,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X600688.SH,X601992.SH,X600795.SH,X600362.SH,X600188.SH,X002466.SZ,X600111.SH,X601991.SH,X600547.SH,X600660.SH,X600516.SH,X000709.SZ,X600886.SH,X300072.SZ,X000898.SZ,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600489.SH,X002092.SZ,X600339.SH,X600352.SH,X000553.SZ,X600219.SH,X601158.SH,X000630.SZ,X600549.SH,X000983.SZ,X000792.SZ,X000883.SZ,X000723.SZ,X600176.SH,X002271.SZ,X600299.SH,X601699.SH,X600578.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105719710631579,0,-0.165653725078591,0,0,0,0,0.437555583576614,0,0.0406127301474672,0,0,0,0,0.258212147306987,0,0.450370646868468,0,0,0,0.181455889337429,0,0,0,-0.0308390301502787,0,-0.0152607399023369,0,0,0,0,0,0,0,0,0,-0.0272658991079282,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306655630191121,0,0,0.107787728325166,0,0.00385989052046768,0,0,0,0,0,0,0,0.0552328967490074,0,-0.0333968064739428,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249510846228452,-0.00324866076143007,-0.000504189198573078,0,0,0,0.0667699860535088,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.270667067516792,0,-0.0228937612977955,0,0,0.138519289369953,0,0.102833275372803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261947886664034,0,0,0,0,0.0714955504899707,0,0,0,0,0.0339768827748775,0,0.1281114426056,0,0,0,-0.0144896007859916,-0.0253277197522742,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.052866328964408,0,0,0.219322642786528,0,0,0,0.0437346337836741,0,0,0,0,0,0.13640612157979,0,0,0,0,0,0,0,0,0,0,-0.231793727801772,0,0,0,0,0,0,0.397026306988917,0,0,0,0,0,0,0.259145485644115,0,0,0,-0.0194872238672536,0,0,0,0,0.14897949331667,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.051021835056716,0,0,0,0.0443968528360021,0,0,0,0,0,0.120982871515643,0,0,0,0,0,0,0,0,0.406426589503134,0,-0.146986912518269,0,0,0,0,0,0,0,0,0,0.104316803534037,0.135320129504197,0.0783046865544951,0,0,0,0,0,0,0,0,0.114541228613931,-0.0121820801867947,-0.0456132938285467,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176805164625735,0.0480037939122971,0,0.142537348720802,0,0,0.133047319070416,0,0,0,0,-0.0221975890425851,0,0,0,0,0,0,0.0320357692706408,0.0917749154931601,0,0,0,0,0,0,0,0,0,0,-0.0354233808207182,0.0375855025663868,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.053506546217259,0,0,0,0,0,0,0,0,0,0,0,0.0242770489147921,0,0,0,0,0,0,0,0,0,0.070412051255284,0.0995807868283579,0,-0.00782127694359983,-0.0295116000667138,0,0.165254496262159,0,0,0.0837290248549027,-0.0225701102737501,0.0855652967633797,0,0,0,0,0,0.0823595487869526,0,0,0,0,0.00747438699693454,-0.00514626510301567,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.317864149670591,0.149551392083104,0,0,0,0,0.108796565883874,0,0,0.0318000242851238,0,0,0,0,0,0,0,0.0299194480366546,0,0,0,0,0,0,0,0,-0.184376245645459,0,0,0,0,0,0,0.0263619212918992,0,0,0,0,0,0,0,0,0,-0.0379463115698358,-0.0800476626218017,0.137029777260996,0,0,0,1.54213120574283,0,0
X600660.SH,0,0,0,0,0,0.0329236915925684,0,0,0,0.0226004299928573,0,0.0404087299977036,0,0,0,0,-0.133260417889541,0,-0.0153040544450811,0,0,0,0,0.0277226825840786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191587780559873,0,0.0314424846596374,0,0,0,0.0255664382392716,-0.0489374904801944,0,0,0,-0.214313674787958,0,0
X600516.SH,0,0,0,0,-0.101251899424232,0,0,0,0.0992742707935492,0,0,0,0,0,0,0,0,-0.0278059392274447,-0.204535898515942,0.110282647965101,0,0,0,-0.0802779633145648,0,0,0.193301360127053,0,0,0,0,-0.139307935257821,0,0,0,0,0,0,0,0,0.638478867737422,0,0,0.0664432828177589,0,0,0,0,0,0,0.0193649468203509,0.000356632099131721,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.311040479560427,0,0,0.229494676522622,0,0.148143650170785,0,-0.0200333033034333,0,0,0,0,0,0,0,-0.0505142395025619,0,0.276970523915883,0,0,8.67361737988404e-19,0,-0.202691806823542,0.121893635204549,0,0,0,0,0.187365054447519,0,0,0,0.0675261399662179,0,0,0,0,0,0.0766772233838965,0.00738414321958059,-0.0473995147370732,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0967587781279348,0,-0.0313413630657478,0,0,0,0,0,0,0,0,0.0225478768016663,0,0,0.0964393057010528,-0.0288327913037077,-0.0216196076092893,0,0.0338191583395163,0,0,0,0,0.00888257552552173,0,0,-0.0371472454478122,0,0,0,0,0,0,0,0,0,0,0,0,0.0509774150350515,0,0,0,0,0,0.00796554450604351,-0.00769218842784294,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.327588725385405,0,0,0.0294314638838807,0,0,0,0,0.248352891463908,0.59036647980937,-0.225583726507775,0.344152510220939,0.274909620919892,0,0,0,0,0,0,0,-0.52548194374862,0,0,0,0.0526852261566979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938523977802609,0.301226996395804,0,0,0,0.292439749512755,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0432051839104477,0,0.132150634043587,0,0,0,0.0234482560701988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32021963404002,0,0,0.0358358195464113,0,0.0213705375959684,0,0,0,0.112974061442017,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0052502081046474,-0.025124830442611,0,0,0,0,0,0
X600157.SH,0,-0.0874966689849646,0,0,0,0,0,0.0657663788380788,0,0,0,0.0587718280569477,0,0,0,0,0.0921796009366077,0.0354367824419012,0,0,0,0.0282423026888317,0,0,0,0,0,0,0,0.0311905700245649,0.00579728913034059,0.0469726266634573,0,0,0.0289533182080646,0,0,0,0.00706689460047551,0,0.0443742800751836,0,0.14742043342105,0,0,0.00905197569447865,0.0255016937211843,0,0,0,-0.00402840069580439,0.0176819792249873,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0920683129735331,0,0,0,0.757558184772144,0.0741083676454083,0,0.158864050191166,0,0,0,0,0.0312634733281681,-0.0799280450964285,0,0,0,0,0,0,0,0.156332902096019,0.392431764538647,0.130502479208951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233760612945156,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.139003421834119,0,0,0,0,0,0.00554465865781184,0.0377769214275243,0,-0.0148611175343041,0,0,0,0,0,0,0,0.105983398634716,0,0,0,-0.0724965670301737,0,0,0,0,0,-0.060996259902895,0,0,0,0,0,0,0,0,0,0,0,0.00397011982948479,0.00390194349191307,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117915187245676,0,0,-0.0539038526936645,0,0.0809725529722176,0.0846925013953793,0.100246833052758,0,0,0.127826146202256,0,0,0.124646282212357,0,0,0,0,0,0,0,0.075371031726298,0,0.0478055852904862,0,0,0,0,-0.0213039177607174,0.147182263981524,0,0,0.303440457429273,0.0123835147977792,0,0,0,0,0,-0.0153260659464824,0.00819827945629099,0,0,0,0,0,0
X600808.SH,0,0,0,0.513055491207186,0,0,0,0.0445959137764648,0,0,0,0,0,0,0.143852653602731,0.0409338077048879,0,0,0,0,0.0241525496237195,0,0,-0.0485053073956289,0,0,0,0,0.145814492774433,0,0,0.0929304059845087,0,0,0,0,0,0,0,0,0.0194574245703597,0,0,0,0,0,0,0,0.172795468402062,0,-0.0159268037351894,0.0354202004401621,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.108008326131646,0,0.0101928616858913,0,0,0.0698188123828755,0,0.0221102135036622,0,2.16840434497101e-19,0,0,0,0.0760323709669836,0,0,0,0,0.0137235689774935,0,0,0,0,0.00596654149587363,0,0,0,0,0,0,0,0,0,0,0,0.0527385520380663,0,0,0,-0.0189210976187574,-0.00325913282951996,0,0,0,0.0699064212347046,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457275626491849,0,0,0,0,0.11325499061648,0.13741242966306,0,0,0.0712850220382466,0,0.136115305601593,0,0,0,0,0,0,0,0,0,0,0.00731867666703741,0.260271933915337,0,0,0,-0.0269972831846939,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0.249512248526018,0,0,0,0,0,0,0,-0.2109468227371,0,0,0,0,0,0,0,0,0.448568636338998,0,0,0,0,0,0.161890517898739,0,0,-1.38777878078145e-17,0.0476051546093358,0,0,0,0,0,0,0,0,0,0,0,-0.021885146474022,0,0,0,0,0.961769543893759,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.139027438661144,0,0.113005798577068,0,-0.115750482422821,0.146466059273526,0,0,0,0,0,0,0,0,0,0.0833254205220153,0,0,-0.0165500981559222,0,0.125051048970231,0,0,0.0579250331730634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162462088051083,0.00429339431713441,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733051921146976,0.0848215150443895,0,0,0,0,0,0,0,0.123984252223741,0,0,0,0,0,0.181243410889527,0.0195652648487831,0.0313006316842428,0,0,0,0,0,0,0,0.0408789420784076,0,0,0.123432443842373,0,0.340205132424512,0,0.392534757101083,0,0,-0.0166362944584422,0.00410706325041369,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727136081653963,0,0,0.00677325683236269,0,0,0,0,0,0,-0.0255888054960169,0,0,0,0,0,0.0532448659632723,0,0,0,0,0,0,0,0,0,0.0314568940260509,0,0,0,0,0,0,0,0,0,0,-0.0244975228237913,0.0377764635785541,0,0,0,0,0,0
X601158.SH,0,0,0,0.0134603885858535,0,0,0,0,0,0,0,0.102816911021539,0,0,0,0,0,0.0214751697367359,0,0,-0.0284180453106809,0.0216949290652415,0,0,0,0,0,0,0.0160314586039937,0,0,0,3.46944695195361e-18,0,0.0602131812375209,0,0,0,0,0,0,0,0,0,0.167327049121606,0.0427627278162399,0,0,0,-0.0272785772595556,0.0102448645659103,-0.0142432282385402,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854587811820385,0.13680890229099,0.0262485084345977,0,0,0,0,0,0,0,0,0,0,0,0,0.151227259090081,0.0503532462982959,0,0.00829101885779984,0,0,0,0,0.204688176721282,0.0026298128271805,0,0,0,0,0,0,0,0,0,-0.00216712643434375,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.194098258730464,0.0859745513129356,0,0,0,0,0,0,0,0.358865120241255,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0542582146859737,0,-0.054216248694267,0,0,0,0,0.0653891292848213,0,0,0,0.40155097729462,0,0,0.0622626455928536,0,0,0,-0.0134419139474645,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129894159706264,0,0.0401588059740384,0,0,0,-0.0283499363056048,0.142068175134481,0.149657098142207,0,0,0,0,0,0,0,0.244277703443861,0,0,0.121247538329301,0,0,0,0,0,0.0349905430367784,0,0,0,0,0,0,0,0.262681551963481,0,0,0,-0.0142099423232768,0,0,0,0,0,0,0
X000792.SZ,-0.620402735888554,0,0,0,0,0,0,0,0,0,0,0.00612180508137094,0,0,0,0.278263247618747,0.322270330090443,0,0,0,0,0,0,0.0214461504934171,0,0,0,0,0.136201755367363,0,0,0.110795206960921,0,0,0.049421534437766,0,0,0,0,0,0,0,0,0,0,0.294406869296501,0,0,0,0.0855854322717408,0,0.0575143811140065,0,0,0,-0.145456057822036,0,0
X000883.SZ,0,0,0,0,0,0,0.0302369457742536,0,0,0,0,0.0613161996783115,0,0,0,0.0165199488499134,0,0,0,0,0.0395511728529804,0,0,0,0,0,0.00862232905968292,0,0,0,0,0.0236367473065438,0.0453859695280703,0,0,0,0,0,0.000727730937907608,0,0,0,0,0,0,0.185072414843883,0,0,0,-0.0120026996262313,-0.00960228539010064,-3.7428868308505e-05,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.00101748511758225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702454197431707,-0.258201247311523,0,0,0,0,0,0.126354651342522,0,0.0415395409944227,0,0,0,0,0.10007994899072,0,0,0,0,0,0,-0.0608210735838207,-0.0380894417438398,0,0,-0.0237398845182782,0.0129212685282565,0,0,0,-0.0499327453497714,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.103669175950341,0,0,0,0,0.0742587049253,0,-0.11209020977666,0.195868808820876,0,0,0,0,0,0,0,0,0.077843028676907,0,0,0,0,0,0.149511783567316,0,0,0,0.222818944419497,-0.00977382037221086,-0.0812361692665132,0,0,0,0.0545866957845219,0,0,0,0,0,0.00997742336522378,0.0184856678147881,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.332190562419568,0,0,0,0,0,0,0,0,0,-0.105956338188408,0.326044750924218,-0.0604157060354747,0.0726214613772818,0,0,0,0,0,0,0.195912143259518,0,-0.0371861805983785,-0.00874648730568005,-1.73472347597681e-18,-0.255107495140953,0,0,0,0,0,-0.23301608588787,0,0,0,0,0,0,0,0,0,0,0,0,0.135288803964286,0,0,-0.0428174910347963,0,0
X600299.SH,0,0,0,0,0,0,0,-0.033503422705946,-0.0192626094961083,0,0,0.0239757965337683,0,0,-0.104526959304053,-0.0466821138773486,0,0,0,0,-0.0985304430158336,0,0,0,0,0,0,0,1.73472347597681e-18,0.0721987127385693,0.128485732888923,0.189872233242289,0,0,0.11666065334831,0,0,0,0,0,0.365876610975613,0,0,0,0,0,0,0,0,0,-0.0310943861366194,0.0545888228199118,0.298684679494412,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.166995614486155,0,0,0.0230970556916029,0,0.0980135693344989,0.349786818588279,0,0,0,0,0,0,0,0,0,0,0,0.0320592895370157,0,0,0.0624654225795948,0,0.0618488884578547,-0.0363842452787824,0,0,0,0,0,0.111366230405233,0.238765225608007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.0600913256555499,-0.0629708221187851,0,0,0,0.143566532094235,0,0,0,-0.0447397952380049,0,0,0,0,0.0452018149579435,0,0,0,0,0.0189759985303,-0.0043939765723039,0,0,0,0.176958274411228,0,0.0225469243971084,0,0.0622805344479813,0,0,0,0.0363943113988972,0,0,0,0,0,0.034296851811593,0,0,0,-0.0299771683648968,0,-0.0135835597490233,0,0,0,0,0.189136594542981,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034392495564002,0,0.0391786146426078,0,0,0,0,0,0.104369299083628,0,0,0.200884959583712,0,0.0376292553531162,0.040972404254791,0,0.072500025136491,0,0,0,-4.33680868994202e-19,0,0.0452200146776121,0,0,0,0,0,0,0,0,0,-0.0121184063496892,0.00762566386252854,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0961433057003011,0,0,0,0,0,0,0.0393862419719438,0.0154402573766632,0,0,0,-0.0993392363011087,0,0,8.67361737988404e-19,0,0,0,0,-0.0301396166933577,0,0,0,0,-0.0215466822777522,0,0,0,0,0,0,0.0729647507621869,0,0.0663188829075201,0,0.130995029389431,0,0,-0.0324821293935432,0,0,0.0257527914088085,-0.116533673400485,0,0,0,-0.243817230142676,0,0
Slope,0,1.46757504495851,0,0,0,0.234133375420129,0,0,0,0,0,0,0,0,0,0,1.54274882028585,0.145600543579183,0,0,1.42098782250078,0,3.90573464790914,-0.681548954230806,-1.86810483561088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.609139224076174,0,0,0,0,0,0,0,0,-0.878225654031412,0,0,2.02132584704418,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.100372814097372,0,0,0,-0.255987419255909,-0.635930198555876,0,0,0,0.331959917932499,0,0,0.805945708716479,0,0,-0.0330766405653827,0,0,0.382042607620844,0,-0.227150925767694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480084869698083,0.0861338688991021,0,0.114223495724652,0,0,-2.2514803965575,0,0
RealEstate_excess,0,0,0,0,0,-0.0796157442238116,-0.0676805139973818,0,-0.0279231132882069,0,0,0,0,0,0,0,0,0,0,0,-0.130044537935215,0,0,0,0,0,0,0,0,0,0,0,0.113152641044846,0,-0.0252285627213546,0,0,0,0,-0.0384117863011895,0,0,0,0,0.337595817915122,0.0170807786949094,0,0,0,0,-0.0189026262379991,0.0356982350220706,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0117699354807484,0,0,0,0,0,0,0,0,0,0.0491476353084765,0,0,0,0.00146795907606328,0,-0.0202608355259642,0,0,-0.103028590976369,0,0,0.00401098072931745,0,0,0,0,0,0,0,0,0,0,0,0,-0.038892253419368,0,0,0,0,0.0530644429307923,0,0,0,0,0,0.00162159801419325,-0.00464597852261671,0.0425636372533534,0,0,0.0233524524672914,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000264325363794941,0,0,0,-0.000151106032785157,0,0,0,0,0,0,0,0,0,0,0.000859961549400937,-0.000730602634839701,0,0,0,0,0,0,0,0,0,0,0,0.000344229198669613,0,-0.00140105264410794,0,0,0,-0.000880791018823363,0.00118030844149772,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.00190417346741342,0,0,0,-0.0549258019038119,0,0,0.0974735033385074,0,0.118776880317828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142791982581584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212820494834622,-0.132008431627736,0,0,0,0,0.255145819241118,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00340800789750534,0,0,0,0,0,0,0,0,0,0.00743806054301457,0,0,0,0,0,0,0,0,0,0,-0.002524421360667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156352568033792,0.00670348491439015,0.0128153771855708,0,0,0.296443426653149,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00597180452485387,0,0,0,0,-0.00499423912430048,0,-0.00211348290461685,0,-2.71050543121376e-20,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00361946381850239,0.0127850159614556,-0.0101063023456798,0,0,0,0,0,0,-0.00626655145583714,0,0,0,0,0,0,0,0,0,-0.00168975489900975,0.00584326404827705,0,0,0,-0.0233399018402661,0,0
