,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X601600.SH,X601991.SH,X600362.SH,X600111.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600489.SH,X000792.SZ,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000709.SZ,X600352.SH,X000723.SZ,X000898.SZ,X000983.SZ,X000539.SZ,X002407.SZ,X002470.SZ,X000060.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X000761.SZ,X000012.SZ,X600176.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129213343813605,0,0,0,0.228370241387044,0,0,0,0.0935336012136828,0,0,0,0,0,0,0,0.579418580571843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335616217432657,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0888802777322486,0,0,0,0.0802245482884452,0,0,0,0,0.0660207557750031,0,0,0,0,0,0,0,0,0,0.0586187492041929,0,0.0432398393670192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320612852274395,0,0,0,0,0.0109102268848881,0.00145238177986444,0,0,0,0.0295540521798556,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00894289199163208,0,0,0,0,0,0,0.0628810979984444,0.0118618569734209,0,0,0,0,0.100176169740707,0,0,0,0,0,0.0524305856763071,0.049954048632679,0.0352462154964485,0,0,0,0,0,0,0,0,0,0,0,0.382257369399242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.011168292965943,-0.0203342165217652,0.00159862362481304,0,0,0,0,0,0,0,0,0,0,-0.00934864711263289,0,0,0,0.141484700252041,0,0.0598553929841379,0.00772833669235505,0.0220593186810549,0,0,0,0,0,0,0,0.039335976830137,0,0,0,0.0187311369926277,0,0.206563606034936,0,0.0119701506758373,0,0,0,0,0,-0.000290109537292114,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.149992450362121,1.0842021724855e-19,0.230165631112909,0,0,0,0,0.0286327878639129,-0.0377410753781782,0,0,0,0,0,0,0,0,0,0,0,0.0813183604544174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143397036619981,0,0,0,0,0,0,-0.0458896092899967,0.0399304091463052,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.505323571813948,0,0,0,0,0.0422307472640457,0,0,0,0,0.154608888155359,0,0,0,0,0,0,0,0,0.14681875338014,0,0,0,8.67361737988404e-19,0.263703380370643,-0.0987571076932433,0,0,0,0,0.162774283453798,0,0,0,0,-0.0712547086132649,0,0,0,0,0,0,0,0,0,0,0,-0.0278852261902084,-0.0441342948299908,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.199149105112951,0.157408431224021,0,0,0,0,0,0,0,0,0,0,0.00440024234661347,0,0,0,0.10431757097334,0.0229502707858992,0,0,0.100363367578976,0,0,0,0,0,0,0,0.0596598360005241,0,0.0446068629834601,0,0,0,0,0,0,0,0.0443405418103467,0,0,0,0,0,0.000980505946678182,-8.67361737988404e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0105105322603652,-0.0193043630453768,0.136055753667731,0,0,0,0,0,0,0,0,0.0349481371263134,0,0,0,0,0,0,0,0,0.010426760760116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764853654437605,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0910392859029126,0,0,0,0,0,0,0,0.0313611790283797,0,0,0,-0.0031853078463584,0,0,0,0,0,0,0.0652467282373687,-0.000725591264980721,0.160241281088273,0,0,0,0,-0.072260860300941,0,0,0,0,0,0,0,0.116821591211085,0,0.0204082436892772,0,0.134756633632704,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.234561333287341,0,0,0.0995368853063446,0,0,0,0,0,0,0,0,0,0,0,0,0.0798490557456169,0,0.0554481303146647,0.00173215901537428,0,0,0,-0.0917220561525569,0,0,0,0,0,0,0,0,0,0,0.41290217692037,0,0.184397856530075,0.623026381212979,0,0,-0.109520763355581,0,0,0,0,0,-0.000332288412349863,-0.0540138571417526,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.128793373691634,0,0,0,0,0,0,0,0,0.171783420558523,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18232970057865,0,0.122089390530016,0,0,0,0.0372995905512708,0,0,0,0,-0.0080506428568344,0.150698645829069,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.0901355633029959,0,0.0762590190002598,0,0,-0.0884812965633728,0,0,0,0,0,0,0,0,-0.0670520752491711,0,0,0,0,0.023185796169714,0.0166501071233534,0,0,0,0,0.183018316951114,0,0,0,0.495745839931945,0.222722249450766,0,0,0,0,-0.00706765259930824,0,0,0,0,0,0,0.202310029503527,0,0,0,0,-0.0620465704809557,0.0723564417517984,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.572468076369394,0.0280352427180782,0,0,0,0,0,0,0,0,-0.157881551929537,0,0.0791390555833281,0,-5.42101086242752e-20,0,0,0,0.0225729114793789,0,0.052336826387168,0,0,0,0,0,0,0,0,0,0.111152705227493,0,0,0,0,0,0,0,0,0,0,0,0.0674806064432637,0,-0.0327450801757618,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0283514668115989,0,0,0,0.24131720261343,0,0,0,0.0397009469154701,0,0,0,0.0067432714442018,0.100552306579274,0,0,0,0,0,0.0393847984632848,0.00784523147483469,0.0582924899090507,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.202516395843302,0.18846502616706,0,-0.0573914208107545,0.129981416257037,0,0,0,0,-0.00832944818792588,-0.0980129158921471,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0115683839016587,0,0.022462433323159,0,0.0162806908629188,0,0,0.0793166366041121,0,0,0,0,0,0.0351835678974098,0,0.0666239942564136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655955714411044,0,0,0,0,0,0,0,0,0,0,0.0429113172785339,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.298811428285733,0,0.124079896152,0,0,0,0,-0.0254507072701826,0.0759799758954443,0,0,0,0,-0.0872389352663989,-0.0146141662526371,0,0,0,0,0,0,0.12544955106851,0.156380014599053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456579185172092,0,0,0,0,-0.030640949293978,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0299206410653454,-0.0290591529439506,0.0198186364132676,0,0,0,0,0.0388894084125545,0,0,0,0,0.0139362268868524,0,-0.018037709185177,0,0,0,0,0.0245612437540926,0,0.00777502805806158,0,0,0,0,0,0,0,0,0,0,0,0,0.0454413353654003,0,0,0,0.0322459916020683,0,0,0.0134833283386109,0,0,0.027146594979024,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199385372698253,0,0,0,0,-0.0149735950606504,-0.0390532713923741,0,0,0,0,0,0,0.00435429755965225,0.328475304766043,0,0,0,0.183601454015291,0,0,0,0,0,0,0,-0.0162100940895693,0,0,0,0,0.0847052495530875,0,0,0,0.0114319637383448,0.0580641338037624,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0210243520191971,-0.0183821790613137,-0.123960212639381,0,0,0,0,0.740035123138419,0,0,0.346569139802714,0,0,0,0,0.0982145658592905,0,0,0,0,0,0.262217691201814,0,0,0,0,0,0,0,0,0,0,0,0.0293417312581112,0.085758809971199,0,0,0.0157330394968506,-0.192057311282611,0,0,0,0,0,-0.0218362225576886,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.240715307195559,0.0219972415583031,0,0,0,0,0,0,0,0,0,0.0601967323187324,0,-0.0831338800236738,0.0405097844990129,0.0732296396265023,0,0,0,0,0,0,0.578725280537042,0,0,0,0,0.342367860640799,0,0,0,0,0,0,0,0,0,0,0.0991328642736282,0,0,0,0,-0.0176498825021201,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0426316917485364,0.0176708389119929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217203022250819,0,0.00399866715430017,0.0856585033128469,0.112789784273147,0,0,0,0,0,0,0,0,0,0,0.0871890732749251,0,0,0,0,0,0,0.0354892761858388,0.0170568157502134,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0515133509004061,0,0.182957606817152,0,0,0,0,0,0.102829901254015,0,0,0,0,0,0,0.0865555673503197,0.00293547765609348,0,0.16040362282902,0,0,0,0,0,0.126780638474464,0,0.0303576910237621,0,0.0129665245062768,-0.0227377832426779,0,0,0,0,0,0,0,0,0,0,0.0482671251902933,0,0,0,0,0,0.0280887305169063,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106715776629391,0,0.069838680959866,0,0.0471530629508651,0,0,0,0,0,0,0,0,0,-0.0132183692766512,0,0,0,0,0,0,0.034967264531267,0.126129869044823,0.208316757634291,0,0,-0.0211511768159213,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.20142146776374,0,0.109078684063739,0,0,0,0,0,0,0,0,0.0866893196812352,0.0460972489157967,0,0,0,0,0.0946105964752179,0.0925124365334149,0,0,0,0,0,0,0.0373927271462847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174575298608386,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.028416524293899,0,0.0496288317541489,0,0,0,0,0,0,0,0,0,0,0.0615670366271325,0,0.121339424299131,0,0,0,0,0.0797510506839266,0.0661980971021314,0,0,0,0,0,-0.0590356963196395,0,0,0,0,0,0.195765645603054,0.0213879617273951,0,0,0,0.030688048277684,0,0,0,0,0,0.0479369026428074,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00682983644977039,0,0,0,0,0,0,0,0,0,0,0.144713555919577,0,0,0,0,0.04157175465369,0,0,0,0,0,0,0,0,0.23754458802766,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977573968458881,0.0694798483311952,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0818972824304684,0,0,0,0,0,-0.029938565264269,0,0,0,0,0.0343504372834085,0,0.17254621883498,0,0,0,0,0.0409642285373048,0,0,0,0,0,0.072877075671638,0.101736231589454,0,0,0,0,0,0.0645009615450055,0,0,0,0,0,0,0,0,0,0,0.0705514202262637,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.665450961298159,0,0,0,0,0.0983390334699242,0.0736282556160303,0,0,-0.0553277585799532,0,-1.73472347597681e-18,-0.0438188443176982,0.1550128606515,0,0,0,0,0,-0.0119285197954329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156536592886309,0,0,0,0,0,0.00454112941677912,0.0735691553011978,0,0.180140525446078,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0432860464850498,0.0799067453980911,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241122720800995,0,0.0662621136962271,0,3.46944695195361e-18,0,0,0.0217437674248543,0.000538845757351004,0.240137611042577,0,0,0,0,0.0143931852516542,0,0,0,0,0,0.0532072393535538,0,0,0,0,0,0.0432811623466241,0,0,0,-0.0333662558059223,0,0,0,0,0,0,0
X002407.SZ,0,0,-0.014934898204843,0,0,-0.382858653412542,0,0,0,0.176224462837842,0,0,0,0,0,0,0,0,0,0.499820741972525,0,-0.0967866915123105,0,0,0,0.206744856180463,0,0,0,0,0,0,0,0,-0.300799664668651,0,-0.196156592914103,0.240779951939564,0,0,0,0,0.600975514704481,0,0,0,0,0,0,0,0,0.0576601676207623,0.26354702420515,0,0,0,-2.16840434497101e-19,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.0648594902779707,0,0,0,0,0,0,0,0,0,0,0,0,0.000483471648390499,0,0,0,0,0,0,0,0,0,0,-0.0178506403648741,0,0,0,0,0.132845746803761,0,0,0,0,0.0533720968584677,0,0,0,0.144994558929831,0.307631418696756,0,0.0301575256955382,0,0,0.010268612529368,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0376075214317002,-0.0391848520410026,0.0599161747241497,0,-3.46944695195361e-18,0,0.263737244257555,0.0938053052311982,0,0,0,0,0,0,0,0,0,0.0756610164373316,0,0.0814577592366581,0.154742752287031,0.106387844278395,0,0,0,0,0,0,0,0,0,0.0375507253077002,0,0,0,0,0,0,0,0.0870780060638644,0,0,0,0,0.0182126324201605,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45604827774877,0,0,-0.0126715484620664,0.0543702345960846,0.118967554438523,0,0,0,0.0679729144926801,0,0,0,0,0,0,0,0,0,0,0.491143570714262,0.0583762259506498,0,0,0,0,0,0,0,0,0,0,0,0.0394767539729042,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0625302021267172,0,0.0301855212910678,0,0,0,0,0,0,0,0,0,0,0,0,0.12159319257237,0,0.0466723233743758,0,0.023025861347474,0,0.0117245391572016,0.164859826748254,0,0,0,0,0,0,0,0.186366955229916,0,0.032291450760521,0,0,0,0,0,7.57787927288273e-05,0.00604711756669099,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.136537499531068,0,0.0531918395593622,0,0,0,0,0.210567473327812,0,0,0,0,0,0,0,0,0,0,0.0509344802841127,0,0,0,0,0,0,0,0,0,0.0442636328035297,0,0,0,0,0,0.0334098649197345,0.0582981384705382,0,0,0,0,0,0,0,0,-0.0635470039501619,0.0819581672825986,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,-0.0541116130028279,-0.0151672787413188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480783321184062,0.381605416053545,0,0,0,0,-0.094307309092611,0,0,0,-0.0202978215531004,0,0,0,0,0,0,0,0.262541717893435,0,0,0,0,0,0,0,0,0,-0.170539687479161,-0.245522225365743,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,-0.00261471467493803,0.111251189636193,0,0,0,0,0,0.0328124881769216,0,0,0,0,0.0808270233939979,-0.0329404545464949,0.172046797940752,0,0.0346664510929244,0,0,0.0475522384098104,0.139879037950228,0,0,0,0,0,0,0,0,0,0,0.0427990341441736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508004683377076,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270032693960373,0,0,0,0,0,0,0.101143213817329,0,0,0,0.211214476885571,0.0365226489722129,-3.46944695195361e-18,0.255116780412478,0,0,0,0,0,0,0,0.0758807319982659,0,0.0928648269315276,0.0961633732957761,-0.0225318080800344,0,0,0,0,0,0,0.0185654876550832,0,0,0.0981868011390614,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402858821885453,0.0909709788526938,0,0.00519472339966658,0,-3.46944695195361e-18,0,0,0,0.0770871426363327,0.0418484192039592,0,0,0,0.205803466122167,0,0.209317531205111,0,0,-0.0132170760427852,0,-0.0121829075305573,0,0.0431697367711327,0,0,0,0,0,0.165983025315547,0,0,0,0,0.0122168151797288,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0474957621988701,0.247164508467777,0,0,0,0,0.112571481139957,0,0,0,0,0,0,0,0,0,0,0,0,0.160382844246372,0.0326962723599628,0,0,0,0,0,0,0,0,0,0,0,0.153611674152001,0,0,0,0,0,0,0,0,0,0.0395429950646571,-0.0598817482388025,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215891168002568,-0.0104928912660545,0,0.0412496964229802,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262027555903842,0,0,0.0568381743677597,0,-8.67361737988404e-19,0,0,-0.0837994665126382,0,0,0.00643761163083457,0,0.0379867637786061,0,0,0,-0.0322824359852832,-0.0336684240904927,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.120205894671867,0,-0.178959753472635,0,0,0,0,0,0,0,0.0455768584560233,0,0,0,0,-0.0883787784440024,0,0,0.306036881338585,0,0,0,0.0306393801154179,0.00985921158522381,0,0,0,0,0,0,0,0,0,0,0,-0.394501384212902,0,0,0,-0.230781048877597,0,0,0,0,0,0,0.93216923225079,0,0,0,-2.90421229883588,0,0
TED,0,0,0,0,0,0,0,0.0230866202539635,0,0,0,0,0,0,0,0,-0.128674682875796,0,0,0,0,-0.16762303639689,0,0,-0.0708217538376128,0,0,0,0,0,0,0,0,0,0,0.00327946733665338,0,0.260095733654742,0,0.0748864940462362,0,0,0,0,0,0,0,0,0,0,-0.265724231838155,0.507163942605888,0,0,0,0,0.867647640591773,0,0
RealEstate_excess,0,0,0,0,-0.141038800646658,0,0.219726422583109,0,-0.0559637917270019,0.0459166241460533,0,0,0,0,-0.0147456157886981,0,0,0,0,0,0.00641451684036914,0,0,0,0,0,0,0,0,-0.000880167258347672,0,0,0,0,0,-0.0962228155535394,0,0,0,8.67361737988404e-19,0,0,0.049399516870122,0,0,0,0,0,0,0,0,0,0,0,0.230393456379362,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.133385483462101,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956618399484525,0,0,0,0,0,0,0,0,0.0295614453002814,0,0.019878962016931,0,0,0.0414475324651919,0,0,-0.0821153012571592,0,0,0,0.0961462149417601,0,0,0,0.775815426432824,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464180975830366,0,0,-0.00277426658753985,0,0,0,0,0,0,0.00105798771588392,0,0,0,0,0,0,0,0,0,0,0,-0.00621663433281659,0,0,0,0,0,0,0,0,0,-0.00120654048877545,-0.00635722626622464,0,0,0,-0.0169452843881964,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0579648284216056,0,0,0,0,0,0,0,0,0,0,7.94579475751306e-08,0,0,0.0258533442488068,0.00313556633119681,0,0,0,0,0,0,0,0,0,0,0.041806768013651,0,0,0,0,0,0.00702246894668537,0,0,0,0,-0.0464311310858305,0,0,0,0,0,-0.039752637906892,-0.00757346607164305,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.000608827164791896,0,0,0,0,0,0,0,0,0,0.0162771910109608,0,0,-0.000421447190191989,-0.00672558234949094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161522540282001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248210909314201,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0093577617422094,0,0,0,0,0,0,-0.0146403583224666,0,0,-0.00671719875012261,0,-0.0138052733665086,0,0,0,0.0159375269047383,0,-0.000641023172690501,-0.0253062991683062,0,0,0,0,0,0,-0.00454669385375421,0,0,0,-0.0167796347387846,0,-0.0074138149039951,0,0,0,0,0,0,0,0,0,-0.0565656636005447,0.038213861138857,0,0,0,0,0,0
