,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002326.SZ,X002080.SZ,X000408.SZ,X300037.SZ,X600803.SH,X000723.SZ,X600219.SH,X601991.SH,X600096.SH,X600399.SH,X600141.SH,X000786.SZ,X600795.SH,X300073.SZ,X002407.SZ,X600489.SH,X000825.SZ,X600352.SH,X000831.SZ,X600688.SH,X002353.SZ,X600295.SH,X600516.SH,X600486.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479981482264964,0,0,0.0759517166098236,-0.0301416666079658,0,0,0,0,0,0,0,-0.0221124007881916,0.120796626866198,0.0327517966722375,0,0,0,0,-0.0109635160397398,0.0129054586627192,0,0.098979113775,0,0,0,0,0,0,0,0,0,0.0910618927647918,0,0,0.168573457406993,0,0,0.035303075728837,0,0,0,0,0.0467021040926151,0,0
X600010.SH,0,0,0,0,0,0,0.241892560006863,0,0,0,0,0,0.0120819708996464,0,0,0,-0.0173280548600374,0.208840133730721,0,0,0,0,0,0,0,0,0,0,0,0,0.0823550148985505,0,0,0,0,0,0,0.0124410464129499,0,0,0,0,0,0.0742329104997042,0,0,0.115523783903372,0.166175745366479,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.0406233252265379,0,0.0666237081941711,0,0.253518513202944,0,0,0,0,0,0,0,0,-0.0981457387320739,0,0.171058041182205,0,0,0.532739962597419,0,0,0,0,0.045624541772052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608866915498898,0,0.0431944280709447,0,0,0.0287713495932309,0,0,0,0,-0.0143296408032826,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0167565490236803,0.404586353050818,0,0,0,0,0,0.0561005691795919,-0.0791687571722067,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.068086084865552,0,0.0442950176748942,0,0,0.139718972536554,0,0,0,0,0,0,0.085285228492097,0,0,0,0,0.156601250958283,0,0.0570292388180317,0,0,0,0,0,0,0.0272522322339463,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0728559415432422,0,0,-0.0551336823194544,0.0528947276555489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165513184207584,0,0,0,0,0.0460159933512629,0,0.200254966881768,0,0,0,0,0,0,0,0,0,0,-0.150753014080455,0,0,0.347028151826081,0,0,-0.00678845271553654,0,0,0,-0.0164932535485533,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0468835554713406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116962102434478,0.545329182446521,0,0.220928878990964,0.0481886208534653,0,0,-0.00375538407356659,0,0,0,0,0.0490636797268299,0,0,0.095721489971115,0,0,0,0,0.0253838907715681,0,0,0,0,-0.0471991079727813,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0588188648601443,0,0,0.271069142557144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497241018191384,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.890971816201352,0,-0.0741459189214255,0,0,-0.100651875220975,0,0,0,0,0,0,0,0,0,-0.0186737312613509,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.123811440476204,0.124295213397921,0.144945099123971,0,0,0,0,0,0,0,0,0,0,0,0.112647935968783,0,0,0,0,0,0,0,0.136845545433172,0,0,0,0,0,0,0,0.146411741462491,0,0.0754152858694846,0,0,0,0,0,0,0,0.0326943581731714,0,0,0,0,-0.0166377674773484,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0401303228580862,0,0,0.036595925826976,0,0.0228617744491633,0,-0.0786462681027461,0,0,0,0,0,0,0,0,0,0,0,-0.0178347246277249,0.0104583146074067,0,0,0.0423714204751719,0,0,0.0487422783512028,0,0,0.0450915128599699,0,0,0,0,0.15834889878825,0,0,0,0.0472680734714402,0,0.176769690899653,0,0,0,0,0.0430142470979167,0,0,0,0.0971397192200884,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000173395200307882,0,0,0,0,0,0,0,0,-0.131704671791381,0,0.0378863914059025,0,-0.0267786891211897,0,0,0.0669553142545348,0,0,0,0,-0.00340523025236567,0,0,0,0,0.0554104225006462,0,0,0,0,0,0.0554790388927354,0,0,0,0,-0.00179545094632929,0,0,0,0,-0.0526689429064838,0,0
X601898.SH,0,0,0.54934873695538,0,0,0,0,0,0,0,0,0,0.16249287906097,0,-0.156725976508001,0,-0.240094954205486,0,0,0,0,0,-0.0409987899008177,0,0,0,0,0.0135092200750722,0,0,0.159979734893719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165466545573441,1.73472347597681e-18,0,0,0,0,0.00391126604560662,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.037173760940341,0,0,0.0287058417563983,0,0,0,0.121661562247152,0.050385136778976,0,0.128240557228493,-0.00788624396276634,0,0.0690355869396928,0,0,0.00535361073375323,0,0,0,0,0,0,0,0,0,0,0.259157569231769,0,0.0127560900006501,0,0,0,-0.0248053561168832,0,0,0.478260312820979,0,0,0,0,0,0.0222903147484278,0.0240163289378698,0,0,0,0,-0.0313090053036029,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552063134713957,0,0,0,0.0521909232041031,0,0,0,0,0,0,0.0788160905091207,0.0585294800194343,0.0901560877462292,0.0492873988724025,0,0,0,0.0635401151601735,0,0.0706464851219552,0.0101562170187563,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0778734153042166,0,0,0,0,8.67361737988404e-19,0.0234825114181366,0,0,0,0.0235276449840033,0,0
X600886.SH,0,0,0.209293089245178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386088947459844,0,0,0,0,0,0,0,0,0.215973451885471,0,0,0,0,0,0,0.376928067552156,0,0.00532495223876644,-0.143961028894038,0,0.119273163948239,0,0,0,0.0444907647099083,0,0,0,0,0,0.195931035742065,0,0,0,0,0.0100147400793362,0,0,0,-6.93889390390723e-18,0,0
X600426.SH,0,0,0,0,0,0,0.0308089332989926,0,0,0,0,0,0.109597147925185,0,0.0319027244925432,-0.0460106300622291,0,0.189361886321354,0,0,0,0,0,0,0,0,0,0,0,0,0.142380108073643,0,0,0,0,0,0,0,0,0.0417207053084215,0,0,0,0,0,0.139338619016844,0,0,0,0,0,0.0146527359746085,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0,0.301832611621352,0,0,0.363701197588064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825351665540359,0,0,-0.175387131173983,0,0,0,0,0,0.223361533020142,0,0.156413931920625,0,0.0260374371099068,0,0,0,0,0,0,0,0.0896275974266687,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903231738783061,0.080740060129852,0,0.0422354319324077,0,0,0,0,0.162827033686392,0.0735946398025874,0,0.0733465783230662,0,0,0,0,0.139813295860048,0,0,0.238367792015335,0,0.0515741383537952,0,0,0.0272692971017197,0,0,0,0,0,0,0,0,0,0,0,0,0.0185823759168652,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.327393021172324,0.205342275499269,0,0.0214142497921846,0,0.00149711618441882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552299007770518,0.119465390197916,0,0,0,0,0,0.134265184075098,0,0,0,0,0,0,0,0,0.0288862266653988,0,0,0,0,0,0,0,-0.016244225982908,0,0,0,0,0,0
X300037.SZ,-0.050068201215587,0,0,0,0.242719748488412,0,0,0.0510531884028822,0,0,0,0,0,-0.193477554955786,0,0.102334799462456,0,-0.0783682689596643,0,0,0,0,0,0.216182251157923,0,0,0,0,0,0,0,0,0,0.0153062569478653,0.104866034030934,0.0451991093906221,0,0,0.0825309978720853,0,0,0,0,0,0,-0.0926699643370358,0.07638354872406,0,0,0,0,0,-0.0775520746070552,0,0,0,0,0,0
X600803.SH,0,0,0.118483659889499,0,0,0,0,-0.159034304079103,0,0,0,0,0.0460123934446793,0,0.150470595935176,0,0,0,0.0667814628586553,-0.0483038146600781,0,0,0,0,1.73472347597681e-18,-0.0712059715387877,0,0,0,0,0.134359469066557,0,0,0,0,0.0621154352774309,0,-0.0497438472757354,0,0,0,0,0,0,0.261441201889001,0,0,0,0,0,0,0,-0.018048240656523,0,0,0,0,0,0
X000723.SZ,0,0,-8.67361737988404e-19,0,0,0,0.154238431094071,0,0,0,0,0,0,0,0,-0.341487305622527,0,0,0,0,0,0,0,0,0.0625924446590403,0,0,0,0,0,0,0,0,0,0.00973595185355225,-0.033400321486911,0,0,0,-0.0390414750052462,0.150208389466917,8.67361737988404e-19,0,0,0,0,0.151815120170493,0.175128474790623,0,0,0,0,0.0484835774313387,0,0,0,0.061487520535452,0,0
X600219.SH,0,0,0,0,0,0,0,0.0817921788378863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530594479535615,0,0,0,0,0,0.0180187161635447,0,0,0.117425752873511,0,0.129932611638586,0,0,0,0,0.0115109261854763,0,0,0,0.136900527544399,0,0,0,-0.0349638066907053,0,0,0,0.109978194398893,0,0.0564575782778705,0,0,0,0,0.0908723191772891,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199832754359357,0,0,0,0,0,0,0,0,0,0.0257083616970083,0,0,0.0879522445299551,0,0,0.00389911822487166,0,0,0,0.00652058335542079,0,0.142269648150789,0,0,0,0,0,0,0,0.0390444905728958,4.33680868994202e-19,0,0,0.0338224368715033,0,0,0,0,0,0,-0.0465406303095061,0,0
X600096.SH,0,0,0,0,0,0,0.0359808220358867,0,0,0,0,0,0.208929633950382,0,0.0227018361447803,0,0,0.106619944103658,0,0,0,0,0,0,0.297798660000616,0,0,0,0,0,0,0,0,0,0,0.499600596316281,0,0,0,0,0,0,0,0,0,0,0,0.00905183579190876,0,0,0,0,0.0310286744135168,0,0,0,0,0,0
X600399.SH,0,0,0,0,0.262216979577135,0,0.14182457167216,0,0,0,0,0,0,0,0,0.0389560321047774,0,-0.0516507047951262,0,-0.112780174619828,0,0,0,0.0301612419232081,0,0.0920871753628289,0,0,0.114785722352635,0,0,-0.167623477313661,0,0,0,0,0,0,0,0,0,0,0,0.0675686695159373,-0.0834109256563358,0,0,0,0,0,0,-0.0327626137260215,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.180589230984159,0,0,0,0,0,0,0,0.238605096377667,0,0,0,0,0,0,0,0,0,0,-0.138215061322197,0,0,0.0856671195323204,0,0,0,0,0.409217521441545,0,0,0,0.0846802999147867,0.0732274388125852,0,0,0.0836819982095671,0,0.0875413962155947,0,0,0.156097063599232,0.0334528732221865,0,0,0,0.0667373910342106,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0907546207205747,-0.0948239754527768,0,0,0,0,-0.047910788326511,0,0,0,0,0.240843077009879,0,0,0,0.137217801839459,0.229901154801154,0,0,0,0,-0.0204287345263141,0,0,0,0,0.0836685859620137,0,0,0,0,0,-0.093862117221605,0,0,0,0,0,0,0,0,0,-0.241216625373792,0,0,0,0,0,0,0,0,-0.0896700896460436,0,0
X600795.SH,0,0,0,0,0,0,0.0763603494904751,0,0,0,0,0,0,0.292842812646681,-0.0359988032184098,0.0501013963125526,0,0,0,0,0,0,0,0,0,0.0169942530365423,0.115711079073737,0,0,-0.0907485521537999,0,0,0.727474457418771,-1.38777878078145e-17,0,0,0,0,0,-0.0959068853889146,0,0,0.0172374263413108,0.00092976893062895,0,0,-0.0327110562195559,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X300073.SZ,0,0,-0.0814420260805209,0,0.27652475883151,0,0,0,0.131709446145944,0,0,0.0400976043827653,0,-0.0196779016212742,0,0,0,0,0,0,0,0,0,0,0,0.0325758182575398,0.0836315828438186,0,0.15026589448865,0,0,0.143367196667513,0,0,0,0,0,0,0,0,0,0,0,0.0555482976774623,0,0,-0.0774455201641537,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0.246895012223879,0,0,0,0,-0.100453082016175,0,0,0,0,0,-0.162185569715064,0,0,0,0,0,0,0,0.190746299829187,0.157092298879034,0,0,0,0,0,-0.0291367953946865,0.00540004459801624,0,0.319722792552859,0,0,0.0551303745895915,0,0,0,0,0.149816426836262,0,0,0,0,0,0,0,0,-0.0471625684236601,0,0,0,0.0206199870424733,0,0
X600489.SH,0,0,0,0,0.0198024607885563,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.264471695152936,0,0,0,0.00413382797865193,0,0,0,0,0.026579023721923,0.086678035019605,0,0,0,-0.096794169708446,0,0,0,0,0,0,0,-0.0382388900109591,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0325760501925523,0,0,0,-0.0544515651692088,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.235518446198548,0.277072489535005,0,0,0,0,0,0,0.0882171620329906,0.0346110943481567,0,0,0,0,0.248408644356789,0,0,0,0,0,0,0,0.0559401138526264,0,0,0,0.0894065246077189,0.164014418859002,0,0,0,0,0,0,-0.0434658639407261,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.295064775511824,0,0,0,0,0,0,0.00250826097419884,0,0,0,0,0,0,0,0,0,0,0,0.0135478919761466,0,0,0,0,0,0,0.0999805249784608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149836114323318,0.0753117808211576,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.418975650550533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432036335774989,0,0.0363467491655755,0,0.0322136231167331,0,0,0,0,0,0,0.0511464696895302,0.172050951241062,0,0,0.173263197309793,0.0151701908236091,0,0,0,0,-0.0299197665488795,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.083144844153133,0.178477601487342,0,0,0,0,0,0.0442535458618207,0,0,0,0,0,0,0,0,0,0,0.0195671368143353,0,0,0,0,0.144719925477001,0,0,0,0,0,0,0,0,0,0,0,0,0.0395488517889729,0,0,0.129933306568524,0,0,0,0,-0.00816287630278141,0,0,0,0,-0.0821052516017351,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122365397226401,0,0,0.136089230747571,0,0.0334408188946303,0,0,0.232657501800501,0,0,0,0,0,0.0644662822495215,0,0,0,0,0.0763679836127119,0,0,0,0,0,0.0295219458657827,0,0,0,-0.0487871726782527,0,0
X600295.SH,0,0,0.0810472921004661,0,0,0,0,0,0.0935842321848614,0,0,0.0246017522161803,0,0,0,0,0,0,0,0,0.058299529591692,0,0,0,0,0,0.0351050491725129,0,0,0,0,0,0,0.0172029064799091,0,0.215327128516941,0,0,0,0,0,0,0,0,0.0222442278284091,0,0,0.369430974749103,0,0,0,-0.133843670587264,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.211631209000691,0,0,0,0.0779950851031946,0,0,0,-0.0196597201578597,0,0,0.114857202203561,0,0,0,0,0,0,0,0,0,0,0,0.139899417399209,0,0,0.273175797546802,0,0.018564126177662,0,0,0.102921319885359,0,0,0,0,-0.179128654457976,0,0,0.0581917275999167,0,0,0,0,0.0476964522431342,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0707120928822793,0.10704359240878,0,0,0,0,0,0,0.011731232740317,0,-0.0982744432394604,0,0,-0.0431573869844216,0,-0.135327739282594,0.104421239143041,0,0,0.00015619993314322,0,0,0,0,0,0,0,0,0.0157204942789999,0,0,0,-0.130856154033461,-0.138617553927145,0.0515172828436246,0,0,0,0,0.0787549843267312,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.079345879014765,0,0,0,0.200513891052026,0,0,0,0,0,0,0.118594837949504,0.0360300725821453,0,0,0,0.134560034631313,0,0,0,0.135520538763617,0.0511379039501457,0.0900722349634097,0.083517551495276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324954527641754,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.054384391767181,0,0,0,0,0,0,0,0.0470792163984921,0,0,0,0,0,0,0,0,0,0,0,0.0487571052725743,0,-0.0903930072830602,0.0895758540027686,0,0,0,0,0,0,0,0,-0.00753679477651813,0.124735075424842,0,0,0,0,0,0,-0.036867441971115,0,0,0,0,0,-0.11959035806316,0,0,0,-0.062212603143259,0,0
Slope,0,0,0,0,0,0,0,-0.0849025158771264,-0.0163801872267337,0,0,0,0,0,0,0,0,0.0831301708260595,-0.163030127658974,0,0,0,0,0,0,-0.186088558108249,0.0812638473195419,0,0,0.152709084238071,-0.0890731235940091,0,0,0,0,0,-0.0470925659395201,0,-0.0471523554779173,0,0,0,0,0,0,0,0.0877498483607236,0,0,0,0,0,0.930280925106201,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604374387328505,0,0,0,0,0,0,0,-0.0314471500155511,0,-0.0361954464592962,0.104791304169933,0,0,0,0,0,0,0,0,0,-0.0968644748838009,0,0,0,0,0.82377742876897,0,0,0,0,-0.250454453767577,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.112433532359603,0.0798110765867452,0,0,0,-0.0310839789416307,0,0,-0.0518940370018444,0,0,0,0,0,0,0,-0.0253896211550447,0,0,0,-0.00385746574561792,-0.0405303815834803,0,0,0,0,0.00540584911637028,6.93889390390723e-18,0,0,0,0,0.0197627673749442,0,0.0472755553359711,0,0,0,0,0,0,0,-0.0368269542466824,0,0,0,0,0,0,-0.0553427410871115,0,0
MKreturn,0,0,0,0,0,0,0,-0.0154130300215574,0,0,0.0138720142403751,0,0.0137840730313225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999813780948487,0,-0.0476228758328134,0.0169378854517562,0,0,0.0455652455516302,0,-0.0154439203591645,0,0,0,0,0,0,0,0.0185528683115662,0.0151484838514318,0,0,0,0,0,0,0,0.00101737183991627,0,0,0,-0.00499327133624055,0,0
MKvol,0,0,0,0,0,0,0,-0.00106220520683033,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0.00040081034237223,0,0,0,0,-0.000301510790910748,0,0,0.000403497762067408,0,0.00107098876175306,0,0,0,0.000858269933618134,0,0,0,-0.00096700025090886,0,0,0,-2.12998962158083e-05,0,0,0,0.00173720966277618,0,0,0,0,0.00408754079359231,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0403742736257533,-0.336381385309447,-0.0670040521519241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170085189289253,0,0,0.0266573770465215,0.0202598683108228,0,0,0,-1.05879118406788e-22,0,0,0.0238875348426295,0.215882913514135,0,0.0721508803169499,0,0,0,0,-0.242088831900948,0,0,0,0,-0.249522122811973,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000971675058962138,-0.000719745714057086,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304939889411812,0,0,0.00337172460933058,2.71050543121376e-20,0.00283638461169102,-0.00428289204882283,0,-0.00191733179451017,-6.7762635780344e-21,0,0,0,-0.00334146721281851,0,0,0,0,0,0,0,0.0025453722974831,0,0,0,0,0.00819301125626355,0,0
CarbonVol_Hubei,0,0,0,0,-0.00384418938707568,0,-0.0104544249547253,0,0,0,0,-0.00225552430910476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183180462756098,0,0.00534881422694853,0.01244905873912,0,0,0,0,0,0.0039748804078929,0,0,0,0,0,0,0,0,0,-0.00327357041015973,0,0,0,0,0,0.000284891503754517,0.000494237016041262,0,0,0,-0.0225338980689,0,0
