,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X601992.SH,X000709.SZ,X600299.SH,X601158.SH,X000898.SZ,X600660.SH,X000883.SZ,X600160.SH,X000539.SZ,X000792.SZ,X600309.SH,X600583.SH,X600623.SH,X600547.SH,X600352.SH,X600489.SH,X000027.SZ,X000630.SZ,X000629.SZ,X600578.SH,X002466.SZ,X002470.SZ,X600022.SH,X600098.SH,X000060.SZ,X600808.SH,X600021.SH,X300072.SZ,X600176.SH,X000723.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.566159967250407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170097644687541,0,0,0,0,0,0,0,0.0500243990505116,0,0.0174354798516197,0,0.0358617587711546,0,0,0,0,0,0.0190725243008294,0,0,0,0,0,0,0.00736960680995058,0.0999481179738216,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.311641515246108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195502906043692,0,0,0,0,0,0,0,0,0,0,0,0,0.0188736201238504,0.0772999266907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.202324843284883,0,0,0,0,0,0,0.244142818678806,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0504406302162858,0,0,0,0,0,0,0,0,0.0541861818526876,0,0,0,0.0430436858553168,0.0103822238374763,0.0385077783335525,0,0,0,0,0.0396677083975139,0,0,0,-0.053999525646977,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0745523803249195,0,0.110919100434788,0,0,0,0,0,0,0,0,0,0,0,0.0293649496357915,0,0,0,0,0,0.0440056312003303,0.044918261902917,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.100321099056151,0,0.090517857021037,0.0210878963713745,0,0,0,0,0,0,0.000321906357639738,0,0,0,0,0,0
X600010.SH,0,0,0.13667438837276,0,0,0,0,0,0,0,0,0,0,0,0.00331515196972344,-3.46944695195361e-18,0.363672600646317,0.0575880862308989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762906355313819,0.143412360113459,0,3.46944695195361e-18,0.0432212547060052,0,0,0.0978483338245664,0,0,0,0,0,0,0,0,-0.00184685554145572,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184608340840385,0.132327792168193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041409785886498,0,0,0,0,0,0,0,0.205652079430567,0,0.0424824438996606,0.0311680445914587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0110564130277331,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0644845026939104,0.0900776793946424,0,0,0,0,0,0.0462979079229311,0,0,0,0,0,0,0,0,0,0,0.0370775945551402,0,0.0357051785551802,0,0,0,0.0719305284546012,0,0,0,0.0923274094988586,0.0240647885129147,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410333694313322,0.137637281481386,0,0.10420831144402,0.107050714677555,0,0,0,0,0,0,0,0,0.0738074407619072,0,0,0,0,0,0,0,0,0.0134514840987127,0,0,0,0.112947334646471,0.0334546639320852,0,0,0.110527444425316,0,0,0.129165262193542,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142283369807837,0.120165706045465,0,0.196045292246983,0,0.0187449004832009,0,0,0,0,0,0.0268038111390689,0,0.00220668500703728,0,0,0,0,0,0,8.67361737988404e-19,0.0396524101163125,0.0153467952159609,0,0,0,0,0,0.0251314959854189,0.00163652243306275,0,0,0,0.101857159762869,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116422111300058,-1.38777878078145e-17,0,0,0,0,0,0,0.0120362518919784,0,0.0849197683508741,0,0,0,0,0,0,0.0435599272458799,0,0.129312604406093,0,0.00224841839114,0,0,0.141260267247941,0,0,0,0,0,0,0,0,0,-0.0150469970793303,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.281950144406323,0,0,0,0,0,0,0,0,0.0467232809622202,0.0604279528361099,0,0.0688943747012565,0,0,0,0,0,0.039692168405209,0,0.032727420214257,0,0,0,0,0,0,0,0,0.0602880251297,0,0,0,0,0,0,0,0.0437978635398816,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263814937533959,0,0,-1.73472347597681e-18,0,0,0,0.0307093590106979,0,0,0,0.0156419099168938,0,0,0,0,0,0,0,0,0,0,0,0,0.0174093493312149,0,0,0.182158645665713,0.181879260504458,0,0,0,0,0.0664797429967706,0,0,-0.00291714107237587,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.10660320701473,0,0,0,0,0,0,0,0,0,0,0,0,0.0367128131072122,0.077934097727507,0,0,0,0,0,0,0.0451879940746463,0.0179573768799986,0,0,0,0,0.0241668852318267,0,0.056287938089433,0,0.0437400774679477,0,0,0,0,0.116326977713876,0,0,0,0,0,0.0458355784558979,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.140523694498211,0,0,0,0,0,0,0,0,0,0,0,0.00734323662146668,0,0,0,0,0,0,0,0,0,0,0.0068377368660083,0,0.00955285267291402,0,0,0,0,0.0837218968411184,0,0,0,0.0587080806879869,0,0,0,0,0.131834223486991,0,0,0.0797252812682437,0,0.0415555723993106,0.0552262823834217,0,0,0,-0.00596656527760859,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676869856241115,0,0,0,0,0,0.0113786601722503,0,0,0,0,0,0,0,0,0.111556946253113,0,0,0,0,0,0.134969472789103,0,0,0.142231144786763,0.0790260008789061,0,0.0229535198042549,0,0.22240001038671,0,0,0.102057588054421,0,0,0,-0.0349384019356966,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.517136524513429,0,0,0,0,0,0,0,0.0455713334552074,0.0356211732414748,0,0,0.0351118257183802,0,0,0,0,0,0,0,0,0,0,0.128779649113077,0,0.0718467360212535,0,0.0326838490939101,0,0,0,0,0,0,0.133969715444103,-0.0340606592877639,0,0,0,0,0,0,0,0.00923537840260783,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.35797746315022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190390586746633,0,0,0,0,0,0,0,0.272276873667793,0,0,0,0,0,0,0,0,0,0,0,0,0.129538563812813,0.0332012795520344,0,0,0,0.00766622476076581,0,0,-0.0397352451595445,0.00628159599728292,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.421537720848317,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00413272024110511,0,0,0,0,0,0,0,0,0.00667241179148912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060880873400055,0.306383972976721,0.0574756855718438,0,0,0,0.0218814525512634,0,0,0.0221238790817348,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778177696998755,0,0,0,0,0,0.218474839072743,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0328560838444955,-0.0287132464818103,0,0,0.0304940825835613,0,0.10538019839641,0.15066751023354,0.365148554916024,0,0,0,0,0,0,0.00906444602248663,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.339850609359707,0,0,0,0,0,0,0,0,0,0.157527443830417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114374152354104,0,0,0.0556938747803438,0,0.0593563017364414,0,0,0.0649612647414477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.143430348575557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222464687866792,0,0,0,0,0,0,-0.0114980565459369,0,0,0.0624450573573678,0.0582961206844526,0,-0.0138129837541434,0,0,0,0.418264274795928,0,0,0,0,0,0,0,0,0.00682026772581109,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.135225203950599,0,0,0.10114293677298,0,0,0,0,0,0.0223876954828363,0,0,0,0,-8.67361737988404e-19,0,-0.00929077223777742,0,0,0,0,0,0,0.281389798611799,0,0,0,0,0,0,0.0439431114020572,0,0.223803391811348,0,0,0.0215249771826304,0.0393368896908566,0,0,-0.0789472867297032,-0.0191845858657865,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.245434807996747,0,0,0,0,0,0,0,0,0,0,0.0410954255955589,0.0552327364443643,0,0.147680536911559,0,0,0,0,0,0,0,0.0359454120844301,0,0,0,0,0,0,0,0,0.00411096425558066,0,0,0,0.155807769456915,0,0,0.108787139237341,0,0,0,0.05078174973457,0,0,0,-0.0115889411242776,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998307068308139,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0337754145429107,0.192219137705082,0,0.00858191414341498,0,0,0,0,0,0,0,0,0,0,0,0.0929994137128135,0.0276724750779303,0.0877765210227049,0,0.00189832624976584,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113850685264797,0,0,0,0,0.0100249978752193,0,0,0,0,0,0,0.0187868670582259,0,0.0157246309979853,0,0.0513170332086969,0,0,0.126025212524225,0,0.137205646826754,0.0389530312308815,0,0.00630184062649312,0,0,0,0.168836796792864,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436562353964867,0,0,0,0,0,0,-0.0533977036200669,0,0,0.404153183419552,0,-0.251883480869887,0,0.0433748168636035,0.0286740333369594,0,0,0.0980920422172699,0,0,0,0,0,0,0,0.18993193783596,3.46944695195361e-18,0,0,0,0.00264517963460796,0,0,0,-0.147418881267731,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200671406211001,0,0,0,0,0,0,0,0.049587446457406,0,0,0,0,0,0,0.0247672392627756,0,0.0404986287014212,0,0.148890239222481,0,-4.33680868994202e-19,0,0,0.165616163612561,0,0,0,0,0,0.103588587919829,0,0,0,-0.00621342420923031,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773682578782028,0,0,0,0.24002408650198,0,0,0,0,0,0,0,0,0,0.260474418901796,0,0,0,0,0,0.0629743871013715,0,0.196004250836686,0,0,0,0.0613775351098561,0,0,0,0,0,0,0,0,0.0933087537908876,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896248436595608,0,0,0,0,0.0487703037179084,0,0.0233388307195182,0,0,0,0,0,0,0.219329546508333,0,0,0,0,0,0,0,0.0476189943208313,0,0,0,0,0.129507692162067,0,0,0,0.00500969177632726,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0849265872562376,0,0,0,0,0,0,0.122160507404176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226452637355265,0.113312812887812,0,0,0,0,0,0,0.00969761755190195,0.12663515391944,0,0,0.109315936630988,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140349814875045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565800695308243,0.168151696643643,0,0,0,0.133784808940915,0,0,0,0,0,0,0.615951476566984,0,0.185094304072139,0,0,0,0,0,0,0,-0.0124786880989927,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172261795223368,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.650998063067427,0,0,0,0,0,0,0,0,0.221938258243608,0.0293583026607602,0,0,0,0,0,0,0,0.0351895432711914,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577227904517403,0,0,0,0,0,0,0,0,0,0,0,0,0.104595377730715,0.204887333036136,0,0.214729241157746,0,0,0,0,0.151511302874584,0.0276345421797663,0,0,0.0525351653301875,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187781120198038,0.0269774665240563,0.0755923242746317,0,0,0.0122972853461119,0.0255941826707557,0,0,0,0.0468492038916434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966429282679986,0,0,0,0,0,0,0,0,0.025237729330169,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04384236872582,0,0,0,0.273439130757163,0,0.0416700829689007,0,0,0,0,0.126318231604801,0,0,0,0,0.061613884070587,0,0,0,0,0,0,0,0,0,0,0.185124676631185,0,0,0,0,0.0756111126669694,0.0113218523728305,0,0,0,0.0107436308277068,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274864061975059,0,0,0,0,-0.229259204935665,0,0,0,0.0924977573605185,0,0,0,0.329791060861692,0.00386339388117724,0,0,0,0.269940082873408,0,0,0,0,0,0,-0.0254109891138127,0.159776959397484,0,0,0,0,0,0,0,-0.115113195304935,0.0189141057307114,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.116982094854613,0,0,0,0,0,0,0.0837111189230319,0,0,0,0.176959983810558,0,0,0.0274095127760367,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0355804340071236,0.312179753415958,0,0,0,0,0,0.124338418581068,0.0847135839567041,0,0,0.0672962088050715,-0.0884006912053434,0,0,0,0.250943735128806,0,0
