,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X601158.SH,X600299.SH,X600339.SH,X000959.SZ,X002466.SZ,X000630.SZ,X600583.SH,X000792.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000539.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.2594975095151,0,0,0,0,0,0,0,0,0.027380023606155,0,0,0,0,0,0,0.110850135525607,0,0,0,0,0,0.0685210432214009,0.0275753656612135,0,0,0,0,0.0697174429860696,0,0,0,0,0,0,0,0,0.035287528351668,0,0,0,-0.0116129970580025,0,0,0,0,0,0,0,-0.00438430728977955,-0.00197384566133687,0,0,0,0,0,0
X600028.SH,0.739630384095332,0,0,0,0,0,0,0,0,0,0,0,0,0.140353538198296,0,0,0,0,0,0,0,0,0,0.022118544345887,0,-0.0407466409306077,0,0,0,0,0,0.084598651747202,0,0,0,0,0,0,0,0,-0.0490956245771388,0,0,0,0.0607063606382817,0.0881450986225296,0,0,-0.0131649128677219,-0.0484377785889075,-0.00295204450785714,0.00878032774860845,0,0,0,-0.0787430640908688,0,0
X601088.SH,0,0.0474899797086267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475289470220868,0,0,0.00796891975832763,0,0,0.0816389724217758,0,0,0,0,0.0278899868338625,0,0,0,-0.0345183518822377,0,0,0,0,0,0,0,0,0,0,0,0,0.0713842022064692,0,0.272419768024938,0,-0.012246034315216,-0.0375863071769227,0.0148439208410094,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.24516355120082,0.0638273253089992,0,0,0,0.00501727184369368,0,0.212856364943792,0,0,0,-0.103422171094569,0,0,0,0,0.0327391232736907,0,-0.0345019569403203,0,0,0,0,0.145378398314364,0,0,0,0,0,0,0.0102216255088783,0,0,0.0823854942842075,0,0,-0.0122648976941238,0,-0.0193019547260203,0.0115586158710809,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0364796888167963,-0.0710227545800037,0,0.0690342956203777,0,-0.127171811034078,0,0,0,0,0,0,0,0.268582408639623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936838501075261,0,0,0.0593845614167731,0,0,0,0.0310032376718846,-0.0231641962712811,0.011641740607303,0,0,0,0,0,0
X600585.SH,0,0.152293407837798,0,0,0.0552055858144876,0,0,0,0,0,0.0327435489516267,0,0,0,0,0,0,0,0,0,0.0785000916455291,0,0,0,0,0.184585058362711,0,0,0,0,0,0,0,0,-0.471832704285531,0,0,0,0.0889842986550112,0,0.081239607725436,0,0,0,-0.0146808421568838,0,0,0,0,-0.175486510078757,-0.0104473411522996,0.011628354036194,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0529280092361351,0,0,0.0269711883767886,0,0,0.0636762698352574,0,0,0,0,0,0.0340695225536473,0,0,0.19321579230542,0,0,0,0,0,0.0433500158966832,0,0,0.0452495234787758,0,0,0,0,0,0.24030972300967,0.0897144154523433,0,0,0.00760529035558803,0,0,0,0,0,0,0,-0.0184173659440468,0.00535514091755994,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0838811943531994,0,0,0,0,0.161715627773958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06596938256273,0,0,0,0,0,0,0,0.0940882697930109,0,0,0,0,0,0,0,0.172705739879237,0.00977522110690056,0,-0.000763630337251721,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0124604408941312,0,0,0,0,0.273177465065277,0,0,0,0,0,0,0,0,0.0530736767951537,0,0,0,0,0,0,0,-0.152883434191919,0,0,0,0,0,0,0,0.290484415499089,0,0,0,0,0,0,0,0,0.182846943921397,0,0.105727560370873,0,-0.136694079954459,-0.00646372285743237,0,0,0,0,0,0,0
X600688.SH,0,0.38786555409326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423405321894626,0,0,0,0,0,0,0,0.0992067212000255,0,0,0,0,0,0,0,-0.0694617603163157,0,0.156858475282934,0,0.032098005422248,0.0161214446414497,0,0.0941612545058167,0,-0.0357790380010524,-0.00291210554834712,0.00422701437242997,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0516854819388496,0,0,0,0,0,0,0,0,0,0,0,-0.00105863973286971,0,0,0,0,0,0,0.769917822181273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612990887529549,0,0,0,0.00697229116737455,0.0510286351748095,0,0,0,-0.109003045899871,-0.021231111117577,0.0112099164967854,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.0469026341370341,0,0,0,0.195210065362226,0,0,0,0,0,-0.0898577692211343,0.0864971080197324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575964338716705,0,0,0,0,0.171068945735105,0,0,0,0.0799272188317399,0,0,0,0.0225467693582129,-0.0856699251093603,0,0.0264446549672074,0,0.0493521655916076,-0.00505728225895574,0.0152297206637435,0,0,0,0,0,0
X600795.SH,0,0,0,0.360650406817606,0,0,0,0,0.0629648901893681,0,0,0,0,0,0,0.0453025254039325,0,0,-0.0217300296159769,0,0,0,0,0,0.0400514833075443,0,0,0,0,0.0120226189334767,-0.0201922444509894,0,0,0,0,0,0,0,0.120073660318532,0,0,0,0,0,-0.000565839549347998,0,0,0,-0.0348894846756461,0,-0.0144836460571079,0.0100543249092102,0,0,0,0,0,0
X600309.SH,0,0.0437139242432778,0,0,0,0,0,0,0,0,-0.124944664534002,0,0,0,0,0,0,0,0.127212067039394,0,0,0,0,0,0,0,0,0,0.109512341399941,0.274881203709333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606424371214152,-0.0100165719120821,0.0711186384255533,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.028471134992282,0,0,0,0,0,0,0,0,0.0520666047659344,0,0,0,0,0,0,0,0.0406368402168042,0.0597379532320782,0,0,0,0,0,0,0,0,0.0852835318498162,0.00397258348993333,0.0876619031195553,0,0.092536893706145,0,0.0697183212371443,0,0,0,0.019197948881177,0,0.0111660949751052,-0.0153441345474587,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0996270990467061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208645220316508,0,0.121294785630962,0,0,0,0,0,0,0,0,0,0.019746565723977,0,0,0,0,0,0.0496522722698789,0,0,0.0111993107211399,0.0267766410600445,0.0447032035432948,0.0121894054423903,0.0140026852526829,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.442774302252793,0,0,0.392880293468851,0,0,0,0.00887560466157228,0,0,0,0.0249134170588847,0,0,0,0,0.112898464833369,0,0,0,0,0.0785637351701182,0,0.119081638105692,0,0,0,0,0,0,0,0,0,0.0127068189429608,0,0,0,0,-0.10024030089407,0,0,0.027446179047203,0,-0.00682546799341352,0.0103335841848754,0,0,0,0,0,0
X601992.SH,0.0436218545499109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361039269250775,0.641071911086075,0,0,0,0.127076995652705,0,0,0,0,0,0,0,0,0,0,0.0568157841894053,0,0,0,0.0177222437234427,0,0,0,0,0,-0.0333415061259785,0.00303200405356054,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476243477897952,0,0,0,0,0,0,0,0,0,0,0,0.120316350469051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358700502070284,0,-0.0254080385858872,0,0,0.035486297632175,0,-0.108542527116474,-0.0125397548485863,0.0198027933295247,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0377382030541618,0.175307853109257,0,0,0,0,0,0,0,0.0282420319370509,0,0,0,0,0,0,0,0,0,0,0,0.127460837287094,0,0,0,0,0,-0.0640823015460224,0.0324681995413557,0,0,0,0,0,0,0,0.00432758018151289,0,-0.0342775050308415,0.00657376693588183,-7.31082485515086e-05,0.0122079737828669,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809600736287637,0,0,0,0,0.0316063691787601,0,0,0.226539331940277,0.309313824560594,0,0,0,-0.138886021292666,0,0,0,0,0,0,0,0,0,0,0,0.108480407426883,0.0962519561657594,0.0315078111128165,0,0,0.202744243980443,0,0,0,0,0,-0.175658134982528,-0.00151975030747031,0.00144528147081066,0,0,0,0,0,0
X600886.SH,0,0.0303571110278326,0,0,0,0,0,0,0,0,0,0.0185384782470082,0,0,0.0815852084376706,0,0,0,0,0,0.273691889141477,0,0,0.0998523910239994,0,-0.0459094628170362,0,-0.00776843888082168,0,0.0918243719777114,0,0,0,0,0,0,0,0.0213793424577281,0.0249598855379647,0,0,0,0,0,0,0,0,0,0,0,-0.00405206335518026,0.0017018005636485,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0160545571094643,0,-0.0230412604994023,0,0,0,0,0,0,0,0.0540382250020094,0,0,0,0,0,0,0,0,0,0,0,0,0.0217815733357665,0,0,0,0,0,0,0,0.180381164851605,0,0,0,0,-0.00284713874878591,0,0,0,0.241630233191709,0,-0.00481852104306988,0.00103373605539404,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.4880844921707,0,0,0,0.0806560297867222,0,-0.0566450255659476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207277859550787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149080973319846,0,-0.0475405307134725,0,-0.0204437166529917,0.0898858531699509,0.191859760124538,0.221176221600578,0,0,-0.066554690152943,0.0281448066827211,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.761391331239832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295638603280241,0,0,0,0,0,0.0569607803206495,0,0,0.0141947457431706,0.0378178004493036,0,0,0,0,0.1826669848859,0,-0.082178114314671,0,0,0,0,-0.0167231779826237,0.00749262783974937,0,0,0,0,0,0
X000709.SZ,0,0.0779734324690357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138182651129921,0,0,0,0,0,0.445257501842877,0,0,0,0,0,0,0,0.0571034263940089,0,0,0,0,0,0,0,0,0.10016013336594,0,0,0,0,0,0,0,0,0,0.0191126038174953,-0.0217293288330634,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.00367948935658236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276328969065331,0,0,0,0,0,0,0,0,0,0,0,0.165891525876786,0,0,0,0,-0.0506822027561759,0,0,0,0,0.0110184874440162,-0.0362165102345717,0.0107167569011883,0.0127463704868077,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.107094804904693,0,0.0125761919917748,0,0.0251697446626498,0,0,0,0,0,0,0,0,0,0,0.0975639509540918,0,0,0.0242539882173611,0.0742025710977117,0,0,0,0,0,0,0,0,0,-0.0995807174699072,0,0.128447705903018,0,0.0822867441294834,0,0,0,0,0,-0.00230786587451201,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.0109870717759458,0,0,0,-0.0680315214334668,0,0,0,0,0,0.298518500476601,0.0307051974336866,0.302002985559697,0.0830529060115149,0,0,0,0,0,0,0,0,0,0,0,0.144891450973902,0.22205035257487,0,0,0,0,0,0,0,0,0,-0.16124452085214,0,0,0.356721876055302,0,0,0,-0.0752710122807258,0.00702018270204097,0,0.0379325317752579,-0.021819814186796,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.171785817368257,0,8.67361737988404e-19,0,0,0.353614864151226,0,0,0.173353045308781,0,0,-0.0355536066150675,0,0,-0.027538369424509,0,0.11073544977711,0,0,0,0,0,0,0,0,0,0.026709511910443,0,0,0,0,0.366270364747121,0.0239521065450925,0,0,-0.13534838325568,0.0829610547115485,0,-0.00964240005638692,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.29264984182993,0,0,0,0,0.0602541760438763,0,0,0,0.0869255772434039,0,0,0,0,-0.0424358861600412,-0.0759296541620771,0,0,0,0.00498723841395179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856581928182821,0.0664819195401592,0.0257571288058238,-0.197817440472634,0.219497090924758,0.0635419249795755,0.142746943591868,0.041765898761591,0.00993673755929165,0.00440064166318358,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00293622273251189,0,0,0,0,0,0.382289270140682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073745154397936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155236481902486,0,0,0.0546842632843911,0,0,-0.0236402457619761,0.0131802599306862,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.193126221709213,0.0358707554323768,0.0826293595171777,0,0,0,0,-0.115512905819271,0,0,0.068256614867516,0,0,0,0,0,0,0,0,0,0,0.0340608614315546,0.0934475957706942,0,0,0,0,0,0,0,0,0,0,0,0,0.0964979483936043,0,-0.0265147454126918,0.102951559901096,0,0,0,0,0.00246550415789364,0.0027736377107301,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300177676400652,0.180433442642487,0.146911857369691,0,0,0,0,0,0,0,0,0,0,0.0697464872268006,0.0873891881654115,0,0,0,0,0,0,0,0,-0.00595317450015776,0.125117956560932,0,0,0,0,-0.0295106695198006,0,0,0,0.143408166091571,0.0271548106101225,0,0.00118119804441475,0,0,0,0,0,0
