,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X600188.SH,X601991.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X000898.SZ,X600516.SH,X600547.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X300072.SZ,X000786.SZ,X600801.SH,X000932.SZ,X000709.SZ,X000629.SZ,X600808.SH,X600426.SH,X600339.SH,X600583.SH,X000883.SZ,X601158.SH,X600219.SH,X601699.SH,X000830.SZ,X600985.SH,X002271.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0756253565760365,0,0,0,-0.10945653102016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244974530629063,0,0,0,0,0.0234532694323688,0,0,0,0,0.0481745566341086,0.225779813974374,0.0798181693474539,0.0537369950462632,0,0,0,0.00971304967939145,0,0,0,0,0,0
X600028.SH,0.0457338485687968,0,0.138708931254361,0,0,0,0,0,0,0.077864029420929,0,0,0,0,0,0,0,0,0,0,-0.00389543771501887,0,0,0,0,-0.0673806398821893,0.057158765044995,-0.111978646233057,0,0,0.0170213158254681,0,0,0,0,0,0,0,0.0480376858068364,0,0,0,0,0,0,0,0.170645133180009,0,0,0.00438735402168518,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0604595359127197,0,0.0368189706195517,0,0,0,0,0,0,0.167850177180906,0,0,0,0.250878432587116,0.0569080905960426,0,0,0.0422149328737048,0,0,0,0,-0.087892504546408,0,-0.0167234372668879,0,0,0,-0.0891739048341689,0,0,0,0,0,0,0,0,0,0,0,0.249437871737783,0,0,1.73472347597681e-18,0,0,-0.00563191716265918,-0.0193361099957199,0,0,0,0,0,0
X600585.SH,0,0,0.102894560817145,0,0.147570805430495,0.0109760078071154,0,0,0,0,0,0,0,0,0,0,0,0.0764567408716551,0,0,0,0,0,0,0,0,0,0.0312869864609081,0,0,8.67361737988404e-19,0.271662537031399,0.252714021756939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710524372950149,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0411080666798518,0,0.11061896294828,0,0,0,0,0,0,0,0,0,0,0,0,0.191329391953806,0,0,0,0,0,0,0,0,0,0.111052741340576,0,0,0.00946638045213812,0,0.307165333076487,0,0,0,0,-0.00314769889999398,0,0,0,0,0,0,0,0.0436034062714302,0,0,0.00663831153334489,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586263155288037,0,0,0,0,0,0,0,0,0,0.0856054505860754,0,0.147681682052637,0,0,0,0,0,0,0,0,0,0,0,0,0.179412919546704,0,0,0,0.0292875473962201,0.00920347515996527,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0395961971010576,0,0,0,0,0,0,0,0,0,0.00806272908659873,0,0,0,0,0,0.727582429930342,0,0,0,0,0,0,-0.0140318053049596,0,0,0,0,-0.0673827413893604,0,0,0,0,0,0,0,0,0,0,0.21085948662943,0,0,0,0,0.00230846502021631,0.010740404578293,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122256390024963,0.192311228942487,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0749556066835281,0,0,0,0,0,0,0,0.172646676411008,0,0.263732002750605,0,0,0.144870539986989,0,0,-0.0226928804891683,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.23244505940108,0,0.0835661061990613,0,0,0,0,0,0,0.0337439251416049,0,0,0.00609906651702069,0,0.132281325247151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852631528373392,0.0631054533194876,0,0,0,-0.010036481750079,-0.0114263035050703,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00992532872613603,0.0126529049510233,0,0,0,0,0,0,0,0,0,0,0.27091041852294,0,0,0,0,0,0,0,0,0,0,0,0.0393461337205649,0,0.00896563365582716,0,0,0,0,0,0.159284223507107,0,0,0,0,0,0,0,0,0,0,0.0579583700407608,0,0.0179294649507724,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0628680164849418,0,0,0,0.0881643200079584,0,0,0,0,0,0,0,0,0,0,0,0.054460583496948,0,0,0,0.0359885539778288,0,0,0,0,0,0,0,0,0,0,0.237965818426189,0,0,0,0.147366552613545,0.158886041501404,0,0.0145284711435022,0,0,0.00804066400111195,0.0087570712554398,0,0,0,0,0,0
X600688.SH,0.0311946024648393,0.183281634781293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142020811663588,0.0297315123228053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902818667376854,0,0,0,0,0,0.0834543752591851,0,0,0,0,-0.00707709983883039,0,0.0584992980973498,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.263167188194678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161607889736377,0,0,0.0926822119759509,0.0754247008488058,0,0.0903821294648588,0.03971584312652,0.161246071117592,0,0,0,0,0.056477744297739,0,0,0,0,0.228688440974286,0,0,0,0,0,0,0.0021447776889335,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469688783680912,0,0,0.0167159275760108,0.0572055221691653,0,0,0.14489477109243,0,0,0,0,0,0,0,0,0,0,0,0,0.0886688868428153,0.0675936342513971,0,0,0,0,0.00894915839894453,0.139101057924038,0,0,0,-0.00404916947365457,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.010252251270451,0,0.039745727353348,0,0,0,0,0,0.269249603771332,0,0,0,0,0,0,0.0285265994116283,0.130971534328609,0,0,0,0.0547854559048889,0,0,0,0.00710646023407325,0,0,0,0,0,0,0,0,0.121195471612197,0,0,0,0,0,0.0291263983914478,0,0,0,0,-0.00201579180720451,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0450069610598287,0,0,0,0,0,0,0,0,0,0,0,0.258090152690918,0,0,0,-0.0422612101171522,0,0,0,0.0795715367535747,0.00856536054957901,0.000405684397765214,0,0,0,0,0,0,0.0263587656665484,0,0.235258268095526,0,0,0,0,0,0,0,0,0.00491738570456184,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.151042747977227,0,0,0,0,0.33417323946182,0,0,0,0,0,0,0.0337241949579538,0,0,0,0,0,0,0,0.00423650870937442,0,0,0,0,0,0,0,0,0,0,0,0,0.1287631220744,0,0,0,0,0.139181461415463,0,0,0.0518512469817002,0,0,0.00234079047356371,-0.00699683078119504,0,0,0,0,0,0
X002466.SZ,0,0,0.100208345390849,0,0,0,0.207856428902277,0,0,0,0,0,0,0,0,0,0.226958844151182,0,0,0,0,0,0,0,0,0.744846270432695,0,0,0,0,0,0,-0.39953032762838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099112819895078,0,0.102562113116398,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0977774951546177,0,0,0,0,0.211200058770141,0,0,0,0,0,0,0,0,0.0501644044981921,0,0,0,0,0,0,0.10592410483421,0,0.0579832137537641,0.0578629418280157,0,0.119357782340588,0,0,0.135007910354393,0,0,0,0,0,0,0,0,0,0,0.0487118000888474,0,-0.00608551474555971,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.261945583296598,0,0,0,0,0,0,0,0,0,0,0,0,0.0115753774351132,0,0.16107465387912,0,0.145704905278975,0,0,0,0.0663732526857493,0,0,0,0,0.148029566719714,0,0,0,0,0,0.308740577665228,0,0,0,0,-0.0236145026780353,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00773612181969931,0,0,0,0,0.0743034853452079,0,0,0,0,0,0,0,0,0,0,0,0,0.0133376599709283,0,0,0,0,0,0,0,0,0.0229642690305278,0,0,0,-0.0210467852074181,0,0,0,0.806731400671869,0,0.0180606141458519,0.0394318133317039,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.011839590051548,0.37847720333518,0,0,0.20317727214882,0,0,0,0,0,0.577978206913648,0,-0.114907423019328,0,-0.0869669568267634,0,0,0.0558642740971001,0,0,0,0,0,0,0,0,0,0.0170122458124314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593227941342293,0.0205245697918904,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.442967453316351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494609049356449,0,0,0,0.0840124968020997,0,0,0,-8.67361737988404e-19,0,0,0,0.0671364927219767,0.0572788494094878,0,0,0,0,0,0,0.0547418742822613,0,0,0,0,-0.0250485205873284,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0617556720954029,0,0,0.0662734639451168,0,0,0,0,0,0,0,0,0,0,0,0.0542103715685914,0,0,0,0.035162260475018,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0910039544093817,0.0265990457710457,0,0,0,0.0443335687855463,0.160685781565694,0,0,0,0,-4.33680868994202e-19,-0.00179331048539215,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0482902043825177,0,0,0,0,0.0330404547436611,0,0,0,0,0,0,0,0,0.079282500884357,0,0,0,0,0,0.154832915170985,0.0943964128192647,0.0674606699919658,0,0,0,0.0710531888185341,0,0,0,0,0,0.0089319010383106,0,0,0,0,0,0,0,0.134765679868013,0,0,0,0.0182066423582223,0.0284429931930329,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.101559975664412,0,0,0,0,0,0,0,0,0,0,0.348004797053809,0,0.315276255337394,0.128523868962174,0,0,0,0,0,0.105131077839214,0.0429455342886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376828144057015,0.10018317888145,0,0.0744969315523046,0,-0.00828166008693746,-0.0341759506783086,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.10570278633686,0,0,0,0,0,0,0,0,0,0,0,0,0.116589293571413,0,0,0,0,0,0.025881127036091,0,-0.0837455019720426,-0.101882234749891,0,0,0.0050659601629747,0.147461836260615,-0.0374443556059494,0,0,0,0,0.174303954028279,0,0,0,0,0,0.388468207589756,0,0,0,0,0.0136956285084381,0.00765924782757095,0,0,0,0,0,0
X000553.SZ,0,0,0,0.0956223482098344,0,0,0,0,0,-0.109839397118261,0.0553577662061205,0,0,0,0,0,0,0,0,0,0,0,0.00110148379153741,0,0,0.10256747029847,0,0,0,0,0.0405797813680836,0,0,0,0,0,0,0,0.0766243991301529,0,0,0,0,0,0.431516858060725,-0.10777701865037,0,0,0,0,-0.024146392791158,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.647398244136668,0,0,0,0,0,0.0708853703267372,0,0.0571112099044852,0,0,0,0,0,0.17893101703946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06638259254441,0,0,0,0,0,0,0,0,0,0,0,0,0.0499101339296987,0,0,-0.00049014750372381,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314535370547175,0,0,0,0,0,0.0486780539619319,0,0,0,0,0,0.0630826071622674,0,0,0,0,0,0,0.0967269285090608,0,0,-0.392083519645183,0.00751469602294291,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.00594769509171814,0,-0.0357921495147714,0,0,0,0,-0.298994520088879,0,0,0,-0.708222918963534,0,0,0,0,0,0,0,0,0,-0.0519668993194227,0,0,0,0,0,0.448145060604467,0,0,0,0,0,0,0,0,0.0748771090566961,0.273951595894795,-0.411442909102746,-0.067047047740622,-0.0466353323568803,0,0,0,0,0,0
X000786.SZ,-0.211757991694711,0,0,0.459629061601999,0,0.115021267352207,0,-0.0152513306353194,0,0,0,0,0.168165015571296,0,0,0,0,0,0,0.0146816390494433,0,0.264632394994116,0,0,0.015407331206203,0,0.17281082168506,0,0.0449921346461145,0,0,0,0,0,0,0,0,0,0,-0.212401607080374,0,0,0,0,0,0,0.110001238294208,0,0,0.0741900334835968,0.093316094112096,0,0,0,0,0,0
X600801.SH,0,0,0,0.355974909347878,0,0.00882909471719992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950953069662692,0,0,0,0,0,0,0,0,0,-0.0919550564584746,0.081555164045048,0,0.24551539196062,0,0,0,0.12222526078878,-0.0324554135521892,0,0,0,0,0,0,0,0.0788635967238455,0,0,-0.0168195970040966,0.02261538267079,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.140972545846972,0,0,0,0,0,0,0,0.107186491035677,0,0,0,0,0,0,0.0727335389594882,0,0,0,0,0,0,0,0,0.467759388354979,0,0,0.0616382207545033,0,0,0,0,0.0456752788547875,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152010607957791,-0.00811976421452551,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.342922442743091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689403547083725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102443660947917,0,0,0,0,0,0,0,0.0593711501142033,6.93889390390723e-18,0,0,0,0,-0.026310321859654,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.115053071857363,0,0,0,0,0,0,0,0,0,0,0.155207082907484,0,0,0,0.162054510961778,0,0,0,0,0,0.192453604106174,0,0,0,0,0.116889178549297,0,0,0,0,0,0,0,0,0,0,0.036454854988519,0.0709038097133348,0.0142865540540094,0,0,0.00522364202349454,-0.00505569840784951,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.103688648246755,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.156133980219841,0,0,0,0.00480779552024729,-0.270597172263035,0,0.203252244208806,0,0,0.159506278937822,0,0,0,0,0,0,0,0.0279891635140359,0,0,0,0,0,0.712941926543382,-0.134707782742396,0,0,-0.0272410153679325,-0.00362846180484647,-0.0127916518565579,0,0,0,0,0,0
X600339.SH,0.130006301611235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213472362446319,0,0,0,0,0,0,0,0,0,0.047247529750077,0.115417403404813,-0.0192099536803922,0,0,0,0,0,0.0214641307526767,0,0.602356820698419,0,0,0,0.058730762598539,0,0,0,0,0,-0.0134666567051762,-0.0160443852245697,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.30462853641249,0,0,0,0,0,0,0,0,0,0,0,0.132628319838137,0,0.147890130437394,0.0680229605251702,0,0,0.00399092474161454,0,-0.00437127414661645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185047629513395,0.0106521241013437,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.027151444770995,0,0,0,0.0425628426373804,0,0,0,0,0,0,0,0,0,0,0,0,0.13483664133127,0,0.0243658602541025,0,0.0122887416924061,0,-0.0428848344773675,0.0413286612626281,0.00173423873405273,0.0738149458576744,0,0,0,0,0,0,0,0.174279019965666,0,0,0,0.0146544748913475,0,0,0,0,0,0,0.00229961573072322,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0403239294629815,0,0.0461592261298523,0.0326221891186435,0.113283290643024,0,0,0,0,0,0,0,0,0.0932338062032476,0,0,0,0,0.0541898971506451,0.0104310946085597,0,0,-0.0230448318388811,0,0.00598288520383656,-0.041834621967756,0,0,0,0,0,0,0,0,0,0,0,0,0.148886852622467,0,0,0,0,-0.00584699973939003,-0.0141225155138245,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0381437438391038,0,0,0.0822316365746517,0,0,0,0,0,0,0,0,0,0.0890136167751902,0,0,0,0.00661941180774783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283775906860125,0,0.0555570066930774,0.0347769377091926,0,-0.00222607572868042,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.278523914161795,0,0,0,0,0,0.0861363566789556,0,0.197485577149875,0,0,0,0,0,0,0,-0.165594758602783,0,0,0,0,0.0253619133745536,0,0,0.00637612818763503,0,0,0,0,0,0.415621096648869,0,0,0,0,0.0914219796045165,0,0,0,0,0,0.067081222524063,0,0,0,-0.0027918975114324,-0.0119543955760038,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0851942299127092,0,0,0.0653824593005422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355966836985595,0,0.0862202569629031,0,0,0,0,0,0,0,0,0,0.107753558959631,0,0.0460727518371968,0,0,0.070960344427272,0,0,0,0,0.0240157609202447,0,0.00590798422926808,-0.0186530456085969,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.211567730881248,0,0,0,0,0,0.00515847268036771,0,0,0,-0.285614549322803,0,0,0,0,0.0976048488563589,0,0,0,0.121575325330017,0,0.278604935457627,0,0,0,0.0742648578216553,0,0,0,0.0139776326131087,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0376040845953301,0,0.00999135688308347,0.0118610267435832,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.136301407587795,0,0,0,0,0,0,0,0,0.198540944878681,0,0,0,0,0.0505864098414416,0,0,-0.141046934328,0,0,0,0.0473275353863271,0.0856071268841291,0,0,0,0,0.190921864078657,0.192049146142562,0,0,0,0,0,0,0.0191529396211803,0,0,0,0,0.0890974867880713,0,0,0,0,0.382495749956764,0.0579607512735446,0.0592520056499646,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.256739489722983,0,0,0,0,0,0,0,0,0,0,0,0,0.128686767306221,0,0,0,0,0,0,0.0620859304342487,0,0,0,0,0,0.00973335873958808,0,0,0,0,0.0758639939482846,0,0,0,0,0,0.189897699629065,0,0,0,0,0.00269228577144641,-0.0336302790162212,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.483612945856044,0,0,0,0,0,0,0,0,0,0,0,0.374904907175984,0,0,0,0,0,0,-0.170243064172985,0.114383374961146,0,-0.0664505610052929,0.209074308651277,-0.4199390552303,-0.0869671347006862,0,-0.116981080368406,0,0,0,0,0,0,0,0,0,0,0,-0.289324879190803,0,0.0484046778334532,0,0,-0.0449929444141628,-0.126512808237876,0.349711912724846,0,0,0,0,0
Slope,0,-0.186791767170731,0,0,0,0,-1.29924642865802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58883322579012,0,0,0,-1.59252325965089,-0.424617447741983,0,0,0,0.888365034727484,0,0,0,0,0,0,0,0,0,0,0,0.51507531909508,0,0,0.86619055546917,1.37176351215265,0,0,0,0,0,0,22.3531933478679,0,0
