,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X601992.SH,X002353.SZ,X000883.SZ,X000792.SZ,X000898.SZ,X601158.SH,X000709.SZ,X000629.SZ,X000825.SZ,X600489.SH,X000539.SZ,X600315.SH,X000831.SZ,X600808.SH,X600490.SH,X600352.SH,X000027.SZ,X601699.SH,X600660.SH,X600307.SH,X600549.SH,X000983.SZ,X000630.SZ,X600578.SH,X000937.SZ,X002470.SZ,X600863.SH,X000959.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0.057924722366277,0,0,0.0634470707478035,0,0,0,0,0.00881048823426861,0,0,0,0,0,0,0,0,0,0,0.0555672308172397,0.104345748814432,0,0,0,0,0.142613967391024,0,0.0552488870926325,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0827931921724726,0.0787411744193939,0,0,0,-0.00119809251439285,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0224033406157225,0.0721119529025207,-0.178444469017866,0,0,0,0,0,0,0,0.20492662578272,0,0,0,0,-0.206268439851591,0,0,0.0701623238865243,0,0,0,0.0236936401635893,0.217600732692334,-0.104058004824109,0,0,0,0,0,0,0,0,0,0,0,0.256913720546439,0,0,0,0,-0.0185584710374749,0.0359810831660605,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0997803718307756,0,0,0,0.156657591489578,0,0,0,0,0.0117687670758199,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0790454704375827,0,0,0,-1.73472347597681e-18,0.0834800362203905,0,0,0,0,0,0,0.315673054733678,0,0.153278811304607,0,0.0141708766222585,0.0598316712507476,0,-0.00312952013836709,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.194241719612794,0,0,0,0,0,0,0,0,0.0515782621378897,0.062998986261432,0,0,0,0,0,0,0.19225744774257,0,0,0,0,0,0,0.13454801422525,0.120963712294241,0,0.0919271342146678,0,0,0,0,0,0.0410527456307763,0,0,0.10897661878124,0,0,-0.0253044687304954,0.0107663441219861,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128576230477354,1.73472347597681e-18,0,0,0,0,0.0551197554261302,0,0,0,0.0719686031523197,0,0.0391049475863731,0,0,0,0,0,0,0.00393699107868152,0,0.104648649652021,0.11771220951724,0,0,0.000131622758674374,0,0,0,0,0,0,0,0,0,0,0,0.00429019004353909,0.000211918694711659,0,0,0,0,0,0
X600027.SH,0,0,0,0.113634920902821,0,0,0,0,0,0.00217279528085566,0,0,0.106582750978781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240452399622593,0.03064743260747,0,0,0,0,0,0.114868373416257,0,0,0,0,0.0951284499109942,0,0,0.00529541879597347,0.00190544141213995,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612245228580403,0,0,0,0,0,0,0,0,0.0136219569626616,0.0160367595983596,0,-0.0175332039403175,0,0,0,0,0,0,0,0.112579608064651,-0.0198313547187313,0,0,0.0354634225602209,0.124363007905458,0,0.0119270141235245,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.253781585087937,0,0,0,0,0,0.246581399982081,0.00896954761342093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072543654256106,0,0,0,0,0,0,0,0,0,0.0314161533670858,0,0.0374780211420034,0,0,0,0,0.0116778573828355,0,0,0,0.0611270540220362,0,0,-0.0304293187847622,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.0511465669505018,0.237117351344784,0,0.03509352760935,0,0,0,0,0,0,0,0,0.0454254508380556,0,0.063860537941897,0,0,0,0,0,0.238982758152837,0,-0.113226052049927,0,0,0,-0.104268705938342,0,0.0743777021316781,0.0750838096366875,0,0,0,0,0,0,0,0.00642028565547431,0.210942068746523,0,0.00352335082844919,0.0639521308837319,0,0,0,-0.00870536776716864,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556902271284603,0,0,0,0,0.631920563703506,0,0,0,0,0,0,0.14086233451368,0,0,0.291784838251048,0,0,0,0.540492879649561,0,0,0,0,0,0,0,0,0,0.20392215178744,0,-0.322720177273276,0.00931139378649289,-0.0753425621633365,0,0.0078660069800772,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0012778067977047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631296174295156,0,0,0.120566942934287,0,0,0.0279274899700042,0,-0.0749876745072189,0,0,0.0494880416700346,0,0.0953280664606328,0,0.0810541190750296,0,0.0441974406282839,0.131266521004681,0,-0.0319110650694433,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132918477444229,0,0,-0.0476744528640197,0,0.123030978311149,0,0.0506087707453256,0,0,0,0.0288256842605051,0,0,0,0,0.0158485856754915,0,0,0.0485045173051577,0.0684896056348607,0.0214979518458042,0,0.0252649458397932,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0276286286776281,0,0,0,0,0,0.0628023662370148,0,0,0,0,0,0.0677207954422132,0,0,0.0740962830578484,0,0.0718095609688325,0.0168881513973819,0,0,0,0,0,0,0,0,0.0354374984290191,0,0,0,0.0765021061913425,0,0,0,0,0,0.0181387229408238,0.00928440116845855,0,0,0,0,0.031649315777388,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615956425945699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406979930525688,0,0,0,0,0.112547533728486,0.192578848970739,0,0,0,0,0.320249725814763,0,0,0,0,0,0,0,0.100521501290074,0.115455894887032,0.0350616321916676,0,0,-0.0560774392839902,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0431942393711573,0,0.111916770686234,0,0,0,0.0272069071265262,0.0344253105205592,0.18563938922883,0,0,0,0,0,0.292949605299332,0,0,0,0.341282115451853,0,0.342084464768195,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730357123893704,0.174804304802302,0,0.0796598388576564,0,0,0.0340421987797475,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,-0.0196368071531921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129028606154569,0.244365112731094,0,0,0,0,0,-0.0322666116291281,-0.00591754651374592,0,0,0,0,0,0.0262095820408102,0,0,0,0,0.221334059182767,0,0,-0.0141169502587075,0.0246072026845239,0,0.0690155919252513,-0.0513903020518654,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.233636430145942,0,0,0,0,0,0.223130920839269,0.0650426044056119,0,0,0,0,0,0,0,0,0,0.0294493677474663,0.0386236680892405,0,0,0,0,0,0,0,0,0,0,-0.029860873108869,0.180045198021199,0,0,0,0,0,0,0,0,0.0892203785272631,0,-0.00983610838054186,-0.0242713503426213,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0286546485075914,0,0,0,0,0,0.0796187802452411,0,0,0,0,0,0,0,0,0,0,0,0,0.108771237741714,0,0,0.0849056926443689,0,0.0142408682882584,0,0,0,0,0,0,-0.00171618741198153,0,0,0,0.0307432525300565,0,0,0,0.0201317067182518,0,0,0.138482023797604,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,-0.0837636484972179,0,0,0,0,0.0278796166841611,-0.00730080920841314,0,0,0,0,1.73472347597681e-18,0.199082059551015,0,-0.0213857163801292,0,0,0.0239754066213481,-0.127920545488466,0,0,0,0,-0.0864687156639433,0,0,0,0,0,0.124953337953435,0,0,0,0.116642942551542,0,0,0,0,0,0,-0.516875391532706,0.0330439221936111,-0.0265899703486112,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.162806061905448,0.130451534007091,0,0,0,-8.67361737988404e-19,0,0.0191249067075966,0,0.000350427630269516,0.130794311576376,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.116448003538476,0,0.0482099159075281,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0916768785343421,0.11219189671661,0,0,0,0,0.00772009534419582,-0.0205744899521603,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.00813160372678982,0,0,0,0.0454055706144977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296380326223661,0,0,0.0852364684718189,0.050371811669822,0,0,0,0,0,0,0,0,0,0,0.0630356028373154,0,0,0,0,0,0,0,0.161763282326787,0,0,0,-0.00536673964576462,0.028494833782728,0,0.0609403247758194,0,0,0,0
X600490.SH,0,0,0,0,0,-0.0835055292430096,0,0,0,0,0.293534676356871,-0.0436426094705079,0,0.010827074708892,0,-0.245734240592279,0,0,0,0.181095903006274,0,0,0.503953639345557,0,0,0,0,0.101570762280663,0,0,0,0,0,0,0,-0.616071335074788,0,0,-0.265775796208463,0,0,0,0.0993035897487687,0,0,0,0,0.127066847832082,0.0727484601179393,0,0.00038703168315607,0,0,0,0,0,0,0
X600352.SH,0,-0.330497961880659,0,0,0,0,0,0,0,0,0,0.0132695206312195,0,-0.0728766835898707,0,0,0,0,0,0,0,0.22708013260078,0,0.288624549194533,0,0,0,0.0971172249520591,0,0,0.0959086330803384,0,0,0.0904083916356251,0,0,0,0,0,0,0,0,0.496439984775859,0,0.0539274077242643,0,0,0,0,0,0.0342032592057191,-0.0241526591626288,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0706799661338735,0,0.0470101389673522,0,0,0.124310013974098,0.0139547266466715,0.00867954636217094,0,0,0,0,0,0.0277876936008316,0,0.122729553068975,0,0,0,0,0.0998694855384304,-0.0730320654660905,0,-0.0151486780609085,0,0,0,0,0,0.074390537363671,0.139889504174899,0,0,0,0,0,0,0,0.0878975952037899,0.046178184866394,0,0,-0.00572664485619237,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.007484678661124,0,0,0,0,0,0,0.0613322578991129,0,0,0,0.068720197481157,0,0,0.0257381107628373,0,0,0,0,0.0795810049788762,0,0,0,0,0,0.00494272048090692,0,0,0,0,0,0,0,0,0,0.447175744185126,0,0.201747294908914,0,0.0402817454161049,0.0193241239454717,0,-0.00726007182575358,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.053792713753837,0,0.031983309267127,0.043585403688509,0,0,0,0,0.164419883407214,0.0916422471443836,0,0,0,0,0,0,0,0,0,0,0,-0.0588761280005754,0.0967315455546418,0,0,0,0,0,0.0965398024690634,0,0,0,0,0,0,0.0277320451281024,0,0,0,0,-0.00187539621486845,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502796808012286,0,0,0,0,0,0,0.0446936768349582,0,0.544702805023218,0,0,0,0,-0.0516732393338376,0,0,-0.0634367761410035,0,0.317700716482865,0,-0.0446594820836599,0,0,0,0,0.194770418197337,0,0,0,0,-0.0749731568270661,0,0,0.0240900233457361,-0.0496876359158311,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.140585165204585,0,0,0,0,-0.0484446077196243,0,0,0,0,0,0.00538182606826902,0,0,0,0,0,0,0,0,0,0,0,0.147356436737273,0.0507380396471244,0.116609369987606,0.01027852217166,0,0,0,0,0,0,0.156655837852968,0,0,0,0,0,-0.0759756815102659,0.170889084403943,0,0,-0.0129946857435029,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.10721340121712,0,0,0,0,0.058521114864679,0,0,0,0,0,0,0.0343514308511478,0,-2.16840434497101e-19,0.0978063875176164,0,0,0,0,0,0,0,0.0263111210715181,0,0,0.0312294692234568,0.352222314649478,0,0,0,0,0,0,0,0,0,0,0,-0.0148883028388297,0,0,0.013407478957356,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0274378904900432,0,0,0,0,0,0.13265941831733,0,0,0,0,0,-0.0488966515954491,0,-0.0220348192000581,0,0,-0.0536601554790033,0,0,0,0.0805720549299765,0,0,0,0,0,0.126181522156862,0,-0.107301084221489,0.335466857427878,0,0,0.0674648347447155,0,0,0,0.12589717452112,0.0692777608561563,0,0,0,0.0021164000977737,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0362500576223956,0,0,0,0,0,0,0,0,0.0601076480407283,0,0.115524937156091,0,0,0,0,0.0130119577437966,0,0.0607999782753341,0,0.0639454771296123,0,0,0,0,0.101207123011741,0.0314324594206624,0,0,0.0997371388941564,0,0,0,0,0,0,-6.93889390390723e-18,0.0643588265837723,0,0.150334449146637,0,0,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0.0108909352876782,0,0,0,0,0,0,0,0,0,0.0438411853543553,0,0,0,0,0,0,0,0,0,0,-0.00854452447965113,0,0,0.0065635310168962,0,0,0.367046290938469,0,0,0,0,0,0,0,0,0.107190736054847,0,0,0.0943283965642578,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.318784037974811,0,0,0,0,-0.0523311408746288,0,0,0,0,0,0.00772801323869699,-0.0508291362985829,0.0324823481512945,0,0,0,0,0,0.0781791294062377,0,0,0,0,0,0,0,0,0,0,0.0968077484581595,0,0,0,0,0,0,0,0,0,0,0,0.00109822332925339,0.050662378825676,0,0,0,0,0,0
X600863.SH,0,0,0,0.0191351163565752,0,0,0,0.341630077001127,0,0,0,0,0,-0.0157563179102354,0,0,0,0,0,0,0,-0.0684316012371849,0,0,0,0,0.0286272437341159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544721276545844,0.19163474606117,0.0922111601907247,0,-4.33680868994202e-19,0,0.188548545617201,0,-0.0134825659984846,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.141618481798619,0,0,0,-0.153039991065737,0,0.0876941171381818,0,0,0,0.108080248319483,0,0,0,0.0232656142644095,0,0.478286869134374,0,0,0,0,-0.0678370344062163,0,0.00350795255421089,0,0,0,0,-0.0765634414196159,0,0,0,0,0,0,0.0381492501531512,0,0,0,0.188090007413798,0,0,-0.00657833216462173,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.160230112103536,0,0,0,0.125416032738888,0.0327436321735739,0,0,0,0,0,0.22098235814752,0,0,0,0,0,0.114658690206347,0,0,0,0,0,0,-0.125643070915999,0,0,0,0.194102095114823,0,0,0.203499944860245,0.167774799524998,0,0,0,0,0.0359474977369693,0,0,0,-0.0290644148688253,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.111031624629713,0,0,2.16840434497101e-19,0.181991219695325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395681750930192,0,0,0,0,0,0,0.30127171916118,0,0.209477326849194,0,0,0,0.0215416282118191,0.0238908175222794,0.25786783562776,0,0,-0.00644111611797972,-0.025909992744334,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.021650243386921,0,0,0,0,0,0,0,0.0574878647883134,0,0.0756659090486349,0,-0.105835013778309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579824392412863,0,0,0.0512323923011781,0,0,0,0,0,0,0.0592486154677033,0,0.017730113993464,-0.0477605155503339,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0391094518035763,0,0,0.415433709323616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966327737347364,0,0,0,0,0,0.375875322669375,0.772951134552296,0,0,0,0.443916036510877,0,0,0,0,0,0,0,0,0,0,0,0,1.41106193320611,0,0,0,-2.64036482037334,0,0
TED,0,0,0,0,0,0,-0.0108235310494335,0,0,0,0,0.297203180092105,0,-0.00707883363480902,0,0,0,0.89425388615226,-0.551485685695708,0,0.332014592798791,0,0,0,-0.554797691843447,0,0,-0.251990506278221,0,0,0,0.320938128103339,0,0,0,0.380431776797365,0,0,0,0,0,0,-0.271460045189409,0,0,0,0.161172240838021,0,0,0,0.526857696072363,0,0,0,0,0,0,0.996301765553342
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829554603949055,0,-0.0466195885841618,0,0,-0.0499371337549831,0,0,0,0.141845636322671,0,0,0,0,0,0,0,0.0374411128598014,0,-0.247530714120005,0,-0.0148177014987785,0,0,0.062903996695041,0,0,0,0,0.00732968588414281,0,0,0.00243884969352015,0,0,0.346231571413189,0,-0.149444461811671,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0261213349416484,0,0,0,0,0,0,-0.129137778544169,0,0,0.0359248493883646,0,0,0,0,0.0576168160946209,0.02309436498477,-0.225305972951524,0,0,0,0.157608398105436,0.00679756750742903,0,0,0,0,0.0143780474276197,0,0,0,0,0,-0.127765450575062,0.0871038660922129,0,0,0,0,0.0036320492102463,0.000431061380719681,0,0,0,0,0,0.0360091515872479
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215905273794924,0,-0.00094528324091305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110782747509396,0,-0.00138569918823421,0,0,0,0,0.00269334833878916,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.031960723787923,0,0,0.0185040414234655,0,0,0,0,0,0,0,0,0,0,0,-0.00247946397688935,0,0,0,0,0,0,0,0,0.122798091403288,0,0,0.0108310547329958,0,0,0,0,0,0,0,0,0,0,0,-0.033940231314965,0,0,-0.0889585732410445,-0.0195362197786441,0,0,0,0,0,-0.390176657128829
CarbonVol_Guangdong,0,0,0,0,0,-0.0129696422736287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581510345711224,0.0101342993652162,0,0,0,0,0,0,0,0,-0.00464767014811276,0,-0.00854971075589582,0,0,0,0,0,0,-0.0117706117021893,0,0,0,0,-0.00564673177081633,0,0,0,0,0,0,-0.0434213672141951
CarbonVol_Hubei,0,0,0,0.0013893798887926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002669785408605,0,0,0,0,0,0,0,0,0,0,0,-0.00138219711805459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016151271167526,-0.00657293679195027,0,0,0,-0.0210584052716507,0,0
