,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600176.SH,X600010.SH,X600362.SH,X600489.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600426.SH,X600027.SH,X600795.SH,X600299.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600219.SH,X600486.SH,X000301.SZ,X600612.SH,X600315.SH,X000027.SZ,X000723.SZ,X000932.SZ,X000959.SZ,X002075.SZ,X600126.SH,X002409.SZ,X600516.SH,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.043134833391098,0,0,0,0.186250577688136,0,0,0,0,0,0,0,-0.0100408198657405,0,0,0,0,0,0,0,0,0,0.125540737164469,-0.0276608100481288,0,0,0,0,0,0,0.0370713806323563,0,0,0,0,0,0,0,0,0,-0.00366963891713703,-0.00588540847183354,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202816373517107,0,0,0,0.0189508640125949,0,0,0,-0.00406553688739551,0,0,0,0,0,0,0,0,0,0.143877422121018,0,0,0,0,0,0,0,0.049831939622669,0,0.0228964705919815,0,0,0,0,0,0,0,0.00282048643541179,0.00603539946112053,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184587370934757,0,0,0,0.0567894263573131,0,0,0,0,0,0.0141331865636709,0.115750993243737,0,0,0,0,0,0.0268568173949649,0,0,0,0,0.161867464556704,0,0,0.0861774643986436,0,0,0,0,0,0.010913835149871,0,0,0,0,0,0,0.000245916212540386,0.0011328752135488,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.122170759931517,0,0,0,0,0.0529410256394,0,0.061411314786552,0,0,-4.33680868994202e-19,0,0,0,0.058591501019195,0,0,0,0,0,-0.0291484506338867,0,0,0,-0.0350852910821708,0,0,0,0,0,0,0.0899060398950329,0,0,0,0.0616483179287301,0,0,0,0,0,2.71050543121376e-20,0.00585697663256893,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0883446358118136,0,0.0697520861187928,0,0,0,0,0,0,0,0,0.0979966170532048,0.0172069192269005,0,0,0,0,0.11045293643908,0,0,0,0,0,0,0,0.0514677558249778,0,0,0,0,0,0,0,0,0,0,0.0741407574171912,0,0.0827362379740245,0,0,0,0,0.00412258028115181,-0.0254875470564169,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.11086976147057,0,0,0,0,0,0,0,0,0,0,0.0603367603088048,0.614742865366747,0.0546496865168927,0,0.00768808896162601,0,0,0,0,0.0396539767608214,0,0,0,0,0,0.0361513601448063,0,0,0,0.0109274423760461,0,0,0,0,0.00373536049683028,0,0,0,0,0,0,0,0,-0.0160288919587891,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153028010545779,0,0.0639341431725893,0,0,0,0,0,0,0.110075067759787,0,0.0111740959439039,0,0,0,-0.00858555873046989,0,0,0.0685746676150754,0,0,0,0,0,0,0,0.0764619504482771,1.73472347597681e-18,0,0,-0.0480676888407926,0.0475090893243418,0,0,0,0,0.00123746290725994,-0.00207530711683999,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.05113963373815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108106202576364,0,0.103293215343193,0,0,0.0222583641639876,0.330954485463454,-0.0304757152465012,0,0,0.0095584809518693,0,0,0,0,0,0,0,0,0,0,0,0,0.166027126328364,0,0.00956248651960038,0,0.128731063150185,0,0,0,0,0,0.00765133808322318,-0.00951752695539592,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0731147529014461,0,0,0,0,0,0,0.0700340270299408,0,0,0.150547796269251,0,0,0,0,0,0,0,0,0.251131800884668,0,0,0,0,0,0,0,0,0,0,0,0,0.0303191598806637,0,0,0.0666622566200734,0,0,0,0,0.135241483429452,0.068507602690253,0.00268156143426785,0.056645708572617,0,0,0,0,-0.0126298535973014,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126318181461187,0,0,0,0,0.144220608582922,0,0,0,0,0,0,0.24066606077485,0,0,0,0,0,0,0,0,0,0,-0.288838698577702,0,0,0,0.266223596487587,0,-0.00168049902498189,0.00559633779940039,0,0,0,0,0,0,0.0345038238133737,-0.00388483301059471,0,0,0,0,0,0
