,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600362.SH,X600176.SH,X600011.SH,X000786.SZ,X601600.SH,X002466.SZ,X600886.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600111.SH,X000301.SZ,X600352.SH,X600489.SH,X600801.SH,X300037.SZ,X601991.SH,X600795.SH,X600219.SH,X002080.SZ,X600486.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601168.SH,X601992.SH,X600299.SH,X300073.SZ,X600157.SH,X600399.SH,X000027.SZ,X000932.SZ,X002409.SZ,X000898.SZ,X600529.SH,X000723.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.000938831032898461,0,0,0,-0.00234604419699067,0,0,0,0.125790586498608,0,0,0,0,0.00390847831508261,0,0,0,0,0.0628214491512075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163469794651559,0,0,0,0.012812853163052,0,0,0,0,0,-0.000431277411983139,0,0,0,0,-0.00158318494525456,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0372768732358271,0,0,0,0,0,-0.0108164656537144,0,0,0,0,0,0.0408544930521104,0.0126209014217,0,0,0,0,0,0,0,0.0609055451141564,0,0,0,0.0198416647569969,0,0,0,0,0,0,0,0,0,0,0.149423218872971,-0.00654781023658147,0,0,0,0.00388535731127129,0,0,0,0,-0.00671656419455135,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.00217220618280962,0,0,0,0.0181777467214823,0,0,0,0,0.565179022422454,0,0.138987499757854,0,0,0,0,0,0,0,0,0.106631244273145,0,0,0,0,0,0,0,0,0,0,0,-0.0212874716123252,0,0,-0.0789980469612249,0,0.00770174829261468,0,0,0,0,0,0,0,0,-0.00955209523398444,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.065029505366714,0,-0.0417748216029619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315513928452698,0,-0.10889987252829,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.145028507706885,0.084602272082615,0,-0.0961763229927514,0,0,0,0.00736107173912741,0,0,0,0,0.00635894827295069,0,0
X600585.SH,0,0,0,0.0810441204302448,0,0,0,0,0,0,-0.0748798503040368,0,-0.036868139781736,0,0,0.0700186148107867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238618783924406,0.049526322794933,0,0,0,0,0,0,0,0,0.0644392311203469,0,0,0,0,0.0347182155777055,0,0,0,0,0.00452597430465431,0,0
X002460.SZ,0,0,0,0,0,0,0,0.120294007107552,0,0,0.0750170240669615,0,0,0,0,0,0.400682633429945,0,0,0,0,0,0.044369968808216,0,0,0,0,0.356747513152375,0,0,0,0,0,0,0,0,0.0977867699630487,0.0805078786334316,0,0,0,0,0,0.0262279519974143,0,0,0,0,0.180699468152724,0,0,0,-0.0337605007900904,0,0,0,-0.00448233491043805,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.142782217164704,0,0,0,0.059028679857953,0,0,0,0.105527093980188,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0352073091954677,0.0762935398962277,0,0,0,0,0,0,0,0,0,0,0.0688563008948966,0,0,0,0,0,0,0,0,0.0215964401370402,0.0619685461487602,0,0,0,0.00396482127315463,0,0
X600660.SH,0,0,0,0,0,0.172190510331784,-0.15481076088197,0,0,0,0,0,0,0,0,0,-0.0217618115126413,0,-0.0861950183256376,0,0,0,0,0.0424883505070777,0.05055944834896,0,0.171492761690664,0.136542401860359,0,0,0,0,0,0,0,0,0.0239478836089642,0,0,0,0,0,0,0,0,-0.0811355450579108,0,0,0,0,0,-0.00470569424679626,0.0197756157954309,0,0,0,0.0178118397692212,0,0
X000708.SZ,0,0,0.0365302393257615,0,0,0,0,0,0,0,0,0.0125895675124837,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.024354863330769,0,0,0.118814228208242,0,0,0,0,0,0,-1.0842021724855e-19,0,0.102400148995656,0,0.0242360157524895,0,0,0,0.0919073312634495,0,0,0,0.512092121549372,0,-0.00612640256119751,0.0159795958096495,0,0,0,-0.00708906078513089,0,0
X600547.SH,0,0,0,0,0,0.0494050504297331,-8.67361737988404e-19,-0.0406385850375104,0.0152419603714913,0,0,0,-0.0541192925614912,0,0,0,-0.0290129659785677,0,0,0,0,0,0,0,0,0.584259332757165,0,0.013122728626812,0,0,0,0.0162726212176276,0,0,0,0,0,0.0437656708549142,0,0,0.00845037264313131,0,0.0443858216862226,0,0,0,0,0,0,0,0,0.0119074786366827,0,0,0,0,0.00495624586096591,0,0
X002271.SZ,0,0,0.22483192459233,0,0,0,0,0,0,0,0,0,0.155948487318906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904334453456524,0,0,0,0.0331319963170257,0,0,0,0,0.0359751772071504,0,0,0,0.100182832731788,0.0856934782764965,0,0,0,0.0943140411353219,0,0,0,-0.0494666083933956,0,-0.0772009757819854,0.164638424237453,0,0,0,0.0174641530587648,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163555224908319,0,0.218629062584326,0,0,0.0769195051772147,0.0296805689114626,0,0,0.411135419839043,0,0.184004299941395,0,0,0,0,0,0.103451644618579,0,0,0,0,0,0,0.0576472075162741,0,0,0,0,0.197331077272765,0,0,0,0,0,0,0,0,0,-0.0726571743517059,0,0,0,-0.0238001130297777,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.181091570815088,0,0,0,0,-0.0820017904639418,0,0,-0.0697998369111591,0,0,0,0,0,0,0,0,0,0,0.0201628741927859,0,0,0,0,0.0525853436958609,0,0,0,0,0,0,0,0.407989959646741,0,-0.088590717437482,0,0,0,0,0.114746144257943,0,0,0,0.0251101734234424,0,0,0,0,0.00539246564318171,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0560342416980049,-0.0658353841287216,0,0,0.137879424909292,0,0,0,0,0,0,0,0,0,0,0.00885198902889917,0,0,0,0,0,0,0.0888822205088738,0.0527127179229041,0,0,0,0,0,0,0,0,0.000631431287108231,0,0.0704704151990411,0,0,0,0.086254922788802,0,0.161380961191021,0,0,0,0.0227358674611521,-0.0441975464106887,0,0,0,0.0112639145339573,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129011276530203,0,0,0,0,-0.00518332535980615,0,0,0,0,0,0,0,0,0,0,0,0,0.30883046267123,0,0.13845028234579,0,0,0,-0.0666056926965525,0,0,0,0,0,0,0,0,0,0,0.039662008286711,0.0173004375878701,0,0,0,0.0159113601692536,0,0
X601600.SH,0,0,0,0,0,1.73472347597681e-18,0.157825343652537,0,0,0,0,0.136240840107084,0,0,0,0,0,0,0,0,0,0.0649786290577771,0.0999116169552109,0.0255458767560921,0,0,0,0,0,0,0.268076451594995,0,0,0,0,0,0,0.0610088935454044,0,0,0.00958930671590789,0,0,0,0,0,0,0,0,0,0,0.00601639046038282,0,0,0,0,-0.0152720052442027,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376931950100229,0,0.331593415845966,0,0,0,-0.0829159854563352,0,0,0,0,-0.544278949031447,0,0,0.839432523260441,0.00601126786906803,0,0,0,0,0,-0.69796928035734,-0.105009033310228,0.20435026695608,-0.00598108256932001,0,0.111311455806046,-0.0260679268448425,0,0,0,0.0224845766896647,0,0
X600886.SH,0,0,0,0,0,0.0987772461229968,0,0.00806246829611462,0,0,0,0,0,0.203128533718225,0.0822269326312968,0,0,0,0,0,0,0,0,0,0,0.0252278959244155,0,0,0,0,0,0,0,0,0,0,0,0.0251329796282733,0,0,-0.0907351937648791,0,0,0,0,0,0,0,0,0,0,0.0763856537329187,-0.018171002225028,0,0,0,-0.00192671189057036,0,0
X600426.SH,0,0,0,0.38049237113376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488187037305073,0,0,0,0,0,0.0379988908360273,0,0,0,0,0,0,0,0,0.046817778787141,0.0849975788124837,0,0,0,0,0.0901961378342485,0,0,0,0,0.136388423422912,0,0,0,0,0,0,0,0,-0.00872053259387968,0,0,0,0,-0.0104058432727068,0,0
X601898.SH,0,0,0.389349725252903,0,0,-0.0622246427681621,0,-0.0693692106092143,0,0,0,0,0,-0.0547868469623914,0,0,0,0,0,0,0,0.259943954972614,0,0,0,0,0,0,0,0,0.11523407306327,0,0.0780257059976011,0,0,0,0,0,0,0,0,0,0.0155037732046624,0,0,0,0,0.0656146858447178,0.112827044727901,0,0,0.0177442929608626,-0.0282057960401379,0,0,0,-0.00416063203282735,0,0
X600010.SH,0,0,0,0,0,0,0.014191721621611,0,0,0,0,0,0.053269358544861,0.0931175819456125,-0.0196038186286467,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174424157867724,0,0,0,0,0.122585608182482,0,0,0,0.0322564713945457,0,0,0,0.0781391643406284,0,0.0483632162904162,0,0.0454556553299941,0,0.0201223360200138,0,0,0,0,-0.00152103924209892,0,0
X600188.SH,0,0,0.286691900902471,0,0,0.0842611666168666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150445770762385,0,0,0,0,0,0.0556485393555327,0.100369573130751,0.0172871617068908,0,0.102328232738242,0.111319092318224,0,0,-0.0421033276552903,0.107820423467064,0,0,0,0.000711920949675696,0,0
X600111.SH,0,0,0,0,0,0.13817610286224,0,0,0,0,0,0.223941426183984,0,0.185721097418054,0,0.163387382346945,0.0286991644328006,0,0.00120794851607206,0,0,0,0,0.10520592233587,0,0,0,0,0,0.0296955844406524,0,0.0874277076805857,0,0,0.0809664013664465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430194600308111,0,0,0,0,-0.00563648861992072,0,0
X000301.SZ,0,0,0,0,0,-0.0420300607013712,0,0,-0.160613934932548,0,0,0,0,0,0,0.294407769676598,0,0,0,0.0230663656170615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193426842447457,0,0,0,0.0282750486429085,0.181540739739187,0,0,0,0,-0.152046135990875,0,0.0325671336779985,0,0,0.0354543251810626,0,0,0,0,-0.0254719782288317,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.104379931272422,0,0,0,0,0,-0.0711594757566802,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000344793071348349,0,0,0,-0.374265657644061,0,0,0.110971436250971,0,0,0,0,0.0584885771462451,0,-0.0432449501579508,0,0,0.142836476454889,0,0,0,0.0267051053876412,0.066857641176576,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.010952918944371,0,0,0,0.701816475129009,0,0,0,0,0,0,0.00440847591106071,0.0610956971358139,0,0,0,0,0.0538456268986296,0,0.00776528425735029,0,0,0.0245008058454311,0,0,0,0,0,0,0,0,0,0.0560764934928289,0,0,0,0.0241979801892187,0,0,0,0,0,0,0,0,0,0.0283483788190256,0,0,0,0,0.0012246279373017,0,0
X600801.SH,0,0,0,0,0.218288009587264,0,0,0,0,0,0,0,0,0,0,0,0.0597880099363103,0,0,0,0,0,0,-0.0833697035769303,0,0,0,-0.00873243501796196,0,0,-0.0505642961102845,0,0,0,0,0,0,0.0221476841469714,0,0.0843397848067035,0,0,0,0,0.142142334242374,0,0,0,-0.0263030630379216,0,0,-0.0331988139220788,0.0612811999297639,0,0,0,-0.0105648086107303,0,0
X300037.SZ,0,0,-0.0396736502155889,0,0,0,0,0,-0.245557028581711,0,0,0,0,-0.414132941514715,0.104928207473084,0,0.216355281313133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229761407012669,0,0,0.144065943756023,0,0,0,0,0,0.443497842712105,0,0,0,0.0341067433499147,0.247561886793378,0,-0.212354467406203,0,0,0,-0.069624877220677,0,0,0,0,-0.0266239680183526,0,0
X601991.SH,0,0,0,0,0,0,0,-0.00452163666611756,0,0,0,0,0,0,0,0,0,0,0.0255758231824884,0,0,0,0.0594142616469457,0.0444002415737701,0,0,0,0,0,0,0,0.175480246999111,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0654405979311427,0,0,0,0,0.0870539547881634,0,0,-0.0175623612892349,-0.00924504654625671,0,0,0,-0.00498184783421325,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.134548637956118,0,0,0,0.0480864080131635,-8.67361737988404e-19,0,0,0.00183589456675648,0,0,0,0,0,0.144242844246326,0,0,0.0439012638547046,0,-0.0058728881955295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652749232095549,0,0.180456472099067,0,0,0,0,0,0,0,0,-0.0203857869332179,0,0,0,-0.00730131022734644,0,0
