,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X600426.SH,X600362.SH,X002271.SZ,X600795.SH,X000877.SZ,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600985.SH,X600688.SH,X000539.SZ,X300037.SZ,X002353.SZ,X600096.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.123052756627979,0,0,0.0232716051348907,0,0,0,0,0,0,0,0,-0.00466321465875231,0,0,0,0,0,0.168715621500007,0,0,0,0.250111425547277,-0.0370345005203567,0,0,0,0,0,0,0,0,-0.0787239539438967,0,0,0.0250825636972342,0.186196312329195,0,0,0,-1.73472347597681e-18,0,0.0224957000691193,-0.0895436654082781,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0650399336916514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619703982300843,0,0,0,0.0588354028403607,0.151994393914372,0.0790303566849765,0,0.107279076634208,0,0,0,0,0,0,0,-0.130706480972723,0.143102538921862,0,0,0,0,0,0,0,0.0246985880907546,0.00998991607487312,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0744703922568478,0,-0.267796245683029,0,0.000540568115111834,0.0616579721505546,0,0,0,0,0,0,0,0,0,0.23550183996405,0,0,0,0,0,0,0,0,0,0,0,0.239849114734557,0,0,0,0,0,0,0,0.159841954873938,0,-0.195376881971618,0,0.182504194252266,0,-0.129479476706285,0,0,0,0,0,-0.0757605201227052,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.135711176893736,0.169389068862815,0,0,0.0788839429601758,0,0,0,0,0.165018114478052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424991003306235,0,0,0,0,0,0,0,0,0.0591053552922996,0,0,0,0,0,0.138885219728249,0,0,0,0,0,0,0,-0.0028205365507644,0,0.165274345875841,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195545562164103,0,0,0,0,0,0,0.0522490463842498,0,0.219447458593101,0,0,0,0,0,0.0464314473080983,0.13072250909915,0,0,0,0,0,0,0,0,0,0,-0.00563004100808234,0,0,0.026655730732358,0,0,0,0,0,0.0909289150610866,-0.162467318290753,0,0,0,0,0,0
X600027.SH,0.000155487566032357,0,0,0,0,0,0,0.853820344651915,0,0,0,0.225785873090396,0,0,0,0,0.0701701069264387,0,0,0,0,0,0,0,0,-0.0447198947264776,-0.0334947971842633,0,0,0,0,0,0.0640488916422923,0.0753882003145448,0,0,0,0.0936699800306168,0,0,0,0,0.142305623296799,-0.0106303249543856,0,0,0,0,0,0,0,0,-0.0395256346846489,0,-0.191835012546569,0,0,0,0
X600489.SH,0.00856925892437968,0,0,0,0,0,0,0,0,0.677961684423488,0.110973926227565,0,0,0,0,0,0,0,0.102252381246627,0,0,0.0249924505178104,0,0,0,0,0,0,0,0,0,0,0,0.0799327864420492,0,0,0.110042027210167,0,0,0,0,0,0.0568129645753339,0,0,0,-0.0813472658659934,0,0,0,0,0,-0.0163368768741315,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.054587404174535,0,0.216990950632983,0.0690192229065254,0,0,0,0,0,0.196354413427208,0.196995211464504,0,0,0,0,0,0,0,0,0,0.146970105293023,6.93889390390723e-18,0,0,0,0,0.367037532542887,0,0,0,0.195506435866946,0,0,0.113767161982503,0,0.0793422772266037,0,0,0,0,0,0,0.310720052621135,0,0,0.00418793417354778,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-6.93889390390723e-18,0,0,-0.0916811777636172,0,0,0.285734565635897,0,0,0,-0.220933905451103,0,0,0,0,0.208014108628177,-0.0298603777498797,0,-0.0907986001051331,0,0,0,0,0,-0.131804399001651,0,0,0,0,0,0,0.23926218999868,-0.0394562411337465,0.171052457415638,0,0,0,0,0,0,0,0.113808362409922,0,0,0.251894660378045,0,0,0,0.0102264393095076,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413115310146931,0,0,0,0,0,0,0,0.0570547292586913,0,-0.0880620137330794,0,0,0,0,0.0635740972330231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168284307212697,0,0,0,0.0157278222880511,0,-0.0267477879279227,0,-0.0119303431644264,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0645804293994021,0.00766771594886137,0,0,0,0,0,0,0,0,0,0,0,0.522662427320891,0,0,0,0.0637368923325684,0,0.0721678914788762,0,0,0,0,0,0,0,0,0,0,0.022397036452784,0,0,0,0,0,-0.161773110216406,0,0,0.219753384720197,0,0,0.00400015783595491,0,0,0,0,0,0,0
X000932.SZ,-0.0177636120765316,0,0,0,0,0.318758102121593,0.0581388975453784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450883102749313,0,0,0,0.0541040449190525,0,0,0,0,0,0,0,0,0,0.0385110932102538,0.0344590219375178,0,0,0,0,0,0,0,0,0.078491438661533,0,0,0.178302077353963,0,-0.0714543121499528,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0670754885563701,0,0.184233930156525,0,0,0,0.0667685262843144,0,0.0953595497062428,0,0,0,0,0,0,0,0,0,0,0,0,0.0183421108186864,0.18488856326314,0.166817681976145,0,0,0,0,0,0.0286775565201354,0,0,0,3.46944695195361e-18,0,0,0,0,-0.051779052994516,0,0,0,-0.131449728680793,-0.040071726655009,0,0,0,0,0,0,0
X600160.SH,-0.170265288531161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760134419891076,0,0.195620427054092,-0.0381678711980296,0,0,0,0.0977389590132663,-0.0320089919945989,0,0,0,-0.0260414390582869,0,0,0,0,0,0,0,0.244507865613011,0,0,0,0,0,0.284125626388504,0,0,0.0996043565215041,0.0162061145112338,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827784941044735,0,0,0.0368149718046941,0,0,0.526258287391463,0,0.122556088178171,0,0,-0.00203981057356517,0,0,0,0.0672100733667667,0,0,0,0,-0.00615695855851173,0,0,0,0,0,-0.0235962508075223,0,0,0,0,0,0,0
X600219.SH,0,0.0083845354143583,0,0,0,0.114551648785517,0,0,0,0,0.291153163815845,0,0,0,0,0,0,0,0,0,0.0457892263633266,0,0.00505209488100744,0,0,0,0,0,0,0,0,0.0197604105275802,0,0,0,0.0243968831942268,0,0,0,0,0,0,-0.0596068691243817,0,0,-0.00424130876582249,0,0,0,0,0,0,0.00558391402784333,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242764940421395,0,0,0,0,0,0,0,0,0.0532689162198245,0,0,0.175086087781546,0,0,-0.0189507820445806,0,0,0,0,0.146039250663481,0,0,0.041299065099974,0,0,0,0,0,0,0,0,0,0,0,0.130549363698328,0,0.0714282644619574,0.0236909264366166,0,0,0,0,0,0,0
X000629.SZ,0.0444703336103542,0,0,0,0,0,0.110541432124316,0,0,0,0,0,0,0,0,0,0.657575798615425,0.0635057572129038,0,0,0,0,0.0294090090362826,0,0,0,0,0,0,0,0,0,0,0,0.0304624124058212,0,0,0.0726344046093597,0,0,0,0,0,0,0,-0.0926550949028967,0,0,0,0,0,0,-0.0490958514110136,0,0,0,0,0,0
X002080.SZ,-0.0401867815379969,0,0,0,0,0,0.0693838694305146,0,0,0,0,0,0,0,0,0,0.0454056665094973,0,0,0,0,0,0.0589959475109352,0,0,0,-3.46944695195361e-18,0.0925081934322244,0,0,0.03891734364922,0.206096722503102,0,0,0,0,0,0,0,0,0,0,-0.00827275973203258,0,0,0.0584419657476293,0.0243110668934965,0,0,0,0,-0.105570946508627,0.110782424944048,0,0,0,0,0,0
X600612.SH,-0.0346716706252095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156087804124767,0,0.13944648231263,0,0,0,-0.034797137485783,0,0,0,-0.3490289214056,0,0,0,0,0,-0.0810005361952413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119906703952981,0.0017510937774523,0,-0.0672016173520372,0,0,0.04330159995766,-0.0960836346065869,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0117062455237226,0,0,0.0361422293015071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105041427458958,0.0822256466843596,0.267494762537635,0,0,0,0,0,0,0,0.129038054129676,0,0,0,0,0,0,0,0,0,0,0,0,0.0803365021245282,0,0,-0.0862664934272251,0,0.0881663476055248,-0.0235999963937299,0,0,0,0,0
X600688.SH,0,0.169371007146512,0,0,0.0493444697526488,0,0,0,0,-0.0450204798122117,0.00382316865793265,0,0,0,0,0,0.0743225903411583,0,0,0,0,0,0,0.00434678770307261,0.106024501211401,0,0,0,0,0,0,0,0,0,0,0,0,0.0423116702528451,0,0,0,0,0,0.0474402250982594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,-0.0884947774240068,0,0,0,0.0344177926077689,0,0,0.440138082850859,0,-0.125973256890255,0,0,0,0,0,0,0,0,0,0,0.0478213049146434,0,0,0.219955376859998,0,0,0,0,0.35304969154512,0,0.233535403317006,0,0,0.0699318918956258,0,0,0.0751494012186804,0,0,0,0,0,-0.190946844216052,0,0,0,0,0,0,0,0,0.044535446178878,0,0,0,0,0,0,0
X300037.SZ,-0.0524313716331078,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.133583567999724,0,0,0,0,0,0,0,0,0.045982884772158,0,0,0,-0.0927937629662548,0,0,0,0,0,0,0,0,0,0,0,-0.0563604859849361,0,0,0.185480445136285,0,-0.0831645511153876,0,0.182094216087346,0,0,0,0,0,0,0.0267424685018666,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.348463448385863,0,0,0,0,0,0,0,0,0,0,0,0,0.112913469953006,0,0,0,0,0,0.103163297650061,0,0.402916178200046,0,0,0,0,0,-0.151984097980354,3.46944695195361e-18,0,0,0,0.0215232102257941,0,0,0,0,0.236674556920197,0,0,0.0952790506383486,-0.15187086236283,0,0.0247426755843823,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0594669273022298,-0.0227072181580441,0,0,0,0,0,0,0,0.230105127672766,0.175359215336386,-0.018310344387664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219767685121437,0,0,0,0,0,0,0.187918352111505,0,0,0,0,-0.00461236716583657,0,0,0,0,0,0,0,0,0,-0.0229533146741805,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375760697256479,0,0,0,0,0,0,0,0,0,0.131007008138359,0,0.0261628923989935,0,0,0,0,0.358917867102349,0,0,-0.0784209115764187,0,0,0,0,0.0727088763501667,0,0,0.0352391744676457,-0.0465289562347124,0.00543342407558788,-0.0086304144187889,0,0,0,0,0
Change_TY3M,-0.0707554338162882,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.15943533238954,0,0,0,-0.06885756975289,0,0,-0.128595807103522,0,-0.0402090987830438,0,0,0,0,0.12702131845322,0,0,0,0,0,0,0,0,0,0,0,-0.10455317198235,-0.0255681133077732,0,0,0,0,-0.116935616731981,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.15023516387392,0,0,0.29911165769937,0,0,0.270126677700397,0,0,0,0,0.78183430982448,0,0,0,0,0,0,0.239513859994169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100706970738022,0,0,0,0,0,0.0103797912920619,-0.598822079292509,0,0,0.168721294766436,0,0,0,0,0,0.914855867390159,0,0,0,0,0,0
TED,0,0,0,0,0,0.0614237180397775,0.226265890470516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155284880564384,0,0,0,0,0,-0.0727214426089917,0,-0.0205791859182236,0,0,0,0,0,0.187552137320013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809356291920704,0,-0.139331195938919,0,0,0,0,0
RealEstate_excess,0.0142624019851539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442756160879117,0,0,0.210658748093148,0,0,0,0,0,0,-0.0495017074219537,0,0,0,0,0,-0.113324754734315,0.0527113414751222,-0.080974695599513,0,0,-0.113505995791565,-0.106116042988204,0,0,0,0,0,0,0.103535128774755,-0.0271601257044331,0,0.220348008490891,0,0,0.104293028103382,0,0.0746691147224402,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0240347645029081,0,0,-0.061344725644376,0,-0.0790461757266949,0,0,0,0.106077005609478,0,0,0,0,0.0138551077153491,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0636135354607128,0,0,0,0,-0.0534121927676188,0,-0.0806014489746072,0,0,0,0,0,0,-0.0162539640255281,0,0,-0.0123417703082453,-0.0413940915190643,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,-0.0041109406058209,0,0,0.00346137477460237,0,0,0,0.00217755269151338,0,0.00378086798860155,0,0,0,0,0,0,0,0,0,0,0,0,0.00074736235777279,0,0,0,0.00618483154777766,0,-0.00255219607172985,0,0,0,0,0,0,0,0.000283376331043116,0,0,0,0,0,-0.000869465941893196,0,0,0,-0.00526305659726566,0.000136251969759503,0,0,0,-0.000612244913683972,0.00111636270007453,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0176237295571921,0,0,0,0,0,0,0,0,-0.00700245894313075,0,0,-0.0103266347160277,0.00295864177570651,0,0,0,0,0.00330130779591881,0.00113862339198362,0,0,0,0,0,0,0,0,0,0,0.00122885802862191,0,0,0,0,-0.00218946483027796,0,0,0,0,0,0,0,0,0,-0.0138291384367212,0.0138328496254661,0,-0.00212048584622575,0,0,0,0
CarbonVol_Guangdong,-0.0159689865894288,0,0,0.0707655808201237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269415647620828,0,0,0.00604021373461121,0,0,0,0.037556790353051,0,0,0,-0.0161804351253329,0,0.000633242618093283,0.0176456124172817,0,0,-0.00733694993205634,0,0,0,0,0,-0.0241568259239791,0,0,0,-0.00537031553097027,0,0,0,0,0.0105788888984337,-0.0128103897234291,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0115207825211059,0,0,0,0.00701176556421644,0,0,0,0,0,0,0,0,0,0,0,-0.0136137642062512,-0.0030673729172726,0,0,0,0,-4.33680868994202e-19,0.0154547960635794,0,0,0,-0.00665764561979371,0,0,0,0.0149015546467322,0,0,0,0,0.0117631770152843,0,0,4.33680868994202e-19,0,0,-0.00048758640089596,-0.0103587421786915,0,0,0,0,0,0,0,0,0,0,0,0
