,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600660.SH,X600886.SH,X600801.SH,X600010.SH,X601898.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X000786.SZ,X600795.SH,X600126.SH,X600111.SH,X600027.SH,X601992.SH,X600299.SH,X600176.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X600486.SH,X000723.SZ,X000959.SZ,X600516.SH,X600612.SH,X600219.SH,X002080.SZ,X601158.SH,X000932.SZ,X000898.SZ,X000401.SZ,X000883.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.00706742056684402,0,0,0,0,0,0,0,0,0,0,0,0,0.0928044290520354,0,0,0.190409756512873,0,0,0,0,0,0,0,0.0559168777068964,0,0,0.0608570706008536,0,0,0,0,0,0,0,0,0,0,0,0,0.0187329379122766,0,0,0.0124977881424652,0.00237590147562323,-0.0117094687826176,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.102399944360849,0,0,0.0624880581618898,0,0,0,0,0,0,0,0,0,0.00487391227186109,0,0,0,0,0.0246538522787544,0,0,0,0,0,0.050582267315985,0,0,0,0.0727983297495021,0,0.0630372152948179,0,0,0,0,0,0,0,0,0,0,0.000907725813091037,-0.00232111143742411,0,0,0,0,0,0
X600585.SH,0,0,0,0.00666559457172874,0,0,0,0,0,0.0265057294350358,0,0,0,0.427350317892353,0,0,0,0,0,0,0,0,0.0645726358552075,0,0,0,0.0129679328401619,0,0,0,0,0,0,-0.0550444993538328,0,8.67361737988404e-19,0.0809829035001464,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0548190493466212,-0.00411261250328047,-0.000906299061998683,0,0,0,0,0,0
X601088.SH,0,0.219020125661939,0.137138229208888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183452898112065,0.0254024330283217,0,0.0553021005597425,0,0,0,0,0,0,0,0.0776934306876511,0,0.0480503499110641,0.128566208633376,0,-0.115871818918357,0,0,0.00264833779531451,0,0.0475797258829011,0,0,0,0,0,0,0,0,0,0,0,0,0.0165838824573733,-0.0158565253083568,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.1214812134393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220903188192638,0,0.0290667427980572,0,0,0,0,0,0,0,0.0363678853300434,0,0.0827152134954476,0,0.0540679513445598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102157577323286,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.136902787588324,0,0,0,0,0,0,0,0,0,0,0,0.403506486826977,0,0.069571131322802,0.00802085279443453,0.0862407809076877,0,0,0,0,0,0,0,-0.29840343892923,0.0652054895429518,0,0,0,0,0,0,-0.0072864993129049,0.139782465932406,0,0,0,0,0,0,0,0,0,-0.00475351217559291,-0.000525772522804262,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.132946216206123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313221309822385,0.107815871534551,0.0796156517032716,0,0,0,0,0,0,0,0,-0.0178219893732114,0.00161303025811819,0,0.0282851136169268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121560099632906,-0.0134427755010902,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412465041129941,0,0.0154130177454891,0.0712542040846944,0.334411792648735,0,0.0229404429621018,0,-0.292404585090189,0,0,0.142357171008001,-0.0186793607228025,0.0166759379191381,0,0,0,0.0774031409745136,0,0,0,0,0,0,0,0,0,0,0,0,-0.110899295082576,-0.0118072975138514,-0.00131218326280865,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0438795568498109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21068439357886,0,0,0,0.0450879187970244,0,0,0,0,0,0,0.0302552853724473,0.164437171887807,0.120366627690839,0.0653947013143476,0,0,0,0,0,0,0.405959784871174,0,0,0,0,0,0,0,-0.0229223335345202,-0.000649065449171392,0,0,0,0,0,0
X002271.SZ,0,0,0.196336407428101,0,0,0,0,4.33680868994202e-19,-3.46944695195361e-18,0,0,-0.0172737920133973,0,0,0,0,0,0,0,0,0,0,0.037544215345057,-0.0133359465449436,0,0,0.0527472431081527,0,0,0,0,0,0,0,0,0,0.19317083361553,0.132542795224121,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103404365153371,-0.00551418753129185,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.00941730975029717,0,0,0,0,0,0,0,0,-0.0133766573704541,0,-0.0616118915212161,0,0,0,-0.0554033837294442,0,0.0473654418301207,0,0.134429511345788,0,0.0759799176620238,0,0,0.11533936498707,0,0.335836411959491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102995026400379,0.0270689211101219,-0.0248906342245416,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.156590873386576,0,0,0,0.0680263780230124,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0106761859457998,0.220310528138912,0.028859403440592,0,0,0.0845122583506685,0,0,0,0,0,0,0,0,0,0,0,0.029468531524345,0.0312376217155865,-0.0102593433042376,0,0,0,0,0,0
X600886.SH,0,0,0,0.261872525685343,0,0,0.155124242158382,-0.0409862511880401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693290125411482,0,0,0,0,0,-0.0463727283878441,0,0,0.0328499474183682,-0.00826413912964653,0.00294426062167867,0,0,0,0,0,0
X600801.SH,0,0,0.259192073463359,0,0,0,0,0,0,0.0526130669346229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189563036372977,0,0,0,-0.0201156762276841,0,0,0,0.232259036188178,0,0.072087257749471,0,0,0,0,0.0372609060891307,0,0,0,0,0,0,0,0,0.314657094631701,0,0,0,-0.00723423921419178,0.0209560608489405,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366765838440574,0,0,0,0.000925759939183194,0.0739011614015079,0.0259780208864764,0,0,0,0,0,0,0,-0.0265560200119159,0,0,0,0.0250781978758996,0,0,0,0,0,0,0,0,0,0,-0.00778810384370532,-0.00778863756659679,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0618902425227721,0,0,0,0,0.00135063059832655,0,0,0,0,0,0,0.0982100062351717,0,0,0,0,0.0112599980009885,0.0129422581842813,0,0,0,0,0.0856014218114667,0,0.0299145322276406,0,0.0383447559878233,-2.16840434497101e-19,0,0,0,0.00693342284426084,0.0817986138303343,0,0,0,0,0,0,0,0,0,0,0,0,0.00245887597349375,-2.71050543121376e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263913840916522,0,0.0120467310187384,0,0,0.0213863768639361,0.0293311763487525,0,0,0,0,0,0.0217008163999415,0,-0.0677056006790718,0,0.0693411807720562,0,0.15602151501901,0,0,0,0,0,0,0,0,0,0,0.000286434343390825,-2.16840434497101e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0.126726627264189,0,0.0816390146917871,0,0,0,0,0.0940719021573966,0,0,0,0,0,0,0,0,0,0,0,0.0247549586849372,0,0.0836008722555687,0,0.0534052602034743,0,0,0,0,0,0,0,0.117328400260218,0,0.0323488366891635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017989135288529,-0.0254439938243639,0,0,0,0,0,0
X600188.SH,0,0,0,0.00954417712863927,0,0,0,0,0.00400965274780619,0,0,0,0,0,0,0,0,0,0,0.0567209931338727,0,0,0,0,0,0,0,0,0,0,0.199583994239091,0.0446437175369054,0.01449671706214,0,0,0,0.0588289124056612,0.050576380983717,0,0,0,0,0,0,0,0,0,0,0,0,0.0426858882849899,0.00204653465203159,-0.00507146741023897,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0100274018888166,0.144073865639587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600896899881863,0.0231397527798666,0,0,0,0,0,0,0,0.0569823201769367,0,0,0.0428934335504141,0,0.0160193580424145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137525631321568,0.000476907604009484,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.719680117972388,0,0,-0.0364125711296655,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055560023289966,0,-0.0354421583281749,0,0.107404340493908,0.0528384515124947,-0.0123353605181515,0,0,0,0,-8.67361737988404e-19,0.0460765588405312,0,0,0,0,0,0.174984653160535,0,0,0,0,0,0,0,0,0,0.0197534162135796,-0.00474987298301786,-0.00503346848749648,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0730866010583006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155851639830562,0,0.0481998594788047,0,0,0,0,0,0,0,0,0,0,0.0665949640816787,0.0955926284334328,0,0,0.101375912899147,0.0511797518758152,0,0,0,0,0,0,0,0,0,0,0,0.0336379163427222,-0.00548578599456415,-0.00453844156885106,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0980716775063692,0,0.349875638429489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247163646753002,0,0,0,0,0,0,0,0,0.154977065291329,0.0792328046493042,0,0,0,0.452243155117761,0.0248106984583705,0,0.0496462211986492,0,0,0,0,0,0,-0.0472075919547337,0,0,0,-0.00775419304410199,-0.0522739680015203,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.350334850058581,0,0,0,0,0,0,0,0,0,0,0,0,0.307091735841663,0,0,0,2.16840434497101e-19,0,0,0,0,0.0306596613966886,0,0,0,0,0.140835938866659,0.0198507828090448,0.209385742082832,0,0,0,-0.107072830385273,0.0424880159296884,0,0.0124092822036345,-0.23575201121525,0,0,0,0,0,0,0,0.0283235244441518,0.0127089892901705,-0.0234696698281335,0,0,0,0,0,0
X000786.SZ,0,0,0.295170945549816,0,0,0,0,0,0,0,0,0,0,0.0135759820947013,0,0,0,0,0,0,0,0,0.159806033857797,0,0,0,0.0814175583434764,0,0,0,0,0.142005698412705,0,0,0.147627361658111,0,0.00861214408226238,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00948924732059361,0.00762141408163492,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0178295441814218,0,0,0.0484572973327271,0,0,0,0,0,0,0,0,0,0,0,0,0.106575740626886,0.023412675517823,0,-0.0126923698550313,0,0,0,0,0,0,0,0,-0.0296361045346632,-0.0362521934653942,0,0,0,0,0,-0.0491313642158375,0.141817820868128,0,0,0,0,0,0,0,0,0,-0.00621642729080374,0.00948263894752892,0,0,0,0,0,0
X600126.SH,0,0,0.313210673192399,0,0,0,0,0.407135083513634,0,0.152539867273938,0,0.0820777675524142,0,0,0,0,0,0,0,0,0,0,-0.137477524036812,0,0.0997159998144788,0,0,0,0,0,0,0.171340377846036,0,0.0676597113399718,0,0,-0.154668032250049,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102967446850589,0,0,0,0,0,0,0,0
