,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600010.SH,X600795.SH,X601991.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000792.SZ,X600021.SH,X600808.SH,X600547.SH,X000629.SZ,X000539.SZ,X600489.SH,X002353.SZ,X600660.SH,X000060.SZ,X600008.SH,X000027.SZ,X000825.SZ,X000831.SZ,X600307.SH,X600219.SH,X600863.SH,X600578.SH,X002470.SZ,X600549.SH,X000630.SZ,X600315.SH,X600098.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0505326573194101,-0.0231797899584539,0.0108585126155575,0,0.16664657710211,0,0,0,0.328318924480841,0,0,0.174670262249596,0,0,0,0,0,-0.0582436040444838,0,0.180433780206431,0,0,0.0099024394143532,0,0,0,0,0,0,0,0,0,0,0.208854314302815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.243822700797936,0,0,0,0,0,0,0,0,0,0.405104737129684,0,0,0,0,0,0,0,0,0,0,0,0.153116595311507,0,0,-0.0171908707895956,0,0,0,0,0,0,0,0,0,0,0.101191205049548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235023120485905,0.00615953806421258,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.402600154362249,0,0,0,0,0,0,0,0,0,0,0,0,0.107910822657635,0,0,0.157901758299685,0,0.0300190682022013,0,0,0,0,0,0,0,0,0,0.2023468666102,0.0523996857399768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014840511605728,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0700477120347876,0.0433848048580397,0,0,0,0.0836885443876921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542973293381771,0,0,0,0,0.0812308204402837,0.111834270351822,0,0.0220327104260286,0,0,0,0,6.93889390390723e-18,0,0.0731424316485668,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0529882237360881,0,0,0,0.129120536121925,0.0190624503552912,0,0,0,0,0,0,0.0306723553717094,0,0,0,0,0,0,0,0,0,0.131553689866659,0,0,0,0,0.128625201363367,0,0.026018933113673,0,0,0,0,0,0,0.0216151941560442,0,0,0,0,0.0648502829941263,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.228969564307153,0,0,0,0,0,0.301369743408673,0.151110687637936,0,0,0,0,0,0,0,0.0118552195720379,0,0,0,0,0,0,0,0,0.00399347991860025,0,0,0.198913299450421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312934485809709,0,0,0,0,0,0,0
X600688.SH,0.321478190059935,0,0,0,0,0,0,0,-0.187331782113894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459564700828124,0,0,0,0,0,0,0,0,0.0616467346536342,0,0,0.0477847273876224,0,0,0,0.216066248544617,0.0309694868859845,0,0,0,0,0,-0.0768634038823372,0,0,0,-0.0125458385362638,0,0,0,0,0,0,0
X600157.SH,0,0.140473240068383,0,0,0,0,-0.0666421655065167,0.172861208844993,8.67361737988404e-19,0,0,0,0,0,0,0.121869842967356,0.0150548551620372,0,0,-0.0208527153084281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457445192069174,0,0,0.0487826538594059,0,0,0,0,0,0,0,0,0.0612831765841016,0,0.0712980529656117,-0.0518020399893025,0,0,0.11052165372773,0,0,0,0
X600583.SH,0.0697466445782649,0,0,0,0,0.148285794441821,0,0.0491113763587677,0.0285327434657701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259145706646585,0.0697090872601494,0,0.0265343318679308,0,0,0,0,0.0676679875108708,0.126364374287205,0.0843011193435549,0,0,0,0,0.256175046688329,0,0,-0.0310619215888287,0.052703143458147,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.168388777779543,0,0,0,0.0999381173052646,0,0,0.0924552116269347,0.0085057613380108,0,0.123062751723747,0,0,0,0.0728353664802665,0,0,0,0.0155447308155964,0,0.167193322933434,0,0,0,0,0.115905684724664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263046314320437,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0621831012128045,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.438121312926786,0,-0.0281859979964293,0,0,0.0302201705779114,0,0.147909813628345,0,0,0,0,0,0,0,0,0,0,0,0,0.0941882889361692,0,0,0,0,0,0.157806210687752,0,-0.017706948143063,0,0,0,0,0,0,0
X600309.SH,0,0.0774955557066168,0,0,0,0.220245356879353,0,0,0,0,0,0,0.0446564322534696,0,0,0,0,0,0.151826448044642,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.166372357648754,0.0315173700942966,0,0,0,0,0,0,0,0,0,0,0.0588083495974415,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.014993955694125,0.191289478999611,0,0,0,0.0624379797749269,0,0,0,0,0,0,0.0786136834917159,0,0,0,0,0.175045160693791,0,0,0,-0.0200651807034489,0,0,0.0688734933764685,0.0369778695552947,0,0,0,0,0,0,0.0314118334144574,0,0.247261537500506,0,0.174938305592093,0,0,0,0,0,0,0,0,0,0,0,-0.00322637456737299,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0777867770830405,0,0,0,0,0,0,0,0,0.224837216886121,0,0,0,0,0,0,0,0,0.0563709280838579,0,0,0,0.0282914509328828,0,0,0.194329073809217,0.0884988957937803,0.323979724305029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335301713601617,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0383662624832536,0,0,0.0221268113076222,0,0,0,-0.0656261077164621,0,0,0.0606332298617914,0,0,0,0,0.261351403609177,0,0.106801288285355,0,0,0,0.159049131868322,-0.249697404545346,-0.0318550872969974,0,0,0,0,0.228715344475196,0,0.0081650436291042,0,0,0,0,0,0,0,0,0.205871415022855,0,0,0.129868112256439,0,0,0,0.0412062735232503,0.0245189011997225,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0989265515132624,0,0.15847133669365,0,0,0,0,0,0,0,0,0.145529622414853,0,0,0,0,0,0,0,0,0.119047358004435,0,0,0,0,0,0.306319913778589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982053864824756,-0.040592795760508,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.0684567717974572,0,0,0,0,0,0.505705639107752,0,0,0,0,0,0,0,-0.131250618396485,0,0,0,0,0.0911471369510339,0,0.141408963592606,0,0,0.368177883361214,0,0.0332365188319393,0,0,-0.0272225159879342,0,0.120442806897657,0,0,-0.158810467063994,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0750547936970562,0,0,0.443269456934306,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.136808549311984,0.043204226540928,0.22753083339154,0,0,0.101537655889981,0,0,0,0,0,0,0,0,0,0.0208922333093886,0,0,0,0,0,0,0.252014035842209,0,0,0,0,0,0,0.014111095994405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0438140472690452,0,0,0,0.0167372975437452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257297985182325,0.0100102909943527,0,0,0,0.905303741267706,0,0,0,0,0.0290406624299903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693501164110684,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0417193797476388,0,0,0.0716969150549434,0,0,0,0,0.275576785161064,0,0,0,0.0500498236247671,0.24053567336353,0,0.100653548075353,0,0,0,0,0,0,0,0,0,0,0.0526566217620742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0112533082982785,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.330909360284286,0,0,0,0,-1.38777878078145e-17,0.0184673818394905,0,0.0035046287192258,0,0,0,0,0.180794667068652,0,0,0.0552313969023263,0,0,0,0,0,0,0.0782526820719321,0,0,0.207810925375086,0,0,0,0.0227529300578113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.0258922463428075,0,0,0,0.00970101004083629,0.0318833912955965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208544537376512,0,0,8.67361737988404e-19,0,0,0,0.526956346674985,0.00656446989990081,0,0,0,0,0.0103453326360964,0,0.00417521077615078,0,0,0,0,0,0,0.069889704574177,0,0,0,0.0334551793146037,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.0131971322068471,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.217388878042539,0,0,0,0,0,0.133459797246678,0,0,0,0,0,0,0,0,0,0,0.144002349814643,0,0,0.101980757734995,0,0,0,0,0,0,0,0,0,0.113866131261435,0,0.0429124922464103,0.029278822090895,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0927059778512986,0,0,0,0,0.00489813968394846,0,0.0315683660666143,0,0,0,0,0,0.158803573824924,0,0,0,0,0,0.197197682361539,0,0.2085527093036,0,0,0,0.0290727581992579,0.178884406530937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708631077273454,0.00316345248548416,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0893576175842563,0.0526735137737769,0,0,0,0.0493567523622176,0.0329984409479846,0,0,0,0,0,0,0,0,0.0459212893210667,0,0.0339870983866912,0,-1.73472347597681e-18,0,0.00699034609874733,0.217478268415817,0,0,0,0,0,0.0820811823918399,0,0,0,0,0,0.0516500358748553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00279560534172505,0,0.604445188306022,0,0,0,0,0,0,0,0,0,0.136994870772333,0,0,0.00207630238921437,0,0,0.0837903822001657,0,0,0,0.00222167459859117,0,0,0,0.0151283279375025,0,0,0,0.00172439692832214,0,0,0,0,0,0
X000027.SZ,0.159315495992892,0,0,0,0,0,0,0,0.0850035038110549,0,0.141827998845953,0.117153164870879,0,0,0,0,0.0265685106812624,0,0.0815704288771966,0,0,0.0556455730462629,0,0,0,0,0,0,0,0,0.146979383788679,0,0,0,0,0,0,0.0509502913929526,0,0,0,0,0,0,0,0,0,0.0261365638649044,0,0,-0.0313929565166342,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.107560087780509,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.204465040706082,0,0.178919110386474,0,0,0,0,0.0303499140496998,0,0.0457833739329868,0,0,0,0,0,0,0.176986982842124,0,0,0,0.120763532620361,0,0,0,0,0,0,0,0.0302781789818037,0,-0.0140121463262935,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.21176034940055,0,0.0354387699301037,0,0,0,0,0,0,0,0,0,0.0802246730101637,0,0,0,0,0,0,0,0.0359128170070904,0,0,0,0,0,0,0,0,0,0.149439164051093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014828346211407,-0.0219149015920614,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.0456255994325963,0,0,0,0,0,0,0,0,0,0,0,0.0828266529458501,-0.0255001512526286,0,0,0.413724035212747,0,0.105928010661859,0,0,0,-0.0401410124476742,0.0450285552409568,0,0.0858046052896742,0,0,0,0.0322491778092727,0,0.138219063059454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180417724798063,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0142307864379741,-0.0194811248928861,0,0,0,0,0,0,0,0,0,0,0,0,0.395619756076516,0,0,0,0,0,0.000904367325885041,0,0,0,0,0,0,0,0.067272132583133,0,0.0685438079682452,0,0.172396878039596,0,0,0,0,0.0796920239355656,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.269345423769644,0,0,0.184133776977343,0,0,0.213697921703381,0,0,0,0,0,0,0,0,0.000836325436010935,0.0355293305257871,0.0438370939370378,0,0,0,0.0443883595347282,0,0,0,0,0,0.0326472225911035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088378648168447,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.13960558773467,0,0,0,0,0,0,0,0,0,0,0,0.058993544068431,0,0,0.0140663898426648,0,0.15166303364251,0.00187098539055918,0,0,0,0,0,0.206795815306275,0,0.0590005633064151,0,0,0,0,0,0,0,0.0855784055337335,0,0,0.0454750922527679,0,0,0,0,0,0,0,0,0,0.00940034283340968,0.0821776639915707,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,-0.292927429924288,0,-0.0294928752150597,0,0,0,0,0,0,-0.0874547193986248,0,0,0.125386662610608,0,0.0763811685411702,0.031850077101065,0,0.145279281523817,0,0,0,0,0,0,0,0.187255996975261,0,0,0,-0.0721509540224744,0,0,0,0,0,0.0117451372704849,0,0.0705903409847536,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113405365781605,0,0,0,0,-0.111901517183291,0,0.157576878230149,0,0,0.0887815266348665,0,0,0,0,0,0,0,0,0,0,0.00893370983009378,0.0400658658681687,0,0,0.156080001530891,0,0.162056271602909,0,0.128310121387773,0,0,0,0,0,0,0,-0.0372505171102663,0,0,0,0,0,0,0
X000630.SZ,0,0,0.0703081537072057,0,0,0.046143036842487,0,0,0,0,0,0,0.14631339114371,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.124023992745901,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0399170925622514,0.019251121415233,0,0,0,0,0,0,0.0107999961975533,0,0,0,0,0,0,0,0.016908918214917,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0659531671939298,0,0,0,0.0471889668082399,0,0,0,0,0,0,0,0,0,0,0,0.0687259858682681,0,0,0,0.0672632051537286,0,0,0,0,0,0,0,0.122903210725782,0.0232860597754015,0,0,0.0527539655507075,0,0,0,-0.0357330402723322,0,0,0.00266630262025264,0.0532452149728338,0,0,0.040116002913523,0,0,-0.0204945879719384,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0647418967429129,0,0.0360260507810392,0,0,0,0,0,0,0,0,0,0.391741456929561,0,0,0,0,0,0,0,0,0,0,0,0.0503313357466075,0,0,0.0345759884284069,0.0594736853923152,0,0,0.0536288311956148,0,0,0,0,0,0,0,0.0600298380119396,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0.342257687615962,0,0,0,0,0.0813782269150679,0,0,0,0,0.257694583471473,0,0,0,0,0,0.0634260719962617,0,0.0136179085859413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144811081050416,0,0,0.00180295328815292,0,0,0,0.0253077436649336,0,0,0,0,0,-0.0209323336876664,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0279958689486228,0,0,0,0,0,0,0,0,0,0,0,0.0481239936376079,0.0290425610445286,0,0.120995774988923,-0.0232247995212047,0,0,0,0,0,0,0,0,0,-0.0687246191604759,0,0,0,0,0,0,0,0,0.0154414993895216,0,0,0,0,-0.162221367979731,0,0.0325319283799993,0,0,0,0,-0.047532865549176,0,0,0,0,0,0,0
Slope,0,-0.269124830401067,0,0,-0.286881193685842,0,0,0,0.332063944084083,0,0,0,0,0,0,0,0,-0.13768781380919,0,0,0,0,0,-0.232632548895529,0,0,0,0,0.0127995592739402,0,0,0.0701475731032915,0,0,0,0,0,0,0.0796457377585278,0,0,0,0,0,0,0,0,0,0,0,0,0.221562653872065,0,0,0,0,0,0.663844742835216
TED,-0.484498100094107,0,0,0,0,0,0,0,0,0,-0.356590380254613,0,0,0,0,0,0,0.305115879589434,0,-0.116916446723516,-0.359326216684141,0,0,0,0.280963875924974,0,0.141764514654735,0,-0.234131869332885,0,0,0,0.12670055009731,0.539050111088792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169836572216697,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.196076547654464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161124171880763,0,0,0.138999829249386,0,0,0,0,0,0,0,0,0.102185041671211,0.0971012217277185,0,0,0,0,0.107149324667708,0,-0.288138171090253,-0.203246706822824,0,0,-0.0132462420580922,0.0475629901085626,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0194007377547302,0,0,-4.33680868994202e-19,0,0.121567627121084,0,0,0,0,0,0,0,0,-0.0467852420777119,0,0,-0.156632976648538,0,0,0,0,0,0,0,-0.427568779169509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788881531126033,0,-0.0474846743114267,0,0,-0.531970028350096,0,0
MKvol,0,0,0,0,0,0,0,0,0.00265706458589886,0,0,0,0,0,0,0,0,0.00944511971989216,0.00204089998810409,0,0,0,0,0.00476123773016774,0,0,0,0,0,-0.003140425723823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702263820322857,0.0198105601295784,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286292169440235,0.0291789074057501,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0197571495685449,0,0,0,0,0,0,0,0,0.00662949144074825,0.0277803448925789,-0.0169254597157775,0,0,0,0,0,-0.00496774282146992,-0.00112164562349971,-0.00493009495528979,-0.0103107179360571,0,0,0,0,0,0,0,-0.0054541209743126,0,0,0.0201862292295753,0,0.00580095295835856,0,0,0,-0.00427131525892204,0,0,0,0,0,0,-0.00673642284324204,0,0,0,0.20182545487886,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460758546397986,0,0,0,0,0,0,0,-0.0197131004147528,0,0,0.00187296779489916,0,0,0,0,0,0,0,0,0,0,0,0.0138010308177374,0,0,0,0,0,0,0,0,0,0.034241904087235,0,0,0.0121081312069954,0,0,0,0
