,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X000301.SZ,X600803.SH,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X000983.SZ,X000807.SZ,X600426.SH,X600219.SH,X002128.SZ,X000877.SZ,X000408.SZ,X601699.SH,X600176.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X300037.SZ,X600352.SH,X000831.SZ,X600995.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0.0404324006604249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019211007774068,0.289041833462578,0,0,0,0,0.0593702438718128,0,0,0,0,0,0,0,0,0,0,0,0.0855191988524035,0,0,0,0,0,0,0,0,0,0.129698469902612,0,0,0,0,0,0.159614407596265,0,-0.0530310398182533,0,0,0,0,0.0572627031081636,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260484090299015,0,0,0.0345901793047315,0,0,0.43621335419955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221623575107445,0,0,0,0.101510478569842,0,0,-0.0154242789978864,0,0.0307922558536793,0,0.00999148281443987,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0894967375982514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149962678709407,0,0.100669707705927,0,0.462855346680546,0.0636079308505471,0,0,0,0.0651472016331567,0,0,0,0.00632948842611402,0,0
X600795.SH,0.171504695718091,0,0,0,0,0.0607340889438047,0,0,0,0.0832491885269116,0.190822516545835,0,0,0,0,-0.0881819419003001,0,0,0,0,0,0,0,0.06385273830453,-0.0313370402342265,0.202704755146296,0,0,0,0,0,0,0,-0.0295950373709781,0,0,-0.0640276987287764,0,0,0,0.0339982898806289,0,0,0.0579325243823359,0,0,0,0,0,0,0,0,-0.0319704934361989,0,0,0,0,0,0
X600362.SH,0.158724048650367,0,0,0,0,0,0.200703654552261,0,0,0.108608250508276,0,0,0,0,0,0.0231727142847513,0,0,0,0.155002307212256,0.0277531083387632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162586040202893,0,0.0820200645602437,0,0,0,0,0,0,0,0,0,0,0,0,0.00179866038495839,0,0,0,0.00127390198473868,0,0
X002466.SZ,0,0,-0.198899632389703,0,0,0.177678363571718,0,0,0,0,0,0,0,0,0,0.572926258017724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283070578198202,0,0,0,0,0,-0.198337252130376,0,0.0717687173561318,0.163796403399621,0,0.067362258863077,0,0.0819891519743439,0,0,0,0,0,0,0.00917306955296198,0,0
X600489.SH,0,0,0,0,0.185212199648847,0,0,0.0177543570489935,0,1.73472347597681e-18,0,0.888688218517595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633010955871142,0,0,0,0,0,0,0,0,0,-0.0755167779520388,0,0,0,0,0,0.0918773142685059,0,0,0,0,0.0933129003714493,-0.0198272927213712,0,0,0.0263933714514363,0,0
X000708.SZ,0,0,0,0.112634220078639,0,0,0,0,0,0,0,0,0,0,0,0.0417371100265967,0,0,0,0,0,0,0,0.00948616555361612,0,0.24227966269548,0,0,0.169241597675602,0,0.0658650734942915,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0948433179237807,0,0,0.0774948030017725,0,0.166307042660081,0,0,0,0.027833675015024,0,0,-0.000645497990572104,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20882044040646,8.67361737988404e-19,0.00567614942754993,0,0,0.0560248724119021,0.125951743088671,0,0,0,0,0,0,-0.249695941934513,0,0.39052507590493,0,0,0,0,0,-6.93889390390723e-18,0.192616483110048,0,0.215859128672508,0,0,0,0,-0.304824330779963,0,0.171631959270737,0.329603990620861,0,0,0,0,-0.0525630761364458,-0.127623017270297,0,0,0,0.0520034874968259,0,0
X600803.SH,0,0,0,0.456796392651626,0,0,0,0,0,0,0.0991628095218217,0,0,0,0,0,0,0,0,0,0,0.0418686312699505,-0.056789516652837,0,0,0,0,0,0.106564714734333,0,0,0,0,0.0582364541143299,0,0,0,0,0,0,0,0.0963468439041819,0,0,0.0393577285190128,0.0621029141423502,0,0,0,0,0,0.0554075040217501,0,0,-0.148119633039692,0,-0.0525875118244935,0,0
X600160.SH,0,0,0,0,-0.176637675757516,0,0,0.0527207401946445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584045102378713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069317829775946,0.522881209773178,0.31559181092626,0.0273567614036668,-0.106566214850602,0.359890124687541,0,0,0,0,0,0,0,0,0,0,0,-0.0723328722771394,0,0
X600027.SH,0,0,0,0,0,0.0743714893951158,0,0,0,0,0,0.0266729560333837,0,0,0,0,0,0.0479356515337907,0,0,0,0,0.0418771700325277,0,0,0,0,0.0398415908720713,0,0,0,0.282931566061435,0,0,0,0,0,0,0,0,0,0,0,0.0400716238758519,0,0,0,0,0,0,0,0,-0.0103642007670949,0,0,0,-0.0127608812446962,0,0
X601991.SH,0,0,0,0,0.0474165351124837,0,0,0,0.16731410124614,0,0,0,0.520210457469012,0,0,0,0,0,0,-0.0480668869376888,0,0,-0.0782432372983914,0.0998074852163972,0,0.0662053253054164,0,0,0.164893145459565,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.12044137932342,0,0,0,0.0709053051846974,0.0370813836967094,0,0,-0.000802290648564088,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.158339616138583,0,0,0,0,0,-0.0508172584077904,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.113633221348282,0,0,0.190580763002153,0,0,0,0,0,0.130296289943494,0,-0.0708520154647849,0.0521758910944035,-0.0105339147797377,0,4.33680868994202e-19,0,0,0,0,0,-0.220833502255682,0,-0.185917301562447,0,0,-0.0139066903503688,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204276956910995,0,0.0349656864964274,0,0,0,0,0,0,0,0,0,0,0,0.305540372638984,0,0.0664031489388539,0,0,0.0412970812132303,0,0.138859837457194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192905723988311,0,0
X000807.SZ,0,0,0,0,0,0,-0.0559272684941062,0,-0.0478814600542799,0.456173731003581,0,0,0,0,0,0,0,0,0,0,0,0,0.0197517826255985,0.0363569392043184,0,0,0,0,0,0,0,0,0,-0.0016525821632501,0,0,0,0,0,0,0,0.134618146960132,0.359912977424889,-0.0924709779882598,0,0,0,0,0,0,0,0,-0.00333160783471568,0,0,0,0.0376189612676891,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798435384571916,0,0,0,0,0,0,0,0.0922226032096677,0,0,0,0,0,0,0,0,0.25036223373798,0,0,0,0,0.0867134085793237,0.171764133747262,0.0554636720727368,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0276006426563559,0,0
X600219.SH,0,0.0561586519000453,0,0,0,0,0.0136789527328596,0,0,0.547687937148169,0,0,0,0,0,0,0.0618314741199458,0,0,0,0,0,0,0,0,0.027489326068607,0,0,0,0,0,0,0,0.162537087418947,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0119349892951085,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.113502385593997,0,0,0,0,0,0,0,0,-0.0215311669948324,0,0,0.0764479191341937,0.0938504663843153,0.0805861492016442,0,0,0,0,0,0.000794625528201532,0,0,-8.67361737988404e-19,0,0.0444759875161058,0.0624088481899609,0,0,0.047330777802681,0,0,0.161130590361371,0,0,0,0,0,0,0,0,0,0.0258322919634045,0,0,0,0,0,0
X000877.SZ,-4.33680868994202e-19,0,0.00943590682884245,-0.315184433100944,0,0,0,0,0.0667550678062652,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00666354659258411,0.252073994171418,0,0,0,0.150582276557859,0,0,0,0,0,0,0,0.118311753031457,0,0,0,0,0,0,0,0,0,0,0.146908697433657,0,0,0,0.0660211924517653,0,0.497316924261964,0,0,0.0170503246512441,0,0,0,-0.0242282809172456,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13674342310044,0,0.252844138966566,0,0,0.0127508734885963,0,0.235252630958646,0,0,0.072304717160974,0,0.0383988309141325,0,0,0,-0.00827937183002483,0,0,0,0,-0.00358180859974764,0,0
X601699.SH,0,0,0,0,0,0.399536876456107,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0557517030689343,0,0.157358006479165,0,0,0,0,0,0.0684114905052013,0,0,0,0.0716809623391707,0,0.0688149164406395,0,0,0,0,0.107581406782924,0,0,0.0736085118687664,0,0,0,0,0,0,0,0,0,0.00601797908291351,0,0,0,0.0445045644920869,0,0
X600176.SH,0,0,0,0.15651979124338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926840472342895,0,0,0,0,0.12337795333831,0,0,0.0182399926453589,0,0,0.17051415519718,0,0,0.0506421757386693,0,0,0,0,0,0,0.143446842699927,0.122062310508559,0,0.0371370124955486,0,0,-0.0298903436612379,0,0,0,0,0,0.029046650991072,0,0,0,0,0,0
X000630.SZ,0.0354687432797681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642279844123291,0.0302481995156869,0,0,0.393316688714484,0.0391399387301236,0,0,0,0,0,0,0,0,0.201494925763646,0,0,0.0887160790676496,0,0,0,0,0.0591826016563051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293544070706094,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.286927381011985,0,0,0,0,0.133085038329174,0,0.00900023703241446,0,0,0,0.0168183483317487,0,0.0587165900138151,0.0725839393378641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.219085993987139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0.0861743993728174,0,0,0,0,0,0,0,0,0.238901453586551,0,0,0,0,0.0416096569603146,0,0,0,0.0156238191336993,0,0.0312773978451567,0,0,0,0.105946577923693,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.11178246309813,0,0,0,0,0,0,0,0,0,0.0340043455402347,0,0,0,0,0,0,0,0,0.0234446140102798,0,0
X600985.SH,0,0,0,0,0,0,0.08836029312151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102303912949762,0,0,0,0.369106685682865,0,0,0,0,0,0.0584572396809394,0,0,0,0,0,0,0,0.0900868553248899,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0543331976722959,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0120449556277584,0,0,0,0,0,-0.033694335527782,0,0,0,0,0,0,0,0,-0.182177037123355,0,0,0,-0.172579782001244,0,0,0,0,0,0.115413265261149,0,0,-0.0451170682216579,0,0,0.599928353358663,0,0,0,0,0,0,0,0,0,0,0.238463580363702,0,0,0,-0.0187312957377903,0,0,0.102705961403767,0,0,0,0
X000933.SZ,0,0,0,0,0,0.340200902209191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981781249620177,0,0.168643699595309,0,0,0,0,0.445076827084845,0,0,0,0,0.0966742359990969,0.0781558854926212,0,0,0,0,0,0,0,0,0,-0.0564207956895851,0,0,0,0,0,0,0.047650637063361,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278398983948656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136482369174528,0,0,0,0.0238145492435036,0,0,0,0,0,0,0,0.0121655128898687,0.0677172365053376,0,0,0.168315491355004,0,0,0.249059007657454,0,0,8.67361737988404e-19,0.0023936590755936,0,0,0,0.0714270495433747,0,0
X600378.SH,0,0,0,0,0.0301996538639039,0,0,0,0,0,0,0.268766388311103,0,0,0,0.00501165999864263,0,0,0,0,0.0626810256778514,0,0.101985090658991,0.0221481699337053,0.181499857559738,0.24877133159258,0,-0.0988914638614603,0,0,0,0,0,0,0,0,0,0,0.0930698664058912,0,0,0,0,0,0,0.2023685358484,0,0,0,0,0,0,0,0,0.0550816708193836,0,-0.0174013341363292,0,0
X300037.SZ,0,0,0,0,0,0,0,0.133368826829251,0,0.0534281787780912,0,0,0,0,0,0.266011450216673,0.215335251423991,0,0,0.184025894466862,0,0,0,0,0,0,0,0,0,0,0,0,-0.114515781752478,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.204198828112658,0,0.14258155799722,0.151535076127918,0,0,0,0.0174133616357175,0,0,-0.0543269772599146,-0.0751168207284269,0,0,0,0.0204548855460536,0,0
X600352.SH,0,0,0,0,0.066472836585669,0,0.0574586175153612,0,0,0,0,0,0,0,0,0.0800507265522222,0,0,0,0,0,0,0.0647927764137828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708869125718241,0.0515957732537994,0,0,0,0,0.0610351526064861,0.0274281156072334,0,0,0,0,0,0,0.00702845378929836,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149397927390136,0,0,0.58621237960538,0,0,0.0631914054493344,0,0,0,0,0,0,0,0,0,-0.0009461824651744,0,0,0,0,0,0,0,0,0,0.137717970778578,0,0,0,0,0.167945262320933,0.101402876070232,0,0,0,0,0,0,0.0334979454391147,0,-0.125930188334201,0,0.0689257514062752,0,0
X600995.SH,0,0,0,-1.73472347597681e-18,0,0,0,0,0.177313169048801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553600847550763,-3.46944695195361e-18,0,0,0.468152504719297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542847815557537,0,-0.00169039359712507,0,0.131560048607137,0,0,0,0,0,0,-0.00238935851219677,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229758727159844,0,0.079467345801382,0,0,0,0,0,0,0.10909425122103,0,0,0,0,0,0,0,0,0,0,0.541432179097232,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.103454431222424,0,0,0,0,0.10168147777835,0,0.0525704292302064,0,0,0,0
Change_TY3M,0,0,0,0,-0.0919385043802307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604164143307502,0,0,-0.00930502834861726,0,0,0.112039765354321,0.045749323762471,0,0,0,0,0,0.0462829785440097,0,0,0,0,0,0,0,0,-0.0200917424220936,0.0990591413012525,0.013538978668444,-0.079258120168269,0,0,0,0,0,0,-0.0600201586496491,0,0,0,0,-0.028023412786156,0,0
Slope,0,0,-0.348631739952806,0,0,0,0,0,0,0,0,0,0,0,-0.139742289013672,0,-0.0305493308984986,0,0,0,-0.34369252804311,0,-0.0127313547222576,0,0,-0.0116552087078423,0,-0.00321550898876876,0,0,0,-0.170020333484134,0,-4.33680868994202e-19,0,-0.156765750095778,0,0,0,0,-0.02533608631659,0,0,0.275646335845382,0,0.101613673842043,0,0,0,0,0,0,0.1817861775886,0,0,0,-0.173090233474474,0,0
TED,0,0,0,0,0,0,0,-0.106319550123622,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186562190325309,0,0,0,0,0,0,0,0,0,0.28732966054877,0,0,0,0,0,0,0,0,0,0,0,-0.0720662917193593,-0.142042850406746,0.193786912437377,-0.0951735821986228,0.929669421155834,0,0,0.0493162926633344,0,-0.339493382333403,0,0
RealEstate_excess,0,0,0.108782571331301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412336217515231,0,0.0550286330939146,0,0,0,0,0,0,0,0,0,0,0.134713975160194,0,0,0,0,0,0,0,0,0,0,-0.154266353443307,0.0193515432538019,0,0.083891450741951,6.93889390390723e-18,0.165903192136379,0,-0.0239483514631777,0,0,0,0,-0.0316181429904883,0,0
MKreturn,0,-0.394307213009391,0,0,0,-0.119351852302553,0,0,0,0,0,0,0,0,0,0,0.107253139892289,0,0,0,0,0,0,0,0.0992046242416485,0,0,0,0,0,0,0,0,-0.221784878092247,0,0,0,0,0,0,0,0.0412477946207731,-0.0417261260148033,0,0,0,0,0,0,0,0,0,0,0.313383960494553,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138579726975024,0,0,0,-0.0527799673046469,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415166537349925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909284897635712,-0.00864095118605605,0,0,0,-1.23157214392557,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00284236985658897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194435290989836,0.00479619091154753,0,0,0,0,0,0,0,0,0.0608214578509486,0,0,0,-0.0480217003338684,0,0
CarbonVol_Hubei,0,0,0,0,0.0516412108782378,0,0,-0.000888523320203147,0,0,0,-0.00454296664282006,0,-0.024974624632622,0,0,0,-0.030500430572412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138078022510307,0,0,0,0,0,0,0.00213057867483739,0.00341154034771089,0,0,-0.0197434023568805,0,0,0,0,0.0169913136442293,-0.0174346591917774,0,0,-0.0095918373783257,0,0,-0.0342176660618981,0,0
