,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X600111.SH,X600299.SH,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X600157.SH,X000786.SZ,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X002110.SZ,X002470.SZ,X600612.SH,X002271.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000630.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0.247759643630192,0,0.101992121098495,0,0,0,0,0,0,0,0,0,0,0,0,0.0661074792631183,0,0,0,0,0,0,0,0,0.113419134474375,0,0,0,0,0,0.0595696994079733,0,0,0.150992649422433,0,0,0,0,0.0257130504264055,0.142875904455163,0,0.193501057442885,0,0,0,0,0.0214816063129753,-0.0559029562582506,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.22244900319336,0,0,0,0,0.165326125944477,0,0,0,0,0,0,0,0,0,0.092518243186567,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113536358454489,0,0,0,0,0,0,0,0,0,-0.0143924060094701,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0901221998147102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142094639741835,0.169853628860347,0.0595331747906883,0,0,0,0,0,0.164168237931806,0.00948784148870994,0,0,0,0,0,0,0,0,0,0,0,0.0101547639061788,0,0,0,0,0,0,0,0,0,0.00294657869171894,-0.019157690172369,0,0,0,0.00208245630062406,0,0
X601992.SH,0,0,0.403119980833273,0,0,0,0,0,-0.0377250464715286,0,0,0,0,0,0,0,0,0,0,0,0,0.0397208568216223,0,0,0,0.0238379409866317,0,0.0951194612285493,0,0,0,0,0,0,0,-0.0399620088581994,0.209751633627432,0,0,0,0,0,0,0,0.0157480378898533,0,0.023411045912002,0,0,0,0,0.0455796521767859,-0.0314779446111598,0,0,0,0,0,0
X600176.SH,0,0,0.0293818356304704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156258526047919,0.220646430565582,0,0.0369216144492929,0,0.00891665911044849,0.0737500393051904,0,0,0,0,0,0.0453936024677226,0,0,0,0,0,0,0.178817860644274,0,0.173042067698131,0,0,0,0,0,0,0,0,0,0,0,0,0.0122691701508371,0.0216991361717999,0,0,0,0.0337622590568948,0,0
X600516.SH,0,0,0,0,0,0,0.143971075941651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846767252119988,0.087279190741166,0,0,0,0.317561588259522,0,0,0.0837680815718806,0,0,0,0,0,0,0,0,0,0,0,0,0.06038543168903,0.110013399064386,0,0.0452951670644919,0,0.0405017010742244,0,0,0.0902588189678934,0,0.000872281336868054,0.0298387122654321,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0844752419424642,0,0,0,0,0,0,0,0.03367767318785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883270216756633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000709337545099531,0,0,0,0,0,-0.144114195240954,0.0219496411648636,7.46333721448754e-06,-0.10656748266899,0,0,0.0316984041386588,0,0
X000709.SZ,0,0,0,0,0,0,0,0,-0.00574898852336091,0,0,0,0,0,0,0,0,0,0,0,0.0417164826566791,0.00225496803093087,0.137428917447676,0,0,0,0,0,0,0.0524616244266218,0,0,0,0,0,0.0232877664436586,0.0339343379354301,0,0.0818033373872187,0,0,0,0,0,0.0519023714969485,0,0.00159478874029161,0,0,0,0,0,0,0,0,0,0.0369882080786058,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0397950854706172,0,0,0,0,0,0.331668025293789,0,0,0,0,0,0.0043585315290096,0,0.164251359616064,0,0,0,0,0,0.0198578608752539,0.00328774944223407,0,0,0,0,0,0,0,0,0,0,0,0.050649814364091,0.063730054617032,0,0,0,0.0958072716886384,0,0,0,0,-0.00705203845998989,0.0205846055888605,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0986325475814571,0,0,0,0,0,0,0,0,0,0,0.138212821475802,0,0,0,0,0,0,0,0.206890789234947,0,0,0,0,0,0,0,0,0,0,0,0,0.1360518396546,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0762646095369394,0,0,0,-0.00928564853297374,0,0,0,0,0.0330537751863008,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.14220851256152,0,0,0,0,0,0,0.0724602623967849,0.0278946994405024,0.0677371824173814,0,0.0283138684834188,0,0,0,0,0,0,0,-0.0783552796106601,0,0,0,0.208664470978789,-0.0232847316732402,0,0,0,0,0,0,0,0,0.279735151464972,0,0,0,0,0,0,0.0207768740814219,-0.0666358235198662,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0228112655343514,0,0.0369420752113648,0,0,0,0,0,0,0,0,0.0920817537845879,0,0,0,0,0.0343745904807296,0.511610252003504,0,0,0,0,0,0.0533000694900651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724436092780768,0,0.257227907559462,0,0,0,-0.0034782696948228,0.0247219810672549,0,0,0,0.0174737110178534,0,0
X000629.SZ,0,0,0,0.127133600825537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390665822196392,0.190430460334939,0.0343428903143701,0,0,-0.0186052976049914,0,0,0,0,0,0,0,0,0,0.0443030895419853,0,0,0,0,0,0,0,0,0.175791110457535,0,0,0,0.0333664677804893,0,-0.0322105300079121,0.0850509851577594,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.107198745589461,0,0,0.707981937708661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000319726438955732,0.0867362742943382,0,0,0,-0.129045596535747,0,0,0,0,0,0,0,0.0208378649761076,0,0,0,0,-0.0683471187253853,0,0,0.083041665267083,0,0,0,0,-0.0144374498982874,-0.030043752135217,-0.00529524303396317,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.110310824339563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203880815023695,0,0,0,0,0,0.193860532945391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180899132536452,0.144610810451187,0,0,0.117002155240125,0,0,0,0,0,0.0140992125279896,0.00545685212326267,0,0,0,0.0970115048171346,0,0
X601158.SH,0,0,0,0,0,0,0.000178374434733987,0,0,0,0,0,0,0,0,0,0,0.0412260767100763,0.0143486962084551,0,0.0333931319130419,0,0,0,0,0.0825539043708451,0,0.050316042926515,0,0,0,0,0,0,0,0,0.0691694457097537,0,0.0333231387609698,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728853466809151,8.67361737988404e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.229711806579152,0,0,0,0,0,0,0.0397067321887339,0,0,0,0,0,0,0,0,0,0,0.0600587456659468,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.127428213805359,0,0,0,0.0264767891232891,0,0,-0.0228958052586589,-0.0111755443904367,0.0181649393557014,0,0,0,0,0.105314296871585,0,0
X600801.SH,0,0,0,0.523147182703235,0,0,0.133087874385088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00558853272309086,0,0,0,0.0447979680822615,0,-0.0981082757878596,-0.055382594293561,0,0,0,0,0.0158391466388661,0,0,0,0,0,0,0.0206192052154869,0,0.164965362672714,0,0.112480019117033,0,0,0,0,0.0031368013372241,0,0,0,0,0.0134650201721622,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130602345101771,-0.0226078388378392,0,0,0,-0.35943801094843,0,0
X000786.SZ,0,0,0,0,0,0.00703369863303812,0.0242915322984401,0,0,0,0,0,0,0,0,0,0,0.0237149127754414,0,0,0.31194519218071,0.22007004832279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213255652630951,0,0,0,0,0,0.206735875921689,-0.0799342351736597,0,0,0,0,0,-0.0112796480279018,0.0208866043512175,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0758633661526955,0,0,0,0,0,0,0,0,0,0,0.021799209221907,0,0,0.019217417662652,0,0.0923239731571476,0.000547103027482242,0,0.0515693068856469,0,0,0,0,0,0,0,0,0,0.0196240803782946,0,0,0,0,0,0.178393840794772,0.0500701125948685,0,0.0919015498112001,0,0.0707185694247536,0,0,0.00459907561800171,0,0.00913518885596428,0.00400136034320055,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.105708320907409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147163868505443,0,0,0,0.0989590154398766,0,0,0,0,0,0,0,0,0,0.122052920917387,0,0,0,0,0,0.0609008127418571,0,0.0501152058643068,0,0.0100672503685503,0.0594868747175752,0,0,0,-0.00268006883348857,-0.0353441554727131,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0158934734337249,0,0,0,0,0,0,0,0,0,0.0542358776982932,0,0,0,0,0,0,0,0,0,0,0,0,0.117592616304382,0,0,0,0,0.0790681003336899,0,0,0,0,0,0,0,0,0,0,0.180460179856883,0,0,0,0.00873725847671686,0.0138450983912926,0,0,0,0.057540496592594,0,0
X600583.SH,0,0,0,0,0,0.161872910107722,0,0,-0.0395341661382246,0,0,0,0,0.00725996785027984,0,0,0,0,0,0,0,0.199330917415137,0,0,0,0,-0.303240534776176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792967560412179,0,0.17241718448537,0,0.526281413725375,0,-0.019307637433849,0.0294808488895847,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.129730877228786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516000493524322,0,0,0.194866473315217,0,0.0819660600548181,0,0,0,0,0,0.0024960593820338,0,0.413759043935558,0,0,0,0,0,0,0,0,0,0,0.220083926645696,0,0,0,0,0,0,0,0,-0.00254429867796768,0.0242413021308092,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127911871653606,0,0,0.0821261872263915,0,0,0.17689437723146,0.166060623681523,0,0,0,0,0,0.136796232465951,0,0,0.0178652710922913,0,0,0.225384324401174,0,0,-0.0394188574479072,0.124583911995857,0,-0.27412205839352,0,0,0,0.0139072172028732,-0.0816207586530374,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.178405797797406,0,0,0,0,0.0525262394893585,0,0,0,0,0.0775300455255244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644126867793355,0,0,0,0,0,0,0.0440107546572244,0,0,0,0,0.185616299146489,0,0.180412496773721,0.134642848157009,-0.0135920922025182,0,0,0,0,-0.211526082271043,0,0
X002271.SZ,0,0.0713339980072361,-0.0990182992031696,0,0,0,0,0,0,0,0.167130695474374,0.485848692098881,0,0,0,0,0,0,0,0,0.0355740418000046,0,0,0.0556455055720683,0.0823110772504131,0,0,0.183340536215079,0.00168815332314819,0,0.187732816499314,0,0,0,0.0507929009298235,-8.67361737988404e-19,0.490947214096591,0,0,0,0,0,0,-0.104073437592903,0,0,0,0,0,0,0,0.00503787462062555,0.0409931826305885,0,0,0,6.7762635780344e-21,0,0
X000408.SZ,0,0,0,0,0,0.0218013535111041,0,0,-0.0602385093019767,0,0,0,0,0,0,0,0,0,0,0,0.0908836557225025,0,0,0,0,0,0,0,0.189519424559049,0,0,0,0,0.0240154733845455,0,0,0,0,0.0823721301597612,0,0,0.140130025718152,0,0,0,0,0,0,0,0,0,-0.0159103402625485,0.0205130498478567,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.045137546094007,0,0,0,0,0,0,0,0,0,0,0.11773015252229,0,0,0.0704956683602805,0,0.00813270317104309,0,0,3.46944695195361e-18,0,0,0,0.0828665505750103,0,0,0,0,0,-0.0196982889179034,-6.93889390390723e-18,0,0.190346147348156,0,0,0,0,0,0,0,0,0.199819097845958,0,0,0,0,-0.00162938775523498,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186001629539529,0,0.0945067376673865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274718994685363,0,0,0.0764135078494675,0,0,0,-0.310968787032645,0.0483566120868306,-0.0576184986576369,0,0,0,0.142339085270012,0,0
X000630.SZ,0,0,0,0,0,0,0.0235082680029684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379790973712579,0.0100834157753454,0,0.0854521225051025,0.0996898030710762,0,0,0.0131323006746467,0,0,0,0,0,0,0,0,0,0,0,0.000172826037792121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541491939442997,0,0
X600339.SH,0,0.303521737009012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843491689385349,0,0,0,0,0,0.0927932737067758,0,0,0,0,0,0,0,0,0,0,-0.0657495300250723,0,0,0,0.119037072803752,0,0.130588022659206,0,0.199250682327417,0,0,0,0,0,0,-0.0285693474855045,0.0285164839481501,0,0,0,0.0649671288429032,0,0
Change_TY3M,0,0,0,0,0.135584820772556,0,0,0,0,0,0,0,0.0560295164917384,0,0,0,0,0.26240433640499,0,0,0,0.0304553483219041,-0.117873184298207,0,0,-0.150990475399736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479107574343212,0,0,0,0,0,0,-0.036406950739894,0,0,0,0.0254987606411064,-0.142093440727534,0,0,0,-0.0482499481447566,0,0
Slope,0,0.361062040547715,0,0,0,0,0,0.00573563433874721,-0.978460478171266,0,0,0,-0.590933677309897,0,0,-0.884016959726797,0,0,0,0,0.80402842233411,0,-0.463717249191739,-0.107792763348416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141551913759027,0,0.152108696130974,0,0,0,0,0,0.729662579078085,0,0.743023210281327,1.22125801164918,0,0,-2.55138530277806,-4.9095176766536,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.549791680027482,0,0,0,0,0,0,0,0,0,0,0.636440291993047,0,0,-0.920792342846112,0,0,0.105408660725296,0,0,0,0,0,0.596053668455652,0,0,0,0,0,0.123574644403524,-0.0905167035571183,0,0,0,0,0,0,0,0,0.314911394442074,0,0,0,0,0.364292980642247,0,0
RealEstate_excess,0,0,0,0,0,0.0382633556075527,0.0355862571350405,0,0,0,0,0,0,0,0.0491009748155904,0,0,0.0193863867078023,0,0,-0.0684808552716277,0,0,-0.0426118977365522,0,0,0,0,-0.045069588863169,0,0,0,0,0,0.0732181430260872,-2.16840434497101e-19,0,0,0.00935854205293892,0,-0.120305407016035,3.46944695195361e-18,0.0785832371443482,0,-0.00390433004490876,0.0434585082903645,0,-0.132583001769729,0,0,0,0.0239967872315011,0.00611439541052059,0,-1.73472347597681e-18,0,0.0733139857047062,0,0
MKreturn,0,0,0,0,0,0,0,-0.0812867509032124,0,0,0,0,0,0,0,0,0,0.00812559238819847,0,0,-0.0891951607480684,0,0,0,0,0,0,0.0726943525243402,0,-1.73472347597681e-18,0,0,0,0,0,0.0244034257657922,0,0,0,0,0,0,0.0365113797167532,0,0,0,0,0,0,0,0,-0.00435689224758955,0.0039679153579265,0,0,0,0.0810974947377117,0,0
MKvol,0,0,0,0,0,0.00135205445928356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270230988996712,0,0,0,0,0,0,0,0,0.00116211045560522,0,0,-0.00247057600245363,0,0,0.00156035332383171,0,0,0,0,0,0,0,0,0,-0.000247442119704319,-0.00137285266675044,0,0,0,-0.00175076389367732,0.0733340965865454,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152082923432173,-0.208671004866372,0,0.306003123533304,0,0,-0.0936600739878681,0,0,0,-0.358681089681897,0,0,-0.353859912006896,0,0,0,0,0,0,0,0,0,0,0,0,-0.128249620457044,0,0,0.141999350511994,0.112016964955612,0,0,0,-0.23547550866905,-0.0195544284626653,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263160793391209,0,0,-0.057471188508189,0,0,0,0,0,-0.023896222378307,0,0,0,0,0,0.00629636437633387,0,0,-0.00837537365281209,0,0,0.0436650912980876,0,0,0,0.0151637128177414,0,0,0,0,-0.0228943960982485,0.00827893712002751,0,0,0,0,-0.285877230002521,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00250030045574302,0,0,0,0,0,0,0,-0.00263965785345733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199414919099927,0,0,0,0,0,0,0,0,0.00234328544371418,0,0,0,0,0,0,-0.00506661775047511,0.00811269787797143,0,0,0,0.0386536923817526,0,0
