,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601991.SH,X600886.SH,X600688.SH,X600157.SH,X600362.SH,X600027.SH,X600188.SH,X600111.SH,X600583.SH,X000709.SZ,X000539.SZ,X000027.SZ,X601158.SH,X601992.SH,X600309.SH,X000883.SZ,X600352.SH,X000898.SZ,X002075.SZ,X000629.SZ,X000792.SZ,X600021.SH,X000060.SZ,X600307.SH,X600863.SH,X600808.SH,X600489.SH,X600022.SH,X000825.SZ,X600547.SH,X002353.SZ,X600098.SH,X600008.SH,X601918.SH,X600578.SH,X600660.SH,X002470.SZ,X000878.SZ,X600623.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.602858941745423,0,0,0.017304457980412,0,0,0,0,0,0,0,0,0,0,0,0.0182682740823881,0,0,0,0,0.0554061833606796,0,0,0.0571671980297059,0,0,0,0,0,0,0,0,0,0.0032462611705714,0,0,0,0,0,0,0,0,0,0,0,0.00163975892639504,0,0.0402767575302434,0,0,0.00667364924118051,0,0,0,0,0,0,0
X600028.SH,0.528395778747799,0,0,0,0.0271912915978269,0.0931855107736451,0,0,0.0137208725528921,0,0,0,0,0,0,0,0,0,0.0140874049764536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441396717634575,0,0,0,0,0,0,0.0533876780281918,0.0825418635021194,0,0,0,0,0,0,0,-0.00650289438724174,0.0046994155687376,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.202484631406438,0,0,0,0.0584208903381211,0,0.0428148642539484,0,0.0524517182653273,0,0,0.0149038733219946,0,0,0,0,0,0,0,0,0,0.000701324291593433,0.0560023867444399,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0403495110173979,0,0,0,0,0,0.145737429631737,0,-0.0201321589251098,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.115301588833374,0,0,0,0,0.0457141408695572,0,0,0,0,0,0.321128873068627,0,0.0977132576442775,0,0,0,0,0,0,0,0,0,0,0.0637614068198919,0,0,0.0347296010329091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901410667465708,-0.00729969114978142,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0229256614983833,0,0,0,0,0.0636103590253628,0.0646271216374002,0,0,0,0.00724297122778931,0,0,0,0,0.0177313287686227,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0849657473136785,0,0,0,0,0,0,0.205354285659208,0,0,0,0,0,0.231276007085586,0,0,0,0,0,0,-0.00788468057418347,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0983247322195811,0,0.0501234289129028,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.155445243423291,0,0,0,-1.73472347597681e-18,0.0445586868865206,0,0,0,0,0,0,0,0,0,0,0.0849822889442129,0,0,0,0,0,0,0,0,0.0410936683874566,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0362849093406351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214133293379492,0,0,0,0,0,0,0,0.152844343929079,0,0,0,0.0819749120669166,0.132537621244657,0,0,0.0502371086291694,0,0.0270386680285967,0,0,0,0,0,0.0768288781765787,0,0,0,0,0,0,0,0,0.00141884649543687,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.131021684287761,0,0.0593822822207922,0.123497238857487,0,0,0,0.071475931835958,0,0,0.00376910961402061,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.104895572892858,0,0,0.218172864419504,0,0,0.0382281107629572,0,0,0,0,0,0,0.170504378797371,0,0,0,0,0,0,0,0.00931388536862958,0,0,0,0,0,0
X601600.SH,0,0.00322272757969872,0,0,0,0.101604958484138,0,0,0,0,0,0,0,0.0504930891048404,0,0,0,0.0640142511951009,0,0,0,0,0,0.0649157623939898,0,0,0,0,0,0,0,0,0.183882879718544,0,0,0.190329856260985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786086351672797,0,0,0,0,0,0,0
X600585.SH,0,0,0.127556680946129,0,0,0,0,0,3.46944695195361e-18,0,0,0.234932751462904,0,0,0,0,0,0,0,0,0,0,0,0.0155175629788182,0,0.0325882603242574,0,0,0,0,0,0,0,0,0.065609538853914,0,0,-0.0201880685713945,-0.0104870797370731,0,0,0,0,0.0523931426355405,0,0,0,0,0,0.201407743739147,0,-0.0289523378137813,-0.026326145248067,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.370976994685324,0.222433166547798,0,0.0260854308868418,0,0,0,0,0.0157193859404952,0,0,0,0,0,0.0356006505978129,0,0,0,0,0,0,0,0,0,0,0,0,0.110804257580409,0,0,0.0350755406342388,0,0,0,0,0,0,0.17167149824209,0.0293806903707105,0.0195363397944232,0,0,0,0,0,0,0,-0.00141657909349471,0,0,0,0,0,0,0
