,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X600188.SH,X600010.SH,X601600.SH,X000301.SZ,X002466.SZ,X600011.SH,X601898.SH,X600660.SH,X000708.SZ,X002271.SZ,X600886.SH,X600547.SH,X600362.SH,X600176.SH,X600426.SH,X601991.SH,X002080.SZ,X300037.SZ,X000825.SZ,X600795.SH,X600803.SH,X600295.SH,X000786.SZ,X600219.SH,X000408.SZ,X600141.SH,X000959.SZ,X002353.SZ,X002326.SZ,X000983.SZ,X000807.SZ,X600688.SH,X600027.SH,X600096.SH,X000932.SZ,X000898.SZ,X000027.SZ,X600157.SH,X000723.SZ,X601699.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.000966738604348476,0,0.0369384946372209,0,0,-0.041872407795347,0,0,0,0,0,0,0,0,0,0,0,0,0.00530702991264756,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.111455934925271,0,0.0606987253125806,0.075311837884194,0,0,-0.0248215348093154,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0348934879357937,-0.0479992845468509,0,0,0,0,0,0,0,0.0678281692404698,0,0,0,0,0,0.054346791898967,0,0,0.0760472530827708,0,0,0,0,0,0.0120209695693433,0,0.0101503834306883,0,0.110198515572046,0,0,0,0,0.0743392468598393,0,0,0,0,0,-0.00815224137648517,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0499124237757769,0,0,0,0,0,0.152102888484319,0,0,0,0,0,0,0,0,0,0,-0.0552786360975766,0,0,0.089289325609334,0.0776182175335935,0,0,-0.0324599299596557,-0.0414454685766701,0,0.0904930653847672,-0.0398476282217415,0.105614731853857,0.070030737205011,0.00547047710527273,0,-2.83283508467139e-05,0.155431182234136,0,0,0,0.064916406944057,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0811489961633023,-0.0230681358192638,0,0,0,0,0,0,0,0,0.0260047928362351,0,0,0,0.280295507590648,0,0,0.104011266348492,0,0,0,0,0,0,0,-0.0079027716067592,1.73472347597681e-18,0,-0.0041175406076726,-0.0373805346955687,0,0.0323185250805374,0,0,0,0,0.0935753551366048,0,0,0,0,0,0,-0.00676057649821837,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0384958598100527,0.106475053107134,0.152107729370408,0,0,0,0,0,0.62357440675274,0,0,0,-0.0605180663961647,0,0,0,0,0,0,0,0,0.0575436085624987,-8.67361737988404e-19,0,0,0.104758542476989,0,0,0,0.0373631493479268,0,0,0,-0.0566425594432813,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665347603571237,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0609113105163104,0,0,0,0,0,0,0.0332633613854905,0,0,0,0,0,-0.0919775577210464,0,0,0,0,0,0,0,-0.0587878599972023,0,0,0,0,0,0,0,0.037910103777809,0,0.142343759420412,0,0,0,0.00123401427567153,0,0,0,0,0,0,0,-0.0482018942861749,0,0.684126057446839,0,0.0115956271616514,-0.0117204143841443,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115452728451536,0,0,0,0,0,0,0,0,-0.0391657928954558,6.93889390390723e-18,0,0,0,0,0.0384338715855987,0,0,0,0,0,0.057744842183826,0,0,0,0,0,0.556866101172122,0,0,0,0,0.00578975239986215,0,0,0,0,0,0,-0.0486176510090023,0,0
X600111.SH,0,0,0,0,0.322017603049498,0,0,0,0,0.0457102481975189,0.252615651223157,0,0.128130636144248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140020640561452,0,0,0,0,0,0,0.259018326313577,-0.0853716839763028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08348711682359,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0335436788964254,0.0510036322764282,0,0,0,0,0,0,0,0.0141150214007525,0,0,-0.140284406774689,0,0,0,0,0,0,0,0,0,0,0,-0.0730872100185234,0,-8.67361737988404e-19,0.0827543883411678,0,0,0.233747432392537,0.0156271893773924,0,0,0,0.162459905023863,0,0,0,0,0,0,0,-0.0487333452393852,-0.27824812739421,0,0,0,0,0.0864445553791085,0,0,0,-0.149623246443373,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.11041413594114,0.0826018102970698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338670264420131,0.452396711944628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380199138111661,-0.00950202890257998,0,0,-0.0188225218040508,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.302475147751844,0.42735520523957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347175843269886,0,0,-0.029090832147822,0,0,0.0761261297510673,0,0,-0.0789228864459812,0,0.279398346403321,0.00290118867516767,-0.010710472526002,2.73650675401381e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177875634446596,0,0,0,0,0,0,0
