,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600352.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X002460.SZ,X000709.SZ,X002271.SZ,X600299.SH,X002110.SZ,X000629.SZ,X600219.SH,X601158.SH,X600489.SH,X000553.SZ,X600808.SH,X000883.SZ,X000630.SZ,X000990.SZ,X600426.SH,X600583.SH,X600985.SH,X000027.SZ,X000825.SZ,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0.126898990005751,0,0,0,0,0,0.0434373455396428,0,0,0,0,0,0,0.0475144306665424,0.168516046690438,0.0708254347709424,0,0,0.0579536266738364,0.0103334405181495,0,0.0733068153636306,0,0,0.0604346586049662,0,0,0,0,0.0492277601883446,0,0,0,0,0,0,0,0,0,0.00188094169944222,0,0,0,0,0,0,0,0,0,-0.00877319918742577,0,0,0,0,-0.00109296621822589,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158921044597047,0,0,0.00829359843723216,0,0.0573359978711902,0,0,0,0,0,0,0,0,0,0,0,0.182427489233454,0.106582009311109,0,0,0,0,0.0215393061906518,0.00124675768050379,0.0150879918659944,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189592539622789,0,0,0,0,0,0.286014814018057,0,0,0,0,0.194379160639775,-0.284767547682596,0,0,0,0,0,0,-0.0615702842722721,0,0,0,0,0,0,0.287411921169829,0,0,0,0,0,0,0,0,0,-0.209265527256465,0.296551674200647,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0113331093690119,0,0,0.0414327696624953,0,0,0,0,0.0798016754373507,0,0,0.144999317245538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811332321299944,0,0.0300035468133169,0,0,0,0,0,0,-0.0217786246523734,0,0,0,0,-0.0236390934932198,0,0
X600688.SH,0,0,0.0716575788376069,0,0,0.0485141839824983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489814040198838,0,0,0,0,0,0,0,0,0,0,0.0201476917947913,0,0,0,0,0,0,0,0.0660834769742546,0.0692358432008683,0.0533006528592218,0,0,0,0,0,0.0806043092905837,0,0,0,-0.00785612769131915,-0.0400652459346527,0,0,0,-0.0200065499367987,0,0
X000723.SZ,0,0,0,0,0.347279801386162,0,0,0,0,0,0,0,0.421675683177728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187605228820983,0,0,0,0.4811070090991,0.0778305000688313,0,0,0,0,0,0,0,0,0.0658896555976673,0.0475677010021038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111184233630031,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.145248019275918,0,0,0,0,0,0,0.0921962917204237,0,0,0,0,0,0,0,0,0,0,0,0.0223865486054318,0,0.110708445426128,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.170171013970535,0,0,0,0,0,0,0,0,-0.05022758876819,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.304017402160925,0.16111477020757,0,0,0,0,0,0,0.031176817182275,0,0,0,0,0.0588592363771986,0.126620182540869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332449455180655,0.105049662177496,0.0516036144410157,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394578119429328,-0.0203379029377,0,0,0,0,0,0,0,0,0,0,-0.0346616363871906,0,0,0,0,0,0.241101095260216,0,0,0.0279020465209546,0.0519811452773314,0,0,0,0.0294994987707281,0,0,0,0,0,0.0299772573477633,0,0,0,0.00709128274473521,0,0
X600795.SH,0,0,0,0,0,0,0,0.0539227610431909,0,0,0,0,0,0,0,0,0,0,0,0,0.00593617259300205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224256585827879,0,0.00534172554852542,0,0,0.134797034018403,0,0,0,0,0.0405796127037711,0.137612655868335,0,0,0,0,-0.0249896584214915,-0.00556147323938484,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.212767311745668,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460886803463077,0,0.0208047153086104,0,0,0,0.115792208039577,0,0.330448880679391,0,-0.117858982340464,0,0,0,0,0,0,0,0.227828231450725,0,0,0,0,0,0,0.286868894700136,0,0.147226446278656,0,0,-0.00898695930131022,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.673199590762457,0,0,0,0,0,0,0,0,0.0252785570374968,0,0,0,0,0,0,0,0.0249093872515006,0,0,0,0,0,0,0.181101930465267,0,0,0,0,0.0553224420081229,0,0,0,0,0,0,0,0,0,0.0646519094168862,0.160587690602499,0,0,0,0,0,0,0,-0.0237680074423362,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155013955025977,0,0,0.124481363751669,0,0,0.0635756003857783,0,0,0,0,0,0,0,0.1165990260852,0.0478755703841085,0,0,0,0,0,0,0,0,0,0.0926299568853792,0,0.146752966845073,0,0,0.117172683109812,0,0,0.00430637305017785,-0.00335832148734503,-0.00405108550779614,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680671981593738,0,0,0,0,0.259597998800303,0,0,0,0,0,0.116141042073469,0,0,0,0,0,0.159208469029471,0,0,0,0,0,0,0,0,0.00519888732793717,0,0,0,0,0,0,0,0,0,-0.0388487232560129,-0.0164619836554631,0,0,0,-0.0133895309849827,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0466735603121287,0,0,0,0,0,0,0.0359973475728915,0,0,0,0,0.135555374959969,0.0555786801770738,0,0,0,0,0,0.0125059928016098,0.198269856056318,0,0,0.205057138416979,0,0.0308393714864388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650021437855531,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0726885095839277,0.131742319770461,0,0,0,0,0,0.100340644015989,0,0,0,0,0.0687824857763926,0,0,0,0,0,0,0,0,0,0.000305580757603157,0.322067565732518,0,0,0,0,0,0,0,-0.00591785160501006,0,0,0,0,-0.0249338107048608,0,0
X000786.SZ,0,0,0,0,0,0.048265653849316,0,0,0,0,0,0,0,0.115861585210173,0,0.0253925013792154,0,0,0,0,0.0508033989422117,0.115410249958139,0,0,0,0,0,0.0419617718301891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131995562054004,0,0,0.21947417229476,0,0,0.105997428164283,0,0,0,0.0524929166160666,0,0,0,0.0624646831964751,0,0
X600516.SH,0,0,0,0,0,0,-0.378312018993533,0,0,0,0,0,0,0,0,0.0749158627205733,0,0,0,0,0.198007080780272,0.22117236818102,0,0,0,0,0,0,0.722378950112232,0,0,0,-0.0257422512512316,0,0,0,0,0,0,0,0,0,0,0,0,-0.124657319711726,0,0,0,0,0,-0.133791650953569,0.0125283002275886,0,0,0,-0.0690340706058434,0,0
X002466.SZ,0,0,0,0,0,0,-0.126364604472405,0.125199369812444,0,0,0,0,0,0,0,0.104898590872006,0,0,0,0,0,0,0,-0.0870559816106294,0,0,-0.0229148948425692,0.12825757544964,0,0.522741643576102,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466938437854353,0,0,-0.0175179195772271,0,0,0.0133482669666299,0,-0.078940123251713,-0.0168321168612984,-0.0193830986476524,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180159262122426,0,0,0,0,0.225908854246947,0,0,0,0,0,0,0.120861509880105,0.513192793798106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779784517598002,0,0,0,0,0,0.0201237506891739,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0253552016550716,0.0893070022519103,0,0,0,0,0,0,0.033198730811335,0,0.0533954230029279,0,0,0.0982641634696664,0.00280119711788267,0,0,0,0,0,0.0413774133770066,0,0,0,0,0,0.0258004483947407,0,0.0979734546201617,0,0,0,0,0,0,0,0.0631753329791475,0,0,0,0,0,0,0,-0.012192012107313,-0.00423047832714816,0,0,0,0,0,0
X002271.SZ,0,0,0,0.229669600815369,0,0,0,0,0,0,0,0,0.00117397154886288,0,0,0,0,0,0,0,0,0,0,0,0.87705542497927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574972895365772,0,0.0961023286413659,0,0,-0.086218995121419,0,0,-0.0404397366886889,0.0285081880597075,0,0,0,0.0238207875191373,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725477994579439,0,0,0.0975281135035337,0,0,0,0,0,0,0,0,0,0,0.100109135265393,0.198782190823793,0,0,0,0,0,-0.0725323739003301,0,0,0.204835192706547,0,0.137843428909365,0,0.34957044154079,0.115691909102873,0.119202222716658,0,0,-0.0897473949159433,0,0,0,0,0,-0.116366842573781,0.0139682797952454,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.0626274231985034,0,0,0,0,0,0,0,0,0,0.00273104894559958,0,0,0,0,0.0377593530571599,0,0,0,0,0,0,0.0235300874591266,0,0.0611777902690297,0,0,0.0652116851539844,0,0,0,0,0,0.0721160671691412,0.118875658075166,0,0,0.0650886196421414,0,0,0.328665714680681,0,0,0,0,0,0.042140772184212,-0.0272521152147213,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.05037876013002,0.35617964262868,0,0,0,0,0,0,0.00597125308029498,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.172217137453976,0,0,0,0,0,0,0.000429244998877197,0.0397910069358362,0,0.0357976912831555,0,0,0,0,0,0,-0.0329873086173382,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0910814553369459,0,0,0,0,0,0,0,0,0.553890608452621,0,0,0,0,0,0,0,0,0,0.0260085659632566,0,0,0,0,0.014727001676702,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00552976300962662,-0.104178774889162,0,0,0,-0.0264431179006896,0,0
X601158.SH,0,0,0.246658624310899,0,0,0,0,0,0,0,0,0,-0.0102806390395071,0,0,0,0,0,0,0,0.0153634470605871,0,0.281297812393897,0.0321350417242993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333059282197286,0,0,0,0,0,0,0,-0.00313131619522797,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.169355038836757,0,0.157708025090248,0,0,4.33680868994202e-19,0,0,0.00739810785266725,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0909573950084514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154694403145833,-8.67361737988404e-19,0,0,0,-0.00273826144887028,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.115100404298571,0,0,0.16088528736661,0,0,0.0422181161385138,0,0,0.015604962244812,0,0,0,0,0,0,0,0,0.295215583215994,0,0,0,0.0200081051318633,0,0,0.100897653605555,0,0,0,0,0,0,0,0,0,0,0.189825772342504,0,0.0382902326742121,0,0,0,0,0.0313341821768305,0,0,0,-0.105726967519328,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18683462117791,0,0,0,0,0,0.140833330779221,0,-0.251202652611141,0.26518848938058,0.207634318011454,0,0,0,0,0.0188690269874519,0,0,0.0324356258374302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4150957413703,0,0,0,-0.0179277681743951,0,0,0,0,-0.0248381746189482,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262579806439318,0.129793356145632,0.0886452437192202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171841815362139,0,0,0,0,0,0,0.0112168110929795,0.0310231426975615,0,0,0,0,0,0,0,-0.0229445805642333,-0.0409441990371442,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.137208754134536,0,0,0,0,0,0,0,0,0,0.12588336220103,0,0,0,0,0,0,0,0,0,0,0,-0.0217461091813363,0,0,0.085754404858035,0,0,0.446249337043758,0,0,0,0,0,0,-0.0298014664004897,0,0,0,0,0,0,0,0,0,-0.0478883878227962,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.361542036805113,0,0,0,0,0,0,0,0,0,0,0.0392057739351527,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0140955505754938,0.510705999826671,0,0,0,0,0.281384316432775,0,0,0,0,0,0,0.216495268714045,0,0,0.141557081215243,0,0,0,0.190169456989309,0,0,0,-0.0800665616657446,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.105938647380521,0,0,0,0.133573605268381,0,0,-0.0546925535452492,0,0,0,0,0,0.00624683074898333,0,0,0,0.0357291705572405,0,0.258485718065884,0,0,0,0.291996820298672,0.056543609188901,0.0637517419349027,0,0,0,0,0.0885171940863049,0,0,0,0.0475008800755759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269453962207577,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104228568633622,0,0,0.00845373384813321,0.0630173909659185,0,0,0,0,0,0,0,0,0,0,0.0520916902099763,0,0,0,0,0,0,0,0,0,0.0973748293571546,0.0209576523940572,0,0,0,0,0.22785658092995,0,0,-0.0121965752458155,-0.0534905480758977,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.404031148994408,0,0,0,0,0,0,-0.022541279966755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372585338362242,0,0,1.38777878078145e-17,0,0,0,0,0,0.132448177087149,0,0,0,0,0,-0.113662168681334,0,0,0,0,0,0,0.053322809761055,-0.188443657488638,0.0179864354113218,0.119440468406346,0,-0.0698736233125713,0,0
X000027.SZ,0,0,0,0,0,0,0,0.070395898680581,0,0,0,0,0,0,0,0.0400731612698455,0,0.116218785175161,0,0.34256895566433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163873336354381,0,0,-0.0223605187844864,0,0,0,0.0136492587162639,0,0
X000825.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0830362835904701,0,0,0,0,0,0,0,0,0.0975230767730327,0,0,0.0250159752789747,0,0,0,0,0,0,0,0,0,0,0,0.0769029866203942,0,0,0.137374677497851,0,0,0,0.0314508219890468,0.177050283802181,0,0,0,0,0,0,0,-0.0490601839858475,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054000191359551,0,0,0,0,0,0.203873816197499,0,0.406927402029459,0,0,0,0.0349705874465665,0,0,0,0,0,0,0,0,0,0.0723483202472042,0,0.0444869381208031,0,0,0,0,0,0,0.0459214713459683,0,0,0,0,0.0316193645994417,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0505193716177795,0,0,0,0,0,0,0.0404169400061184,0.0681043343239606,0.216985672294006,0,0,0.125520625966837,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0283362031836455,0,0,0.12227339534188,0,0,0,0,0.0566514323242017,0,0,0,0,0.0396940002886853,0,0.0112062742037539,0.0451573392599539,0.0544830893772884,0,0,0,4.66452840563517e-05,0,0,0,0,0,0,0
Change_TY3M,0,-0.632008683542155,0,-0.069098724360206,0,0,0,0,0,0,0,0,0,0,0,0.00190370173274708,0,0,0,0,0,0.0806082690044899,0.0492802259693734,-0.0262678361148546,0,0,-0.214158147985776,0,0,0,0,-0.0376025451555625,0.0106703645973817,-0.0682773162382465,0,0,0,0,0,0,0,0,0.115390484411099,0,0,0,0,0,0,0,0,0,-0.229898007757101,0.275856700193334,0,0,-0.0290184046058174,0,0
Slope,0,0,0,0,0,0,0,0.566538607357193,0,-0.0849863927323076,0,0,-0.493344593226065,0,0,-0.0832504393561627,0,0,0,0,0,-0.682002880039972,0,0,0,0,0,0,0,0.052724951289985,0,0,0,0.326669601712135,0,0,0,0,0,0,0,0,0.15300626566729,0.11048130679647,-0.80969452514738,-0.0900555210441384,0,0,0.269144607303492,0,0,0,0.663772760807542,0,0,0,-6.93889390390723e-18,0,0
TED,0,0,0,6.93889390390723e-18,0,-0.327126205656067,0,0,0,0,0,0,0.161364957394251,-0.934202762258635,0,0,0,0,0,0,0.747821392064606,0.271172970292034,0,0,0,0,0,0,0,0,0,0,-0.0402091002844991,0,0,0,0,0,0,0,0,0,0.155429326784637,0,0,0,0,0,0,-0.141122807177335,-0.870719192948538,0.269316490916596,0,1.17382545277291,0,0,-0.323754959415084,0,0
RealEstate_excess,0,0,0,0,0,0,-0.272127382184739,0,0,0.0354169417762008,0,0,0,0,0,-0.046070097305063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970673412486407,0,0,0,0,0,0,0,0,0,0,-0.0104771467609607,0,0,0.0330232095220106,-0.0408326896220736,0,-0.0641619582101591,0,0,-0.0318487363614103,0,0,0.0726955722646473,0,-0.0373598906579211,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449077893804117,0,0,0,0,0,0,0,0,0,0,-0.050155988481726,0,0,0,0,0,-0.117402093702951,0,0,0.0376070024370401,0,0,0,0,0,0,-0.0567372799248332,0,0,0,0,0,0,0,-0.113826729004765,0.00180392691115127,-0.0307344230274848,0.640403426275698,0,0,-0.0396110189267782,0,0
MKvol,0,0,0,0,0,-0.00530920667320081,0,0,0,0,0,0,0,0,0,0.00428841485323741,0,-0.0041770819318095,0,0,0,0.00571735515124009,0,0,0,0,0,0,0,0,0,-0.00336544774393546,0,0,0,0,0,0,0.00334873581630235,0,0,0,0.00481509577986032,0,0,-0.00216788603537854,0,0,-0.00387734174491149,0,0,-0.00100368486030304,-0.00131964133825084,0,0,0,0.017201039881449,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188573385372335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344864026524083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349297610676345,-0.0685619760087141,0,0,-0.389830854841023,0,0.335356574144254,-0.389120970764292,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000942383244348602,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322266080309707,0.021515823961567,0,0,0,-0.038856824576932,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338693375502991,-0.0010312006523804,0,-0.00187795822959879,0,0,-0.00137233856008741,0,0,0,0,0.0076348134640972,-0.00299835033468578,0,0,0,0,-0.00109060202713145,0,0,0,0,0,-0.000566430319843328,0,0,0,-0.00198360334966416,0,0,0,0,0,0,0,0,0,0.0133584500338341,0,0,0,0.0110560845564885,0,0
