,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600660.SH,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X600795.SH,X600027.SH,X600111.SH,X002466.SZ,X601992.SH,X600299.SH,X600126.SH,X600176.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X000723.SZ,X601158.SH,X600486.SH,X600516.SH,X600219.SH,X600612.SH,X000401.SZ,X000898.SZ,X000932.SZ,X000883.SZ,X002080.SZ,X002409.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0447149485949681,0.00517894616755115,0,0,0,0,0,0,0.127849871416372,0,0.0809342052761814,0,0,0,0,0,0,0,0,0,0.0883017482471347,0,0.00646704759594511,0,0,0,0.0329230620875946,0,0,0,0,0,0.0530567915433947,0,0,0,0,0.0109971548867609,0,0.0198712245490816,0.00419502255947567,-0.00913890585193558,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0793028963841954,0,0,0,0,0,0,0,0,0,0,0.0472799648052204,0,0,0,0,0,0.0779416941990389,-0.0265997618591294,0,0,0.152155847092133,0,0.0476352177889472,0,0,0.0444630821211361,0,-0.0235189546289445,0.00376769149986903,0,0,0.0462487437876289,0,0,0,0,0,0,0.0410992698436681,0,0,0,0.00980165589974585,-0.00850144063341955,0,0,0,0,0,0
X601088.SH,0,0,0,0.289618454698762,0,0,0,0,0,0,-0.0686040829736879,0,0,0,0,0,0,0.122381436028371,0.300345162424521,0,0,0,0,0,0,0,0,0,0,0,0,0.0496645279290179,0,-0.162025031832067,0,0,0.0293692611105308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818389254744862,-0.00236065719688019,0,0,0,0,0,0
X600585.SH,0,0,0.215099087847272,0,0.0360206203206904,0,0,0,0,0.0390849929393569,0.0734593904109693,0.00704583534086484,0.352916479978134,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0523911965266342,0,0,-0.0430373621758753,0,0,0.0555110752275552,0,0,0,0,0,0.0228249237013842,0.0589566141978276,0,0,0,0,0,0,-0.0292424970820253,-0.00752862083804326,0.00412457200289303,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216924650947498,0,0,-0.0172358961981673,0.174580216428921,0.13071092695306,0,0,0,0.0304469230649826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120119220853139,0.0114362793951034,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0506842746067366,0,0,0,0,0,0,0,0,0,0.470614350742852,0,0,0,0.0425857757339808,0,0,0,0.072642774006678,0,0,-0.0281843797313149,0,0,0.0849837914534532,0,0,0,0,0,0,-0.0683465955074315,0,0.236401638018348,0,0,0,0,0,-0.176462584019793,0,0,-0.00591480234740374,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.187723310578626,0,0,0,0,0,0,0.0009974881454271,0,0,0,0,0,0,0,0,0,0.0859340299535802,0,0.10371312302798,0,0,0,0.00769482202592357,0,0,0,0,0,-0.0165590853938916,0.0173337033406319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118385664590902,-0.0147567321367258,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.157861395683673,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.427078844629412,0,-0.143172770575403,0,0.0704080346681985,0,0,0.00138218924339684,0,0,0,0.0418015360683079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020621991972371,-0.100428571444792,-0.00337070328600042,-0.0107690485392802,0,0,0,0,0,0
X600011.SH,0,0,0.33609564210391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745640098019067,0,0,0,0.0997215570621632,-0.0224366215854493,0,0,0,0,0.079880636878577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307423375418072,-0.0295868722934607,0.00755403794898477,-0.00985102725505132,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0372152997578678,0,0,0,0,0,0,0.250702042931368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117506918299878,0,0,0,0,0,0,0.118274617668642,0,0.145377407274461,0,0,0,0,0,0,0,0,0,0,0.311389848828446,0.0838990010273611,0,0,-0.00944612886536976,-0.0017952419504751,0,0,0,0,0,0
