,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X600111.SH,X000708.SZ,X600010.SH,X600362.SH,X000301.SZ,X000983.SZ,X600426.SH,X000877.SZ,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000408.SZ,X600176.SH,X000786.SZ,X000630.SZ,X000933.SZ,X300037.SZ,X600612.SH,X600348.SH,X000932.SZ,X600219.SH,X002128.SZ,X601168.SH,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.825862093465513,0,0,0,0,0,0,0,0,0.0740761333259296,0,0,-0.194420695302847,0,0,0.121881266105169,0,0,0.0345567576719219,0,0,0,0,0,0,0,0,-0.236354188445585,0,0,0,0,0,0.00510743229612077,0,0,0,0,0,0.242637645426975,0,0,0,0,0,0,0,0,0,0,0,0.0428364755641185,0,0,0,0.0281082790992191,0,0
X600028.SH,0.712717241923938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14421849904319,0,0,0,0,0,0,0,0,0.00427698127727841,-0.0204058037412175,0.001276091555449,0.0231240710035024,0,0,0,0,0,0,0,0,0,0,0,-0.0587621135714057,0,0,0,0,0.112120605672744,0,0,0,0,-0.00524121643618494,-0.00714212190785057,0,0,0,0,0,0
X601088.SH,0.0558153608852434,0.185970781985522,0,0,0.110362254959814,0,0.204237551090336,0,0,0,0,0,0,0,0,0,0,0,-0.118771146263366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583980415276584,0,0,0.00428635692118651,-0.120531719919043,0,0,0,0,0,0,0,0,0,0,0,0.000899768055938586,0.0125233702308735,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589930490933232,0,0,0,0,0,0.214339606542534,0,0,0,0.0648190504523513,0.218227808463486,0,0,0,0,0,0.0201378450479167,0.012475234243683,0,0,0.0702466761315508,0,0,0,0,0,0.452874851286606,0,0,-0.0190439422761706,0.0538322177254323,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0584164374388475,0.113009136526692,0,0,0.13634217502396,0,0,0,0,0,0,0,0.278390785536633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734743329466176,0.124825703326892,0,0.014319645393823,0,0,0,0.178482469254968,-0.0117138351905353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123282794229312,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0819631308978249,0,0,0,0,0,0,0.117182706428028,0,0,0,0,0,0,0,0.0352398870120203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586044613379712,0,0,0,0.0536439613584962,0,0,0,0.361949232764312,0,0,0.160527192219071,0,0.189146462471713,0,0,0,0,0.0142895253733042,0.0516596783105712,0,0,0.00316210459621139,0,0
X601898.SH,0.0800679293003411,0,0.122670547082641,0,0.303129720723927,0.0139878271043013,0,0,0,0,0.0287986924996931,0,0,0,0,0.0336702519639296,0.0042350640781684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739914442507107,0,0.00861677110171243,0,0,0,0,0,0.081811344802192,0,0,0,0,0,0,0.000407044449259495,-0.0129352197837339,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.082928032856016,0,0,0,0,0,0.0360183748528999,0,0,0,0,0,0,0,0,0,0.440807065001482,0,0,0,0,0,0,0,0,0.0689664053089425,0,0,0,0,0,0,-0.0788932867454299,0,0,0,0.0763891671241719,0,0,0,0,0.000357189363812084,0,0,0,0,2.16840434497101e-19,0,0
X600585.SH,0,0,0,0.185429748963034,0,0,0,0,0,0,0,-0.0338179558922858,0,0.0408015171116758,0,0.0121555559538365,0,0,0,0,0,0.00519531911957794,0,0.036891693977814,0,0.298397380366317,0,0,0.14758727701797,-0.0533674999611933,0,0,0,0,0,0.137093760012523,0.0726272684564802,0,0,0,0,0.037505017766814,0,0,0,0,0,0,0,0,0,-0.00833117647228501,0.00979055320778995,0,0,0,0,0,0
X600547.SH,0,0.0396744857262549,0,0,0.0600997897251258,0,0,-0.039564607462014,0,0,0,0,0.0651970960872861,0,0,0,0,-0.012550089794741,0,0,0,0,0,0.0271518747568744,-0.0710829265335426,0,0,0,0,0.544893852398891,0,0,0,0,0,0,0,0,0,0,0.0111761050524127,0,0,0,0.0520815495616425,0,0,0,0,0.0297793841971665,0,0,0.0129783342895705,0,0,0,0,0,0
