,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600011.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X601600.SH,X000792.SZ,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600362.SH,X600426.SH,X601699.SH,X600027.SH,X601991.SH,X600176.SH,X000983.SZ,X600803.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X600160.SH,X600688.SH,X000932.SZ,X000629.SZ,X000408.SZ,X000933.SZ,X002080.SZ,X600096.SH,X600985.SH,X600157.SH,X000723.SZ,X600612.SH,X000630.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0.171585515272485,0,0,0,0,0,0,0,0,0,0,0.113105783114129,0,0.149084156505301,0,0.0549463704160572,0,0,0,0,0,0,0,-0.0585907848015524,0,0,0,0,0.0231305786772871,0,0,0,0,0,0.0398499586799652,0,0,0,0,0.0435817200182861,0,0.0482446796199319,0,-0.017371235982933,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0751880025085589,0,0,0.0304135982228165,0,0,0,0.0261956593404517,0,0,0.149609366386822,0,0,0,0,0,0.0451162359288103,0,0,0,0.0175543203235021,0,0,0,0,0,0,0,0,0,0,0.036105536756236,0,0,0,0,0,0.028006289525159,0,0,0,0,0,0.0710875943841463,0.0131404892887926,0,-0.0135574711427482,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.26190426401012,0.185225809226477,0,0,0,0.0435817796213982,0.104009145031565,0,0,0,0,0,0,0,0.158477297135737,0,0.0176193101755208,0,0,0.0135727342885656,0.341734084381698,0,0,0.0493239984455615,0,-0.280262662899216,0,0,0,-0.132899187208811,0,0,0,0,0,0,0,0.0906181216422133,0,0,0,0,0,0,0,0,0.0670557811919446,-0.064505790404363,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0862552968130166,0,0,0,0,0,0,0,0,0.026054998569383,0,0,0.0405047200585051,0,0,0,0.0251810305059056,0.0398254215762533,0,0,0,3.46944695195361e-18,0.0760222824820012,0,0,0.0325110987784163,0,0,0,0.0843503845860371,0.0508597060273253,0.272426497172315,0,0,0,0,0,0,0,0.0158291895374199,0,0,0,0,0,0,0
X000877.SZ,-0.0227545070741053,0,0.0293320541860273,0,0,0.165973997359927,0,0.0342738983447577,0.151676613961533,0.0181652548524315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112741561656435,0.0636244291316451,0,0,0,6.93889390390723e-18,0,-0.111896889020104,0,0,0,0,0,0,0.346183086252939,0.426851544545629,0,0,-0.0338099619138858,0.177868956799224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.153251293671687,0,0.549022313322413,0,0.0947516352324509,0,0,0,0,0,0,0,0,0,0,0,0.4733883337104,0.0284774458879629,0,0,0,0,0,0.112898071587505,3.46944695195361e-18,0.149463694178302,0,0,0,0,0,0,0,0.0267663888846455,0,0,0,0,0,0.077413412251146,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0138049485086367,0,0,0,0,0,0,0,0,0,0,0,0,0.0795373120404967,0,0,0,0,0,0.28698378527371,-0.0382543285850355,0,0.235884400726722,0,0,0,0,0,0.0509450232691827,0,0,0,0,0,-0.0615798934890449,0,0,0,0,-0.0870380467533549,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0563153415814405,0,0.0606650778529443,0.083600738266973,0,0,0,0,0,0,0,0,0.0977496631239632,0,0,0,0,0,0,0,0,0,0,0.115222331811169,0,0,0,0,0.0763399036061072,0,0,0,0,0,0,0,0,0,0,0.315961656869184,0,-0.0300013271522951,0.0305340347554552,0,0,0,0,0,0,0
X600426.SH,0,0.0782717296850284,0,0.603131785316164,0,0,0,0,0,0.218380629819397,0,0,0,0,0,0,0,0,0.0403848324841508,0,0,0,0,0,0,0,0,-0.0575522141729667,0,0,0.200007924454786,0,0,0,0,0,0,0,0,0.0823241265579196,0,-0.2599295197959,0.0132650290794179,0,0,0,0,0.0111748710459113,0,0,0.195762167674925,-0.0983193375232298,0.104250403927425,0,0,0,0,0,0
X601699.SH,0.0737302008532289,0,0,0,0,0,-0.0123108561129065,0,0,0,0,-0.107227175632081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522129967734279,0,0,0,0,0,0,0,0,0,0,0,0.0328501642371542,0.00139747564711785,0.204280864742712,0,0,0,-0.00652600917602114,0,0,0,-0.098065422372499,0,0,0,0,0,0,0
X600027.SH,0,0.0545258797918691,0,0,0,0,0.515263193849139,0,0,0,0,0,0.119938186043751,0,0,-0.119110666197555,0,0,0,0,0.0170169316135057,-0.0535244013045482,0.229059606319575,0,0.115254055841907,0,0,0,-0.222784796652292,0,0,0,0.133817699541807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148363168781146,-5.42101086242752e-20,-0.00141618003691123,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0985344052290432,0,0.150297353049805,0,0,0,0,0,0.0565977990166118,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.703305488693991,0,-0.0993236213135131,0,0.0858437102603225,0,0,0,0,0,0,-0.0859156242464709,0.0712294080616463,0,0.0247555219989023,0,0,0,0,0.0459338584329949,0,0,0,0,0,-0.0256938736485342,0,0,0,0,-0.0416454583039931,0,0,0,0,0,0
X600176.SH,0,0.165530398422163,0,0,0,0,0,0,0,0.125273848291732,0,0,0,0,0,0,0,0,0,0,0.233660623410586,0,0,0,0,0.0236674064916342,0,0,0,0,0,0,0,0,0,0,0.0842076619383848,0,0,0,0,0,0.161162991255376,0,0,0,0,0.200936745951036,0,0,0,0.0610189717950081,-0.0196702052390908,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.308957953807296,0,-0.0658947666203678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231382171573612,0,0,0,0.247759893538656,-0.181398475697822,0,0,0,0,0,0,0.167347034152254,0,0,-0.0775360962732525,0,0,0,0,0,-0.0279494266719857,0.0531727016650487,0,0,0,0,0.130208612134918,0,0,0.0617873587762869,-0.0493117245196949,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0650993156145737,0,0,0,0,0,0.20565527056475,0,0,-0.116512363558188,0,0,0,0,0,0.285782770993464,0,0,0.114989204628133,0,0,0,0,0,-0.0214727408568076,0,0,0.188372123198951,0,-0.138799352524899,0,0,0,0,-0.0754278437913591,0,0,-0.0814636609067286,-0.0102238824225868,0,0,0,-3.46944695195361e-18,-1.0842021724855e-19,0,0,0,0,0,0
X600489.SH,0,0.00796800524820374,0,0,0,0,0,0,0,0,0,0.68554665958035,0.103909808150131,0,0,0,0,0,0,0,0,0,0,0,0,0.0677439693280059,0,0,0,0,-0.0528022513121775,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817836276719525,0,0,0,0,0,0,0,0,-0.0642998962535896,0,0,0,0,0,0
X000807.SZ,0.0663734614549226,0,0,0,0,0,0,0,0,0,0,0,0.0216197945195293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115535305558513,0,0,0,0,0,0,0,0,0,0.0179946021376519,0,0,0,0,0.320984674797457,0,0,0,0,0,0,0.43350133005658,0,0.0776928177485042,0,-0.00145346651506527,0,0,0,0,0,0
X000786.SZ,0.137396035112605,0,0,0.0760880839733362,0,0,0,0,0,0,0,0,0,0,0.16947298772849,0,0,0,0,0,0,0.109229073053473,0,0,0,0,0,-0.0682891390008688,0.444783190902854,0,0,-0.052457293023921,0,0,-0.00578594136244838,0,-0.103748192511691,0,-0.0985255408810631,0,0,0,0,0,0,0,0,0,-0.0188769514380227,0,0,0.0692675052096546,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105621135249501,0,0,0,0,0,0,0,0.0604338651726723,0,-0.0244149486314529,0,0,0.208571255394547,0,0,0,0.0342277385294924,0,0,0,0.0921328914859388,0.10350615899711,0,0,0,0,0,0,0,0,0,0,0.0105618498354473,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00504877029634262,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0923438273075676,0,0,0,0.0288192896396046,0,0,0,0,0,0.0279729200985582,0,0,0,0,0,0,0.195077168438393,0,0,0,0.0599490798375428,0,0,0.0713834455495431,0.0853678360733133,0.0948479177658181,0,0,0,0,0,-0.0462225447989858,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.238522767737278,0,0,0,0,0,0,0,0.0523785782151845,0,0,0,0,0,0,0,0,0.191905354287216,0,0.029548149553941,0,0,0.0848360145106715,0.254346394519858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311917835505626,0,0,0,0,-0.12372195129011,0,0,0,0.0473905488894131,-0.0951131652268258,0,0,0,0,0,0
X600688.SH,0.038607107486093,0.228177680579347,0,0,0,-4.33680868994202e-19,0,0,0,0.139632276081873,0,0,0,0,0,0,0,0,0,0.101898291491057,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178133616052117,0,0,0,-0.130019464485499,0.0902969126049715,0,0,0,0.066678414230329,0,0,0,0,0,0,0
X000932.SZ,0,0.144464279382297,0,0,0,0,0,0,0,0.141562588438145,0,0,0,0,-0.068481644687696,0.110285005436414,0,0,0,0,0.00748930821500089,0.0267139723920892,0,0,0,0,0,0,0.00356316590089918,0,0,0,0,0,0,0,0,0,0,0.114639404419358,0,0.0397770028563667,0.0420160302581907,0,0,0,0,-0.240370823414363,0,0,0.0364265967747347,0.0685613040872705,-0.0709850276366858,0,0,0,0,0,0
X000629.SZ,-0.0490364674253799,0,0,0,0,0,0,0,0.284911763253805,-0.0283445281009469,0.152141655510589,0,0,0,0,0,0,0,0,0,0.385502560625778,0,0,0,0,0,0,-0.0172246330276291,0,0,0,0,-0.00426930721199365,0.100986915625275,0.0298757472142014,0,0,0,0,0,0,0,0,0.0440547565692779,0,0,0.189639192829336,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,-0.183999573603196,0,0,-0.0368348960090621,0,0,0,0.315332926048334,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247615279982519,0,-0.092213839300015,0,0,0.0719111468068219,0.0596970196709341,0,0,0,0.0311775282066696,0,0,0.00394848953359675,0,0,0,0,-0.00543467215218439,0,-0.0542502075407047,0,0.0781532257591022,-0.0481338529173127,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.0776264342472646,0,0,0,0,0,0,0,0,0,0,0.0124366592744009,0,0,0,0,0,0,0,0,-0.066442154800385,-0.103024863121511,0.714887458435767,0.0282083128534108,0,0,-0.00281491609913925,0,0,0,0,0,0,0,0,0,0,-0.149215966854286,0,0,0,0.00517670852594667,0.0112011754411029,0,0,0,0,0,0
X002080.SZ,0,0,0,0.079287423007592,0,0,0.165734661102001,0,0,0,0.243652393865528,0,0,0,0,0,0,0,0.664022450826398,0,0,0,0,0,0.118037011652611,0,0,0,0.449827002995701,0,0,0,0,0,0,0,0.0543503153116081,0,0.0228943287120239,0,0.031306099357737,0,0,0,0,0,0,0,0,0,0,0.0586489958541373,0,0,0,0,0,0,0
X600096.SH,0,0,0,0.00629422316673589,0,0,0,0,0,0,0,-0.202893816943484,0,0,0,0,0,0,0,0,0,0.0672760411701183,0,0,0,0.119892257643913,0,0,0,0,0,0,0.0671995493311852,0,0,0,0.00527509003089145,0,0,0.0775391448942864,-0.0787428270141345,0,0.0290980226844998,0,0,0,0,0.117331441181947,0.176276457421288,0.109325368970537,0,0,0,0,0,0,0,0,0
X600985.SH,0.0261472390855833,0,0.103996443683837,0.0547106042337498,0.234852305707906,0,0,0,0,0.0418333458360513,0,-0.0434667845597456,0,0,0,0,0,0,0.0212646754117286,0,0,0,0,0,0,0.263720176239349,0,0,-0.0296984949107456,0.0258172223383108,0,0,0,0,0,0,0,0,0,0,0,0.0336191948123567,0,0.00507618335751132,0,0,0,0,0,0,0,0,0.0284558553481506,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00712471563624547,0,0,0.144325590564762,0,0,0,0,0,0.0691329991708879,0,0,0,0,0,0.0706210273241633,0.0476144485380725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120508776128692,0,0,0,0,-0.00808342306535168,0.0170779775217624,0,0,0,0,0,0,0,0,0,0
X000723.SZ,-0.104415637713434,0,0,0,0,0,-0.0120087384925682,0,0,0,0,0,0.0982148681161916,-0.0525479586982848,0,0,0,0,0,0,0,0,0,0,-0.0502995337835759,0,0,-0.015208927163232,0,0,0,0,0.127944004718494,0,0,0,0.0235439176584183,0,0,0.381010213961529,-0.0012048786994185,0,0,0,0,0,0,0,0,0,0,-0.0203685860665426,0,0.0412792811455709,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.017113837666635,0,0,0.159318235731773,0,0,0,0,0,0,0,0,-0.592282110924323,0,0,0.191253778203295,0.090269836658475,0,-0.029307935486442,0,0,0,0,0.396741371002681,0,0,0,0,0,0,0,0.242396333564427,0,0,0,0.243147600535824,0,0,0.140464706334817,0,0.0647960573374827,0,0,0.120286885384314,-0.102857604581595,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0106216310022201,0,0,0.14560097393608,0,0,0,0,0,0,0,0,0.0421892501007251,0,0.259209295238125,0,0,0,0,0,0.0345755227611495,0,0,0.266104220682711,0,0,0,0,0,0,0,0,0.0393314046901112,0,0.0560092832253577,0,0,0,0,0,0,0,-0.0244452226732379,-0.0135267150888317,0,0,0,0,0,0
X600348.SH,0.00547523471124357,0,0,0,0,0.103239048585593,0,0,0,0.241450960039597,0,0,0.102054288243094,0,0,0,0,0,0,0,0,0.0937369454045363,0,0,0,0.168910604054047,0,0,0,0.00447573171116551,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.156857449336583,0,0,0,0,0,0,0,0,0,0,0.0262349215530424,0,0,0,0,0,0,0
Change_TY3M,-0.0108602594583329,0,0,0,0,0,0,0,0,0,-0.164000778588024,0,0,0,0,-0.11332584777017,0,0,0,0,0.209128042004449,0,0,0,0.0693770564075294,0,0.222979893601664,0,0,0,0,0,0.0325058994705874,0.0435100244624705,-0.044925407018965,0,-0.132527137958033,0,0,0,0,0,0,-0.113758988048899,0,0,0,0,0,0,0,-0.033085153102734,-0.184386683310714,0,0,0,0,0,0
Slope,-0.0692939339690154,0,-0.542028293840976,0,0,0,0,0,0,0,0,0,0.145387316030612,0,0,0,0,0,0,0.265290688085815,-0.0430260414168991,0,0,0,0,0,0,0,0,0,0,0.32170014461526,-0.0424685257162014,0,0,0,0,0,0.211390776852064,0,0,0,-0.0970243862483683,0,0,0,0,0,0,0,0,0,0.88908077454859,0,0,0,0,0,0
TED,0,0,0,0.133291819309168,-0.408880948519533,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294918610157544,0,0,0,0,0,0.0266734850131388,0,0,0,0,0,0,-0.0019299242688137,0.286674359840476,0,0,0,-0.0343162742145199,0,0,0.0541874724273059,0,0,0,-0.167376690990331,0,0,0,0,0,0,-0.0145519753125719,0.685901723292765,0,0,0,0,-5.76236069874834,0,0
RealEstate_excess,0.178656250054781,0,0,0,0,0,0,0,0,-0.0158330677517573,0,0.0329296133477134,0,0,0,-0.0807791617744752,0,0,0,0,-0.0170523568700599,0,0,0,0,0,-0.0450789779322205,0,0,0,0,0.0415793044075467,0.0689687392827427,0,0,0,0,0,0,0,0,0,0.00105102549054728,0,0,0,0,0,0,0,0,0.0850135014279488,-0.071371440495042,0,0,0,0,0,0
MKreturn,0,-0.070219864362369,0,0,0,0,0,0,0,0,0.0770502546922588,0.00577853973993198,0,0,0,0,0,0,0.100300381645016,0,0,0.0275429798152412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969020234677268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196010022154073,-0.00391206756597086,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000384224275152023,0,0.00100693241027948,0,-0.00014788796906897,0,0,0,0,0,0,0,0,0,-0.000861554917000197,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.000563197707592415,0,0,0,0,0,0,0,-0.000633512101738602,0,0,0,0,0,0.000488454350611807,0,-0.00230319213574712,-0.00182070949171764,0.00251248364863868,-0.00474553966924778,0,0,0,0,0,0
CarbonVol_Shenzhen,0.010239761925909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553490678959999,-0.080733738211823,0.00205925041840943,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00223770531493329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534632052265457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816912682552877,0,0.00158906055306214,0,0,0,0,0,0,0,0,0,0.00680062813627787,-0.00285046209281745,0,0,0,0,0,0
CarbonVol_Hubei,0.0132301947636395,0.0142337865618128,-0.02527950672123,0,-0.0054594467860638,-0.0498851831128965,0,0,0,-0.00117431961231791,0.00771397399370024,0.0029788104970894,0,0,0,0,0,-0.0117005279253701,0,0,-0.00707225451320055,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0101000887095549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100263465086263,0,0,0,0.0346324713772414,-0.0466995671499269,0,0,0,0,0,0
