,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X000786.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X600352.SH,X002466.SZ,X600489.SH,X600111.SH,X300037.SZ,X601991.SH,X600795.SH,X600688.SH,X600803.SH,X600486.SH,X002353.SZ,X600299.SH,X600027.SH,X002080.SZ,X601992.SH,X600219.SH,X000932.SZ,X601168.SH,X600529.SH,X000898.SZ,X002409.SZ,X600315.SH,X000723.SZ,X000027.SZ,X600399.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-0.00246149455192279,-0.0382229951257651,0,0.048305200907108,0,0.0442925526413994,0,0,0,0,0,0,0,0,0,0.0108853154324522,0,0,0.00727716731414944,0,0,0,0,-0.00711809208218365,0,0,0,0.0310447663765521,0,0,0,0,0,0.0269812871226303,0,0,0.0137843301218753,0,-0.00185779608705438,0,0,0,-0.00875605493458163,0,0,0,0,-0.00567440321202615,0,0
X600028.SH,0,0,0,0,0.041491078050531,0,0,0,0,0,-0.0494170054000517,0.0554420193007112,0,0,0,0,0,0.010244203488663,0,0,0,0,0,0,-0.0259088132462825,0,0.0482552293456041,0,0,0,0,0,0,0,0,0,0.0666590388587043,0,0,0,0,-0.0205804357238056,0.152478083287841,0,-0.0140704556926593,0,0,0,0,0,0,-0.00158052686935306,0,0,0,0,-0.00872195996996952,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614670059103496,0,0.168901188020363,0,0,0,-0.0334260589115997,0,0,-0.00164289710323098,0,0,0,0,0,0,-0.0168306530589349,0,-0.0470585951857067,0,0,0,0,0.00460655012655821,0,0,0,0,0,-0.0614660252690318,0,0,0,0.0100028858955865,0.000577537822543136,0,0,0,-0.0112079939769645,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0557514178511414,0,-0.0219485828444958,0,0,0,0,0,0,0.100389673131576,0.0610453322441723,0,0,0,0,0,0,0.108458965949215,0,0,0,0,0,0,0,-0.0619397822643027,0,0,-0.0296949250385695,0,0,0,0.0276675761002483,0.0274725464742902,0.155021808666338,0,0,0,0,0,0,0,0,0.0335456390896381,0,0,0,0,0.0044564741733805,0,0
X600309.SH,0,0,0,0,0,0,0,0.22263385480025,0,0,0,-0.252008109548769,0,0,0,0,0,0.204784696376399,0,0,0,0,0,0,0.00469612441999486,0.440339532342209,0,0.0873815275057229,0,0,0,-0.186305538364921,0,0,0,0,0.0217130141240896,0,0,0,0,-0.104384259305675,0,0,0,0,0,-0.0595681209883948,0,0,0,0.0012071184657017,0.028600599727659,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0082483445523109,0,0,0.107917150456042,0,0.0635864768662294,0,0,0,0,0,0,0,0,0,0,0,0.107744869161416,0,0,0,0,0,0,0,0,0,0.0753804672743531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969370729780238,0,0,0,-0.00687237653944959,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.215191615726345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419843933841932,0,0,0.2360522093896,0,0,0,0,0,0.099522929800498,0,0,0,0,0,0,0.182161573526517,0,0,-0.00400957168362288,0.161639930968109,0,0,0,-0.229361939197841,0,0,0,0,0,0,0,-0.0190669838324271,0,0
X000708.SZ,0,0,0,0,0.0654369404117339,0,2.863591256819e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0289412264478664,0,0,0,0.130508852956783,0,0,0,0,0,0,0.342348021116588,0.122387277518448,0,0,0,0,0,0,0,0,0,0,0,-0.0136772003105361,0,0,0,0,0.00464749559637522,0,0
X600547.SH,0,0,0,0,0,0,0.0121946101515303,0,0,-0.0304953026755184,0,0,0,0,0,0,-0.0946145741432812,0,0,0,0,0,0,0,-0.0092021619534997,0.653906383533857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765396422788548,0,-0.0145051274329884,0.052454412811996,0,0,0,0,0,0,0.0133395648090206,0,0,0,0,0.00932875616760548,0,0
X600660.SH,0,0,0,0,0,-0.234330190293191,0,0,0,0,0,0,0,0,0,0,0,-0.0384535821917771,0,0,0,0.107785831557207,0,0.0179824087495931,0,0,0,0.231368784202094,0,0,0,0,0,0.0764441591324717,0,0,0,0,0,0,0,0,0,-0.112778850320207,0,0,0,0.0789868695438011,0.0449516810721818,0,0,-0.0143689050057631,0.0280385008662851,0,0,0,0.00344802839841098,0,0
X002271.SZ,0,0,0,0,0.120719651681167,0,0,0,0,0,0,0,0,0,0,0,0.134357642729658,0,0,0,0.0834552246485444,0,0,0,0,0,0,0.155698476436947,0,0,0,0,0.0589248338523703,0,0,0,0,0,0,0,0,0,0,0.0867350525810421,0,0,0,-0.0416962891966616,0,0,0,-0.0899576283255659,0.206762035406942,0,0,0,0.0160580944085159,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0333270461971199,0,0,0.124571826156238,0,0,0,0,0,0,0,0.12400605152511,0,0,0.0894609503571327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276256799971275,0.107824256742556,0,0.0358814397047638,0,0,0,0,0,0,0,-0.0138624743924498,-0.0520236370324223,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0287534316119909,0,0,0,0,0,0,0,0.0804201724165151,0,0,0.0365743749805298,0,0,0,0,0,0.0320018848291759,0,0.122127484147428,0.154352072087066,0,0,0,0,-0.0218517721838968,0,0,0,0,0,0,0,0,0.0197318427125636,0,0,0,0,0.0387212274546894,0,0,0.24799352555349,0,0,0.0574210165540839,-0.110270507980298,0,0,0,-0.00679292831614376,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.147347840274269,0,0,0,0,0,0,0.12278109615462,0,0,0,0,0,0,-0.11453997664964,0,0,-0.0269750592635059,0,0,0,0.0806170496226953,0,0,0,0,-1.0842021724855e-19,0,0,0.276398171567438,0,0.155323434788777,0,0,0,0,0,0,0,0,0,0,-4.5842365851931e-05,0,0,0,0.0032858285344123,0,0
X601600.SH,0,0,0,0,0,0.0398559991081805,0,0,0,0,0,0,0.183701948506737,0,0,0,0,0,0,0.144820365489914,0,0,0,0,0,0,0,0.0603377246336119,0,0,0,0,0,0,0,0,0,0,0.16831054711899,0,0,0,0,0,0,0,0,0,0.122975909554835,0.0969382419634512,0,0.0152802495649429,0,0,0,0,-0.00318654754676514,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.185239609835712,0,0.154878006852287,0,0,0,0,0,0,0,0,0.00288372448453912,0,-0.00613536636792987,0.0173839459850672,0,-0.0017760625456068,0,0,0,0,0,0.0702077003346619,0,0,0,0,0,-0.109168568894011,0.0222256636848539,0,0,0,0,0,0,0,0,0,0,0.0185561707718446,0,0,0,0,-0.0116687954633335,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.14196309005395,-0.0905624999426033,0,0,0,0,0,0,0,0.163294206111676,0,0,0,0,0,0,0,0.18418720907385,0,0,0,0,0.0777414892092919,0.143368689463419,0,0,0.0948447449531901,0,0,0,0.0277934171480113,0,0,0,0.180917997230495,0,0,0,8.67361737988404e-19,0,0,0.0564838977968368,0.023359879746089,0,0,0,0.0294347262360487,0,0
