,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600176.SH,X600362.SH,X000786.SZ,X601600.SH,X600426.SH,X600886.SH,X601898.SH,X002466.SZ,X600010.SH,X600188.SH,X600111.SH,X000301.SZ,X600352.SH,X601991.SH,X600795.SH,X600801.SH,X600489.SH,X300037.SZ,X600486.SH,X002080.SZ,X600219.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600299.SH,X600529.SH,X600157.SH,X601168.SH,X300073.SZ,X600399.SH,X000932.SZ,X000027.SZ,X000898.SZ,X002409.SZ,X000723.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0.230350199490435,0,0,0,0,0,0,0,0,0,0.155019370785826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892522726500529,0,0.0264773327310694,0,0,0,0,0.0403572754640694,0,0,0,0.0930423925278274,0,0.108359186126269,0,0,0,0,0.0891847819520731,0,-0.0535178871248793,0,-0.0774100352609624,0.164008230645869,0,0,0,0.0174287779659467,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0703426772080457,0,0,0,0,0.104612869583051,0,0,0,0,0,0,0,0,0.0782145223508944,0,0,0,0.0473568357551623,0,0,0,0,0,0,0,0,0,0,0,0,0.184109523036858,0,0,0,0,0,0,0,0.0837410545611705,0,0,0,0.0099764037053543,-0.0122538037554807,0,0,0,0.0103478614756421,0,0
X600176.SH,0,0,0,0,0.167137799250217,0,0,0,0.0694564446180206,0,0,-0.0760809099074737,0,0,0,0,0,0,0,-0.11048603158119,0,0,0,0,0,0,0,0,0,0,0.0811942786332607,0,0,0,0,0,0,0,0,0.0711599253006185,0.0482157061747331,0,0.444368074141534,-0.040685589662796,0,0,0,0,0,0,0,0.0230964840532439,0,0,0,0,0.00403446285960454,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0521395809396672,0,0,0,0,0.084588153242185,0,0.364856527166685,0,0,0,0.409901714426519,0,0.234205352326904,0,0,0,0,0,0,0,0.164698887990649,0,0,0,0,0,0,0,0,0,0,0.0204918438429991,0,0,0,0,0,0,0,-0.0348548063222629,-0.00598650205677007,0,0,0,-0.0321225827892425,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445346572275608,0,-0.0401517051172405,-0.0764872978842652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259745638268233,0,0.144176342265456,0,0,0.0609643451308092,0,0,-0.0929346569846674,0,0.315910958825651,0,0,0,0,0,0,0.0184587291491352,0,0,0,0,0.0200189855604813,0,0
X601600.SH,0,0,0,0,0,0,0.160084728817015,0,0,0,0,0,0,0.137914799627551,0,0,0,0,0,0,0,0.0673192080875633,0.0971868903821945,0.0224292480509704,0,0,0,0,0,0,0,0,0.264500195902304,0,0,0,0,0,0,0,0,0.059457035415648,0.0110369839394708,0,0,0,0,0,0,0,0,0.00555320662389446,0,0,0,0,-0.0154095740837705,0,0
X600426.SH,0,0,0,0.364753907981191,0,0,0,0,0,0,0,0,0,0,0.083004577515538,0,0,0,0,-0.0396717600566244,0,0,0.0203328418018052,0,0,0,0,0,0,0,0.0823926628752574,0.0444784358384618,0,0,0,0,0,0,0,-0.0194779178622753,0,0.10739476315982,0,0.123775552406035,0,0,0,0,0,0,0,-0.0119755926796036,0,0,0,0,-0.011697824347829,0,0
X600886.SH,0,0,0,0,0,0.101733572673099,0,0.00716577105818491,0,0,0,0.202223667016076,0,0,0.0853291903507863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349620135524055,-0.0907777224818005,0,-0.0138102238030959,0,0,0,0,0,0,0.0776616612024233,-0.018583673088594,0,0,0,-0.00212743149620602,0,0
X601898.SH,0,0,0.43486395640631,0,0,-0.0393342236005766,0,-0.108635952902415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245788321980774,0,0,0,0,0,0,0,0,0,0,0.128513603620273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163170610109887,0,0,0.0228830303048364,0,0,0,0,-0.00326614516688368,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233883775147964,0,-0.0486767516954062,0,0,0,0,-0.165977149247503,0,0,-0.29441690156046,0,0,0.093089698767047,0,0,0,-0.100224178410676,0,0.410032955209244,-0.473295280837589,0,0.137943157441178,-0.177635949504728,1.21256157148344,0,0,0.0241600777360837,0,0
X600010.SH,0,0,0,0,0,0,0.0236425217040391,0,0,0,0,0.0540531102650516,0.0433167688804368,0,-0.0600048741319685,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0118778323782438,0.0506112349612169,0,0,0,0,0,0,0.0187866116672832,0,0.00404100066475975,0,0,0.0202468352431101,0.0730864195119799,0.126456619609521,0.0180539018926533,0,0,0,0,0.0685739466700295,0,0,0,0.0231269243398727,0,0,0,0,0,0,0
X600188.SH,0,0,0.37494737038521,0,0,0.0958359154093817,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117219842299705,0,0.112174887414185,0,0,0.0449428866900674,0.18907111677108,0,0.0211563993460992,0.0811378976129312,0,0,-0.0384976288245828,0.115749754194545,0,0,0,-0.000757607655332976,0,0
X600111.SH,0,0,0,0,0,0.223672233332139,0,0,0,0,0,0,0,0.317192220081796,0,0.148490435389955,0.0262480021951675,0,0,0,0,0,0,0,0,0,0.103708466293554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566227079785403,0,0,0,0,-0.00430448029073005,0,0
X000301.SZ,0,0,0,0,0,-0.0403487144423495,0,0,-0.109675430255739,0,-0.000995593179072475,0,0,0,0.165097741875839,0.447870136662425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160612044106292,0,-0.144005335309402,0,0.121233526709042,0,0.08292548729271,0,0,1.38777878078145e-17,-0.260415659398685,0,0,0,0,0,0.0838553261666902,0,0,0,-0.0135178045558412,0,0
X600352.SH,0,0,0,0,0,-0.0268792444696755,0,0,0,0,-0.124682681496666,0,0,0,0,0,0,0,0,-0.0229432084275714,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.18351961752082,0,0,0,0,0.16731038516318,0,0.05313017840338,0,0.0637648698800104,-0.101383546451895,0,0,0,0,0,0,0.00886249147205961,0.144235364044845,0,0,0,0.000666553962845662,0,0
X601991.SH,0,0,0,0,0,0.0167385568862308,0,0,0,0,0,0,0,0.0546823292747265,0,0,0,0,0,0,0,0,0.0869658355811716,0.044558387845811,0,0,0,0,0,0,0,0.138520138072186,0,0,0,0,0,0,0,0,0.0277632137454661,0,0,0,0,0.0517947262981261,0,0,0.104725670401265,0,0,0.00840144396733648,0,0,0,0,-0.00197419304939705,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.060340755990274,0,0,0,0.0472577381264865,0.139805025485981,0,0,0,0,0,0,0,0,0.0313612947080835,0,0,0,0,0,0.0088897467552557,-0.0891902205495116,0,0,0,0,0,0,-0.0322287013439909,0,0,0,0.0247084634880783,0,0,0,0,0.163517771751604,0,0.114425776674762,0,0,0,0,-0.0116080254308994,0,0,0,-0.0139324657723144,0,0
X600801.SH,0,0,0,0,0.345039333362431,0,-0.064282300952243,0,0,0,0,0,0,0,-0.0379644278745685,0,0,0,0,0.0496434359048914,0,0,0,-0.0957899028533199,0.113450846193083,0,0,0,0,-0.0085167845213396,0,0,-0.0338043805824582,0,0,0,0,0,0.0605350582244201,0,0,0.0140727586719245,0,-0.0224292247143774,0.175978169833451,0,0,0,0,0,0,-0.0349480885276591,0.0412122308844933,0,0,0,-0.0117590524046025,0,0
X600489.SH,0,0,0,0,0,0.0147391435272519,0,0,0,0.697664072340851,0,0,0,0,0,0,0,0.0557535317664796,0,0.00180674604487043,0,0,0.0466386991345239,0,0.0136981999943164,0,0,0,0,0.0162542505203899,0,0,0,0,0,0,0,0,0,0,0,0.0611312246664585,0,0,0,0,0,0,0,0,0,0.0244555330792181,0,0,0,0,0.000626686971916638,0,0
X300037.SZ,0,0,-0.0281483769972319,0,0,0,0,0,-0.203852365110165,0,0,-0.450247240662509,0,0,0.0617901396576588,0,0,0,0,0.202349164848082,0,0,0,0,0,0,0,0,0,0,-0.0258570271130644,0.23185910081593,0,0,0.141596076425498,0,0,0,0,-0.20938516731943,0,0,0.436432888243681,0,0,0,0,0.27216787553805,0,0,0,-0.0661919267189563,0,0,0,0,-0.0260562190573774,0,0
X600486.SH,0,0,0,0.0265877177913602,0,0,0,0.0962901453892163,0,0,0,0,0,0.173324950739581,0,0,0,0,0,0.0605264828636408,0,0.0153865453758286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759760224526272,0,0,0.0726359224396449,0,0,0,0,-0.0143037056347999,0.0561596456604651,0,0,0,0.00350474142102308,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0611578455156293,0,0,0,0.190827247253119,0,0,-0.141021606146529,0,0,0,0,0,0.0514048423243815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271689241428363,-0.0535940378044727,0.0143041572422722,0,0,-0.337270345312726,0,0,0,0.044785577063348,0,0,0,0,0.0201719801693699,0,0
X600219.SH,0,0,0,0,0,-0.0273169414850809,0.326809970664868,0,0,0,0,0,0,0.160116899230243,0,0,0,0,0,0.0613878372949971,0,-0.0234949578929335,0,0,0,0,0,0,0,0,0.204707825861241,0,0,0,0,0,-0.0562893849183002,0,0,0,0,0,0,0.11539250045624,0,0,0,0,0,0,0,0.0239308121144779,0,0,0,0,-0.000649622769256323,0,0
X600688.SH,0,0,0,0.131027043029385,0,-0.0157394903585279,0,-0.0056046559919649,0,0,-0.0093993454331653,0,0,0,0,0.0872977640976379,0,0,0,-0.0278105752804951,0,0,0,1.0842021724855e-19,0,0,0,0,0.0502876947028071,0,0,0.0101996517170611,0,0,0,0,0.0504030289698218,0,0,-0.0040008781664216,0,0.00394281622136112,0.0175835054694213,-0.0376138723439318,0,0,0,0,0,0,0,0.0074378337650926,0,0,0,0,-0.0046317867050709,0,0
X600803.SH,0,0,0,0,0,-0.0545119758059697,0,0,0,0,0,0,0,0,0.0431201455012579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213854978705254,0,0,0,0,0,0,0,0,0,0.0373091177750183,0,0,-0.0291532855341989,0,0,0,0,0,0,0,0,0.00176645795945764,0,0,0,0,2.71050543121376e-20,0,0
X600027.SH,0,0,0,0,0,0,0.121662338934511,-0.0170586197839531,0,0,0,0,0,0,0.0284667763477697,0,0,0,0,0,0,0,0.0892644879322033,0,0,0,0,0,0,0,0,0,0,0,0.0464724905389682,0,0,0,0,0,0,0,0,0.0238744200745312,0,0.0574451224781661,0,0,0,0,0,-0.00289464108318943,0.00464841355428101,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.246277357919127,0.0258301297850417,0,0,0,0,0,-0.0769403496895268,0.0282540196050876,0,0,0,0,0,0,0,0,0.142941208914453,0.0770853991868801,0.0171218599112395,0,0,-0.102657268912667,0,0,0,0,0,0,0.0109404816151432,-0.0749855046084775,0,0,0,-0.000703991045474589,0,0
X601992.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00151086257651273,0,0,0,0,0,0,0,0,0,0,-0.0336415180126424,0,0,0,0.126617845315972,0,-0.00333531875512614,0,0.00707658304254523,0,0,0,0,0.0674903599731186,0,0.00253422623193716,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187131519839259,0,0,0,0,-0.000204592114880207,0,0
X600299.SH,0,0,0,0,0,-0.00273667076216602,0,0,0,0,0,0.0702112523707537,0,0,0,0,0.00508382176933629,0,0,0.15813141608326,0,0,0,-0.130656844367301,0,0,0,0.298811605738157,0,0,-0.27177797288882,0,0,0,0,0,0.145784168659062,0,0,0,0,0,0,0,0.127377029334195,0,0,0,0,0,0,0.0125895882646426,0.0532709954077676,0,0,0,0.000263738270276496,0,0
X600529.SH,0,0,0.218442799261314,0,0,0,-0.0709337446702137,0,0,0,0,0,0,0,0.14109487963821,0,0,0,0.0345586419748403,0,0,0,0,-0.0306963387520217,0,0,0,0,0,-0.0185765783965186,0,0,0,0,0,0,0,0,0.0963565824430601,0,0,0,-0.0504253162700148,0,0,0,0,0,0,0,0,0.0596349998394164,-0.210869396591989,0,0,0,0.0412492216794376,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.040620616422154,0,0.164767035285957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147403488276532,0,0,0,0,0,0,0,0,0,-0.219690631160175,0.282073664409503,0,0,0,0.181412085937022,0,0.133803477986762,0,-0.00797681036100501,-0.0857166672401777,0,0,0,0.00550547081199157,0,0
X601168.SH,0,0,0,0,0,0.0597090154149296,0,0,0.214190996189578,0,0,0,0.102416452010835,0,-0.379994175910217,0,0.143458555274868,0,0,0.165205204590358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502318880324234,0,0,0,-0.0134067686408315,0,0.0584760608720082,0,0,0,0,0,0,0.707787800587644,0,-0.000665968198906493,0,0,0,0,-0.0194170322975267,0,0
X300073.SZ,0,0,0,0,0,0,0,0.0250721467030546,0,0,0.106932292648868,0,0,0.00934473026843308,-0.181400672235835,0,0,0,0,0.0285416649560009,0,0,0,0,0,0,0,0,0,0.301036602544411,0.226374232727615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590416788690707,0,0,0,0.069078804307408,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.0650519504101309,0.0457727916116614,0.136024582245351,0,0.186294768979789,0,0,-0.122292597408366,0,0,0,0,0,0,-0.144681664930025,0,0,0,-0.0317762422840642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124919458471817,0,0,0,0.326865755967016,0,0,0,0.118681986874898,0,0,0.0113209294444639,0,0,0,0,-0.00806938402976103,0,0
X000932.SZ,0,0,0,0,0,0.148973705359851,0,0.048257883736715,0,0,0,0,0.125431904166225,0.00343281812324732,0.135731808629122,0,0.00691301773682193,0,0,0.0454587388156134,0,0,0,0,0,0,0,0,0,0,0,0.121503397385838,0,0,0,0,-0.0729677097588658,0,0,0.0427291636728807,0,0.120194401700619,0,0,0,0,0.22991670994612,0,0,0,0,0,-0.109077801611048,0,0,0,-0.00695107279153673,0,0
X000027.SZ,0,0,0,0,0,0.15135051163435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155082757434926,0,0,0,0,0,0,0,0,0.0156617985126742,0,0,0,0,-0.102327888054382,0,0,0,0.0133645376563267,0.0822867198682932,0,0,0,0,0,0,0.0664880469442689,0,0,-0.0291010137860663,-0.00455923937617606,0,0,0,-0.00755666211489913,0,0
X000898.SZ,0,0,0,0.0733867993193106,0,0,0.0588932382948864,0,0.14604313044964,0,0,0,0,0,0,0,0.0127319840964838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403739346814563,0,0,0,0,-0.00923304328530559,0,0,0,0.0247599230669172,0.0794195863539132,0,0,0,0,0,0,0.0187833652228779,0,0,0,0,-0.0131434220306797,0,0
X002409.SZ,0,0,0,0,0,0,-0.0292293979432229,0,0,0,0.0845170529060342,0,0,-0.117137819929221,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0537925161037011,-0.0103872729795565,0,0.350487304767268,0,0.0956126377454754,0,0,-0.143181749861098,0,0,0.332664518793555,0,0,0,0,0,0,0,0,-0.0547248065544949,0,0,0,0,0.00763773243919471,0,0
X000723.SZ,0,0,0,0,0,0.172095204393201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174129526562274,0,0,0,0.123851567004649,0,0,0,0,0,0,0,0,0,0,0,0,0.0256111178633938,0,0,0,0.262467588385741,0.0698600409112223,0,0,-0.014185201465057,0,0,0,0,0,0,0,0,0,0,0,-0.0265249809819852,0,0
X000630.SZ,0,0,0,0,0.0195191836179349,0,0.141396067061535,0,0,0,0,0,0,0.0930781748761328,0,0.10916084108072,-0.00843419613469767,0,0,-0.0430857220705687,0,0,0,0,0,0,0,0,0,0,0,0,0.118283423527627,0,0.110962650299049,0,-0.0432945243541756,0,0,0,0,0.177042382768645,0,0,0.11482294002415,0,0,0,0,0,0,0.0415424469497805,0,0,0,0,0.00361691082206454,0,0
Change_TY3M,0,0,0,0,0,0.0821630491392193,0,0,-0.139055776442854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762204521314182,0,0,0,0,0.0651770652152662,-0.0412156726530378,0,0,0,0,0,0,0,0,0,0.0690661484809256,0,0,0,0,0,0,0.101257485267076,0,0,0,0.0187453403761248,-0.0341850040384805,0,0,0,-0.0197750224826636,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782678024486217,0,0,0,-0.123284469296648,0,0
TED,0,0,0,0.149039145179978,0,-0.14389635971166,0,0,0,0,0,0,0,-0.105121392393149,0,0,0,0,0,0,0,0,0,0.15570149395522,-0.156584680662177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503783220956498,0,0.442338037255093,0,0.310327835277249,0.0853912769229197,0,0,0,0,-0.638907294326274,0,-0.351190626581724,0.222171940964571,0,0,0,0,0.0977006839956254,0,0
RealEstate_excess,0,0,0,0,0,0,-0.154149682724306,0.0658936437927055,0,0,0,0,0,0,0.0302138064948883,0,0,0,0,0,0,0,0,0.0740655897637683,0,0,0,0,0,-0.0313779178203394,0,0,0,0,0,0,0,0,0.0740653540199696,0.0204245704026344,0,0,0,0,0,-0.00547556342222037,0,0,0,0,0,0.00290110416531891,0.00339245918554602,0,0,0,3.71468184495718e-05,0,0
MKreturn,0,0,0,0,0,-0.0349370485614586,-0.041895664829925,-0.0750844375986166,0,0,0,-0.020078717419596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216357103265685,0,0,0,-0.0365967535375215,0,0,4.33680868994202e-19,0.0486396230422408,0,0.0159913589777175,0,-0.00954260309632409,0,0,-0.107593538440404,0,0,0,0,0,0.0143972733647417,0,0,0,-0.00335936228556973,0,0
MKvol,0,0,0,0,0,0.000681130659401849,0,-0.00211953225809523,0,0,0,0,0,0,0,0,0,0,0,-7.36897948386159e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432895656861291,0,0,0.00200515665329886,0,0,0,0,0,0,0,-0.00494858327092001,0,0,0,0.00071231817028325,0,0,0,0,-0.00259472560795151,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116394139216288,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00103002497928659,0,0.00100821833960897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128425561657465,0,0,0,-0.00433749252114686,-8.75295832844076e-05,0,0,0,-0.00147693232953963,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000683816530295343,0,0,0,0,0,0,0,0,-0.00136624912599112,0,0,-3.62680259256205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354473273055813,0,0,0,0,0,0,-0.000245754019100775,0,0,0,0,0,0,0,2.57268499677602e-05,-0.00225775003974724,0,0,0,0.00113348702081138,0,0
