,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X600352.SH,X002460.SZ,X600219.SH,X600299.SH,X000786.SZ,X000629.SZ,X600157.SH,X600808.SH,X600489.SH,X000630.SZ,X000825.SZ,X601158.SH,X002271.SZ,X600801.SH,X000553.SZ,X000883.SZ,X300072.SZ,X002110.SZ,X002470.SZ,X000408.SZ,X600985.SH,X600583.SH,X000027.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.176041744746491,0,0,0,0,0,0,0.0296648519416632,0,0.0561840560113953,0,0.080729130253187,0,0.0532533317343176,0,0,0,0,0,0,0,0.05044454925343,0,0,0,0.00664649762057643,0,0,0,0.0358272987171633,0,0,0,0,0,0.0631665526376908,0,0,0,0.0279407629983262,0,0,0.0567226809871128,0,-0.00893029772196592,0,0,0,0,8.67361737988404e-19,0,0
X600660.SH,0,0,0,0,0,0.0825836190878289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066510453081698,0,0,0.029295274689863,0.0132383526104102,0,-0.0102360025888704,0,0,0,0,0,0.266674762474319,0,0,0,0,0,0,0,0,0,0,0.0269172128372508,0,0.00558024092206604,0,0,0,0,-0.0194096605333452,0,0
X600688.SH,0,0,0,0,0,0.0196869609167994,0,0.00547514858551156,0,0,0,0,0,0,0,0.160605305230812,0,0,0,0,0.0262406610329107,0,0,0.0336495938819283,0,0.0793279605792126,0,0,0,0,0,0.0111396579637845,0,0,0,0,0,0,0,0,0.0745350021171956,0,0,0,0,0,0,0,0,0,0,-0.0108201345399313,0.0391467145031443,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0475399511488009,0,0,0.220467458877429,0,0,0.0843184265946925,0,0,0,0,0,0,0,0.0501735380188059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820345858789927,0,0,0,0,0,0.0377591118031148,0,0,0.0169443553325321,0.136811129637268,0.0142990048050708,-0.029328381388261,0,0,0,-0.0642484443458092,0,0
X600362.SH,0,0,0,0,0,0,0,0.291818138198247,0.0988865008165297,0,0,0,0,0,0,0,0,0,0,0.0997762190252316,0,0,0,0,0,0,0,0.16349457693199,0,0,0,0,0.0436570535367434,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0255575446746569,0,-0.0282518189391488,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.23670131188846,0.18009504429072,0,0,0,0,0,0,0.175732802400629,0,0,0,0,0.00933609891409334,0,0,0,0,0,0,0,0.00382272390428868,0,0,0,0,0.019337674037607,0,0,0,0,0,0.0268098548161899,0,0,0,0,0,0,0,0,0.259515393453978,0,0,0,0,0.00181355302067347,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.160488831877054,0,0.116518661694982,0,0,0,0,0,0,0,0,0,0,0,0.0447783299273937,0.0124879821337201,0,0.268794389753962,0,0,0,0,0,0,0,0.0476373771075245,0,0.0217073461616242,0,0,0,0,0,0,0,0,0,0.0285383409898888,0.0174500072822428,0,0,0,0,0,0,0,0,-0.0235164009043605,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.203239317534716,0.464163930323758,0,0,0.00618791331866324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044996997087711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343872708249168,0,0,0,0,-0.0910601224153634,0,-0.0094797156681536,0,0,0,0,0.0015371586724896,-0.0183377710459596,0,-0.272055045319681,0,0.130910163042625,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139166073713332,0,0,0,0,0,0,0,0.0558793533653469,0,-0.0434567219182026,0.468086593875304,0,0,0,0,0.248706132828153,0,0,0,0,0,0,0.0683699630956393,0,0,0,0.120892312179826,0,0.0417025235698068,-0.0596094296280921,0,0,0,0,0,0
X002466.SZ,0,-0.241254373051258,0,0,0,0,0,0,0,0,0,0,-0.019750866891338,0,0,0,0,0,0,0,0,0,0,0.166287895430691,0,0,0,0.894409429261688,0,0,0.176097791078376,0,-0.00492566387262106,0,0,0,0,0,0,0,0.0850298073035089,0,-0.105935110786052,0,0,0,0,0,-0.0399243057276518,0,-0.0415775170023653,0.0202616903350149,0.00933172129139672,0,0,0,-0.00252423829113835,0,0
X000898.SZ,0,0,0,0,0.298705280593025,0.0339048688128776,0,0,0,0,0,0,0,0,0,0,0,0.220477885839704,0,0.0528806367758374,0.0826308393207218,0,0.0409460767486061,0,0.0188128083260448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105246964942103,0,0,0,0,0,0,0,0.00678921151354132,-0.0198485380234752,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354843914242552,0,0,0,0,0,0,0,0.218501357895832,0,0,0,0.091254843083745,0,0,0,0,1.73472347597681e-18,0,0.023316929001798,0,0,0,-0.0111405104027075,0,0,0,0.0512337222219137,0,0.145223921131092,0,0,0,0.226036184397813,0,0,0.0128313423309352,0,0,0,0,-0.0360471488268095,0,0
X600516.SH,0,0,0,0,0,0.08331289859678,0.0146934361439365,0.0351173885032208,0,0,0,0,0,0,0,0,0,0,0.0167903840620126,0,0,0,0.081637065342657,0,0,0,0,0.148976523442657,0,0,0,0,0.0418183336543647,0,0,0,0,0,0,0,0,0,0.214594606422676,0.117116670171918,0,0,0,0,0,0.0490932701423821,0,0,0.0322537957538096,0,0,0,0,0,0
X600176.SH,0,0,0.0649324148319633,0,0,0.00115462738835611,0,0,0,0,0,0,0,0,0,0,0,0.0615886043182647,0,0,0.107612394897738,0,0.000511696768562295,0,0,0,0,0,0,0,0.221953388779988,0,0.0510528310505841,0,0,0,0,0,0,0,0,0,0.0160581566521713,0.111758657881103,0,0,0,0,0,-1.35525271560688e-20,0,-0.000276399966036009,0.016178584020114,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203727270385029,0.0335391936402274,0,0,0,0.0329305064776249,0,0,0,0.191712058075642,0.0757688977249678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912831310194078,0,-0.0291103759396955,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0188524846930773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874394549172468,0,0,0,0,0,0,0,0,0,0,-0.0404395831368821,0,0,0,0,0,0,0.0540663132560206,0.461142002989712,0,0,0,0,0,0,0.112542505754039,0,0,0,0,0.0370578403266668,-0.0721401428737735,0,0,0,-0.0405152020664067,0,0
X002460.SZ,0,0,0,-0.0357550135468445,0,0,0,0,0,0,0,0,0,0,0,0,0.0955942247087111,0,0,0.132211149694632,0.692067789836693,0,0,0.0506207247618978,0,0,0,0,0,0,0,0.0201574997583064,0.0079879059536195,0,0.380320880652426,0,0,0,0,0,0,0,0.0962102309209814,0,0.0175172514146084,0.135851597020211,0,0,0,0,0,-0.0274156491119374,0.0306541408792169,0,0,0,0.0374931559791847,0,0
X600219.SH,0,0,0,0,0,0,0,0.0563920585369166,0.111392105560811,0,0,0,0,0,0,0.305476531893583,0,0,0,0,0.0372024970707982,0,0.230994587929556,0,0,0,0,0,0,0,0,0.0258039939108751,0.0249083250404836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158326409339834,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.292052076729944,0,0,0,0.136187445539223,0,0,0,0,0,0,0,0.0318638991375856,0,0,0,0,0,0.129218230779331,0,0,0,0,0,0.174654195979241,0,0.0273057934392919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135239950382908,0,0,0,0.0286681599841795,-0.0214363386353648,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.325083321887031,0,0.076420404685962,-0.0116383416122553,0,0,-0.0176336716581852,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.151155271366862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204455141335399,0,0.164136607810342,0,0,0,0,0,0,0,-0.068898110573003,0,0,-0.00237667888812664,0.0154224844150545,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0489278793846986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19924793026035,0,0,0,0.039400924413652,0,0,0,0,0.0284316380086536,0,0.202420492142941,0,0,0,0,-0.063293208489149,0,0,0.1442146307997,0,0,0,0.230664856211167,0,0,0,0,-0.0227582047252335,0.0449733903291397,0,0,0,0.0558038686830066,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.431923388696509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685203300537657,0,0,0,0.726572949167844,0,0,-0.200612554012792,0,0,0,0.37305810250384,0.548824632955548,0,0,0,-0.642610976957975,0,-0.048420831922869,-0.0638888230222122,-0.0205946035118415,3.46944695195361e-18,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.126501507538098,0,0,0,0,0,0,0,0,0,0.160988460407286,0,0,0,0.0206806056131992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229654830305889,0,0,0,0,0.210867157285756,0,0,0,0,0,0.154936897949363,0,-0.00375639230761996,-0.0106249754755897,0,0,0,0.0703150921726131,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.554685386314225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797125490946949,0,0,0,0.135046968772514,0,0,0,0.169617491655672,-0.0110242633277161,0,0,0,0,0,-0.054289252579321,-0.0280456409258212,0,0,0.0917046228267115,0,0,0,0,0,0,0,0,0,-0.00628998702220505,0,0,0,0.0204457424388634,0.0500239373205147,0
X000630.SZ,0,0,0,0,0,0,0.0397923261004427,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0432230143672702,0,0,0,0,0,0,0.0384171027715282,0,0,0,0,0,0.0382820769120535,0,-0.0062971131449513,0,0,0,0,0,0.0106596291176635,0,0,0,0,0,0,0,0,0,0,0,0,0.00377933818427578,-0.00484313977430706,0,0,0,0.00393947016855993,0,0
X000825.SZ,0,0,0,0,0,0.0761598917059406,0,0.297942548902241,0.086049060821245,0,0,0,0,0,0,0,0,0,0,0.0394710438537085,0,0,0.0861591280364747,0,0,0,0,0,0,0,0.0219006767861114,0,0,0,0,0,0,0,0,0,0,0,0.0216684681097764,0.0787009985081803,0,0,0,0,0,0.0408287664933117,0,0.00188596982173673,0.0101330964787857,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0652073987446032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646822284423722,0.0444222412937222,0,0.102854108002179,0,0,0,0,0,0,0,0,0.0763307019492752,0.013699023022969,0.0204154417829846,0,0,0,0,0,0.0544046854685065,0,0,0.00937066185410857,0,0,0,0,0,0,0.00837912909248767,0,-0.00612768459034399,-0.00526075271041921,0,0,0,0,0,0
X002271.SZ,0,0.169263667536467,0,0,0,0,0,0,0,0,0,0,0.23162761839382,0,0,0,0,0,0,0.117136292607284,0,0,0,0,0,0,0.210787245359747,0,0,0,0.234656129663392,0,-0.0395604217812258,0,0,0,0,0,0,0,0,0,0.0271539571692333,0,0.114137844036022,0,0.0188844032708196,0,0,0,0,0.0209886109870737,0.00973771525865824,0,0,0,0,0,0
X600801.SH,0,0,0,0.0453385954869912,0,0.118657720469138,0,0,0,0,0,0,0,0,0,0,0,0,0.145138588674973,0.126794048021851,0,0,0,0.0236101365958311,0,0,0.206414122196016,0.131029524814487,0,0.0131947433924683,0,-0.0607210870058057,0,0,0,0,0,0,0.113162974595361,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338275308360288,-0.0169870320109412,0,0,0,0.0777124806744161,0,0
X000553.SZ,0,0,0,0,0,0.00345236750692008,0,0,0.0908363553372297,0,0,0,0,0,0,0.148292489523475,0,0,0,0,0,0,0.0830472168361732,0.0119755726669647,0,0,0,0,0,0.0288863597236887,0.079357396131373,0,0,0,0,0,0,0,0,0,0,0,0.0224638275140158,0,0,0,0,0,0,0.214129989702654,0,-0.00700026747983459,-0.000707979228968023,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0551230630677565,0,0.0392149454550365,0,0,0,0,0,0,0,0.288197327828297,0,0,0,0.105607642835945,0,0,0.010283218963657,0,0,0,0,0,0,0,0,0,0.0696510155786748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612818541546922,0,-0.00377683925467109,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125958638115662,0,0,0,0,0,0,0,0,0.585083403286811,0,0,0,0,0.0251650353715746,0,0,0,0,0,-0.184777276929518,0,0,0,0,0,0,-0.0567941429470666,0,0,0,0.118492915026824,0,0.0102296345109776,-0.0177912109454776,0,0,0,-0.0690648966668478,0,0
X002110.SZ,0,0,0,0.0442189547707781,0.0122475570961244,0.101356551866774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752311510246931,0,0,0,0.0561189651631257,0.24226138705743,0,0,0,0,0,0,0,0.0681223793172527,0.441674918165505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726111978090336,0.0285669561851122,0,0,0,-0.0148964202241287,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223534465270456,0,0,0,-0.0857155874214086,0,0.287630162477161,0,0.138338899505624,0,0,0,0,0,0,-0.16843552132847,0,0,-0.0193189426262649,0,0,0,0,0,0.148452565431905,0,0,0,-0.0438549236166059,0,0,0,0,0,0,0,0,-0.0210190766213157,0,-0.311009799223088,-0.0263982570247163,0,0.197925892137099,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100243049148884,0,0,0,0,0,0,0,0.05111717804547,0,0,0,0,-0.0107849665523285,0,0.054677275130107,0,0,0,0,0,0,0,0.0316841841190842,0.171041113386563,0,0,0,0,0,0,0,0.00352435904674054,0.0453394174349434,0,0,0,0.0154219945622556,0,0
X600985.SH,0,0,0,0,0,0.2761918184645,0.047265638494153,0,0,0,0,0,0,0,0,0,0,0,0.090464922965381,0.115891606663115,0.17236077793615,0,0,0,0,0,0.100523932587161,0,0,0,0,0,0.0505676268098197,0,0,0,0,0,0,0,0.117728038527495,0,0,0,0,0,0,0,0,0,0,0.00451169478003357,0,0,0,0,-0.0360902571573856,0,0
X600583.SH,0,0,0,0,0,0.0891621486488428,-0.0174798894849692,0,0,0,0,0,0,0,0,0,0,0,0,0.0255544501148747,0,0,0,0,0.146609799997876,0,0,0,0,0,0,0.102082857355717,0,0,0,0,0,0,0,0,0,0,0,0.00185215022252973,0,0,0,0,0,0.333388299543015,0.109573620322878,-0.0328075858662844,0.0566401897092211,0,0,0,-0.00365971881142934,0,0
X000027.SZ,0,0,0,0,0,0.0342339899811285,0,0,0,0,0,0,0,0,0,0,0.0499672561398823,0,0,0,0,0,0.459818741533434,0,0,0,0,0,0,-0.122549274862334,0,0,0.0464177029479743,0,0,0,0,0,0,0,0,0,-0.00532363785864553,0,0,0,0.209379588895477,0,0,0.0462142480229143,0.0177841904717611,-0.00278796255377735,-0.00424232441051643,0,0,0,-0.0130024376670424,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444712901032357,0,0,0,0,0,0,0,0.132318725514144,0.0527099822231158,0,0.0445970308289589,0.0536617984570769,0,0,0,0,0,0.0872797788283966,0,0.0366829363813524,0,0.091118786882521,1.73472347597681e-18,0,0,0.0584865685739002,0.205688199950165,0,0,0,-0.0192724698146253,0,0,0,0,0,0,0
Change_TY3M,0,0.0428201098876004,0,0,0,0,0,0,0,-0.193985411070151,0,0,0,0,0,0,0.1599203886744,0,0,0.0420604599177977,0,0,0,0.207389628521382,0,0,0,0.116764529579897,0,0,0,0,-0.084497557650617,0,0,0,0,0,-0.370775069396785,0,0,0,-0.331906838585018,0,0,0,0,0,0,0,0,0.0736960450965304,-0.175340142960213,0,0,0,-0.241346428154237,0,0
Slope,0,1.86306000083165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85348369288737,-0.153304443651126,0,0,0,0,0,-0.0662262426854973,0,-0.207213828241141,-0.0364015596552138,0,0,0,0,0,0,0,-0.169579060045115,0,1.09567701383492,0,0,0,0,0,0,0,2.21219393267448,0,0.910652694786115,0,0,0,0,-3.73036686063909,0
TED,0,0,0,0,0,-0.18928357033978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619831772679816,0,0,0,0,0,-0.114361159296497,-0.325790839693553,0,0.201327428225993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409626760026166,0,-0.65452115115114,0.518839855946979,0,0,0,0,-0.861193620052519,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0157088497100733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188202987948492,0,0,0,0,0,0,0,-0.0198363837403343,-0.0892420752628916,0.0390183146084712,0,0,0,0,0,0,0,0,0,-0.126404448288978,0,-0.027768055872254,0,0,0,0,0,0,-0.00698946668454938,0.00526676787126326,0,0,0,0.00946919614913815,-0.0675477330758507,0
MKreturn,0,0,0.0250168007737382,0,0,0,0.108338552119654,0,0,0,0,0,0,0,0,0,0,0,0.129958446824607,-0.103890831336756,0,0,0,0,0,0,0,0.0294335515040999,0,-0.313417606816213,0,0,0.0607938813365637,0,0,0,0,0,0.00931620916248013,0,0,0,-0.0502344219870339,0,0,0,0,0,0,0,0,-0.00849388311886822,0,0,0,0,0,-0.060433714419104,0
MKvol,0,0,0,0,0,-0.000353602200050905,-0.00261520154753063,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128972461628557,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0.000886354779361326,0,0,0,0,0,0.000582760719853516,0,0,0,0,-0.00435109224596803,0,0.00260075018352391,-0.00488239000760378,0,0,0,0,0.115873586652834,0
CarbonVol_Shenzhen,0,0,0,0.277549721977946,0,-0.338261481232784,0,0,0,0,0,0,0,0,-0.140383298226393,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402119840351176,0,0,0,0.184225341466525,0.142668165814071,0,0,0.341619480631869,0,0,0,0.052380496565299,0,0,0,0,0.135201193828899,0,0,0,0,0,0,0,-0.165448986349652,0,0,0,0,-1.581301465967,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177327885558756,0.0119468555729594,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00157931345362597,-0.0132271601345812,0,0,0,0,0,0,0,0,0,0,0,0,0.00266489914372244,0,0,0,0,0,0,0,0,0,0,0.00526954901538638,0,-0.00412774188463801,0,0,0,0,0,0,0,-0.00744960308421856,0,0.00159505520755865,0,0,0,0,0,0,0,-0.00821172008025311,0.0038947264665592,0,0,0,0,0.0444081440027821,0,0
