,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X600010.SH,X000877.SZ,X000301.SZ,X600188.SH,X002271.SZ,X000708.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X600803.SH,X000723.SZ,X000408.SZ,X600688.SH,X600219.SH,X300037.SZ,X600399.SH,X002326.SZ,X000786.SZ,X601991.SH,X600795.SH,X600141.SH,X000825.SZ,X300073.SZ,X600352.SH,X600096.SH,X600489.SH,X600516.SH,X600157.SH,X002409.SZ,X000155.SZ,X002407.SZ,X600486.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,-0.0237283835218127,0,0,0,0,-0.166037292968312,0,0.0421911117691127,0,0,0,0,0,0,0,0,-0.0292399513390754,0.0198130479849287,0.0601877646630501,0,0,0,0.0447327468248164,0,0,0,0,0,0,0,0,0,0,0,0.0696954741364789,0,0,0,0.11684849004688,0,0.107927585663759,0.0529557332715453,0,0,0.0227332045634193,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.308701052392524,0,0,0,0,0,0,0,0.0806676596988074,0,0,0,0.0738208365910832,0,0,0,0,0.0190738002986487,0,0,0,0.13790477773335,0,0,0,0,0,0,0,0,0.0635089466088732,0,0.020557523839892,0,0,0,0,0.0016247139352857,0,0,0.0681713239971273,0,0,0.156719804280689,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.386556391882481,0,0,0,0,0,0.13997095433124,0,0,-0.0446251773377661,0,0,0,0,0,0,0,0,-0.0393701687849629,0,0,0,0,0.0841326069898405,0.106179755261352,0.0861349894308042,-0.0109180196026389,0,0,0,0,0.0727078486218158,0,0,0,0.241236935949535,0,0,0,0,0,0,0,0,0,0,0.00923231630760171,0.0159461543071685,0,0,0,0.059161012544226,0,0
X000301.SZ,0,0,0,0,0,0,8.67361737988404e-19,0.096059006530499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240436446254901,0.0757185213271355,0,0,0,0,0,0.091222317784147,0.0643727174971153,0,0,0,0,0.200501916953162,0,0,0,0.138050762590377,0,0,0,0,0,0,0,-0.125636335856599,0,0,-0.00345794204352077,0,0,0,0,0,0
X600188.SH,0,0,0.0717367761260751,0,0,0,0.293994749925953,0,0,0,0,0,0,0,0,0,0,-0.107821011276803,0.224710812711616,0,0.430355155182653,0,0,0,0,0,0,0,0,0,0,0,0,0.0248775069595633,0,0,0,0,0.082031995967623,0,0,0,0,0,0,0,0,0,0,0.0702303556889427,0,-0.0174586688213816,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0607372694180929,0,0,0.218131456960492,0,0,0,0,0,0,0,0,0,0,0,-0.0292449265397015,0,0,-0.00247791696990666,0,0,0,0,0,0,0,0.00576276648973982,0.94245861311741,0,0,0,-0.10686599104771,-0.0809706258421251,0,0,0,-0.0545094304541078,0,0,0,0,0,0,0,-0.0194102184254541,0,0,0,0,0,0,0
X000708.SZ,0,0,0.00170524316557613,0,0,0,0,0.0501786130242926,0,0.124958810174782,0,0,0,-0.0348613569039102,0.0345190606652305,0.0819836318298611,0,0,0,0,0.0621022992011546,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621850243771135,0.0571235263711591,0,0,0,-6.93889390390723e-18,0,0,0.0636252763263405,0,0.176614611677659,0,0,0,0,0,0,0,-0.00159414160296792,0,0,0,0,0.127906233956781,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249151967902124,0.0958769853808595,0,0,0,-0.182194489272956,0,0,0,0,0,0,0.0635684240099539,0,-0.0795340637999276,0,0,0,0.0371471637367102,0.195077828645095,0,0,0.679142776065965,0,0.0354782792903975,0,-0.060198594261718,0,0,0,0,0,0,0,0,0,0.00663078486692571,0,0.013181868257024,0,0,0,0,-0.174804903164517,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0425575242445426,0,0,0.0680654499696945,0.217346396654022,0,0.1077588846614,0,0,-0.0454628310196312,0,0,0,0,0,0,0,0,0,0.0681715396218607,0,0,0,0,0,0.185291263574325,0,0,0,0,0.297736419812906,0,0,0.100750341844087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467900027321351,0,0,-0.0116949219594256,0,0,0,0,0,0,-0.0608732019615239,0,0,0,0,-0.0786502945006013,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0323699336921211,0.481966987517928,0,0,0,0,0,0,0,0,0.00777986703371215,0,0,0,0,-0.0292939284032317,0,0
X601898.SH,0,0,0.393586712527077,0,0,0,0,0,0,0,0,0,0,-0.14440783088879,0.180504786240871,-0.182404139158298,0,0,0.0568396424136239,0,0,0,0,0,-0.0272677639873528,0,0,0,0,0,0,0,0,-0.0775321424484621,0,0,0,0,0.219139589237722,-0.0369240918247717,0,0,0,0,0.0509610888032075,0,0,0,0,0.163123141602371,0,-0.014860801405886,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0615649644521195,0,0,0,0,0,0,0,0,0.0259611412179325,0,0,0,-0.0227281833224171,0.0844300992898502,0,0,0,0,0,0,0,0,0,0,0,0.236754578418612,0,0,0,0.102364727597563,0,0,0,0,0,0,0,0.071322795790802,0,0.242774736773544,0,0,0,0,0,0,0,0,0,0,0,0.0311578179312305,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00756805224583696,0,0,0,0,0,0.0265779735307992,0,0,0,0,0.172140122847736,0,0.136798442120296,0,0.0500495284637734,0,0,0,0,0,0.0159386106552387,0.0766475295918036,0,0,0,0,0.225632362563081,0,0,0,0,0,0,0.0324738489489741,0,0,0.00254676335358334,0,0.00819466772126449,0,0,0,0,0,0,0
X600886.SH,0,0,0.068262773540008,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685012365358601,0.12376544469886,0,0.0834988822216406,0,0,0.253245706179651,0.536423789467035,-0.147110247344169,0,0,0,0,0,0.183763745689343,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0534449654381938,0,0
X600426.SH,0,0,0,0,0,0,0.0817147962591827,0,0,0.12245194536022,0,0,-0.0925447890169333,0,0.209803056715812,0,0,-0.0302779977808391,0.0321305050602068,0,0,0,0,0,0,0,0,0.0935851299868351,0,0,0,0,0,0,0,0,0,0,0,0.0349310960526238,0,0,0,0.0128868632853711,0,-0.0518563723275597,0,0,0,0,0,0,-0.0235572344321752,0,0,0,0.062585079090837,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899656481136319,0,0,0,0.201533817564838,0.233172719514619,0,0,0,0.238701358447558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555931540679993,0,0,0,0,0.0635912744727588,0.0823999904985772,0,0,0,0.0320789825219741,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.147998790639616,0,0,0,0,0.0872049237640343,0,0.151953100647668,0,0,-0.045152021418865,0,0,0.0334617145833682,0,0.116569788366603,0.362769061535313,0,0.0256706953506992,0,0.102494437621277,0,0,0,-0.0467650741525864,0,0,-0.115285188577754,0,0,0,0,-0.00698642098517943,0,0.084798389389947,0,0,-0.104889015963876,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0.068674418185845,0,0,0,0,0.202817903211854,0,0,0,0.0501133599871211,0,0.160178215368552,0.0397502290685013,0,0,-0.0796102937079029,0.0825295244075223,0,0,0.056045444113292,0.0486454964640295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268163872498551,0,0,0,0,-0.229580169541482,0,0,0.158498695950952,0,0.0354070341487765,0,0,0,0,0.21803415325086,0,0
X000408.SZ,0,0,0,0,0.0251158818469347,0,0,0.371618573200645,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.119509493513787,0,0,0.112518077839298,0.0451130518995503,0,3.46944695195361e-18,0.0862022238520395,0,0,0,0,0,0,0,0,0,0,0.093692712998437,0,0,0.0611749927722738,0,0,0,-0.0212521877501063,0,0,0,0,0,0,0
X600688.SH,0,0,0.127188416683744,0,0.0295207313981174,0,0,0.0630251754074809,0.111664595034001,0,0,0,0,0.102212861523144,0,0,0,0.0805836345325729,0,0,0,0.0371635956060419,0,0,0,0,0,0,0.0484762437258216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158518294071622,0,-0.0324530864874129,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0573783159780036,0,0,0,-0.0126458798283851,0,0.00509234535613361,-0.0369068431665792,0,0,0,0.133875836188447,0,0,0.434651879491905,0,0,0,0,0,0,0.0422283265710383,-0.0874349220820374,0,0,0,-0.027062832062088,0,0.167187278044796,0,0.0104359124170348,0.233588747690122,0,0.142047267170862,0,0,0,0.0638162158749372,0,0,0,0,0,0,0.0611732114416647,0,0,0,0,0.151708047915529,0,0
X300037.SZ,0,0,0,0,0.356875282431319,0,0,0,0,0,0,0,0,0,0,0,0,0.244197966059641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590415244206998,0,0,0,0,0.00404219000314889,0,0,0,0,0,0,0,0,0,0,0,0.0183462514189335,0,0,-0.128207200366319,0,0,0,0,0,0
X600399.SH,0,0,0,-0.0501463220306924,0.181950810175551,0,0.138291792304874,0,0,0,0.0395866514710017,0,0,0,0.0862382008638384,0,0,0,-0.105549933117519,-0.187073533212957,0,0,0,0.0879470325070802,0,0,0,0,0,0,-0.0800909354743663,0.111680224856949,0,0,0,0,0,0,0,0,0,0,0,0,0.0355272360263945,0.094750145946892,0,0,0,0,0,0,-0.0572875904357847,0,0,0,0.0202141387352659,0,0
X002326.SZ,0,0,0,0,0,0,0.0248288585480373,0.0897133700855107,0.203013515659924,0,0,0.208068756628297,0,0.535386205201197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090737440938494,0,0,0,0,0,0,0,0,0,0,0.185315810233395,0,0,0,0,0,0,0,0,0,0,0,0,0.0786478144452956,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.285043945199812,-0.105072384752841,0,0,0,0,-0.10961156417858,0.06173702217831,0,-4.33680868994202e-19,0.259516262146857,0,0,0,0,0.0386594001915193,0.206230553865436,0.0459774660539001,0,0,0,0,0,0,0,0,0,0,-0.0165631423959244,0,-0.0338093574410637,0,-0.146870506515026,0.0577910676590452,0,0,0,0,-0.0569721989773905,0,0,0,0,0,0.120182120340526,0,-0.00893019328438055,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789489785427799,0,0,0,0.0777328379339997,0,0,0,0,0,0.00726335334270309,0,0,0,0,0,0,0,0.0420692881029065,0,0,0,0,0.493746260451906,0.00194221212849628,0,0,0,0,0,0,0,0,0,0,0,0.0131929033348442,0,0,-0.00711650740520068,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0769941033230837,0,0,0,0,0,0.249371872204872,-0.095041861376291,0,0,0,0.143327604515208,0,0,0,0,0,0,0,0.195945210548176,-0.0445799676193116,0,0.00560184728186996,0.02239740039114,0,0,0,0.0158291462529363,0,0.547945414001851,0,0,0,0,0.0908300241723466,0,0,0,0,0,0,-0.000120278853943639,0,-0.0617472758690946,0,0,0,0,0,0,0.0334343818203225,0,0
X600141.SH,0,0,0,0,0.104887863698121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189342163774202,0.0336574841034917,0,0,0,0.149753922075473,0.191601739284991,0,-0.0107694053624167,0,0,0,0,0.0213848989236012,0,0,0.273869169139252,0,0.180689857002375,0,0,0.138551961172689,0,0,0.19530582343594,0,0.0719537537466259,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.182437353434583,0,0,0,0,0,0.0386499181450057,0,0,0,0.0425253043282706,0.0683569802617932,0.314701302845674,0,0.0082137047455563,0,0,0,0,0.125990833465904,0,0,0,0.0742240510871511,0.229113581635585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592355768797955,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.238550444180455,-0.12243501884428,0.0607949586740542,0,0,0,0,0,0,0.0970135421276087,-0.00784872584479127,0,0,0,0,0,0,0,0,0,0,0.0991926514274046,0,-0.0538434810155856,0,0,0,0.249842608215771,0,0.0177971363968099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870722802841859,0,-0.00106514861756928,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.289948743425472,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0498017174544846,0,0,0,0.0373620884230793,0,0.0939130062436351,0,0,0,0,0,0,0,0,0,0,0,0,0.0412022135319839,0,0,0,0,0,0.156591559823237,0,-0.00688091703176729,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157719524735124,0.235726122488544,0,0.155063118480815,0,0,0,0,0,0,0,0,0,0,0,0.0770139597402009,0,0,0,0,-0.0667698099675835,0,0,0,0.48302898064684,0,0,0,0,0,0,0,0,0.0392686735381793,0,0,0,0,0,0.0164720529127012,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.000337233436536263,0,0,0.0254285609689839,0,0,0,0,0,0,0,0,0,-0.000216428223229907,0,0.288751660939618,0,0.0413281753027324,0,0,0,0,0,0.0564622219887686,0,0,0.151834020344038,-0.0214011991372325,0,0.0142599390886901,0.149104431492016,0,0,-0.0755892404833704,0,0,0.0263892077185909,0,0,0,0,0,0,0,0,0,0,0,0.0146644283335331,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0584335017225114,0,0,0,0,0,0,0,0,0.248277600978832,-0.036979356021185,0,0,0,0,0,0,0,0,0,0.424147285936862,0,0,0,0,-0.110345520668453,0.00701728553204146,0,0,0,0,0,-1.73472347597681e-18,0.136823044498757,0.0803770984808743,0,0,0,0,0.248504466910419,0,0,0,0,0.0215579077340067,0,0,0,0,0.0242218115617131,0,0
X600157.SH,0,0.42089224010335,0,0,0,0,0,0,0,0,0,0,0.109371303729031,0,0,0,0,0,0,0,0,0.0890499066667145,0,0,0,0,0,0,0,0,0.175396129609306,0,0,0.102768669629852,0,0.0164066690543973,0,0,0.0610537150097903,0,0,0,0,0,0,0,0.0647346768104062,0,0,0,0,0,-0.0363430488306472,0,0,0,0,0,0
X002409.SZ,-0.0226695859503944,0,0,0,-0.186617071802271,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542708792809139,0,0,0.108713867700564,0,0,0,0,0,0.0203971675626218,0,0,0,0.0235964365573351,0,0,0,0.0690108471029543,0,0.0625072856942727,0,0,0,0,0.0103808761527857,0.0348942975285341,0,0,0,0.0228615131917993,0,0
X000155.SZ,-0.0873020219330174,0,0,0,0,0,0,0.0952856540999142,0.443118947411843,0,0,0.154188426825133,0,0,-0.0850771771174363,-0.0416976310128598,0,0,0,0,0,0,0,-0.116365718125501,0,0.00540689270257573,0,0,0,0,0,0,0,0.214911539622433,0,0,0,0.162897172640721,0,0.104605105058589,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716185900839644,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.192183127224261,0,0,0,0,0,0,0,0,0,-0.0289412512071462,0,0,0,-0.142359288048898,0,0,0,0.171372105285281,0.0642872078603505,0,0,0.346863724020757,0,0,0,0,0,0,0.0892397525504723,0,0,0,0,0,0.166316408746596,0,0.0519757860115182,0,0,0,0,0.211201576704758,0,0,0,0,0,-0.000247122288297577,0,0,0,0.0148437772220156,0,0
X600486.SH,0,0,0,0,0,0.0613072921823357,0,0,0,0,0,0,0,0,0,0,0.0322596386516137,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.058173471516993,0,0,0,0,0,0,0,0,0,0,-0.0892092619321583,0.0120743909280861,0,-0.0359781728121042,0.0525978266845592,0,-0.0464410867014649,-0.250911196880338,0,0,0,0,0.0761321711288299,-5.44831002609873e-05,0.0205328919099748,4.33680868994202e-19,0,0,0,0.145728765174914,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.0626253645614668,0,0,0.0433950927047425,0,0,0,0,0,0,0,0,0.180648293476579,0,0,0,0,0,0,0,0,0.00923790229733243,0,0,0,0,0,0,0,0.213849876671316,0,0,0,0,0,0.238123687681399,0,0,0,0,0,0,0,-0.0596150967859555,-0.0427754531086895,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.00803202986424152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643274443561645,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448892768487271,0,0.0228837225756044,0,0,0,0,0,0.0955894322108512,0,-0.0218679128039101,0,0,-0.142529477707429,0,0,0,-0.0891178060557304,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101767885271132,0.12367268934953,0,0,0,0,0,0,0,0,0,-0.160310063721744,0,0,0,-0.0677130275146492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702429542794893,0,0,0,0,0,0,0,0,1.04548639258818,0,0,0,-0.18821666016799,0,0
TED,0,0,0,0,0,0,-0.0534490931874517,0,0,0,0,0,0,0,0,0,0,0.0725478148969792,0,0,0,0,0,0,0,0,0,-0.0102011263344944,0,0,0,0,0,-0.12958565017526,0.0268144661311401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811984584053231,0,0,0,0,-0.197064807907895,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.066202492975193,0,0,0,0,0.0283246916742276,0.0497420512875444,-0.027848486668048,0,0,-0.0200077506807941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497551816425429,0,0,0,-0.0972653088530292,0,0,0.0298770949210473,0,0,0.0116528768522906,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0664435336790934,0,0
MKreturn,0,0,0,0,-0.0370680552959855,0,0,-0.00912511278029623,4.33680868994202e-19,0,0.0557682268228791,0.000581672130399069,0,0,0.00943296623067867,0,0,-0.00928971082217511,0.00464074979712167,0,0,0,-2.16840434497101e-19,0,0,0,-0.0110476025052557,0.00250763010791171,-0.0651401815891622,0.0226907523634998,0,0,0,0,0,0,0,0,0,0,0,0.0284410291697896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-3.3881317890172e-21,-0.000693241074633086,-0.000229970859356793,0,0.000714043439335585,0,-0.00131600507965615,-0.00247331826713179,0,-0.00135335290018268,-0.000207799507497279,0,0,0.00191389119633009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139071871542946,0,0,0,0,0,0.00211041734599416,0,0.00248225591037725,0,0,0,0,0,0.000548382930240466,0,0,0,0.00253546432349911,0,0,0,0,0.00123166239238122,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.059370160620004,0,-0.36146455163418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138605717230961,0,0.0924815864398568,0,0,-0.0416994958639881,0,0,0,0,0,0.021578311384592,0,0,0,0,0,0,0,0.245468404418031,0,-0.277177751461257,0,-0.278146012830414,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000339933867642236,0,0,0,-0.00481182271493726,0,-0.00114259579160556,-0.0011170981090688,0,0,0,0,0,0,0,0,0,0,-0.000676885751169874,0,0,-0.000675046259811956,0,0,0.000993826805532573,0,0.00123762303404671,0,0,0,0,0,0,0,0.00173015804036053,0,0,0,0,0,0,0,0,0,0.00383566663620284,0,0,0,0,0.00317968416915712,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.000890694616233318,0,-0.0233129353273367,0.00239057539696584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447466401248086,0,0.000884267709886604,0,0,0,0,0,0,0,0,0,0,0,0.0115527988661823,0,0.000489380027299078,0,0,0.0013303571230982,0.00515775517909783,0,0,0,0,-0.034161239332485,0,0
