,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X002271.SZ,X000301.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600803.SH,X600176.SH,X000983.SZ,X601991.SH,X600027.SH,X600489.SH,X000807.SZ,X000786.SZ,X600160.SH,X600995.SH,X000629.SZ,X002080.SZ,X000933.SZ,X000723.SZ,X600219.SH,X600378.SH,X000932.SZ,X000408.SZ,X600096.SH,X600688.SH,X300037.SZ,X000831.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,-0.0632519810574732,0,0,0,0,0,0.0940755477241604,0,-3.46944695195361e-18,0,0,0,0,0.231135791485109,0,0,0.0576411612336472,0,0,0,0,0,0,0,0.0427394834340951,0,0,0,0.0917576777457595,0,-0.0938324415728878,0,0,0.0654329917800708,0,0,0,-0.0942715394945975,0,0,0.00919492199485988,0,0,0,0,0.0207793817140908,0,0,0,0,0,0.0311654484076569,0,0,0,0,0,0
X601898.SH,0,0.476896110149968,0,0,0.121280965203687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995358625629668,0,0,0,0.0152638881680599,0,0.0832370390398584,0,0.148178755338662,0.00369710285803722,0,0,0,0,0,0,0,0,0,-0.0187066998765823,0,0,0,0,0,0.127538211881943,0,0,0.0405866462440815,0.0900673733368236,-0.111159344345031,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0727983266791474,0,0,0,0,0,0.115931933928436,0,0.223921163278825,0,0,0,0,0,0,-0.0855904672992943,0,0,0,0,0.529558710708901,0,0,0.226860977778688,0,0,0.0063421986221643,0,0,0,0,0,0,0,0,0,-0.0635649276484849,0,0,0,0,0.0225068607432867,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0484225265714415,0,0,0,0,0,0,0,0.045402313620514,0,0,0,0,0,0,0,0,0,-0.0808782822781635,0.340208807273146,0,0,0,0.259978360073406,0,0,0,0,0.19501581586922,0.140120445445761,-1.38777878078145e-17,0,0.132955143178074,0,0.118631706570459,0,0,0,0,0,0.131184345572873,0,0,0,0,0,0,0.0335790069891649,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0752950739257369,0,0,0,0,0.0470550353749642,0,0,0,0,0,0,0,0,0.0123194976142398,0,0,0,0,0,0,0.0157407670489931,0.0300972629694428,0.026185694597021,0,0,-0.0176325634075533,0,0.0470809529245484,0,0,0,0.237296114044565,0,0,0,0,0.0323618819391495,0,0,0.0196124710507997,0,0.0865105555761283,0.407683892018935,0,0,0,0,-0.0273174632321716,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0091349484086938,0,0.138234483984534,0,0,0,0,0,0,0.045760194707216,0,0,0,0.0422628680442602,6.93889390390723e-18,0,0,0.0118621817688277,0,0,0,0.0362030049675525,-0.0154428398562466,0,0,0,0.0718820392159219,0,0,0.0703760569240188,0.0678275662952944,0,0,0,0,0,0,0,0,0,0,0,-0.0207752840013179,0.0634975765923606,0,0,0,0.0282133867188242,-0.0122971191752926,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0468788572088406,0,0,0,0,0,0,0,0.0630592764915636,0.104499622712498,0,0,0,0,0.0661875692218437,0,0.0534222571821423,0,0,0,0,0,-0.0272166412311517,0,-0.0278044567113304,0.0671418306446378,0,0,0.147075048760578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247088929143373,0,0,0,0,0,0
X002271.SZ,0.0214703883094886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12629142719503,0,0,0,0,0,0.428153468827266,0,0,0,0.071680857971501,0,0,0,-0.0539123676161757,0.428327945564782,0,0,0,0.192748849949313,0.0519161483546908,0,0,0,0,0.0140228064036811,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0480265121835299,0,0.0325060346106484,0,0,0,0,0,0.130574861595068,0,0,0,0,0,1.73472347597681e-18,0,0,0.160935151798891,0,0,0,0,0,0,0,0.176684066604634,0,0.0371622413808054,0,0,0,0.0475537967120709,0,0.0961094626668614,0,0.0444019997704292,0,0,0,0,0.0217006859060199,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135194959391098,0.0920353444679856,0,0,0.0563836385636582,0,0,0,0.0538520643372298,0,0,0,0,0,0,0,0,0,0,0.101264605911613,0,0.0762436289187875,0,0,0,0,0,0,0,0.0226534812145153,0.010745025069322,0,0,-0.0703162548796109,-0.0220179682740562,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.08599379428719,0,0,0,0.0575772956900474,0,0,0,0,0,0,0,-0.180531715287841,0,0,0,0,0,0,0,0,-0.0610570023930034,0.0639993270318942,0,0,0,0,-0.0230046691165184,0,0.0139520283170123,0,0.0541217782362382,0,0,0.020048683705286,0,0,0,0,0,0,0,0.0210466808540643,-0.0241620837932906,0,0,0,-0.0150514090196501,0.0244939850659825,0,0,0,0,0,0
X000877.SZ,0,0,0,0.0170831358973095,0,0.422275189384781,0.174506047693829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149415419792873,0,-2.16840434497101e-19,0,0,-0.0476326723156362,0,0.0965995680462666,0,0,0.200909330366112,0,0,0,0,-0.00960952447038387,0.00156682641994556,0,0,0,0,0,0,0,0,0.0300363197250966,0,0,0,0,0,0,0
X600426.SH,0,0.128639790041197,0,0.389452191498573,0,0,0,0,0,0,0,0,0.0329531385081467,0,0,-0.0577153607968974,0,0,-0.215805876723517,0,0,0,0,0,0,-1.73472347597681e-18,0.351454754681657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157787815672484,-0.0119265815087147,0.107262056185431,0,0,0,0,0,0
X600362.SH,0.046083872297765,0,0,-0.0243704275143198,0.126061262577697,0,0,0,0,0.0891990700336822,0,0,0,0.303919537993855,0,0,0,0.0765793670447487,0.0529352140381998,0,0,-0.0414698268936194,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00589696255366678,0,0.108488833898713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949631383630195,0,0,0,0,0,-0.0139283667671411,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0418435049905215,0,0,0,0,0,0,0,0,0,0,0,0,0.216410755231864,0,0,0,0,-4.33680868994202e-19,0,0,0.081734024157409,0.0236243819551384,0,0,0,0.24523073345581,0,-0.0590275445016247,0,0,0,0,-0.0441776004850454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249294443101508,-0.0286989773871756,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.111539401294964,0,0,0,0,0,0,0,0,0,0,0,-0.362981677559648,0,0,0,0,0,0,0,0,0,0.0997395656451032,0,0.803768708179981,0,0,0,0,0.18669697163222,0,0,0,0,0,0,0,0,0,0,0.0760143788491433,0,0,0,0,0,0,0.000537822870395579,0.0293497678613952,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0571646523235099,0.116931396550086,0,0,0,0,0,0,0,0,0,0.207811484531948,-0.137741142437094,0,-0.0308015760755594,0,0,0,0,0.320057718935261,0,0,0.0324614405237508,0,0,0,0,0,0,0,-0.0827311455187516,0.120226114381031,0,-0.0656416119838057,0,0,0,0,0.0142838908701934,0,0,0,0,0.0652397831783017,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.147594487614577,0,0,0,0,0,0,0.194488390794731,0,0,0,0.0451481519412499,0,0,0,0.0873912460797419,-0.0155951604109889,0,0,0,0.0255421279824938,0,0,0,0,0,0,0.020061754602192,0,0,0.0759872352670806,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.10371025199605,0,0,0,0,0.0361418043975328,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.214766456095792,0,0,0,0,0,0,0,0,0.00842778444079992,0,0,0,0,0.0189667735587747,0,0,0,0,0,0,0.268203339554793,-3.46944695195361e-18,0,0,-0.147448956183008,-0.0200758144820863,0,0,-0.0960760832761108,0,0,0.046291572696567,0,0.223549603195812,0,0,0,0,0,0.12855686705484,0,0,0,0,0.271685671405626,0.123632850965382,0,-0.00308870505986963,0,0,0,0,0,0
X601991.SH,0,0,0.110126194657769,0,-0.0726508571978173,0,0,0,0,0,0,0,0,0.0415031312325809,0,0,0,0,0,0.123225346882057,0,0.0599677362679097,0,0,0,-0.0344905946812859,-0.0703635797502628,0,0,0,0.356494470958267,0,0,0,0,0,0.00535257348931709,0,0.0479023628897307,0,0,-0.0249518680047477,0,0,0,0,0,0,0,0,0,0.0163481113020938,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.375634648541292,-0.0688686296178508,0,-0.0711614425368439,0,0,-0.0134884328429508,0,0,-0.136268069873917,0,0,0,0,0,0,0.708874251858089,0.0812633112247405,0.0148787080816334,-0.0523252564901516,0,0,0,0,0.0932825949963588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103324186005827,-0.0165771577816818,-0.0187258118850815,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0316235583436864,0.626766359200305,0.0237620665597843,0,0,0,-0.0975360995635958,-0.0286639072830438,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.150196288109844,0,-0.0932181945598102,0.167859919294159,0,0,0,0,0,-0.0309462175074444,0,0,-0.0243981946546394,0,0,0,0,0,-4.33680868994202e-19,0.0171720409697685,-0.0313175051144989,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.213864505169587,0,0,0,0.493034204774366,0,0,0,0,0,0,0,0,0,0,0,0,0.24884563950194,0,0,0,0,0,0,0,0,0,0,0,0.343301088400914,0,0,0,0,0,0,0,0,0,0,0,0,0.00991698107560876,0.0048428565346839,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.041374906479859,0,0,0,-0.014342039396769,0,-0.0212732006175339,0.0662014926162372,0,0,0,0,0,0,0,0.0134185761542281,0,0.377582257264645,0,0,0,-0.176471248513634,0,0,0,0,0,0,0.104156192302665,0,0,0,0,-0.148023784423147,0,0,0,-0.0115883034267048,0,0,0,0.103262304655137,-0.0869542264193802,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.00872286814730227,0,0.223076433419846,0,0,0.0420364061067464,0,0,0,0,0,0,0,0,0,0.0423052777498456,0,0,0.0203762103696001,0,0.152245310845708,0,0,0.0208352901677352,0,0.0808702792714771,0.0490683086117104,0,0,0.303636143544499,0,0,0,0,0,0,0,0,0,-0.0272248164669047,0,0,0,0,-0.00322191134911985,-0.0608867747906679,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.184456934540062,0,0,0,0,0.118871714853669,0,0,0,0.135430540622759,0,0,0,0,0,0,0,0,-0.0958503654898687,0,0,0.0511674776416866,0.0161918168490919,0.0658349195768015,0,0,0.100788178953014,0,0.112683502267188,0,0,0,0,0,0,0.00068655603837553,0,0,0,0,0,0,0,0,0.0391726502785963,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.244699174094017,0,0,0,0.0112391043804881,0,0,0,0,0.130681562017066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579731522071511,0.118628592693707,0,0,0,0,0,0,0,0,0,0,-0.102854575947536,0,0.0165261482394078,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734991550416882,0,0,0,0.0749806750978053,0,0,0,-0.163014613386978,-3.46944695195361e-18,0.374610303700735,0,0.103376188881355,0,0,0,0,0,0,0.125802469249821,0,0,0,0,0.0233151759913185,0,0,0,0,0,0,0,0.182550899820049,-0.0361997138172901,0.0224678875878624,-0.0131854274078831,-0.043694620776069,0,0,0,0,0
X000933.SZ,0.0851559125101866,0,0,0,0,0.031142009926818,0,0,0,-4.33680868994202e-19,0,0.18245218087352,0,0,0,0,0,0,0,0.024943610348304,0,0,0,0,0,0.0142335154295687,-0.05819021851793,0.341548765172795,0,0,0,0,0.470244224291723,0,-0.0042987406557809,0,0,-0.0215967017138874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486822657215699,-2.16840434497101e-19,0,0,0,0,0,0
X000723.SZ,-0.0164276062175678,0,0,0,0,0,0,0,0,0,0,0,0,0.147094501967279,0,0,0,0,0.0574436549399678,0,0,0,0,0,0,0,0,0,0,0.0387520070517934,0,0,0,0,0.0127714176710427,0,0.0451209174072505,0,0,0,0,-0.0682331615478576,0,0,0,0,0.0115886511537359,0.0882471173226428,0,0,0,0,0.04432769578315,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0128567586446328,0,0,0,0,0,0,0,0,0.0623900436315166,0.0953307647142996,0,0,0,0.0129242892329527,0,0,0,0,0.00699559369932153,0,0,0,0,0,0,0,0,0.172192149243003,0,0.0713612960071008,0,0.0428338984146403,0,0.0498349520021247,0,0,-0.0422975331561105,0,0.0804053841669691,0,0,0,0,0,0,0,0,0.00354619944272027,0,0,0,0,0,0
X600378.SH,0,-1.73472347597681e-18,0,0,0,0,0,0.0308928782461786,0.12466267282079,0.472617464375391,0,0,0,0,0,0,0,0,0,0,0,0,-0.248470938883965,0.38768225321645,0,0,0,0,-0.505689422606416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18488721853934,0,0,-0.445462756330789,0,-0.0375646994665057,0.157306543632998,0.0331984627160142,0.0978808759428955,0,0,0,0,0,0
X000932.SZ,0,0.056659630858459,0,0,0,0,0,0,0,0,-0.0656294775355972,0.237743483603802,0,0.0236683362199687,0,0,0,0.188390253809074,0.0838180303298639,0,0,0,-0.0717512463156272,0,0,0,0,0,0,0.0303300899240921,0.059494998455736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598918264244433,0.0569810974199975,-0.0595862203834451,0,0,0,0,0,0
X000408.SZ,0,-0.246807915359064,0,0,0,0,0,0.287669209880956,0,0.140995414258482,0,0,0,0,0,0.00579884863809078,0,0,0,0,0,0.127923416441898,0,0,0.150538520539733,0.0038438352648944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117430213065167,-0.0571065679057348,0,0,0,0,0,0,0,0,0,0.0956424876626064,-0.0986214867320177,0,0,0,0,0,0
X600096.SH,-0.0446253828070055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552712024014417,0,0,0,0,0,0,0.039756184465043,0,0,0.160433451840874,0,0,0,0,0.144122699493454,0.0625263627876014,0,0.203039025066347,0,0,0,0,0,0,0,0,0,0,0.120268397308762,0,0,0,0.00479929176229314,0,0,0,0,0,0,0
X600688.SH,0.0707267297752548,0.381805669043202,0,0,0,0,0,-0.0377980415829012,0.0439078699976501,0,0,0.117633514356812,0,0,0,0,0,0,0.108082673157922,0,0,0.0524879751817241,0,0,0,1.38777878078145e-17,-0.0317757987827265,0,0,0,0,0,0,0.114332557704191,0,0,0,0,0,-0.2753029412124,0,0,-1.38777878078145e-17,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0205058547351447,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.12513700565504,0,0,0,0,0,0,0,0,0,0.172364604181272,0,0,0,0.263309369986104,0,0,0,0,0,0,-0.034289072795093,0.15530529491,0.149124708271251,0,0,-0.129365475856551,0,-0.0476273955508037,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.294493767502417,0,0,0,0,0,0,0,0,-0.00834665636313484,0,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.170713657514554,0.042022203156655,0,0,0,0,0,0,0,0,0,0.898170153267123,0,0,0,0,0,0,0,0,0,0,0.0753071357036212,0,0,0,0,0.169807362731976,0,0,-0.0265017124184372,0,0,0,-0.00421739598891438,0,0,0,0,-0.0883779165689827,0,0,0,0,0,0,0,0,0.0163700268050493,0.0155789657684735,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0363637505200659,0,0,0.0653494122111642,0,0,0,0,0,0,0,0,0.0531683263740251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236331626850395,0,0.0360240053387195,0,0,0.10372303302419,0,0,0,0,0,0,0,0,0,0,0.0399290564878514,0,0,0,-0.00296133546056497,0.00879571932553996,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.127626501573918,0,0,0,-0.123968475442142,0,0,0.0425180060350648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105690190463881,0,0,0.142284715901758,0,0,0,0,-0.0234559706643492,0,0,0.0165774334486673,0,0.0120529931896674,0,0,-0.0579995877749707,0,0,0,0,0,0.114067319292117,0,0,0,-0.00224222198460913,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0894413192552032,0,0,0,0,0,0,0,-0.0422654460495344,0,0,0,0,0,0,0,0,0.211763725007695,0,0.0408871312343398,0,0,0,0.393292464315201,-0.198094137810539,-0.289542447037022,0,0,0,0,0,0,0.0557039843937053,0,0,0,0,0,0,0,0,0,0.0868594981519098,-0.195006959886762,0,0,0,0,0,0
Slope,-0.0924602374150768,0,0,0,0,0,0,0,0,0,0,0,0,-0.043267759989306,0,0.159651864807772,0,-0.0817726278268862,0,0,0,0,0,0,0,0.441052934151311,0,0,0,0,0,0,0,0,0,0,0,-0.107958265517508,0,0,0,-0.410926411783794,0,0.0393852243139211,0,0,0,0,0,0,0,0,1.25932717486733,0,0,0,1.22846929996004,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796131071611643,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.176762320871714,0,0,0,0.00894443128350627,0,0,0,0.00103234315277534,0,0,0,0,-0.0185088054190707,0.0746488787204426,0,0,0,0,0,0,0,0.02539150784233,0,0,0,0,0,0,-0.101599506398922,0,-0.101675008076227,0,0,0,0,0,0.0295949808708795,0,-0.0790144611491367,-0.176213981025844,0.0943406182826164,0,0,0,0,0,0.0139060665608791,0,0,0,0,0,0,0
MKreturn,0,-0.091616746087536,0,0,0,0,0,0,0,0.043525127798635,0,0,0.0276419489140348,0,0,0,0,0,0,0,0,0,-0.0771548951493249,0,0,0,-0.0486963069179833,0,0,0,0,0.00651040150181662,0,0,0,-0.104731294167971,0,0.089809718560277,0,0,0,-0.00521248787248119,0,0,-0.0170554460537488,0,0,0,0,0,-0.0135973239002418,0.0296996980173984,-0.0268911976155679,0.010082936018617,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00271991966028671,0.000220722507886907,0,0,0,0,-0.0016316544009488,0,0,0,0,0.000946543568446368,0,0,0,0,0,0,0,0,0,-5.53129447556776e-05,0,0,-1.0842021724855e-19,0,0,0,0,0,0.00134550725712027,0,0,0,0.000478421718955886,0,0,0,0,0.00191317724905684,0,0,0,0.00353617107630561,0.00247507076698807,-0.00158309470646693,0,0,0,0.0111161918149932,0,0
CarbonVol_Shenzhen,-0.0113976739376746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990391726857418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333534740077592,0,0,0.0172303295331741,0,0,0,0,0,0,0.00845491510027718,0,0,0,0,0,0,0,0,0,0.1195692746906,-0.137501548326517,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00477398523503199,0,0,0,-0.00495564267362606,0,0,0.00398276111264302,0,0,0,0.00749748258886928,0,0,0,0,0,0,0.01429590257773,0,0,0,0,0,0,0,0,0,0,0,0,-0.00937979781127181,0,0,0.000486002118819458,0,0,0.00261285400979731,0,0,0,0.0117247267526941,0,0,0,0,0,0,0,0,0.00118017579649418,0.0359465292874068,-0.0415181583153559,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000563885252311402,0,0,0,0,0,0,0
