,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600362.SH,X600795.SH,X600188.SH,X600111.SH,X600886.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000898.SZ,X600583.SH,X601158.SH,X000792.SZ,X000709.SZ,X000883.SZ,X600489.SH,X002353.SZ,X000539.SZ,X600547.SH,X000630.SZ,X000825.SZ,X000629.SZ,X000027.SZ,X600660.SH,X601699.SH,X000831.SZ,X600352.SH,X600315.SH,X600578.SH,X000983.SZ,X600808.SH,X000937.SZ,X000959.SZ,X600549.SH,X002470.SZ,X600863.SH,X600008.SH,X000878.SZ,X600307.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0.0561059672670392,0,0,0,0,0,0.125647618614894,0,0,0,0.120004356190969,0,0,0,0.115278481384362,0,0,0,0,0,0,-0.0321395104228901,0,0,0,0,0,0,0,0,0,0.0306048852303164,0,0.102168428963759,0,0,0,0.0726056494196677,0,0,0,0,0.01899212662393,0.00141660604671475,0,0,0,0,0,0
X600188.SH,0.177948639697456,0.0908509687718705,0,0,0,0,0.279909986416011,0,0,0,0,0,0,0,0,0,0,0.326144492414066,-0.123132136027796,0,0,0,0,0.0637650664763874,0.0377879608932827,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0453244087287008,0,0,-0.0616994148688234,0.415606748666035,0,0,0.0450908957088388,0,0,0,0,0,0,-0.0213518877401289,0.0230604263733332,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00808919135421692,0,0,0,0,0,0.0935881460288188,0,0,0,0,-1.73472347597681e-18,0,0,0.0592347389604125,0,0,0,0.0731678062439589,0.038167981748982,0,0,0.0811298864388256,0.0255059296501988,0,0,0,0,0,0,0.0211599744873152,0.269138287945703,0.0249557301928103,0,0.00488146038922061,0,0,-1.73472347597681e-18,0,-0.00641310267598242,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.00731573476756547,0,0,0,0,0,0,0,0,0.0159634009664613,0,0,0,0,0,0,0,0,0,0.0669653681675344,0,0,0,0,0,0,0,0,0,0,0.159663517200067,0,0.128586620764484,0.0986549549891399,0,0,0,-0.0129004669431287,0,0,0,0,0.0982162680937595,0,0,0,0,0,-0.0126172921545142,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.305355715819723,0,0,0,0.210360023424909,0.120492170912507,0.0270774782655461,0,0.0813987754875183,0.0535513377228451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0100933749317907,0,0,0,0,0,0,0,0,0,0,0,0,0.00331550975273054,1.73472347597681e-18,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.112781516442184,0,0,0,0,0.0271594883410622,0,0,0,0,0,0,0,0,0,0,0,0.0348319428705643,0,-0.0257296249455601,0,0.0116647407645113,0,0.123347249079234,0,0,0,0.16808917167966,0,0,0,0,0,0,0,0,0,0.171321211004553,0.0768694730295544,0,0,0,-0.000723664069695597,-0.0143230502638559,0,0,0,0.0382551971645448,0,0
X600688.SH,0,0.199283248032629,0,0,0,-0.105721720112926,0,0,0,0,0,0,0.158737141403036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935382619931137,0,0,0.0352433150798,0.0541928586542611,0,0.17643000107246,0,0,0,0,0.122665873253902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109745669003794,0.0436662303762035,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620572659864668,0,0,0.131979030051232,0,0,0,0,0,0,0.138289219092117,0,0,0,0,0,0.153121876187035,0,0,0,0.144766286416381,0,0,0.00939859575937404,0,0.163105089572167,0,0,0,-0.0157080419605026,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0618684168913162,0.185837895707614,0,0,0.0432929926185342,0,0,0,0,0,0.00940177775977765,0,0,0.134664027599641,0,0.173609781370534,0,0,0,0,0,0,0.118598962045486,0,0,0,0,0,0,-0.119969163173278,0,0,0.13704654347052,0,0,0,-0.0600111193763977,0,0,0,0,0,0,0.0115682575210682,0,0,0,0,0,0,0
X600583.SH,-0.0593527798510978,0,0,0,0,0,0.0294027638667279,0,0,0,0.0151418734113759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539552816805885,0,0,0,0,0,0,0,0,0.0947502317643182,0.0399269416240168,0,0.156091121510388,0,0,0,0,0,0,0,0.00798821031580615,-0.0212122120990473,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,-0.0526095707436816,0,0,0.0265150225199272,0,0,0,0,0,0.014641868488025,0.0448481486901677,0,0,0,0,0,0,0.113892259700097,0,0,0,0.0189856314234937,0,0,0,0,0,0,0,0.104631197972535,0,0.0125272026690473,0.0781657154360129,1.73472347597681e-18,0.0481838186576829,0.010005271766397,0,0.145440183004386,0.0515266256992711,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019068891131146,0,0,0,0.181709977652317,0,0,0,0,0.128634012166326,0,0,0,0,0,0.120010437614819,0,0,0,0.0184116909003653,0.0250612770962269,0,0,0,0,0,0,0,0.208295675637647,-0.0527335514200655,0,0,0,0,0,-0.0767764294568067,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.363405958049748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209484220761654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153876951179067,0,0,0,0,0,0,0.0714536981118691,0,0.240975036270277,0,0,0,0,0,0.0801747119472437,0,0,0.00481402369197791,0,0,0,0,-0.0581068098544045,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.279111724453674,0,0,0.0571821972246397,0,0,0,0,0,0,0,0,0.118779249116689,0,0,0,0,0.0930079555167158,0,0,0,0.0835384382009871,0.0977619069838445,0,0,0.173781242304025,0,0,0.261891185704149,0,0,-0.0710775347396423,0,-0.26183059366208,0,0.110668635666806,0,0,0,0,0,0,0.0528348127602469,-0.0251969068785935,0,0.0694096543594308,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.308254233191127,0.0084121937380175,0,0,-0.171631941431347,0,0,0,0,0,0,0,0.0579240102867131,0,0,0,0,0,0.058115652000305,0,0,0,0.031483507940948,0,0,0,0,0,0,0,0,0,0,0,0.143293849598262,0,0.11785750264728,0,0,0,0,0,0,-0.00361992398828272,-0.00747092029021248,0.120888246751872,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0273234794757546,0,0,0,0,0,0,-0.0229120875721688,0,0.0387235153537168,0,0.111567419624233,0,0,0,0,0,0,0,0,0,0,0,-0.0443369058544283,0,0,-0.0909163131664409,0,0.0708802617461781,0,0,0,0,0.202494442418851,0,0,0,0,0.1421543681967,0.146724206172174,-6.93889390390723e-18,0.0457862526524388,0.271729467159667,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.213165652738378,0.00919955021515232,0,0,0,0.0219560982502556,0,0,0,0,0,0,0,0,0,0,0,7.47144727693469e-05,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00170323286784776,0,0,0,0,0,0,0.0532695114903924,0,0,0,0,0,0,0.0861680461034307,0,0,0,0,-0.0370152350430415,0,0,0,0,0,0
X600547.SH,-0.0352715877755636,0,0,0,0,0,0.29337423241717,0,0,0,0,0,0,0,0,0,0,0,0.0502761090077546,0,0,0,0,0,0,0,0,0,0,-0.0384517728584839,0,0,0,0,0,0,0,0.0340971260646694,0,0,0,0,0,0,0.0258547642269838,0,0.0484181581105739,0,0.058283375083356,0,0,-0.00205691630628715,-0.00340280083595599,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274073864688597,0,0,0,0,0,0,0,0,0,0,0,-0.0506546112335031,0,0,0.153854790284714,0,0,0,0,0,0,0,0.163924154928867,0.177457646058996,0,0,0,0,-0.0998253673159716,0.104752580984009,0,0,0,0.0654523168201771,0,0,0.074561065678823,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00198677203555176,0,0,0,0,0,0,-8.67361737988404e-19,0.33573766051219,0,0,0,0,0,0,0.0829415374864336,0,0,0,0,0.159122693305573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162196526483753,0.118023990539929,0,0.0769458841624768,-0.0808443128999501,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0779970376712083,0,0.180950723345291,0,0,0,0,0,0.863550077817862,0,0.024073249259082,0,0,0,0,0.392051488838545,0,0,0,0,0,0,0,0,0,0,0,0.0207070004430751,0,0,0,0,0,0,0,0,0.0679157344965288,0,0,0.0541466773453505,0,-0.0142106348494795,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.109445114857666,0,0,0,0,0.28958944914673,0.000321686841010179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199918097715707,0,0.10486860221702,0,0,0,0.113266754475656,0,0.0991681390413442,0,0,0,0,0.00493863457644512,-0.0523349085033039,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0222773474440788,0,0,0,0,0,0,0.031872133902694,0.0435409279239725,0,0.233389314526479,0.0286152642653008,0,0,0.165415147853983,0.213492543007758,0,0,0,6.93889390390723e-18,0,0,0.0636630733223999,0,0,0,0,0,0,0,0,0,0,0.0740709742680715,0,0,-0.0268595473242638,0,0,0,0,0,0,0,0,0,0,-0.00728011783825907,-0.00597207829005832,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.027721682115653,0,0,0,0,0.103784006200518,0.0223041458897634,0,0.0174629497806814,0,0,0,0,0,0.0101504879858689,0,0,0,0.054240267696319,0.0195841171774588,0.0688920401824204,0,0,0.0835005152647594,0,0,0.0939443432137517,0,0,0.527967472248998,0,0,0,0,0,0,0,0.0527763689498228,0,0,-0.0187078735742282,0,0,0,0,0,0
X000831.SZ,0.0158346555971528,0,0.195144025397119,0,0,0,0,0,0.0602428609166206,0,0,0,0.116991785607655,0,0.0648625225296128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127146765946267,0,0,0,0,0,0,0.187483957543696,0,0,0,0.0171801151614429,-0.0221986719953379,0,0,0,0,0,0
X600352.SH,-0.118817876792564,0,0,0,0,0.0572909387145919,0,0,0,0,0,0,0,0,0.0576621378512253,0,0,0,0,0.0166196971002747,0,0.1492014413105,0,0,0,0,0,0,0,0,0,0,0,0.108424723645835,0,0.251667089830725,0,0,0,0,0,0,0,0,0,0,0,0.0205665444942007,0,0,0,0.0370540439648546,0,0,0,0,0.116038524257603,0,0
X600315.SH,-0.072381676924766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578635997806951,0,0,0,-0.18510469601676,0.0253449157527145,0,0.298359526716736,0,0,0,0,0,0,-0.041879783205169,0,0,0,0,0,0,0,0,0.263544743216237,-0.0997872660372745,0.0288815963883939,-0.0204612884136034,0,0,0,0.102558471542962,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0511462478201238,0,0,0,0,0.058610701833079,0.0024801279176553,0,0,0.122873531289991,0,0,0,0,0.0042221848688336,0,0,0,0,0,0.0568148568528682,0,0,0,0,0,0,0,0.0126809717778194,0,0.0366269408018089,0,0,0.285355781233998,0.126788993173668,0,0,0,0,-0.00999773186073355,-0.0192676192491513,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.138478897500764,0,0,0.0584307064406365,0,0,0,0,0,0,0,0,0.017235757716806,0,0,0,0,0,0,0,0,0,0,0,0.0119430858503581,0,0,0,0.544350525663685,0,0,0,0.0730874693527033,0,0.0434543004442423,0,0,0,0,0.0183195463255235,0.0223686616883294,0,0,0,0,0,0.00274372839535023,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12464496842289,0,0,0,0,0.00536148150588134,0,0,0,0.152277842318993,0,0.146208771728661,0,0,0,0,0,0.517865940882791,0,0,0,0.122353195456827,0,0,0,0,0,0.170062965983435,0,0,0.067720919523654,-0.075004480820164,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.123392628798733,0,0,0.0111580915621647,0,0,0,0,0.0163485579775155,0,0,0.0122199608079866,0,0,0,0,0,0,0,0,0,0,0.488168847909831,0,0,0,0,0.142425582997602,0.00444693651263837,0,0.0827454850968793,0,0,0,0,0,0,0,0,0,0.00559764838663825,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.0719163355546239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268948464150212,0,0,0,0,0,0,0,0,0,0,0,-0.104336425037239,0.248183568162606,0,0,0,0,0,0.0684272405610047,0,0.0322584857267662,0,0.254211881976786,0,0,0.0205030276801257,0,-1.38777878078145e-17,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0994915410017576,0,0,0,0.17909763355647,0,0,0,0,0.0947026018476889,0,0,0,0,0,0,0,0.130295638880501,0,0,0.0159762434083042,0,0,0,0,0,0,0,0,0,0.132871210037976,0.00634979084911491,0,0,0,0,0,0,0.063475915579984,0,0,0,0.0110280110430581,-0.0432283513351472,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258465973471251,0,0,0,0,0,0,0,0,0,0.0136322977572956,0.270951435118161,0,0,0,0,0.175029300146582,0,0,0,0,0,0,0,0,0,0,0,0.074920822696214,0.0562725490417156,0,0,0,0,0.0937629686543936,0,0,0,0.0333175376640973,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0885783544630855,0,0,0,0,0,0,0.178312828015938,0,0,0,0,0,0,0,0,0,-0.0736727767233976,0,0,0.0657094817407478,0,0,0.0684587338579104,0,0.0183993869630739,0,0,0,0,0.0113435884863092,0.320496688471758,0,0,0,0,0,0,0,0,0,0.0131947168677823,0.219042057671012,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600008.SH,0,0.0651644860978751,0.0232594282699926,0,0,0.0441923053509606,0,0,0,0,0,0,0.13195799784059,0,0,0,0,0,0.0401614888639448,0,0,0,0,0,0,0,0.175571912091147,0,0,0,0,0,0.109603391387449,0,0,0,0,0,0.0921013025070692,0,0,0,0,0,0,0,0,0,0.105406613728662,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0.0165869815843274,0,0.257462003009224,0,0,0,0,0,0,0,0,0.0660635187391066,0,0,0,0,0,0,0.223992617334239,0,0,0.191303766699045,0.0812419594458787,0,0,0,0,0,0,0,0.14231486090311,0,0.0181390373487882,0,0,0,-0.0224409546166537,0,0,0,0,0,0,-0.0094371656955631,0,0,0,0,0,0,0
X600307.SH,-0.138321121770566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182969796664169,0,0,0,0.388096599366786,0,0,0,0,0,0,0.0230106982959712,0,0,0,0,0,0,-0.067115872166808,0,0,0.177514311764365,0,0.00821014597432477,0,0,0,0,0,0,0.0624994950871608,0,0.0375482331354116,0,0.0493378333278679,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0594096787087705,0.0896691917386118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566578441037048,0,0,0,0,0,0,0.0770287676655695,0.0303709089177209,0,0,0.0392708544421331,0,0,0,0,0.284749972430476,0.0834713233971668,0.0289558713201359,0,0,0,0.0679200844848836,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.170792113437385,0,0,-0.0671662124977769,0,0,0,0,0,0,-0.118705916630716,0,0,0,0,0.0977727057911156,-0.0377641866115593,0.0269496129278683,0,-0.00532783403473884,0.123233546375795,0,0.0333442328497781,0.0188720950006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531333931915279,-0.172557571480868,-0.082865523279997,0,0,0.0300728240942394,-0.0718936754399504,-0.120572971876568,0,0,0,0,0
Slope,0,0,0,-1.00386971243017,0,0,0,0,0,0.896181047614429,0,0,0,0,0,0,0.788525833025518,0,0,0,0,0,0,0,0,0,0,0,0,0.49122791347937,0,-0.652621698744774,0,-0.503837365332089,0,0,1.11022302462516e-16,0.141974987869773,0,0,0,0,0,0,-0.437876803363753,0,0.461458768158167,0,0.074156447242917,0,0,0,0.216191394394371,0.674357238202344,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491607803099063,-0.382910061509109,0,0,-0.0349821484193726,0,0,0,0,0,0,0,-0.0580269326479689,-0.245088374650128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458749930196235,0,0,0,0,0,-1.71898372651723,0.544384726248059,0,0,0,0,1.00489450482673,0,0
RealEstate_excess,-0.170852345164438,0,0,0,0,-0.024113498520886,-0.187863168791657,0,0,-0.184397741884822,0,0,0,0,0,-0.23573253200367,0,0,0.112361396938362,0,0,0,0,0,0,0,0,0,0,-0.00905846060337388,0.0623325113602396,0,0,0,0,0,0,0,0,0,0,0,0.0452717148401178,0,0,0,0,0,0.0492214613606783,0,0,0.0426080192722557,-0.0866926721917129,0,0,0,-0.0414181991970779,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368570383000806,0,0,0,0.02542606977509,0,0,0,0,0,0,0,0,0.0708782237664384,0,0,0,0,0,-0.163827707607402,0,0.0588555925032935,0,0,0.00725651864485994,0.0315744143605073,0,0,0,0.0541355207065801,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117057136264975,0,0,0,0,0,0,0,0,0,0,0,-0.00315028575614262,0,0,0,0,0,0,0,0,0,0,0.00141047609981114,0,0,0,-0.000560895487454415,-0.00105293953929034,0,0,0,0.00483945488976649,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652553419548876,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284431284391856,0,0,0,0,0,0,0,0,0,0,0,0.00118031754416935,7.47054652598058e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121122414739603,-0.0028138182492941,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00815892450018842,0,0,0,0,0,0,-0.00840906979356019,0,0,0,0,0,0,0,0,-0.00398686513309395,-4.33680868994202e-19,0,0.0201011896076619,0,0,0,-0.00604816859232396,0,0,0,0.00491372005947071,0,0,0,0,-0.00150298409699392,0,0,0.0205476132270327,-0.0101229323532504,0.0025684692453711,0.00596630538167211,0.00274361219392502,0.00981092133652438,-0.00291948360860582,0,0,0,0,-0.00733886056290407,-0.000118385162123407,0,0,0,-0.306192123081856,0,0
