,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X000301.SZ,X600188.SH,X000877.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X000723.SZ,X600803.SH,X600219.SH,X000408.SZ,X002326.SZ,X300037.SZ,X600688.SH,X300073.SZ,X600399.SH,X000786.SZ,X601991.SH,X000825.SZ,X600795.SH,X600141.SH,X600516.SH,X600096.SH,X000831.SZ,X600352.SH,X600489.SH,X000959.SZ,X600157.SH,X600295.SH,X002409.SZ,X000155.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0428844207628398,0,0,0,0.008829327830412,0,0.0911835268078739,0.107860404819461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118983091984534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139393368643313,0,0,0,-0.021267855431322,0,0,0,0,-0.0819739421594361,0,0
X600028.SH,0.18116996627399,0,0,0,0,0,0,-0.0361678882964625,0,0,0,0,0.0165335994872032,0.0206068340647787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768350088089589,0,0,0,0,0.0692489376921094,0,0,0,0,0,0,0,0,0.116906081088976,0.0985537152901337,0,0,0,0,-0.00509289377007312,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0420273663828239,0,0,0.181710034512227,0,0.0894824482561196,0,0.029930731168094,0,0,0.369320132089464,0,0,0.0759201812457387,0,0,0,0.117869017473082,0.0167047264652769,0,-0.0419426713926803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796770584068322,0,0,0,0,0.0216050562434804,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0441017347840095,0,0,0,0,0,0,0,0.0312806946647873,-0.0171770991215334,0.0604065741418377,0,0,0,0,0,0.148673550897963,0.0823894989734623,0,0,0,0,-0.0798559722999864,0,0,0,0,0,0,0,0,-0.0789298552885637,0,0.0107698103691213,0,0,0,0,0,-0.0403325620681146,0,0,0,0,0.0334662963655647,0,0,0,-0.0127271384942393,0,0
X002460.SZ,0,0,0,0,0,0,0,0.50693462942224,0,0,0,0.155954696890216,0.0918200882481034,-0.113493594244102,-0.0353775120765976,0,0,-0.118308097641756,0,0,0,0,0,0,0,0,0,0,0,0.0429381838769871,0,0,0,0.03656025130925,0.165303130192115,0,0,0,0,0.026915425599564,0,0,0,0,0,0,0,0.071284616250613,0,0,0,0.0374520607898978,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402261308138788,0.473654303671234,0,0.163476261310075,-0.0255749802149013,0,0,0,0,0.0871015917715857,0.0506586198588938,0,-0.0055753005787798,0,0,0,0.068202518066782,0,0,0,0,0,0.0662954699670643,0,0,0,-0.118702359395403,0,0,-0.0189095133676224,0,0,0.152218829662924,0,0,0,0,0,0.000787497466769226,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.117529488886252,0,0,0.455618870320261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215906216722213,0.0310238782508747,0,0.00597299665886672,0,0.208010652668659,0,0,0,0,0,0,-0.0472395521830147,0.110080212052963,0,0,-0.0154048216254479,0,-0.143464539153193,0,0,0,0,0.025208950590961,0,0,0,-0.0480721247514646,0,0
X002466.SZ,0,0,0,0,0.474033511257625,0,0.0210312976487158,0,0,0,0.0868431624156946,0,0.10939684226436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487316987079876,0,0.0309302392595461,0.161557504259608,0.0184840970282034,0,0,0.00209940292182624,0,0,1.0842021724855e-19,0,0,0,0,0,0.0396822055521222,0,0,0,0,-2.16840434497101e-19,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0746374126004832,0,0,0,0,0,0.149957923352899,0,0,0,0,0,0,0,-0.14254537184836,0,0,0,0,0,0,0,0,0,0,0.0851901408278012,0,0,0.262393905169926,0.00936858399842795,0,0,0,-0.00341523475163605,0,0,0,0.0176909029561051,0.000851022817518605,0,0,0,0,0,0,0.290552531435909,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0752718870862027,0,0,0,0.135832319623965,0.166926139520025,0,0,0,0,0,0.055388788831632,0,0,0,0,-1.73472347597681e-18,0,0.0342387194394055,0.0814091958800224,0,0,0,0,0,0,0,0.286014721806569,0,0,0.0581428611826684,-0.0117735988492883,0,0,0,0,0.0177362238620048,0,0,0,0,0.00916841371737072,0,0,0,0,0,0,0
