,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X002460.SZ,X601699.SH,X600111.SH,X600010.SH,X600160.SH,X000983.SZ,X600803.SH,X600426.SH,X002466.SZ,X601991.SH,X000301.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X002128.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X600096.SH,X600612.SH,X002271.SZ,X002353.SZ,X000932.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790002658583706,0,0,0,0,0,0,0,0,0.0417169337133313,0,0,0,0.0817592351046831,0.050588141286199,-0.0551494260719114,0,0,0,0,0,0,0,0,0,0,0,-0.0373092673532184,0,0,0,0,0,-0.058934977492554,0.0651766993270511,0,0,0,0,0,0
X600585.SH,0,0,0,0.200424343961913,0,0,0,0,0,0,0.00748764705692788,0,0,0,0,0,0,0,0,0,0,0,0.146537881252119,-0.0214230076636957,0,0,0,0,0,0,0.23811113058958,0.0636982888431246,0,0,0,0,0,0.0356046677396784,0,-0.0645109929458434,0,0,0,0.0650614448389715,0.0877939797443657,0,0,0,0,0,0,0.0263755864529995,-0.0540294245524619,-0.076522227502898,0,0,0.0860265817715046,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580589875231143,-0.0324986622376467,-0.011885901163462,0.0847704253430156,0,0,0.0934127476168606,0,0,0,0,0,0,0.0917991673699353,0,0,-0.0447525444669893,0.0975905647359687,0,0,0,0,0,4.33680868994202e-19,-0.0182800624154351,-0.0960447091627733,0,0,0,0,0,0.0141060105621393,-0.00200050024031324,1.73472347597681e-18,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.382065724552696,0,0.0640382446844573,0,0,0.0347443953389417,0,0,0,0,0.31780686290049,0,0,0,0,-0.0367265499953358,0,0,0,0,0,0.0655136130938379,0,-0.0838593424567936,0,0,0,0,0,0,-0.0174166869067848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127248382320011,0,0,0,0.0135380878258141,0,0
X000792.SZ,0,0,0,0.144474840849115,0,0,0,0,0,0,0.0222293413775383,0,0,0,0,0,0.0323340375905354,0,0,0.213441493614729,0,0,0,0,0,0,0,0.0691708261792699,0,0,0,0,0,0,0,0,0.0442502122932604,0,0,0.0423539507734664,0.104438904830265,0,0,0,0,0,0,0,0,0,-0.0125839411440389,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.00763343239489502,0,0,0,0,0,0,0.231375900210926,-0.122311479084876,0,0,0,0,0,0,0.0432846951294804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202140883455026,0,0,0.268111566879871,0,0,0,0.051698452496014,0.287322519868954,0,0,0,0,0.0242119198462381,-0.0340516473672207,0,0,0,0,0,-0.00933355262705878,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.282432240882391,0,0.185411955105856,0,0,0,0,0,0,0,0,0,0,0.00324973670271449,0,0.0542939642146949,0,0,0,0,0,0,0.154272899268925,0,0,0,0,0,0.0238325108734594,0,0,0,0,0.0111611133287339,0,0,0,0,0,0,0,0.0757534635477092,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.172546573988627,0,0,0.0483304223328917,-0.00785512941187358,-0.0174408730612184,0.212683867504974,0,0,0,0,0,0,-0.0762034155047944,0,0,0.00936681056634343,0,0,0,0,0.341606477578539,0,0,0.112928134595684,0,0,0,0.0746591893302941,0,0,0,0,0.0254270106354685,0,0,0,0,-0.0662530113126054,0,0,0,0,0,0,0,0,0,0,0.042343574711852,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.0490760889607873,0.648828554058007,0,0,0,0,0,0,0,0,-0.103954442859295,0.0242108597816061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023450543603608,0.0473877335473857,0,0,0,0.121398267803163,0,0,0,-1.73472347597681e-18,0.0484111638462442,0.0841940510047328,0,0,0,0,0,0,-0.00799092943539263,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104377273524553,0,0,0,0,0,0,0,0.0234657858276003,0,0,0,0,0.749769981739789,0,0.0321691827114995,0,0.0638480883794453,0,0,0,0,0.0484362101124206,0,0,0,0,0,0,0,0,0.0223216822686558,0,0.0016606670919191,0,0.0318631220424494,0,-0.00510575203699394,-0.0205891582333465,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.366274440998515,0,0,-0.0191917159014265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982386140845407,0,0,0,0,0,0,0,0,0,0.044955519500404,0,0,-0.090330945241327,0,0,0,0,0.666722461416729,0,0,0,0,0,0,0,0,0,-0.00931026311923842,0,0,0,-0.0690315310156604,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.165782070123801,0,0.0111528366729862,0,0,0,0,0.0303711169424019,0,0,0,0,0,0,0.525626288045156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799396663199027,0,0,0.0053571489194331,0.021417177542781,0,0,0,0,0.0957740405350525,0,0.0534999119183407,0,0,0,0,-0.0358015101319892,0,0,0,-0.00567846247826914,0,0
X600010.SH,-0.124869028923048,0,0,0,0,0.168124775520768,0,0,0,0,0,0.0785392116802239,0,0,0,0,0.0271737813128211,0,0,0,0,0.564289012532753,0,0.000377435303989258,-0.225747783176694,-0.182125417953737,0,0,0,0,0,0,0.0226058114231603,0,0.0255170375766233,0,0,0,0,0,0,0,0,0,0.0539496843927384,0.00472682443105483,0,0.073988154805127,0,0,0,0,-0.0071891533951493,0,0,0,0.0203202334929928,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.103923413168211,0,0,0,0,0,0,0.464766155915414,0,0,0,0,0,0,0.063172715293644,0,-0.0293435222182989,0,0,0,0,-0.366459995474822,0,0.11383237168455,0,0,0,0,0,-0.122971149311156,0,0,0,0,0,0.184055089369876,0,0.331920321334924,0,-0.0824881617373719,0,0,0,0,0,0,0.0321812386332805,0,0
X000983.SZ,0,0.0161086049718812,0,-0.0182023684243138,0.0684080555690232,0,0,0,0,0,0,0,-0.0371102122574384,0,0,0,0,0,0,0,0.225516634141369,0,-0.0353819865730298,-0.0106465898511367,0,0,0,-0.023238557473166,0,0,0,0.0365519310257979,0,0,0.35487053713056,0.0669020279481662,0.0289549626614444,-0.0152278972973518,0,0,0,0,0,0,0,-0.0247032674487719,0,0.157870460310027,0,0,0,-0.0556190440764607,-0.0317247708743696,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0634171103379972,0,0,0,-0.132397628956436,0,0,0,0.108674404326187,0,0,0,0,0,0,0,0,0,0,0,0,0.0566112130540289,0,0,0,0,0,0,0,0,0,0.106490215123994,0,0.074635369700176,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.149663154212772,0.00259866453559886,0,0,0,-0.0502687877238869,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.129808789345332,0,0.0993829689574664,0,0,0,-0.0620942806463215,0,0,0,-0.0303302857500459,0,0,0,0,0,0,0,0,0,0,0.0555553721454809,0.00211682210371498,-0.0998725803678477,0,0.423517797651332,0,0,0,0,0,0,0,0,0.103292865584508,0,0,0.08986802480105,0,0.000128371887560291,-0.0125440089937708,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.194725823729246,0,0,0,0,0,0.0855601938941496,0,0,0,0,0.863030086623091,-0.00966045098063442,0,0,0.0588128423659998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431311178453706,-0.0782567751517819,0.0840760653931363,-0.0255637652203028,0,0,0,0.182462761796022,0.12486964584764,0,0,0,-0.10431936672766,0,0
X601991.SH,0,0,0,0,0,0,0,0.165926966836744,0,0,0,0,0,0,0,0,0,0.309324359831908,0,0.0441455487453911,0.0918662502612552,0,0,0,0,0,0,0.0250186929275141,0,0,-0.0338636662185437,0,0,0,0,0,0,-0.0306289197224664,0,0,0,0,0,0,0,-0.00950343586758677,0,0,0,0.206143930470102,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0570805245160883,0,-0.0960833900109678,0,0,-3.46944695195361e-18,0,0,0,0.206676523215808,0,0.0392279019340178,0,0,0,0,0,0,0,0,0,0,0,0,0.0815296615622492,0,0.0954264101483041,0.0856450378199835,0,0,0,0,0.108298795250211,0,0,0,0,0.102841643752241,0,0,0,0,0.0222961757860734,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205512288067388,0.0850424872894632,0,0,0,0,0,0,0,-0.0447556736606915,0,0,0.206566761214496,0,0,0.242283032827041,0.0740936403049965,-0.319070019661681,0,0,0,0,0,0,0,0,0,0,0,0.114918459230701,0,0.0836880421774481,0,-0.0591265431729615,0,0,0,0,0,-0.0566245137660804,0,0,-0.0695289836285765,0,0,0,0,0
X000933.SZ,0,0,0,0,0.499937923159009,0,0,0,0.217459965333133,0,0.123335473748784,0,0,0,0,-0.032504263111539,0.095691176296279,0.230099783537302,0,0,0,0,0,0,0,0,0,0.152764653109618,0,0,0,0,0.241056332832825,0.0180829395367103,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0860975262463393,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.147427325264992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928262466499916,0,0,0,0,0,0,0.426174258056097,0,0,0,0.00367847185367627,0,0,0,0.124852962066144,0,0,-0.0653020217530146,0.127900861408466,0,0,0.13763398123665,0,0,0,0,-0.0784971847232296,-0.0288259922028993,0,0,0,0.0407071344039642,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263241901974602,0,0,0.128241061298715,0,0,0,0,0.053358502897356,0,0.142012700254781,0,0.0426613933997203,0,0.043939598929424,0.187681214263853,0,0,0,0,0.0126269034802718,0,0,0,0,0,0,0
X600985.SH,0.0578764354375417,0,0,0,0,0.0882715260328633,0.0423369096452242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282518117408239,0,0,0,0.176534125246302,0,0,0,0,0,0.170699009840667,0,0,0,0,0,0,0.0665415400517385,0,0.0534535826925482,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62396016785276,0,0,0.0967152348424929,0,3.46944695195361e-18,0,0,0.044554133359952,0.0749842455817751,0,0,-0.129725390409925,0,0,0,0.0327358257290522,0,0,0,0,0,0,0,0.0645163319056603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107806645375099,0,0,0,-0.0187281503035362,0,0
X000877.SZ,-0.118133119432281,0,0,0,0,0,0,0,0.219334079311959,-0.090430986331223,0,0,0,0,0.00636359277364944,0.101303907888639,0,0,0,0.0345073739251935,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.325032511920896,0,0,0,0,0,0,0,0,0,0,0,-0.306812209362901,0.262034715657858,0,0.58870542528761,0,0.0715161253062187,0,0,0,0,0,0,0.00401583065309008,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152835366080957,0,0,0,0.0150253668222923,0,0,0,0,0.168940078644627,0,0,0.0312048361091501,0,0,0,-0.0490287026769616,0,0,0,0,0,0,0,0,0,0.41377917943909,0,0.216565773166768,0,0,0,0,0,-0.0643655986171554,0.0370684396152155,0,0,0,0.0311155953362637,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.190819995177543,0,0.0187093560037933,0,0,0,0,0.263270643097235,0.0941950740269747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255578044958898,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0085142146592081,0,0,0,-0.0260965137504554,0,0
X601168.SH,0.169963443530962,0,0,0,0,0,0,0,0,0,0.123919426096554,0,0,0,0,0.0108167520720698,0,0,0,-0.0205011211147507,0,0,0,-0.0457109171976285,0,0,0,0,0,-0.0253936287847561,0,0,0,0,0.165114383200953,0.707646571214235,0,0,0.190677724926417,0,0,0,0,0,0.139612452976649,0,0,0,0,0,0,0,-0.0184519860862185,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59127185345515,0.167136631948465,0,0.0543218599256101,0,0.0835314042676298,-0.104854229067033,0,0,0,0,0,0,0,0,0,0,0.0444563964599431,0,0,0,0,0,0,0,0.393664851217308,0,0,0,0,0,-0.029144512879967,0,0,0,0,0,-0.171910627598168,-0.0417575950462041,0.126970999213021,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.151526761697793,0.141894639512211,0,0,0,0,0,0,0.0470211624337161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950766335195461,0.0816334361623263,0.00573448590769269,0,0,0,0.12255425174791,0,0,0,0,0,-0.0605072131285636,0,0,0,0,0,-0.0195930778709776,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.122057180388023,0,0,0,0,0.0363331735900231,0,0,0,0,0,0,0,0.0232448267206351,0,0.273580323795492,0.161652778334942,0,0,0,0.241220641515368,0,0,0,0,0.156036398813604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907755816842004,-0.0139335054734437,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827080510551161,0.0924984063855621,0.00897444705818915,0,0,0,0,0,0,0.115867465449647,0,0,0,0.0199566221203245,0.08104438266975,0,0,0,0,0.0641766512821567,0,0,0.0368402561320282,0,0,0,0,0,0.214650394244977,0.0638823106690394,0.29648929735803,0,0,0,0.0252845399042673,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.0511224114142562,0,0,-0.0619785307135217,-0.00269744982619812,0,0,0,-0.0818794628075104,0,0,0,0.0659732010556029,0,-0.0617394573431996,0,0,0,0,0,0,0,0,0,0,0,0.142117664200041,0.0344582830355585,-0.0358256566556557,0,0,0.0842870426170717,0,0,0,0,0,0,0.24223880443543,0,0,0,0,0,-0.0152394967095039,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.180758168319035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778738429700833,0,0.153560375582978,0,0,0,0,0,0,0.0953275796730017,0,0,0.008091682218014,0.239528896508977,0,0,0,0,0.147925845610146,0,0,-0.0201979047390372,0,0,0,0,0,0,0,0,0,0,0,-0.0242098101968504,0,0,0,4.33680868994202e-19,0,0
X002353.SZ,0,0,0,0,0,0.0259437393935133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278035879171314,0,0,0.136266965822031,0,0,0,0,0,1.73472347597681e-18,0.0253296316421407,0,0.047496433177134,0,0,0,0.0822888324618959,-0.0455561465701169,0,0,0.201718744648769,0.205412811301915,0.0134874427103476,0,0,0,0,0.0907356984046349,0.0353239982885642,0.0536891551919564,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.111528224527314,0,0,0,0.0229192256965872,0,0,0,0,0,0,0,0.174564298567087,0,0.0825050483907124,0,0,0.0908892841391505,0,0,0,0,0,0,0,0,0,0,0,0,0.265570140002212,0,-0.220305011841304,0,0,0,0,0.17394663018997,0,0,0,0,0,0,0,0,0.0310075479213081,-0.527324936758263,0,0,0,0,0
X000027.SZ,0.00105831115635407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455939868607402,0.0337792941562399,0,0.120104665561649,0,0,0.0984090579072443,0,0,0,0,0.117143659051994,0,0,0,-1.73472347597681e-18,0.102223261519652,0,0.0605249244959549,0,-0.0244976543717333,0,0,0,0,0,0.0702872701004747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,-0.168405494746941,0,0,0,0,0,0,0,0,0.0238439452062453,0,0.00789459691572144,0,0.000333798361588958,-8.67361737988404e-19,0,0,0,0.105389426700011,0,0,0,0,0,0,0.0534207872914951,0,0.162381215231956,0,0,0,0,0.0425820765866641,0,0.0352745324758417,0,0,0,0.0421518299770919,0,0,0,0,0,0,0,0,0,0,-0.00952398674470952,-2.71050543121376e-20,-0.0625650026054977,0,0,0,0.0725937711733388,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.130954588928323,0,-0.247424090968487,0,-0.0349845407042925,0,0,0,0,0,0,0,0,0,0,0,-0.104127021731215,0,0,0,0,0,0.0960948299316334,0,0,0,0,0.253834839556345,0,0,-0.11701128342419,0,0,0,0,0.10966873948502,0,0,0,-0.137530480849767,-2.16840434497101e-19,0.345887106157111,0,0,0,0,0
Slope,0,0,0,0,0,0.255695842237727,0,0,0,0,0,0.751357688697098,0,0.164094408493215,0,0,0.381660427244642,0.135327993751754,0,0,0,0,0,0,-0.128841259998113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594246993522835,0.287165692764721,0,-0.0670919763355074,0,0,0,0,0,0,0,0,-0.958351873524815,0,0
TED,0,0,0,0.158692664374782,-0.0914430447865942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0859388254311607,0,0,0,-0.118679894889704,0,0,0,-0.0909675664207528,0.0680320751645713,0,-0.188839877005157,-0.122626548490375,0.424781789255606,0,-0.0612982082190372,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0832763146773011,0,0,0,0,0,0,0,0,0,0,-0.271183562575497,0,0,0,0,0,0,0,0,-0.0127167279179549,-0.0124717129710373,-0.161593158818852,0,0,0.13054082607591,0.039553632439775,0,0,0.127234990768831,0,0,0,0,0,-0.169136977902003,0,0,-0.0416727247116135,0.00573095598980746,0,0,0,0,0,-0.0261566455731619,0,0
MKreturn,0,0,0,0,0,0.048366042026992,0,0,0,0,0.00870039053780655,0,0.0466874842812168,-0.106309919687562,0,0,0,0,0,0,0.0294011474661551,0,0,0,0,0,0,0,0,0,0.0506381805308712,0,-0.0289541485787284,0,0,0,0,0,0,0,0,0,0,0,0.0651960087743409,-0.0699497176842127,0,0,0,0,0,0,0,0.140160186931671,0,0,0.00369501729781208,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022219488290925,0,0,0,-0.000822182600128764,0,0,0.000831056049225483,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,-0.00137593781858398,0,0,0.00209370613050488,0,0.00127468229920295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748034626190874,-0.00111083683714055,0.00531912442639327,0,0,0,0.0317774105198423,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857908856696771,0,0,0.17243093571569,0,0,0,0,0,0,-0.155544984588462,0.00165851162476422,0,-0.00110856607358937,0,0,0,-0.422910971857162,0.453313146104102,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00581456555936669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97703879928968e-05,0,0,0,0,0.0061870408900863,0,0,0,-0.002624538425844,-0.00169513759923201,0,0,0,0,0,0,0,0,0.00352918634722129,0,0,0,0,0,0.00976387033812838,-0.00187361552073444,0.0098676067966708,0,0,-0.0228978247071596,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149517658956958,0,0,0,0,0.00230612615613851,0.00457462036594099,0,-0.0140512661695272,0,0,0,0,-0.00280628550789773,0,0,0,0.019674207591064,-0.00407752256429076,0,0,0,0,0.00647113654663619,0,0,0,-0.00264435572384244,0,0,0,0,0,0,-0.014270050576574,0.0252922114384196,0,0,0,0.10119279838103,0,0
