,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000959.SZ,X600219.SH,X600489.SH,X000723.SZ,X000553.SZ,X002271.SZ,X600352.SH,X600808.SH,X601158.SH,X000807.SZ,X000883.SZ,X002092.SZ,X000983.SZ,X000630.SZ,X600549.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000709.SZ,0,0,0,0,0.0431729846423796,0.164481371003267,0.00740585591424705,0,0,0,0,0,0,0,0,0,0,0.0429291821402144,0,0,0,0.0480649297769009,0,0,0,0,0,0,0,0,0,0,0,0.201834305714797,0,0,0,0,0,0,0.128489523665318,0,0,0,0.0235539343657948,0.117730038522149,0,0,0,0,-0.0446193313730913,0.000189027441594343,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18934585696402,0,0,0,0,0,0,0.34396281712734,0,0,0,0,0.109295673669105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269074404213715,0.0397038597703119,0,0.166209577292184,0,0,0.083417449482453,0.0568843296493703,0,0,0,0,0,0
X600157.SH,0,0,0,0.0342099464904713,0,0,0.0290517331032834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273684654410124,0,0,0.0723518198489059,0,0.0444952011003935,0,0,-0.000956311522250629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826657121119614,0,0.0975631028709709,0,0,0,0.00420977115942788,0,0,0,0,0,0
X600027.SH,0,0,-0.0217209176064235,0,0.0352296156822953,0,0,0,0,0.0916474651443422,0.0300723295845099,0.0361901685543462,0,0,0,0,0,0,0,0,-0.109372154965512,0,0,0,0.0469112595622672,0,0,0,0,-0.00248348785164824,0,0,0.0613826276184873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104519224539515,0,-0.00756056664328455,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.25541298650141,0,0,0,0.226544756058806,-0.0674599442564144,0,0,0,0,0,0,0,0,0.293258778447174,0,0,0,0,0,0,-0.0711876937971066,0,0,0.119151103851795,0,0.470493223689811,0,0,0,0,0.0351304126741419,0,-0.135772604181684,0.00807164087976124,0,0,0,0,0,-0.00572325064644761,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.86825570429592,0,0,0,0.100691370460184,0,0,0,0,0,0,0.142234899052502,0.269216706995728,0,0.293706562274969,0.00319475947270388,0,0.0929484221820106,0,0,0.180139836603996,0,0,0,0,-0.0677784118586097,0,0,0.595849547283323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251869108048388,0.289962588793407,-0.194090073296974,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0250410643161992,0,0,0,0,0,0,0,0.0111657855582169,0,0,0,0,0,0,0.0255253306309309,0,0,0,0,0.0847592558729318,0,0,0,0.0191621018092932,0,0,6.93889390390723e-18,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.10297146271236,0.0285331820513801,-0.0236124703950694,0.00496006254738404,0,0,-0.0586333807929956,0.074378837777904,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-0.0307800594806837,0,1.73472347597681e-18,0,0,0,0,0,0,0.227174340701233,0.0753002300150895,0,-0.0487604174047282,0,0.0688531498229339,0,0.182643839412876,0,0,0.00103003414127039,0,0.0377416171689799,0,0,0.0526360395474554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462041171069213,0.0296796226998294,0,0,0,0,0,0
X000959.SZ,0,0,0,0.165272314309364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474578172644443,0.0360219390155405,0,0.106234895255218,0,0,0.0319022093482092,0,0.217203834524124,0,0,0,0,0.178831889464946,0,0,0.00793226802230253,0.0935619275363891,0,0,0,0,0,0,0.0136619921170935,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.124580558148544,0,0.266444053775727,0,0,0,0,0,0,0,0,0,0.0210081625017232,-0.100485741183684,0,0,0,0.0201244690341478,0,0,0,0,0,0,0,0,0.046135257185589,0,0,0,0,0,0,0,0,0,0,0,0.0472202699334531,0,0.0637781434306762,-8.67361737988404e-19,0,0.198322894209841,0,0,-0.0069462875527383,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0430113420791806,0,0,0,0,0,0,0,0,0,0.202378975249253,0,0,-0.0143247203670292,0,0,0,0,0,0.0409854849080113,0,0,0,0,-0.00239992077797695,0,0,0,0.00468380183538265,0,0,0,0,0,0,0.224023639495052,0,0,0,0,0,0.0103322919611995,0,0,0,0,0,0
X000723.SZ,0,0,-0.16736179870387,0,0,0.177824343389945,0,-0.0508960132665937,0,0,0,0,0,0.217055629824359,-0.0314446676042097,0,0,0,0,0,0,0.0673790469035695,0,4.33680868994202e-19,0,0,-0.0941898983696261,0,0,0.125921335181514,-0.0602746343130685,0,0,0.0076493100178378,0,0,0,0,0,0,0,0,-0.0153006802429996,0,0,0,0,0,0,0,0.00873604570133556,-0.00276537705790423,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.0371327423742599,0,0,0,-0.0336581121784758,0,0,0,0,0.12174049966666,0.0450299525518386,0.0130426002892633,0,0,0,0,0,0,0,0.198164922307253,-0.0310577719689252,0,0,0.094627573942448,0,0,0,0,0,0,0,0,0,0.00684448856393982,0,0,0,0,0.135929229972139,-0.107627048343743,0,0,0.096531494824975,0,-0.10919818605664,0.117854251547925,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.00553967043632357,0,0,0,0,0,0,-0.0242850697906861,0,0,0,0,0,0,0.0458520382604252,0,0,0,0,0,0,0,0.0136969298888618,-0.35354652447236,-0.0255279266410597,0,0,0,0,0,0,0,0,-0.165373102059893,0,0,0,-0.245038373927772,0.298242089284252,0,0,0,0.168070589951291,0,0.0114033182503235,0.151236155017069,0,0,0,0,0
X600352.SH,0,0,0,0.0112740353525337,0,0,0,0.03099489545887,0,0,-0.0747554148928873,0,0,0,0,0,0.249973339121256,0,0,0,0,0.0599853778005895,0,-0.0845297972023619,0,0.0918149947720767,0.202567934296749,0,0,0,0,0,0.0114397330885254,0,0,0,0,0,-0.039199986031264,0,0,0,-0.0916178682684845,0,0.0581806629362813,0,0,0,0.0772409031827006,0,8.67361737988404e-19,-0.0179763144156615,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.180387707168146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625760004083833,0,0,0.125197941747926,0,0,0,0.353665377188404,0,0,0,0,0,0,0,0,0.119493634837477,0,0.0501573224305087,0.269407912933798,0,0,0,0,0,-0.036098077773808,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0700235079844351,0,0,0,0.0234259218865067,0,0,0,0,0,-0.0446370514111617,0,0,0,0,0,-0.0169196363599718,0,0.00678202513249564,0.0463162717458356,0,0,-0.00349619309017348,0,0.00377318518623462,0,0,0,0,0,0,0,0,0,0,0,0,0.0308018459963393,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.179537304925696,0,0.276514206733393,0,0,0,0,0,0,0,-0.000234521814892012,0,0,0,0,0,0,0,0,0.475808513049131,0,0,0,0,0,0,0,-0.058524388850815,-0.133655277584272,0,0.245255344827015,0,0,0,0,0,0.179599079539583,0,0,0,0,0.0482661050306443,0,0,0,0,0,-0.0225783166500998,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0160387309666096,0,0,0,0,0.038930890177763,0,0,0,0,0.0022817561852486,0,0,0,0,0,-0.00497703277069412,0.129550650095176,0,0,0,0,-0.0370288504320911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345835045747466,0,0,0,0,0,-0.00888001538907747,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0.544201694214229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223119497146236,0,0,-3.46944695195361e-18,0,0,-0.0519026770422684,0,0,0,0,-0.223767258551796,0,0,0,0,0,0.199641476343179,0,0,0,0,0.131639704559922,0,0,0,0,-0.127867934182926,0.0953489882117292,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643209694343906,0,0,0.162554448773639,0,0,0,0.0673775900516197,0,0,0,0,0,0,0,0,0.110905244998398,0,0,0,0,0,0.0369085120886793,0,0,0,0.0159429716314781,0,0,0.0429388767352782,0,0,-0.0136121708442341,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00451441468784318,0.0523039914901617,0.012367766908689,0,0,0,0,0,0,0,0,0.434303648191369,0,0,0,0,0.00526591594161873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786756003239604,0,0,0,0,0,0,0.0770371633616376,0,0,-0.0186305001800521,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.183992170231544,0,0,0,0,0,0,0.269971889739575,0,0,0,0,0,0,0,0,0,0,0.232660807468946,0,-0.0307553379450254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530119078915132,0,0,0.119745973527981,0,0.303063923991881,0,0,0,0,0,0,0,0,0.0189693212777399,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0351763856891843,0.0205761251532089,0,0,0,0,0.204564689675958,0,0,0,0,0,0,0,0.0502734541138567,0.0451880954825283,0,-0.0192716854732579,0,0,0,0,0,0,0,0.0376497434805032,0,0,0,0,0,0,0,0.0316593872183873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0471538957763884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276123027356737,0,0,0,0,-0.0256709180384128,0,0,0,0,0.048134321772008,0,0,0,0,-0.0474364130655908,0,0,0.0217414314744585,0,0,0,0,0,0,0,-0.0444304202178772,-0.0174185296165006,0,0,0,0,0,0
Slope,0,0,0,0.413446654575708,0,0,0,-0.0484640701855114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969319502706259,0,0,-0.246387983183526,0,0,0.189101652923173,0,-0.469546522210958,0,0,0,0,0,0,-0.12927756469245,0,0,0,0,0,-0.250809927975576,0,0,0,0,-6.93889390390723e-18,0,0.807748096361695,-0.249471152015285,0,0,0,0,0
TED,0,0,0,0,0.0711720969503515,0,0,0,0,0,0.219181666780335,0,0,0,-0.0195182884479626,0.289756116011379,0,0.182224401430166,0,0,0,-0.127839610451607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37107831629053,0,0,0,0,-0.248208295901875,0,0.183533570928055,-0.187483281718284,0,0,0,0,1.02441409004533,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151886179020902,-0.131038184490967,0,0,-0.134700764920934,0,0,0,0,-0.0576606056231723,0,0,-0.0340203574675377,0,0,0,0,0,0,0,0,0.285562180546098,0,0,0,0.0979659164728314,0,0,0,0,0,0,0,0.108673194667187,-0.083224555596831,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0529636312096931,0,0,-0.00480008665293192,0,0,0,0,0,0,-0.0114526614556876,0,0,0,0,0,0.0271692673936516,0,0,0,0,0,-0.0291027684292432,0,0,0,0,0,0,0,0,0,0,0,0,0.0489668204242035,0,0,0,0,-0.0347813896705094,0,0,-0.00727058715355245,-0.00543487470361404,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00135764383044593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131633444690053,0,0,0.00184494545809015,0,0,0.000456087956780082,0.00134454482229013,0,0,0,0,0,-0.00230440038547002,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54129626135665e-05,0.00183287240558198,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.014356094562266,0,0,0,0,0,0,0,0,0,0,-0.0159947227776498,0,-0.00859845194232538,0,0,0,0,0,0.0120619446857329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111816024836801,0,0,0,0,0,0,0,-0.0156223763114063,0.066465292287832,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000586780938789625,0,0.0207328984469679,0,0,0,0,0,0,0,0.0205409515811054,0,0,-0.00453644477671561,0,0,0,0,0,0,0,0,0,0,0,0.000356888940106003,-0.0231900527806257,0,0,0,0,0,0,0,0,0,0.00788381133713274,0,0,0,0,0.00290617191233549,0,0,0,0,0.0223784638187713,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0198716135133421,0,0,0,0,0,0,0,0,0,0,-0.0131196907631502,0,0,0,0,0,0,-0.000188789702965194,0,0,0,-0.0248604277977004,-0.00871341482781941,0,0,0.0108815928594423,0,0,0,0,0,0,0,0,0.0254161358517058,0,0,0,-0.0087159708601463,0,0,0.00359651450600847,0,0,0,0,-0.0443990575338722,0.0442006803427476,0,0,0,0,0,0
