,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X000786.SZ,X600027.SH,X600111.SH,X002271.SZ,X601992.SH,X000723.SZ,X002460.SZ,X600176.SH,X002466.SZ,X002353.SZ,X000898.SZ,X600516.SH,X600583.SH,X600299.SH,X600489.SH,X600426.SH,X601158.SH,X000883.SZ,X000709.SZ,X600219.SH,X600612.SH,X000792.SZ,X000553.SZ,X000027.SZ,X000629.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,-0.0293232371535893,0.193066263102634,0,0,0.125108075401045,0.0186108467642266,0,0.166230865056415,0,0,0,0,0,0,0,0.0877046279490664,-3.46944695195361e-18,0,0,0,0,0.0779816784019013,0.0829396285091719,0,0.117992427141564,0.0233682764218232,0,0,0,0,-0.00251571593660785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87502682388867e-05,0,0,0,0.0440540817357532,0,0
X600886.SH,0,0,0,0,0,0,-0.133177247051656,0,0.0648864266547668,0.105645689453905,0,0,0,0.184299707512754,0,0,0,0,0,0.205345104928667,0,0.137780680800936,0,0,0,0,0.10311032481637,0,0.0292017036081034,0.0195241519649234,0,0,-0.367232265469024,0,0,0,0,0,0,0,0,-0.0744549685054913,0,0,0,0,0,0,0,0,0,-0.00803248780864007,-0.0309530314502722,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435202848646166,0.0152711289520486,0,0,0,0,0,0,0,0,0,0.0133133668210493,0.135987991515417,0.0948740086876441,0.0557748146060777,0,0.0171107988471614,0,0,0,0,0,0,0,0,0,0,0,-0.0143225909063753,0,0,0.245451838603195,0,0,0,0.00907959356641025,0,0,0.00667865643898492,0.00923658860187132,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.00258134937869054,-0.0103103597022195,0,0,0.0599333607494779,0,0,0,0,0,-0.16203136512308,0,0,0,0,0,-2.16840434497101e-19,0,0.0673966861407312,0.0124413489574367,0,0,0,0,0,-0.0748591753209685,0,0,0,0,0,0,0,-0.02357001512149,0,0,0,0,0,0,0,0,0,0.0170735706736053,0.00320395872324561,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0595325072272386,0,0,0,0,0,0,0.0322018757183426,0,0,0,0.00791242611518093,0,0.0220498033473348,0.00119312936357127,0.0712271613291565,4.47423999476851e-05,0.106813175615176,0.0609747390470486,0.0302088358569439,0.0554731153970194,0,0,0,0.104035367871175,0,0,0.00355750206495947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402070821177017,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.117981222271202,0,0,0,0,0,0,0,0,0,0,0,-0.0722861266227337,0.160960505514838,-0.0779341844542171,0,0.0922435000264868,0,0,0,0.0586571344698547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108028005169775,0,0.147046836467105,0,0,0,0.086885702205735,-0.0232213968104236,0,0,0,0,0.0269839912187619,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0200130073104876,0,0.107400904813616,-0.034501145780769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374462829271879,0,0.00101984280612204,0.119764811591795,0.139561265969956,0,0.0594816559834367,0,0.0998198693616577,0,0,0,0,0,0,0,0.028056394291819,0,0,0,0,0,0,0,0,-0.0139297726605958,0.00319419536773997,0,0,0,0.000748597927815692,0,0
X600795.SH,0,0,0,0,0,0,-0.0337860123711936,0,0.0117811220529882,0,0.0284801875261575,0.0107587158124471,0,0,0,0,0,0,0,0,0,0.0317965544670679,0,0,0,0,0.05883158985849,0,0.0324686522983493,0,0.0549860049276783,0,0,0,0,0,-0.0437233431401797,0,0,0,0,0,-0.0181543706849848,0.055885578443229,0,0,0,0,0,0,0,0.0203470264924868,-0.0360667750263876,0,0,0,0.0366889891723225,0,0
X600352.SH,0,0,0,0,0.119502072297338,0,0.0182060199625004,0,0.00300407917248376,0.0366526639818148,0,-0.0899797197691649,0,0,0,0,0,0,0,0,0,0,0,0,0.123480518920281,0,0.237563103970149,0.0790527978859857,0,0,0.0572080190540819,0,0,0,0,0.169491351634994,0,0,0,0,0,0,0,-0.0457754892658113,0,0,0,0,0.101409002820255,0,0.0448033958867305,0,-0.0146760060446516,0,0,0,-0.0516994379359367,0,0
X600801.SH,0,0,0.245569606696101,0,0,0,0,0.136113416570637,0,0,-0.133458810917406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635447186113821,0,0,-4.33680868994202e-19,0,0.185967327655966,0,0,0,0.0718932726555293,0,0.00498506504315879,0,-0.031861001114255,0,0,0,0,0,0,0,0,0,0.1719450260438,0,0,0,0,0.013944207608331,0,0,0,0,0.0527804661615507,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327504891975002,0,0,0,0,0,0,0.00637556129826225,0,0.0487576594861443,0.0274861637260174,0,0.178653390842308,0.0913441895042075,0,0,0,0.031809958000699,0,0,0,0,0,-0.046137594516154,0.0295501063457184,0,0,0,0,0,0,0,0,0.0482297435745823,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.038125507738819,0,0,0,0,0.00240539276968007,0,0,0,0,0,0.0196544682360805,0,0,-0.19755174468095,0,0,0,0,0,0.137009505238424,0.188398966802396,0,0,-0.0924391862313318,0.11536452179017,0,0,0,0,0,0,0,0,0.0119011082184775,0,0,0,0,0,0,0,0,0,0.0189517430736335,0,0,0,-0.0133682024535562,0,0
X600027.SH,-0.0311950966345538,0,0,0,0,0,0,0.346172677119203,0,-0.0371148500526891,0,0,0,0.141848657569511,0,0,0,0,0,0,0,0,0,0,0,0,0.213159196980513,0.0362765130679911,-0.102084354843801,1.73472347597681e-18,0,0,0,0,0,0,0.11146946740025,0,0.00501750609922998,0,0,0.0425154099311746,0,0,0,0,0,0,0,0,0,0.0179948343348154,0,0,0,0,-0.026128189729668,0,0
X600111.SH,0,0,0,0,0,0,0.0220829698350969,0,0.0472294485107453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337704913066821,0,0.194330343284364,0.189558270994283,0,0,0,0,0,0,-0.0524605302650889,0,-0.00241245662659689,0,0,0,0,-0.0650803410134096,0,0,0,-0.0134931780615945,0,0,0,0,0,0.0155025667910263,-0.0384960193382479,0,0,0,8.67361737988404e-19,0,0
X002271.SZ,0,0,0,0,0,0,0.0549159406696248,0,0,0,0,0,0,0,0,0,0,0,0,0.214892900563497,0,0,0.07051951180914,0.0149387725485567,0,0.365830637855556,0,0,0,-0.0252513226602563,0,0,0,0,0,0,0,0,0,0,0,-0.127336570555548,0,0,0,-0.341352220363585,0,0,0,0,0,0.0357950802632139,0.000698132636211237,0,0,0,-0.0305496072718771,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.147044741447248,0,0,0,0,0.0780573229450842,0,0,0,0.0686011770182113,0,0.0123322781431765,0,0,0.183466522230281,0,0.054821976323509,0,0,0,0,0,0.0256735167081627,0,0.0875247480698567,0,0,0.0807460110787571,0,0,0,0,0,0,0,0,0,0.00686320738051607,0.128034023472988,0.0471032154511947,0,-0.00973914518743107,0,0,0,0,0.0393089188636332,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.365160888704257,0.134502018395527,0,0,0,0,0,0,0,0,0,0,0.0915337807853259,0,0,0,0,0.079726617702267,0.0860800212261108,0,0.257470823268285,0.731018044403451,0,0.187787310316679,0,-0.105971249919437,0,0,0,0,0.292111068844324,-0.112353513110535,0,0,0,0,0,0,0,0,0,0.129993871081082,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0252966680021949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062352316502989,0,0,0.3815895729827,0.0941883341880662,0,0.367091070201128,0,0,0,-0.028435915910121,0,0,0,0,0,0.0712251176771432,0,0,0,0,0,0,0,0,-0.0101058926663128,0.0237429657218695,0,0,0,-0.0251395594472148,0,0
X600176.SH,0,0,0,0,0,0,0,0.00323764948820666,0,0,0.0688240778041955,0,0,0,0,0,0,0,0,0,0,0.155987886178142,0,0,0.244276414839973,0,0.0465819362320504,0,0,0,0,0,0.00793533982893639,0,0.0181650722706512,0,0,0,0,0,0,0,0,0.348205092495856,0,0,0,0,0,0,-0.00591415720687395,0,0,0,0,0,0.0160081769754864,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832869050928775,0.593487446494152,0,0,0,0,0.0245407469843402,0,0,0,0,0,0,0,0,0,-0.252509079105574,0,0,0,0.0280297650897355,0,0,0,0,-0.0481768522892927,-0.00096524173762497,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.107345843060152,0,0,0,0.309585155202749,-0.17371868157435,0,0,-0.021306614780437,0,0,0,0,0,0,0.269322863760156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201156416625455,0,0,0.155039542294144,0,0,0,0,0,0.00673980144361237,0,0,0,0,0,0,0,0,-0.0402101412587556,0.00137270293707429,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.06791663179872,0.0718039174093782,0.0192164449610148,-0.0431850956463173,0.0556526004996954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124225176474724,0,0,0,0,0,0.0577155671092258,0,0,0,0,0,0,0,0,-0.0165672873809775,-0.0411752354368216,0,0,0,0,0,0,0.119351544873188,0,0,0,0,0,0,-0.0284132972583092,0,0
X600516.SH,0,0,0,0,0,0,0.0081358342869498,0,0,0,0,0,0,0,0,0,0,0,0,0.115443290304756,0,0,0,0.0956782377943854,0.153398239935049,0.356229516964438,0.0270290923394113,0.200163499828176,0,0,0,0,0,0,0.188345996470748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398315263437377,-0.0184987834856739,0,0,0,-0.0456533587419015,0,0
X600583.SH,0,0,0,0,0.0394747666739866,0,0,0,0,0,-0.149038020728892,0,0,0,0,0,0,0,0,0,0.138247935083596,0,0,0,0.00782826384802086,0,0.0580214935335508,0,0,0.0106072880336956,0.197932876092023,0,0,0,-3.46944695195361e-18,0,0.173343759803477,0,0,0,0,0,0.0881801140053621,0.112061056714113,0.0350455352560167,0,0,0,0,0,0,0,-0.0275763996935765,0,0,0,-0.094838854995151,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170235267243018,0.00834838198153303,0,0,0,0,0,0,0.00930154468138686,0,0.1019255841485,0,0,0,0.188173487545149,-0.0233112035229744,0,0,0,0,0,0,0,0,0,0,0,0.0812756400509969,0,0,0.107210967647852,0,0,0.0388333882783726,-0.0624383819734915,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.140847918067415,0,0,0,0.0375258453524834,0,0,0,0,0,0,0,0,0,0,0.125190393209266,0,0,0,0.0859318989419724,0.291857663627725,0,0,0.0790410868659221,0.0251430556657664,0,0,0,0,0,0.0394536412674022,0,0,0,0,0.0692345552169885,0.00577282092593156,0,0,0,0,0,0,0,0,0,0.0331292839808803,0,0,0,0.0120388489800181,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299549746995466,0,0,0,0,0,0,0.0247595120236929,0,0.0605155576545043,0.101327340450128,0,0,0.207920010287585,0.0124308182972286,0,0,0,0,0,0,-0.0621178165377705,-0.0698015211316667,0,0,0,0,0,0,0,0,-0.0117293528687165,0.0810818536630931,0,0,0,0.0633156360978732,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0563101349161202,0,0,0,0,0,0,0,0,0,0,-0.0192294299469453,-0.014856756367942,0,0.287786635408759,0,0,0,-0.0188746879380415,0.080191197222632,0,-0.0406702873217668,0,0,0,-0.00897182060688627,0,0,0,0,-0.0802706398798597,0,0,0.193292065824379,0,0,0,0,0,0,0.00071802506364606,0,0.0696708552680495,0,0,-1.73472347597681e-18,0,0
X000883.SZ,0,0,0,0,0,0,-0.0264219283037627,0,0,-0.0499197921658829,0,0,0,0,0,0,0,0,0,0,0,0,0.208190886231046,0,0,0,0,0.0657445893464378,-0.0453515139095805,0.112694952504749,0.0359407579546225,0,0,0,0,0,0,0,0,0,0,-0.112603664913744,-0.0684458854525972,0,0,0,0,0,0,0,0,0.00373372268353968,-0.0130432757490134,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0692213130768028,0,0,0,0,0,0,0,0,0.0121985059064116,0,0,0.0213370468789286,0,0,0.0426785664150296,0.00643884100421003,0,0,0.0148554739989289,0.0152293512884498,0.2190837925137,0.106267357290225,0,-0.0164195530637429,0,0,0,0,0,0,0,0,0,0,0,0.0249296437402184,0,0.0163381647460452,0,0,0.00281900701935854,0.0127902348997558,0,0,0,0.0212106971315173,0,0
X600219.SH,0,0,0,0,0,0,0.045971813146929,0,0.0131247617185513,0.0549118675337304,0,0,0,0,0,0,0,0,0,0,0,0.024896771267444,0,0,0,0,0.119833980852381,0,0.143767812352822,0,0.0206757761529458,0,0,0,0,0,-0.00738301468687454,0,0,0,0,0,-0.0198667596368051,0,0,0,0,0,0,0,0,0,0.000479005672425602,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.410038477337542,0,0.0262824169685428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265006332211924,0,0.108864136640783,0,0,0,-0.00412423987440756,0.44008676808015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196516976647844,0.021277464005424,0,0,0,-0.0286961730664432,0,0
X000792.SZ,0,0,0,0,0,0,0.125470245164721,-0.0476769140245846,0,0,0,0,0,-0.197892715020118,-0.40737690979866,0,0,0,0,0,-0.274799105733563,0.299918470174952,0,0,0,0,0,0.0283967042128311,0,0,-0.115873952664823,0,-0.0233653287683351,0.617786502652283,0,0,0,0,0,0,0,0,0,0,0,0.191664171346254,0,0,0,0,-0.234592637209324,-0.108732578628621,0,0,0,0,-0.000671331741064871,0,0
X000553.SZ,0,0,0,0,0.0426809536165526,0,-0.00384012870162181,0,0.0200792057666512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185297042478068,0,0.174949005395894,0,0,0,0.0152115299315284,0.110810886989987,0.222498678080428,0,-0.0359356293922793,0,0,0,0,0,-0.0597800772309327,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0018747476233168,0,0,0,0,0,0
X000027.SZ,0,0,0,0.00948713892956472,0,0,0,0,-0.0425055031164186,0,0,0.116563291022894,0,0,0,0,0,0,0,0,0,0,-0.101853431782903,0,0,0.185246889718657,0,0,0,0,0,0,0,0.1406307987679,0.0941650973654408,0,0,0.432321756626676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161470105486448,0,0,0,0,-0.0306531067036366,0,0
X000629.SZ,0,0,0,0,0,0,-0.0133256529565372,0,0,0,0,-0.0377959780275629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127828292874376,0.0704210684131077,0.0918911847407203,-0.0185324522278085,0,0.0451425721135707,0,0.0184656315478161,0,0,0,0,0,0,0,0.0689003001956046,0,0,0,0,0,0,0,-0.139735855427067,-0.00711492947443518,-0.0472648808570801,0,0,0,-0.0232923283970951,0,0
X000825.SZ,0,0,0,0,0,0,1.0842021724855e-19,0,0.0285700969654955,0,0,0,0,0,0,0.187832380942408,0,0,0,0,0,-0.0214397621712422,0,0,0.037953316701243,0,0.100926423779248,0,0,0.0894443926567423,0,0,0,0.121513986487622,0.0234331521690507,0,0,0,0,0,0,0,0,0.0369541337128118,0,0,0,0,0,0,0,0.0134714679163446,-4.90883869687007e-05,0,0,0,-0.0238705617763987,0,0
X000630.SZ,0,0,0,0,0,0,0.00992344581649486,0,0,0,0,0,0.256644926883058,0,0,0,0,0,0,0,0,0,0,0,0,0.00170075192199736,0.0584492894735864,0,0,0,0.0389948507295163,0,0,0.0588992916110864,0,0,0,0,0,0,0,0,-0.00265324446986896,0,0,-0.122564501144694,0,0,0.0313554378971856,0,0,0,0.0158027242903589,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110032160680299,0,0,0,0.103972197409995,0.0335108496887413,0,0,0,0.097917957116925,-0.0400330047557026,0.206001910289948,0,0,0,0,0,0,0.0288534045265707,-0.137516883330089,0.120321459048466,0,0,0,0,0,0,0,0,0,0.0773199185925164,0,0,0,0,0,0,-0.0415190282393102,0.064282180161287,0,0,0,0.0411287777380839,0,0
X002110.SZ,0,0,0,0,0,0,-0.110417235708631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299124601480329,0.129353329365305,0,0,0.0034877408440153,0.0170643542381975,0,0.0646080351599662,0,0,0,0,0,0,0,0,0,0.142245722746909,0,0,0,0,0,0,0,0,-0.0290280280466611,0.06274673832773,0,0,0,-0.00958058954437137,0,0
Change_TY3M,0,0,0,0,0.00698710623895115,0,-0.0546122726697996,0,0,0,0,-0.252896255189587,0,0,0,0,0,0,0.0439698505064803,0,0,0,0,0,0,0,0,0,0,-0.00483453956000684,-0.015520898787964,0,0,0,0,0,-0.132621111078204,0,0,0,0,0,-0.0947555246546295,0,0,0,0,0,0,0,0,0,-0.015031030893453,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.812755665565347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755202471503339,0,-0.446163134321585,0.185590791491376,0,0,-0.0635081499818532,0,0,0,0,0,-0.0687451310096912,0,0,0,0,0,0,0,0.137643149476709,0.0293291864817025,0,0,0,0,0,0,0,0,0,0.226906951755263,0,0,0,0,0,-3.46638968023254
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440846761237526,0,-0.157587377689731,0.0758267730314015,0,0,-0.164229533924662,0,0,0.0685216366406421,0,0,0,0,0,0,0.392122309344382,0,0,0,0,0,0,0,0.559458297809036,0,0,0,0,-0.0890267561803907,0,0
RealEstate_excess,0,0,0,0,0,0,0.0624630026019857,0,0,-0.0309926096262017,0,0,0,-0.044069999350408,0,0,0,0,0,0,0,0.0504020066888317,0,0,0,0,-0.0740710328138953,0,0,0.0725841129890094,-0.0600151520898538,0,0,0,0.0160657313500421,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134001062402881,0,0,0,-0.00531575816124798,-0.00232452442531482,0,0,0,-0.030844116216,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0350658699431306,0,0,-0.125445590642255,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0299680941562983,0,0,0,0,0.0544739953124158,0,0,0.0365138347999643,-0.0482224378457592,0,0,0,-0.134390508671153,0,0.150228379173455,0,0,0,0,0,0.0283838543540186,0,0,0,0,0,0,0,0,0.00450702187386942,0,0,0,0,0.00490283253449907,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000492334224294714,0,0,0,0,0,0,0,0,0,0,0.00142412408490136,0,0,0.00481181161922815,0,-0.000427099659630285,0,0,0,0,0,-0.000123502242041925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252473727908776,0,-0.000482446838969674,-0.00024306223394478,-0.00553369894855568,0,0,0,0.00280011146416459,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.105432171025773,0,0.0248782186639835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249364209576578,0.0921068210777981,0,-0.562233941214053,0.0892932149085649,0.0078268645793017,0,0,0,0,0.00385907007888048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294660203554449,-0.358113092436013,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00402482649002878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125428500337381,0,0,0.00172926732644269,0,0,-0.0017351292233139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346692227084498,0,0,0,0,0,-0.000347471624778142,0,0,0,-0.0346183769206159,0,0
CarbonVol_Hubei,0,0,0,0,0.0429251900120158,0,0,0,0,0,0,-0.000679076188808776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165568240878539,0,0,-0.00497518379710408,0,0,0,0,-0.0148969620838749,0,0.0257969714494383,0,0,0,0,-0.00272104153549348,0,0,0,0,0,0,0,0,0,-0.0436874526244846,0.0148670045137069,0,0,0,0.092416903587981,0,0
