,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600010.SH,X600111.SH,X600362.SH,X600489.SH,X002460.SZ,X000708.SZ,X600160.SH,X600803.SH,X002466.SZ,X600027.SH,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X002128.SZ,X601699.SH,X000408.SZ,X600176.SH,X000877.SZ,X000630.SZ,X601168.SH,X600096.SH,X600985.SH,X000933.SZ,X600378.SH,X002353.SZ,X002271.SZ,X600995.SH,X600352.SH,X000883.SZ,X000027.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.3462084454547,0,0.176311286086697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359240896902164,0,0,0,0,0,0.0276943444716177,0,0,0,0,0,0.0914614613100371,0,0.0258496949896794,0,0,0,0,0.0602350219726941,0,0,0,-4.33680868994202e-19,-0.106863931735127,0.115634103398206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.153790870686692,0,0,-0.0190604018680052,0.196450122586112,0,0,0.0277590203418369,0,0,0,0,0,0,0,0,0,0,0,-0.132521963905101,0,0,0,0,0,0,0,0,0,0.0470059255773795,0,0,0,0,0,0,0,0,0,0,0.154634742912162,0.0326198749425554,0,0,0,0,0,0,0,0,0,0,-0.0417174516395176,0,-5.42101086242752e-20,0,0,0,0
X600028.SH,0.423568877312053,0,0,0,0.267658405696012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708806142358303,0,0,0.127163903109781,0,0,0,0,0,-0.0690850819175752,0,0,0,0,0,-0.0569923724146395,0,0,0,0,0,0,0,0,0,0,0.199087296481681,0,0,0,0.0162065838371139,0,0,0.00213538406013749,0,0
X600309.SH,0,0,0,0,0,0,0.0046256631914699,0,0,0.0280414807788168,0,0,0,0,0,0,0,0,0,0.123135126693699,0,0,0.10472867941397,0,0,0,0,0.0404571689356486,0,0.376750898401637,0,0,0.12854002816563,0,0,0,0,0,0,0,0,0,0,0.0783590975629723,0.017782328913806,0,0,0,0,0,0,-0.10039220607513,-0.0268614176899842,0,0,0,0,0,0
X601898.SH,0.0143576894086374,0.508114942605805,0.104197831314308,0,0,0,0,0,0.0411042923587499,0,0,0,0,0,0,0,0,0,6.42124295889795e-06,0,0,0,0.193308694736757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123937560752632,0,0,0,0.0544023872132731,1.0842021724855e-19,0,0,0,0.0499858006993378,0,0
X600188.SH,0,0,0,0,0.0417156730920639,0,0,0,0,0,0,0,0,-0.211742402785089,0,0,0,0,0,0,0,0,0,0,0.0912869700645186,0,0,0,0,0,0,0.110390041858423,0,0.555878482701403,0,0,0,0,0,0,0.0525343997148719,0,0.204245180918926,0,0,0,0,0,0.10001089246204,0,0,0,0,0.185303682713821,0,0,-0.058753185877684,0,0
X600660.SH,0,0,0,0.156315125547185,0,0,0,-0.234464669517545,0,0.0384184706662994,0,0,0,0,0,0,0.424943410729901,0,0,0,-0.349848859631136,0,0,0,0,0,0,0.274453126340484,0,0,0,0,0,0,0,0,0,0,-0.239396426594592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679287523816742,-3.46944695195361e-18,-0.0967399207877916,0,0,0.0109626743853236,0,0
X600019.SH,0,0.284741121309841,0.0718841900448838,0,0,0,0,0,0.0199220819120386,0,0,0,0.227205189419166,0,0,0,0,0,0,0,0.346111290900839,0,0,0,0,0.00440866168465047,0,0,0,0,0.0362234930071066,0,0,0,0,0,0.0245979886698532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522633144420505,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.145762959612616,0,0,0,0,-0.0797943380539027,0,0,0,0.160176666747652,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0899946720193089,0.0503466242171393,0.108043819401095,0,0,0,0,0,0,0,0,0.265202293926453,0,0,0,0.0560256046252814,0,0,0,0,0,0,0,0,0,0,0.0133327263788824,0,0,0,0,-0.141560274510541,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161312536688948,0,0,0,0,0,0.019854005987917,0,0,0.122267333221755,0,0.0399281455769445,0.262870683123275,0.100715620008004,0,0,0,0.447895180860538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172323738344488,0,0,0,0.383893149661442,0,0
X600547.SH,0,0,0.00803442694501662,0,0,0.0183878644905988,0,0.072522058105139,0,0,0,0,0,-0.0279996235703241,0,0,0,0,0.768983980658961,2.16840434497101e-19,0,0,0.047229750566699,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499805738784621,0,0,-0.00759443047903438,0,0.0355293425093887,0,0,0.0166761291565026,0,0
X600886.SH,0.207668812784154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240529802287147,0,0,0,0.0456312513043471,-0.119285968840472,0,0,0.0685245865584152,0,0,-0.136039580360075,0,0,0,0,0,0,0,0,0,-0.108637648931972,0,0,0,0,0,0.126578066103491,0,0,-0.0991853322357267,0,0,0,0,0,0,-0.0438705861901252,0.086900281099512,0.0605827669588736,0,0,0,0,0
X600011.SH,0,0,0,0.0198254600573635,0,0,0.105114343042001,0.215383106325206,0.0488775222329849,0,0,0,0,0.0536109975687633,0.237674427993513,0,0,0,0,-0.022950156909107,0,0,0,0,0.243110692996392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146494130968311,0,0,0,0,0,0,0,-0.0458187791848014,0,0.197331690334942,0,0,0,-0.0755627164219806,0,0,0,-8.67361737988404e-19,0,0
X000792.SZ,0,0,0,3.46944695195361e-18,0,0,0,0.0210398314369758,0,0,0,0,0,0,0,0,0,0,0,0.298904517039129,0.110751719989049,0.063429783055461,0,0.061215800526803,0,0,0,0.0744284625913314,0,0,0,0,0,0,0.187618553910893,0,0,0,0,0.0148609588899355,0,0,0,0,0,0,0.00583382065534749,0,0,0.0832881553817775,0,0,0.021667895107915,0,0,0,8.67361737988404e-19,0,0
X600795.SH,0,0,0.113922728228086,0,0,0,0,0,0,0.0904530326685309,0,0.298677975299497,0.15009890349563,0,0,0,0,0,0,0,0,-0.0679766094059096,0.0579634528102298,-0.0363215477371013,0,0,0,0,0,0,0.050058286372426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334041353646139,-0.013518619295714,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0723744408909333,0,0,0,0,0,0,0,0,0,0,0,0.127487205643269,0,0,0,0.0709646650793797,0,0,0,0,0.107276935367515,0,0,0,0,0,0,0,0,0,0,0,0.28450246133623,0,0,0,0,0,0,0.122262225204748,0.120783270808046,0,0,0,0,0,0,-0.0110176593503412,0,0,0,0.0291871680225989,0,0
X600111.SH,0,0,0,0,0,0,0.0177065247364818,0,0,0,0,0,0,0,0,0.403956877120377,0,0,0.0384440179995085,0.241288010941245,0,0,0,0,0,0.000530910977184496,0,0,0,0,0,0,0,0,0.0877754823386395,0,0.0246802903509667,0,0,0,0,0,0,0,0,0,0,0,0.139324144326231,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.163687851509023,0,0,0.0252308963685923,0,0,0,0.00237412778545946,0,0.215188751391818,0,0,0,0,0,0,0,0,0.0549632261564959,0.119472668400063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534715978173344,0,0,0.082921183101958,0.0929741152483937,0,0,0,0,0,0.127829280344581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.813086333236185,0,0,0,0,0,0,0,0,-0.0319377852192243,0,0,0,0,0.145805810698405,0,0,-0.152328648429754,0,0,0.343876742392497,0,0,0,0,0,0,0,0,0.192555154043526,-0.0794503527600439,0,0.101373809406614,-0.0145269776828276,0,0,0,0,0,0,0,0,0.0320543781386163,-0.112422482609513,0,0,-0.044638752689302,0,0
X002460.SZ,0,-0.231672289374886,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.195518131867942,0,0,0.317164564179222,0,0,0,0.0411867853232888,0,0,0.384149405066255,0,0,0,0.0288745626918577,0,0,0,0,0,0,0,0,0,0,0,0.0185580037198073,0,0,0,0,0.179898744347181,0,0,0,0.0665157431032188,0,0,0,-0.0165647653302571,0,0.0412254794292043,0,0,0,0
X000708.SZ,0,0,0,0.0135147815432383,0,0,0,0,0,0,0,0,0,0.205907627633607,0,0,0,0,0,0.0926613832225751,0,0,0,0,0.186691993230165,0,0,0,0,0.129939660378407,0,0.331653882007593,0,0,0,0.0129672275940638,0,0,0,0,0.0465775138065624,0,0,0.0141143997460369,0.0239168859018765,0,0,0,0,0,-0.0193757448867349,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.240188945176126,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.176981898829354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109084224374753,0,0,0,0,0.423340045969502,0,0.41487521843829,0,0,0,0,0,0,0,0,0.074871800758881,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.191479796821592,0,0,0,0,0,0,0,0.118461375085061,0,0,0,0,0,0,0,0,0.14560583794984,0,0,0,0,0,0,0,0,0,0,0.0447315966883477,0,0,0,0,0.0456172375724742,0,0,0,0,0,0,0.0833378273322373,0.121043921448932,0,0,0,0,0,0,0,0.0291009815884096,0,-0.401751412255332,0,-0.0061085162810941,0,0
X002466.SZ,0,0,0,0,0,0.022110043076899,0,0,0,0,-0.085922431641289,0,0,0,0,0,0,0,0,0.945369300807699,0,0,0,0,0.0110547968088801,0.0145084071519043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281332532031431,-0.031933963018991,0.0635945585914144,0.0779251802734008,0,0,0,0,0,0.0181305482921184,0,0.070576795963422,0,0,-0.0329173287614189,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157391437323662,0,0,0,0,0,0,0,0,-0.0173051121247096,0,0.0384007701967642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46435330684006,0,0,0,0,0,0,0,0,0,0.0106631438683169,0,0,0,-0.0009844615449368,0.151463659095633,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774121740550166,0,0.202107215978406,0,0,0.106822222347854,0.095279224986536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103864091136194,0,0,0,0,0,0,0.0630069497285544,0.441589770625155,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,1.73472347597681e-18,0,0.182271398381787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070884579401625,-0.061504275954004,0.363491896608615,0.155709581608058,0,0,0,0,0,0,0,0,0,0,0.161776277204919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635763467488207,0.0350884116137694,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.41629702439143,0,0,0.25774534826988,0,0,0,0,0,0,-0.0534298242678582,0,0,0,0,0,0,0,0,0,0,0,0.162221797600239,0,0,0,0,0,0,0,0,0,0,0,0,0.203244195482806,0,0,0.0237566829061209,0,0,0,-0.00745700329098384,0,0,-0.00051835698316405,0,-0.202473542539604,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.239706145915576,0,0,0,0,0,0,0,0,0.0109150623874524,0,0,0,0.145155202371821,0,0,0,0,0.0417999633758692,0,0,0,0.0457500059670977,0,0,0,0,0.00316904575918149,0,0,0,0,0.23299586459287,0,0,0,0,0,0,0,0,0,-0.00765976268390784,0,0,0,0,0,0,0
X600426.SH,0,0,-0.232570527253009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594624176487446,0,0,0,0.0505730996972363,0,0,0,0.243464561618816,0,0,0,0,0.0360065766429632,0,0,0.171718172336162,0,0,0,0,0,0.310782403825489,0.215665386123044,0.196296699338148,0,0,-0.0723520728476071,0,0,0,0,0,0.0118072613758997,0,0,0,-0.0284534568062388,0,0
X600219.SH,0,0,0,0,0,0,0,0.101862519858894,0,0.464043626838591,0,0,0,0,0,0,0,0,0.0502167300001025,0,0,0,0,0,0.125485464579594,0,0,0,0,0,0,0,0,0,0,0,0,0.0905117422897394,0.114911272875491,0,0,0,0,0,-0.0345029798469358,0,0,0,0,0,-0.0317304706716273,0.0124628142102333,-0.0521681365133575,0,-0.0158933199594515,0,0,0,0
X000983.SZ,0,0,0.0336072297564202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169086689802802,0,0.109828860882449,0,0,0,0,0,0,0,0,0,0,0.418085091390567,0.0254705612894379,0,0.0263676751163413,0,0,0,0.0808523934924018,0.0386568063422972,0,0,0,0,0,0,0,0,0,-0.0346224754583033,0,0,-0.0496151395773702,0,0,0,0
X002128.SZ,0,0,0,0.209093451886355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586339471944054,0.300539039922901,-0.0775224494560175,0,0,0,0.0851577813391307,0,0.087027499524327,0,0,0,0,0,0,0,0,0,0,0.0461181575039453,0.214797801442151,0,0,0,0,0,0,0,0,0,0,0,-0.143315615882147,-0.0605033227001612,0,0,0,0
X601699.SH,0,0,0,0,0,0.312617731798356,0,0,0,0,0,0,0,0,0,0,0,0.0893536434963262,0,0,0,0,0,0.0241672948237179,0,0,0,0.0523350989587676,0,0,0,0.214366793280915,0,0,0.121658388841464,0,0,0,0,0,0.0265628398367714,0.108533550872699,0,0.00359400567617292,0.00768365922812336,0,0,0,0,0,0,0,0.00277450108360823,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0222764906139236,0,0,0,0.104461702324392,0,0,0,0,0,0,0,0.0427061363425365,0,0,0,0.13880010563357,0,0,0,0,0,0,0,0.143571489608692,0,0,0,0.181013895529831,0.0954433285078643,0,0,0.128262762091708,0,0,0,0,0,0,0,0,0,0,-0.0887394452859876,0,0,0,0,0,0
