,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600547.SH,X600176.SH,X600886.SH,X600516.SH,X600111.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600352.SH,X002271.SZ,X600027.SH,X000792.SZ,X600299.SH,X000553.SZ,X000825.SZ,X000408.SZ,X601158.SH,X601699.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X000630.SZ,X600583.SH,X000959.SZ,X600426.SH,X600160.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.446685780358644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340680063345139,0,0,0,0,0.0488523589078986,0,0,0.0943081831846039,0,0.1414967227279,0,0,0,0,0,0,0,0,0.456593732443909,0,0,0,0,0,0,0,0,0,0,0,0.00714916879995906,0,0,0,0,0,0,0
X600688.SH,0,0.360729280268745,0,-0.0146890211388593,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0524459812724818,-0.0329730103455682,0,0,0,-0.02580620434042,0,0,0,0,0,0,0,0.159354618757094,0.0409073128169837,-0.00556010612648346,0,0,0,-0.0497202279751425,0.0520421946344384,0,0.1814043045156,0,0,0,0
X600660.SH,0,0,0.142333462507393,0,0,0,0,0,0,0,-0.0699038853449694,0,0,0,-0.0551238580352491,0,0,0.031878212853735,-4.33680868994202e-19,0,0.246492621166796,0,0.135200760441334,0.0341398547368523,0,0,0,0,0.0645330507477106,0,0,0,0.104593696178003,-0.0786511466896005,0.0925302783569062,0,0,0,0,0,0,0,0,0,0.130183143041123,0,0,0,-0.00548537001633185,0,0,0,0,0,0,0
X601991.SH,0,-0.0180004368174224,0,0,0,0,0,0,0,0.0234951003449147,0,0,0.040200012089284,0,0,0,0.0336699360640497,0.00657497703425773,0.106330468894876,0,0,0,0.0659306847264322,0.128700685216739,0,0,0,0,0,0.0310249504723352,0,0,0,0,0,0,0.0756996013673619,0,0,0,0,0,0,0,0,0,0,0,-0.000897442168676581,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15900143941577,0.0302903069927401,0,0,0.108372975613463,0,0,0,0,0,0,0.00288555514838344,0,0,0,0,0,0.464524214787505,0,0,0,0,0.515874503815697,3.46944695195361e-18,0,0,0,0,0,-0.00423644342372089,0.0111243410685701,0,0,0,0,0,0
X600795.SH,0,0.167523535531302,0,0,0,0,0.0688693694809946,0,0.00263443343905892,0,0,0,0,0,0,0,0,0,0.00830072271704135,0.0838583056946331,-0.0138838446410247,0,0,0.102164014424906,0,-4.33680868994202e-19,0,0,0,0,0,1.73472347597681e-18,0.0605354232761363,0,0,0,0,0,0,0.0119504553434835,0,0,0,0,-0.0176354922682244,0,0,0,0.0115103028280726,0,0,0,0,0,0,0
X300072.SZ,0.36837067061493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132493796072453,0.0388621625487969,0,0.14021870677583,0,0,0,0,0,0,0,0,0,0,0,0,0.0793256783561431,0,0,0,0,0,0,0,0,0,0,0.13244465107547,0,0.242307149055911,0,0.0037347072525775,0.00550177747888319,0.0347655214427436,0,0,0,0,0
X002460.SZ,0.0077042513352489,0.162308506624785,0.147727732636541,0,0,0,0,0,0,0.82863515718578,0,0,0,0,0,0,0,0,0,-0.186705187258459,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.109933044970285,0,0,0.0666900020913334,0,0,0,0,0,0,0,0,0.0544467184991151,0.0172190978941533,0,-0.0377228547776953,0.0665955631753702,0,0,0,0,0,0
X601992.SH,0,0.0578685861095319,0,0,0.0955375338326628,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.23261091290077,-0.0268654878043507,0,0.00519544116819503,0,0,0,0,0,0,0.0136290099873243,-0.00403193575393081,0,0,0.198979991261503,0,0,0,0,0,0,0,0.111795479459812,0,0,0,0,0,0.00262316120866981,0.0503366829137708,0.123560906989032,0,0.00582064299979881,0,0,0,0,0,0,0
X600547.SH,0,0.127071003894089,0.0313551997381732,0,0,0,0,0,0,0,0,0,0,0,0.118049958034817,0,0,0,0,0,0,0,0,-0.0316588923340236,0,0,0,0,0,0,0,0,-0.0598562411815606,-0.0803069213687164,0,0,0,0.876193461506942,0,0,0,0,0,0,-0.0265890896303607,0,0,0,-0.0034647985113664,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474108675469118,0,0,0.314562869408335,0,0.150224607571844,0,0,0,0,0.105276805558818,-4.33680868994202e-19,0.187885730886105,0,0,0,0,0,0,0,0,0,0.0581067915971627,0,0,0,-0.0661074936912864,0.0526404331768802,-0.134241884905388,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0967471601263886,0,0,0,0,0.0292811315243454,0,0,0,0,0,0.0836890914162907,0,0.0125359973927759,0,0.142075424742418,0,0,0,0,0,0,0.045340822029818,0,0,0.00334243017442884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144222157637309,0.0991197966591866,1.73472347597681e-18,0,0,0.00235212889711218,-0.0111363128148712,0,0,0,0,0
X600516.SH,0,-0.0381777140812382,-0.281110014215991,0,0,0.0574938755805665,0,0,0,0.446756164936081,0.138231287413634,0,0,0,-0.00944425763578598,0,0,0,0,0,0.212584712294609,0,0,0.619808292514149,0,0,0,0,0,0,0.144195793320442,0,0.0117308872810418,0,0,0,0,0,0,0,0,0,0,0,0.249947516445756,0,0,0,0,-0.00686595538922369,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830819149285293,0.128322682627798,0,0,0,0,0.142870538371834,0,0,0,0,0,0,0,0.0134218995371827,0,0.0408828901961553,0,0,0,0,0,0,0.168849565148742,0,0,0.0446688086201672,0,0.0219734598148287,0,0.213008387827957,0,-0.00626512558442426,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0343641996101569,0,0,0.108794329082805,0,0,0,0,0,0,0,0,0,0,0,-0.0347828891090664,0,0,0,0,0,0,0,0,0,0,0.0385552399055949,0,0,0,0,0,0.579319572408172,0,0,0,0,0,0,0,0,0,-0.0188740966384955,0,0,0,0,0,0
X000786.SZ,0,0.011937034373224,0,0,0.417152463021781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194432268498219,0,0.028685395508666,-0.0395977434623145,0,0,0,0.213539526146359,0.26979055666712,0,0.0791528279485906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927508257405742,0,-0.164167715016324,0,-0.0588898945601269,0.060932365959926,0,0,0,0,0,0
X000709.SZ,0,-0.0366895620561234,0,0,0,0,0,0,0,0,0.040956998198704,0,0,0,0,0,0,0.00636155039934818,0.191625559988609,0,0,0,-0.00117613543961941,0.0365031428744671,0.162747163297344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730367841121203,0.308605807055246,-0.0181263423041368,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.111935664709352,0,0,0,0,0,0,0,0,0,0.119708308011923,0,0.0113017887655086,-0.219381148558312,0,0,0,0,0,0,0,0,0,0.0536494967779225,0,0,0,0,0,0,0,0,0,0,0.0174413572437024,0.196470414225642,0.504106059185909,0,0,0.0171599409929573,-3.46944695195361e-18,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0294521378271286,0,0,0,0,0,0,0,0,0.123824322455552,0,0.287816998903375,0,0.0104563369119141,0,0,0,0.0441283364550624,0,0,0,0,0,0,0,0,0,0,0,0,0.208629398636495,0,0.00941269148339623,0,-0.0295974493213519,0.0104510521908596,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0394889984871051,0.340669276824282,-0.0931739394586061,0.103837168152195,0,0,0,0,0,0,0,0,-0.0123959070411548,0.0637008615142212,0,-0.00638637818751343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654288983390778,0,0,-4.33680868994202e-19,0,0,0,0,0.00289663683421823,-0.00547571110880568,0,0,0,0,0,0
X000792.SZ,-0.0554564712707265,0,0,-0.0567511579069428,0,0,0,0,0,0,-0.01023152951662,-0.0337268429471046,0,0,0,0,0,0,0,0,0,0,0.324198898987243,0,0,0,0,0,0.186395298667019,0,0,0.206234790542588,0.409628877825312,0,0,0,0,0,0,0,0,0,0.207373784023648,0,0,0,0,0,-0.0332695436275039,0.0625648139902553,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.051063083747926,0.127596476592385,0,0,0,0,0,0,0,0,0.0721662781768638,0,0,0,0.268757204499221,0,0,0,0,0,0,0,0,0,0,0,0.0288049378032244,0,0.130572685046495,0,0,0,0,0,0,0,0,0,0,0,0.0357480021619413,0,0,0,-0.00735021689067434,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0179190558288951,0,0,0,0,0,0.275763641723559,0,0,-0.018138908899133,0,0,0,0.0551904060831008,0,0.127893372337832,0,0.147080786472535,0.121169769681536,0,0,0,0,0,0,0.310862276734043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132594338579421,0,0,0,0.0137854808841916,0.0107362213402613,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0134010890538478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113313777793076,0,0,0.582793682148765,0,0,0,0.0215423077089819,0.0508315307150017,0,0,0,0.0228668289036653,-0.0687618480048763,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.231878410597638,0.0413403952852372,0,0.402641240453884,0,0,0,0,0.00899878272498836,0,0,0.0151405644483598,0,0.0249253759334909,0,0,0,0,0,0,0,0.0264364671064593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271724554200727,0,0,0,0.0034222809049283,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0299568641872011,0.0270964027410881,0,0,0,0,0,0,0,0,0,0,0,0.0420846597971385,0,0,0,0.023279750605808,0,0,-0.0100417291542882,0.0474732285015122,0,0,0,0,0.0324111876625526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115923948721024,0,0.0146112120877631,-0.00724898613403464,0,0,0,0,0,0
X601699.SH,0,0,0.202515419043982,0,0,0,0,0,0,0.0668096154925114,0.645683336087029,0,0,0,0.199573341064199,0,0,0,0,0,0,0,0,0,0,0,0,-0.116117344449861,0,0,-0.0310295563007095,-0.0629831339321696,0,0.153311177873043,-0.0672388967208599,0,0,0,0,0,0,0,0,0,0.0201770807368864,0,0,0,0,0.0072754285247321,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0162238964481428,0,0,0,0,0,0,0,0,0.0624784924529396,0.535151420369858,0,0,4.66827008298283e-05,0.0639362158742614,0,0,0,0,0,0,0.0641126225640926,0,0.0467288449301618,-0.0701517115444461,0,0,0,0,0,0,0,0,0,0,0,0,0.0668016078204696,0,-0.0236932804028057,0.0242160138429654,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0457258874049357,0.0248912949639273,0,0.00885861546158852,0.098035845965468,0,0,0,0.0361614781487796,0,0,0.128530694312402,0,0,0.0361470831291067,0,0,0.128498559849754,0,0,0,0,0,0.0444617069679773,0.0412922277441267,0,0,0.105668047766373,0,0,0.00479747450707119,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.152199825888197,0,0.0581380656640695,0.0477735678768403,0,0,0,0,0,0,0,0,-0.0672121453116718,0,0,0.053631041371619,0.465402188693798,0.0669428617397884,0.0362115080839619,0,0,0,0,0.000415857012726693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136602368691448,0,-0.0294263430287126,0.0296929944766325,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0286789220015467,0,0,0.0226150744711312,0,0,0,0,0,0,0.0263611780356538,0,0,0,0,0.044590384218136,0,0,0,0,0.04804068634665,0,0.223661991225609,0.069005013292743,0,0,0,0.0627816275035529,0,0,0,0,0.0932691478074832,0,0,0,0,0,0.035703571358321,0.032637676315489,0,0,-0.000980232188699974,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.000570818907518488,0,0,0,0,0.123201236805199,0,0.0168407856766657,0.0489958003960235,0,0,0,0,0.030356009130484,0,0,0,0,0,0,0,0.0810307781412325,-0.0582129112564483,0,0.0481771203076624,0,0,0,0.114385459064155,0,0,0,0,0,0,0,0,0.103180490481962,0,-0.0124671848085628,0.0138999846532563,0,0,0,0,0,0
X600583.SH,0.142588305059049,0.205135066167115,0,0,0,0,0,0,0,0,0,0,0,0,0.163718475102368,0,0.131971072436057,0,0.0650187996526582,0.015380343444565,0.0811058027266924,0,0,0,0,0,0,0.0462957674493009,0,0,0.130431965123471,0,0.0479926890161617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200702192219538,0.0238664532734681,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.326547986318839,0,0,0,0,0,0,0,0,0,0.0707945142208585,0,0,0,-0.0372854592194607,0,0,0,0.606523925359872,0.0196519903566828,0,0,0,0,0,0.0978750795707605,0,0,0,0,0,0.0593090239497773,0,0,0,0,0,0,0,0,-0.03022082539278,0.0282065697978723,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,-0.0974664687713975,0.101039175005498,0,0,0,0.0140683232845903,0,0.238457837500288,0,0,0,0.0833832846875487,0,0,0.210374163014292,0,0.188562857224957,0,0,0.120885308756365,0,0,0,0.134281613352939,0,0,0,0,0,0,0,0,0,-0.27208014713929,0,0,0.0970620223229735,0.15252561360622,0,-0.00633808783188565,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0463868345220835,0,0.171610635064096,0,0,0,0,0,0,0,0,0,0,0,0,0.1298984546258,0,0,0,-0.0270738013207797,0,0,0,0,0.148429970692075,-0.148197037347219,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166926954155979,0.344671866374714,0.124645594637307,0,0,0,0.00125771676404183,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,-0.280512434327702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370346738678886,0,0.327280667466156,0,0,0,0,-6.93889390390723e-18,0.0957697496160307,0,-1.73472347597681e-18,0,0,0,0,0,0.0998204470902516,0,0,0.132599630462368,0,0,0,0,0,0,-0.0287781532754325,0,0,0,0,0,0
Change_TY3M,0,-0.102465888261979,0,0,0,0,0,-0.051828101331721,-0.115500781352257,0,0,0,0,0,0,0,0,0,0.0234987277721739,0,0.103014293261062,0,-0.00410290677180982,0,0,0,0,0,0,0,0,-0.105601111648204,0,0,-0.217398335672822,0,0.0344416663665675,0,0,0,0,0,0,0,-0.0192343587377517,-0.0633166280988193,-0.0515504101017164,0,-0.053550124035833,0.0562983355627169,-0.114822696366978,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11098966791839,0,0,-0.105341379148171,0,0,0,0,0,0,0,0,0,0,0,0,-0.026178543528735,0,-0.0924455347154803,0.410932130236768,0,0,0,0,0,0,0,0,0,0,-0.21971944503428,0,0,0,0,1.18571860235946,0,0,0,0,0,0
TED,0,0,-0.263133558063171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474219401062886,0,0,0,0,-0.266474821573988,0,-0.292917237225591,0.36442289567488,0,0,0.278691327297546,0,-0.137099271293402,0,-0.154384844748142,0,-0.0108132628110917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73696267854696,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.199360869938784,0,0,0,0,0,0,-0.124092631100704,0,0,0,0.217229084773352,0,0,0,0,0,0,0,-0.0883338359080704,0,0,0,0,0,0,0.0378750054309799,0,0,0,0,0,0,0,0,0,0,0,0,0.00273968182462318,0.00821564711905218,0,0,-0.0493336092578358,0.0490365326553159,0,0.0153191594670384,0,0,0,0
MKreturn,0,0.0491127137504009,0,0.0350231668198011,0,0,0,0,0,-0.2693968810306,0.0986769961323744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025974108415449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281729209840212,0,0,0,0,0,-0.0150769942241169,0.0238711560320001,0.288485783810029,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161252017928984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322710360366378,0.00684435801287579,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0156183994210128,0,0,0,0,0,-0.0114462448766074,0,0,0,0,0,0,0,0,0.0282821041050391,0,0,0,0.0147401991069837,0,0,0,0,0,0,0,-0.00585250798370142,0,-0.00502499914895508,0.0389297298193121,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346135693735617,0.0409635756802876,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00113582063595414,0,0,0,0,0,0,0,0,0,0,0,0,0.00271424737032465,-0.0123714181803622,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195164867643076,0,0.00487133132491568,0,0,0,0,0,0,0,0,0,0,0,-0.0033055147136113,0,0,0.00424779258755472,0.00321447734790691,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00980441881033739,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129523562435247,0,0,0,0,0,0,0,-0.00674715854416395,0,0.0190587780168647,0,0,0,0,-0.00683526920263134,-0.0113854487700948,0,0,0,0,0,0,0,0,-0.00438629732389775,0,0,0,0,0,-0.0611805891501717,0.0813189344575798,0,0,0,0,0,0
