,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600362.SH,X601991.SH,X600188.SH,X600547.SH,X600111.SH,X600516.SH,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000723.SZ,X600219.SH,X002271.SZ,X000553.SZ,X000959.SZ,X600489.SH,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X000807.SZ,X000630.SZ,X600549.SH,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,-0.0695767153950919,0,0,0,0,0,0,0,0,0,0,0.510189794922754,0,0,0,0,0,0,0.00684396463841038,0,0.0166215064935498,0,0,0,0,0,0.0801143599090072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136382795013902,0,-0.0657386342875205,0,0,-0.00610507361289141,-0.0129919535855292,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.108453281158834,0,0,0,0,0.00944376532009445,0,0,0,0,0,0,-0.0249073006693078,0,0,0,0,0.114295903813815,0,-0.0557159643455977,-0.132620775246375,0,0,0,0,0,0,0,0,0,0,0,0,0.000335742356489173,0,0,0,0,0.15801722134417,0,-0.0691229234800247,-0.00661525776144156,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.071516203616066,0,0,0.0192655017889895,0,0,0,0,-0.000235960775369493,0.149518828662188,0,0,0,0,0,0,0,0.0478479375149515,0,-0.0256451388062155,0,0,0,0,0,0,0.0160419077184642,0,0,0,0,0.136110802515949,0,0,0,0,0,0,0.00830310795546777,0,0,0,0,0,0,-0.0646299838177829,0.0643279204061531,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682321622038879,0,-0.370339621182743,0,0,0,0,-0.0309974890166235,0,0.122515490598281,0,0,0,0,1.0842021724855e-19,0,0,0,0.0731649512602133,0,0,0,0,0,0,0,0,0.107322154673468,0.0819061572782583,0,0,0,0,0,0,-0.0092960980462208,-0.01457820352621,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0689203371669549,0.170057407940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134261359684162,0,0.021769011043976,0,0,-0.122587267842672,0,0,0,0.0652965287425668,0,0,0,0,0,0,-0.122546246741873,0,0,0,-0.151858073764695,0,0,-0.0170048216161497,0.0887744412694196,-0.132625201730959,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.589533408523917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091310201178062,0,0.0611255680260317,0.0617781360018155,0,0,0,0,0,0,0,0,0,0,0,0,-0.123169461504155,0,0,0,-0.0186147208046646,0,0,0.00825154091463242,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.101981535660312,0,0,0,0,0,0,0,0.0494784366746391,0,0,0.0365447762811208,0,0,0,0.0130016475020348,0.124498675481054,0,0,0,0,-0.0319471119358092,0,0.0417510618503613,-0.013011974155857,0.0900131501845876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1508612985372,0,0,-0.234024730850568,0,-0.0212589752530641,0,0,0,0,0,0
X600362.SH,0,0,0,0.0188206277332105,0,0,0,0,0,0,0,0,0,0,0,0.0389145544612159,0,0,0,0.435482697054033,0,0.100371216971282,0,0,0,0,0,0,0,0,-0.0859567597467523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289950512459572,0,0.101410110427543,0,0,0,-0.0125517181996733,-0.00056386507313654,0,0,0,0,0,0
X601991.SH,0,0,-0.0641397300182765,0,0,0.108949591966118,0,0,0.0527898002363188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193887692927655,0,0,0,0.0245698595041701,0.209603731767654,0,0,-0.0561568929564695,0.0299328778067621,0,0,0,0,0,0,0,0,0,0,0,0.146302226909023,0,-0.0203917692591418,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0158641238914421,0,0,0,0,0,0,0,0,0,0,0,0.154938643034118,0,0,0,0,0,0,0,0,0,0,0,0,0.071823041632068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837472764661158,0.339709292170252,0.184890170790938,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.123650772546373,0,0,0,0.102219478331257,0,0,0,0,0,0,-0.0082280935718989,0.0203107411033396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482733654146692,0,0,0,0,0.0138814345329082,0,0,0.603844099019598,0,0,0,0,0.0227650916344509,0,0.00538419810467001,0,0,0,0,0.0019114763377998,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.176331748759785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324381785007425,0,0,0,0,-0.126877288560332,0,0,0.273736755371795,0,0,0,0,0,0,0,0,0,0,0,0,0.0301596578890324,0,0.596960088995737,0.218331249362475,0,0,0,-0.0549193831678559,3.46944695195361e-18,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.292095690871827,0,0,0.336902875929393,0,0.317254786827631,0,0.0555815166860054,0,0,0,0.271700063948957,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.173738030887523,0,0,0,0.269726202519635,0,0,0,0.243016477359601,0,0,0,0,0,0.407260314555043,0,0,-0.277973789473653,0,0,0.379411736092306,0,-0.0600986533480473,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0246685407486445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409250782579783,0,0,0,0,0,0,0,0,-0.0134044047036169,-0.0271635224088955,0,0.0226533743703514,0,0,0,0,0,0,0,0,-0.00834238884050998,0,0,0,-0.167984523492898,-0.0188801189572024,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.155409138721451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594400109598986,0,0,0,0,0,0,0,0.00766365177831885,0,-0.014887510784864,0,0,0,0.00343935782226459,0,0,-0.030966136385663,0.113592354835759,0,0,0,0,0.593696760372749,0,0,0,-3.46944695195361e-18,0,0,0,-0.0358510879629717,0.00924435421237648,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.161241751561214,0,0.0417188422890821,0,0,0,0,0,0,0.0225236668936007,0,0.0319289947067237,0,0,0,0.0768281466927708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327722630389898,0,0,0,0,0.0411604968707675,-4.33680868994202e-19,0,0,0.0696340358700464,0.0559319433252785,0,0,-0.0441553938973846,0.00998138894483945,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.12316813427296,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00645947471353013,0,0,0,0,0,0.0364254581141783,0,-0.00698735315962727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19780030164409,2.16840434497101e-19,0,0,-0.0144455028515044,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.27903915616132,0,0,0,-0.0508060399873849,0.149648794769825,0,0,0,0,0,0,-0.109427425642039,0,0.364738290034552,0,0,0,0,0.0673602766977263,0.0108831107227762,0,0,0,0.0466120334004506,0,0,0,0,0,0,0,0,0,0,0,0.0780740617414303,-0.0904970428297696,-0.141553790394345,0,0.0875012830679313,0.0872787641745378,0,0,0,0,0,0
X600027.SH,0,0,-0.0748448521061417,0,0.0348578173547902,-0.0494861463438851,0,0,0,0.143867702652639,0.0111785699350548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794896015516297,0,0,0,0,0,0,0,0.00672421519628785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121282420904673,0,-0.0201736441989795,0.0234557130687113,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.233257429090332,0,0.215745744119391,0,0,0,0,0,0,0,0.00403224761414876,0,0,0,0,0,0,0,0,0.0351006083211236,0,0,0,0,0.591538843864421,0.0196252538051314,0,0,0,0,-6.93889390390723e-18,0.0210795384736168,0,0,0.0953231087770961,-0.0608390519362729,0,0,-1.73472347597681e-18,-0.0112391666199334,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.683512507792369,0,0,0,0,0.16212337929079,0,0,0,0,0,0,0,0,0,0.348039362966636,0.0371974562737125,0.0247023165614691,0,0,0,0,0.331081799188136,0,-0.0225434147850637,0,0,0,0,0.518543077609284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265967639985178,-0.145909058467912,0,0,0,0,0,0
X600176.SH,0,0,0,-0.153675007336383,0,0,0,0,0.0373992253079892,0,0,0,0,0,0,0,0.0694581016252823,-0.026328699272398,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0840022923442906,0,0,0,0,0,0,0,0,0,0.0656792375101178,0,0,0,0,0.0798025896671873,0,0,0,0,-0.0790661928438979,0.107551849916317,0,-0.0297093265038641,0.0277108327421024,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,-0.010890216301405,0,0,0,0,0,0,0,0,-0.178471925477365,0.146101066617293,0,0,0,0,0,0.00353848883998336,0,0.0290417777753057,0,0,0,0,0.0279210747009949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18327221165336,0,0,0,0,-0.0171340150494407,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.16132345465592,0,0,0,0,0,0,0.0285961425512975,0,0,0,0.0489200963322805,0,0,0,0,0,0,0,0,-0.0429781034096455,0,0,0,0,-0.0868642808430794,0,0.0847426103549503,0,0,0,0,0,0,0,0,0,0,0,0,0.0459833389538701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.136997152912736,0.26038077632015,0,0,0,0,0,0,0,0,0,0,0,0.0593150695899852,0,0,0,0.114040867224887,0,0,0,0,0,0,0,0,0.0419934688618799,0,0,0,0,-0.0370194654112047,0.0170321279329835,0,0,0,0,0,0,0.0318570281827755,0,0.0810565771151291,0,0.0579827398538615,0,0,-0.00539631934088385,-0.00619451959314706,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083424597244351,-0.0541719526076574,0,0,0,0,0.120328468312108,0,0,0,0,0,0,0,0,-0.279355652707047,0,0,-8.67361737988404e-19,0,0,-0.3336145167491,0,0,0,0,0,0,0,0,0,0,-0.0797376918213793,0,0.109177478592122,-0.0586958280135237,0.0604720187056384,0.0747413690802245,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0417238867591821,0,0,0,0,1.73472347597681e-18,0,0,0,0.137008114378056,0,0,0,0,0,0,0,0,0,0,0.12198608726209,0,-0.0336436361795985,0,0.116089949473093,0,0,0,-0.00665207260485543,0,0,0,0,0,0.000539087731967494,0,0,0,0.00326687128281561,0,0,-0.0794416027535565,0.184325256912971,0.233328556632002,0,-0.114942588036449,0.116637916395053,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512142460749246,0.0527147621164394,0,0,0,0,0,0.0456528893405399,0,0.0869995336200135,0.112509751399172,0,0.0623528884147701,0,0,0,0,0,0.136230108382463,0,0,0,0,0,0,0,0,0.128070030376101,0,0,0,0,8.67361737988404e-19,0,0,4.33680868994202e-19,0.011240217840954,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0238191081969779,0,0,0,0,0,0,0,0,0,0.196991905287561,0,-0.0109186440076714,0,0,0,0,-0.00189758464380793,0,0.0501480408612104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209670429639658,0,0,0,0,0.00857972896911388,0,0,0,0,0,0
X600352.SH,0,0,0.138530190510188,0,0,0,0,0,0.112840079671594,0,0,0,0,0,0,0,0,0.180646735921811,0,0,0,0,-0.0847837067406259,0,0,0,0,0.145103826941603,0,0,0.0171856707112269,0,0.0280407960349064,0,0,-0.0672888077340663,0.0909844432373286,0,0,0,0,0,0,-0.0326844803178551,0,0,0,0.0492288293661088,0.051799910670345,0,-0.0525127871155927,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0804396143445081,0,0,0,0,0,0,-0.0459117015371363,0,0,0,0,0,0,-0.0437877022902129,0,0.035644258700285,0,0,0.0201218283250149,0,0,0.0463076979501214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390469797484115,0.000359924592486566,0.0378550675188067,0,0,0.00277242241594577,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00945703231788184,0,0.00543027109341136,0.0607545195506779,0,0,0,0.0063688613960182,0,0.0135550456886212,0,0,0,0,-0.0101167346469681,0,0.113248992911688,0,0,0,0,-0.05748753884208,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0086247942443032,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.00363811027930217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16537446169603,0,0,0.070788110658448,0,0.0958665303205596,0,0,0,0,0,0,0,0.788882210153233,0,0,0,0,0,0.0990374002938914,0,0,0,0.0949606258518167,0,0,0.0290945343464105,-0.055095308429102,0,0,0,0,0,0
X000807.SZ,0,0,-0.0888594587519482,0,0.228132280379887,0,0,0,0,0,0,0,0,0,0,0,0,0.368669678114481,0,0,0,0,0.158178048148831,0,0,0,0,0,0,0,0,0,-0.505805330824983,0,0.703742387654465,0,0,0,0,0,0,0,0,0,0,0.0563468194372833,0,0.372649548218981,0,0,-0.0322845941251447,0.0579745390364183,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0254251140152427,0,0,0.068512921390793,0,0,0,0,0,0,0,0,0.377304709586331,0,0,0,0,0,0,0.0938202755287371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109354285474216,0,0.103740671708509,0,0,0,0,-0.0225383091994163,0.00753519498205563,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.00644884823488194,0,0,0,0,0.231968282398353,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.239347478311993,0,0,0.088082485459141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151456770966032,0.218895917939488,0,0,0.121773333111551,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243346992182491,0,0,0,0.701903477304202,0,0.257067964977383,0,0,0,0.00973349092469542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539101634404634,0,0,0,0,0.0101560861091677,0,0,-0.0177492842168277,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.546678095780479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237806365412637,0,0,0,0,8.67361737988404e-19,0,-0.0414701051246257,0,0,0,0.0258569469300177,-0.317077939377099,0,0,0,0,0,0,0,0.143601541232063,0,0,0,0.165984556685987,0,0,0,-0.0990817537219482,0.0755016600542568,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0542924345695296,0,0,0.0477671997583167,0,0,0.187050018386073,0,0,0,0.0197126896397432,0,0,0,0,0.0346108928222163,0.0359299635213402,-0.040203671400155,0,0,0,0,0.00666813572860833,0,0,0,0.0295901176774924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104586199995172,0.0297783341244671,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0175875902539841,0,0,0,-0.0304418641937389,0,0,0,-0.0208562970660588,0,0,0,0,0,0,0,-0.0578378137303419,0,0,0,0,-0.0464144433032246,0,0,0,0,0.0560720591355861,0,0,0,0,-0.0182813458072528,0,0,0,0.0306611031138259,0,0,0,0.0010909124093047,0,0,-0.0388772389558377,-0.0259716655487832,0,0,0,0,0,0
Slope,0,0,0,0.432234199988457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597490614888568,-0.174427612015748,0,0,0,-0.146875753570964,0,0.107001048907954,0,-0.491261588650344,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.169742993678978,0,0,0,0.735635053812553,-0.16044469799732,0,0,0,0,0
TED,0,0,0,0,0.939573638022842,0,0.274842677200227,0,0.310537854979041,0,-0.671699324339519,0,0,0,0,0,0,0,0,0,-0.862461881833576,0,0,0,0,0,0,0.159292544165439,0,0,0,0,0,0,0,0,0.340895265185717,0,0,0,0,0,0,-0.715430589652211,0,0,0,0.264942667868282,0,0,1.34032937285171,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0533980629719243,0,0,0,0,0,0,0,-0.00621606741611153,0,0,0,0.0349078108566331,0.125582265529639,0,0,0,-0.157571384905789,0,-0.122353581012523,0,0,0,0,0,-0.0300743018774638,0,-0.0356157811114256,0,0,0,0,0,0.31891978522073,0,0,0,0,0,0,0,0.113635417939516,0,0,0,0,0,0,0.0924009706361716,-0.0635980201698133,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0480758856872592,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0513408765082256,0,0,0.0224258796595641,0,0,-0.0184086999751332,0,-0.0142305629795211,0.0174806208559444,0,0,0,0,0,0,0.0213600874992887,-0.0421240964379284,0,0,0,0.0312370909340282,0.0435728392783342,0,0,0,-0.0544855125727653,0,0,-0.0269532222173493,0.0151426641708016,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00128926043190282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200481480696332,0,0.000559128128056394,0.00147270046329842,0,0,-0.00220500506007797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178290725979636,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0349866397766217,0,0,0,0,0,0,0,0,0,-0.0201958120252947,-0.00671381008279313,0.00926279579825343,0,0,0,0,0,0.0106497257034114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190348039741702,0,0,0,0,0,0,0.00114869402597417,0,0,0,0,0,0,0,0.0534523163966764,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0197824888027158,0,0,0,0,0,0,0,0,0,-0.00454757517339121,0.020915196131741,0,0,0,0,0,0,0,0,0,0,0,0,0.00023831725868403,-0.0228882904862948,0,0,0,0,0,0,0,0,0,0,0,0.00868233981433016,0,0,0,0.00216114350775531,0,0,0,0.0222474202331397,-8.67361737988404e-19,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00615367525223235,-0.032187351058784,0,0,0,0,0,0,0,0,0,-0.0238284712751754,0.0105180885470771,0,0,-0.0150696991589385,0,0.000307094470082872,0,0,0,0,-0.0010060011031956,0,0,0.00129022048987323,0,0,0,0,0.00319277289333872,0,0,0,-0.0185607654445622,0,0,0,0,0,0,0,0,0,0,-0.0371427360225612,0.0252907088697617,0,0,0,0,0,0
