,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X600623.SH,X601158.SH,X002466.SZ,X600583.SH,X600352.SH,X000027.SZ,X600309.SH,X000539.SZ,X600660.SH,X000792.SZ,X600160.SH,X000630.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600547.SH,X600578.SH,X002004.SZ,X600489.SH,X600315.SH,X600863.SH,X000629.SZ,X300072.SZ,X600022.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.306347379967613,0,0,0,0,0,0,0,0,0,0,0,0.00630678004382466,0,0,0,0,0,0,0,0,0,0.0465819543359751,0,0.0183096006587624,0.0651209203956198,0,0,0.0811133984424652,0,0.0389781009565599,0,0,0,0,0,0,0.0748312751253462,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0.00857376622050466,0,0,0,0,0,0,0
X600028.SH,0.418275245966299,0,0,0,0,0,0,0,0,0,0,0.0625219293843449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298861089157757,0,0,0,0,0,0,0,0,0.0992246999070901,0,0,0,0,0,0,0,0,0,0,0,0.00969291110808863,-0.000639290706937115,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.206235779894278,0,0.149554483261432,0,0,0,0,0,0.00798141063109414,0,0,0,0,0,0,0,0,0,0.00954561612320705,0,0,0,0,0,0.071203516749191,0,0,0,0.0662097179314963,0,0,0,0,0.106728278842964,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186649508228554,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0613814454195842,0,0,0,0,0,0.0389261991127166,0,0,0,0,0.121745710176818,0,0,0,0,0,0,0,0.190501151971685,0,0,0,0.00626871738242162,0,0.0634136214386847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499569353584609,0,0,0.00219842351474188,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293613179972526,0,0,-1.38777878078145e-17,0.209014027467219,0.266050054044189,0,0.0207336137182068,0,0.0786552255921754,0,0,0,0,0,0,0,-0.0350104152059656,0,0,0,0,0,0,0,0.0245010712054643,0,0,0.0905100692621138,0,0,0,0.256547550548034,0,0,-1.73472347597681e-18,-0.00428609438067174,-0.0208007607194863,-0.00569804520094264,0,0,0,0,0,0
X600585.SH,0,0,0.31156943072342,0,0,0,0,0,0,0,0,0,0,0.108805048393831,0.0619416209052483,0,0,0.0213718147805506,0,-0.0446109607709069,0,0.109466518306189,0,0,0,0,0.0385890642457533,0,0,0,0.00269758563283089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300077837565949,0,-0.0123145667198922,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0578634454013304,0,0,0,0.0197768557250581,0.0957740472704815,0.0492719196421311,0,0,0,0,0.0237031898624453,0,0,0.162358904340742,0.0149790248674053,0,0,0,0,0.00673415394883384,0,0,0,0.204317032728108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494746698308874,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.00864505332262408,0,0,0.0988272159336328,0,0.195230980487334,0.0540182553492362,0.0319883443683551,0,0,0,0,0.045998475433373,0,0,0,0,0,0.0805587508306155,0,0,0,0.138842447753041,0,0,0.206828743047526,0,0.0133370949382567,0,0,0,0,0,0,0,0,0,0.0450624129252888,0,-0.00459023942541274,0.00667913119960877,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.00504214387171925,0,0,0,0,0.0795695402565456,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0628154173549879,0,0,0,0,0,0.0230570201881903,0,0,0,0,0,0.337760141319909,0,0,0,0,0.00312910402005369,0,0,0.0192964757633929,0,0,0,0,0,-0.00014627531146699,-0.0105617953893493,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048255179450162,0.160325288434317,0,0.126596960674024,0,0,0,0,0,0,0,0,0,0,0,0.0134499361895506,0,0,0.270007459780275,0,0,0,0,0.0778499355842462,0.0597024330182801,0,0,0.106584575909973,0,0,0,0,0,0.0275348422293533,0,-0.00913595599286449,0.0114433850701913,0,0,0,0,0,0
