,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X002466.SZ,X600309.SH,X600623.SH,X000630.SZ,X000792.SZ,X600660.SH,X600098.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600160.SH,X002470.SZ,X600578.SH,X600863.SH,X600489.SH,X000060.SZ,X600315.SH,X600547.SH,X300072.SZ,X601918.SH,X600808.SH,X000629.SZ,X600307.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287730635720963,0,0.0999811622004824,0,0.0890526747581108,0.147111788182761,0.11386920885734,0,0,0.212168573600011,0.0680471572130424,0,0,0,0,0,0.0415242649566837,0,0,0.224842262909642,0,-0.0193075963454379,0,0,0.0701822757190843,0,0.0287958417622112,0,0,0,0,0,0,0,0,-0.0100223564408309,-3.46944695195361e-18,0,0,0,0,0,0
X601991.SH,0,0,0,0.344155626614469,0.0437616498365013,0,0,0.0282694072246015,0,0,0.0647348628588571,0,0,0,0,0,0,0.160727610645271,0,0,0,0,0,0,0,4.33680868994202e-19,0,-8.67361737988404e-19,0,0.047453995813186,0,0.00774642982366242,0.116782951209658,0,0,0,0,0,0,0.0445813501412616,0,0,0,0,0,0,0,0,0,0,-0.00778136286053459,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.188889605184107,0,0,0,0,0,0,0.248039062984882,0,0,0,0,0,0,0,0,0.0961397704519466,0,0,0,0,0,0,0,0,0,0.0371069360965029,0,-8.67361737988404e-19,0,0,0,0,0,0.0506302851395603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546853138413572,0.027001490885831,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.352980375518853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796847634206,0,0,-0.0162733633989869,0,0.066501280658245,0.142064387843609,-0.0134050156199813,0,0.211203133399109,0,0,0,-0.383200731767444,0,0,0,0,0,0,0,0,-0.0751650011346758,0,0,0,0,0,0,0,-0.150512958738297,-0.0524929114336448,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.173919125378731,0,0.120808024781579,0,0,0,0,0,0,0,0,0.00123751102229639,0,0,0.193622347955808,0,0,0,0,0,0.00792563556524155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337456675005165,0,0.0251777496180267,-0.0597853535233834,0,0,0,0,0,0
X600362.SH,0,0,0.00606654946977192,0,0,0,0,0,0,0.165855225758381,0.215852989451447,0,0,0.0210302596837903,0,0,0.106647894202794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191105819090551,0,0,0,0,0,-0.0166795038545686,1.38777878078145e-17,0,0,0,0.0600074510112174,0,0.28827490446997,0,0,0,0,0,0,-0.007252753053428,0.0339881832296693,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.17830632879623,0,0,0,0,0,0,0,0,0,0.117246494201161,0.0276928094958507,0,0,0.0777854202608792,0,0.107965271811534,0,0,0,0,0,0,0,0,0.00673600012027351,0,0,0,0,0,0,-0.0347361292459883,0,0,0,0,0.245369109494003,0,0,0,0.0931685984236919,0.0553955693272873,0,0,0,0.0112106236978716,0,-0.0794965474251076,0,0,0,0,0
X600188.SH,0,0,0,0,0.0880790874304651,0,0,0,0,0,0.303688532148772,0,0,0,0,0.087786977450224,0,0,0,0,0,0.100341364993978,0,0,0,0,0,0,0.035583705933602,0,0,0,0,0,0,0,0,0,0,0,0,0.22980114259504,0,0,0,0,0,0,0,0,0.00354053936126566,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206590073999576,0,0,0,0,0,0,0,0.0877271338665683,0.057853163958641,0,0,0,0,0.0547068936685745,0,0,0,0.0384667368020393,0.253314103827366,0,0.0561207187740848,0,0,0.0471679446154398,0,0,0,0,0,0
X601992.SH,0,0,0,0.156220029014721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242941436673266,0,0,0,0.178096989643898,0,0,0,0.0260039942508399,0,0,0,0.160002310857732,0,0,0.0528805197470809,0,0,0,0,0.0613531922263909,0,0,0,0.10835703048834,0,0,0.0551767323117571,0,0,0,0,0,-0.0358486958459318,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.310387046274145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317771749549765,0,0,0,0,0,0,0,-0.041985475634562,0,0.153206061068215,0,0,0,0,0,0,0.0113099220749781,0,0,0,0,0,0,0,0,0,0,0,0.00139214620386091,-0.0199022773737459,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0660641924347888,0,0,0,0,0,0,0,0,0,0,0,0.0362740441692056,0.146243214704238,0,0,0,0,0,0,0,0,0,0,0,0.159693722896104,0,0,0,0.204192690764177,0,0,0,0,0,0,0,0,0.164117572439665,0,0,0,0,-0.0279802770565056,0,0,0,0,0,0,0
X600583.SH,0,0,0.071707664029015,0,0,0,0,0.161963393734038,0,0,0.0758101618497245,0,0,0,0,0,0.0402706199338943,0.0622144248436028,0,0.120058578968057,0,0.0846037376136777,0,0,0,0,0,0.176011489701825,0.0219140184793268,0,0,0,0,0,0,0,0.0414006826882076,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0670509482470499,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840844155789724,0,0,0,0,0,0,0,0,0,0,0.106342790502485,0,0,0,0,0,0.232278810173152,0.160024212408608,0,0,0,0,0.125799057009201,0,0,0,0,0,0,0,0.0908759805479855,0,0,0,0,-0.00644678928786097,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0409228113264417,0,0,0,0,0,0,0.344426772237619,0,0,0,0,0,0,0,0.0216036069850376,0,0,0,0,0,0,0,0.271120422782936,0,0.00654831593545803,0.0497629059684547,0,0,0,0,0.0146650288711096,0,0,0,0.0606807307596693,0,0,0,0,-0.0172148201108652,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.247739229510539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737431796042329,0,0.287441996526515,0,0,0,0,0,0.238314137712841,0.0937977329391195,0,0,0,0,0,0,0,0.435806414813167,0,0,0,-6.93889390390723e-18,0,0,0.0302855668352773,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.041311331235406,0,0,0,0,0.433305648886632,0,0,0,0,0,0,0.147654876946775,0,0.0579652232287483,0,0,0.00516737942686563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778608255285169,0,0,0,0.0439931352831028,0,0,0,0,0,0,0,0,-0.0040269252609938,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139160479763243,0,0,0,0,0,0,0,0,0.14438428067684,0,0,0,0,0,0.121999795707289,0,0.0181187093013991,0,0,0.145662765384717,0,0,0,0,0.274387127617323,0,0,0.124509504613887,0.186370522008332,0,0,0,0,0,0.0238385778304897,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117977234745091,0,0,0,0,0.0829713638167349,0,0,0,-0.0600993518277091,0,0,0,0,0.0039949364234151,0,0,0,0,0,-0.105378018634356,0,0,0,0,0,0,0,0.0880148903153962,0.0187396011540497,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0679094473234175,0,0,0.0256207539054587,0,0,0,0,0,0,0,0,0,0,0,0.209449358559895,0.375755357431692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142994847237916,0,0,0,0,0.0585641998623471,0,0,0,0,0,0
X600660.SH,0,0,0,0.180286527235456,0,0,0,0,0,0,0,0,0.136416779945219,0,0,0,0,0,0.00214564779568432,0.015008338846489,0,0.104297668607135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466074632972604,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255045997038061,0.00984249153347311,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0589362226018386,0,0,0,0.00214392001192483,0,0,0.0218492832928603,0.165259166694557,0,0.0979312657925376,-2.16840434497101e-19,0,0.00137655998702693,0,0,0,0.413265932425328,0,0,0,0,0,0,0,0,0.0199509981850592,0,0,0,0,0,0,0,0,0.0771480685119457,0,0,0,0,0.0013190050675449,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.269640399961194,0,0,0,0,0,0,0.28515717048439,0.0161559824556305,0,0,0.0640092991496239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075708173595243,0,0,0,0,0,0,0.146040260012497,0,0,0,0,0,-0.0264157547585755,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.0109608286084478,0,0,0,0,0,0,0,0,0,0,0,-0.116573521634327,0,0,0,0,-0.0725994730004097,0,0,0,0,0,3.46944695195361e-18,-0.0360130901876433,0,0,0,0,0,0,0,0.122132682292802,0,-0.121415283296466,0,0,0.55831597670817,0,0,8.67361737988404e-19,0,0,0,0,0,-0.127879759357922,0.105737239645974,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.15050785804395,0,0,0.25842980133384,0,0,0.0810564224485449,0,0,0,0.0504408898521083,0,0,0.0659021613484362,0,0,0,0.0257901386582793,0,0,0,0,0,0,0,0,0,0,0,0.0245602491342276,0,0,0,0,0,0,0,0,0,0.0348590050719857,0,0,0,0,0.00224507112622487,0,-0.0482649909365514,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653182573233742,0,0,0,0,0,0,0,0,0,0,0.0993255279166462,0,0.144489407837357,0,0,0,0.163844860942997,0,0.0654443246282523,0,0,0.0766148376603173,0,0,0,0,0.0940046155937842,0,0,0,0.130159695670364,0,0,0.00916711308459845,0,-0.00448755411951275,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.152902823031359,0,0,0,0,0,0,0,-0.0643851924652267,0,0,0,0,0,0,0.0739702245980705,0,0,0.143514173534731,0,0,0,0,0,0.0664928454457112,0,0,0,0,0,0.381258333417058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115129243567631,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107612137851718,0.000276673735846006,0,0.132621846375926,0.0273031916531847,0,0,0,0,0.0721064361975809,0,0,0,0.216441075163162,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340929736641418,0.00826474443382775,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.258026326092833,0,0.081623702365797,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.120020928970877,0,0,0,0.0036017907890761,0,0.0669083051921604,0,0,0,0.116164512786809,0,0,0,0,0,0.00919373042688686,0,0.108195801512254,0,0,0,0,0,0,0,0,0,0,-0.0252420689320244,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.220625241083465,0,0,0,0,0,0,0,0,0.12845733451811,0,0,0,0,0,0.0193418219578878,0,8.67361737988404e-19,0,0,0,0,0.398376132489005,0,0,0,0,0,0,0,0,0,0,0,0,0.0900506333977912,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.01856714759803,0,0.319259565574899,0,0,0,0,0,0.00709520233794285,0,0,0.0710697150218364,0.0543804219411626,0.0289641880881306,0.0146825421121171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.216406831276166,0,0.0352536030406247,0,0,0.0136296905903741,0,-0.00324933830264591,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.00119301953750137,0,0,0,0,0,0,0,0,0,0.00292437844157694,0,0,0.311652807248696,0,0,0,0,0,0,0,0.125510773452633,0,0,0,0,0,0,0,0.141783553644796,0,0,0,0,0,0,0,0,0,0,0,0.159718887710337,0,0,0.120952176327991,0,0,0.00752473557195826,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567901715769048,0,0.047075646182254,0,0,0,0,0,0,0,0,0,0.0677284144758583,0,0.0237574923084348,0,0,0,0,0,0,0,0,0,0.0275334739762103,0,0,0,0,0.0917152902708207,0,0,0,-0.0270519901082068,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136747932545994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242110301986885,0,0,0.0374653367233054,0,0,0,0.513665294781159,0.0526454697148953,0,0,0,0,0,0,0,0,-0.0319294828931409,0.00134202115999325,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748904912651453,0,0,0,0,0,0,0,0.0492958193496058,0,0,0,0.140772209216804,0,0,0,0.366853052263229,0,0,0.0400201557958744,0.150074213171234,0,0,0,0,0,0,0,0,0,0,-0.0378276110935473,0,-0.0351878600302429,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0453729938594634,0,0,0,0,0,0,0,0,0,0,0.0755054423989203,0,0,0,0,0,0,0,0,0.0579970540880705,0.0897694576698558,0,0,0,0,0,0,0,0.174127264458204,0,0,0,0,0,0,0,0,0,0,0.164014305569515,0.213143651691926,0,-0.00235971454955116,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0239323488793053,0,0,0.0256298354218038,0,0,0,0,0,0.0105748041107183,0.00867101938760457,0.109309124499565,0,0,0,0,0,0,0,0,0,0,0.0348814871032695,0,0,0,0,0,0,0,0,0,0,0,0.35298116847702,0,0,0,0.161002030860174,0,0,0,0,-0.018099767763559,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0533350031832442,0,0,0,0,0.0330900055568595,0,0,0,0,0,3.46944695195361e-18,6.93889390390723e-18,0,0,0,0.0107906218378358,0,0,0,0,0,0,0,0,0,0.0560688664014464,0,0,0,0,0,0.218793122503519,0,0,0,0.108324295593244,0.0751464560645265,0,-3.46944695195361e-18,0,-0.0515402091302746,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124905100970852,0,0,0,0,0,0,0.00768385840127618,0,0.059405470786807,0,0,0,0,0,0,0,0.333911413066109,0.0567442086350633,0,0,0,0,0,0,0,0,0.17566792965911,0,0.127460603713192,0,0,-0.000170327360449949,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631258053871877,0,0,0.0233403989725747,0.00171427340035071,0,0,0,0,0.0256315047037104,0.113066660288777,0,0,-0.0552467095233758,0,0,0,0,0,0.0072224209443065,-0.050263325203473,0,0,0,0,0,0,0,0.128733726148809,0,0,0,-0.007175015730793,0,0,-0.0273977951138408,0,0.045929939455368,0,0.106376009668206,0,0
Slope,0,0,0,0,0.381225523094753,0,0,0,0,0,-0.14525794070078,0,0,-0.611523192099092,0,0,0,0,-0.0405466230232539,0,0,0,0,0,0,0.307479574862997,0,0,-0.164683019538998,0.527481118567426,0,-0.797745635095091,0,0,0,0,0.598218682792604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528353073014482,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765715233587938,0.17962342378315,0,0,0,0,0,0,0,0,0.156151470996021,0,0.0560032839175753,0,-0.083702787777507,0,0,0,0,-0.0500241918694371,0,0,0,0,0,0,0,0,0,0,-0.077201037797352,0,0.148772542396161,0,0.338421034122481,0,0,3.01195382798736,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.177762374638398,0,0,0,0,0,-0.366536748963022,0,0,0,0,0,0,0,0.00625905952980571,0.136726346989577,0,0,0,0,0,0,0,0,0,0,0.132156173552631,0,0,0,0,0,0,0,0.112334495086983,0,0,0,0,0,-0.0265573080709001,-0.0132191836496958,0,0.437671523155233,0,0,0,0
MKreturn,0.13116995480279,0,0,0.10644820353705,0.037629597569209,0,0,0,0,0,0,0.224288703238154,0,0,0,0,0,0,0,0,0,0,0.0476056528468999,0,-1.73472347597681e-18,0,0,0,0,-0.0149239068404831,0,0,0,0,0,0,0.016049258569443,0,0,0,0,0,0,0.0725037318042393,-0.360117005588863,0,0,0,0,0,-0.0560378449000834,0.0196807467068707,0.257000597964349,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219141636197696,0,0,0,0,0.0108175882712771,0,0.0133889886569094,0,0,-0.00209159227091747,0,-0.0007091051690806,0,0,-0.00182534935432462,0,0,0,0,0,0,0,-0.00395992272516381,0,0,0,0,0,0,-0.0110687308583709,0,0,0,0,-0.00116792515371343,0,0.0104524250333723,0.00195806042008906,0,0,0,0.0277547779583137,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569101487659014,0,0,0,-0.0682581676190041,0,0,0,0,0,0,0,-0.0665160473564744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448602524148251,0.156657388047972,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00120119257007741,0,0,0,0,0,0,0,0,0,0,0,0,-0.00740304294399706,0,0,0,0,0,0,0,0,0,0,0,-0.00117612027100328,0,0,0,0.00491600575676244,0,0,0,-0.00959529919791232,0,0,0,0.0051175512689119,0,0,0,0,0,0,0,0,0,-0.00579452389823793,0,0,0.0100404565548536,0,0,0,0,0.026407463556057,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0118421147855324,0,0,0,-0.0314140718534852,0,0,0.0122402826022999,0,0.0160739432950453,0.00350140142235538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304611852183873,-0.000156324518590016,0,0,0,-0.0104717898950576,0.0188742318062765,0,0,0,0,0,0
