,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X000708.SZ,X601699.SH,X600111.SH,X600362.SH,X600010.SH,X000301.SZ,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X000807.SZ,X601168.SH,X600985.SH,X600176.SH,X600612.SH,X600219.SH,X002128.SZ,X000932.SZ,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X000883.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.20876763974634,0,0,0,0,0,0,0,0.160770813744038,0,0,0,0,0.13743859580787,0.16285680843927,0,0,0,0,0.236218006715424,0,0,0,0,0,0,0,-0.0145564600723593,-0.0345956047817968,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0064831663294266,0,0,0,0,-0.0043148830519715,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0286841273417229,0,1.73472347597681e-18,0,0,0.774654333309745,0,-0.0173951809646569,0,0,0,0.125572257156824,0,0,-0.320969447011616,0,0,0,0,0,0,0.213468361009509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387936127328164,0,0,0,0.133250779679677,0,-0.00928519235110622,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0896881338636185,0,0,0,0,0,0,0,0,0,0,0,0.748250265312753,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.156890531207486,0,0,0,0,0,0,0,0,0.0452466823056107,0,0,0,0,0,0,0,0,0.0686233410196325,0,0,0,0,0,0.0612636534030368,-0.0819332756265822,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0439201601738278,0.145812181052154,0,0,0.0413211244475529,0.0519090578423395,0,0,0.0731138978017813,0,0,0,0,0,0,0,0,0.0269304430719459,0,0,0,0,0,0,0,0,0,0,0,0,0.183057683487432,0,0,0,0,0,0,0.155297818029807,0,0.119636800535686,-0.0723633598828442,0,0,0,0,0,0.00815141651314373,0,0,0,0,0,0
X601699.SH,0,0.0103215462998477,0,-0.0788941651027349,0,0.0943080518848074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266438463793689,0,0,0,0,0,0,0,0,0,-0.169010133432804,0.0161465231908606,0,0.0831984426513025,0.520314867454189,0,0,0,0,0,0,-0.0730111713809198,0,0,0,0,0,0,0.010384891447822,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252041020045787,0,0.1052124743154,0,0,0,0,0,0.0615293624341418,0,0,0,0,0.0419286821041089,0,0,0,0,0,0,0,0.0198721814168269,0,0,0,0,0.1261272592856,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0610856499669948,0,0.0206949356116331,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.043774705666598,0.00816740749411245,0,0,0,0,0,0.0623017003181617,0,0,0,0,0.0220676122852084,0,0,0,0,0,0,0,0.0334497263004796,0,0,0,0,0,0,0,0,0,0.188856161414946,0,0,0.1460838475862,0.0957696411879014,0,0,0,0.0835047612890399,0,0,0.0468594972577266,0,0,0,0,0,0,-0.000721188972261137,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0143891189494594,0,0,0.116649153920648,0,0,-0.0100709485618705,0,0,0,0.0175116463028247,0,0,0,0.29176341437312,0,0,0,0,0,0.00708930686841158,0,0.0545450584453615,0,0.0048900973108943,0,0,0,0,0,-0.0664986194160275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102448460087712,0.0177128593489245,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0173122829412557,0,0,0,0,0,-0.140985679429006,0.0478312552766678,0,0.112888603809124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094448884564685,0,0,0,0,0,0,0,0,0.100707941914464,0,0,0,0,0,0.115762344935233,0,-0.046374810037826,0.0670779675874084,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.503231073371379,0,0,0,0,0,0,0.45446652765363,0.00650376413816966,0.140513218827083,0,0,0,0,0,0,0,0,0,0,-0.0108588657278865,0,0,0.0411975922664969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177878416557321,0,0,0.124440630749924,0,-0.0763381315259643,0.0889193776457464,0,0,0,0,0,0
X000983.SZ,0.0685475819918356,0.339640537281826,0,0,0.164596991396328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24582893607227,-0.028270572163347,0,0,0,0,0,0,0,0,0,0,0.016557781605165,0.0921609347853998,-0.0193936773074833,0,0,0,0,-0.0592767614965077,0.162016829400795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145699610139477,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.150996240462403,0,0,0,0.0754331917453849,0,0,0,0,0.0800036892917742,0.111934409191159,0,0,0,0,0,0,0,0.085213954668941,0,0,0,0,-0.0318084745414667,0,0,0,0,0,0,0,0,0.0681165400792668,0,0,0.20829597138778,0,0,0.140553977209202,0,0,6.93889390390723e-18,0,0,0,0,0,-0.00761847634967829,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336235579108786,0,0,0,-0.0716088579519664,-0.0526368154044007,0,0,-0.0608620651477118,0,0.269715377241462,0,0,0,0,0,0.174520491005043,0,0.0883053148282656,0,0,-0.0208725434856574,0,0,0,0,0,0,0,0,0,0,0.00674819224989706,0,-0.00990042985396505,0,0,0,0,0
X600426.SH,0,0,0,0.131100376250123,0,0,0,0,0,0,0,0,0,0,0,0,0.0926128727187499,0,0,0.0126218471452771,0,0,0,0,0,0,0,0,0.325365485011387,0.106763362175188,0,0.102646544636441,0,0,0.191214135904457,0,0,0,0.097065574727794,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147760362841187,1.73472347597681e-18,0,0,0,0,0,0
X600489.SH,0,0,0.0907864098892945,0,-0.0152471918862888,0,0,0,0,0,0.0481508482412968,0.497127245199773,0,0,0,0,0,0,-0.00451902228987278,0,0,0,0,0,0,-0.0893846381400539,0,0,0,0.111381222040587,0,0,0,0,0,0,0.0166017950956073,0,0,0,0,0,0,0,0,0.0985476776710162,0.148750828623644,0,0,0,-0.0447164144788457,-0.00231232539413998,0.0162072711961453,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195200246887348,0,0,0,0,0,0,0,0.210557999475944,0,0.157385039715688,0,0,0,0.177694332193235,0,-0.0376985160541047,-2.16840434497101e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,1.28403488548466e-05,0,0,0.215825375838949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469309011329465,-6.93889390390723e-18,0.0553297696842299,0,0,0,0,0,0,0,0,0,0.0619477006523629,0.179746494876031,0,0,0,0,0,0,0,0,0,0,0.021655039840674,0,0.262147935968002,-0.0616211821915595,-0.00928425856429749,0,0,0,0,0,0,0
X000786.SZ,0,0,0,2.16840434497101e-19,0.043359206556498,0.0169042922119331,0,0,0,0,-0.142638231643853,0,0,0,0,0,0,0,0,0,0,0.147622819618066,0,0,0.321816729185122,0,0,0,0,0,0,0,0,0,0,0.194672382192294,0,-0.0234756465029116,0,0.0551037701602859,0,0,0,0.0158600611989913,0,0,0,0,0,3.46944695195361e-18,0,0,0.0143609932381444,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246662775139882,0.123178900193776,0,0.159580534644281,0,0,0,0,-0.00364958735345225,0,-0.192378190093294,0,0,0,0,0,-0.0957621740269166,0,0.0435355385087045,0,0.243727914685781,0,0,0,0,0,0,0,0,0,0.0461850336526146,0,0,0,0,0,0,-0.000259919664443414,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.524917018645627,0,0,0,0,-0.0200867595642634,0,0,0.0734984908374103,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.197689645760277,0,0,0,0,0.0460043522631672,0.112099927778783,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.20033924425465,0,0,0,0,-0.00292220572629538,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0540328812144802,0,-0.0716001533816106,0,0,0,0,0,0,0,0.103175198565681,0.0283571160960397,0,-0.042354850477852,0,0,0,0,0,0,0,0,0,0,0,0,0.0251811324224244,0,0,0,0,0.329189818237224,0,0,0.32378616926361,-0.0449834516786721,0,0,0,0,0,0,0,0,0,0,-0.0258077148703527,1.73472347597681e-18,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.123811579623975,0,0,0,0,-0.0647001856536421,0,0,0,0,0,0,0,0,0.0268692536085349,0,0,0,0,0,0.201287529052211,0.0143192215280462,0,0.0399441405813624,0,0,0.168494569744689,-3.46944695195361e-18,0.072823165601846,0,0,0,0,0,0.0387291904616017,0,0,0,0,0.275707289931197,0,0.0140681104149219,3.46944695195361e-18,-0.106186119251859,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.142176843079776,0.144322012162116,0,0,0,0.011434248160297,0,0,0,0,0,0,0,0,-0.134411007603902,0,0,0,0,0,0,0,0,0.310371516561649,0.105562611487471,0.0653168694556951,0,0,0,0,0,0,0,0,0.188539803646308,0,0.102988205677107,0,0,0,-0.0778521392239665,0,0,0,0,0,0,0,0
X601168.SH,0,0,0.0372877552956202,0,0.313616594556662,0.0377472954146488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107216953353008,0,0,0,0,0,0,0.517075470641457,0,0,0,0,0,0,0.00137094072053025,0,0,0,0,0,0.0230808893805438,0,0,0.0486115275013619,0,-0.00611656566392555,0,-0.0864851376911789,0,0,0,0,0
X600985.SH,0,0.268100290158113,0,0.08448663904985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317608981200661,0,0,0,-0.193807972236552,0,0.373586432583049,-0.276817615456284,0,0,0,0,0,0.0080293425297582,0,0,0.101670976585258,0.0561389478178523,0,0,0,0,0,0,0,0,0.154721137949205,0,0,0,0,0,0.121018982209949,0.000460799208133324,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0527991451600637,0,0,0,0.017770657671184,0,0,0,0,0,0,0.123383685049737,0,0.0109108437094846,0.321656319371037,0,0,0,0.029029846453884,0,0,0,0.0190286569162962,0,0,0,0.199614048405304,0,0,0.234596763727381,0,0,0,0,0,0,0,0,0,0,0,0.0997529352096939,0,0,0,0,0.0152350887974027,0,0,0,0,0,0,0
X600612.SH,-0.0631188765029029,0,-0.25997116716815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421597708853457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1955965883825,0.187916387741897,0.000935162468604275,0,0.141934681668466,0.341846331489492,0.0691734252701083,-0.0212440494064448,0.0127405253521755,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872081048447739,0,0,0,0.0216468633328999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227178112088961,0.00910780225712662,0,0.135342587048629,0,0,0,0,0,0.0463402233255592,0,0,0.024444718802518,0,0,0,-0.00502692344320405,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.139341309513192,0,0,0,0,0,0,0,0.0525697459944822,0,0,0,0,0,0.0201690241602281,0,0,0,0,0,0,0.0705838132617173,0,0,0,0,0,0,0.0349768753613302,0,0,0.1237735660803,0,0.0634167978427755,0,0,0,0,0,0.0772482609841082,0,0.00107791511851885,0,0,0,0,0,0,-0.00709859722756071,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.123669680696662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187931331639284,0,0,0,0.0520921457154033,0,0.221216264781574,0.143147761648866,0,0,0,0.162844338649047,0,0,0,0,0,0,0,0,0,0,0.00847239863079965,0,0,0,0,0,0.186128605016624,0,0,0,0,-0.0966095696309646,0.123748969717367,-0.0357562793895585,0,0,0,0,0
X600348.SH,0,0,0,0,0.0865547528108441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907355200654119,0,0,0,0,0,0,0,0,0,0,0.108630856412022,0,0.06971442586028,0,0,0,0,0,0,0.0964460249967739,0,0.109836548337093,0,0,0.0164933316214674,0,0.132180118200563,0,0,0,0.0750881118910689,0,-0.0240116858793397,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21386728502337,0,0,0,0,0,0,0,0,0,0.128271093470347,0,0,0.213321260130476,0,0.0531477684524585,0.165595557156305,0,0.0871933487022569,0,0,0.015132230399544,0,0,0.0606248087327158,0,0,0.00307435186111864,0,0.0670781855894787,6.93889390390723e-18,0,0.0210272598705672,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194252837178403,0,0,0,0.187368939697878,0,0,0,0,0,0.0317292991593564,0,0,0.144071481807575,0,0,0,0.127077706124545,0,0,0,0,-0.013629121625647,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0384830627751105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945576374231064,0,0,0,0,0,0.0900482151296051,0.0329645686767629,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.259096884027051,0,0,0,0,0,-0.0106479899887301,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172485126296997,0,0,0,0,0,0,0,0,0,0,0,0,0.166584674711984,0.00348674384311299,0.147125250459159,0.022049091304553,0,0,0.173834011869739,0,0,-0.00734207112798494,0,0,0,0,0,0
X002353.SZ,0,0,0,0.255915492390659,0,0,0,0,0,0,0,0,0,0.21664489376056,-0.0085177616052193,0,0.204531164387799,0,0,6.93889390390723e-18,0,0,0,-0.0433606195672393,0,0,0,0,0,-0.128045182007606,0,0.0303284436323697,0,0,0,0,0,0,0.280316492633493,0,0.190023379107546,0,0,0,0.127341470547567,0,0,0,0,0,-0.0238618861163016,-0.0422139037742514,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.376472440909194,0,0,0,0,0.109396160675039,0,0,0,0,0,0,0,0.203232008735106,-0.0900582195225075,0,0,0,0,0,0,-0.0837061468512972,0,0,0,0,-0.620939180787101,0,0,0,0.137782606600822,0,0,0,0,0,0,0,0,0,0,0.108718027664724,-0.156981890619318,0,0,0,0,0,0
Slope,0,0,-0.674098667106157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57061450854005,0,0,0,0,0,0,0,0,0,0,-0.634765611160977,0,0,0,0,-0.160209891186051,0,0,0,0,0,0,0,0.518494206410478,0,0,0,1.20447112192787,0,1.16516894854432,0,0,0,0,0,0
TED,0,0,0,0,0,0.0913371118414892,0,0,0,0,0,0,0,0,-0.472557292242155,0,0,-0.0992113540932366,0,0,0,0,0.727179220622633,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.37252204635643,0,0.348083725061315,0,0,0,0,0,0,0,0,0,0,-0.0901097083245267,0.85789317884768,0,0,0,0,0,0,0
RealEstate_excess,0.526554626281334,0,0,0,0,0,0,0,0,0.00519011867408742,0,0,0,0,0,0,0.0124054086097253,0,0,-0.106880458345839,0,0,0,0,0,0,0,0,0,-0.144228842009137,0,0,0,0,0,0,0,0,-0.10581193990706,0,0,0,0,0,0,-0.240583048512816,0,0,0,-0.00365007929003087,0,0,-0.0248211765269161,0,0.250399594958936,0,0,0,0
MKreturn,0,0,0,0,0,-0.0679344377195923,0,0,0,0.00154042611027151,0,0,0,0,0,0,0,0,-0.100617648233577,0,0,0,0,-0.0800868341908018,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015508802074861,0,0,0,0,0,0.0826751226879626,0,0,0.0386553554238861,0,0,0,-0.0942504933140537,-0.00159673276263697,1.73472347597681e-18,0.193676046913127,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.000443456441330104,-0.00030164887419959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595918833020399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000123398035400627,0,0,0,-6.4913236887428e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00158700243898715,-0.000670763440452642,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607008138910782,0,0,0,0,0,0
CarbonVol_Hubei,0.00139788077293021,0,0,0,0,0,0,-0.00340910281824249,0,0,0,0,0,0,0,0,0,0,0,0.00795392806148067,0,0,-0.00434544294971015,0,0,0,0,3.84861008460951e-05,0,0,0,0,0,0,0,-0.00671369790739729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375027444289033,-0.00157142514548129,0,0,0,0,0,0
