,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600188.SH,X000301.SZ,X600010.SH,X600660.SH,X601600.SH,X600011.SH,X002271.SZ,X601898.SH,X000708.SZ,X600362.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X002080.SZ,X002326.SZ,X300037.SZ,X601991.SH,X600219.SH,X600795.SH,X000786.SZ,X600803.SH,X600141.SH,X600096.SH,X002353.SZ,X600688.SH,X000825.SZ,X000723.SZ,X000630.SZ,X002407.SZ,X000959.SZ,X600027.SH,X000898.SZ,X600399.SH,X000983.SZ,X000807.SZ,X600352.SH,X600489.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0.129951246108114,0.146914424594586,0,0,0,0,0,0,0,0,0.435501906651956,0,0,0.00740484510817851,0,0,0,0,0,0.0191383975439154,0,0,0,0,0,0,0,0,0,0,0.288825695988064,-0.0680043172862256,0.324176994627323,0,0.0288224719669106,0,0,0,0.0481125943585805,0,0,0,0,0,-0.0468109114929364,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.082079590967398,0,0,0,0,0,0,-0.127510355548395,0,0,0,0,-0.0536532166278364,0,0,0,0,0,0.0336199707417917,0,0,0.0419632672827726,0.165817087241672,0,0,0,0,0,0.0637267793535804,0.351981122533539,0,0.0935450988061878,0,0,0.116737847294051,0,0,0,0,0,0,0,0,0,0,0,0,-0.062312163332434,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.436065720184387,0,0.365691459116681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792046312158243,0.0324324619218066,-0.0424524221991811,0,0,0,0.063623652675144,0,0,0.0260755955716114,0,0,0,-0.0440631012781078,0,0.0720456139268535,0.00418983407696459,0.16262196040087,0,0,0,0,0,0,0,0,0,0.036389357919314,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.00176210172049319,0,0,0,0,0,0.00780412845125314,0,0,0,0,0,0,0,0.0472380633632881,0,0.024566417601826,0,0,0,0,0,0,0.128465788808355,0,0.0617771810556125,0,0,0,0,0,0,0,0,0,0,-0.0620376282099475,0,0,0,0,0,0.0144095805290911,0,0,0,0.0185358146150553,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171802248882552,0,0,0,0,0,0,0,0.122238046685116,0,0,0.0657206745299829,0,0.0113205973778529,0,0,0.0629711624781219,0,0,0.190342342243406,0.0360152953434537,0,0,0,0,0,0,0,0.307947692369516,0,0,0,0,0,-0.00590398072569712,0,0,0,-0.103354910963836,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308787357444352,0,-0.122083421994367,0,0,0,0,0,0,0,0.0360043203440538,0.0236144778283594,0,0.0784314438082354,0.00400419653730724,0,0,0,0,0.0687721206219127,0,0,0,0,0,0,0,0,0.650046851416589,0,0.036368880359256,0,-0.0831296477311922,0,0,0,0,0,0,0,0,0,-0.145023603705962,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0574293360662928,-0.129860217152361,0,0,0.357663888735041,0,0,0,-0.0507782736087586,0,0,0,0,0,0.127898066166541,0.0488382535575231,-0.214924438083183,0.17983212467103,0,0,0,0,0.168542798630172,0,-0.106569902602074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676490518947919,0,0,0,0,-0.0117333882857954,0,0
X601898.SH,0,0,0.430652937675617,0,0,0,0,0,0,0,0.0866158452826711,-0.183170746181236,0,0,0.178967068786065,0,0,0,0,0,0,0,0,0,0,0,-0.183181782569595,0,0,0,0,0,0,0,0.126874999086225,0,0,0.0955844718854618,0.0969257506661327,0,0,0,0,0,0,0.0143108138566526,0,0,0,0.177615752218616,0,-0.0657298660277565,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.12135340880666,0,0,0.0810213478279212,0,0,0,0.0785635475265888,0,0,0,0,0,0,0,0,0.0334431011390956,0,0,0,0.0386957823808214,0,0,0,0,0,0,0,0.102963015189943,0.160364639684149,0,4.33680868994202e-19,0.113286137160563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118314300155355,0,0,0,0.0356210243631724,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0834952926466131,0,0.0335463430298755,0,0,0,0.0575949231716597,0,0,0.00343032313164466,0,0.0562195579883714,0,0,0,0,0,0.429886492896766,0,0,0,0,0,0,0,0,0,0.270758808296878,0,0,0,0,0,0.00630551970557018,0,0,0,0,0,-0.0123083871592106,-0.00153875993574824,0,0,0,0,0,0
X600547.SH,0,0,0.0215323453204541,0,0,0,0,0,-0.0216685323712408,0,0.0598063421258224,0,0,0,0,0,-0.0224252928037209,0,0,0,0,-0.031274731227157,0,0,-0.108943220539413,-0.0131342697437262,0.104106427970142,0,0,0.036182163959668,0,0,0,0,0,0,0,-0.0857522098653209,0.143711447684357,0,0,0,0,0,0,0.0521600485731663,0,0,0,0,0,-0.0266396252662182,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672223951742535,0,0,0,0,0,0,0.325589835038571,0,0,0,0.155555734694249,0,0,0,0,-0.00183886830429936,0,0,-0.0148401459049526,0,0,0,-0.203186400787607,0,0,0.0739116638695321,0.297559245490412,0.0537377030317319,0,0,0.109679819018964,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115441476780181,0,0.0496856768268935,0,0.128357254304189,0.0367121051497098,0,0.035558213848672,0,0,0.0672402719687871,0,0.0422316418306902,0,0,0,0,0,0,0,0.0947320276909992,0,0,0,0,0,0,0,0,0,0.0168404662538859,0,0,0,0,0.00351725983728632,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176345670205115,0,0,0,0.0329770674645349,0.0930448778609898,0.222594113573932,0,0,0,0,0.136206197575552,0,0,0,0,0,0,0,0,0,0,0,-0.000336741563139222,0,0,0,0.0162095745433793,0,0
X000408.SZ,0,0,0,0,0,0,0,0.183413968672112,0,0.407850857776848,0.175502781080389,0,0.21294321513049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620236819533587,0,0,0,0,0,0,0,0,0,0,0,-0.0401493673930901,0,0,0,0,0,0,0,0,0,0.053736509393096,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.145602210494233,-0.0878850636430794,0.025191237657463,0,0,0.0630816181706738,0,0,0,0,0,0,0,0.0614420613178143,0,0,0,0.0584590776420619,0,0.0548922212625322,0,0,0,0,0.206688703748304,0.0788678027119418,0,0.0611724131433375,0,0.0773561432549811,0,0.0181054859709495,0,0,0,0,0,0,0,0,0,0,0.00788597045810197,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0.0611608955212621,0,0.246528197218862,0.138958887661356,0,0,0,0,0,0,0,0,0,0,0,0.0196600487533958,0,0,0,0,0,0,0,0,0,0,0,0,0.0646451014813346,0,0,0.230547531616559,0,0,0,0,0,0,0,0,0,0,0,-0.0157130012930909,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.229394993746987,0,0,-0.125657231784345,0,0.0460693817642591,0,0,0,0,0,0.254192903062875,0,0,0,0,0,0.173772960602938,0,0,-0.0739625015614956,0,0,0,0,0,0,0,0,0,0,-0.171869195131311,0,0,0,0,0,0,0,0,0,0,0,-0.260547398117014,-0.132708081193815,0,0,0,-0.0407408386559252,0,0,0,-0.0140116681825845,0,0
X601991.SH,0,0,0,0,0,0,0,-0.00018706516469665,0,0,0,0,0,0,0,0.257215521997102,0,0,0,0,0,0,0,0.112905470292847,0,0,0,0,0,0,0,0,0,0,0.0604766554119041,0,0,0,0.0130699479083043,0,0,0,0.163658938751551,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0
X600219.SH,0,0,0,0,0.0861958628503307,-0.103541674749251,0,0,0,0.0702094560078965,0,0,0,0,0.169919961141167,0,-0.000188521641786105,0,0,0.375407057194721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414303652746696,0,0,0,0.141522262109801,0,0,0.0910108178903428,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0760206174727669,0,0,0,0,0,-0.0412627366570839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13046912048397,0.0680609456322942,0,0.595801191494954,0,0,0,0,0,0,0,0,0,0,0.0199598021593403,-0.138389054619728,0.0489836494302561,0.218228226606311,0,0,0,0,0,0,0,0,0,0.0534085473500504,0,0,0,0,0,0
X000786.SZ,0,0,0.187800489677286,0,0,0.12233576743333,0,0,0,0.0880829930733513,0,0,0,0,0,0,0.415263922952004,0.0480326903586026,0,0,0,0,0.0681432578989414,0,0,0,0,0,0,0.0919888257693119,0,0,0,0,0.0039682118149553,0.0707223405397629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531501564622371,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0534406410793487,0,0.232571039159068,0,0,0,0.0460345220514252,0,0,0.0434136847440404,0,0,0,0,0,0,0,-0.131365039852236,0,0,0,0,0,0,0,0,0.104047600437071,0.274987010401539,0,0.0137598722710322,0,0,0,0,0,0,0,0,0,0,0.0615032923503536,0,0.0539272267044309,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.287124796708631,0,0,0,0,0,0.0714606241770601,0,0,0,0,0,0,0.123930907472447,0,0,0,0,0,0,0,0,0,0.0356879732398078,0,0,0,0,0,0,0.452923759475791,0,-0.106548118722409,0,0,0,0,0,0,0,0,0.237742202760154,0,0,0,0,0,0.0239773661792397,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,-0.0185432153230279,0,0,0,0,0,0.147670802402872,0.0624941577927202,0,0,0,0,0,0,0.202510833793998,0,0,0,0,0.502796656655086,0.0202356564530763,0.09311304491033,0,0,0,0,0,-0.0375948178517417,0,0.262855160363246,0,0,0,0,0,0,0,0.038235958408701,0,0,0,0.0568719274514529,0,0,0,0,0,-0.000250096524551025,0,0,0,0,0,0,0
X002353.SZ,0.101076454003048,0,0,0,0,0,0,0,0,-0.0681909806270927,0.0287519698432526,0,0,0,0,0,0,0,0,0,0,0,0,0.123072110704273,-0.0813470612528568,0,0,0,0,0,0,0,0,0.285821017299125,0,0,0.0122718057787868,0,0.0273328651007506,0,0,0,0.00466077130335474,0,0,0,0,0,0,0,0,-0.0219737875682247,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.11947440484703,0,0.00826822553115664,0,0.0076886989045235,0.0264252888792293,0,0,0.00532973972311386,0.151001157993833,0,0,0,0,0,0,0,0,0,0,0.0623916872874114,0,0,0,0.0701379143567157,0,0,0,0.0275202517843401,0,0,0,0.0676705974235864,0,0,0.0401056567120525,0,0,0.140122116985793,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.109298849901212,0,0
X000825.SZ,0,0,0,0,0,-0.134164663699182,0,0,0,0,0.0498593134424474,-3.46944695195361e-18,0,0,0.205693064410314,0,-0.0516513205919731,0,0,0,0,0,0,0,0,0,0.132021905830284,0,0,0,0,0,0,0,-0.0445342577788361,0,0,0,0,0.15051466397385,0,0.128147029619117,0,0.276470881967839,0,0.248796466874914,0.00439588957749106,0,0,0,0,0,-0.00867819430759854,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0245651903931212,0.110293625292535,0,0,0,0,0,0,-0.0477518177686078,0,0.181410700631724,0.0199862794802093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176917311006602,0,0,0,0,0,0,0,0,0,0,0.329331610491542,0,0,0,0,0,0.0631313812759549,0,0,0,0.186471462141222,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0902317316617119,0,-3.46944695195361e-18,0.0659390289337065,0,0.0791636386732582,0,0,0,0,0.267527838486356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195808944213437,0.183162676470809,0,0.160112248173599,0,0,0,0,0,0,0,0,0.0871225572989677,0.0300696755554442,0,0,0,0,0,0,0,0,0,-0.0149142956752913,0,0
X002407.SZ,0,0,0,-0.00502990712118397,0.263625600850494,0,0,0,0,0.0607233831282466,0,0,0,0,-0.0406132801923509,0,0,0,0,-0.290579703969646,0,0,0,0,0.249384965786877,0.234951218223026,0.128799879202067,0,0,0,0,0,0,0.308427000031109,0,0,0,0.0861343996674322,-0.160353504880735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137889449807375,0.0183353025173017,0,0.270695863138624,0,0.0181615841379391,0,0,0,0,0,0,0,0,-0.0208239580113954,0,0,0,0,0,0,0,0,0,0,0,0.0695436232786096,-0.0319587550088625,0,0,0,0,0.0566932738779318,0,0,0.139030177642063,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267385333773505,0,0.062954473166465,0,0,0,0,0,0,0,0.0387251320234924,0,0,0.0135698046630893,0,0.294276506475624,0,0,0.0744451866116921,0,0,0,0,0.0206605721155192,0,0,0,0,0,0,0,0,0,0,0,0,0.083778626624208,0,0,0,0,-0.00682853066096742,0,0
X000898.SZ,0,0,0,-0.0343908865325072,0,-0.0372304632817187,0.283490969201285,0,0,0,0,0.134050327164035,0.0865115440658781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170674690486862,0,0,0,0,0,-0.0410489123635836,0,0,0,0.125733316924092,0.361639520943809,0,0,0,0,0,0,0,0.0878059315640554,0,0,0,0,0,0.0315724171185615,0,0,0,0,0.0479346879484387,0,0
X600399.SH,0,0,0,0,0.183962810694099,0,0,0,0.187815149340753,0.151253346757087,0,0.00204402775612561,0,0,0,0,-0.0519175782848326,0,0,0,0,0,0,0,0,0,0.131073943749082,0.105068364031361,0,-0.272822827688133,0,0,0,0,0,0,-0.0729454721596756,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00694304495230736,0,1.73472347597681e-18,0,0,0,0,-0.072969763390947,0,0
X000983.SZ,0,0,0.119035001088758,0,0,0,0,0.263731835203115,0,0.060452598177193,0,0,0.0365720664298834,0,0,0.150344738188506,0,0.362556884912111,0,0,0,0,0,0,0,0,0,0,0,0.0276161464876691,0,0,0,0,0,0,0,0.150054591841883,0,0,0,0,0,0,0,0,0.109068217415261,0,0,0,0,0.00259075558372626,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.028540670222066,0.0832333388176638,0.0759697914224823,0,0,0,0,0,0,0.0543010548579881,0,0.224914346520601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127654242111412,0,0,0,0.229893304723533,0.127247126370881,0,0.0693295291307631,0,0.176963328408125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.243177638516618,0,0,0,0,0.0342847990324594,0,0,0,0,0,0,0.00535467139820372,0.0139750965982655,0,0,0.20692947586481,0,0,0.0676076434118774,0,0,-0.0384485981732544,0,0,0,0,0,0,0.13195601829234,0,0,0,0.018179867080642,0,0,0.00917988552062097,0,0,0,0.0744734192555816,0,0,0,0,0,0,0,0,0,0,-0.0313103429977854,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464988801376249,0,0,0.236132048497175,0,0,0,0,0,0,0.139604138973326,-0.0168149552940578,0,0.134902655449728,0,0,0,-0.0344911629556114,0,0,0,0,0.0674861921097077,0,-0.0914931222423796,0,0,0,0,0,0,0,0,0,0,-0.0197158519354351,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.029856751892295,0.115406595340673,0,0,0,0.0678373577674384,0,0,0,0,0,0,0,0,0,0,0.00547525565835861,-0.0188425766749089,0.211465717694166,0,0,0,0.0995082608912051,0,0,0,0,0,0,0,0,0,0,0,0,0.27351885657485,0,0,0,0,0,0.0176594950699535,0,0,0,0,-0.00573568838017974,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.00340573070009706,0,-0.0698026233633712,0.0448135874151244,-0.020839124273418,0,0,0,0,0,0,0,0,0,0,0,0,0.091658038379841,0,-0.131400780199049,0,0,0,0,0.0114165231266578,0.0429052243744498,0,0,0,0,0,0,0.217164271887807,0,0,0,0,0,0,0,0,0,0,0,-0.0755870487453917,0,0,0,-0.163078878109854,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0375007859004822,0,0,0,0,0,-0.0589787425010036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12969156469482,0.203077749134684,0,0,0,0,0.0245493013808254,-0.0559737247361791,0,-0.148882089489878,0,0,0,0,-0.0329798316994847,0,0,0,0,0,0,0.895593834757817,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.148124514655493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04747700417978,0,0,0,0,0,0,0,-0.116227772462263,0,0,0,0,0.0265577827001987,0,0,0,0,0,0.114643191613687,0.184266932837936,0,0,0,0,0,0.793622679892488,0,0,0,0,-0.0840705715545483,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.021023875088583,0,0,-0.0653771757721556,0,0.0567422427228753,0,0,0,0,0,0,0,0,0,0,-0.0149475568622351,-0.0472203260637516,0,-0.0360274240399676,-0.0194311413715173,-0.146076256699155,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0349555968956552,0,0,0,0,1.73472347597681e-18,0,0.00325739954085953,0,0,0,0,-0.0239476744009449,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0116036621437678,0,0,-0.0760691277755903,0,0,0,0,0.0262819590859908,0,0.0297589641337163,0,-0.00456636130520958,0,0,0,0,0,0,0,0,0,0.0713456932143166,-0.117213396286027,0,0,0,0,-0.0375406802350033,0,0,0,0,0,0.0218649832982818,0,0,0.0453504728145459,0,0,0,0,0,0,0,0,0,-0.0100453180158688,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00111998406134266,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253516752195514,0.00124783461282681,-0.000688449601709926,-0.0012478013241034,-8.54209600535426e-05,0,0,-0.000866106526237207,0,0,0,0,0,0,-0.004541191753182,0,0,0,0,0.00583690947734734,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169876478476812,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00268995252484575,0,0,0,0,0,0,0,0,0,-0.00183459960202638,0,0,0,0,0,0,0,0,0,0,0.00201314644115935,0,0.00550988190845803,0,0,0.002692638339248,0,0,0,8.45923881382452e-05,0,0,0,0,0,-0.000437007778364368,0,0,0,0,0,0,0,0,0,0,-0.00912318595839953,0,0,0,0,0.0100724229223112,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00313724628290637,0,0,0,0,-0.00197432429733875,0,-0.00522572313841227,-0.00202993241787341,0,0,0,0,0,0,0,0.00396161068733538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169338489595961,0,0,0,0,0,0,-0.00286600795050931,0,0,0,0,0,0,0,0,0,0,-0.0215108585576402,0,0
