,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X601699.SH,X002460.SZ,X600027.SH,X600160.SH,X000983.SZ,X600426.SH,X000301.SZ,X002466.SZ,X600803.SH,X000786.SZ,X601991.SH,X000877.SZ,X000933.SZ,X600985.SH,X002128.SZ,X000630.SZ,X600176.SH,X000807.SZ,X601168.SH,X600219.SH,X000408.SZ,X002271.SZ,X600612.SH,X600348.SH,X000883.SZ,X600096.SH,X000932.SZ,X000027.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.678338230768341,0,0,0,0,0.0363365730132371,0.191056261583381,0,0,0,-0.0936363437051991,0,-0.0672295202745994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434895573922073,0,0,0,-0.0280491538441198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09304803133615,-0.029375475729613,0.0123249188495506,0,0,0,0,0,0
X601088.SH,0.125247898884049,0,0,0,0.228268441760074,0,0,0,0.075735289057537,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0054893275251155,0.155702640306348,0,0,0,0,0,0,0,8.67361737988404e-19,0.101208740405854,0,0,-0.00510221900930477,0,0,0,-0.00834425105249753,-0.0185871366772497,0,0,0,0,0,0,0,0,0,-0.0160438850652156,0,0,0,0,0.0501584708895927,0,0
X600028.SH,0.354217022049435,0,0,0,0,0,0,0,0,0,0,0,0,0.0320921795810222,0,0,0,-0.00587944324928626,0.0753645490088858,0,0.0438886514906595,-0.154009987662244,0,0.013858773265318,0,0,0,0,0,-0.0698222761840316,0,0,0,0,0,0,0,0,0.0733333805980321,0,0,0,0,0,0,0,0,0.00412404161005199,0,0,0,0.0142576542420108,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.105004167819389,0,0,0,0,0.0109082455801896,0,-0.00178368574986165,0,0,0,0.0503197882374647,0,0.0252451581937183,0,0.0409860131312251,0,0,0,0,0,0,0,0,0,0.0543705928978018,0,0,0,0,0,0,0.117210407606422,0,0,0,0,0.130097299451596,-0.132126862714049,0,0,0,0,0,0,-0.0452411526314159,0,-0.0597690250458826,0,0,0,0,0,0,0
X600188.SH,0.043358756664033,0,0,0,0,0.299089528205077,0,0,0,0,0.0796136748225724,0,0,0,0,0,0,0,0,0,0.334083685331805,0,0,-0.00798087356264436,0,0,-0.0139293691002666,-0.0597571321083531,0,-0.0709111861589348,0,0,0.0311350768970431,0,0.0148921473302206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186446099230124,0,0,0,0,0,0
X601898.SH,0,0.0775014594027603,0,0,0,0,0,0.0917546203144647,0,0.153754830234563,0,0,0,0,0,0.147864372250331,0,0.0954958636425252,0,0,0,-0.0397974081958293,0.145013160997287,0,0,0,0,0,0,0,0,0,0,0.651182091508626,0,0,0.0869625999139061,0,0,0,0,-0.137196306827937,0,0,0,0.126252253407104,0,0,0,0,0.00243860198462127,0.133533178192363,-0.0661083002127185,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0856808013153702,0,0,0,0,0,0,0,0.0065881642275319,0,0,0,0,0.0339881370278404,0,0,0.177100321418149,0,0,0,0,0.048998720283133,0,0,0.046347695996269,0,0.0669171319104074,0,0,0,0,0,0,0,0.224882367179405,0,0,0,0,0.00293591951842305,0.0378853056462099,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506791640631591,0,0,0,0,-0.0871415818727718,0,0,0,0.0545131521072525,0,0,0,0,0,0,-0.0500820080244438,0.208276617959003,0,0,0,0.0259215540186887,0,0,0,0,0,0,0,0,0,0.00194556776712545,0,0,0,0,0,0,-0.0392754789421965,0.0373757702980046,0,0,0,0,0,0
X601600.SH,0,0.0946047414723136,0,0,0,0,0,0,0,0,-0.0721622266111716,0,0,0,0,0,0.0706190719029119,0,0,0,0,-1.73472347597681e-18,0,0.0792513852020032,0,0,0,0,0.235281350019533,0,0,0,0.110328869332241,0,0,0,0,0.259200011881864,0.247107360533656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083234395693584,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0957382952519175,0,0,0,0,0.0178930260416531,0,0,0,0,0,0,0.0199306234909338,0,0,0,0,0,0,0,0,0,0,0,0.157864508931276,0,0,0,0,0,0,0.0904504784467935,0,0,0,0,0.175929618326924,0,0,0,0,0.0316402011681081,0,0,0,0,0.0148675742367145,-0.0244479137450487,-0.179086550526931,0,0,0.0559533248782424,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185628503731441,0,0.766119625139036,0,0,0,0,0,0,0,0,0.0231818674840997,0,0,0,0,0.106633889243068,-0.0281860958763134,-0.0339517811155988,0,0,0.0189851497123615,-0.00857665411491846,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694918757568554,0.0829819116802162,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293834917554727,0,0,0,0,0,-0.0148577446273703,0,0,0.120278422707226,-0.0450227826241215,0,0.0429256568727439,0,-0.0400233225833359,0,0,0,0,-0.0632839769321652,0,0,0.047460051876886,0,0,0.0900411616530628,0,0,-0.0719436882861915,0,0,0,0,0,0,0,0,-0.0824896642678175,-0.0143643026893542,-0.00212256912254461,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112747737200142,0,-0.0463631820198556,8.67361737988404e-19,0,0,0.0656843017882358,0,0.157012499641916,0,0,0,0,0,0,0,0,0.0803920298518982,0,0.0729671708537468,0,0,0,0,-0.102675250826135,-0.0744789372222598,0,0,0,-0.0305963144902202,0,0.0291326955648431,0,0,0,0.015086647652424,-0.0181019989496066,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.368934078569738,0,0,0,0.123942695861566,0,0,0,0,0,0,0,0,0,0,0.265462070753634,0,0,0,0,0,0,-0.0331190351990146,0.126976572801593,0,0.0438664300418016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323572715919627,0.0252247824323552,-0.012765630063075,-0.055317717475603,0,0,0,0,0
X000792.SZ,0,0,0,0.0590139174655542,0,0,0,0,0,0,0.0244581237273966,0,0,0,0,0,0,0,0,0,0,0.308862468012423,0,-0.00347981060133576,0,0,0,0,0,0,0,0.015972778268043,0,0,0,0,0.00397002886022225,0,0.044300798475302,0,0.114142554097848,0,0,0,0,0,0.021219113682466,0,0,0,-0.175575405060599,0,0.0239682635018045,0.055133243618351,0,0,0,0,0
X600362.SH,0.019434994482732,0,0,0,0,0,0,0,0,-0.0564896526807881,0.233020448410316,0,0,0,0,0,0,0,0.0626410158591151,0.0544083448309416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317480701176557,0,0.165798172927594,0,0,0.230438417175141,0,0,0,0,0,0,0,0,-0.0564398342220803,0,0,0,0.0410061212866369,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0389809844291105,0,0.121081603506787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245389563896456,0.0793515644843909,0,0,0,0,0,0,0,0.122828364276183,-0.00994535360395065,0,0,-0.0186652263864967,0,0.154020231971955,0.136148675162679,0,0,0,0,0,0,0,-0.0127611666795478,0,0,0,0,0,0
X600010.SH,-0.107957869052905,0,0,0,0,0.129734478334348,0,0,0,0.148852379775742,0,0,0,0,0,0,0,0,0,0.533396867277938,-0.130346952169629,0,0,0,0,0,0,0,-0.0140118368397911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168734614677272,0,0,-0.0311370574468781,0,0,0.0838752618900662,-0.0263638353775775,-0.0453389005364035,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.609969444645526,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346149675238039,0,0,-0.0196397021682961,0,0,0,0.0748559275278255,0,0.166188926280839,0,0,0,0,0,0,0,0,0,-0.00991713028646642,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0804389759432778,0,0,0,0,0,0.0214502738555986,0.0650565645639609,0,0.563456918105039,0,0,0,0.0589934185811335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554828236955292,0.137658679303146,0,0,0,0,0.0690867785677483,0,0,0,0,0.0390469342448602,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.296822654628926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248248114080793,0.0346917872193585,0.107725995614982,0,0,0,0,0,0,0,0,0.35132484116548,0,0,-0.237734571139255,0,0,0,0,0,0,0.193447732034844,0,0,0.136240714880318,0,0.103736267568312,0,0.0145404739695814,0.188796035130326,-0.0422888615749889,0,0,0,0,0,0
X002460.SZ,0,-0.0149613747712126,0,0,0,0,0,0,0,0,0,0,0,0,0.0693928191131277,0,0,0,0,0,0,0,0,0,0,0,0.000719886632756436,0.77666872744313,0,0,0.0655418645603169,0.0616185126871178,0.0180935256835043,0,0,0,0,0,0,0,0.0214744126080135,0.0213449302991576,0,0,0,0,0.0125566234636698,0,0,0,0,-0.00922856962114244,-0.0195560192908308,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.136340171151786,0,0,0,0,0,0.437508049776504,0,0,0,0,0,0,-0.034444325386385,0.00801701657811835,0,0,0,0,0,0,0,0,0.232881172372287,0,0,0,0,0.182480612831513,0,0,0,0,0,-0.0197526418201723,0,0,0,0,0,0,0.0393712495999597,0.0799499793266569,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14183824740932,0,0,0,0.116486133448407,0,0,0,0,0,0,0,0,0,-0.386672506324092,0,0,0.177908051298634,0,0,0,0,0,0.0595419446512952,0,0,0,0,0.158877508217746,0.0958850126976535,0,-0.0193071783454863,0,0,-0.062892451896182,0,0,0,0.0316140985193701,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250251852449391,0,0,0,0,0,0,0,0.262410756718486,-0.0115389883708951,0,0,0,0,0,-0.0306572908306812,0,0,0,0,0.0385914488628159,0.366517043737352,0,0.0378628486749375,0,0,0,0,0,0,0,0,0,0,0.146610897705539,0,0,0.0278385248686613,0,-0.0571032366869966,-0.0189451901072903,0,0,0,0,0,0
