,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600547.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X000629.SZ,X600111.SH,X600176.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X000825.SZ,X600352.SH,X600808.SH,X600339.SH,X000553.SZ,X600801.SH,X600583.SH,X002110.SZ,X000786.SZ,X600426.SH,X601158.SH,X000301.SZ,X000883.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.107140420787571,0.0317084129635446,0,0,0.082058715820764,-0.124703869358335,0,0,0,0,0.127162130925391,0,0,0,0,0,0,0,-0.0734656290640024,0,0,0,-0.00698373007886834,0,0,0,0,0,0,0,0,0.00929505081529558,0.192452015176109,0,0,0,0,0,0.0318168724093795,0,0.0874684807737702,0,0,0,0,0,0,0,-0.0701050606036965,0.0251998426814654,0.0248297234539824,0,0,0,0,0,0
X600028.SH,0,0,0.0811157653757694,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340463871277316,0,0,0,0,0,0,0,0,0.057112609399453,0,0.126714186533481,0,0.130716085953018,0,0,0,0,0,0.0644787392717581,0,0.047601247492594,0,0,0.000670789199587589,-0.0117241023159647,0,0,0,0,0,0
X601088.SH,0,0.0752851417610313,0,0,0,0,8.67361737988404e-19,0,0.0416599719231727,0,0,0,0.0463681483419118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600725775061215,0,0,0,0,0,0,0,0,0,0,0.0292797607171419,0.372814478122265,0.0762627785710608,0,-0.0249823834667154,-0.0375571342365172,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.104583019760337,0,0,0,0,0,0,0,-0.0575981908779693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415868481410732,0.0117646823053564,0,0.231545355338216,0,0,0,0,0,0,0,0,0,0,0,-0.0289743879901231,-0.0479069034960342,0,0,0,0,0,0
X600019.SH,0,0,0,0.0650253174195116,0,-0.029728092198041,0,0,0,0,0,0,0,0,0,0,0,0,0.493639890421341,0,0,0,0,0,0,0.0721798018977126,0,0,0,0,0,0,0,0,0,0.149325097434657,0,0.0091906357958202,0.000386524600476591,0,0,0,0,0,0.1496700754654,0,0,0,0,0,0,-0.00517753435572702,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0350052436153806,0,-3.46944695195361e-18,0,0,0.00521568361518365,-0.0644175553547149,0,0,0,0,0.780373634380528,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.123167248216171,0,0,0,0.0546731291053726,-0.0264593198001718,0,0.00228338306853607,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.104017865452501,0,0.0131849663223802,0.0312852102682731,0,-0.083241153717069,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.367595700430243,0,0.016994655838779,0,0,0,0,0,0.0783794993138827,0,0,0,0,0,0.322866519686751,0,0,0,0,0,0.149628203307452,0,0,0.150853154312814,0,0,0,0,0,0,0,0.192469309140357,0.151811114466131,0,0,0,0,0,0.0137237212133211,0,0,0,-0.0695104834088031,0,0.0139536748372165,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348064446342966,0,0,0,0,0.11696622193595,0,0,0.110991353386965,0.12293737347318,0.00475782875846314,0,0,0,0,0,0,0.0504523504232053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849221749881965,0.0759263361164519,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.2436569954811,0,0,0,0,0,0,0,0,0.0286400389564709,0,0,0,0,0.071667176012223,0,0,0,0,0,0,0,0.0407493286634462,-0.0579384041721203,0,0,0,0,0,0.0492868608470925,0,0,0,0.021909108564131,0,0.293515772539714,0,0,-0.00786523380233563,-0.00354843645976233,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0919247895153595,0.0549236863357453,0,0,0,0,0,0,0,0,0.203361358365205,0,0,0,0.159381743369414,0,0,0,0,0,0,0.0229744659693743,0.0426251579859739,0,0,0,0,0,0,0,0,0,0,0,0.10560134446575,0,0,0,0,0,0,0.183543894133751,0,0,0.0343223828696053,-0.00539969174493357,-8.67361737988404e-19,0,0,0,0,0,0
X600688.SH,0,0.339217866666388,0,0,0.0369010036237238,0,0,0,0,0.023470788882711,0,0,0,0,0,0,0,0.0512033154611578,0,0,0,0,0,0,0,0,0,0.025363116729426,0.0305241650372778,0,0,0,0.0561736886331425,0.0223453822407666,0,0,0,0.0613519578296134,0,0.00383725809684722,0,0,0,0,0,0,0,0.00344726324290805,0,0,0.00837003452230139,0.00544483294416143,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.211963617872419,0.0173040342872589,0,0,0,0,0,0,0.0493726959601863,0,0,-0.0343918129982123,0,0,0,0,0,0,-0.0540093252245489,0,0,0,0,0,0,0,0,-0.0432982106707078,0,0,0,0,0,0.0593980053150606,0,0,0,0,-0.000225847323087966,0.0217086826012051,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176868818898039,0,0,0,0,0.0416532293068258,0,0,0,0,0,1.73472347597681e-18,0.0927964099832894,0,0,0,0,0,0,0,0,0,0,0.302837223145646,0,0.00789233181224487,0,0,0,0,0.13365941138348,0,0.00429800804610878,0,0,0,0,0.0107910916924682,0.00159963331980766,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.289206349105588,0,0,0,0,0.000313110202926388,0,0,0,0,0,0,0,0,0,0.07692377537601,0,0,0,0,0,0,0,0,0,0.161765143311933,0.0883384146507231,0,0,0,0,0,0.0685099374756481,0,0,0.361665206057037,0,0,0.000844156540195971,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.252928028357157,0.0928768855949807,0.11381327397214,0,0,0,0,0.0716917449216479,0,0,0,0,0,0,0,0.0473141539674667,0,0,0,0,0,0,0,0,0,0.0204839175768104,0,0,0,0,0,0,0,0.0856817954945411,0,0,0,0,0,-0.0462099622646341,0,0,0,0,0,0.0190562909541966,0.0146184991007875,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0279546308812922,0,0,0,0,0,0,0,0,0,0,0,0,0.0373361024406762,0.0249337194098515,0,0,0,0,0,0,0,0,0,0.183052457957349,0,0,0,0,0,0,0,0,0,0,0,0,0.227806886406691,0,0,0.0711389118848484,0,0.505486534202047,0,0.0256127870352086,0.0318262973204151,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0452347450821722,0,0,0,0,0.145912757646376,0.0154571626266621,0.0456480458513351,0,0.0558264780227051,0,0,0,0.0135457641401696,0.192450639768935,0,0,0,0,0,0,0,0,0,0,0,0,0.0110291113044869,0,0,0,0,0,0,0,0,0,0,0,0.0536322903454512,-0.0774786666083125,0,0,0,0,0.00232918016764517,0,0,0,0,0,0
X600362.SH,0,0,0.1335511471676,0,0.0343991873736331,0,0.153086922569091,0,0,0,0,0,0.166046108675793,0,0,0,0,0,0,0,0,0,0,0.0135594087210174,0,0,0,0,0,0,0,0.0454613219559794,0,0,0,0,0,0,0,0,0,0.117612600181852,0,0,0,0.0930836456248397,0,0.216628419340094,0,0,-0.00117415925574161,-0.000646265011022391,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0783028676613635,0,0.0534564594414188,0,0,0,0.0600173540768522,0,0,0,0,0,0,0,0,0,-0.0167331028265798,0,0,0,0,0,0,0,0,0.529550542640076,0,0,0,0.0222345591616925,0,0,0.0787705155780004,0,0,0,0,0.10116874908507,0,0,0,0,0,-0.00459701421824698,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0207009358094081,0,0,0.335283821475619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722201008664115,0,0,0,-0.177516812348331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585405534164152,0,0,0,0,0.0124082872821651,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.319195205930856,0.140516535919974,0,0,0,0,0,0,0,0.427652981264611,0,0.114986772470227,0,0.294813469175604,-0.223846596042581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167635241620491,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00177095559677798,0.0144316768782413,-0.0473756932885215,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20433086467942,0,0,0,0,0,0,0,0,0.00748060836670944,0,0,0,0.0935668657995701,0.162838966339753,0,0,0.0353515000199446,0.249652433730497,0,8.67361737988404e-19,0.316605570933754,-0.0614394568410756,0,0,0.108818339643877,0,0,0.195294324309609,0,0,0.041222221368497,0,0,0,0,0,-0.0448809150291536,-0.0650569918918322,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.124414595839577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157450523591682,0,0,0.157853626882159,0,0,0,0.0272432073767886,0,0.0350602941522549,0,0,0.0469593645177862,0.0237047881361967,0.0225016274794289,0,0,0.040852445801486,0,0,0,0,0,0.110560036992947,0.0303774177878547,0,0.123084400861439,0,0,0.00365074604473552,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0703757569255872,0,0,-0.803261352615537,0,0,0,0,0,0,0,0,0,0,0,0.323813278903119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347120961548292,0,0,0,0,0,0,0,0,0.277983150755655,-0.109835590888384,-0.0891008114358668,0,0,0,0.0114877768871292,0.0783516074043632,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0479881013244414,0,0,0,0,0,0.292046333388607,0,0,0,0,0,0,0,0,0,0.114799530710339,0,0,0.0253643061039667,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0871203208330258,0,0,0,0.0182836537462376,0,0,0,0,0.0436965617704899,0,0,0,0,0,0.000618256185944785,-4.33680868994202e-19,0,0,0,0,0,0
X600176.SH,0,0,0,0.100421483867436,0,0,0,0,0,0,0,0,0.202678680989699,0,0,0,0,0,0,0,0,0,0,0,0.203738209475586,0,0.229180151734791,0,0,0,0,0,0,0,0,0.0032461975347261,0,0.0031863731120435,0.0400959918770335,0.0555935856213997,0,0,0,0,0,0,0,0,0,0,0.000220403056471906,-0.00354130380781725,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767235603839259,0,0.273504212261418,0,0.0373327205230659,0,0,0,0.0102661547839528,0,0,0,0,0,-0.0385843314622944,0,0,-0.108383284481265,0,0.0437845402002905,0,0,0,0,0,0,0.0637321765514104,0,0,0,0,0,-0.00719987339096014,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0238053133196189,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.173585097212307,0,0,0,0,-0.108685140922252,0,0,0,-0.0190666263894458,0,0.209316750883243,0,0,0,0,0.214842787054007,0,0,0,0,0.110507160790973,0,0,0.0347951224933201,0,0,0,0,0,0,0,-0.0661007203036312,0.0281863658317027,-0.0639520944355452,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110816652575977,0,-0.0683628869406337,0.399610404312489,0.159827316724885,0,0,0,0.598013736771684,0,0,0,0,0,-0.101154714686098,0,0,0,-0.047160085579612,0,0,0,0,0,0,-0.247383913217161,0.297017249191801,0,0,0,-0.179622594159968,-0.0160592397840512,-0.00205629702792099,0,0.634407397947237,0,0,0,0
X000709.SZ,0,0,0,0,0.0747455019504707,0,0,0.0462713891142053,0,0,0,0,0.135471901619175,0,0,0,0,0.14429210313359,0,0,0,0,0,-0.0230214329463747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255412498733715,0,0,0,0,0.0456607839625169,0.0507954165653135,0,0,0,0,-0.0121532942878432,-0.0255064008484722,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.125010003477718,0,0,0,0,0,0,0,0,0.147274722560497,0,0,0,0,0,0.00778730236277397,0.115382821142742,0,0,0,0,-0.060181960728599,0,0,0,0,0,0.070368919195817,0,-0.0260313546979537,0,0,0,0,0,0,0,0,0,-0.0898639543341739,0,0,0,0,0,0.0069450540554686,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0768561837062206,0.121886348703825,0,0,0.0521047447240655,0,0,0,0,0,0,0,0,0,0.00341477207754523,0,0,0,0,0,0,0.161724194753566,0,0.0220407541923369,0,0,0,0,0,0,0.00407370742768789,0,0,0,0.053836438835697,0,0,0,0,0.104495596453174,0,0,0,0,0,0.0117190955354695,-0.00482013670962288,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275681844009186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.320230984632489,0,0.217638068262607,0,0,0,0,0.147533091392768,0,0,0,0,0,-0.00759924329923264,-0.015470977155998,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168188145819797,0,0,0,0,0,0.093275987193897,0.0577590411161941,0,0,0,0,0,0,0,0.690248545627188,0,0,0.0788640211803398,0,0.129230251837848,0,0,0.027758503983667,0,0,0,0,0,-0.0396189319697492,-0.0454441875368718,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.137924575003242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169173239648945,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.363792715271539,0,0,0,0,0,0,0,0,0,-0.0187746365749773,0,0,0,0,0.0671661820270862,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.628084279285342,0,0,0.0553391362820842,0,0,0,0,0,-0.12804585968179,0,0,0.02839457588132,0,0,0,0,0,0,0,0.0405202993570951,0,0.135141113213402,0,0,0,0,0,0.135642249825,0,0,0,0,0,0,0,0.195239563489514,0,0,0,0,0,0,0,0,0.305165454850423,0,0,0.0087903657716846,0,0,0,0,0,0
X600583.SH,0.0817285072489107,0,0,0,0,0,0,0.109915610274005,0.187178698633063,0.0849250953265853,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.060943483796556,0,0,0,0,0,0,0,0,0,0.313936933583721,0,0,0,0,0,0,0,-0.0373651123346227,0,0.0634989538498259,-0.0477122744468845,0.144337593855515,0,0,0,0,0.0134900138022259,0.0289259337927942,0,0.0862394802517886,0,0,0,0
X002110.SZ,0,0,0,0,0.4528412935432,0,-0.187558315816949,-0.0285662758446864,0,0,0,0,0,0.108200301523352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488500696402972,0,0,0,0,0,0,0,0.0564075324734123,0,0,0.172995089956962,0,0,0,0,0,0.381772997582921,0.0681673947741965,0,0,0,0,0.011964971009851,0.0265903993240154,0,0,0,0,0,0
X000786.SZ,0,0,0,0.47187309596408,0,0.00740586196003195,0.0700768035563896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121714185531325,0,0,0,0.573254892029206,0,0,0,0,0,0.022044058502907,0,0,0,0,0,0,0.00500574403956645,0,0,0,0,0,0.00786421592618772,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.439747932027646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614054772814172,0,0,0.176498328085673,0,0,0,0.271903931056994,0,0,0,0,1.38777878078145e-17,0,0,0,0.0789652050695392,0,0,0.356218193665572,0.0267037797801064,0,0,0,0,0.011447451737822,-0.00916282290113388,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0121448943976519,0,0,0,0.0429742003783586,0,0,0,0,0,0,0,0.141827032984902,0,0.0322706875607295,0,0.0282665131296121,0,0,0,0,0.0318628050539218,0,0,0,0,0.126659174381608,0,0.0115283039719032,0.0250654675940513,0,0,0,0,0,0,0,0,0,0,0.0709499777659193,0,0,0,0,-0.010813620642946,-0.0159004607987404,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0129242281482298,0.0368322792431413,0,0,-0.00173826847665437,0,0,0.0497867991161645,0,0,0,0,0,0.312576609449819,0,0,0.200224784879728,0,-0.0232098579965814,0.243837787580872,0,0,0.206433642883079,0,-0.258944127188963,0,0,0,0.157074892687278,0,-0.144157642205486,0,0,0,0,0,0,0,0,0,0.0438702772800918,0,0,0,0,0,-0.0133080109222004,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0997711539754477,0,-0.0153601082700075,0.0546745675663141,0,0,0,0,0,0,0,0,0.0372248108780915,0,0.028060268095884,0,0,0,0,-0.0277086497937877,0,0,0,0,0.0558959108581745,0,0,0,0,0,0,0.141026035061345,0,0.0690997938268973,-0.0424241871504061,0,0,0,0,0,0,0,0.129474004790125,-0.0558108295780615,0,0,0,-0.0105610928890123,0,0,0,0,0,0,0
X600219.SH,0,0,0.0809978552107575,-0.0788075115514012,0,-0.0189153057259521,0,0.0416308880004337,0,0,0,0,0.199578390733025,0,0,0,0,0,0.0942461532072047,0.0694225185514511,0,0,0,0,0,0.0295109731422811,0.0479301422055407,0,0.126893224051702,0,0,0,0,0,0,0,0.119012292911779,0,0,0,0,-0.127125764164011,0,0,0,0.0316762631612282,0,0.0411767150942595,0,0,0.0126160364216548,0.0134743764887256,0,0,0,0,0,0
