,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600795.SH,X601992.SH,X000723.SZ,X600516.SH,X600027.SH,X000898.SZ,X002466.SZ,X600111.SH,X600801.SH,X600176.SH,X002460.SZ,X000709.SZ,X000786.SZ,X600299.SH,X600219.SH,X002271.SZ,X000629.SZ,X000990.SZ,X600808.SH,X000553.SZ,X000825.SZ,X002110.SZ,X600489.SH,X601158.SH,X600583.SH,X600157.SH,X000630.SZ,X600985.SH,X000883.SZ,X600339.SH,X600426.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0104075300802852,0,0,0,0,0,0,0,0,0,0,0.159769024518771,0,0,0,-0.0249010338255645,0.0460708872144506,0,0,0,0.0371160970827873,0,0,0,0,0.00585909885503061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115504578521497,0,0,0,0,0,-0.0102170053459261,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0522759495601471,0,0,0,0,0,0.35771648131549,0,0,0,0,0,0,0.0484995057698528,0,0,0,0,0,0,0,0,0,0.0622620089323555,-0.107137052075104,0,0.227866856927197,0.0255391393762874,-0.0324593425645998,0,0.0961398969177246,0,0,0,0,0,-0.00279482285003853,0,0,0,0,0,0,0,0.0452829536068545,0.0113559771194476,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0896082549971058,0,0.0328457462517374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298770465395982,0,0,0,0.00424249444361476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0207295534866698,0,0,0,-0.165806818791568,0,0
X600585.SH,0,0,0,0,0,0.0564201216487057,-0.0243101335967084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480037272819985,0,0,0,0,0,0,0,-0.0273564891041695,-0.00626209739657794,0,0,0,0.087090903841224,0,0,0,8.67361737988404e-19,0,0,0,0,0.0244685198303672,0,0,-0.0152067452324955,0,0,0,0,-0.00383356867005017,0,0
X600019.SH,0,0,0.0958268690379934,0,0,0,0,0,0.0383942467718881,0,0,0,0,0,0,0,0,0,0,0.0301238569559371,0.011990526119191,0,0,0,0,0.0942187564106037,0,0.150644458561685,0,0,0.0213634127557239,0,0,0,0,0,0,0,0,0.173456124853543,0,0,0,0.0442187771675998,0,0,0,0,0.00269838806686779,0,0,0.00131324901249507,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.0919488251418746,0,0,0,0,0,0,0,0.0816399638801951,0,0,0,0,0,0,0,0,0.0561026917179358,0.105095652291175,0,0,0,0,0,0,0,0,0.0651169054476286,0,0,0,0,0.0261223055297285,0,0,0,0.0201515409756147,0,0,0,0,-0.0351794728693959,0,0,0,0.469079517878009,0,0,-0.0137591427810521,0.052018830122882,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462571069944839,0,0.0664040710779429,-0.126128314815332,0.574907265337773,0,0,0,-0.0132411186086628,0,0,0,0.0682294011884222,0,0,0,0,0,0,0,-0.0936602052884477,0,0,0,0,-0.00592233323227745,0,0,0,0,0,0,0,0.00452775346914705,0.0278991365040424,0,0,0,-0.014399028043938,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.060162051402495,0,0,0.0524530748833335,0,0.0508903177827952,0.0584307029288478,0,0,0.331938479773573,0,0,0,0,0,0,0.266356915396246,0,0.172642798228572,-0.0685177660155523,0,0,0,0,0,0,0,0.0201131207866626,0,0,0,0,0,1.73472347597681e-18,0,0.0089397653769197,-0.000899984433124408,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170863577220175,0,0,0,0.00771424515882534,0,0,0,0.0369717463751741,0.0537356154155004,0,0,0.0602509816412357,0,0,0,0.352343845269767,0,0,0,0,0,0,0,0,0,0,0.00442289392401823,0,0.00823806164256752,0,0.0369377806208475,0.181459658746307,-1.73472347597681e-18,0,-0.00785395739304586,-0.0181911473516571,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151026347904134,0,0,0,0,-0.0621416001621698,0,0,0,0,0,0.0170077528833214,0,0,0,0,0,0,0,0,0.978754310906615,0,0,0.0316037655525797,0,-0.02530223640306,0,0,0,0,-0.074433457006428,-0.011415038889323,0,0,0,0,0.0193219015665376,0,0
