,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600010.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X601158.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000539.SZ,X000883.SZ,X600489.SH,X600352.SH,X000629.SZ,X000630.SZ,X002353.SZ,X600547.SH,X000831.SZ,X600808.SH,X000825.SZ,X000027.SZ,X600578.SH,X600008.SH,X600549.SH,X601699.SH,X000983.SZ,X600863.SH,X600307.SH,X600660.SH,X600315.SH,X000937.SZ,X600098.SH,X600348.SH,X601168.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0.186578401980837,0,0,0,0,0,0,0.0409958273872053,0,0,0,0,0,0,0,0,0,0.156096056263874,0.115194485616201,0.194213887598902,0,0,0,0,0.0124174013454759,0,0,0,0,0,0,0,0,0,0.192369887945127,0,0,0,0,0,0.0823058958147373,0,0,0,0,0,0,0.018858619010702,-0.00375987619661583,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.000433099581157582,0,0.0729147301305928,0,0,0,0.0666544353214347,0,0,0,0,0,0,0,0,0,0,0.0201030480655465,0,0.0573385173851806,0,0,0,0.0288629750713815,0,0,0,0.234881924740472,0.0884906110469214,0,0,0,0,0.0542592579067356,0,0,0,0,0,0,-0.0133847001213219,-0.0113700512090157,0,0,0,0,0,0
X600027.SH,0,0,0,0.305403586007594,0,0,0,0.0650140305826463,0.183609560763823,0.182162883754025,0,0,0,0,0,0,0,0,0,0,0.0865112525629276,0,0,0,0,-0.00757002651136021,0,0.116696031645265,0.00916753885922651,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021657891488591,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0070683142494119,0,0,0,0.0536300281659411,0,0,0.151822907856563,0,-0.0142629330697267,0,0,0,0,0,0.149999669239528,0,0,0,0,0,0,0,0.012087265703862,0,0,0.14139408825654,0,0,-0.0415781943493688,0,0,0.102004982052383,0,0,0,0,0,0,0.0712682776559829,0,0,0,0,0,0,0,0,-0.00593422178823888,0,0,0,0,0,0
X601992.SH,-0.185340901409822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447208201879125,0,0,0,0,0,0,0.294988170100716,0,0,0,0,0,0,0,0.206457569015548,0,0,0,0,0,0,0,0,0,0.00583907419248689,0,0,0.210650092266382,0,0.0336976957858793,0.275041094937676,0,0,0,0,-0.0597596763920282,-0.028177770950983,0.0886260132032423,0,0,0,0,0
X600688.SH,0,0.378364561845154,0,0,0,0,0,0,0,0,0.101576252164504,0,0,-0.0930182126957474,0,0,0,0,0,0,0,0,0,0,0,0.0431463848162402,0,0,0,0,0,0,0,0,0.0800452444960613,0.169727054687387,0,-0.0416763333333569,0,0.109825529613477,0,0,0,0,0,0,0,0,0.17644346550754,0,0,-0.0440237141794059,-0.00740907809684114,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144617986209982,0,0,0,0,-1.35525271560688e-20,0,0,0,0.0213927956306083,0,0,0,0,0,0,0,0,0,0,0,0.0390052621293644,0.00812929897201069,0,0.0973111928633015,0.065909744528647,0,0.118713463964824,0.0924674655535527,0,0,0,0,0.0238208890236933,0,0,1.73472347597681e-18,0,0,0,-0.0101007302539327,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0643294488660185,0,0,0,0,0,0.0927518658535372,0,0,0,0.172695227947553,0.116824251087417,0,0.074647113765903,0,0,0,0,0,0,0,0,0,0,0,0.15899410859754,0,0,0,0.043138706548728,0,0,0.0591978202704431,0,0,0,0,0,0,0,0,-0.0122810563081269,0,0,0.133363961668799,0,-0.00880767837643319,-0.0208083165966006,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0771623701529559,0,0,0,0,0.18267458730204,0,0,0,0.142477433369899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985204578531005,0.0915900190996701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20193758495806,0,0.022930814616938,0.00309158145858651,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.374650620643575,0,0,0,0.0321360561379324,0,0,0.0305789129154981,0,0,0,0,0,0,0,0,0,0.155132142133625,0,0,0,0,0,0.0149305829142761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134930369756523,0.122042609308122,0,0,0,0,0,0.23067896373819,0,-0.0141773257758331,-0.00352027995149349,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629632649683572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048571738958125,0,0.0771167604232358,0.136642796844733,0.113680199584816,0,0.0292079595247701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226073783745577,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697865705178806,0,0,0,0,0,0,0,0,0,0,0,0.0791808387628109,0.0355076627977629,0.0928714660609019,0.00673025038262227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353653539867253,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.215974191922371,0,-0.303483298818423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568312357438828,0.193237235546327,0.101742927201258,0.175730176824186,0.0562699753137836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915551830737245,-0.00144664084916185,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195422311760673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21823444386875,0,0,0,0,0,0,0,0,0,0.0458993255737052,0,0.282635209046333,0,0,-0.0259201980296782,0.0053807605078768,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.127622764465116,0,0,0,0.00949833241245553,0.0239390524871349,0,0,0,0.0197864313664442,0,0,0,0,0.110911146644806,0,0,0,0,0,0,0,0,0,0,0,0.122554730396738,0,0,0,0,0,0,0,0,0,0,0.289602981371609,0,0,0,0,0,0,0,0.0533003876227477,-0.0178870703052196,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.227107088447125,0.0192578180770857,0,0,0,0,0,0,0.0982944324511547,0,0.118763954327093,0,0,0,0.0400433831607441,0,0,0,0,0,0,0,0,0,0,0,0,0.376716211505614,0,0,0,0,0.252292514029509,0,0,0,0,0,0,0,0,0,0,0,0,0.0218397521952716,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.261982458308153,0,0,0,0,0.0146036963907911,0,0,0,0,0,0,0.0291368696989293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493161277506078,0.0794303318377661,0,0,0,0.126841235073159,0,-0.026421213102186,0,0,0.0465624231607155,0,0,0.0389841329710981,0,0,0,-2.71050543121376e-20,0.168572062477251,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0273345071621852,0,0,0,0,0,0,-0.059658129799303,0,0,0,0,0,0,0,0,0.0487491103973441,0,0,0,0,-0.0188904041430339,0,0.126968347986478,0,0,0,-0.104042936349361,0,0,-0.0241273732869769,0,0,0.39650479515509,0.026431427099837,0,0,0,0,0.0985640545715766,0,0,0,0,0,0,0,0,-0.00471298676442057,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.299792875313571,0,0,0,0,0.00973454951484918,0,0,0,0,0,0.0436310106446459,0,0,0,0,0,0,0,0,0.071718632975072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530534437361711,0,0,0,0,0,0,-1.73472347597681e-18,-0.0532887107389387,0,-0.022775943939455,-0.0235653251008446,0,0,0,0,0,0
X000831.SZ,0,0,0.0155476002954893,0,0,0,0.124154318566244,0,0,0.161438602436526,0.00992347798731246,0.0219048571238948,0,0,0.122151213764259,0.0821644086149837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182567223386638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925542578957931,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0473404596811967,0,0,0,0,0,0,0,-0.0307291730161527,0,0.396664467918764,0,0,0,0,0,0,0,0,0,0,0,0.2924812556448,0.0813643136291119,0.125681216466659,0,0,0,0,0,0.255966637974365,0,0,0,-0.0277645706192746,0,0,0,0,0.0988458309370457,3.46944695195361e-18,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142545628634967,0,-0.0936084134655458,0,0,0,0,0,0.277601676576283,0,0,0,0,0,0,0.214298488685626,0,0.226618337446092,0,0,0.0628068804582255,0,0.0180206402899925,0,0.0570168389934397,0,0,0,0,0,0,0,0,-0.025068878805093,0,0,0,0,0.0503195093167659,-0.00169264954585415,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115439782641737,0.331733858945696,0,0.146951616842969,0,0,0.0575068592877328,0,0,0,0,0,0,0.0929257500498604,0,0,0,0.110761125847709,0,0,0.141948415406783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078789094618662,-0.0275774464277909,0,0,0,0,0,0
X600578.SH,0,0,0,0.0914807172314411,0,0,0,0,0,1.73472347597681e-18,0,0.013959825985831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309004345977518,0,0,0,0.125212272814829,0.0371766973557845,0.0884068086934137,0,0.217362545501385,0,0,0,0,0,0,0,0,0.0801869541991455,0,0,0.0510446312585751,0,0,-0.0255055652581935,0,0,0,0,0,0
X600008.SH,0,0.061381696344627,0,0,0,0,0,0,0,0,0,0.111298168675652,0,0,0,0,0,0,0,0,0.186877833091324,0,0,0,0,0,0,0,0,0,0.0298724338866301,0,0,0,0,0.201792501214319,0.063795444905475,0,0,0,0,0,0.0487452763896507,0,0,0,0,0,0,0,0,-0.0681757631794886,-0.00982203212259576,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141390955983224,0,0,0,0.0690841973308963,0,0,0.0480914816910149,0,0,0,0,0,0,0,0,0,0.079472386112705,0,0,0.0171808715710839,0.0271382527018653,0,0,0.025348762676197,0,0,0,0,0,0,0,0,0.0831603815409361,0.127003375040012,0,0,0,-0.00515154364896728,-0.00147121193539058,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.114583781881846,0,0,0,0,0.137698105431107,0,0,0,0,0,0.00907789657019315,0,0,0,0,0,0,0,0,0,0,0.0550280184289185,0,0,0,0,0,0,0.0575334309907666,0.021389428378635,0,0,0,0.0646581115095721,0,0,0,0,0.285547229263682,0,0,0.0663240636926184,0,0,-0.021305953008491,-0.00147311525491889,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.104536822090086,0,0,0.0254576854603904,0,0.00168346888423983,0,0.0439044915740871,0,0,0,0.0228259289755987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441218309731734,0,0,0.0785132384434429,0,0,0.532404467991756,0,0,0,0,0,0.0220908187166435,0,0,0.029599184572892,0,0,-0.00433914246077679,4.33680868994202e-19,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.257425303758718,0,0,0.0501135800812166,0,0,0,0,0,0,-0.0188996805918137,0,0,0,0,0,0,0,-0.0638063411777292,0,0,0,0,0,0,0,0,0.0343747519516307,0,0.319174461817432,0,0,0,0,0,0,0,0,0,0,0,0.217484146021272,0,0,0,0,0,0,0,0,0,0
X600307.SH,-0.14753420557816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234403026564516,0.487591898572814,0,0,0,-0.0221243663054158,0,0.0719571755419916,0,0,0,-0.0319394501906427,0.0036736723329919,0.103689553559336,0,0,-0.0793676351682653,0,0,0,0,0,0,-0.0203410601320226,0,-0.0237417860723938,0,0,0.146770211556714,0,0.0194618868566368,0.020491667368895,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-1.38777878078145e-17,0,-0.155750094927082,0,0,0.0918131828535085,0.043102088612364,0,0,0,0,0.0426338343601386,0.132851199184031,0,0,0,0.0384010004634975,0,0,-3.46944695195361e-18,0,0.157569907687951,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014464762757354,0,0.134732969391536,0,0,0,0,0,0,-0.0257616679241296,-0.00607193174423218,0,0,0,0,0,0
X600315.SH,-0.104027832723054,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0026661355452895,0,0,0,0,0.0957400097699558,0,0,0,0,0,0,0,0,0.118635999434218,0,-0.220246019636133,-0.0510796352018349,-0.225484705454745,0,0.101540747100076,0.0155583812041365,0,0,0,0,0.0815212020596257,0,0,0,0,0,0,0,0.0404986168180783,0.042031987564944,0,0,0,0,0,0
X000937.SZ,0,0.0688012050350005,0,0.00308516064247002,0.127074747211866,0,0,0,0,0,0,0.0502794924467745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948694365058147,0,0,0,0,0,0,0,0,0.0145915976099886,0.324163463836794,0.205985417430323,0,0,0,0,0,0,0,0.103201452345578,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,-0.0688247353410718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780367073673361,0.0518563695331438,0,0,0,0,0,0,0.193253682757034,0,0,0,0,0.111183673819638,0,0,0,0,0,0,0,0,0,0,0,0,0.10085170479749,0.0574094324535737,0,0,-0.0508823724882914,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.363520173867747,0,0,0,0,0,0,0,0,0,0,0.0260109592884495,0,0,0,0,0,0,0,0,0.0381036118114022,0.00287611856285627,0,0,0,0,0,0,0,0,0,0,0,0.14119943357895,0,0.0538011591278824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.163899513593063,0,0,0,0,0.0461800883415245,0,0.128269767259449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474440359882823,0.085909830446659,0,0,0,0,0,0.127118694997337,0,0,0,0,0,0,0,0,0,0,-0.0105552417397394,-0.0022221980219146,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.0592933243951847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18251286546553,0,0,0,0.469261123738915,-0.0370634476295725,0,0,0,0,0,0,0,0,0,0.125733758043335,0,0,0,0,0.222611147833108,0,-0.0160715580564303,0,0.0179990083391063,0,0,0,0,0.0442646130363476,0.00340724402388065,0.0504618975316788,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.019730863210499,0,0,0,0,0,0.0460356317083013,0,0,0,0,0,0,0,0,0,0,-0.0368721240815605,0,0,0,0.0159283553405538,-0.17836727766966,0,0,0.125014409117036,0,0,0,0,0,0,0,0,0,0,0,0.0164526498376256,0,0,0,0,0,0,0,-0.0028884954322182,0,0,0.00548444028647324,-0.0369681254913429,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.107097261829841,0,0,0,0,0,0,0,-0.99406938755932,0,0,0,0,0,0,0,0,0,0,0,0.66622278052399,0,0,0,0,0,0.0175839952547768,0,0,0,0.770089999100216,0,0,0,0,0,0,-0.0503187341249717,0,0,0,-0.172396698322925,0,0,0,-0.200866221529502,0,0,0,1.75732479154522,0,0
TED,0,0,0,0,0,0,0,0,0,1.3961984324345,0.326522594126028,0,0,0,0,0,0,-1.20557440195338,0.316195283428256,0,0,0,0,0,0,0,0,0,0,0,-0.0614485031010527,0,0,0,-0.378890679856456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.723179260370923,-1.58331862571829,-0.155732055722935,0,-0.724856611725391,0,0,2.21127830439068,0,0
RealEstate_excess,0,0.135591840880096,0,0,0,0,0,0.0407985886250535,0,0,0,-0.0859651325901784,0,-1.38777878078145e-17,0,-0.365314840401364,0,0,0,0,0,0,0,0,0,0,0.153819159487154,0,0,0,0,0,-0.0414700926236506,0.0895666825632084,0.0808427502027715,0,0.0537952606779544,0,-0.193628661238975,0,0,0,0,0,-0.0610074596073523,0,0,0,0,0,0,-0.029161930473295,-0.0340196036614855,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180930901079146,0,0,0,-0.0927722323097968,0,0,0,0.0134943126982971,0,0,0,0,0,0,0,0,-0.114889732749308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491081898564421,-0.00148063256003912,0,0,0,0,0,0
MKvol,0,0,0,0.00836586354137339,0,0,0,0,0,0,0,0.00208062566854524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164717663911325,0,0,0,0,0,0,0,-0.00061690509658625,0.00427346542991041,-0.00221043784158597,0,0.00333992723093607,0,0,0,0,0,-0.00707612643701157,0,0,0,0,0,0,0,0,0.00940016157093018,0,0,0,-0.0264731174801285,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00807706986597088,0,0,0,0,0,0.00193176487112331,0,0,0,0,0.0524847341506073,-0.0871613695882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116370011024051,0,0,0,0,0,0,-0.0181241486683206,0,0,0,0,0,0,0.10407951905811,0.0435612381686818,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00365923744870811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312434923358731,0,0,0,0,0,0,0.0046838130553614,0,0.00637703001328066,0,0,0,0,0,0,0,0,0,0,-0.00177893440694939,0,0,0,-0.0107109537200752,0,-0.000232596126115014,0.00543042868198904,0,0,0,-0.0272489899967707,0,0
CarbonVol_Hubei,0,0,0,0,-0.00119923192172073,0,0,0,0,0,0,-0.00111715654292624,0,0,0,0,0,0,0,0,-0.0052294334525506,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.00155417228293833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122240237239623,0.000430448219110575,0,0,0,0,-0.00843019685915725,-0.00557680958506907,0.00612250759736636,0,0,-0.291828468026981,0,0
