,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X000877.SZ,X600027.SH,X601991.SH,X002271.SZ,X600362.SH,X600426.SH,X600803.SH,X000983.SZ,X601699.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000539.SZ,X000786.SZ,X600160.SH,X000408.SZ,X300037.SZ,X600219.SH,X002409.SZ,X600378.SH,X000629.SZ,X600688.SH,X600157.SH,X002080.SZ,X600021.SH,X600985.SH,X000932.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.0813216650346268,0.26565898555468,0,0,0.201709778321394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336216697719839,0,0,0,0,-0.198892593283822,0,-0.0643760948886803,0,0,0,-0.0174565369341213,0,0.0758429404650486,0,0,0,0,0,0.0981992642490824,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718103614044291,0,0,0,0,0.00206706219211208,0.0653480319341187,0,0,-0.0216240273125459,0,0,0,0.609179589625074,0,0,0.0841708680385387,0,0,-0.0977261841563105,0,0,0.0204216699324853,0,0,0,0,0.021636200837568,0,0,0,0.0223557552518457,0,-0.00938794005431757,-0.0121794461755229,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0164379153186311,0,0,0.0203016688985389,0.177238367264621,0,-0.0365316182424072,0,0,0,0,0,0,0,0.0261447126516535,0,0,0,0,0.0345596958584763,0,0,0,0,0.0182283830918566,0,0,0,0,0,0.0313484086194314,0.147104901543301,0,0.0289409533623278,0,0.0382238704909743,0,0.139923172597345,0,0,0,0.177219847617072,0,0,0,0,-0.105164250005974,0,0,0,0,0,0,0
X600886.SH,0.048289734906504,0.0715575686960011,0,0,0.0623756130340332,0,0,0,0,0,0,-0.00553831896202735,0,0,0,0,0,0,0,0,0,0,0.0902831494025103,0,0,0,0,0,0,0,0.0269024784339166,-0.00197115910175687,0,0,0.0193492217606967,0.0228082921248548,-0.0612537720352999,0,0,0,-0.00372084355220214,0,0,0,0,0,0,0,0,-0.0167248857776139,0,0,0.0183995140267776,0,0,0,0,0,0
X601600.SH,0.264987894274297,0,0,0,0,0,0,0,0,0,0,0.0792534870396974,0,0,0,0,0,0,0,0,0,0,0.00167291461397343,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.541736694477958,0,0,0.147109818697428,0,0,-0.0691583436584417,0,0,0,0,0,0,0,0,0,0,0,0,0.0627263124227888,0.0485327954424437,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.063687929971856,0.0654014754420517,0,0,0,0,0,0,0,0,0,0.0869207694562651,0,0,0,0,0.163767561424582,0,0,0,0,0.0227123274807078,0,-0.153637360045977,0.057795456110002,0,0.0767532893333686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594577302020144,0,0.00652286142844864,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0941570471413491,0,-0.128329537462412,0,0,0,0,0,0,0,0,0,0.239342323654434,0,0,0,0,0,0,0,0,0,0.0610093344134363,0.00484827653672843,0,0,0,0,0,0,0,-0.0433410395464163,0.0547085609390356,0.085029489324807,0,0,0,0,0,0,0,0,0,-0.0778627320260811,0.0124614375460716,0,0,0.0648034363169351,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487076421455122,0,0.0913497576162688,0,0,0,0,0,0,0,0.00173821773719778,0.134531198847196,0,0,0.0387191502359273,0.0112256921739561,0,0,0,0,0.0209314341364942,0,0.0190389739337497,0,0,0,0.0133912156273172,0,0,0,0,0.0470441540337747,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.061340804073226,0,0,0,0,0.0870444584792429,0,0.0943798592054645,0,0,0.0286858810250212,0,0,0,0,0,0,0,0,0,0.0635003339008265,0,0.150609550182714,0,0,0.104660151266076,0,0.00408615459484504,0,0,0,0,0,0,-0.147179877723941,0,0,0,0,0,0,0.0292419300002515,0,0,0.275988909918322,0,0,-1.73472347597681e-18,-0.0277669064269611,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735064105638376,0.222977310685218,0.047242671319244,0,0.109446189196935,0.0429686936833293,0,0,0,0,-0.0878238199856625,0,0,0,0.0109890839694139,0,0,0,0,0,0,0.0608530332054045,0,0,0,0,0,0,0,-0.0945819024750267,0,0,0,0,0
X600795.SH,0,0,0,0,0.0656758594971898,0,0,0.115221492954215,0,-0.00932162068578829,0,0,0,0.149795942020014,0,0,0,0,0,0,0,0,0,0.359864287755348,0.114815864456559,0,0,0.13389423087617,0,0,-0.0484864094972307,0,0,0,0,0,0,0,-0.0679753248770163,0,-0.114070002145798,0,0,0,0,0,0.089248189836747,0,0,-0.0159382097342804,0.0200456460161817,0.0196969510178439,0,0,0,0,0,0,0
X000877.SZ,0,0,0.100417454699985,0,0,0,0,0,0,-0.00881779994863189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140404473638826,3.46944695195361e-18,0,0,0.0180645788638587,0,0,0,-0.134131858352723,0,-0.0292027046055357,0,0.852268364690768,0,0,-0.0760829997680196,0,0,0.059469193971849,0,0.0105902530576367,0.086685123841366,0,-0.110970777401969,0,0,0,0,0
X600027.SH,0.10399784390839,0,0,0,0.279192762517375,0,0,0,0,0,0,0,0,0,0.030877084134866,0,0,0,0,0,0,0,0,0,-0.0894798447065259,0,0.12511036975666,0,0,0,0,0,0,0,0.368005802256719,0,0,0,0,0,0.0564637273891885,-0.055136982851158,0,0,0,0,0.266098772242458,-0.146184626634484,0,0,0.213117358568864,3.46944695195361e-18,0.00346886126035681,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0894341785675076,-0.100772525211336,0,0,0,0,0,0,0,0,0,0,-0.0101054294170932,0,0,0,0.652203177671538,0,0.154249073975791,0,0,0,-0.0648495116715053,0,0,0,0,0.079696673087864,0,0,0,-0.0325171881429452,0,0,0,0,0,0.124711143813142,0,0,0,0,0,0,0,0,0,0,-0.0574187173392001,0,0,0,0,0,0
X002271.SZ,0,0,0,0.162611168530518,0,0,0,0,-0.0288662603935308,0.100988104336053,0,0.120388208348786,0,0,0,0,0,0,0,0.0797521714463261,0,0,0,0.0973188435996734,0,0,0.329464006751674,0,0,0.0854980139553573,0,0.0395585158204079,0.0858841391242773,0,0,0.270792343614692,0,0,0,0,0.207266435158194,0,0,0,0,0,-0.135528999054868,0,0,0,0,0.0167425072010596,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.00408521583692176,0,0,0,0,0,0.0668731167232431,0,0,0.225976827358321,0,0,0,0,0,0,0,-0.0774174889582959,0,0.0749986359996961,0,0,0,0.079978980930672,0,0,0,0.222738661134607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332850673541968,-0.0209554438337234,0.027442979395182,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.223716360256183,0,0,0,0,0,0,0.179760018319336,0.263370958339745,0,0,0,0,0,0,0,0,0,0,0.0513711704680517,0,0,0,0,0.297987385685729,0.0467012790672674,0,0,0.109491034874778,0,0,0,0.0779324378327981,-0.0285708687588325,0,0,0,0.0209486972385166,0,0,0,0,-0.0695673021479431,0,0,0,0,0,-0.0641056580742788,0,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0402972320374253,0,0,0,0,0,0,0,0,0,0,0,0,0.368406918513407,0,0,0,0.162904455705988,0,0,0,0,0,0.214411047927244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105874824382774,0,0,0,0,0,0.119083650334869,0,-0.0641055843174758,-0.096242059538992,0.102279016773874,0,0,0,-0.0145313104942076,0,0,0,0
X000983.SZ,0,0,0,0,0,0.269045380940815,0,0,0,0,0,0,0,0,0,0,0.179204194656262,0,0,0,0,0,-0.20766306490048,0,0.00381093975830168,0.0524943192245476,0,0,0,0.353585006372831,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0169093592191213,0,0,0,0,0,0
X601699.SH,0.152653326101419,0,0,0,-0.0990094661373571,0.0283931135720339,0,0,0,0,0,-0.111300501627983,0,0,0,0,0,0,0,0,0,0,0,0,0.0246220061555609,0,0.138681970160722,0,0.345612485740154,0,0,0,0,0,-0.116132234717398,0,0.0596917013042548,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00981825682449448,-0.0885878770253184,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.125838423196642,0,0,0,0,0,0,0,0,0,0.0733810250215247,0,0,-0.0788715455835338,0,0,0,0,0,0,1.73472347597681e-18,3.46944695195361e-18,0,0,0,0.130473953792583,0,0.14852950012115,0,0,0,0,0,0,0.115289314007616,0,0,0,0,0,0,0.00471850370341039,0,0,0,0,0,0
X600489.SH,-0.0653049594933206,0,0,0,0,0,0,0,0,-0.0517160697810102,0,0.568069292984783,0,0,0.226608197277051,0,0,0,0,0.109592732768689,0,0,0,0.0182843202097665,0,0,0,0,0,0,0,0,0.00717876294051853,0,0,-0.122396236020057,0,0,0.00263097481251588,0,0.0767721165745898,0,0,0,0,0,0,0,0,0.134173520964116,0,0,-0.0262604922750922,0,0,0,0,0,0
X000807.SZ,0.109097020660459,0,0,0,0,0,0,0,0,-0.0303491499674191,0,0,0,0,0.578595096567354,0,0,0,0,0,0,0,0,0,0,0.10523779660858,0,0,0,0,0,0,0,0,0.137528677218056,0,0,0,0,0,-0.0338914108965408,0,0,0,0,-0.0858407210881545,-0.0482208455232564,0,0,0,0,-0.00358305325684143,0.0409433521003473,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.135976570074189,0,0.0547042662798677,0,0,0,0,0,0,0.136953609464346,0,0,0,0,0,0,0,0,0,-0.126602061113683,0,0,-0.105465459995773,0,0,0,0,0,0,0.169240300420278,0.0794880632226427,0,0.164162073810583,0.101899396903957,0,0,0,0,0,0,0,0.287635614560021,0,0,0.0312249757467859,-0.219239308068993,0,-0.0317535053020978,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,-0.0199131112514003,0,0,0,0,0,0,0,0,0,0,0,0.642756472591276,0,0,0,0,0,0,0,0,-0.227760366099252,0,0,0,0,0.149500562225678,0,0.0127922115547173,0,-0.0724312668957197,0,0,0,0,0,0,0,0,0,0.290623001690499,0,0,0,0,0,0,0,0
X000786.SZ,0.0518098634572451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112889252398381,0,0,0,0,0,0.561105339498352,-0.0904929684693974,0,0,0.0653621887135453,0,0,0,0,0,-0.0731507141663747,0,0,0,0,0,0,0,-0.136827539871923,0,0,0.0116953741647873,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.143096895441078,0,0.118621433921687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162630787425641,0,0,0,0.0809847466328788,0,0.278458100906034,0.324534180634119,0,0,0,0,0,0,0,0.0699656041338913,0,-0.18795583680532,0.209688929999506,0,0,0,0.238285221005781,0,0,0,-0.116817289475848,0,0.0456896342788453,0,0,0,0,0,0,0
X000408.SZ,0,-0.0877562659064818,0,0,-0.0801233699737376,-0.0545569628252332,0,0,0.759347560443249,0,0,0,0,0,-0.0548747602771628,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203571845063981,0,0,0,0,0,0,0,0,0,0,-0.0273918778237378,0,0,0,0.0218360916609208,0,0,0,0,0,0,0,0,0,-0.019649996696881,0,0,0,0,0,0
X300037.SZ,0,0,-0.0065153742188034,-0.257856040451581,0,0,0,0,0,0,0,-0.0599186600733778,0.572639522601357,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.196460085807046,0,0,0,0.0736319083735067,0,0.0505979524604452,0,0,0,0,0,0,0,0,0,-0.0692113425277402,0,0,0.198902621158009,-0.633342008718908,0,-0.159320376101555,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.046739634691358,0,0,0.128433994802775,0,0,0,0,0,0.0540990462387771,0,0,0,0,0,0,0,-0.0165456951425364,0,0,0,0,0,0,0,0.0334350922504675,0,0.197569490386489,0,-0.00606189639784382,0,5.42101086242752e-20,0,0,0,0.0137854587319731,0,0,0,0,0,0,0,0.0863815839753509,0,0.0109762468211668,-0.00399453287516207,-0.0194677376495819,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.112663745338002,0.0364565159022182,0,0,0,0,0,0.195408444682475,0,0,-0.0587416142901227,-0.208022373456936,0,0,0,0.234828479774421,0,0,-0.372431535398412,0,0,0,0,0,0,0,0,0,0,-0.139958566524779,0,0,0.564293653743372,0,0,0,-0.292770291453358,0,0,0,0,0,0.241139048665321,-0.210891577099085,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,-0.0136406104925773,0,-0.159886828261655,0.0588173997960426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296705457283242,-0.0493429637966101,0.0940570354848845,0.223926312145073,0.0188810845582783,0,0,0.0485547879958454,0.062966453812409,0,0.0187279744693921,0,0,0,0,0,0,0,0,-0.100709452685451,0,0.0680265271633381,-0.0391683002903697,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.29415352119445,0.0812438273062488,0,0,0,0,0,0,0,0,0,0,0,0.511406036462223,-0.0128298012858051,0,0.0642753052750162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736027789760043,0,0.0125959721148567,0,0,0,0,0,0,0,0,0.0375753359641553,0,0.015116919600948,0,0,0,0,0,0,0
X600688.SH,0.0318494076424384,0.113138077075465,0,0,0,0,0,0.0216013954610464,0,0,0.145250868904632,0,0,0,0,0,0,0,0,0.116130373885899,0,0,0.0365047642869523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360132651468228,0,0,0,0.0625159878104026,0,0.0552862816717914,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0264400411456602,0,0,-4.33680868994202e-19,0,0.081275827722304,0,0,0,0,0,0,0.125145049713996,0.0467141856507017,0,0.0201529073112349,0,0,0,0.0289842628542045,0,0,0,0.00628220844682949,0,0,0,0,0,0.00224605133738653,0,0,0,0,0,0,0,0,0,0,0,0.00510182123687337,0,0,0,0,0,0
X002080.SZ,0,0,0,0.155542839775903,0.0462435808953553,-0.0692536029545981,0,0,0,0.245213107992413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202069830075765,0,0,0,0.507539303667017,0,0,0,0,0,0,0,0.105051556386356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,-0.0733759664157213,0.232649574611109,0,0,0,0,0,0,0,0.215879529166291,0,0.0524088441410259,0,0,0,0,0,0,0,0.232467954030877,0,0.0235217805119009,0,0,0,0,0,0,0,0,0.105767044941258,0,0,0,0,0,0,0,0,0,0,0,-0.0627013740533186,0,0,0,0,0,-0.0140127184685304,0,0,0,0,0,0,0
X600985.SH,0.0533886726981297,0,0.0490117130380193,0,-0.0306561001341971,0.200416182367686,0,0,0,0,0.0455497446742082,-0.00567042322321651,0,0,0,0,0,0,0,0,0,0.00772747673788021,0,0,0,0,0,0,0,0.277949570658869,0,0,0,0,0,0,0,0,-0.0388525941832841,0,-0.0272308775075294,0,0,0,0,-0.0220060935831324,0,0,0,0,0,0,0.018695663743022,0,0,0,0,0,0
X000932.SZ,0,0.138520763468966,0,0,0,0,0,0,0.0187373429738933,0,0,0,0,-0.0388520831826007,0,0,0,0,0,0,0,0.0641260067395328,0,0,0,0,0,0,0,0,0,0,0.092406969074876,0.0131221301363966,0,0,0,0,0.00710792185538474,0.126995489276375,0.0935130910765438,0.0850214024607395,0,0,0,0,0,0,0,-0.185139911985178,0,0.0564220755299481,-0.0583095658816834,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.450687099965246,0,0,0,0,0,0,0.507698704670543,0,0,-0.029900819003306,-0.114572116747933,0,0,0,0,0,0,0,-0.223913300610314,0.0306368597424859,0.220898667218559,0,0,0,0,0,0.103536775920316,0,-0.343824183020839,0,0,0,0,0,0,0,0,0,0,0.0567509390144013,-0.114974076519929,0,0,0,0,0,0
Change_TY3M,0,0.0466959137116035,0,-0.163833659427518,0,0,0,0,0,-0.00116653674894029,0,0,0,0,0,0,0,0,0,0,0,0,0.0935518118414524,0,0,0.140979669615608,0,0.0162855764403432,0,0,0,0.107322481559567,0,0,0,0,-0.155384292939119,0,0,0,-0.0742937074814527,0,0,0,0,0,-0.0285388466256269,0,0,0,0,-0.080730049081417,-0.177733133847794,0,0,0,0,0,0
Slope,0,0,-0.261037632243009,0,0,0,0,0,0,-0.0674613361207569,0,0,0,0,0.100130388722536,0,0,0,-0.0517288662260729,0,0,-0.162063295410883,0,0,0,0,0,0.109473304143542,0,0,0,0,0,0,-0.00959390288102266,0,0,0,0.0256646600545164,0,0,0,0,0,0,-0.0498647265513952,-0.27676567702306,0,0.0390196005126182,0,0,0,1.07383864304372,0,0,0,0,0,0
TED,0,0,0,0,-0.257219624237078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793994078478002,0,0,0.245853060999211,0,-1.73472347597681e-18,0,0,0,0,0.257682180559159,0,0,0.446794494827816,0,-0.270120025997047,0,-0.76341018445819,0,0,0,-0.148467193617144,-0.21044310896478,0,0,0,0.324619107155142,0,0,0,0.247844231590009,0,0.831592913921225,0,0,0,0,-1.1164582810103,0,0
RealEstate_excess,0.123760354690242,0,0,0,-0.0322823284126273,0,0,0,0,0,-0.077685695279466,0.0118360692755243,0,0,0,0,-0.163421783917241,0,0,0,0,-0.028985358877768,0,-0.0722711763489787,0,0,0,0,-0.000412481087502894,-0.0242857170729026,0,0,0.108034579388749,0,0,-0.0536596709656833,0,0,0,0,0,0,0,0,0,0.0483477426998177,0,0,0,0.0642967153163674,0,0.0278124501630003,0,0,0,0,0,0,0
MKreturn,-0.0135374703872801,-0.0417884424634041,0,0,-4.33680868994202e-19,-0.00293499197905711,0,0,-0.0144113688920144,0,0,0.0520152461466172,0,0,0,0,0,0,0.207458269243742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246643507053433,0,0.0338031736565683,-0.0352127290279229,0,0,0,0,0,0,0,0,0.0465835288679688,0.00585496542138905,-0.0303239279321976,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244548326859474,0,0,0,0,0,0.0012913200839033,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000742396783243546,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382126605396894,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715457437513738,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.000390204712595446,0,0.00509931098283804,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179590433914528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111766067079054,0,0,-1.0842021724855e-19,0,-0.000385273052708316,0.00392246408104146,0,0,0,0.0842380894307972,0,0
