,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600111.SH,X000301.SZ,X601600.SH,X600886.SH,X600010.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X000932.SZ,X600801.SH,X601991.SH,X600803.SH,X600352.SH,X600219.SH,X000898.SZ,X600795.SH,X000027.SZ,X600489.SH,X600157.SH,X600688.SH,X600486.SH,X002080.SZ,X600516.SH,X000723.SZ,X000807.SZ,X600027.SH,X600315.SH,X300037.SZ,X000825.SZ,X600299.SH,X000883.SZ,X601168.SH,X002353.SZ,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0,0,0,-0.212321217876828,0,0,0,0,0,0.0405744997764061,0.144072269889065,0,0,0,0,0,0,0,0.0660206133267585,0,0,-0.232339564222012,0,0,0,0,0,0,0,0,0,0,0,0.0571773184880712,0,0,0,0,0,0,0,0,0,0.1254790205374,0,0,-6.93889390390723e-18,-0.113145818811952,0,0,0,-0.0056589648112312,0,0
X600111.SH,0,0,0,0.128128374513308,0,0,0,0.146470833876436,0.055534472751964,0,0,0,0,0,0,0,0,0,0.660356015883188,0,0,0,0,0,0.0057052618524362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874275939759907,0.0389054436813397,0,0,0,0,-0.0911519093930613,0,0,0.302981273827752,0,0,0,0,0,0,0,0,-0.0638441841664418,0,0
X000301.SZ,0,0,0,0.227534590122081,0,0,0,0.0799882692413838,0,0,0,0,0.00253317919944592,0,0,0,0,0,0,0,0.16787691062993,0,0.131930125229469,0,0,0,0,0.343898293015478,0,0,0,0,-0.098635587343544,0,0,0,0,0.0650433363760296,0,0.125830112720323,0,0,-0.173586204296212,0,0,0,0,0.0479917709886373,0,0,0,0,0,0,0,0,-0.0204566205069813,0,0
X601600.SH,0,0,0,0,0,0.067939798209755,-0.0503447814309004,0,0,0,0,0,0.126771608046028,0,0.0868766050610782,0,0,0,0,0,0,0,0,0,0.0870619884701849,0,0,0,0,0.187026136625049,0.107855537753841,0,0,0,0,0,0,0,0,0,0.157115920505553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138507917403517,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361957823278328,0,0,0,0.0091077109580626,0,0,0,0,0,0.0172209597293355,0,0,0,0,0,0,0,0.140207593037669,0,0,0,0,0,0,0,0.167179226045189,0,0,0,0.0275459072108762,0,0,0,0,0,0,0,0.0217286238759371,0,0,0,-0.0096494070742727,0,0
X600010.SH,0,0,0,0,0,0,0,0.0389792267832199,0,0,0,0,0,0,0,0.154550910493981,0,0,0,0.00255818600810348,0,0,0,0.00832313474063628,0,0,0,0,0,0,0.241841857579188,0,0,0,0,0,0,-0.0881673392766024,-0.0487325019857715,0.208138157547264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0667205044307278,0,0,-0.306132349040836,0,0,0.00200242441057698,0,0.110861436005612,0,0,0,0,0,0,0,0,-0.101361785506151,0,0,0,0,0,0,0,0,-0.16977681357503,0,0.328558762660755,0,-6.93889390390723e-18,0,0,0,0.210684836234966,0,0,0,0,0,-0.0352752863483174,0,0.034202538362365,0,0,0,0.0212155554369891,0,0,0,0,0,0
X600176.SH,0,0,0,0.253415195441138,0,0,0,0,0,0.213125483049554,0,0,0,0,0.0678295838843144,0,0,0,0,0,0,0,0.131297059937722,0,0,0,0,0,0,0,0,0,-0.135239716376699,0,0,0,0,0,0.0891569690146559,0,0.112611886478428,0,0,0,0,0,0,0,0.0892820376175964,0,0,-0.0501553718198406,0,0,0,0,-0.0321087299377011,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.00410407297926706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449238931216065,0,0.0596399885738202,0,0,0,0,0,0.144228933801682,0,0,0,-0.0610670571718953,0,0.0503230230290929,0,0.139819335822711,0,0,-0.0252300847926562,0,0,0,0,0,0,0,0,0.015994438256835,0,0,0,0,0,0
X600426.SH,0,0,0,0.0817785417816101,0,0,0,0.141576817989306,0,0,0,0,0.0680401614114609,0,0,0.310213903783972,0,0,0,0,0.0584398571704013,0,0,0,0,0,-0.319884962874924,0,0,0.0496686443357288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129158538265155,0,0,0,0,-0.0266904328044171,0,0
X002466.SZ,0,0,0,0,0,0,0,0.424686863447271,0,0.0267723832772888,0,0,0,0,0.270562560664332,0,0,0,0,-0.238136365829209,0,0,0,0,0,0,0,0.125480328665354,0,0,0,0,0,0,0,0,0,0,0,0,0.0659236708674257,0,0,0,0,0,0,0,0,0,0.000216962401236326,0.0714543712095459,0,0,0,0,-0.0115539604085353,0,0
X000932.SZ,0,0,0,0,0,0.516334558697606,0,0.107806528599533,0,0,0,0,-0.0342410405200543,0,0.0166690488498012,-0.039971419320967,0,0,0,0,0,0.0626697891339126,0,0,0,0,0,-0.0252470705088692,0,0,0.332807255897916,0,0,0,0,0,0,0,0,0,0,0,-0.0218603102847929,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0355967882500084,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.122696001135934,0,0,0,0.0105307476978907,0,0.00558559255742322,0,0,0,0.0500509270486716,0,0.140528990709202,0.183259898548927,0.0419555948614418,0,0,0,0,0,0.0216821626362062,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467890667702776,0,0,0.0486044844340442,0,-0.00393514059412674,0.0519945406488484,0,0,0,0,0,0,0,0,0,0,0,0,-0.000879124926130141,0,0
X601991.SH,0,0,0,-0.0117735226898821,0,0,0,-0.0699499119963117,-0.0335140907324126,0,0,0,0,0,-0.112219992676332,0,0,0,0,0,0,0.408134493310016,0,0,0,0,0,0.00107869778563097,0,0.19257987271579,0,0,0.220944315672139,0,0,0,0,0,0.0711569886865313,4.33680868994202e-19,0,0,0,0,0,0,-0.0759911110842723,0,0,0,0,-0.00736816757861537,0,0,0,0,-0.0175036867747543,0,0
X600803.SH,0,0,0,0,-0.0972665992393609,0,0,0.237094485122428,0,0.166882362252769,0.152166581765105,0,0.051262017010158,0.0163833225114212,0.0364166316691789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109244394129237,0,0,0,-0.000401365756335933,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0597837804185795,0,0,0.185425477684955,0,0,0,0,0,0,0,0,0,0,-0.0827602901600565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545886294358233,0,0,0,0.0529514284613846,0,0,0,0.129097996379739,0,0,-0.0038555737490687,0,0,0,0,-0.0188577268444026,0,0
X600219.SH,0,0,0,0,0,0,0.0330944353599317,4.33680868994202e-19,0,0,0,0,0.214970888996122,0,-0.0851461398599328,0,0,0,0,-0.0930318812368661,0,0,0.169547954807634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748688922613553,0,0,0,0.335774522869868,0,0,0,0.193076637372313,0,0,0,0,0,0,0,-0.0614586626985103,0,0,0,-0.0395258902737668,0,0
X000898.SZ,0,0,0,0,0,0.34977134485764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746843045595603,0,0,0,0,-0.0193656994018968,0,0,0.112037287813442,0,0,0,0.0318382822754129,0,0,0,0,0,0,0,0,0,0,0,0.00872826391815191,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0501533709051983,0,0,0,0,0,0.0253187752139226,0,0,0,0,0,0,0.218760599082439,0.00492536337251528,0,0,0,0.097769481999047,0,0,0,0,0,0,0,0,0,0,0,0.0178090989940582,0,0.147417134055225,0,0,0,0,0,0.0889413459055365,0,0,0,0,0,0.00332897086839285,0,0,0,0.0178434810057042,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148642052491486,0,0,0.0805345738723578,0,0,-0.0890541615381581,0,0,0,0.0667043810571436,0,0.605981276520293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161199686754285,0,0,0,0.0159557812241436,0.266404524566497,-0.01576098122022,0,0,0,0,0,0.032073050233732,0,0,0,0.105855587706563,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.500132189675902,0.0714784496167018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076044009183019,0,0,0,0,0,0,0,0,0,0.0224620175419861,0.095593736188696,0,0,0,0,0.0757718396292787,0,0.00970383592028486,0,0,0,0.00296809069814777,-0.000206748327549254,0,0,0,-0.0211919732264011,0,0
X600157.SH,0,0,0,-0.0822364542107214,0,0,-0.0493616852291289,-0.0284476275054133,0,-0.112579213010024,0.0384555996983136,0.136456410764133,0,0,0,0,0,0,0,0.0884936136455977,0,0,0,0,0,0,0,0,0,0,0,0,0.00623656394292873,0,0,0,0,0,0,0.029181770695123,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0195856041395728,0,0,0,0,-0.0207398575962565,0,0
X600688.SH,0,0,0,0,0,0,0.0969912175465433,0,0.0156988470256091,0,0,0,0,0,0.0821920747355371,0,0.04458897694879,0,0,0.0534482643643809,0,0,0,-0.0322869977902256,0,0,-0.0148406947099588,0,0,0,0,0,0,0.200544889396117,0,0,-0.0822197435274637,0,0,0.0798412329443666,0,0,0,0,0,0,0,0,0,0,0,-0.00865965213623428,0,0,0,0,-0.0158037485565372,0,0
X600486.SH,0,0,0,0.152596865586564,0,0,0.0557314164909796,0.0521834863720505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178362444957571,-0.000535857442079539,0,0,0,0,-0.0162674923692248,0,0,0,0.128425098639221,0,0,0,0,0,0,0,0,0,-0.026502764142843,0,0,0,-0.0359332511224413,0,0
X002080.SZ,0,0,-0.0505814235554349,0,0,0,0,0.00987634689312388,0,0.126617866106548,0,0,0,0.113965584623668,0.115209849184769,0,0,0,0,0,0.144331799532774,0,0,0,0,0,0.0510331414035621,0,0,0,0,0,0,0,0,0,0,0,0.0846867504510187,0,0,0,0,0.102366965235627,0,0,-0.092286008597713,0,0.0323966289675478,0,0,0,-0.00284910266190973,0,0,0,-0.00528949804882987,0,0
X600516.SH,0,0,0,0,0,0,0.0238358963000626,0,0,0,0,0,0,0,0.0794461045858351,0.200181736921255,0,0,0,0.134114602327134,0.0966671597485107,0.222922683120685,0,0,0,0,0,0,0,-0.0553574048747685,0,0,0,0,0,0,0,0,0,0.278525391224164,0,0,0,0,0,0,0,0.20807421209849,0,0,0,0.0781227690579757,0,0,0,0,-0.00372297893313974,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.272721076785828,0,0,0,0,0,3.46944695195361e-18,0.0436595577636325,0,0,0,0,0,0,0,0,-0.0228539570786512,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.130142904451333,0.156662987117283,0,0,0.14219762827345,0,0,0,0.125749480531725,0,0,0,0,0.0876385455935558,0,0,0,0.0233265275503481,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040157949298997,0.0359411770986872,0,0,0,0.19844141897124,0,0,0,0.342638845727845,0,0,0,0,0.345667751711642,0,0,0,0,0,0,0,0,0.103218525150477,0,0,0.0821870115344454,0,0,0.144132782906994,0,0,0,0,0,0,-0.00294574584889331,0,0,0,0,0.0150494589498867,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00996099722237451,0,0,0,0,0,0,0.0108065457864303,0,0,0,0,0,0.352185572947901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440970762685892,0,0.109928738668918,0,0,0,3.46944695195361e-18,0,0.0815360093821125,0,0,0,-0.0112185964007898,0,0.00228166473820541,0,0,0,0.0183345293612573,0,0
X600315.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.245531912309392,0.0720920171400793,0,0,-0.108017827909243,0,0,0,0,0,0,0,0,0,0,-0.128506112308693,-0.108176029485896,0,0.309889392171667,0,0,0.0376964755181998,0,0,0,0.0435841275556231,0,-0.0048408563937531,0.0517806382102069,0,0,0,0,0,0,0,0,0,0,0.367849040641389,0.0576148563200083,0,0,0,0,0.007043500289686,0,0
X300037.SZ,0,0,0,0,0,0,0,0.127513204592533,0,0.148280345471016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453453276511241,0,0.138634655182829,0,0,0,0,-0.319374793012337,0,0.024890034579769,0,0,0,0,0,0.0879756053614668,0,0,0,0,0,-0.0717522035852958,0,0,0,0,0,0,0.032570925503801,0,0,0,0,-0.0376940687460208,0,0
X000825.SZ,0,0,0,0,0,0.321318568034395,0,-0.0722512127177424,0,0,0,0,0.153446256474411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373411347510395,0,-0.0332034552152956,0,0,0,0,0,0.068397092615086,0,-4.33680868994202e-19,0,0,0,0,0,0.00532042289949747,0,0,0,0,-0.017793263452425,-0.011437669838853,0,0,0,0.0193915683301023,0,0
X600299.SH,0,0,0,0.0761941627830453,0,0,-0.0148766618547763,0,0.122573198368522,0,0.0557487290394219,0,0,0,0,0,0,0,0,0,0.0304133843825269,0,0,0.111491791070216,0,0,0,0,0,0,-0.011125653359702,0,0.00993627699168044,0,0,0,0,0,0,0,0,0,0,0.0748127037346917,0,0,0,0.0625336003787701,0,0,0,-0.0218100420472338,0,0,0,0,0.00559342771938187,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.128388115980585,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0584647542284813,0,0,0,0,0,0,0.333881813395031,0.0970381516710313,0,0,0,-0.109343309732796,0,0.0943825400114715,0.0754901441110048,0,0.406008701535374,0,0.0300209660501211,0,0,0,0,0,0,-0.118722228251754,-0.0341803021096785,0.0143278849496159,0,0,0,0.106726046492759,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0284955786707219,1.73472347597681e-18,0,0,0.108168725203441,0,0,0.149561112794881,0,-0.118742359497031,0,0,0,0,0,0.00793255919763291,0,0,0,0,0,0,0.00558440377028665,0,0,0,0,0,0,0,0,0,0.109402793697414,0,0,0,0.0148916226265306,0.201993063150323,0,0,0,0,0,-0.0138782784966123,-0.0229026426805381,0,0,0,-0.0477207221724295,0,0
X002353.SZ,0,0.160368721960024,0,0,0,0,0,0,0.131566721618204,0,0.316887489230897,0,0,0,0.291138376722668,0,0,0,0.092095264664737,0,0.21097672932104,0,0,0.189718410298155,-0.0778354586037163,0,0,0,0,-0.197314474239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678496125649046,0,0,0,0,0,0,0,-0.099121063488658,0,0,0,-0.0237977814395906,0,0
X601992.SH,0,0,0,-0.0319816237698793,0,0,0,0,0,0,0.0225015566810732,0,0,0,0.0604012325108423,0,0,0,0.09249873661051,0,0,0,0,0.0192750106583238,-0.0192680896065193,0,0,0,0,0,0,0,0,0,0,0,-0.141543024760119,0,0,0,0,0,0,0,0.0419067058231359,0,0,0,0,0,0,0.00809329033013333,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.020014557891395,0.0375856150455566,0,0,-0.0618433676097567,0,0,0,0,0,0,0,0.00920047929627349,0,0,0,0,0,0,0,-0.258773864502917,0,0,0,0,0,0,0,0,0,0,0,0.0983385116339203,0,0.10132392175417,0,0,0,0,-0.146457206191226,0,0,0,0.0635348133994826,-0.052258311806282,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0414855819477868,0,0,0,0,0,0,0,0,0,-0.0935958282828904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203958307863817,0.0469045470602056,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0196996286213169,0,0.0665563170568357,0,0,0,0,0,0.329979339398988,0,0.983736325355453,0,0,0,-0.23729781436982,0,0
TED,0,0,0,0,0,0.0107407424780559,-0.0235876261096077,0,0,0,0.0694129663015964,0,0,0,-0.133508228355536,0,0,0,0,0,0,0,0,0,0.108181515822218,0,0,0,0,0,0,0,0.0684714238258824,0,0.173932631586686,0,0,0,0,-0.108823259624025,0,0,-0.10615654369309,0,0,0,0,0,0,0,-0.777436295122455,0.797619403397705,0,0,0,0,0.0358186618856562,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0270356099164112,0,0,0,0,-0.0426361264819031,0,0,-0.058515652874986,0,0,0,0,0.0550770613082947,0,0,0,0.00894378644294573,0,0,0,0,0.00373462073568283,0,0,0,0,0,0,0,0,0,-0.00276654830428757,0.126302684929098,0,0,0,0.078243017860534,-0.0672572361714353,0,0,1.0842021724855e-19,0,0,0,0,-0.00113630063521282,0,0
MKreturn,0,0,0,0.0110117572325781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001820861985173,-0.00177337497335117,0,0,0,0,0,0,0,0,0,0,0.0344546591145769,0,0,0,0,0,0,0,0,0,0.0115513511527722,0,-0.0818414144660415,0,-0.0239762839627413,0,0,0,-0.0225750671311569,0,0
MKvol,0,0,0,0,0,0,0.000460389507937055,0,0,0,0,0,0,0,-0.000632937529479417,-0.000805581646918535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000287125362391389,-1.73770577652855e-05,0,0,-0.000824239733975248,0,0,0,0,0,0,0,0,-0.00086546647448622,0.00170307713908485,0,0,0,-0.00418665704949753,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405610716888833,0,0,0,0,0.00446672325860373,0,-0.444954455749732,0,0,0,0,0.539815538969806,0,0,-0.119071296165799,0,6.93889390390723e-18,0,0,0,0,0,0,-1.05829961157938,1.34602691980437,0,0,0,0,0,-12.1043291503772
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000553747829680405,0,0.000424913909505262,0,-0.000130766752986791,-0.00216251571167675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992163447974384,0,0,0.000929685441012668,0,0,0,0,0,0,0,0,0,-0.00258237907756261,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.0014288525416093,0,0,0,-0.00367454209092258,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00145457836115754,0,0,0,0,0,0,-3.59071816183867e-05,-2.16840434497101e-19,0,0,0,0.00184944118087899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018224274530562,0,0,0.000285534905395206,0,0,0,0,0,0,0,0,0,0,0,-0.0269446422958789,0.0230530586577372,0,0,0,-0.0714383308947822,0,0
