,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600795.SH,X600886.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000883.SZ,X002353.SZ,X000898.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X000831.SZ,X000825.SZ,X600315.SH,X601699.SH,X600660.SH,X600352.SH,X600808.SH,X000027.SZ,X002470.SZ,X000630.SZ,X600549.SH,X600307.SH,X600490.SH,X000959.SZ,X600578.SH,X000983.SZ,X000937.SZ,X600863.SH,X600516.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.210190837476535,0,0,0,0,0,0,0,0,0,0.0361037630543805,0,0,0,0,0.130230358861058,0,0,0,0,0,0.195821945182373,0,0,0,0,0,0,0,0,0.0749859966634753,0,0,0.00344588781703109,0,0.0295496602845985,0,0,0.042754728436087,0,0.0769160718575153,0,0.0120688477319988,-0.0295642383266043,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652108452363455,0.0415623581690156,0.192897176014415,0,0.104483018465785,0,0,0,0,0,0,0,0,0,0.0511687129933591,0,0.0318250905311637,0,0,0,0,0.0164569938757569,0,0,0,0,0,0,0,0.000577673144624442,0.0117137661844952,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.191472553862255,0,0,0,0,0,0,0,0,0,0.112457568201991,0,0,0,-0.0228084978632759,0,0.0822185280232234,0,6.93889390390723e-18,0,0,0,0,0,0,0.185722348016731,0,0,0,0,0.0682502508182259,0,0,0,0,0,0,0,0,0,0,0,0.126867988967302,0,0,0,-0.00288396199504967,0.0271822867155836,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0789917321947277,0,0,0,0,0,0,0,0,0.407318361357095,0,0,0,0,0.0323713816938181,-0.115715831833732,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.152203525701014,0,0,0,0,0.0510081399471575,0.266844137397348,0,0,-0.0199135902295804,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153288119120478,0,0,0,0,0.0164543366141724,0.0493471149371206,0,0,0,0,0,0,0,0,0.0117822667495756,0,0,0.149339590426592,0,0,0,0,0,0,0.0329482818339831,0,0,0,0.349356656413615,0.300727105700939,0,0,0,-0.0238365793226378,0.0107109456939249,0,0,0,-0.109389742301885,0,0
X600027.SH,0,0,0,0.185883409881375,0.221537066077092,0,0,0.326731035589124,0,0,0,0.0295796404350666,0,0.00767890057303771,0.0142926573903604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018588952584686,0,0,-0.0530766289643848,0,0,0,-0.00718532640612968,0,0,0,0,0,0,0,0,0,0,0.0127882287439955,0,0,0,-0.0449079658513641,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.241986466010411,0,0,0,0,0,0,0,0,0.0739628009774062,0.10827251150212,0,0,0,0.00625201634784971,0,0,0,0.0982099222294309,0,0,0,0,0,0.210126158567533,0,0,0,0,0,0,0,0,0,-0.109417559062105,0.0244731702907605,0.158178157565083,0,0,-0.0123144627030541,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.113798456085829,0,0,0,0,-0.0871871234247146,0,0,0,0,0.0836613584826832,0,0,0.00606265694155334,0.0614544724162656,0.0106588133260571,0.0541125249724793,0,0,0,0,0,0,0,0,0,0,0,0.176343037372875,0,0.0299775383015951,0,0,0.00617869901371004,0.0186894419480188,0,0,0,-0.115709691096409,0,0,0,0.00757603675473665,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.225642509475654,0.0661175076296314,0.047334560925065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125988572471187,0,0,0.0205861092194869,0,0,0,0,0,0.055066008785603,0,0,0,0,0,0,0,0.0322216036148674,0,0,-0.00616618104536711,-0.0241681721708354,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0718447711952483,0,0,0,0,0,0,0,0,0,0.0143321580195804,0,0,0,0,0.148662942782076,0,0,0,0,0,0,0,-0.0528676243670635,0.0576648057441691,0,0,0,0,-0.0101914080435056,0,0.00185582204374342,0,0.0195619234180288,0,0,0,0.0867216222592384,0,0,0,0,0.00847572946844979,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717915215198684,0,0,0.11324458103212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11891927840205,0,0,0,0,0.188750814135365,0,0,0,0,0.188260005027621,0.0732479795785901,0,0,-0.00745497167728623,-0.0467155429367366,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374838165067162,0,0,0,0,0,0,0,0.222688899531328,0.139981306517418,0,0,0.717969645608684,-0.206673328028578,0.230941294498684,0.0773622009672455,0,0,0,-0.0748373483103462,-0.319484763355323,0.0525639962225398,0,0,0,0,0,0,0.0405989029182666,-0.0372064074030273,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.143134427906888,0,0,0,0,0.106520221272211,0,0,0.093168111870909,0,0,0,0.0530929130951519,0,0,0,0,0,0,0.153380096965634,0,0,0,-0.0538685805124824,0.0273331727751546,0.0976267002887523,0.0730099951275097,0,0,-0.0865980000211992,0,0.0337076704525927,0,0,0,0.276427405602106,0,0,0.0302895788997113,0.0147354056927749,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0247598515376385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268452821372666,0,0,0,0.063418700158517,0,0,0,0.04729230636046,0.091838605899237,0,0,0,0,0.0390796433825908,0,0.0186267969326402,0,0,0,0,0,0,0,0.0345107412574647,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542326149339383,0,0,0,0,0,0,0,0.0823128960545266,0,0,0,0,0,0.124372736022857,0,0.0453225458389124,0,0,0,0,0.0523387168872027,0,0.0270950748018168,0,0.0570444864504567,0.040217552897726,0,0.0295814956613077,0,0,0,0,0.0130426843152035,0.0287024409740239,0,0.00548546716156444,0.0158261095665176,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.344972513702919,0,0,0,0,0,0.208509113290082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139630884078605,0.074991679789244,0,0,0,0,0.202548742151221,0.0829583596571633,0.195468694805811,0,0,0,0,0,0,0,-0.0241092237663894,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576162856398125,0,0,0.265848897613356,0.308127037841545,0,0,0,0,0,0,0,0,0.731059130000715,0,0.085052445342466,0,0,0.243619265760956,0.0884513942837188,0.0922075969389719,0,0,0,0,0.112335574948134,0,0,0,0,0,0,0,0,0.0600123795148352,0,0,0,0.0497191975868102,-0.0268848863459115,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.221384499215835,0,0,0,0,0.132914133822622,0,0,0,0,0.0345068901073951,0,0,0,0,0,0,0,0.0392007047379,0,0,0,0.0315705282892447,0,0,0,0,0,0,0,0.025392919800504,0,0,0,0,0.126505055437023,0,0,0,0,0,0,-0.00358134640517485,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284754634036924,0,0,0,0,0,0,0,0.0791576104710934,0,0,0,0.10227876212951,0,0,0,0,0,0,0,0,0.00347785425075537,0,0,0,0,0.00619303530841631,0,0.0333007370255739,0,0,0,0,0,0,0,0.0108074526271309,-0.0340355083478186,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.0581661013268285,0.111951857498717,0.0209254893314217,0,0,0,0,0,0.158410397675264,0.175457714649059,0,0,0,0,0.0389841656369341,0,0,0,0,0,0,0.137038048900601,0,0,0,0,0,0,0,0,0,0.0101130847793809,0,-0.026940102144371,0,0.0850146487487502,0,0,0,0,0,0,0,0,0,0,0.0226709434770446,-0.0304289685377412,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270717322450403,0,0,0.0252693145062022,0.216636894566359,0,0,0,0,0,0,0,0,0.0145836764275877,0.0547046832236497,0.198972104411117,0,0,0,0,0.0295278340743608,0,0,0,0,0,0,0,0.0881295475504706,-0.0901011052021105,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.166860353648682,0,0,0,0,-0.200464951340008,0,0,0.119045596786824,0.137767843817456,0.0966047639020592,0,0.0500438519500176,0.203468200772154,0.0999413754311842,0,0,0,-0.324987378602099,0,0,0,0,-0.119973374715676,0,0,0,0,0,0.0420232877521381,0,0,0,0,0,0,0,0,0.0240400493906279,-0.00351910623182686,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768801140129705,0.0919834991704064,0.101519974301162,0,0.152842278385091,0,0.0526570723442603,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0580831159819686,0,0,0,0,0,0.0350521105701307,0,0,0,0,0,0,0,0,0.375348933886932,0.102605636908111,0,0,0,0.00184229185968963,-0.0145287003327377,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.162455094345507,0,0.00454226571429442,0.0539854640166807,0,0,0.185341788998666,0,0,0,0.0108738532033456,0,0,0,0,0,0,0,-0.00291500791308294,0,0,0,0,-0.101354516418978,0,0,0,0,0,0.00258456528332103,0.139956994258707,0,0,0.223785650421789,0,-1.73472347597681e-18,0,0,0,0,-0.172849154773751,0,0,-0.0224938756127987,0,0
X600352.SH,0,-0.205684948180887,0,0,0,0,0,0,0,0,0,0,0.164275911246446,0,0,0,-0.0599971184018488,0,0,0,0,0.2614732222496,0,0.365740029456077,0,0,0,0,0,0,0,0.0460423171097281,0,0,0,0,0,0,0,0,0,0.16720301082159,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.00444923832951955,0,0,0,0.314552158677715,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209683028226012,0,0.203133916587073,0,0,0.0751425526475818,0.0984071252019204,0,0,0,0.188483373722775,0,0,0,0,0,0,0.0747620035547019,0,0,0.0694995584545621,0,0.126595268431214,0.381902785556461,0,0,0.127868913803339,0,0,0,0.0323968836695951,-0.0443372101349354,0,0,0,-0.097351478947564,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293697441686398,0,-6.93889390390723e-18,0,0,0.133772816375557,0,0,0.168025576941419,0,0,0,0.0944779697608567,0,0,-0.027107695588819,0,0,0,0.0607019054423674,0,0.0577952188558698,0,0,0.0520984685880821,0,0,0.0473516478015222,0,0,0.086986898882399,0,0,0,0.0216934056129819,-0.0548844567820888,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136888197581065,0,0,0.0435433529738899,0,0,0.00778181806639158,-0.00257900003328029,0,0,0,0,0,0,0,0.171566937495871,0,0,0,0,0,0.0587373662784069,0,0,0,0.254228730255415,0,0,0,0,0,0,0,0,0,-0.00706329457132049,0.057171848535216,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352337209460371,0,0,-0.0215495655618914,0,-0.069454765073038,0,0,0,0,0,0,0,0,0.040152819383573,0,0,0,0,0,0,0.2953475554331,-0.0885926065850161,0,0.122754050780245,0,0.0474838761377281,0,0,0,0.275900556626583,0,-0.0141469359173467,0.0300426419300556,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214843670924172,0,0,0,0.0769327010375695,0,0,0,0,0,0,0.0552020628208986,0.0590210906670703,0,0,0,0,0.033597397313018,0,0,0.141972743564969,0,0,0.0114592146952067,0,-5.42101086242752e-20,0.050966344241142,0,0,0.0814795463829682,0,0,0.00366853442153982,-0.00934436525625714,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130126541147509,0,0.0169723962980111,0,0,0,0,0,0,0.211395114793747,0,0.608932870202132,0,0,0,0,0,0,-0.00828155173325764,-0.206556657248271,0,0,0,0.0811442475900462,0,0,0,-0.0773896398562656,0,0,0,0,0,0,0,0,0.0197138204658601,-0.0110695089639113,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0.0778995496482386,0,0,0,0,0,0.232124303538283,0,0.0486510858079672,0.275754894794535,0.187258054248504,0.0384024246580893,0,0,0,0,-0.134487213995565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156295516874607,0,0.114619176518652,-0.0860744538758755,0,0,0,0,0,0,0.107438044114123,-0.261260082459639,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714717933982246,0,0,0,0,0.0111086219175404,0,0.245711912532844,0,0,0,0,0.0900522145026035,-0.109641259596805,0,0,0,0,0.0903203878578351,0,0,0,0.0889650385438382,0,0,0.122016137019152,0,0,0,0,0,0,0.0178008631487829,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0770681862031582,0,0,0,0,0,0,0,0,0.0993837623153019,0,0.0680348902705729,0,0,0,0,0.0324581595112694,0,0.0464216982024059,0,0,0,0,0.0518691704899507,0.056201047888535,0,0,0,0.00877805836367745,0.0046692665754738,0.122552638198165,0,0,0,0,0.152659135244672,0,0,0,-0.00112545587337311,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.171158295225973,-1.73472347597681e-18,0,0,0,0.0515756459791487,0.0818703140049592,0,0,0,0,0,0,0,0,0,0.0161764593581896,0,0,0,0,0,0,0,0.382552091261701,0,0,0.0221822731530544,0,0,0.0930786223209298,0,0,0,0,0,0,0,0,0,0.0914181035525051,0,0.00609974035826779,0.00319977664869374,0,0,0,0,0,0
X000937.SZ,0,0,0.012662448669634,0,0,0.0231668629048225,0,0,0,0,0,0,0,0,0.118660298795555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00893536871387574,0,0.525464965819243,0,0,0,0,-0.0621949904266571,0,0,0,0,0.132580735075514,0,0.0815106556585164,0,0.085029756868098,0,0,0,-0.00563847934725098,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.0280558352693906,0,0.175659793748377,0,0,0,0,0,0.20735046996281,0,0,0,0,0,0,0.0521547339448486,-0.0629854397475409,0,0,0,0,0,0,0,0,0.0713838728583367,0,0,0,-0.0642585748470601,0,0.284003419447588,0,0,0,0,0,0,0,0,0,0,0.141731171564354,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0789950476556865,0,0,0,0.17447573222321,0,0,0,0.15425233325511,0,0.0714672844617024,0,0,0,0,0,0,0,0.0428314896529927,0,0,0,0,0,0,0,0,0.128787341535773,0,0.0359927748800967,0,0,0,0,0,0,0.354942412812523,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.152383116609988,0.116908939301887,0,0,0.0131570723665059,0,0.131414744161724,0,0.121757699203493,0.0765352257312597,0,0,0,0,0.143264273948614,0,0,0.128755230860444,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.170754076144408,0,0,0,0.00552603828207135,0,0,0,0,0,0,0,-0.0265249422886394,0.0224738665564076,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413851546576974,0.102589549696927,0,0,0,0,0.0828585647971817,0,0,0.0391794518903105,0.0351367322296757,-0.202402868152281,0,-0.0739403096312074,0,0,0,0,0,0,0,0,0,0,0,0.100613062509014,0.0243018029310577,0,-0.00122112055433017,0,0,0.0300554836034177,0,0,0,0,0,0,0.0267121752833715,-0.0711098520466612,-0.0230545945026863,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321070124158805,0,0,0,0.665756347186559,0,0,0,0,0,0,0,0,-0.264378460575722,0,0,0,0,0,0,0,0.339524411341079,0,0,-0.363476132402056,0,0,0.695978017494088,0,0,0,0,0,0,0.465169752812829,0,0,0,1.31124508717496,0,0,0,-4.47557608429998,0,0
TED,0,0,0,0,0,0,-0.58490355391783,0,0,0,0,0,0.183565578931397,0,0,0,0,0,0,-0.652093728798611,0,0,0.332691245874445,0,0,0,0,0,0,0.540807113319354,-0.286761776342975,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.542106335845104,0,0,0,0,0.0765425197516404,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828868440630499,0,0,-0.0991912056264614,0.0645901410823624,0,0,0,-0.149369851033843,0,0,-0.0217444944480842,0,0,0.0648298933338298,0,0,-0.262257561672899,0,0,0,0,0,0,0.0195521987212778,0,0,0.010546251546424,0,0,0,0.0344624082248869,0,0,0.0460497586421684,-0.0846795442834782,0,0.309142357974386,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065490422736983,0,0,0,0,0,-0.222781524379453,0,0.0269969968078574,0,0,0,0,0.04486669046068,0,0,0,0,-0.0177336312995249,0,0,0,0.0970600765177634,0,-0.0689408541375132,0,0,0.0143998688236172,0,0.104323039876426,-0.0521993683191107,0,0,0,0,0,0,-0.00603215966947314,0.00234658754262418,0,0,0,0.0283835282818175,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034754971540464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137742192892555,0,0,0.00149189984302376,0,0,0,0.00076421934243307,0,0,0,-0.00137232208410117,-0.000723620960637513,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0131973691883779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933663332225252,0,0,0,0,0.00763976951219002,0,0.0104940315377045,0,0,0,0,0,0,0,-0.0967018542814389,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00971717530727545,0,0,0,0,0,0,0,0.00246574571918961,0,0,0.0136686437890351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050723747805266,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367142580741696,0,-0.00168918297106814,0,0,0,-0.00390847152630278,-0.00307657835249597,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.013853452953796,0.014785058995523,0.0240985271077611,0,0,0,-0.00714661369622655,0,0,0,0,0.0116908066089274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459435765742314,-0.0131724660542364,-0.00908157373427834,0,0,0,-0.00880682098169114,-0.0149342239450802,0,0,-0.00984935439184188,0.0265511660432707,0,0,0,-0.149927656616041,0,0
