,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X601991.SH,X600362.SH,X600188.SH,X600547.SH,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000792.SZ,X000408.SZ,X000786.SZ,X000723.SZ,X000553.SZ,X600176.SH,X600219.SH,X600339.SH,X002271.SZ,X600489.SH,X000959.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X600299.SH,X000630.SZ,X000983.SZ,X000807.SZ,X000825.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570820828012021,0,0,0,0,0,0,0,0.0351191006354794,0.0160896691452157,0.00192629015095419,0,0,0,0,0.0772768054196354,0.0667045431919359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324995691413672,0,0,-0.00457260056586798,-0.00304776714221544,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0085558981538892,0,0.0878176654384784,0,0,0,0.0189665573356314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12472793810142,-0.130455437686735,-0.00859098068062605,0,0,0,0,0,0,0,0,0,0,0,0,0.256509222864231,0,0,0.00754784244235051,0,0,0,-0.0608693326981006,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0271385713232352,0,0,0.0614254323483434,0,0,0,0,0,0,0,0.0164017410902133,0,0,0.1856565386138,0,0,0,0.0438639306195882,-0.12356825152178,0,0,0,0,0,0,0.0103924370196664,0.1674829850598,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.059434064962514,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0213996945958238,0,0,0,0,0,0,0,0,-0.100158078533196,0,0,0.0954815112901488,-0.253732463926938,0,0,0,0,0,0.159409275104126,0,0,0,0,0,0,0.0353176860456316,0,0,0,0,0,0,0,0,0,0,0.0732554659954896,0,0,0,0.0576838151147773,-0.0640806498104964,0,0,0,-0.0223816576992129,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0178908592445624,0,0.593363251879796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802342428780028,0.0573254238872294,0.0701929307087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103118014969495,0,0,0,0.00220468357449758,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0751294100928239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458048838695014,0.092181245285783,0,0,0,0,-0.021067268436435,-0.0223145696606514,0.0346291173573726,0,0,0.0521289844615582,0,0,0,0,0,0,0,0,0,0,0,0.132063325519973,0,0.10268538667322,0,-0.238920638440409,0,-0.0225689931951668,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.213129641871084,0,0,0,0,0,0,-0.258229100014867,0,0.0587560637874056,0,0,0,0,0,0,0,0,0,-0.0992403473212985,0,0,0,-0.0255619921649868,0,0,0,0.143126999863287,0,0,-0.135177034062664,0,0,0,0,0,0,-0.0629193621217895,0,0,0,-0.26059073457644,0.165474690220688,0,0,-0.0179993062335091,0.0744091948804863,-0.119689443857233,0,0,0,0,0
X601991.SH,0,0,-0.0737436485732377,0,-0.0202368228011407,0.124754683348371,0,0,0.056308974686474,0,0,0,0,0,0,0,0,0,-0.0074343145911414,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0209660645230777,0,0,0,0.0404109881591298,0.0355759348273181,0,0.201795113301949,-0.0576168767352771,0,0,0,0,0,0,0.113127544455861,0,0,0,0,0,0,-0.0207279825578246,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0172673654236339,0,0,0,0,0,0,0,0,0.0294571094935014,0,0,0,0,0.185488916707292,0,0,0.0558262382220183,0,0,0,0,0,0,-0.0665855615441235,0.0601626550070922,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.822913859181575,0,0,0,0,0,-0.0137389497048783,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0448021288875852,0,0,0,0.0959278596307599,0,0,0,0,0,0,0,0,0.196461805448755,0,0,0,0,0,0,0,0,0,0,0,-0.155992017941787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453926777973479,0.00602442600547655,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0825386428275275,0,0,0,0.097683315862667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406249891066301,0,0,0,0,0,0,0.0413299311867166,0,0.016322684027531,0,0,0,0,0,0.537098722582128,0,0,0,0,0,0,0,0,0.0198583985981912,0,0,0,0.000128028245929486,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169743540907259,0,0,-0.0560709248725052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521788251947951,0,-0.0890119097060903,-0.022953032207528,-0.00132363635018253,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.303091125789709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207421406145299,0.00690168430610125,0,0,0,-0.00174437984420823,0,0,0,0,0.107812701522891,0,0.402471243762854,0,0,0,0,0,0,0,0,0,0.633608116587823,0.228368620081036,0,0,0,-0.0572097023242557,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.923429724027655,0,0.110487802056798,0,0,0,0,0,0,0,0,-0.0878701888201217,0,0,0.260544504152253,0,0,0,0,0,-4.33680868994202e-19,0.0589020593676393,0,0.107767993182897,-0.0910396331650906,0.311430884609385,0,0,-0.0535180063337044,0,0,0,0,0,0,0,0,0,0.248055512544004,0,0,0,8.67361737988404e-19,-0.059699146373068,0,0,0,0,0,0
X000898.SZ,0,0,0,0.152412205629681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106806957413121,0,0,0,0,0,0,0,0,0.0088835647260813,0,-0.0379160583779375,0.0273339266427998,0,0,0,0,0,0,0.11363699030271,0,0,0,0.571605189222635,0,0,0.0278584999762078,0,0,0,0,-0.0272292688740163,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.25278321009264,0,0.0406177467926202,0,-0.00661610829607676,0,0,0,3.46944695195361e-18,0,0,0,0.0505770002707972,0,0,0,0.0873245456797963,0,0,0,0,0,0,0.0387884153104531,0,0,0,0,0,0,0.00774879861199242,0,0.29171047245796,0,0,0,0.0586302223085853,0,0,0.100448090448223,-0.0604845458864093,0,0,0,-0.0568355796745659,0.0220183799314722,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0946004292728021,0,0,0.0084145976246513,0.00406672384234989,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.016944615433286,0,0,0,0,0,0.0382310628510475,0,-0.0140969659158115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174515061112901,0,0.0404367171791976,0,0,-0.012948727307577,0,0,0,0,0,0,0
X600027.SH,0,0,-0.0938626480498174,0,0,0,0,0,0.0607165043990281,0.137130018117136,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212918063948507,0.0253177108380231,0,0,0,0.00821066494585965,0.0634007501530115,0,0,0,0,0,0.0841591268938761,0,0,0.0227796953953904,0,0,0,0,0.0841114884763782,0,0,0.014004195722513,-0.0325387416445055,0,0,-0.00850942217240087,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.324338736038835,0,0,0,0.143261121093537,0,-0.208225725877228,0,0,0,0,0,0,-0.0947328990211154,0.334041099232991,0,0,0,0,0.0171892308761151,0,0,0,0,0.224795706352342,0,0.127727496366857,0,0,0,0,0,0,-0.17381255436427,0,0,-0.0526306124531796,-1.38777878078145e-17,0,0,0.171422277188001,0,0,0,0,-0.693768710491278,0,0
X000408.SZ,0,0,0,0,0,-0.790477741267283,0,0,0,0,0.135779215044373,0,0,0,0.133162454629593,0,0,0,0,0,0.477844423957217,0,0.0429689208471749,0.0648646389762715,0,0,0,0,0.303638063397713,0,-0.102551859566354,0,0,0,0.538411158343446,-0.064278270699167,0,0,0,0,0,0,0.066575981279778,0,0,0,0,0,0,0.103110040246082,0.237125484284209,-0.131078266136918,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155712253019327,0,0.340087897456978,-0.303917786009874,0,0,0,0,0,0.0799579527910433,0,0,0,0,-0.0322075546285881,0,0,0,0.187940643186734,0.196408279341514,0.00201771065649625,-0.119801467354864,0,0,-3.46944695195361e-18,0.183307141031025,0,0,-1.38777878078145e-17,0,0,0.1316739106343,0,0.0534930521161589,-0.319059367502298,0,0.0293583971771062,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.10210569344382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271232213656652,0,0.0616084762261382,0,0,-0.0905455463984666,-0.0839304412607552,0.114952224986388,0,0,0,0,0,0,0,0.118248453448057,0.00923566798244845,0,0,0.0127536001099414,0,0,0.0751022082354188,-3.11852030184855e-05,-0.177098257416218,0,0,0.0075989027388421,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0771432786442366,0,0,0.0276858199986071,0,-0.0731804390376603,0,0,0,0,0,0,0.0465603696832933,0.00995084656002152,0,0,0,0,0,0,0.115537324739773,0,0,0,-0.0186736681452896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931005438281941,0,0,-0.124944730780428,0.121197061587695,0,0,0,0,0,0
X600176.SH,0,0,0,-0.180206167263044,0,0.0445738419861798,0,0,0.0380687487162858,0,0,0,0,0,0,0.132786923683089,0.00797428005161548,0,0,0,0,0,0,0,0,0,0,0,0.0318716655943265,0,0.0340417293247256,0,-0.0379338915554175,0,0,0,0,0,0,0.0536762714594625,0,0,0,0,0,0,0,0.0313063035491466,0,0.0702313803609021,-0.073032108842364,0.0815251579905196,-0.0983503568322014,0,0,0,0,0
X600219.SH,0,0,0,0.0114594114912659,-0.0121396976503954,0.138724587705149,0,0,0,0,0,0,0,0,-0.0714705965090775,0,0,0.090642659385067,0.230134130420574,0,0,0,0.188225814359169,0.015092660195155,0,0,0,0,0,0.0500646415581785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015491578481007,-0.00485918165080073,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.24335075517578,0,-0.0639019274290375,0.0427877756982304,0,0,0,0,0,0,0.117379951113784,0,0,0,0,0,0,0,0.0411079737033288,0,0,0,0.120986488255747,0,0,0,0,0.0200800766527471,0,0,0,0,0,0,0,0,0,0,-0.0227321683574312,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.255462392817036,0,0.0153896044364973,0,0,-0.186094324973334,0,0,0,0,0,-0.166168149340745,0.0575545151761215,0,0,0,0,0,0.0601945404482616,0.136932701564199,0,0,0,0.22089514396405,0,0,-0.240749060965266,0.144310001821178,-0.059047805672662,-0.325684274253761,-0.117738010497346,0,0,0,0,0,0,0,0,0,0,0,0.209009982546942,0,0,0,0,-0.0910560979036349,0.0830016887954519,0.342564007709918,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426770934547174,0,0,0,0.0798539554427635,4.33680868994202e-19,0.310931523769356,0,-0.0179956021459686,-0.0180647770684944,0,0,0,0,0,0,0.0673654365748444,0,0,0,0,0,0,0,0,0,0,0,0.0196304652566397,0,0,0.163816853507128,0,0,0,0,-0.00589763200392745,0.0159842313911609,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109487919051662,0.120098515045074,0,0,0,0.0330277390351924,0,0.0744176056097579,0.00727347154429318,0,0.0931249011662201,-0.0969313515318453,0,0,0,0,0,0,0,0.107712127603643,0,0,0.111954910178005,0,0.115669681825361,0,0.0427616351266422,-0.0226654587221617,0.0492455201490525,0,0,0,0,0,0
X600352.SH,0,0,0.0502328832887561,0.0420958835036822,0,0,0,0,0.085496970410695,0,0,0,0,0,0,0,0,0,0.184337156567552,0,0,0,0,-0.121593456352997,0,0,0,0,0.117250187807073,0.0491472833411609,0.0264454503930568,0.0565650534739778,0,0.107262027744888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491718315639808,0.0920362794811676,0,0,-0.0108400976509458,-0.000665143377162541,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0799632297128788,0,0,0,0,0,-0.0532256918936071,0,0.01392389948985,0,0,0,0,0,0.0111942722640767,-0.023827363695217,0,0.0605530268608601,0,0,0.0168685735056898,0.0387055829385005,0,0,-0.0368501134091137,0.0543069276588091,0,0,0,0,0,0,0,0,0,0.0180277986767826,0,0,0,0,0,0,-0.0110061214099504,0.00909176110292259,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0174348240373234,0,0,0.0435916026857241,0,0,0.0486618543488401,0,0,0.0102983397353459,0,0,0,0,0.0126691798710801,0,0,0,0,0,0,0,0,0,0,-0.007772925191597,0,0,0,0,0,0,0,0,0,0,0,0.0366218761727877,0,0,0,0,0.0684315690793778,0,0,0,0.00503486662330305,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0509686990732937,0,0,0,0,0,0.057137761275341,0,0,0,0,0,0,0,0,0.0129165911860449,0,0,0,0,0.0610589355729036,0,0.0624615289699365,0,0,0,0,0,0,0,0.601873435560264,0,0,0,0,0,0,0.277655088739188,0.124768346304869,0,-0.0717842132229785,0,0,-0.0412649080836493,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0530703675643838,0,0,0.0442582834625042,0,0,0.185372396796259,0,0,0.0214539036953598,0,0,0,0,0,0.037873167854645,0,0.0397144920202192,-0.0405755512310571,0,0,0,0,0.00534003024265677,0,0,0,-0.0102751325865548,0.0430132597348834,0,0,0,0,0,0,0,0,0,0,0,0.0413544091765545,0,0,0,0,0,-0.000878350822495223,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0699380333858101,0,0.006419542828154,0,0,0.0246143046820099,0,0,0,0,0,0.00891867166557768,0,0,0,0.528482041939102,0,0,0,0.0687495339959671,0,0.00320200419031227,0,0,0,0.0270505347390945,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884547697638578,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-0.0707048123164257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52535117523851,0,0,0.231486184733415,0,0,0,0,0,-0.0094117424020459,0.0555173461341945,0,0,0,0,0,0,0,0.113426973766702,0,0,0,0,0.186907625838645,0,0,0,0.0452326156642904,0,0,0,-0.0329500917642103,0.0125110898665427,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.104760296159513,0.058484878520151,0,0,0,0,0,0,0,-0.158680879950029,0,0,0,0,0.223072824246258,0,0,0,0.147042516909193,0.394495753072726,0.361851388621743,0,0,0,0,0,0,0,-0.248304314946083,0,0.0715696727532101,-0.466064034757549,0,0,0,0,0,0,0.0496850503520804,0,0,0,0,0,0,0,0,0.0166935419767996,0,0,0,0,0,0
X000825.SZ,0,0,0.072400186315442,0,0,0.123473504614629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544222128233516,0.0597577930977661,0.329941546330127,0,0,0,0,0,0.12476969827264,0,0,0,0,0,0,0,0,0,0,0,0.34235827904564,0,0,0,0,0,0,0,-0.00796251554032816,-0.0137279518100548,0,0,0,0,0,0
X002470.SZ,0,0,0,0.00355154050004027,0,0,0,0,0.00768036804449842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110890444232152,0,0,0,0,-0.0012794999094871,0.0132592497517186,0,0.0393105388695852,0.0817517086781681,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0249005692679875,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0883050900969514,0,0,0,0,-0.0129364633585774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288505437717836,0,0,0,-0.040089586605807,-0.0152380516687836,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753530148683776,0,0,0,0,0,0,0,0,-0.0697961239022908,0,0,0,0,-0.0443613326178039,0,0,0,0,-0.497576918125676,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.557573360928288,0,0,0,0.692494705993989,0,0,0,0,0,0
TED,0,0,0,0,0.869357164535299,0,0.571978565992874,0,0.219716038721447,0,-0.598682844642297,0,0,0,0,0,0,0,0,0,-0.394327248399172,0,-0.449432321995546,0,0,0.29760712836879,0,0,0.707366749903303,0,0,-0.0285328384575266,0.784342073883666,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.790342641965173,0,0,0,1.37228122291979,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0176205605834195,0,0,0,0,0,0,0,-0.0044751338524686,0,0,0,0.147861686850371,0,0.0648709594122581,0,0,-0.240664524523301,0,0,-0.122399415849135,0,0.0051284223835289,0,0,0,-0.047241275808226,0,-0.0337808587962536,0,0,0,0,0,0.309177029643274,0,0.0472732144183838,0,0,0,0,0,0,0,0.139750056534147,0,0,0,0.0678652516864968,-0.0472343606441103,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0376855657271674,0,-0.000480525390050326,0,0,0,-0.00482976331497897,0,0,0,0,0,0,0,-0.0779817612126859,0,0,0,0,0,-0.021231404394458,0.0272464412054118,-0.014571887478052,0,0,0,0.0415458393298899,0,0,-0.0477205865317994,0,0,0,0,0.044768699669386,0,0,0,0.0194476260150569,0,0,0,-0.0259040418029701,0.0187438855505066,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00153904256718593,0,0,0,0,0,0,0,0.000437875939123962,0,0,0,0,0,0,0,0,0,0,0,0.00238395662997341,0.00124079774089668,0,-0.00169862531227843,0,0,0,0,0,0,-0.00104179495353903,0,0,0,0,0,0,0,-0.000172469106692574,0,0,0,0,0.00176440438707813,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.022216064050255,0,0,0,0,0,0,0,0,0,-0.00493549801999892,0,-0.0168773395970319,0,0,0,0,0,0,0.0117588958086832,0,0,0,0,0,0,0,0,0.00924133894252397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000906501727781279,0,0,0,0,0.0535967316643028,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113074286994311,0.0120000779843673,0,0,0,0.00199186384370529,0,0,0,0,0,0,0,0,0,-0.0213708822552137,0.0028863174985675,0,0,0,0,0,0,0,0,0,0,0,0.0051183577184521,0,0,0,0,0.0111248537012943,0,0,0.0207912415062615,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0463095473235691,0,-0.029551612045183,0,0,0,0,0,0,0,0.0126970013568533,0,0,0,0.00941939196754099,0,-0.00241215295991856,0,0.0134995234924946,1.35525271560688e-20,0,0,0,0,0.00572911477534809,-2.16840434497101e-19,-0.00277822056268497,0,0,0,0,0,0.00109300091104149,0,0,0.0104302601833,0,0,-0.0233903323781831,0,0,0,-0.00820954235176424,0,0,0,-0.0205174174692179,0.00741692206996869,0,0,0,0,0,0
