,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X002466.SZ,X600362.SH,X600886.SH,X000898.SZ,X300072.SZ,X600547.SH,X600516.SH,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600808.SH,X600299.SH,X000709.SZ,X600801.SH,X000932.SZ,X600426.SH,X000408.SZ,X000883.SZ,X601158.SH,X601699.SH,X600219.SH,X601003.SH,X002271.SZ,X600315.SH,X000830.SZ,X600339.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.257676628538189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691681866372655,0,0,0.0736634042972271,0.0368978986689739,0,0,0,0,0,0,0,0,0.0194076594540323,0,0,0.0133241291276009,0,0.148926928199494,0.0833812312388654,0,0,0.000411056123033084,0.0027747899889166,0,0,0,0,0,0
X600028.SH,0.353707871974556,0,0.0550282270585145,0,0,0,0,0,0,0,0,0.105747343771719,0,0,0,0,0,0,0,0,-0.0911175248264481,0,-0.0500341600328123,-0.0011525034890881,0,0,-0.258585752607602,0,-0.071243837183624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101305139996132,0,0,0,0,0,0.0124327190415005,-0.0123280918679527,0,0,0,0.061537164512522,0,0
X601088.SH,0,0.0590417751514545,0,0.285264805536327,0,0.0138547895600482,0,0,0,0,0,0.561830520222664,0,0,0,0.00512515903062174,0.0036274100838309,0,0,0,0,0,0,0,0,0,0,0,-0.0422775534944279,-0.101528853766776,-0.193080632929942,0,0,0,0,0,0,0,0,0,0.0475206942971432,0,-0.0219786178384725,0.0199350354464996,0,0.000862153542811088,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.195763973805922,0,0,0,0,0,0,0,0,0,0,0,0,0.108949675637638,0,-0.0420069431053477,0,0,0,0,0,0,0,0,0,0,0,0.0841788741672563,0,0,0,0,0.383193550732408,0,0,0,0,0,0,0,0,0,0,0.0993316505561166,0,0,0,-0.010272870105415,0,0,0,0,0.065749333342333,0,0
X600019.SH,0,0,0,0,0,0.110258424453214,0,-3.46944695195361e-18,0,0,0,0.192372149477154,0,0.31801906778357,0,0,0,0,0,0,0,-0.249855454125745,0,0,0,0,0,0,0,0,0.152089582720121,0,0,0,0.091481033612573,0.0842308761356936,0,0,0,0,0.0955767995874129,0,0,0,0,0,-0.0657563813367894,0,0,0.0139938684077802,0.0106831709103887,0,0,0,0,0,0
X600309.SH,0,0,0.0980168201687059,0,0,0,0,0,0,0,0,0,0,0,0,-0.144132430122745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267696536239665,0,0,0.115964076693872,-0.257602106811378,0.0340148959864003,0,0,0,0,0,0,0,-0.0432201808598776,0,0,0.148816755216118,0,0,0.168617324318202,0.0375779417963761,0.107107300063335,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145001261168993,0.383316105797807,0.0481893970528865,0,0,0,0.0268564395176256,0,0,-0.110236724063438,0,0,0,0,0,0,0,0,0,0,0,0,-0.124270547916592,0,0.0735462259272989,0,0,0,-0.00379126038833509,0.00708469884758551,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297462000966592,0.0433050197631062,0,0.164961560245061,0,0,0,0,0,0,0,0,0.0422652349588623,0.175217086456009,0,0,0,0,0,0,0,0,0.404486823871443,0.0289440418120461,0,0,0.207738386781486,0.103806413450391,0,0,-0.00942074437525739,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182039208523607,0,0,0,0,0,0,0,0.147539641989023,0,0,0,0.0785502978454438,0.0613839721995981,0,0,0,0.00124266472342119,0,0,0,0,0,0,0,0,0,0,0,0.0899979695991533,0,0,0,0,0,0,0.00174648508664413,-0.0153037342718656,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0985022422960317,0,0,0,0,0,0.0775660105972051,0,0,0,0,0,0,0,0.0176257771639511,0,0,0.049403014579287,0,0,0,0.0711154754484917,0,0,0,0,0,0.127505401317522,0,0,0,0.0957492589322099,0,0,0,0,0,0,0.143311490425306,0,0,-0.0543884273742591,0,0.0451368976490098,-0.00532913047598268,0.00872984333845256,0,-0.054663739995283,0,0,0,0
