,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X600660.SH,X600188.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X002466.SZ,X601158.SH,X000959.SZ,X600299.SH,X000792.SZ,X600583.SH,X000630.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X000539.SZ,X000983.SZ,X000825.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X601699.SH,X600021.SH,X600098.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.256817692498787,0,0,0,0.0246844399902781,0,0,0,0,0,0,0.0124851347834664,0,0.0115290942641515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834551349231734,0,0,0,0,0,0,0,0.0329452994764056,0,0,0,-0.0251956838029524,0.0405652885566678,0,0.0150392711231204,0,0,-0.00940918711285693,-0.00112322564938085,0,0,0,0,0,0
X600028.SH,0.0216096010304506,0,0,0,0,0.114744169188269,0,0,0,0.108205339301011,0,0,0,0,0.085457702887568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152006232999627,0,0.0431759191615059,0,0,0,0.236296718652389,0,0,0,-0.0238434250429153,0.0134453219340604,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.131090331226288,0,0,0,0,0,0,0.0376049452434705,0,0,0,0,0,0,0,0,0,0,0,0.126039337151123,0,0.0318334132133264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250564919936668,0.178271522379669,0.0382331824028725,0,0,-0.0235027040036496,-0.0225232474990151,0.00842870878516278,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.499398834207757,0,0,0,-0.0610197944993464,0,-0.155597847988404,0,0,0,0,0,0,0,0,0,0,0.0823202967718475,0,0,-0.24262465077475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111994170562208,-0.00513418879398604,0.171794488175585,0.00896053760858762,-0.011607041800654,0.00215240439593072,0.08445587215441,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0646513029585096,-0.0134781832980981,0,0.18720081653116,0,0,0,1.0842021724855e-19,0,0.32820173941965,0,0,0,0,0,0,0.000932415079942194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583237414870162,0,0,0,0,0,0,0.000568278778169144,0.0325423632125134,0,0,0.186461507289948,0,0
X600585.SH,0,0.321819573880984,0,0,0,0,0,0,0.266198883827778,0,0,0,0,0,0,0,0,0.155471333705904,0.0507940329938835,0,0,0,0,0.0217738457248436,0,0,0,0,0,0,0,0,0,0.0893213052684621,-0.443418379392073,0,0,0,0,0,0.0540093903712468,0,0,0,0,0,0,0,0,-0.0783060635995416,-0.0302194286526622,0.0105527261939714,0,0,0,0,0,0
X600010.SH,0,0,0,0.0250297261716979,0,0,0,0,0,0,0,0,0.0267997616672009,0,0,0.10661217165442,0,0,0,0,0,0,0,0.18190483234477,0,0,0,0,0,-0.00248700228808103,0,0,0,0,0,0,0,0,0,0,0,0.178892457409048,0,0,0,0,0,0,0.096649260748532,0,-0.00833154000898144,-0.00319921604838528,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0108452395507079,0,0,0,0.162648884437488,0,0,0,0,0,0,0,0,0,0,0.0495773288338745,0,0,0.057987955008739,0,0,0,0,0,0.1997423044476,0,0,0,0,0,0,0.113860749870674,0,0,-0.0237977084012795,0,0,0,0.0386378303511328,0.0683383466239322,0,0,-0.0073514393285367,0.00117164381131932,0,0,0,0,0,0
X601600.SH,0,0,0,0.126415075006474,0,0,0,0,0,0,-0.0364285134435687,0,0.262626785804447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131929374273941,0,0,0,0,0,0,0,-0.111254739464372,0,0.407083026104731,0,0,0,-0.00851848524808222,0.0494861363584786,-0.000370174767557462,0,0,0,0.114689996583138,0,0,-0.109371722257737,-8.67361737988404e-19,-0.0033190603394133,0,0,0,0,0,0
X600688.SH,0,0.41599770208305,0,0,0,0,0,0,0.0270015729152467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180949899788939,0,0,0,0,0,0,0,-0.0172220713792033,0,0,0,-0.10127377233551,0.0805207545285599,0,0,0,-0.0375058136206614,-0.00532075006678958,0.00301104629869018,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513823858061573,0,0.0659859494140798,0,0,0,0,0,0,0.218295346382983,0,0,0,0,0,0,0,0,0,0,0,0.0906879395361137,0,0.00297169130771394,0,0.0454342555727791,0,0.0150107168709063,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0456448220483667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761764702548619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384190952836117,0,0.0165076064068498,0,-0.0332510436407576,0,0.0333006985011023,0,0,-0.111893376559737,-0.0242268473384483,0.0117137510931487,0,0,0,0,0,0
X600362.SH,0,0,0,-0.0378527693145872,0,0.0665148534470322,0,0,0.255335564322022,0,0,0,0,0,0.0805479771592968,-0.078642404377765,0,0,0,0,0,0,0,0,0,0,-0.0521217684766526,0,0,0,0,0,0,0.439678193031486,0,0,0,0,0,0,0.0445585847270856,0,0,0,0.0654579638896712,0.230115452954079,-0.134949929310376,0,0,0.121413481015024,0,0.00563287631726013,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0387511414695909,0.088903832779886,0,0,0,0,-0.0104826515883354,0.0564446699509293,0.00824215825025564,0,0,0,0.00526478380311178,0,0,0.0157461402759794,0.0541479148482862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166444824637235,0,0,0,0,0,0,-0.0353608725471387,0.0252888395928581,0,0,0,0.123527719561022,0,0.0436896180434327,0,-5.42101086242752e-20,-0.00726452273937821,0.00397344069687421,0,0,0,0,0,0
X600309.SH,0,0,0,-0.045027561665223,0,0,0,0,0,0,0,-0.0261387428521967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456876598998581,0,0,0.145416501579962,0,0,0.529511854496758,0,0,0,0,-0.0237845402236272,0.0782611571768161,0,0,0,0,0,0,0,0,-0.0141019348293186,-0.00994900400081914,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0367981805684046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838752730742276,0,0,0,0,0,0,0,0,0,0,0,0,0.0742990012793056,0,0,0.136014060469772,0,0.0881908540447417,0,0,0,0,0,0.00267193640248366,-0.0136599298077654,0,0,0,0,0,0
X600660.SH,0,0.155712388842232,0,0,0,0,0,0,0,0,0,0,0,0,0.0577357850112111,0,0,0,0,0.0554177912540495,0,0,0,0,0,0,0.0257252124412004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220366945871041,0,0,0.112676348547878,0,0.0498995041253397,0,0,0,-0.00816673198283622,0.00807047340372532,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0257320762986637,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0417034741445243,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00850250208066547,0,0,0,0,0,0,0,0.488995089030395,0,0,0,0,0,0.046246637319038,-0.171884665242938,0,0,0.110309289345386,0.00568570655558853,-0.0026413883292517,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0685564357007591,0,0,0,0,-0.133784252429668,0,0.0981259746527914,0,-0.0734637789682388,0,0.0495905822772928,0,0,0,0,0,0,0,0,0,0,0.45391048772447,0.0559338730386514,0,0,0,0,0,0,0,0.117047836368444,0,0,0,0,0,0.0433214784999757,0,-0.043852959245909,0,0,0.129777173437807,1.73472347597681e-18,0,0,0,0.0494694299210104,-0.0241446069127129,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.171963349211036,0,0,0,0.0510520962619589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166632071832763,0.0139806151727506,0,0,0,0,-0.0604452578509497,0,-0.00748179184615526,0.00776997605282586,0.000417540109586389,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0936740875336246,0,0.0324953898834666,0,0.0162092610393243,0.0561661017394753,0,0,0,0,0,0,0,0,0,0,0.0490112639496684,0.046057028182384,0,0,0.106261838108947,0,0,0,0,0,0,0.0585179752786943,0,0.108487555043273,0,0,0,0,0,0.0688533390007772,-0.0613482211048449,0,0,0,-0.00234512346770395,0.00499431986968902,0,0,0,0,0,0
X600886.SH,0,0.136392470415053,0.0415448652136303,-0.000177450784149955,0,0,0,0,0.0794146757529801,0,0,0,-1.73472347597681e-18,0,0.0774267429491456,0,0.0265645897342798,0,0,0,0,0,0,0,0,0.00362550404242857,0,0,0,0.0404871636968319,0,0,0,0,0,0,0,0,0,0,0,0.0566623914940049,0,0,0,0.0876929131631323,0,0,0,0,-0.00146657245624299,0.00111283865987015,0,0,0,0,0,0
