,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X002466.SZ,X601992.SH,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X600299.SH,X002460.SZ,X300072.SZ,X000709.SZ,X600808.SH,X002110.SZ,X000553.SZ,X000786.SZ,X600801.SH,X600339.SH,X600583.SH,X000932.SZ,X600426.SH,X601158.SH,X000883.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X601699.SH,X000539.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0890573342257103,0,0,0,-0.0669287217426149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225645027811341,0,0,0,0,0,0,0,0,0.107273363176832,0,0,0,0,0.136522699847003,0,0,0.104715281230925,0,0,0,0,0,0,0,0,0.157932862780496,-0.0866971011863154,0.00573171450999541,0.0038158809946279,0,0,0,0,0,0
X600028.SH,0,0,0.604097124926269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237522431767651,0,0,0,0,0,0,0,0.120853107198832,0,0,0,0,0,-0.144901454129531,0,0,-0.00390715655493675,0,0,0.0519441784982956,0,0,0,0,0.033826197569337,0,0,0,-3.46944695195361e-18,0,0.00193630350025426,-0.000981129457314796,0,0,0,0,0,0
X601088.SH,0,0.174834872224546,0,0.0776219916470761,0,0.0308078232862951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719837522057786,0,0,0,0,0,0,0,-0.0564586776899221,0,0,0,0,-0.0240982897140235,0,0,0,0,0,0,0,0,0,0,0,0.389331021235456,0,0.0208362948315738,0,-0.00841716240942132,-0.0290369269617723,0,0,0,0,0,0
X600585.SH,0,0,0.0548931358795004,0,0,0,0,0.0955824901819408,0,0,0,0,0,0,0,0,0,0,0,0,0.102275984476574,0,0,0,0,0,0,0,0,0,0,0,0,0.113018587248157,0.425327006356879,0,0.107310952301093,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779706908389903,-0.0138286341084163,0,0,0,0,0,0
X600019.SH,0,0,0,0.0478666929962036,0,0,-0.0228039431730907,0,0,0,0,0,0,0,0,0,0,0.260970670872677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223855262394847,0,0,0.105236250083551,-0.0396228061313804,0,0.226839712943507,0,0,0,0,0,0,0,0,0,0.105915049534789,0,0.00587646211207682,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.015484049435324,0,0,0.0683532466301214,0,0,0,0,0.10618732767067,0,0,0,0,0.42666985892686,-0.102380122046139,0,0,0,0,0,0.0186506368072442,0,0,0,-0.23090237724742,0,0,0.21775975163155,0.127384429886986,-0.0950516449185821,0,0,0.0710383062146575,0,0,0,0,0,0.0545239676748019,0,0,0,0,0.0369234990314514,0.0370273155603594,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0868654058037272,0,0,0,0,0,0,0,0,0,0,0.831820622657988,0,0,0,0.117381426296,0,0,0,-0.0190302967382085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160527698576829,0.0110941027223689,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20715990949397,0,0.319990248289,0,0.203158185658819,0,0,0,0,0,0,0,0.0531717901205582,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0924588886078322,0,0,0.061987765939409,0,0.00684577946947663,-0.0165880119461276,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.285968156748009,0,0,0,0,0,0,0,0.0828214795232104,0,0.0995573987043765,0,0,0.102194068669737,0,0,0,0,0,0.0232278564607179,0.0228250675036009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600400698535425,0,-0.00404292578181637,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0544447229147379,0.00592371740567296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254990306130653,0,0,0,0,0,0,0,0,0,0.0496742851442689,0.00176978937715546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00877780913860368,0.0461987721638871,0,0,0,0,0,0
