,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X000301.SZ,X601699.SH,X600027.SH,X600160.SH,X600803.SH,X000877.SZ,X000983.SZ,X600489.SH,X600426.SH,X601991.SH,X000408.SZ,X000630.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000933.SZ,X002271.SZ,X600985.SH,X600176.SH,X600219.SH,X600612.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600995.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0627259516458348,0.274870437032722,0,0.0259169875195475,0,0,0.0211733287038532,0,0.0540420525544813,0,0,0,0,0,0,0,0,0,0,0,0,0.0183732317551493,6.93889390390723e-18,0,0,0,0.0954112010217297,0,0,0,0,0,0,0,0,0,0,0,-0.0135271211967905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369061397311099,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.184019328829776,0,0,0,0,0,0,0,0,0,-0.0835261379123949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246489475806681,0,-0.0926434136277486,0.018657788706491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000579435474811893,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.151204834264449,0.147640842330128,0,0.0904662508483517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.151478809543113,0,0,0,0,0,0,0,0,0,0,0.0452899016217839,-0.0775769229569398,0,0,0,0,0,0.0393844334866523,0,0,0,0,0,0,-0.00786587026515998,0,0,0,0,0,0
X600309.SH,0.000752745220920538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177382080326574,0,0,0,0.154212523490084,0,0.0414688835802498,0.252529993776602,0,0,0,0,0.227817149870225,0,0,0,0.182184092856379,0.109154126704192,0,0,0,0,0,0,-0.152798937642637,0,0,0,0,0,0,0,0.0741802624559685,0,0.0156365731889385,-0.0364594212284332,0,0,0,0,0,0
X600188.SH,0,0,0.0274145093470969,0,0,0.144177935340398,0,0,0,0,0,0,0,0,0.077693430521387,0,0,0,0,0,0,0,0.24241573506538,0,0.0258823201406148,0,0,0.237526505357268,0.0421658337915943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186252382185331,0.122632743761623,0,0,0,0,0,0,0,0,-0.0240644823107936,0,0,0,0,0,0
X601898.SH,0,0,0.0486978753255829,0,0.0810524057836998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334715880478669,0,0,0,0.346593362822998,0,0,0,0,0,0.028524446383139,0,0,0,0,0.140888596734618,0,0,0,0,0,0,0,0,0,0,0,0.0896471550252394,-0.0115194897048087,0,0.153049015662262,0,0,0,0,0
X600019.SH,0,0,0,0,0.0388144781373326,0.0408212937408246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439797894265645,0,0,0,0,0,0.0587605760879014,0,0,0,0,0,0,0.11001727630263,0,0,0,0,0,0,0.105580296272779,0,0,0,0,0,-0.0551641035316944,0,0.00445330705336403,2.16840434497101e-19,-0.00927669275701511,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.284860149876442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276192977382052,0,0,-0.113817730096685,0,0,0,0.166497629379521,0.0331936756531257,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00708129767345324,0,0.0280611871900122,-0.029236406373784,0,0.00853464127686441,0,0,0,0
X600585.SH,0.0864285961336266,0,0,0.136091921325533,0,0,0,0,0,0,0,0,0,0,0,0,0.0141473825125492,0,0.0963286315315353,0,0,0.0802664664117141,0,0,0.0319320610827242,0,0,0,0,0,-0.0084238545729974,0,0,0.0906625296468524,0,0,0,0,0,0.215416703386987,0,0,0,0,0,0,0,-0.116000494679787,0,0,0,-0.046012509709716,0.0404682037274683,-0.0255785073687825,0,0,0,0,0
X601600.SH,0.233025708455156,0,0,0,0.0241613675212291,0,0,0,0,0,0.0210822380102171,0,0,0,0.00630811615408426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153976037764214,0,0.319546506900823,0.0362834545709168,0,0,0,0,0,0,0.0126221110705835,0,0,0,0,0,0.0808509431923542,0,0,-0.00960262700636077,0,0,0,0,0,0,0
