,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X601992.SH,X600886.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X600489.SH,X600309.SH,X601158.SH,X600583.SH,X000709.SZ,X300072.SZ,X000883.SZ,X000539.SZ,X000898.SZ,X600352.SH,X002407.SZ,X000027.SZ,X002460.SZ,X000630.SZ,X000723.SZ,X002470.SZ,X600176.SH,X600549.SH,X000983.SZ,X000012.SZ,X600021.SH,X600612.SH,X000629.SZ,X000060.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0207924887165146,0,0,0,0,0,0.0232619232819432,0,0,0,0,0,0,0,0,0.0353744374617691,0,0,0.171106143100805,0,0.101208227759265,0,0,0,0,0,0,0,0,0,0,0,0.00281140616394101,0,0,0,0,0,0.0240917634231617,0,0,0.139413630734187,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0849279298122262,0,0,0,0,0,0,0,0,0.0485299018637465,0.0362085661125597,0,0,0,0,0,0,0,0,0.0794918184996094,0,0.18501732392758,0,0,0,0,0,0.0225324634345438,0,0,0,0,-0.0595790027890126,0,0.000294539846374968,0.02147101455178,0,0,0,0.0263179992874105,0,0,0,0,0.0111713465637072,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.169074205947498,0,0,0,0,0,0,0.00144960155889647,0,0,0,0,0,0,0,0,0,0,0.0225889779033639,0,0.0978762722536805,0,0,0,0,0,0,0,0,0,0,0,0,0.114454826253634,0,0,0,0.0440512856448671,0,0,0,0.175696483356672,0,0,0,-0.019755030974139,-0.0184039600358489,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0622228308669074,0,0,0,0,0,0.123825765711339,0,0.0303249557791138,0,0,0,0,0,0,0,0,0,0.0601155998225219,0,0,0,0.173204012777967,0,0,0,0,0,0,0,0,0,0,0,0,0.0412673302557035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199328532286211,0,0,0,0,0.00238676156931753,0,0,0.085689276749866,0.0266908301402853,0,0,0.108302876990712,0.164245027821887,0,0,0,0,0,0,0,0,0,0.122887061434556,0,0,0.0904844028681073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0661725771524433,0,0.0407462597834182,0,0,0,0.0156728220571025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093707226047082,0,0.168277971017109,0,0,0,0.234998587899795,0.0118826655661062,-0.041215518750375,0,0,-0.0317088428641889,0,0,0.0864342310087851,0,0.0361078996857755,0,0,0,0,0,0,0,-0.0043544252923638,0,0,0,0,0,0,0
X600585.SH,0,0,0.185551087249509,0,0,0,0,0,0,0,0,0,0,0.142414401928896,0,0,0,0,0,0.0173816930453973,0,0,0,0,0,0,0,0,0,0.0872473069965507,0,0,0,0,0,0,0,0.0500388907119263,0,0,0,0,0.15879951645017,0,0,0,0,0,0,0,0,-0.00696831680227508,0,0.10144290131655,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174428639847005,0.000931570159812782,0,0,0.0278149361761719,0,0.0398725375407275,0,0,0,0.152829067022479,0,0,0.259876079514209,0,0,0,0,0,0,0,0,0,0,0.0580212890800046,0,0,0,0,0,0.194394463486375,0,0,0,-0.0657685018249476,0.00937244799384819,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298655800225589,0,0,0,0.0596937651642345,0,0,0,0,0.0131254322958414,0.0101894022941347,0,0,0,0.0709194321928467,0.11346010862247,0,0,0,0,0.170889408382419,0,0,0,0,0.140678354045534,0,0.0190048980397567,0.0324109837368814,1.73472347597681e-18,0,0,0.0620721841607193,0.065978082310276,0,0.0864677283298181,0,-0.00618545769807908,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0456834762921922,0,0,0,0,0,0,0,0.0203634585345371,0,0,0,0.259883532151653,0,0,0,0,0,0,0.201911945619136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228152755723848,0,0,0,0,0,0,-0.0326400024574326,0,0,0,0,-0.0335426129897467,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.131330155402064,0,0,0,0,0,0.212187274092843,0.00810900347311008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163720678394891,0,0,0,0,0,0.100717325774333,0,0,0,0,0.0540320520881425,0,0,0,0,0,0,0.00943033068746699,0,0,0.00627070859612138,0,0,-0.00791793366045409,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406314245419026,0,0.018778639731842,0,0,0,0,0,0,0.104001029125497,0,0,0,0,0.111828545573014,0,0,0,0,0,0.0167378275938476,0,0,0,0,0,0,0.136498126019069,0,0.054317335156911,0,0,0.0285077947076675,0,0,0.0581801313550295,0,-0.0272200108611916,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.079162712689058,0,0.0112142818511766,0,0,0,0,0,0.051808134507483,0,0,0,0,0,0,0,0,0,0.113916317323448,0,0,0,0.0881667957510492,0,0,0.0402219876954095,0,0,0.037664692943225,0,0,0,0,0,0,0,0,0,0,0,0.0668150623165284,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240708052433785,0,0,-0.0847180731051772,0,0,0,0,0,0,0,0,0,0,0,0.52666000578929,0,0,0,0,0.0917790008732447,0,0,0,0,0,0,0.202863021861069,0,0.0893098330811637,0,0,0,0,0,0,0,0,0.0894725297265747,0.181654671588827,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0674650386112359,0.0858037159135669,0,0,0,0,0,0.00503909057212946,0,0,0.156133209700961,0.0900291800794131,0,0,0,-0.0859268424935673,0,0,0.196312570834509,0,0,0,0,0,0,0,0,0,0,0.349571141573856,0,0.463457476745975,0,0,0,0,0,-0.104209048902369,0,0,0,0,0,0,0,0.128137593685228,-0.0297097129403536,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805270637636539,0,0.122620527377123,0,0,-0.0100587999582577,0,0,0,0,0,0.203705988884307,0,0,0,0,0,0,0,0,0,0,0,0,0.0841555967205179,0,0,0,0,0,0.219774082189007,0,0,0,0,0,0,-0.047771201904586,0,0,0.249690501190693,0,0,0,0
X600111.SH,0,0,0,0,0.352350593723926,0,0.0875652393109438,0,0,0,0,0,0,0.0709400701665246,0,0,0,0,0,0,0,0,0,0,0,0.0477759582301362,0,0,0,0,0,0,0,0,0.0304655390856982,0,0.0949944128511168,0,0,0,0,0,0.172895900716922,0.0756846608309623,0,0,0,0,0.113282834787752,0,0,-0.00127749826236745,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.029906635281746,0.12489489615967,0,0.149638789216104,0,0,0,0,0,0.0783526729579368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115426888441026,0,0,0.134400755990105,0,0,0,0.261356326088814,0.272868269379347,0,0,0,0,0,0,0,0.0104731284909614,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.050500775429524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02966462966517,0.139123675514161,0.0515699729216097,0,0,0.0409959491339178,0,0.07160921255322,0,0,0,0.165839648950751,0,0,0,0,0.0218210114249315,0,0,0,0.0440101049664068,0.148849916841532,0,0,0,0,0,0,0,0.0163762409774342,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.251831257925649,0,0,0,0,0,0,0,0.153129141174206,0,6.93889390390723e-18,0,0,0,0,0,0,-1.0842021724855e-19,0.145146776446855,0,0,0,-4.33680868994202e-19,0,0.0362103710697153,0,0,0,0.0186028832880493,0,0,0,0,0,0,0,0,0.131459823467804,0,0,0,0,0,0,0,-0.0322177723685755,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.068560659519474,0.0207431189553108,0.0441331995049785,0,0.00883810866146492,0,0,0,0,0,0,0,0.0166215259672277,0,3.46944695195361e-18,0,0.164716446475591,0,0,0,0,0,0.130802519269603,0,0,0,0,0,0,0.0117371253319113,0,0,0,0,0.0505456173760343,0,0,0.172695889038696,0,0.010068594846375,0,0,0,0,0,0,0
