,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X601991.SH,X600688.SH,X600362.SH,X002466.SZ,X600547.SH,X600660.SH,X600795.SH,X601992.SH,X300072.SZ,X600111.SH,X002460.SZ,X600516.SH,X600886.SH,X000898.SZ,X000786.SZ,X600176.SH,X000792.SZ,X000553.SZ,X000709.SZ,X600352.SH,X600027.SH,X600299.SH,X000825.SZ,X002271.SZ,X600489.SH,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X600157.SH,X600583.SH,X600808.SH,X000883.SZ,X000630.SZ,X002470.SZ,X600426.SH,X600315.SH,X002408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0.0494958297053215,0,0,0,0.0746051173382433,0,0,0,0.335538211012454,0.125899961754496,0,0.0850551783555731,0.0890484115325225,0,0,0,0,0.081726797632985,0,0,0,0,0,0,0,0,0,0,0,0,0.0360216476827408,0,0.0543391980863243,0,0,0,0,0,0.157467898122054,0,-0.00669605646890062,0.00814302774123055,0,0,0,0,0,0
X002460.SZ,0,0.0682545031051656,0,0,0,0,0,0,0,0,0,0,0,0.856350429159142,-0.0571510387733764,0,0,-0.132913448681736,0.110318541175201,0,0,0,0,0,0,0,0,0,0,0,0,0.187967899217814,0.18807860100827,0,0,0,0,0.0933386811303761,0,0,0,0,0,0,0,0,0.0642689567545958,0,0,-0.0465644688331945,0.0643014517067855,0,0,0,0,0,0
X600516.SH,0,-0.0372624592986661,-0.224921496889903,0,0,0,0.365739386766106,0,0.600969605038949,0,0,0,-0.154312717728662,0,0,0,0,0,0,0.137356355577511,0,0,0,0,0.0202123762548295,0.18401952984312,0.2654703673055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577743055633586,0,0,0,0.0617651975263124,0.0235092602553731,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0892651348372235,0,0,0.151334603986237,0,0,0.00664463368240175,0,0,0,0,0.0279433845838405,0,0,0,0,0,0.0373343842472851,0.0109402309110367,0,0,0,0,0.0546589612027129,0,0,0,0,0,0,0,0,0,0,0.00383742566259182,0,0,0,0.0367731709879252,0,0,0,0,-0.0262176933818599,0.0110643197159748,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0351396036276052,0,0,-0.066594773279368,0.0626215578535736,0.158591365094227,0,0,0,0,0,0,0,0,0.184695327398141,0,0,0.0380363196741093,-0.0639863286960226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593249593255796,0.468025246845149,0,0,0,0,0.000506417406291037,0,0,0.0209667694980334,-0.0246073728880544,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0313229002247113,0.257947431704167,0,0,-0.0816679077072612,0,0,0,0,0,0,0,0,0,0,0.0706991218895037,0,0,0,0,0.0844513574389325,0,0.526087336729868,0.0961986222738723,0,0,1.38777878078145e-17,0,0,0,0.180973627448085,0,0,0,0,0,0,0,0,0,0,0,0,0.00520373828223978,0,0,-0.016227605433199,0.0861501045319238,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0835787886402683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527014569676367,0,0,0.0692553397479536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309255722954401,0,0,0,0,0.417483571036593,0,0,0,0,0.108032028642992,-0.21280529762862,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241930235248747,0,0,0,0,0,0.524409263598185,0,0,0,0.145516328804592,0,0.266098383388711,0.201595070120309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309139960473199,0.0856023669430118,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0117165059670391,0,0.118150229303831,0,0,0,0,0.0945245793069541,0,0,0,0,0,0.104626434244603,0,0.296510297066388,0,0.204521888489462,0,0,0,0,0.185782983306677,0,0,0,0,0,-0.0370620466581998,0,0,0,0,-0.227734910827908,0,0,0.0287328301701711,0,0,0,0,0,0,0,0,0.0278024869068334,0.00552069500733649,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.103865093025693,0,0,0,0,0,0,0,0,0.117431423345615,0,0,0,0,0,0,0,0,0,0,0,0,0.0361420986716804,0,0.0373569281182893,0,0,0,0,0.0056799663244431,0,0.0256573253445902,0,0.249557956300365,0,0,0.0707079203540268,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912981650865228,0.0288277981012387,0,0,0,0,0.0206711407584442,0,0,0,0,0,0,0,0,0,0.323235832234463,0,0,0.315213384145744,0,0,0,0,0.0532345149663889,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.204946120069568,-0.0801732013240953,0,0.0269856045721697,0.347298967839913,0,0,0,0,0,0,0,0,0,-0.028578417296688,0,0,0,0,0,-0.00613979207276022,0,0,0.123162545013065,0,0,0,0,0,0,0,0,0,0,0,0.0919421004906028,0,0,0,0,0,0,0,-0.0109626495258682,-0.00136299930125212,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0119428914568924,0,0,0.038281563026093,0,0,0,0,0,0,0.0489786434555091,0,0,0,0,0,0.121361735119382,0,0.139764710491486,0,0,0,0,0.0594398209144583,0,0,0,0,0,0,0.18847961518508,0,0,0,0,0,0,0.0746487858125312,0,0,0,0,0,0.102275802881245,0,0,0,-0.0179353124011472,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.158274297961805,0,0,0,0,0.109309030961245,0,0,0,0.149738480614902,0.0422141233447224,0,0.0758222615884079,0,0,0.184367690967844,0.112687292831735,0,0,0,0,0,0,0,0,0,0,0,0,0.307782872818791,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.175099977769604,0,-0.0184873784941041,-0.0373784626399713,0,0,0,0,0,0
X002271.SZ,0,0,0.00823196866671928,0,0,0,0,0,0,0,0,0,0,0,-0.118944690066266,0,0,0,0,0,0,0,0,0,0.06785710137067,0.132173487867194,0,0,0,0,0,0,0,0,0,0,0,0.034594199126828,0,0,0,0,0,0,0,0.149261184504752,-0.0512181397645742,0,0,0.0261821937638793,0.0235299454107462,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0484460240158586,-0.0394821590784754,-0.0166441057755468,0,0,0,0.0104172698116068,0,0.559319275495906,0,0,0.0429908392848678,0,0,0,0.00775090731564707,0,0,0,0,0.0597209629970734,0,0,0,0,0,-0.0444252919551349,0,0,0,0,0,0,0,0.0775153086107391,0,0,0,0,0,0.00415977499800429,0,0,0.0107461297667413,0.00272606660095085,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542608155873437,0,0,0,0,0,0,0.113113887584078,0.120550995526388,0,0,0,0,0.243335349313655,0.0760757148646372,0,0.106536316857834,0,0.0713007645127363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145642071139203,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0647804588237762,0,0,0,0,0.0119632591685752,0,0,0.0441432441396339,0.0336437424548331,0,0,0.0832313230994878,0,0,0,0,0.00330471042570965,0,0,0,0,0,0.0280928267421288,0,0,0,0,0,0,0,0,0,0,0,0.0401949046940163,0.038530034381411,0,0,0,-0.0135091533994692,-0.00836735705391663,0,0,0,0,0,0
X601699.SH,0,0,0.432673990756627,0,0,0,0.0541394059095378,0,0.383499910767739,0,0,0,0.0622946662667927,0,0,0,0,0,0,0.0314173556686851,0.0430800641369247,0.0141696069717492,0,0,0,0,0,0,0,0,0,0,0.233175480962084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107006888886288,-0.0168451954131044,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0442108960615891,0,0,0.0192200200778153,0,0.0932041727340088,0.0225946135724654,0,0,0,0.142362907577508,0,0.0160357093755897,0,0.0660624433909032,0,0,0.130260969616652,0,0,0.0641981250919565,0,0,0.052495225872821,0,0,0,0,0.0758522336589121,0,0,0,0,0,0,0.0280412203755658,0,0,0,0,0.014367299573078,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252774923401332,0.163419314070036,0,0,0,0,-0.15048752405121,0.0542864656938325,0,0,0,0,-0.0635363860752386,0.0118665129096463,-0.127295850774773,0,0,0,0,0,0,0,0,0,0,0.0188835141672135,0.111965389650291,-0.0123469031908804,0.018547541149717,0,-0.370768706145007,0.125732244319894,0,0,0,0,0,0
X600583.SH,0,0.0716112986975078,0,0,0,0,0,0,0.0106926356038181,0,0,0,0.288868395361149,0,0.0383550689889636,0,0,0,0.167155959035908,0.0968731777772987,0,0,0,0,0.164832282681987,0.00480438629395842,0.0340758421546796,0.184128391803033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289092423868748,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.11445004263529,0.264014710324445,0,0,0,0,-0.0304025754539324,0,0,0.0480276391772897,0.0262421340815739,0,0,0,0,0.416593717811212,0,0,0,0,0.0981505451631988,0,0,0.0151277044495168,0,0,0,0.0261132884107502,0,0,0,0,0,0,0,0,0,0.0168337301692172,0,0,0,0.0267055398513454,-0.0239998455619444,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0617828514956351,0,0,0,0,0,0,0,0,0,0,0.0823257426066886,0.0219629712863828,0,0,0,0,0,0,0,0.027526551241289,0.0799575760086484,0.0161566951684009,0,0,0,0.0647149733636158,0,0.00305151403624693,0,0,0,0.0964349900689018,0,0,0.107102039161802,0,0,0.0441711557995585,0,0.0207874684785575,8.67361737988404e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12488355773442,0,0,0,0,0.0145286320016877,0,0.0572701517990635,0.0112599896927468,0.0165529564294123,0,0,0,0,0.0362957680723492,0,0,0,0,0,0.002266291832758,0,0,0,0,0,0.104482991192804,0,0.132960986639985,0,0,0,4.33680868994202e-19,0,0,0,0,0.0127279909303845,0.000921425620019124,0,0,0,0,0,0
X002470.SZ,0,0,-0.060102131644501,0,0,0,-0.0947339021243458,-0.384313645472182,0,0.254281731153498,0,0,0,0,0,0,0,0,0.080731449116072,0,-0.127457980892596,0.013419550908753,0,0,0,0,0,0,0,0,0,0,0.195116511453608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030303576868186,0.130420232113255,-1.12674511851367,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215428093563742,0.0859667649987861,0,0,0,0,0,0.102532060041078,0.366681714009391,0,0,0,0.39238225386683,0,0,0,0,0,0,0,0,0,0.0687470434518231,0,0,0,0,0,0,0,0.249738930893166,0,0.0532904936940473,0.0200956065869298,0,0,0,0,0,0
X600315.SH,0,0,0,-0.139813081540199,0,0,0,0,0,0,0,0,0,0,0,0.103306986693346,0,0.0525923620963749,-0.0574686348550962,0,0.00662762977824869,0,0,0,0,0,0.146194094270664,0,0,0.0402516310619369,0,0.089433008455236,0,0,0.0148299876925751,0,0,0,0,-0.302954179006096,0,0,0,0,0.0725491475910125,0,0,0,0.0792068057981504,-0.0954566157286675,0,0,0,0,0,0,0
X002408.SZ,0,0,0,-0.0691196692205582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191082528918224,0.0672942071571741,0,0.0061157652999373,0,0,0,0.093667262635345,-0.0441065620035202,0,0,0,0,0,0.0528706947474292,6.22383764744785e-05,0,0,0,0,0,0,0,-0.074190827030748,0,0,0,0,0,0.0752145327256187,0,0,0.0426439593404979,0.00123516899771951,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.00535439362342289,0,0,-0.141041553047357,0,-0.0878595792380854,0,0,0,0,0,0,0,0,-0.0121880057543049,-0.0738195603514073,0,0.0327787582977906,0,0,0.159724971637047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218392579832166,0,0,0,-0.186193199658005,0.0411213231491359,0,0,-0.0550558157862668,-0.0486852388743007,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.378370786400995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398827192777555,0,0,-0.0864752380451767,-0.33178336509972,0,0,0,0,0,-0.154375605541911,0.145811138595311,-0.0244205804615094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512670394491269,0,0,0.350258772167591,0,0,0,0,0,0
TED,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.144845602323064,0,0,0,0,0,0,0,0,0,0,0.31032183394679,-0.246732801063641,0,-0.232024291469547,0,0.05347825035486,0.160929129930275,-0.265998455779139,0,0,0,0,0,0.393837881308041,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245081427356937,0,0,0.310383028584918,0,0,0,0,0,0,1.37752805409728
RealEstate_excess,0,0,0,0,0,0,-0.118105602059783,-0.122353626675613,0.0027596500479847,0,0,0,0,0,0,0,0,0,0.0890442913752742,0,0,0,0,-0.0275076237374275,0,-0.0389358268630828,0,0,0,0,-0.13402587099709,-0.0385369819967273,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296469907021296,0.0954625170152563,0,0,0,0.0323622935231376,0.0210120188290407,0,0,0,0,0,0
MKreturn,0,0,0.116030033264134,0,0,0,0,0,1.73472347597681e-18,0,0.0654373313789685,0,0,-0.180513352116274,-0.000971417206939025,0,0,0,0.109174418833466,0,0,0,0,0,0,-0.0418984654427953,-0.0927112631386471,0.102704740658743,0,0,0,0,0,0,0,0,0,0,-0.0380519083943808,0,0,0,0,0,0,0,0.00129741686584497,0,0,0,-0.0141726966636953,0.284300693881346,0,0,0,0,0
MKvol,0,0,0,0,0.0107359422930052,0,0,-0.00744151434710265,0,-0.00664142330000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245173015340416,0,0,0,0,0,0,0,0,0,0,0,-0.00351482254147526,0,0,0.00365770338233712,0,0,0,0,-0.0016048258944806,0,0,0.00790750633815838,0.00955077543457304,0.0126365743488118,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0496455013348092,0,0,0,0,0,0,-0.0115568766204654,0,0,0,0,0.0214844408197167,0,0,0.00937928163550507,-0.00735603413500598,0.0171809277477429,0,0,0,0,0,-0.042760976099926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109122913969586,0.0228023487572161,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00407346778931367,0,0,-0.00864298726197431,0,0,0,0,-0.0113601592093939,0,0.00945655933217132,0,0,0,0.00930900804449093,0,-0.00956634494563763,0,0,0,0,0,0,0.0112021168535641,0,0,0,0,-0.00121555888514939,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564558780014545,0,0,0,0.0133966474572149,-0.0100682962737186,0,0,0,0,0,0
CarbonVol_Hubei,-0.00119368336544416,0,0,0.0147305883830328,0,0,0,-0.0266254321929742,0,0,0,0,0,-0.00564728741878073,-0.00762578496715414,0,0,0,-0.00615825754949346,-0.017415111589457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237544186050133,0.0474722007756754,-0.00436834776362504,0,0,0,0,0
