,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X002466.SZ,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X600309.SH,X600660.SH,X600160.SH,X000630.SZ,X000792.SZ,X600098.SH,X000709.SZ,X000883.SZ,X000898.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600578.SH,X600489.SH,X002004.SZ,X600863.SH,X300072.SZ,X600315.SH,X000629.SZ,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.430881772676802,0,0,0,0,0,0.0925750617147114,0,0,0,0,0,0.0271098484173876,0,0,0,0,0,0,0.100860036128064,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0225571514974679,0.0561165456788279,0,0,0,0,0,0,0.00175844011692072,0,0,0,0,0,0,0,0,0,0,0,0,0.00296768743506242,8.67361737988404e-19,0.0117210859565365,0,0,0,0,0
X600028.SH,0.512344818517743,0,0,0,0,0,0,0.0160449157417383,0,0,0,0,0,0,0,0,0,0,0,0,0.00293685273459092,0,0,0.0299663954979124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732971719534694,0,0,0,0.0202709451164089,0,0,0,0,0,0,0,0,0.00387891846295723,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.465881623850948,0,0,0.172804021013634,0,0,0,0,0,0,0,0.101654007483158,0,0,0,-0.0468656425796216,0,0,-0.0241412867655333,0.00326133381534217,0,0,0,0,0,0,-0.0116047158679404,0,0,0,0,0,0,0,0.0576744990943646,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205887619281476,0,0.0524309837198527,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.47244958984781,0,0.0724074529153281,0,0.0597176044271918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175024431241027,0,0,0.0824101902956575,0,0,0,0.0845177171438872,0,0,0,0,0,0,0,0,0,0,0,-0.00739568674774654,0.00647074673280873,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268166707199998,0,0.251619583086015,0,0,0.0879891193293661,0,0,0,0,0,0,-0.0115637429841386,0,0,0,0.0442927672786577,0,0,0,0.0764439178646475,0,0,0,0,0.0667286351123925,0,0.138583226896411,0,0,0,0,0,-0.00896091827635527,-0.0121046983942137,0,0,0,0,0,0
X600019.SH,0,0,0,0.0595326441213228,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.000626396326997358,0.0944458202031721,0,0,0,0,0.0620775301137959,0,0,0,0,0.161621467016147,0,0,0,0,0,0,0.00959464809610866,0,0.269706546356412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673085952548703,0.0062693446654278,0,0,0,0,0,0
X600585.SH,0,0,0.286279595281826,0,0,0,0,0,0,0,0,0,0,0.148793237780818,0.00234243853727209,0,0,0,-0.0522961961195274,0,0,0,0,0,0,0.0361270106092417,0,0.112134230117433,0,0.0185363394200797,0,0,0,0.0996882802245053,0,0,0,0.0762598156396672,0,0,0,0,0,0,0,0,0,0,0.0310921818514442,0,-0.0102659525385052,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.599106695016742,0,0,0,0,0,0.111456839251959,0,0,0,0,0.1007526026781,0,0,0.102053656050482,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0104974189675197,0,0,0,0,0,0,0,0,0,0,0,0,-0.00414090484619802,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0226564857421444,0,0,0,0.1164631795322,0,0,0,0,0,0,0,0.00864629936650413,0,0,0,0,0,0,0.00964674289722168,0,0,0,0,0,0,0.296267956859917,0.0346924278159098,0,0,0,0,0,0.0411185546217265,3.46944695195361e-18,0,0,0,0,0,-0.00512210356829142,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0902808979554852,0,0,0,0,0,0,0,0.0998050552751395,3.46944695195361e-18,0,0.0204304892069803,0,0.0805970476201093,0,0,0.0170058250080746,0,0,0,0,0,0.0396086482427231,0,0,0,0,0,0,0,0,0,0.148464110608713,0,0.0630666682551975,0,0,0,0,0.504206888391636,0,0,0,-0.0079079905042454,0.00941977892355624,0,0,0,0,0,0
X601991.SH,0,0,0,0.393438331476345,0.073721596614265,0,0,0,0,0,0,0.0514501594220299,0,0,0.00833372412264505,0,0,0,0,0.209395074342464,0,0,0.0116755439270052,0,0,0,0,0,0,0,0,0.0151344369044662,0,0,0,0,0,0.0283590815373432,0,0,0,0,0,0,0,0,0,0,0,0,-0.00879762092512471,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.127268379758938,0,0,0,0.0111935168916093,0,0,0.113098662816265,0.17578026755153,0,0.070596847488096,0.0590296492180366,0,0,0.203370482799192,0,0,0,0,0,0,0.10316410415501,0,0.16051390283866,0,0.0599372469485298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048703900486132,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0418322647967556,0,0,0,0,0,0,0.266077703019342,0.204175858893598,0,0,0.0859657267706193,0,0,0,0,0,0,0,0,0,0,0,0.032564802915751,0,0,-0.0452749272556634,-0.0291764757136233,0,0,0,0,0.0938421181196575,0,0,0,0,0,0,0,0.137605004606278,0,0,0,0,0,0,-0.0324047049225836,0.0169397150984169,0.0458290852660473,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.534373635910394,0,0,0,0,0,0,0,0,0,0.314700557355891,0,0,0,0,0,0.135226867502714,0,0,0,0,0,0,-0.0891569334509465,0,0,0,0,0,0,0,0,0,-0.213722246728048,0,0,0,0,0,0,0,0,0,0,-0.164393355313949,0,-0.000106132444575052,0,0,0,0,0
X601992.SH,0,0,0,0.327619654479465,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244398578534732,0,0,0,0,0,0,0.070001426315166,0,0,0,0,0,0,0.185125938734643,0,0,0,0.0324930290190926,0.0570539527544492,0,0,0,0,0,0.151816481723502,0.129377720195205,0,0,0,0,0.0016626783842937,0,0.0783551374988879,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.145146403914965,0,0.278964010723797,0,0,0,0,0,0,0,0,0,0,0.0103633384256967,0.125978754204665,0,0,0,0,0,0,0,0.0682457960272221,0,0,0,0,0,0,0.0564888899305808,0,0,0.149507117406193,0,0,0,0,0,0,0,0.119592454378246,0,0,0,-0.0258804396216776,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.224168149537786,0,0.0208243559197938,0.0657156871187838,0,0,0.227148341280057,0,0,0.0268767474545829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128256679832524,0,0.251974989275449,0,0.0378198687679764,-0.00818499220300755,0,0,0,0,0,0,0,0,0.0133044942828983,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0641429767946087,0,0,0,0,0,0,0,0,0,0,0.000427326845203555,0.0710064397844402,0,0.06698531075853,0,0.153266518306893,0,-0.042472842663427,0,0.0819418618525181,0,0,0,0,-0.0341956259558403,0,0,0,0,0,0,0,0.38482405915842,0,0,0,0,0.0099001776186745,0,0,0,0.0205596501473993,0,0,0,0.0360871057239365,-0.0209756503188234,-0.0760510105388789,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826118279198465,0.0703978440018447,0,0,0,0,0,0.226817675404618,0,0,0,0,0,0,0.434633537700337,0.0876662946722953,0,0.0783377954380326,0,0,0.169399828545026,0,0,-0.0546776983495384,0,0,0,0,0.021468265602132,0.0134186399506207,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0800991037915609,0,0,0,0,0,0,0,0,0,0.0545156900122757,0,0.260679976506835,0,0,0,0,0,0,0,0,0,0,0,0,0.0793201057026479,0.0094249221896292,0.0323476599155559,0,0,0.294018787912028,0,0,0.0985136179148897,0,0,0,0,0.133706389950635,0,0,0,0,0,0,0,0.0203036466860142,-0.0306652847025708,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.114819527514221,0,0,0,0.0700824634817001,0,0,0,0,0,0.158721952831526,0.0557094903873709,0,0,0,0,0.464095840098719,0,0,0,0,0,0,0,-0.185327112106866,0.109504100021676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730030075771264,-0.0555614034850293,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270654823865622,0,0,0,0,0,0,0.102330401107594,0.086124770886166,0,0,0,0,0,0,0,0,0.194166525720226,0,0,0,0,0,0,0,0,0,0.267474614967667,0,0.132911638027909,0,0,0,0.0518517745126807,0,0.0322120698118521,0.0146956509218947,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0687646712180212,0,0,0,0,0,0,0,0,-0.111789322274185,-0.661119123947227,0,0,0,0,0,0,0,0,0,0,0.00697394624461499,0,0,0,0.0546867875365111,0,0.62485356213157,0,0,0,0.0444761771829288,0,0,0,0.321898229032773,0,0,0,0,0.667230829462411,0,0,0,0,0,0,0,0,0,0,0,0,0
