,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600027.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X002466.SZ,X600352.SH,X000027.SZ,X600583.SH,X600309.SH,X000539.SZ,X600160.SH,X000792.SZ,X600660.SH,X000630.SZ,X000060.SZ,X600098.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600547.SH,X002470.SZ,X600489.SH,X600578.SH,X002004.SZ,X600863.SH,X600315.SH,X000629.SZ,X300072.SZ,X601918.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990189037558425,0,0,0,0,0,0,0,0,0.031595288070018,0.0928463782950324,0,0,0,0.113251639776917,0,0.0219211689559216,0.140950967498646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174130881228421,0,0,0,0,0,0,0
X600028.SH,0.308949088422435,0,0,0,0,0,0,0,0,0,0,0,0.0404318408717432,0,0,0,0,0,0,0.180292765537417,0,0,0.0160048389476373,0,0,0.0293256678423288,0,0,0,0,0,0,0.00192093580278647,0,0,0.00104478287310289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113601005406205,0,0.087385874889186,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.237807018863977,0.177652094616597,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00434461412590574,0,0,0,0.0581302184283961,0,0,0.0784451410312016,0,0,0.0532926767907867,0,0,0,0,0.0364596789355302,0,0,0,0,0,0,0,0,0,0,-0.0203011159476124,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0231669454200736,0,0.0451845296061986,0,0,0,0.0447576755914535,0,0.183682435978725,0,0,0,0,0,0,0.103598161511532,0,0,0,0,-3.7892976894102e-05,0,0.0854991868711119,0,0,0,0,0,0.001365400037733,0,0,0,0,0,0,0,0,0,0,-0.0123465745738954,0.0163869452787871,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621159467562924,0,0,0.127074295146924,0,0.168074034843202,0,0,0.0814818182016784,0,0,0,0,0,0,0,0,0,0.114716734938939,0,0,0,0,0,0,0,0,0,0.102662094841675,0,0,0.248655251279913,0,0,0,0,0,-0.0158870158411598,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0755812314743929,0,0,0.0137527603254367,0.00294062044332949,0,0.0894690446457297,0,0,0,0,0,0,0,0.0417051090819415,0,0.211656313241103,0,0,0,0,0,0,0,0,0,0.233393613907914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124014410214338,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770168824434049,0,0,0,0.0108774335569226,-0.0268296827139001,0,0.0533032796195874,0,0,0,0,0.165107685385261,0.113620963290827,0,1.73472347597681e-18,0,0,0,0.0174917299797981,0,0,0.148783149504803,0,0,0,0,0,0,0,0,0,0,0,0.0197898807259062,0,0,-0.020336135531831,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0416371836241327,0,0,0,0,0.218921046404923,0.103162579830832,0.029523573158387,0.0200165744926866,0,0.0252311756948453,0,0,0,0,0,0,0,0,0,0.098791535504459,0,0,0.0172820485563501,0,0.036359292180993,0.0586493695487934,0,0.131561547743556,0,0.0215795192204302,0,0,0.0423270762040269,0,0,0,0,0.0608170681509133,0,0,-0.000363929036379593,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110721823565055,0,0,0,0,0,0,0,0.032447515697144,0,0,0,0,0.00407628375150884,0,0,0,0.0487286122272015,0,0,0,0,0.30976537958376,0,0,0,0,0,0,0,0,0,0.00343030113199946,0,0,-0.00504408682691931,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170602314719258,0.082785826916281,0.106171540185463,0,0,0,0,0,0,0,0,0,0,0,0.00237440113500155,0,0,0,0.120236028163183,0,0,0.192329151053322,0,0,0.0636336607738037,0,0.0734975767181059,0,0,0,0,0,0,0,0,0,-0.00273723360288449,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.136975215791962,0,0,0.0433733326383663,0,0,0,0,0,0,0,0,0.0998468732165856,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230205134709708,0.0222159046231331,0,0,0,0.0786043645204426,0,0.0911166795472983,0,0,0,0.0374895357017629,0,0,0,0,0,0,0,0.075616270053977,0,0,-0.00788520320442449,0.0073948189013878,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0149903188065355,0.0763147035645239,0,0.0251470606596898,0,0,0,0.0272042366210477,0,0,0,0.0687234733172113,0,0.138046759010837,0,0,0,0,0,0,0.0324591736114155,0,0.0133801094777235,0.0021044436999495,0,0,0.0526078655717332,0,0,0.0963128981775858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148116580381768,0.0166622578428779,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256156042928548,0,0,0,0.00517626680189244,0.0869264830783691,0,0,0.0326149297248675,0,0,0.00685114460607858,0,0,0,0,0.291419814738634,0.240927177756102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733085078342459,0,0,0.0132633697555513,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.300112808075012,0,0,0,0,0,0,0,0.185988957706528,0,0,0,0,0,0,0,0.0561344248263451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196301408914145,0.0544645387322629,-0.178066757421821,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.29313355295919,0,0,0,0.0668836678315216,0,0,5.42101086242752e-20,0,0,0.00774507711791061,0,0,0,0,0,0,0,0,0,0,0,0,0.160376974624421,0,0,0,0,0,0.242844882042759,0,0.075453660475422,0,0,0,0,0,0,0.0628329314331012,0,0,0,0.0267615360822995,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0987024217186315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315082247624917,0,0,0,0,0,0,0,0,0,0,0.201957974016486,0.120739277431704,0,0.2669819115711,0,0.138910352898808,0,0,0,0,0,0,0,0,0,0.0895621401364616,0,0,0,0.0177165329307481,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897769962819804,0,0,0,0.00494174337162561,0,0,0.109906373352943,0.00437854106529058,0,0,0,0,0,0.0355687454471225,0,0,0,0.131895547759899,0,0,0,0,0.2876912649541,0.0564746862139882,0.17161519412645,0,0,0,0,0,0,0,0,0,0,0.0120542025231283,-0.0255180256663321,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.233982922988413,0,0,0,0,0,0,0,0,0,0.162924221429064,0,0,0,0.025992339916271,0,0.102488527270885,0,-0.0584947832291824,0,0,0,0,0,0,0.0253683288015682,0,0,0.270953386420133,0,0,0,0,0,0,0,0,0,0.0425596154578867,0,0,0,0,0.0541569152235425,0,0,0.0073877205196952,0,-0.146987857958519,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311591413375334,0,0.00380268265344879,0,0,0,0,0,0.138647424010662,0,0,0,0.127588730105622,0,0,0,0,0.315884532050691,0,0,0,0,0.222043478010029,0,-0.105679972982538,0,0.149058918802058,0,0,0,0.0346322451950109,0.0156614415148651,-0.0854520693561116,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10384392818856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949918783912228,0.0770199985618807,0,0,0.229759946268761,0,0,0.138430599938502,0,0,0,0,0,0,0.0835570146524273,0,0,0,0,0.106428074777455,0,0,0.0169045016727312,-0.0114037703197614,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.359184335945065,0,0,0.00874004887944985,0,0.338852883915212,0,0,0,0.00951700157721821,0,0,0,0,0,0,0,-0.200430352862687,0,0,0,0.301454700059011,0,0,0,0,0,0,0,0.107052060269631,0,0,0,0,0,0.050163665288529,0,0,0.0338002387154707,-0.0490891118065107,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126348051496568,0,0,0,0,0,0,0.217786143229896,0,0.282122063199599,0,0,0,0,0,0.0547820805645487,0,0,0,0,0.166596397827357,0,0,0,0,0,0,0,0,0.440804001129416,0,0,0,0,0,0,0,0.0334926661618765,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.433636214645337,0,0,0,0,0,-0.351105880642026,0,0,-0.305404163272826,0,0,0,0,0,0.0453832234777281,0,0.0127725195296007,0,0,0,0,0.0199003121087303,0.263753649340129,0,0,0,0,0,0,0,0.629376171180637,0,0,0,0,0,0,0,0,0.539413465751013,0,0,0,0.0481775932196736,0.0183531734827408,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103208748845403,0,0.0702248429694626,0,0,-0.0518409300503385,0.118565769648206,0,0,0,0,0,-3.46944695195361e-18,0.0681510406061297,0,0,0,0.31944051463254,0,0,0,0,0,0.0781514155958739,0,0,-0.0853192552820666,0,0,0,0,0.251461096141015,0,0,0,0.0184071807518277,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130660339622354,0,0,0,0,0,0.0583005774189145,0,0,0,0,0,0,0.114206263311191,0,0,0,-1.73472347597681e-18,0.17937427724866,0,0,0,0.274700515116692,0,0,0,0,0.111418202156204,0,0,0,0,0.0423229192480943,0,0,-0.00747318089006826,0.0171976000267844,0,0,0,0,0,0
X600583.SH,0,0,0.0793038723637531,0,0,0,0,0,0,0,0,0,0,0,0.0368437207552058,0.0903431817627924,0,0,0,0,0,0,0,0,0,0,0,0,0.0746443785024749,0,0,0,0.0798468840858409,0,0,0,0,0,0,0,0.174308928571189,0,0.135854089233833,0,0,0,0,0.0332771817913708,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0797678955810253,0,0,0,0,0,0,0,0,0,0,0,0.200236822466867,0,0.0976585349843636,0.0815355019945996,-0.0486163710408545,0,0.0340506173731265,0,0,0,0,0.100742087114685,0,0,-3.46944695195361e-18,0,0,0.205131253622646,0,0,0,0,0,0,0,0,0,0,0,0.0445729250319667,0,0,-0.0166289571747458,0,0,0,0,0,0,0
