,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600352.SH,X600299.SH,X600516.SH,X000709.SZ,X002460.SZ,X600489.SH,X601158.SH,X000629.SZ,X600808.SH,X600801.SH,X600219.SH,X000786.SZ,X300072.SZ,X000825.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X000301.SZ,X600612.SH,X000408.SZ,X600583.SH,X600339.SH,X002271.SZ,X000792.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121066445611517,0,0,0.11017164273074,0,-0.0459432989011212,0,0.280769210469298,0,0.021241121085662,0.24956877929292,0,0,0,0.337615865053441,0,0,0,0.043254245563955,0,0,0,0,0,0.189038744481995,0.00614683465171455,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403755963423816,0,0,0,0,0,0,0,0,0,0,0,0.119978213419885,0,0,0,0,0.0635520348570597,0,0,0,0,0.0105038076118261,0,0,0.0565702067057677,0,4.33680868994202e-19,0.00783928409874679,0,0,0.0199292168643421,0,0,0,0,0,0.00619949850047034,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.00128977343110246,0.0278389272065915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108236038449471,0,0,0,0,0.27631446154781,0,0.0955848428115266,0,0,0,0,0,0,0.0775562136443292,0,0,0,0,0,0,0,0,0,0,0.153072248277099,0,0,0,0,-0.0119625229930585,-0.024147369640592,0,0,0,0,0,0
X600299.SH,0,0,0,0.0783075747232795,0,0.0929369550313695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557887977680487,0.269400122913381,0,0,0,0,0,0,0.00882993627038487,0,-1.38777878078145e-17,0,0,0.237146773650404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285153025025164,-0.043392879961961,0,0,0,0,0,0
X600516.SH,0,0,0,0,0.0796524840929222,0,0.114569321337109,0,0,0,0,0,0,0,0,0,0,0,0,0.184114381635895,0,0.279965670197315,0,0.150637555938425,0,0,0,0,0,0,0,0,0,0,0,0,0.0208152882386055,0.107088692139474,0,0,0,0,0,0,0,0.0243624152757291,0.126293639968663,0.0784797277807048,0,0,0,0.00656760910500671,0,0,0,0,0,0,0
X000709.SZ,0,0.102906812341676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448013542989416,0,0,0,0,0,0,0.203722877781467,0,0,0,0,0.103121016254185,0,0,0,0,0.0266337875091125,0.00283503588402118,0,0,0,0,0,0,0,0,0.0887229391781208,0,0,0,0,-0.0120654538003701,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.332038498038463,0,0,0,0,0,0,0,0,0,0,0.785142630642471,0,0,0,0,0,0,0,-0.0862828846814699,0,0.148206524187742,0,0,-0.0583460597727064,0.183541200664327,0,0,0,0,0,0,0,0.125323174184333,0,0,0,-0.0972988604974887,0,0,-8.67361737988404e-19,-0.00207657417804556,-0.0621495441858243,0,-0.0273577082023339,0,-0.0865869235076477,0,0
X600489.SH,0,0,0,0,0,0,-0.0474875588366087,0.00834480122083791,0.725844305617098,0,0,0,0,0,0,0,0.118686763533673,0,0,0,0,0,0,0,0,0,0,0.0113888584225974,-0.0751143142561739,0,0,0,0,0.0641648196711222,0,0.0989141091315996,0,0,0,0,0,0.0158509432970531,0,0,0,0,0,0,0,0,-0.00213383732203865,-0.015198593376784,0.0106627668232398,0,0,0,-0.0464499257609175,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106096800258793,0,0,0,0,0.0772642712587195,0,0.0845275440366101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920621731548561,0,0,0.0140491226785653,0.00932105022535282,0,0,0.0224133792613256,0,0,-0.00767612929802219,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0925273132003031,0,0.0838610700467961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885782260833792,0,0,0,0,0,0,0,0,0,0,0.462137142560079,0,0,0,0,0.104238311591265,0,0,0,0,0,0.132565429006032,0,0,0,-0.0340431712431273,0.01049059498089,0,0,0,-0.049862336165566,0,0
X600808.SH,0,0,0.104043785740622,0,0,0,0.179417651079408,0,0,0,0,0.109237601416078,0.152988689056752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220297360570752,0,0,0,0,0,0.0424427350826408,0,0,0,0.0160931867609469,-0.0424250699075304,0,0,0,0,0,0
X600801.SH,0.0704273984067,0,0,0.0973684230676809,0,0,0,0,0,0,0,0,0,0,0,0,0.201953759194087,0,0,0,0,0,0.123479758539439,0,0,0,0,0,0,0,0,0,0.0098540118847084,0,0,0,0,0,0,0,0.397424596033244,0,0,0,0,0.0514906962994328,0,0,0,0,0,-0.00605070850743924,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.124250270749754,0.231169814859987,0,0,0,0,0,0,0,0,0,0,0,0.0274364890091357,0,-0.0343883481810769,0,0,0,0,0,0.119418921472477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168410015482897,0,0,0.0171159996204325,-0.0444559599389639,0,0,0,0.0636606973022334,0,0
X000786.SZ,0,0,0,0,0,0,0.0208040381434649,0,0,0,0,0.0685273395058178,0,0,0,0,0.102938985525506,0,0,0.247458217046651,0,0,0,0,0,0,0,0,0,0,0,0.0938506886407298,0,0,0,0,0,0,0,0,0.204091038288091,0,0,0,0,0,0.278132037794581,0,0,0,0,-0.00489995892386726,0.0116537721912858,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0480154037675211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148860093738121,0,0,0,0,0,0.218972145019005,0,0,0.259760553222135,0,0.228447831118425,0,0,0,0,0,0,0,0,0,0,0,0.274742946383948,0,0.135524067846838,0,0,0,-0.0600089156825528,0,0,0,0,-0.113942273973908,0,0
X000825.SZ,0,0,0,0.00940003380829438,0,0.0309216513461811,0.00250496459450294,0,0,0,0,0,0,0,0,0,0,0,0,0.154599617572689,0,0,0.0754983590414832,0,0,0,0.0714311520208354,0,0.131505300696068,0,0,0.165182591650039,0,0,0,0,0.0657662479324428,0,0,0,0,0,0,0.00314666878339903,0.0491934529621669,0,0,1.73472347597681e-18,0,0,0,-0.00959184532478856,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0473239318618806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100725458949444,0.082260156453336,0,0,0,0.0102151886345836,0,0.141265111009949,0,0,0,0,0,0,0,0,0,0,0,0,0.155225459363643,0,0,0.0535398565498797,0,0,0.012424769794557,0,0,0,0,-0.0129023813298386,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.00852465939127648,0,0,0,0,0,0,0,0,0.0553297363704725,0,0,0.186111338460853,0,0.0247640442086385,0.0354846910824099,0,0,0,0.0949301099978572,0,0,0,0,0,0,0,0,0,0.132048154462599,0,0,0,0.201488191715852,0,0,0,0,0,0,0,0.0770858451815125,0,0,0.00380027502023712,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.146777485205852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301999019213032,0,0,0,0.0505832063142908,0,0.00745891903999896,0,0,0,0,0.254151563795565,0,0.1607654963544,0.160615787351975,0,0,0.0263545700164361,0,0,0,0,0,0,0,0.123102532803272,0,0,0,-0.0342377156845383,-0.0340666780741999,0,0,0,-0.0639540930331886,0,0
X000301.SZ,0.144283307316646,0,0,0,0,0,0,0,0,0.369775865118734,0,0,0,0,0,0,0,0,0,0,0.0961819280353568,0.0405127408275147,0,0,0,0,0,0,0,0.107016047927824,0,-0.00113299443717801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221416875455534,0,0.150051178214337,0,0,0,-0.0155657473329493,-0.0471295298307803,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.0164048836424921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195294112360722,0,0,0,0,0,0,0,0,0,0.0310215112623249,0,0,0,0,0,0,0,0,0.159564703885966,0,0,0,0,0,-0.0383423239838495,0,-0.11132265525091,0,0,-0.231787732485697,0,0
X000408.SZ,0,0,0,0,0,0.00428622206827459,0.00699648769923086,0,0,0,0,0,0,0,0.0746248158167189,0,0,0,0,0,0,0,0.244475239125647,0,0.376890917414692,0,0,0,0.00513155658612757,-0.0901014307691079,0,0,0,0,0.127332531490595,0,0,0,0,0,0,0,0,0,0,0.0110652058964933,0,0,0,0,0,-0.00896719027197955,0,0,0,0,0,0,0
X600583.SH,0,0,0,0.0578051477865516,0,0,0,0,0,0,0,0.215764785833386,0,0.152862886605864,0,0,0,0,0,0,0,0,0,0,0.107504703996436,-0.0496401466878654,0,0,0,-0.061631412759172,0,0,0,0,0,0.0663200920483659,0,0,0,0,0,0,0,0,0,0.630055823784854,0,0,0,0,0,-0.0156287176954807,0.0424928858008045,0,0,0,0,0,0
X600339.SH,0.315637985213036,0.423308367640727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215107696394152,0,0,0,0,0,0,0,0.201031908860231,0,0,0,0,0,0,-0.0108304853451392,-0.0300958834830571,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0186757504687296,0,0,0,0,0,0,0,0,0,0,0.0999108543939339,0,0,0,0,0.170696443831042,0,0,0,0,0,0,0,0,0,0,0.558240384027075,0,0,0,0,0,0,0,0,0,0,0,0.157212399619732,0,0,0,-0.0143998951213349,-0.00509542363308276,0,0.127732392138424,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.152880633578438,0,0,0,0,0,0,0,0,0,0.0862331458686999,0,0,0,0,0,0,0,0.0446575259853115,0,0.197535053396538,0,0,0,0,0,0,0,0.15630042367821,0,0.108048531196569,0,0.0514740876945248,0.0486360426537435,0,0.00594288515956214,0,0,0.0718276015286641,0,0,0,0,-0.00256411587721276,-0.0326478157776131,0,0,0,0,0,0
X000027.SZ,0,0,0.0920265966058324,0,0,0,0,0.242530662462308,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327640818370416,0,0.116264524397582,0,-0.0841281528457536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285406337015,0,0,0.0106653033946511,0,0,0,-2.03598599961789e-05,-0.0318440087418585,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0683394772529207,0,0,0,0,0,0,0,0,0,0,0,0,0.00375143231598376,0,0,0,0,0.258933948822963,0,0,0,0,0,0,0,0,0,0.0536898193355062,0,0,0,0.14314755692059,0,0,0,0,0.0897100784264218,0,0,0,0,0,-0.0082781993067486,-0.00926207331416635,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.133768597779487,-0.114095735224128,0,0,0,0,0,0,0,0,0,-0.202426274267996,0,0,0.0701692116848007,0,0,-0.122300256716669,0,0,0,0.187154429553114,-0.350311349669272,0,0.0762075214604078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193078530168253,0,0,0,-0.0213913070363325,-0.050737608983037,0,0,0,0,0.127949864747865,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128833970435311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577010658506024,0,0,0,0,0,0,0,0,0,0.774964095063593,0,0,0,-2.01060078738587,0,0
TED,0,0.560654661267346,0,0,0,0.410409829751828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371181616569,0,0,-0.0245069622312954,-0.195961440420323,0,-0.15668012062542,0,0,0,0,0,0,0,0,0,-0.238693269712835,-0.113664565729904,0,0,0,0,0,0,0,-0.443640959272237,0.281501053552248,0,0,-0.0689620093612498,0,0,0,0
RealEstate_excess,0,0,0,-0.103355271796162,0,0,0,0,0.0996697528333255,0,-0.03426365363159,0,0,0,0,0,0,0,0,-0.0180722650469484,0,-0.0570799940535066,0,0,0,0,0,0,0,0,0,0.0455618406430061,0,0,0,0.0840361256878668,0.106006830801548,0,0,0,0.0461847539912289,0,0,0,-0.0114623171491918,0,0,-0.0951331638212352,0,0,0,-0.0048723400621634,0,0,0.119502545955024,0,0.000557322911661721,0.0846340693197744,0
MKreturn,0,0,-0.00852228760129605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978243963428318,0,0,0,0,-0.0481543548240554,0,-0.310844281430377,0,-0.0861114308469026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544193231143605,0,0,0.069884588359812,-0.00632278851512766,-1.73472347597681e-18,0.242287251168275,0,0,0,0,0
MKvol,0,0,0,0,0.0047224696745701,0,0,-0.000707356446204181,0,0,0,0,0,0.00929871558037445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000672024397525978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279495921893766,0.0023495195852208,0,0,0,0.00158071076779439,0.03471093463366,0
CarbonVol_Shenzhen,0,0,0,0,0.163543278474958,0,0,0,-0.129326891549187,0,0,0,0,0,0,0,0,0,0,0,0,-0.143053467980265,0,0,0,0,0,0,0,0,0,-0.0888638649677025,0,0,0,0,0,0,0,0.0879873009423515,0,0,-0.0124924019267241,0,0,0,0,0,0,0,8.67361737988404e-19,-0.101770275566558,0.0775056542350081,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0087050889643183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016836672886492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219356799439014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249415436107693,-0.0488981135318136,0.0730960289558003,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.0144336659697446,0,0,-0.0109819779796614,0,0,0,0,-0.00206860014235958,-0.00237710960477342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662078179507907,0,0,0,0,0,-0.00126353827847297,0,0,0,0,0,0,0,0,-0.00566365827523534,0.00588020810717123,0,0,0,0.000731634271185693,0,0
