,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600795.SH,X601600.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600489.SH,X600111.SH,X600886.SH,X600623.SH,X601992.SH,X600309.SH,X600660.SH,X300072.SZ,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X600583.SH,X000723.SZ,X000709.SZ,X600352.SH,X000883.SZ,X000408.SZ,X000898.SZ,X600549.SH,X000983.SZ,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000060.SZ,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0.0985150219048452,0,-0.00984394451228568,0,0,0,0,0.176598690497267,0,0,-0.0373813535195804,0,0,-0.0242798043782742,0,0,0,0.0429875171053951,0,0,0,-0.0318283422554203,0,0,0,0,0,0,0,0,0.0692077212490434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628359914134551,0.0333842154594935,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,-0.0405729276628523,0,0,0.0402182106481489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288371077235436,0,0,0,0,0,0,0.331057290168334,0,0,0.127245437297922,0,0,0,0,0.063764503809036,0,0.0251165286272999,0,0.0126537318442275,0,0,0,-0.179854280375324,0.0754889108301622,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.115652777981677,0.000121020951898577,0,0,0.0428582181549442,0,0,0,0,-0.0715061636421866,0,0,0.146561409095126,0,0.23826461297448,0,0,0,0,0.0545359229840425,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0819889661618703,-0.0522430594494425,0,0,0,0,-0.0522339252330138,0,0,-0.0142220494239119,0.0745732418253749,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0558374073681316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120278109998372,0,0,0.00917748827136419,0,0.186635820618686,0,0.0820241853550234,0,0,0,0,0,0.0437424382498863,0,0,0,0,0,0,0,0.0395108739753144,0,0,0,0,0,0.0324972215701621,0.00322874088563356,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518109351572698,0.0384088591286361,0,0,0,0.165329871771876,0,0.120444154859175,0,0,0,0,0,0,0,0,0,0,-0.0440246719603666,0,0.0214097104327531,0,0,0,0,0,0,0,0,0,0,0.15472966552258,0.058780034473794,0,0.00185475303347034,0.0749395882004715,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.1106635204544,0,0,0,0,0,0,0.050822972260625,0,0,0,0,0,0.0337390485003428,0.0380795680208326,0,0,0.0569946268379972,0,0,0.189721029156131,0,0,0,0.192415693240799,0,0,0,0,0,0,0,0.203044416991182,0,0,0,-0.0408686743336445,0,0,0,0,0,0,0.140336993068013,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0630861073594322,0,0,0,0,0,0,0,0.109732303350775,-3.46944695195361e-18,0,0.0800950182486989,0,0,0,0,0,0.127003298411398,0.0606039626167859,0,0,0,0,0,0,0,0,0,-0.046119800159114,0,0,0,0,0,0.724571559717178,0,0.110848690544682,0,0.0279581447843412,0,0,0,0.0381564759640977,-0.0811347605248366,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0811484640780941,0,0,0,0,0,0,0,0,0,0.0108135285580162,0,0,-0.0297150206952733,0,0,0.0530406255138788,0,0.207657342979143,0.131297883466243,0,0,0,0.194642126128983,0,0,0.0138912185519431,0,0,0,0,0,0,0,0,0.0739423101932792,0.033277977580375,-0.128546590668229,0,0.0132353999324229,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155175805438258,0,0,0,0,0,0.337819789704705,0,0,0.106852206451852,0,0.0955086894947282,0,0.0434862999931836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26226694010075,0,0.0527530582329793,0,0.0681578958861828,0.135866122753291,0,0,0.055782784226237,-0.00728888329469,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310182428603166,0,0,0.551303127409684,0,0,0,0.134109411003252,0,0,0,0,0,0.170191506207583,0.163234415653274,0,0,-0.111318562006847,-0.165888087838388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.00173778012100513,0,0,0,0,0,0,0,0,0.17042221747272,0,0,0,0.0066420318296408,0,0,0,0,0.0316834281619318,0,0,0,0,0,0,0,0,0,0.0647545879921485,0.0747091945623765,0,0,0,0.00600185446973094,0,0,0,0.269270072256774,0,0,0,0,0.029054984301327,0.0294534520440086,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0344249661641093,0,0,0,0,0,0,0,0.254492163642754,0,0,0,0,0,0.0249968453550681,0,0.0782449467572366,0,0,0.0222128872629053,0.00492962125889017,0,0,0,0,0,0,0,0,0,0,0,0,0.074101433143516,0,0,0,0,0.102283349255968,0,0,0,0,0.00288299839993169,0.0375020629139051,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0926232409401295,0.171422745389413,0.159907293213359,0,0,0,0.0357096971236702,0,0,0,0.0748670133862731,0.120795148696117,0.0218806806840244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290410111280704,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0348777725843636,0,0,0,0,0,0,0,0.0516759284320574,0,0.0514894651836741,0,0.117768361064879,0,0,0,0.149169827164989,0,0,0,0,0,0,0,0,0.0188790996173261,0,0,0,0,0.247578290701729,0,0,0,0,0.0188401481682958,0.00490576377268397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141844777319145,0,0,0,0.101118213285371,0,0,0,0.0790150836579725,0,0,0,0.059948815715704,0,0,0,0,0,0,0,0,0,0,0.0671271203464594,0,0.127237728316084,0,0,0,0.0801156179318288,0,0,0,0,0,0.0388975208294078,0,0,0,0,0.0491712172866909,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0169092027175456,0,0,0,0,0,0,0.0947160900201363,0,0,0,0,0,0,0,0.0737898685971409,-0.018423436591505,0,0,0.0372479006309707,0.00270958997697575,0,0.0195794439495845,0,0,0,0,0,0,0,0,0,0.0259243027869683,0,0,0,0,0.208859556428545,0.0631599709240925,0,0.0260982966785489,0,-0.0227071551602386,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602179571793749,0,0.0502750815451144,0,-0.031380918718697,0,0,0,0,0,0,0,0,0.074319135100921,0,0,0,0,0,0,0,0.057767880796017,0,0.124939108482458,0.0230385343559424,-0.256489102106594,0,0.0312846280413963,0.139757809858891,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0604967422943244,0,0,0,0,0.15304167174209,0,0,0,0.132658908058764,0,0.0229418052318285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723544070506245,0,0.00802325877148473,0.012990406522642,0,0,0,0,0.102436127451697,0,0,0,0.00597330500885685,0,0,0,0,0.0412633926358944,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.144747280362815,0,0,0,0,0,0.628565430977883,0,0,0,0,0,0,0,0,0.15536367298228,0.0590406040517717,0,0,0,0,0.0968678249458305,0,0,0,0,0,0,0,0,0,0.0659888995478405,0,0.298614957286542,0,0.38095452018437,0,0,0,0.00161247006078902,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0809593050349656,0,0,0.756519456977776,0,0,0.0202597070066975,0,0,0.0563678687835754,0,-0.0618832687925311,0,0,0,0,0,0.0723381496904954,0.0907255362675428,0,0,0,0,0,0,0,0,0,0.0919284237925512,0,0,0,0,0,-0.0255896371696519,0,0,0,0,0.0404696196201272,0,0,0,0.0705754278493853,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,-0.00782590171328985,0,0,0,0,0,0,0.057035144550331,0,0,0,0,0.156129594566147,0,0,0.0168330150424524,0,0,0.0390150338467346,0,0.073712606483979,0,0,0,0,0,0,0,0.0322944182722344,0.0205834953608055,0,0.0971568854622708,0.0234917017950773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0654587424177344,0.00898624748565533,-0.00123471687098325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772371689856353,0,0,0.0839386822332604,0,0,0,0,0,0.0185240739434935,0,0,0,0.028779043554495,0.165568298565406,0,0,0,0.0462976686432961,0,0,0,0,0,0,0,0,-0.00214980058516336,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0153627743155163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121329195687112,0.23778355118852,0,0,0.100862135196993,-0.0425252903707871,0.131842907677658,0,0,0,0,0,0,0,0,0,0,0,0,0.126283919195121,0.0153352727408362,0,0,0.0329664040468973,0,0,0,0,-0.0323444756775444,0.150544968526079,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.221374322150519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727024379339585,0,0,0.157047683640344,0,0,0,0,0,0,-0.0327210017543106,0,0.10904918014611,0,0,0,0,0.15798657574651,0,0,0,0,0,0,0.0770665989809372,0.0541278439238027,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858710719024458,-0.0161255420017314,0,0,0,0,0.0108586232686058,0,0,0.665009110699381,0,0.0780768279001645,-0.125118601471537,0,0,0,0,0,0,0.160354391830355,0,0,0,0,0,0,0.0618737134376456,0,0,0.361717284632435,0,0.0334509454503506,0,0,0,0.0159555424891584,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631039466422082,0,0,0,0,0,0,0,0,0,0,0,0.0308297642391388,0,0,0,0,0,0,0,0.0132460108173943,0,0,0.0109996899399161,0,0,0,0.0354224902291572,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0.0322231929445039,0,0,-0.0408622338039035,0,0,0,0,-0.000135039777466357,0,0,0,0,0,0,0,0.507122416950959,0.0671755325943404,0.0786397070710189,0,0,0,0,0,0,0,0.247693078770902,0,0.0672982634182994,0,0,0,0,0,0.147281227365604,0,0,0,0,0,0.0302973513643577,0,-0.00804362183217966,0,0,0,0,0.70324780728599,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151497515673135,0,0,0,0,0,0,0,0,0.246960887820275,0.0566921382339413,0,0,0,0,0,0,0.0367102031720398,0,0.0399311747931199,0,0,0,0,0,-0.0770642556429435,0,0.0118891478872601,0.0694735877668033,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108845576912025,0,0,0.455071264977087,0,0,0.105275795186087,0,0.019777387686101,0,0,0,0,0,0,0,0.110274885068977,0,0,0,0,0,0,0.132778546589032,0,0.0220792450901124,0,0,0,0,0.0356295223369142,0,0,-0.0177475139173436,0,0,0.220725499233086,0,0,0.0474885595964667,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00299978521935975,0,0,0,0,0,0.136601718449676,0,0.244546496937708,0,0,0,0,0,0,0.243496882559866,0.0579173106112465,0,0,0,0,0,0,0,0,0.0206625709245516,0,0,0,0,0.0526137344560514,0,0,0,0,0,0,0,0,-0.0270476073411006,0,0,0,0,0,0,0
X600612.SH,0,0,0,0.0405946904335689,0,0.0254484290214714,0,0,0.0772678912126879,0.151887694061653,0,0,0,0,0,0,0,0.040105488374011,0,0,0,0,0,0,0,0.0431045092583957,0,0,-0.0892529876053351,0,0,0,0,0,0,-0.175641104210539,0,0,0,0,0,-0.0258872879197362,0.120324461602758,0,0,0,0,0,0,0,0,0.0665880891790356,0,0,0.22405217637441,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0211711210069093,0,0,0,0,0.0133688292614594,0,0,0,0,0,0,0.100680626844726,-0.052839448971995,0,0,-0.0386939722234886,0,0,0,0,0.0346958920493269,0,0,0,0,0,0,0,0,0.0224319418639567,0,0,0,0,0,-0.0805150680441278,0,0.0522596815095698,-0.0212383283778421,0,0,0,0,-0.00459624529477082,-0.0160760072164541,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293429489632099,0,0,0,0,0,0,0,0.0323037151792455,0,0,0,0,0,0,0,0,0,0,0,0.207537583246136,0,0,0,-0.34602508157472,0,0,0,0,0.0478686070299731,-0.267442614684003,0,0,0,0,0.358188395745027,0,0,0,-1.12219376680059,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0189827574736351,0,0,0,0,0,0,0,0,0,0,0.000670860676483864,0,0,0,0,0.0482500833998975,0,0,0.0297714297051794,0,0,0,0,0,0,0,0,-0.158119476822713,0.114524041972488,0,0,0.0953481500136949,0,0,0,0,0,0.241820445845508,0,0,0,0.421237557249729,0,0,0.204679708610532,0,0.734735208580533,0,0
RealEstate_excess,0,0,0,0,-0.00909838634631565,0,0,0,0,0.0692630924162145,0,0,0,0,-0.100074144447222,-0.0753199052725932,0,-0.0248653712023988,0,-0.00354200314601937,0,-1.73472347597681e-18,0,0,0.0286491966698301,-0.00707388853505432,0.126180866812134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180137022178181,0,0,0,0,0.0193557070727009,0,0,0.367130852442401,0,0,0,0
MKreturn,0,0,0,0,0,0.0103889960237356,0,-0.127272127683391,0,0,0,0,0,0,0,0,0,0,0,0,0.0404790746194456,0,0,0,0,0.0417695821631394,0,0,0,0,0,0,0,0,0,0,0,0.0928170734254948,0,0,0,-0.154349852716933,0.156037062008424,0,0,0,0,0,0,0.131821062870787,0,-0.0209167716981966,0,0.480615518119877,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00109286048999128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261426825205373,-0.000339824416667601,0.00156985306943591,-0.00113428755076274,0,0,0,0,0,0,-0.0007045477141078,0,0,0,0,0,0.0015266676078128,0.0103153480162928,0,0,0,-0.0184123134915047,0.0118123374747171,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593142264103261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591852305606526,0,0,0,0,0,0,0,0,0,0,0,0.0198678643872229,0,-0.0750509904761975,0.0554466008237984,0,0,0,0,-0.840858582836999,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196295156872872,0.00244118744890568,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0127766970412548,0,0,0,0,0.00132717064094158,0,0.00485214875626119,0,0,0,-0.00306486608346521,0,0.0146742969355087,0,0,0,0,-0.110552988979602,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00192310544620784,0,0,-0.00116499610486773,0,0,0,0,0,-0.00601700714989144,0,0,0,0,0,0.0049148949811099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263930073734085,0,0,0,0,0.12077693729509,0,0
