,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X600688.SH,X601898.SH,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600886.SH,X600547.SH,X600362.SH,X600188.SH,X000709.SZ,X600027.SH,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600008.SH,X600489.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X600583.SH,X000723.SZ,X600578.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000539.SZ,X600176.SH,X600021.SH,X000027.SZ,X000792.SZ,X600160.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-0.127092158878917,0,0,0.107983468816409,0,0,0.000105722075791583,0,0.0516053560486366,0,0,0,0.165301818364148,0,0,0.281085909200796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2183821157665,0,0,0,0,0,0,0,0,0,0,-0.0244972323733855,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.151914613089777,0,0,0.610404607933036,0.0586645847088118,0,0,-0.0523353779209913,0,0,0,0,0,0.0357331352798724,0,-0.369212136834071,0,0,0,0,0,-0.0171598745998194,0.0487002295424408,0,0,0.00402697492101194,0,0,0,0,0,0.0763460476192791,-0.140031511038859,0.30720091114638,0,0,0,0,0,0,0,0,0,0,0.0419824242338089,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0554086123871572,0,0,0.16701334763768,0,0,0,0.117675594763898,0,0.201894839309136,0,0,0,0,0,0.171072144614037,0,0,0,0,0,0,0.0694618861632287,0,0.454021098437011,0.176846884387855,0,0,0,0,0,0,0,0,0.297327150080171,0,0,0,0.272060790363441,0,0,0,0,-0.226090108679469,0,0,0.0428846401632199,-0.00431634669113141,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.17390336142487,0,0,0,0,0,0,0.0641450234959168,0,0,0.138790878965643,0,0,0,0,0,0,0,0,0,0,0,0,-0.107962528552069,0,0.0894743235787128,0,0,0,0,0,0,0.131554306541544,0,0,-0.0335345529596175,0,0,0,0,0.0952063168297808,0,0,-0.123945379021712,0,0,-0.0281318845694896,0.0506576615674595,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.00100130084320765,0,0,-0.0479105950579075,0,0,0,0,0,0,0,0,0.0392801489646757,0,0,-0.0488796347446524,0,0,0,0,0,0.0704165890023401,0,0,0,0,0,0,0.0500577062538614,0,0,0,0,0.616805992254601,0,0,0,0,0,0.104109061281591,0,0,-0.0197585364090642,0.0217722787962381,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0142173325698392,-0.070558734825656,0,0,-0.0213378583304721,0,0,0.177489793723485,0,0,0,0.210824142170702,0,0,0,-0.0509762814955295,0,0,0,0,0,0,0,0,0,0.540536667390257,0,0,0,0,0,0,-0.0230914146775529,0,0,0,0,0,0,0,0.0437071630484447,0,0,-0.038185288760769,0.03799138062496,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0180284020223962,0,0,0,0.042680656478818,0,0,0,0,0,0,0,0,0.0241807646720575,0,0,0.0766067870917155,0,0.0447981438378516,0,0,0,0,0.114453429606126,0,0,0,0,0,0,0,0,0,0,0,0.0235922597368921,0,0,0,0,0,0,0,-0.00514831970613465,0.0215352636344795,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0347490840553189,0,0,0.0233915605252815,0,0,0,0,0,0,0,0,0,0,0.0290105731409944,0.133828044557037,0,0,0.0382054137471207,0,0,0.00413914678156427,0.364775932408471,0,0.0791990079224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566185961732025,0,0,0,0.00942436726912451,0,0,0,0,0,0
X000898.SZ,0,0,0.122666599131777,0.137109082323148,0,0,0.371303412295161,0,0,0,0,0,0,0,0.0455776403271936,-0.110788904285414,0,0,0.171187485019761,0.0784488875793283,0,0,0.13914591972944,0,0,0,0,0,0,-3.46944695195361e-18,-0.0784741813390836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268097400925127,0,0.00583795142355626,-0.0228535189149177,0,0,0,0,0,0
X601158.SH,0,0,0,0.0182690297795585,0,0,-0.0296558631660491,0,0,0,0,0,0,0,0,0,0,0,0,0.0881843158896213,0.0548399645253831,0,0,0,0,0,0,0,0.0785888081736199,0,0,0,0.0586251475941276,0,0,0,0,0,0,0.0264047025372423,0,0,0.0593266597833421,0,0.0641629792132623,0,0,0.0216447928058983,0,0,-0.0170276717146305,-0.00298485150193867,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.455499574954511,0,0,0,0,0,0,0,0,0.0543582494559118,0,0,0.190374078063734,0,0,0.103505250938452,0,0,0,0,0,0.0270237905182921,0,0,0,0.0903320035158893,0,0,0.0471011858137547,0,0,-0.379814567655055,0.158817396250327,0,0,0,0,0,0,0.0954440261975616,0.0444981943744742,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.0623818173061215,0.582801548526074,0.229821057169785,0,0,0,0,-0.0324288206936819,0,0,0,0,0,0,0.12218129791494,0,0,0,0,0,0,0,0,0,0,0,0.216463460208368,0,0,0,0.123525585199049,0,0.252890160829836,0.06556603255584,0,0.501301096367619,0,0,0,0,0,-0.148774685453323,-0.436530427823362,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0430117479567801,0,0,0,0,0,0,0,0,0,0,0,0,0.108009334535038,0,0,0.0690111321090719,0,0.283779155504903,0,0,0,0,0,0,0,0.310527041805602,0,0,0,0,0.00280208991310765,0,0,0,0,0,0,0,0,0,0.148906410230089,0,0,0.0247571384942655,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228829184976082,0,0,0,0.165134417345064,0,0,-0.0401822709733032,0,0,0,0,0,0,0,0,0,0.22077847003452,0,0,0,0,0,0,0,0,0.0504059439476121,0,0.105153995090793,0,0,0,0,0,0.120099991927345,0,0,-0.00232407611786174,0.0183587615841739,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.147871810401322,0,0,0,0,0,-0.0332669152043986,0,0,0,0,0,0,0,0,0.0501470152253468,0.724060975925593,0,0,0,0,-0.0809438328483068,0.101745584967994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193885560972677,-0.0337002473211767,0,0,0.0202379275218511,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.01773862731498,0,0,0,0,0.0240812013098347,0,0,0,0,0.139312404208404,0,0,0,0,0,0,0,0,0.0927972296223569,0,0,0.151716411525548,0,0,0,0,0,0.143962203150909,0,-0.011076621317441,0.00645794317380581,0,0,0,0,0,0
X600352.SH,0,0,0,-0.180297448823842,0,0,0,0.0511938135231006,0.0495934630430737,0,0,-0.0315985001970523,0,0.00545046733699877,0,0,0,0,0,0,0.0621727518189956,0,0.0242624801093894,0,0,0,0,0,0,-0.0485162766267054,0,0,0,0,0,0,0.0972201199449945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187607008252826,-1.73472347597681e-18,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199509135056821,0.0536362985743983,0,0,0.000714737799731916,0,-0.0313225729395264,0,0.0262869348678286,0,0,0,0.0394575428798662,0,0,0.0284412431091292,0,0,0,0,0,0,0,0,0,0.0578438570330478,0,0,0,0,0,0,0,0.02711280662569,0,0,-0.0288923093913259,0.0166592641963882,0,0,0,0,0,0
X600583.SH,0,0,0,-0.0765404790951943,0,0,0,0.0543148781825964,0,0,0.247018870559477,0,0,0,0.0137147070326476,0,0,0,0,0,-0.0826904806404172,0,0.233535489690476,0,0,0,0,0,0,0.169964784893904,0,0,0,0,0,0,0,0,0,0,0,0.0710883935575747,0,0.168046880951258,0,0,0,0.025374378634166,0,0,-0.0549347188741115,0.0864093755165868,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.12261610246655,0.0401625939265133,0,0,0,0,0,0,0,0,0,0,0,0.281656277597921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491342367081584,0,0,0,0.041114620102272,0.00157821126931995,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0450362049668497,0,0,0,0,0.0383769544713794,0,0,0,0,0.014266873193907,0,0.109444678651624,0,0,0,0,0,0,-0.0804910898401299,0,0,0,0,0,0.0964467016310836,0,0,0,-0.130690286678087,0,0,0,0,0,0,0,0,0,-0.00245905014197642,0.4092223156301,0,-1.38777878078145e-17,0,0,0.0458086968299424,0,0.0745192113917777,-0.0163760440765265,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115088789802003,0,0,0,0,0,0,0.197180499395888,0.0748584115438869,0,0,0.114359456562324,0,0,0,0,0,0,0,0.0796424148211479,0,0.0683505678264431,0,0,0,0,0,0,0,0,0,0.0308996066228097,0,0,0.00188094527456154,0,0.0157083825354419,0.0293615476465987,0,-0.00893678278047509,-0.00549106088629296,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269217713129224,0,-0.231821010116192,0,0,0,0,0,0,0.275538765461336,0,0,0,0,0,-0.0248230821651834,0.110921736132228,0,0,-0.0660600229493376,0,0,0,0.120402103860971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846340872489414,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296530997492706,0,0,0,0.206678711281009,0.187211382010025,0,0,0,0,0,0,0,0,0,0,0,0.0583878318278037,0,0,0,0,0,-0.237728852495936,0,0,0,0,0,0,0.154601340652331,0,0,0,0,0,0.0509274661372905,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0681016910349077,0,0.00603538901996902,0.0188328904552734,0,0,0.0375221658620205,0,0.350804681067054,0,0,0,0,0,-0.00696853798210175,0,0,0,0,0,0,0,0,0.0947503946924738,0.0114506285867285,0,0,0.120644716011114,0,0,0,0.0823869710186589,0,0.0421601504586831,0.193729544049651,0,0,0,0,0,0,0,0,0,0.207476182110447,-0.0114478979700292,-0.0144935480158557,0,0,0,0,0,0
X600021.SH,0.045520184705879,0,0,0,0.0714445793791387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802174127801979,0,0,0.384245989373026,-0.00963945472464977,0.018081888146676,0,0,0,0,0,0.0168922192659419,0,0,0,0,0,0,0.0730628143246735,0,0,0.0867159242142049,0,0,0.0616375739292393,0,0,0,0,-0.107825374129479,0,0,-0.011479051838626,-0.0129794985518042,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.00810880733167225,0,0,0,0,0,0,0,0,0,0,0,0.0981650622605683,0,0.0598616302571066,0,0,0,0,0,0,0.0195488140929895,0,0,0,0,0,0,0.110443551383732,0,-0.0850941607209139,0,0,0.219193562892892,0,0,0,0,0,0,0,0,0.0309361442752907,0.0120240693198144,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0300841379987188,-0.0600364829330121,0,0,0,0,0,0,0,0,0,0,0.240469791559258,0.106344419939745,0,0,-0.100995292728246,0,0,0,0,0.0360022351746672,0,0.119448114678667,0,0,0,0,0,0,0,0.121478515588728,0,0,0,0,0,0,0,0,0,0,0,0,0.0501209123278367,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0853245079819007,0.0329429884770301,0,0,0.00378720755520889,0,0,0,0,0,0.396888785290408,0,0,0,0,0.0269027354022847,0.0938680438671732,0,0,0,0,0.0308951445962331,0.022956037004149,0,0,0.137002286222069,0,0,0,0,0,-0.0488508155110495,0,0,0,0,0.318035272013826,0,0,0,0,0,0,0.00143561042128098,0.00721016992444951,0,0,0,0.189852276256521,0,0
X600808.SH,0,0,0,0,0,0,0,-0.0106681591051763,0,0,0,0,0,0,0,0,0,0,0,0.0932314495795747,0,0,0.0695704479513203,0.055741313309718,0,0.0445081599238599,0,0,0,-0.0215729167375129,0,0,0.0912816410446454,0,0,0,0,0,0,0.173118794037676,0.213000235222751,0,0,0,0,0,0,0,0,0,-0.0213849375546984,-0.017734163119538,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0375492966719531,-0.0244941063039066,-0.00207624001600691,0,0,0,0,0,0,0,0.0254916882503294,0,0,0.0281955077636891,0,0,0,0,0,0,0,0,0,0.0270569223266502,0,0,0,0,0,0,0,-0.0169810161896102,0,0,0,0,0,0,0.00751392736403763,0,0,0,0,0,0,0,-0.00717863254752264,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.155259537106102,0.114082777322487,0,0,0,0,0,0,0,0,0,0,-0.337767573831029,-0.0979757469398156,0,0.485034051303286,-0.195591009494496,0,0,-0.434370485939234,0,0,-0.345345338448901,0,0,-0.269752909543581,0,0,0,0,0,0,0.427437159085844,0,0,0,0,0,0,0,1.71975333850229,0,0,0,-0.0263245575389323,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0732949192105185,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0470698232644017,0,0,0,0,0,0,0,0,0,-0.312678767606397,0,0,0,0,0,0,0,-0.0717925534471922,0,0,0.305997685644594,0,0.00831890902099293,0,0,2.3822821903257,0,0
RealEstate_excess,0,0,0,0,-0.129234882142471,0,0,0,0,0,0,0.00910965497098977,0,-0.00930767978383078,0,0,0,0,0,0,0,0,0.0019653028217798,0,0,0,0,0,0,0,0.00430487498465231,1.0842021724855e-19,0,0,0,0,-0.0480938526205938,0,0,0.0724094704597242,0,0.0154980566018121,0,0,0,0,0,0,0,0,0,0.0455188873891535,0,0,0,0,0,0
MKreturn,0,0,-0.0130888799652668,0.0172346988727481,0,0,0,0,0,0,0,-0.0626858457661861,0,0,0,0,0,0,0,0,0.0419744789628375,0,0,0.0134430800203238,0,0,0.0287064637089345,0,0,0.000729646606245971,0,0,-0.0187068622993765,0,0,-0.0761455670049878,0,0,0,0,0,0,-0.0057644857485383,0,0,0,0,-0.0344366575606,0,0,-4.2474677499892e-05,0.00447664966849812,0,0,0,0,0,0
MKvol,0,0,-0.00163449537220226,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.000660500745482498,0,0,0,-0.00129542295427901,0,0,0.000986668811028381,0,0,0,0,0,0,0,-0.000911090219235453,0,0,0,0.000888980978914019,0,0,0,0,0,-0.00015374405011582,0,0,0,0,0,0,0,0,0,0.000353183375887843,0,0.00317826019342438,-0.000535869267657223,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00739663906370678,0,0,0,0,0,0,0,0,0,0,-0.0136789350518857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562101073618346,0,0,0.0112559452051816,0.103965128324102,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000317016663936046,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0102241994623576,0,0,0,-0.0023563491922135,0,0,0,0,0,0,0,0,0,0,-0.0247216391495746,0,0.00706843133205829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597590911781077,0.038496752354414,0,0,0,0.0173663185465175,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00156598398217382,0,0,0.00116052682200627,0,0,0,0,0,0,0,0,0.0177776578657001,0,0,0.0158130745546094,0,0,0,0,0,-0.00506425232303199,-0.0708900979356553,5.39437560987475e-05,0,0,0,0,0,0.00364955631033461,0,-0.00373382463218915,0,0,0,0,0,0,0,0,0,0,-0.0128913790015123,0,0,-0.00439362682646762,0.00169224816863357,0,0,0,0,0,0
