,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600660.SH,X600795.SH,X600362.SH,X300072.SZ,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X000553.SZ,X000786.SZ,X600176.SH,X600027.SH,X000792.SZ,X600352.SH,X600808.SH,X000408.SZ,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X600339.SH,X601699.SH,X601158.SH,X000723.SZ,X000983.SZ,X002092.SZ,X600299.SH,X000883.SZ,X000825.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.566684898097816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461457219347104,0.0143295777832535,0,0,0,0,0,0,0,0,0,0,0.0372848041138207,0.0625093823258099,-0.0115727936496031,0,0,0,0,0.0654302175468772,0,0,0,0.0387719953249127,0,0,0,0,0,0,0,-0.00503386407560376,0,0,0,0,0,0,0
X600028.SH,0.558000482621375,0,0,0,0,0,0,0,0,0,0.0197078454326195,0,0,0.0149558367917684,0,0,0,0,0,0,0,0,0,0,0.00483704541238856,0,0,0,0,-0.0831084649544087,0,-0.00784629566495443,0,0,-0.0289899266096588,0,0,-0.139385867338199,0,0,0,0,0,0.0342901467008675,0,0.0494174293846661,0,-0.034580949026871,0,-0.0901913210147658,0.020576641240427,-0.00723047552678976,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0896248496738112,0,0,0,0,0,0,0.240913727044972,0,0.727627887030575,-0.0630947571378174,0,-0.0274820134214249,0,0,0,-0.0567667716318514,0,0,0,-0.0270496206409501,0,0,0,0.0488508521496084,0,0,-0.101591048046634,0.175715957263948,0,0,0,0,0,0.0546326092606649,0,0.163600967133362,0,0,0,0.0086956446424748,0,0,0.132116409571319,0,0,0.0390793279977785,-0.0144721890904788,0,0,0,0,0,0
X600019.SH,0,0,0.176984208926743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872284982734499,0,0.168763722758884,-8.67361737988404e-19,0,0,0,0,0,0,-0.0455954713145223,0,0.113628218776484,0,0,0.206160799952414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192702777159769,-0.0116490334196291,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102086010873657,0,0,0,0,0,0,0.119299853278774,0,0,0,0.046309232829338,0,0,0,0,0,0,-0.124194365696507,0,0.241948124177901,0,0,0,0,0,0,0,0,-0.212778237831633,0,0,0,0,-0.164101598733335,0,-0.0455215890915819,8.67361737988404e-19,0.0335274772765419,-0.13220757322902,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0717715534864915,0,0,0,0.112263465892986,0,0,0,0.0355634892934046,0.0504021705700959,0,0,0,0.0111350316811947,0,0,0,0,0,0,0,0,0.0552169519332612,0,0,0,0.166284483172689,0,0,0,0,0,0,0,0,0,0.0425262318867048,0.0122318236648713,0,0,0.0580836997796437,0,0,-0.00884733114179836,0.00324956554719954,0,0,0,0,0,0
X601600.SH,0,0,0.0647232541922946,0,-0.0132495700466287,0,0,-0.0141951562453725,0,0,0,0,-0.0453984515732538,0,0,-0.0402055221177057,0,0,0,0,-0.0368674689946556,0,0,0,-0.0377812894678618,0,0,0,0,0,0,0,0.0414577394128575,0,0,0,0,0,0,0,0,0,0,0,0,0.0153102909547471,0,0.15419011846626,0,0,0,-0.0189889991239432,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353280369399867,-0.225860040054634,0,0,0.160980353088096,0,-0.052929534402745,-0.0204629729989899,0,0,0,0,0,-0.090071404905892,-0.0372721140793558,0.0657589785274911,0,-0.0395743890295321,0,0,0,0,0,0,0,0,-0.0318078113092757,0,0,0,0.77910628263732,0,0,0,0,0,-0.00583228722764883,0.0154904263985596,0,0,0,0,0,0
X600011.SH,0,0.0538994928673114,0.0110722945314059,0,-0.0281798928442797,0,0,0,0,0.215099230167873,0,0.0204095004620113,0,0,0,0,0,0,0,0,-0.00701063427397173,-0.103215853830713,0,0,0,0,0,0,0,-0.0204788668243173,0,0,0,0,0,0,0,0,0,0,0,0,0.0726454375016695,0.0115226805654427,0,0.0122280165331957,0,0.0609957183811435,0,0,0,0.00944267545323327,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0406281849265966,0,0,0,0,0,0.224410935439558,0,0.00589872308781666,0,0,0,0,0,-0.00956370693121201,0,0,0,0,0,0,0,0.0535587515397256,0,0,0,0.0195539302340362,0,0.0409169308229753,0,0,0,0,0,0,0.0709194584013135,0,0,0.175503168880536,0,0,0,0,0,0,-0.00435795026704809,0,0,0,0,0,0,0
X600688.SH,0,0.20514040745324,0.0298642825425064,0.0459407683355557,-0.0164374807707508,0,0,0,0,0,0,0,0,0,0,0,0,0.037890759284597,0,0,0,0,0,0,0.011090847931694,0,0,0.0520857139852588,0,0.0779358459314824,0,0.049452455567932,0,0,0,0,0,0,0,0,0,0,0,0,0.0375435868988806,0,0,0,0,0,0.0100660242725102,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0500581781780096,0,0,0,0,0.108542476783005,0,0,0.0748608853986691,0.102287630912093,0,0,-6.93889390390723e-18,0,0,0.0593946094865936,0,0,0,0.0260865832019725,0,0,0.0409784957758969,0,0,0,0.13575258496151,0,0,0,0,0.318006316103601,0,0.0855453975600818,0,0,0,0,-0.0171412855612803,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0634380911581403,0,0,0,0,0,-0.00990746925598743,0,0.252266856515448,0,0,0,0,-0.0311388654747457,-0.044967927524285,0,0,0.0538274566158351,0,0,0,0.0251774012919018,0.059589469284578,0,0.0637230114647962,0,0,0,0,0,0,0.147847131916135,0,0,0,0,0,0,0,0,0,0,0,-0.030259374662147,0.0407566566741416,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0296940611089629,0,0,0,0,0,0,0.0438586174606698,0,0,0,0,0,0,0,0,0,0,0,0,0.0935355799360381,0,0,0,0.0534402153191903,0,0,0,0,0,-0.181738097854172,0.149573164762414,0,0,0.130533964016095,0,0.190997456069325,0,0,0,0,0,0,-0.104340988974134,0,0,0,-0.0434781043796485,0,0,0,0.259142771786664,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0778492338396974,0,0,0,0,0,0,0,0,0,0.205703370411366,0,0,0,0,0,-0.0678884325047205,0,0,0,0.0605889351590891,0,0,0,0,0,0,0,0,0,0,0,0,0.00777252022724632,0,0,0,0.198467756058414,0,-0.0448046662236496,0.00624402340044944,0,0,0,0,0,0
X300072.SZ,0,0,0.0761673716740479,0,0,0,-0.083611851050884,0,0,0,0,0,-0.362485894522662,0,-0.100623172205152,0,0,0,0,0,0,0,0,0,-0.05001668175425,0,0,0.0948358175523331,0.0832765841592923,0.191116283492632,0,-0.070275869804688,0,0,0,0,0,0,0.202014281741701,0,0,0,0,0,0,0,0,0,0,0,-0.088130272845254,0.0991519233570376,-0.0783202857636744,0,0,0,0,0
X601992.SH,0,0,0,0,0.0126028760311469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313819050117863,0,0,0,0,0,0,0,0.167660399665513,0.0183734907685926,0,0,0,-0.0503466175745511,0,0,0,0.0360098584215627,0,0,0,0,0,0,0.0392507241461881,0,0,0,0,0,-0.1222560641737,0.000963081034019736,-0.009798337259976,0,0,0,0,0,0
X002466.SZ,0,0,-0.198850315010598,0,-0.0682224634051729,0,0,-0.0499156437078699,0,0,0,0.211027372343274,0,0,0,0,0,0,0,0,0.65259114415716,0.0442711748836204,0.0579502177825986,0,0,0,0,0,0,0.151933024759055,0,-0.0413788652064781,0.172112020605902,0,0.0310031454609994,0.134302473274692,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.025884997078976,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.00392477231196662,0,0,0.0589908425032571,0,0,0,0,0,0,-0.0421720633745602,0,0,0.0357361747793143,0,0.0230029493021285,0,0,0,0,0,0,0,0,-0.0159124488676463,0.0470052968533523,0,0,0,0,0,0,0,0,0,0.0777751591218971,-0.033608015067547,0,0.105977177953239,0,0,0,0,0.0100845596335247,0,0,-0.0334539334976274,0,0,0,0,0.145733024404773,0,0
X600547.SH,0,0,0,0,-0.107491810626745,0,0,0.00571488069157763,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995710194676886,0,0,0,0,0,0,0,-0.033750170752514,0,0,0.0451325793802654,0,0,0.0743587273569956,0,0,0.836374112814207,0,0,0,0,0,0,0,0,0,0,0,0,0.0400661515854487,-0.0205947155389421,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204509012674846,0,0,0.757497530257319,0,0,0,0.122516107252531,0,0,0,0,0,0,0.00749963764821484,0,0,0.107000157265356,0,0,0.0935277467245951,0,0,0,0,0,0.014169389616602,0,0,0,0,0,0,0,0,0,-0.0191232805209395,0,0,0,0,0,0,0
X600111.SH,0,0,-0.133924929953972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515926137462138,0,0,0,0,0.0886690094982106,0,0.160169462701321,0,0,0.0258653901671358,0,0,0,-0.0361877926930049,0.255936848181574,0,0,0,0.581235834044698,0,0,0,0.206873394421407,0.267148254607146,0,0,-0.0342746147219476,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.162256886316801,0,0,0,0,0,0,0,0,0,0.0160395308786134,0,0.0693759783078684,0,0,0,0,0,0,0,0.0249544155461435,-0.0221150222097891,0,0,-0.0402356970172272,0,-0.024650121978319,0,0,0,0,8.67361737988404e-19,0,-0.028611823829613,0,0,0,0,0,0,0,0,-0.106634642528738,5.42101086242752e-20,0.0026325601204209,0,0,0,0,0,0
X000898.SZ,0,0,0,0.066220880088972,0,0,0,0.0630606110726408,0,0,0,0,0,0.0766923219076631,0,0,0,0.148377717500218,0,0,0,0.0668108690165576,0,0,0,0,0,0,0,0,0,0.0478712272336497,0,0.422989246735119,0,0,0.197367650480331,0,0,0,0.0551665450178927,0,0,0,0,0,0,0,0,0,-0.00212196527103314,-0.00463782881979532,0,0,0,0,0,0
X600516.SH,0,0,0,0.251594426209856,0,0,0,0.112074094684941,0,0,0,0,0,0,0.149124699574087,0,0,0,0,0,-0.0961291266494227,0,0,0,0,0,0,0,0,-0.0710875982732459,0,0.121559135734481,0,0,0,0.0114700583079286,0.256150520768317,0,-0.267673163781638,0,0,0,0.326611315682842,0,0.738778417813742,0,0,0,0,0,0.0622881225551842,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.261577926988169,0,0,0,0,0,0,0,0,0,0.0159005970629554,0,-0.016561860215931,0,0,0,0.0062362945472578,0,0.162325042605414,-0.00546383549298418,0,0,0,0,0,0,0,0,0.0933436247623205,0.0224074696904294,0,0.126258165795034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00818907040108214,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0669326917920479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012395132310507,0,0,0,0,0,0,-0.0211390715372162,0,0,0,-0.0199500134112805,0,0,0.00359751103911544,0.0275137995748774,0,0,0,0,0,0,0,0,0,0,0.165482368218516,0.0227392509032745,0,0,0.02137059304821,0,0,0,-0.00177373567107782,0,0,0,0,0,0
X000553.SZ,0,0,-0.0544822986613015,0,-0.0260474365636922,0.0520155512383663,-0.0517334260399122,0,0,0,0,0,0,0,0,0.0441648898216867,0,0,0,0,0,0,0,0,0.0833033601267853,0,0,0,0.165213349875843,0,0,0,0,0,-0.000186756661880429,0,0,0,0,0,-0.0645948980687137,0,0,0,0.206978663903359,0,0,0.0634983785178395,0,0,-0.0406636242785382,0.0594423174525145,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0264755678419449,0.103823469389857,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579337890637689,-0.0915418891999239,0,0,-0.00556515946535449,0,0,0,0,0.480158165789943,0,-0.182614415810564,0,0,0,0,0.0481009125355863,0,0.182903756646645,0,0,0,0,0,0,0,0,0.302429018481014,0,0,0,0.0209861844449817,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0612579936107986,0,0,0,0,0.144530195536173,0,-0.181676077053137,0,0,0,0,0,0,0,0,-0.0759463415371769,0.104192829088314,0,0,0.13078023000623,0.155759884313755,0,0,0.135585710068142,0.0793583692396817,0,0.125033012163484,0,0,0,0.0790523531144249,0,-0.0347756598031433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.00886021225277711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249090483210397,0.00139358845629602,-0.0260303750623965,-4.33680868994202e-19,0.0345453462499484,0,0,-0.0526555014448212,0,0,0,0,0,0,0,0,0.130866687578386,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0216857181470524,8.67361737988404e-19,0,-0.0369171194828263,0,0,0,0.00131849762014385,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549747589277636,0,0,0,0,0,0.3792300011722,0.742767493600992,0,0.125474726578914,-0.193967121834767,0,0,0,0,0,0,0,0.257668477260535,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.000289574015005696,0,0,-0.181346142978087,0,0,0,-0.225484814670175,0.0532463092391192,-0.0475793259377731,0,0,0,-0.48071592021762,0,0
X600352.SH,0,0,0,0,0.0358187416424937,0,0,0,0,0,0,0,0,0,0.0590521701973156,0,0,0,0,0,0.160750126632441,0,0,0,-0.0567410675944732,0,0,0,0.0111961382846137,0.262874919179792,0,0.0494449242334346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004472568668612,-0.0378491676768269,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0334113762469105,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.368788021809323,0.0366365597328218,0,0,0,0.153678847323372,0,0,0.0539691607993972,0,0,0.0582403278055973,0,0.269590779699463,0,0,0,0,0,0,0.0521061219708366,-6.93889390390723e-18,0,0,0.221065790308948,0,0,-0.00689001253970705,-0.0346175901651636,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.134878010701234,0,0,0,0,0,0.201083074642677,0,0,0,0.283804935069801,0,0,0,0,0,0,-0.0381075021154694,0,0,0.155439214312005,0,0,0,0.281352184902655,0,0,0,0,0,0,0,0,0.177897003770632,0.0229996946356829,0,0,0,0,0.0240343594284813,-0.0770087446092881,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0588014799382809,0,0,-0.0821988596651096,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736261973011274,0.064683490049815,0,0,0.111111829537003,0,0,0,0,0,0,-0.0218444538470234,0,0,0.0953945855296083,0,-0.0783685994433766,0,0,0,0.235547532166445,0,0,0,0,0,0,-0.000579328096088274,0,0,-0.00311108940170667,-0.00642629036752356,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405085531777154,-0.101342975929408,0,0,0,0.209069020839051,0.448819293677456,0,0,0.0623812858843897,0,0,0.0145165361125651,0,0.0157648109024023,0.102463050765866,0,0,0,0,0,0.0474523032022502,0,0,0.102034131046068,0,0,0,0,0,0,-0.0535183378786231,0.0511737200483794,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.00817891888302379,0,0,0,0,0,0,0,0,0.161745169452871,0,0,0.160804941772161,0,0,0,0,0,0.0332313071363706,0,0.0223360526746353,0,0,0,-0.00284184912832469,0,0.152746340845118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658304776976606,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.128653446374359,0,0,0,0.161954403969842,0.224712511174218,0,0,0,-0.0159811715551424,0,0,0,-0.195417499465344,0,0,0,0.0471813485475645,0,0,0,0.137562996425155,0.014660385147647,0,0,0,0,-0.205309654866995,0,0,0,0,-0.129265602138152,0,0,0,0,0,0.177197826765914,0,0,0,-0.144846433691147,-0.0315974680402367,0.0755484837145994,0.549710426809371,0,0,0,0,0
X600339.SH,-0.171019753515212,-0.0417108423043163,0,0,-0.0648023167585564,0,0,0,0,0,-0.0782148563537713,0,0,0,0,0.0824999401603483,0,0,0,0,0,0.16053648926615,0,0.129000157519893,-0.0990683168257004,0,0,0,0.00687516167394958,0,0,-0.0328714561593971,0,0,0,0,0,0,-0.0808195676715976,0,0,0,0,0,0,0,0,0.0635770312803063,0,0,0,0.0173811034485839,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0551958687196198,0,0,0,0,0,0,0,0,0,0,-0.142455088861324,0,0,0,0,0,0.12855504560595,0,0.393586657173637,0,0,0,0,-0.0662305883075223,0,0,0,0,0,0,0,0,0,0,-0.544951393120421,0,0,0.0518415653012741,0.46082822455091,0,0,0,0,0,0,-0.0109734780517631,0.0198937257868242,0,0,0,0,0,0
