,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X002466.SZ,X600111.SH,X600623.SH,X600188.SH,X600362.SH,X600157.SH,X600886.SH,X600547.SH,X601992.SH,X600299.SH,X000792.SZ,X600660.SH,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X002460.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002407.SZ,X002470.SZ,X002075.SZ,X600021.SH,X000012.SZ,X000983.SZ,X600176.SH,X600098.SH,X000629.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.112424820000177,0,0,0,0,0.00393591154907959,0,0,0,0.109996497745104,0.00494156521262968,0.0136970361112909,0,0,0,0,0,0,0,0.0274121862560937,0,0,0.182756626434441,0,0,0.0663925207180765,0,0,0,0,0,0,0,0,0,0,0,0,0.0507776175562966,0,0,0,0,0.0359596151475505,0,0,0,0,0.00569479677921906,0,0,0,0,0,0,0
X600028.SH,0.120479776606123,0,0,0,0,0,0,0.0878685726325603,0,0,0,0,0,0,0,0,0,0,-0.00328178530789053,0,-0.00323113464774338,0,0,0,0,0.0754875728912553,0,0,0.239931554693497,0,0,0,0,0,0,-0.0461384285401865,0,0,0.0234205840545418,0,-0.0174748956616555,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.312846069353916,0,0,0,0,0,0,0,0,0.0634816402382884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115842159812001,0,0,0,0,0,0,0,0,0,0,0,0,0.109371106332774,0.00691539207031072,0,-0.0349145868371231,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0127529456236103,0,0,0,0,0,0.372495644245043,0.00125344356230885,0,0,0,0,0,0,0,0,0,0.0340278928707475,0,0,0,0,0.161985573949591,0,0,0,0.00747485546942412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272085261959529,0,0,0,0.0220695037746727,0,0,0,0,0,0,0,0,0.0334368123726281,0,0,0.034205754753628,0,0,0,0,0.161727174940406,4.33680868994202e-19,0,0.118148276524105,0,0,0,0,0,0.0881834211381535,0,0,0,0.0521266080289701,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0140500968211425,0.0108218335403249,0,0,0,0,0,0,0.0256791675022964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121503279228677,0.163327648963149,0,0,0,0,0.116437641419754,0,0,0,0,0,0,0,0.0558688517230996,0,0.030009328392397,0,0,-0.022074122089443,0,0,0,0,0,0,0
X600585.SH,0,0,0.12394992940128,0,0,0,0,0,0,0,0,0,0,0,0.201870369757501,0.0394318177259172,0,0,0,0,0,0.198870665529376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159931874573937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257474743425172,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156026545201412,0,0.0120078862407087,0,0.0348885878932272,0,-1.73472347597681e-18,0,0,0,0.207548561771733,0,0,0,0,0.265698738053378,0,0,0,0,0,0,0,0,0,0,0.0203807887833609,0,0,0,0.0354202675505493,0,0.177399992573524,0.0237299849426437,0,-0.0597411181289623,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514298439107875,0,0,0,0.0391228764687404,0.125656910912023,0,0,0,0,0.135199039842026,0,0.0643061093739238,0,0.177686427774527,0,0,0.110402018125355,0,0,0.0599490697154149,0,0,0,0,0,0,0,0.0919077192474662,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204028245027898,0,0,0,0,0,0,0.142811987433668,0,0,0,0,0,0,0,0,0,0,0,0.232250016927694,0,0,0.137712407046986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.102793143319018,0,0,0,0,0,0.0510950941787283,0,0.0202994879223881,0.0145241481897356,0,0,0,0,0,0,0.0354232933866151,0.0523249035209658,0,0,0,0,0.144537789954873,0,0,0,0,0.00351399004100439,0,0.0515443952277729,0,0,0,0,0,0,0,0,0,0,0,0.00487523454916039,0.0282882559461788,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106824703059782,0.00820342803516286,0,0,0,0,0.233967423396253,0,0,0,0.0390577146963004,0,0,0,0,0,0,0,0.0545176635254437,0,0.0198188594952876,0,0,0.0340944966900662,0.0241614062492131,0.0851224613793555,0.00990799167148755,0,0,-0.0366604415917248,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479332010459869,-2.71050543121376e-20,0,0,0,0.00231218297707155,0,0,0,0.0812206139792774,0.0942580243027801,0,0,0,0,0.151261772501445,0,0,0,0,0,0,0.00755691081142875,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0591130511651138,0.223555179536551,0,0,0,0,0,0,0,0.0221082594843379,0,0,0,0,-0.0285814872705026,0,0,0,0,0.0220044754745638,0,0,0,0,0,0,0,0,0,0,0.44751842737868,0.0721324860544714,0,0,0.256872599331341,0,0,0,0,-0.198856865203152,0,0,0,0,0,0,-0.0506281957517122,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.376282573566846,0,0.134413370735285,0,0,0,0,0,0,0,0,0.0806459279497868,0,0,0,0,0,0,0,0,0,0.0520234280701679,0,0,0,0,0,0,0.0439460010374411,0,0,0,0,0,0.182109903204915,0,0,0,0,0,0,0.064347735018338,0,0,-0.0437872639360994,0.174850629038599,0,-0.00426997267602953,-0.0194720641054262,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215835204454516,0,0,0,0,0,0,0,0,0,0,0,0,0.509525019465327,0,0,0,0.159351702584285,0,0,0.151172551364275,0,0.0319108688535332,0,0,0.0388932574019791,0.221716933263787,0,0,0,0,0,0,-0.0140859125544809,0,0,0.241025547006446,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0619921398338432,0,0.0722552480282367,0,0,0,0,0.0558818698628392,0,0,0,0,0,0.0673872896462661,0,0.123259619350031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170592010242627,0,-0.119371878679123,0,0,0,0,0.416697268546284,0,0,0,0.00229109588121434,0,-0.0136808109250361,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.115760746441167,0,0,0,0,0,0,0.000996823785473849,0.00184928535457441,0,0,0,0,0,0,0,0,0,0.112305612233337,0,0.132523974615283,0,0,0,0,0,0,0,0.116689168169015,0,0,0,0,-0.0555814633706709,0,0.113854034093543,0,0.196139530007926,0,0,0,0,0,0,-0.0191907790221553,0,0,0.287338851495123,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.118007828003102,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00318325076235841,0.179658820714326,0,0,0,0.0069257168509919,0,0.0720370827529025,0.0143527964110604,0.0271945324301866,0.119930778058899,0,0,0.00508616525377041,0,0,0,0,0,0,0.0230570327005502,0,0.135170893260218,0.0489786167437707,0,0,0,0,0,0.025766618856357,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294032643029086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215722962111978,0,0,0,0.0386167898034668,0,0,0,0.0248535196707744,0,0,0,0,0,0,0,0,0,0.150162487923604,0.0589963220592101,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0211013092107495,0,0.047061910241717,-0.0354681008907818,-0.0206889712836431,0,0,0,0,0,0,0,0,0,0,0,0.942120520773636,0,0,0,0,0.0800588081517764,0,0,0,0,0,0.0249501238576933,0,0.0933322513668411,0,0.0786341697984332,0,-0.176614157945944,0,0,0,0,0,0,0,0.093770552570335,-0.138702061016836,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.137813493750942,0,0,0,0,0,0,0.0172724860914632,0,0,0.00708628588396009,0,0,0,0,0,0,0,0,0,0,0,0.462640967861801,0,0,0,0,0,0,0,0.0437924739488826,0,0,0,0,0,0,0,0,0.0723479320536921,0,0,0,0,0,0,0.00416611864241148,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.362911751884679,0,0,0,0,0,0,0,0,0.0269007141399102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.159056779536098,0.00179894692907352,0,0.0966243687199285,0,0,0,0,0.331350250297438,0.0673239648894448,0,0,-0.0841740780024543,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0661809784747801,0,0,0,0,0,0,0.099981260984017,0.0933178979718906,0.0582338901965155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111579205020932,0,0,0.0542567538932295,0,0,0,0,0,0,0.0704916310080751,0,0.295000571135442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432410529491,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.144374811157771,0,0,0,0.0228601271765083,0,0,0,0.012992796313494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105361103149041,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0859800403753105,0,0,0,0,0,0,0,0.10212086724528,0.0382664200127873,0,0,0,0,0,0,0,0,0,0,0,0,0.250716673593759,0,0,0,0,0,0,0.0946467565077957,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0945084742218637,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0142566455400778,0,0,0,0,0,0,0.0194265175987152,0.0270854367176171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803195280585224,0,0,0,0.0307442688011139,0,0,0,0.0549800179909345,0.0866808131346067,0.150117200362819,0,0,0.0651190567264112,0.223055337302268,0.0940721512944363,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477638782723676,0,0,0.0687449525687403,0,0.112347250935066,0,0.541686818684983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417946480435681,0,2.71050543121376e-20,0.139485475022155,0,0.0908720474853055,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0297256612603399,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.115285021287074,0,0,0,0,0,0,0,0.0733031479493932,0,0,0,0,0,0.0299786363068749,0,0,0.432778557770614,0,0,0,0.0763383714447754,0,0,0,0,0,0,0,0,0,0,0,0.0168108299703683,0,0,0.251002626923588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.030151275418493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124400512912213,0,0,0,0,0,0,0,0,0,0.0428060140192306,0.0434406300818242,0,0,0,0,0.0664941126824024,0,0.145340496704486,0.350548011824874,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0333128650993436,0,0,0,0,0,0,0.0162499192315278,0.0812904554279672,0.0260956344635277,0,0,0,0,0,0,0.0197543289146935,0,0,0,0,0,0,0,0,0,0.0492675538205123,0.264498952442025,0,0.0383504321610112,0,0,0.108988102892959,0,0,0,0,0,0,0,0,0,0.104377975943798,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120314703028125,0,0.0016064827493278,0,0,0.110142544817135,0,0,0,0.0685081371800109,0,0,0,0.234953065078009,0,0,0,0,0,0,0,0,0.104061781467749,0,0,0,0,0,0,0,0.132817376214417,0,0,0,0,0,0,0,0.0095498498331365,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0381075191607378,0.0842009031313002,0.0197241289064219,0,0,0,0,0,0.269768445770593,0.083681041807316,0,0,0,0,0.00547071079545585,0,0,0,0,0,0,0.0156943621557443,0,0,0,0,0,0,0,0,0.0391937331156018,0,0,0,0,0,0,0,0,0,0.265582625854844,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324891806494646,0,0,0,0,0,0,0.103734457585794,0.200378159716069,0,0,0,0,0,0,0,0,0.0671054754053751,0,0,0.180355789390869,0,0,0,0,0,0,0,0,0.0191486992611737,0,0.00764250411712082,0,0.150756468516941,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.00937692659410051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038281179229555,0.131018685385896,0,0,0,0,0,0,0,0,0,0,0,0.0120801424102896,0,0.1162875605905,0,0,0,0,0.0303606039674754,0,0,0,0.0687074855449568,0.183495944478321,0,0.0316579693534738,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.215141610755484,0,0,0,0,0.0364771508182738,0,0.0142485399380963,0,0,0.00625954233564028,0,0,0,0.0659428105244276,0.215325681455895,0,0,0,0,0,0,0.316200888628547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194104741007603,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461820225616997,0.119418265146385,-0.0483575798424424,0,0,-0.067458857841813,0,0,0,0,0,0,0,0,0.179379754282264,0,0,0,0,0,0,0,-0.00311943938057021,0,0,0,0,0.510096263198567,0,0.043946215252115,0,0,0,0,0,-0.117835999946898,0,0,0.0320785829482794,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.000903583124808357,0,0,0,0,0,0,0.0626065435588494,0,0,0.0171205054502194,0,0.0221823154528687,0,0,0.0425225213170628,0,0,0,0,0,0,0,0.150413676375537,0,0,0.0857706854071391,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.126952957193635,0.0921246439327857,0,0.168325547824691,0,0,0,0,-0.00574784494441192,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.24944537908195,0,0,0,0,0,0,0,0.44272111754387,0,0.249111903813569,0,0,0,-0.0154261446703816,0,0,0,0,0,0,0,0,0,0,0.235808720704688,-0.0462344497263374,0,0,0.0923525324283272,0,0,0,0,0,0.0236235134963321,0.14984600137137,0,0,0,0,0,0,0.117370075233309,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.432782702775034,0,0,0,0,0,0,0,0,0,0,0,0.0234322217604437,0,0,0,0,0,0.129270322236404,0,0,0,0,0.0880566381853055,0,0,0,0,0.0717389488105702,0.0488537889880575,0,0.0382274447462363,0.00476650990196423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240224632917941,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.0207250491922062,0,0,0,0,0,0,0.380862886000493,0,-0.0216194379152535,-0.20436049288867,0,0,0,0.0840805251185942,0,0.259256199319363,0,0,0,0,0,0,0,0,-0.0723088429610676,-0.112643956009359,0,0,0,0.544239614988314,0,0.024836420369763,0,0,0,-0.00744649405034228,0,0,0,0,0.159510446454175,0,0,0,1.38777878078145e-17,0.181481035678245,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00562941055242637,0,0,0,0,0,0,0.0923596475446617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148540431304881,0,0,0,0.0049223221936412,-0.135827129737721,0.438878174286341,0,0.0922424989975362,0,0,0,0,0.0297601117986652,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935865574158056,0,0,0.246424628394648,0,0,0.0818948486855859,0,0,0,0,0,0,0,0,0,0,0.406982331528024,0,0,0,0,0,0,0,0,0.298142004549566,0,0,0,0,0,0,0,0,0.264610639115355,0,-0.0329340142558276,0,0,0.00793114693980568,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252265161527409,0,0,0,0,0,0,0,0.0587955503221433,0,0,0.167691659396481,0,0,0,0,0.117280695384599,0.207606445004512,0,0,0,0.117869344908955,0,0,0,0,0,0.0807212051286264,0,-6.93889390390723e-18,0,0.188730592427696,0,-0.0917449927843214,0,0,0,-0.0696606295295619,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369051552180448,0.147476410561484,0,0.0492899625248111,0.0829637067936646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904518500516218,0,0,0.0387827925288723,0.0664033681592947,0.0947178882083419,0,0,0,0,0.117848352966778,0,0,0,0.295222907426664,0,0,0,0,0,-0.0184953023078773,0,0,0,0,0,0
