,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X601600.SH,X600585.SH,X600547.SH,X600011.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X002460.SZ,X600489.SH,X000708.SZ,X600803.SH,X002466.SZ,X000301.SZ,X600027.SH,X600160.SH,X600426.SH,X601991.SH,X000983.SZ,X000786.SZ,X000807.SZ,X601699.SH,X600219.SH,X000630.SZ,X600176.SH,X600985.SH,X000408.SZ,X601168.SH,X000933.SZ,X000877.SZ,X002128.SZ,X600096.SH,X002271.SZ,X002353.SZ,X000027.SZ,X600378.SH,X600995.SH,X600352.SH,X000883.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,-0.0685500897880741,0,0.124169340986332,0,0,-0.0798684124941456,0,0,0,0,0,0,0,0,0,0,0.707703372406562,0,0,0,0,0.00154431561214283,0,0,0,0,0,0,0,0,0,0,0,0,0.178921791647454,0,0,0.0445388212247082,0,-0.0156096726357306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400432982603213,0,0
X600011.SH,0,0,0,0,0,0,0.0501095039176224,0.143979785481009,0,0.310393516484084,0,0,0.396028476529365,0,0.0811473248964773,0,0,0,-0.01326354551851,0,0.0324913039381219,0,0,0,0.0768684953886595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423809821288065,-0.0649928754237465,0,0,0.0284402884580261,0,0,-0.0666466216475226,-0.0267453489346776,0,0,0,0,0,0
X600886.SH,0.129343975732838,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.148866151481025,0,0,0,0.257295860603981,0,0,0,-0.040310170783496,0.0383244136281915,0,0.11084334809065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134628510249885,0,0,0,0,0,0,-0.121273532883165,-0.177431157694004,0,0,0,0,0,0,0,-0.0196297400211801,0.0404205748472948,0.291141686090625,0,0,0,0,0
X000792.SZ,0,0,0,0.0414894747822358,0,0,0.223793658488339,0,0,0,0,0,0,0,0,0,0,0,0.202892455034308,0,0.101981724078334,0,0.111505575769013,0,0,0.0118072769502262,0,0,0,0.138334775686438,0,0,0,0,0,0,0,0,0,0,0,0.0248568354292697,0,0.0219637741364555,0,0,0,0,0,0.0199705040484665,0,0,0.0182731777320991,0,0,0,0,0,0
X600795.SH,0.0591958103705468,0.186743584239878,0,0,0,0.0329414932261899,0,0,0.0329722313703608,0,0,0.202252345727538,0.225953712347923,0,0,0,0,0,0,0,0,0,0,0,0.036331861520981,-0.0423021216251061,0,0,0,8.67361737988404e-19,0,0,0,0,-0.129489986563749,0,0,0,0,0,0,0,-0.0131054187277381,0,0,0,0,0,0.172922853232239,-0.0198907222319559,0,-0.0171200232268808,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.00332243476010859,0,0,0,0,0.0481949341235613,0,0,0,0,0,0,0,0,0,0,0,0.0105507291053613,0,0,0.0987470647084882,0,0,0,0,0,0,0,0.0641344465811716,0,0,0,0.393439039727404,0.109037503097379,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,-0.0178984904255436,0,0,0,0,0,0,0,0,0,0,0,0.00144909840200912,0,0.0141700665712955,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374599363890905,0,0,0.0865267979288999,0,0.0103638801935765,0,0.0704099771912238,0,0,0.0556589542220633,0,0,0,0,0,0,0.0198193970839409,0,0
X600111.SH,-0.0096471482625536,-0.0247585580077411,0,-0.0406295233028422,0,0,0,0,0,0,0.0489306236562294,0,0,0,0,0,0,0,0.104336396473754,0,0,0.0134566135933681,0.0694173421130747,0,0,0.0115011831328605,0,0,0,0,0,0,0,0.16661506843693,0,0,0,0.143269032105198,0,0,0.013025521216523,0,0,0,0.214738844688506,0,0,0,0,0.0631594166254248,0,0,0,-0.0706390549733972,0,0,0.0720952276724055,0,0
X002460.SZ,0,0,0,0.0360600643594843,0,0,0,0,0,0,0,0,0,0.249565444486135,0,0,0,0.379812064368849,0,0,0.0183316860997087,0,0.407127075462951,0,0,0,0,0,0,0.0660407422087725,0,0,0,0,0.0152997404181079,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.043501702920549,0,0,0,-0.200076275411975,0.0836430978415443,0,0.0175405383579595,-0.0385193788728555,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.669373716749626,0,0,0,0,0,0,0,-0.0621416434628004,0,0,0,0,0,0.0707120404468711,0,0,0,0,-0.0360477292605565,0,0,0.436280309130326,0,0,-0.31682503989515,0,0,0.146102465347014,0,0,0.103711391034079,-0.0147307481681333,-0.0453081128599908,-0.0700601989188371,0.152243265876532,0,0,0,0.115941694945207,0,0,0,0,0,0,-0.0413815269389768,0,0
X000708.SZ,0,0,0,0.0400638484859981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676264105666045,0,0,0,0,0,0.110806016220509,0,0.1491150684762,0,0,0,0,0,0,0,0,0.121521247559107,0,0,0,0,0,0,0.0675407443843931,0.0773584735527333,0,0,0,0,0,0.159394441354158,0,0,-0.0122363782820964,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.141131200118454,0,0,0,0,0,0.657127833095923,-0.042871117908253,0,0,0,0,0,0,0.0891146237056066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187027041232063,0.138413958064241,0,0.215168675423382,0.114444654189809,0,0,0,0,0,0,0,0.00407121239620067,0,0,-0.369999941826663,0,-0.00483598877805462,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0880579930017511,0,0,-0.0391774753619055,0,0,0,0,0,0,0,0.736682546292099,0,0,0,0,0.0126048085284588,0,0,0,0,0,0,0,0,0,0,0.0525137001402525,0,0,0,0,0,0,0,0.137101085291108,0,0,0,0.0170603174062263,0,0,0.187194595141656,0,0.0170404023781273,0,0,0,0,0.0221979541004573,0,0
X000301.SZ,0,-0.053576812875715,0,0,0,0,0,-0.00169424033265192,0,0,-0.0575880780439769,0,0,0.0906997610215167,0,0,0.151902217664197,0,0,0,0,0,0,0,0,-0.184876113145055,0.0557462665701441,0,0,0,0,0,0,0,0.0289971884890345,0.0686551457541617,0,0,0,0.188344681451187,0,0.152638176447392,0,0,0,0,0,0.262326600837016,0,0,0,-0.0075284564760062,-0.0234405790220957,0.0262395722057971,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.036193172078542,0,0,0,0,0,0.851338147790347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165741289973557,0,0,0,0.0622132293011069,0,0,0,0,0,0,0,0.106400592995779,0,0,0,0,0,0,0,0.0218777356080268,0,0,0,0,0,0,-0.0198972024109083,0.0252114533881684,0,0,0,0,0
X600160.SH,0,-0.148198810463736,0,-0.171143804714117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376818435031764,0,0,0.0528385707935578,0,0,-0.185817833761223,0,0,0,0,0,0,0,0,0,0.0160881884512228,0,0,0,0,0.518914675709814,0,0,0,-0.0483295525999322,0.673866151065546,0,0.484071434797741,0,0,0,0,0,-0.0696692006380372,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.311185396467905,0,0,0,0,0,0,0.0140771059581325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349227892608119,0,0,0,0,0.271068211601489,0.0690105449343923,0,0,0.20823460309143,0,0,0,0,0,0,0,0,0,0,0.12038226370083,0,0,0.0294226934037691,0,0,0,0,0,0
X601991.SH,0.0825478158020388,0,0,0,0,0,0,0,0.0106975448711071,0,0,0.155708392804773,0.338648313517058,0,0,0,0,0,0,0,0,0.0202812758960768,-0.0447335818260142,0,0.126919042241842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150549673464753,0.260929626467651,0,0,0,0.0630720096973931,0,0,0.0745712249645497,0,0,0,0,0,0.0608444931464148,0,0,0,0,0,0
X000983.SZ,0,0.0462679556871165,0,0,0,0.0333689944203022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963694987114046,0,0,0.0184696135044114,0,0,0.0470130425989087,0,0,0,0.221911527860386,0,0,0,0.0563095184901521,0,0,0.0471324863241845,0,0.104974037723532,0,0,0,0,0,0,0,0,0,0,-0.0191770779975991,0,0,0,0,0.0612507194201187,0,0
X000786.SZ,0,0,0,0,0,0,0,0.313224410851508,0,0,0.0527873114004123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169611447093343,0,0,0.292835162460938,0,0,0,0.0154123902431204,0,0,0,0,0,0,0,0,0,0,-0.0982585957412442,0,0.0170071472800207,0.00446790112508776,-0.187429181931309,-0.0746835725243188,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0245346146856624,0,0.318618027361654,0,0,0,0,0,0,0,0,0,0.0838536570753834,-0.00957120092440694,0,0.00771374868083845,0,0,0,0,0,0,0.124645924681385,0,0,0,0,0.190350121246377,0,0,0,0,0.133774467956418,0,0,0,0,0.0559345605845801,0,0,0,0,0,0,0,0,-0.0271975870264076,0,-0.0482087042936641,0,0,0,0
X601699.SH,0,0,0,0,0,0.246991687292938,0,0.00410147704247011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210982786385774,0,0.0222860050943514,0,0.119551675060795,0.0253020883650965,0,0,0,0,0,0.0521734873102139,0,0,0.272459279662604,0,0,0,0,0.0239383088270427,0,0.0166631115026628,0,0,0,0,0,-0.0333834763198431,0,0.0628141450501339,0,0,0.103765011720932,0,0
X600219.SH,0.0209261655287471,0,0,0,0,0,0,0,0.103313680886201,0,0,0,0,0,0,0,0,0,0,0.178661916545041,0,0,0,0,0,0,0,0,0,0,0.292813755449414,0,0,0,0,0,0,0.167591596489633,0,0,0,0.0905723433616211,0,0,0,0,0,0,0,0,0,-0.00589078298161691,0,0,0,0,0,0,0
X000630.SZ,0.0139913077674901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179347980674797,0,0,0,0.107153796545542,0,0.0180993401972129,0,0,0.114454474965636,0,0,0,0,0,0,0,0.111295846877242,0,0,0,0,0.171920975561102,0.146980620424921,0.091500571398264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606129997375364,0.105238785210836,0,0,0,0.0804929623910892,0,0,0.103773195304208,0.446037601110691,0,0,0.0499251984937632,0,0,0,0,0,0.216975357476019,0,-0.107912837288776,0,0.106087863368152,0,0,0.0689008021152158,0.0364226756082579,0,-0.113515345117262,0,-0.0427491481614509,0,-0.157617436575027,0,0.0125222268044288,0,0,0,0,-0.0169345464470949,0,0
X600985.SH,0,0,0,0,0,0.329543536630272,0,0,0,0,-0.136499663510925,0,0,0,0,0,0,0,-0.0862204465090705,0,0,0,0,0,0,0.133332755002192,0,0,0,0,0,0.165239147270276,0,0,0.091669094188228,0,0,0,0.128217622654512,-0.0774408158774267,0,0,0,0,0,0.129222939235018,0,0,0,0,0,0,-0.0250329352765181,0,0,0,0.0208169162472988,0,0
X000408.SZ,0.0142566959488241,0,0,0,0,0,0,0,0,0,0,0,0,0.102389853404372,0,0,0,0,0,0.0124776904104891,0,0,0,0,0,0.0617047999982712,0,0,0,0,0,0,0.0657788244501195,0,0,0.00282837692770579,0,0.0705878471893623,0.202518911305423,0,0.0671473417155351,0,0,0.0478835341510076,0,0,0,0,0,0,0,0,-0.118986463946653,0,0,0,0,0,0
X601168.SH,0,-0.011531352601213,0,0,0,0,0,0,0.359162372444017,0,0,0,0,0,-0.232561661337584,0.807116694355942,0,0,0,0,0,0,0,0,0.039388832560229,0,0,0,0,0,-3.46944695195361e-18,0,0.0290093568686251,0,0,0,0,0,0,-0.017075585072333,0,0,0,-0.0615344321821311,-0.0109153306111693,0,0,0,0,-0.004015757159468,0.225356470619007,-0.0434429041978449,0,-2.16840434497101e-19,0,0,-0.0213566325569878,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198677008247589,0,0,0,0,0,0,0.0987789683696706,0,0,0.0947523905689475,0.0268772338787266,0.340759685086084,0.523887675440576,0,0,0,0,0.0440272313089952,0,0,0,0.163925923912139,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0490772470752719,0.101716871025716,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.0870072514206026,0,0,0,0,0.0945068064457616,0,0,0,0,0,0,0,0.0935452245052764,0.0709671907174211,0,0,0,0,0,0.0359523903845323,0,0,0,0,0,0,0,0,0.0701493884593114,0,0,0,0,0,0,0,0.415126809140333,0,0,0,0,0,0,0,0,0.0492383980351993,0.102007239946036,0,0,0,0,0,0
X002128.SZ,-0.049262228716816,0,0,0,0,0,0,0.135005756377827,0.204954419837894,0,0,0,0,0,0,0,0,0,0,-0.0412738572137546,0,0.232574459666689,-0.00993714331144833,0,0,0.0898686485369853,0,0.171866272208734,0.204272074485943,0.0243766713874399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171046150318063,0,0,-0.0145082422812148,-0.0159178772508389,-0.170803414565046,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.119828311583571,0,0.0658890654871569,0,0,0,0,0,0,0,0,0,0,0.213358630611728,0,0.142265990660445,0.0856719067030139,0,0,0,0,0,0,0,0,0.0953399057095256,0,0,0,0,0.161415513596047,0,0,0,0,0,0,0,0.0872365514908943,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854150860102774,0,0,0.215361072115866,0,0.121166646048863,0,0,0,0,0.0710886963573581,0,0,0,0,0.00670022191014101,0.0557665136044232,0,0,0,0,0,0,0,0,0,0.0121778122608535,0,0,0,0,0,-0.125628186415036,0.295873446568797,0,0,0,0,0,0
X002353.SZ,0.0588574730116157,0,0,0,0,0,-0.0490820156876364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38227158215129,0,0,0,0,0,0,0,0.190040343221035,0,0,0,0.206049206820373,0,0,0,0,0,0.00473909439943972,0,0,0,0,0,0,0,0,0,0,0.0338893576266164,-0.0451293833086225,0.370455317192889,0,0,0,0,0
X000027.SZ,0,0.0357622836696994,0,0,0,0.0299561229441557,0.202741897254294,0,0,0,0.0645095623204264,0,0.19657864391598,0,0,0,0,0,0.387061032787026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28790757875407,0.125821920719729,0,0,0,0,0,0.538897167487862,0,0,0,0,0.0749903819725665,0.0490992223532489,0.0210059695181756,0,0,0.0941766010785359,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.356526277948523,0,0,0,0,0,0,0,0,0,0.096086238444722,0.214824367627359,0,0.0694615775186094,0.0150017010215562,0,0.153628021103866,-2.16840434497101e-19,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0569870520120492,0,0,0,0,0,0.0310891794476975,0,0,0,0,0,0,0,0,0,0.0443848415408026,0,-0.040271092735564,0,0,0.314418026668587,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.133550919590183,0,0,0.0330275792632169,0,0,-0.0883872072541329,-3.46944695195361e-18,0,0,0.305596542153179,0.0105505196766858,0,0,0.223149994539068,0,0,0,0,0,0,0,0.0447311088235832,0,0,0,0.0224364791507962,0,0,0,0,0.037926396867173,0.0211031146786446,0,0,0.162780402312052,0,-0.00796801697457496,0.0832612849157845,-0.0345710800650312,0,0,0,0.000366508371830537,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141574828480307,0,0,0,0,0,0.0087472362986035,0.141791261201657,0,0.0276997337401331,0.148108371051357,0,0,0.128629543686874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375937964260942,0,0,0,0,0,0
X000883.SZ,0,0,2.77555756156289e-17,0,0.309121313756234,0.0537627798058256,0,0,0.215559252041705,0.0605811680011983,0,0.152548091249318,0,0,0.156707991048804,0,0,0,0,0,0,0,0,0,0.00886978633521025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189540161687532,0,0,0,0,0,-0.116730058145225,0,0,0,-8.67361737988404e-19,0,-0.0239710163394676,0.0550302930461761,0,0,0,0,0,0
X300037.SZ,0,0,0,0.00335606850705018,0,-0.0902304894576088,0,0,0.149548975440569,0,-0.0400285928073183,0,0,0.329842694363676,0,0,0,0.0157060262063997,0.240880266169015,0,0,0,0.00366775415353581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12545333125407,0,0.0467615702515691,0,0.100561630386288,0,0,0,0,0.0914400511632424,-0.100079788571383,0.04409451592212,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0221574963142339,0,0,0.0704578269410953,0,0,0,0.209779361818022,0,0,0,0,0,0,0,0,0,0,-0.108951367523224,0.040976929717011,0,0,0.0161182547378502,0,0,0.0112115296150715,0,0,0,0.0679596044421974,0,0,0,0,0,-8.67361737988404e-19,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0198416310840294,0,-0.0557662148749125,0,0,-0.0320907398799456,0,0
Slope,0,0,-0.218654414813326,0,-0.0401711650698195,-0.129241123299917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17744401249626,0,0,0,0,0,0,0,0,0,0,0,0,-0.440674956542245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181872500447949,0,0,0.382191477364076,0,0,0,-0.546964639102596,-2.01087378520061,0
TED,0,0,-0.122592830480115,0.126197290459891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014911096991165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224410490668397,0,0,0.0898433036611203,-0.132918128516429,0,0,0,-0.30550948936034,0.60420160819642,0,0.25754224727742,0,0,-0.150410726732791,0,0
RealEstate_excess,0.231840698893165,0,0,0.00205422311082143,0,0,0,0,0,0,0,0,0,-0.0413565636135118,0,0,0,0,0,-0.107271165440634,0,0,-0.116805463901927,-0.000623551314933255,-0.0636980352369047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263505017592682,0.126228002998818,0.101328281767521,-0.16514193465391,0,-0.24075628833572,0,0,0,-0.0657728432651576,0.0292112052380616,0,0,0,0.00970226658333798,0,0
MKreturn,0,-0.0124079873219578,0,0,0,0,0,0,0,0,0,-0.129314856721858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587642377603569,0,0,0,0.0396165368711273,0,0.0540538003435178,0,0,0,0,0,0,0,0,0,0,-0.0282109893115103,0.147740949142473,0,0,-0.0308302946525731,0,0
MKvol,6.16999920699445e-06,0,0,0,0,0,0,0.00104178623259341,0,0,0,0.00458270926280461,0.00068592524799861,0,0,0,0,0,0,0.000430017730451641,0,0,0,0,-0.00192214009267608,0,0,0,0,0,0,0,0,0,0,-0.000693269931493733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558788279243571,0,0,0,-0.00393630096729891,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682582687876109,0,0,0,0,0,0,-0.107001212521507,0,0,0,0,0,-0.0339859673735811,0,0,0,0,0,0,-0.178935441344118,0,0,0,0,0,0,0,0,0,0,0,0,0.21866326930484,0.275681749744518,0,0,0,0,-0.425067740545211,-0.0498578357936023,0.208444199556282,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00308674751249097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182398462912524,0.0135692204452473,0,0,0,0,0,0,0,0,0,0,0,0,-0.115515973730464,0.0119435170781381,0,0,0,0,0,0
CarbonVol_Hubei,0.000405888735912383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138001920315177,0,0,0,0,0,0.000805513222336405,-0.000687614698566681,-0.00329119154339312,0,0,-9.57550393845718e-05,0,0,0,0,0,0,0,0,0.00462555259154348,-0.00756727210937976,0,0,0,0.000609797998264644,0,0,0,0,0,-0.000192809475321267,-0.00521368876440372,-0.0191728640728887,0.0046135119015041,0.004750638723719,0,0,0.0228865837971617,0,0
