,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X000883.SZ,X600583.SH,X002353.SZ,X000792.SZ,X601158.SH,X000898.SZ,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X600315.SH,X000831.SZ,X000825.SZ,X600352.SH,X600808.SH,X600660.SH,X601699.SH,X000027.SZ,X600307.SH,X000630.SZ,X600549.SH,X600578.SH,X000983.SZ,X002470.SZ,X600490.SH,X000959.SZ,X000937.SZ,X600863.SH,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0033267944147463,0,0.155346343719367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267586446844827,0,0,0,0.000330048027707656,0.0355699466008381,0,0,0,0.000658923483178527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396889085488273,0,0,0,-0.00429946932336026,-0.00360738018256563,0,0,0,0,0,0
X600028.SH,0.0422245582246387,0,0,0,0.0808486327231226,3.28809546300511e-05,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.149627011306225,0,0,0,0,0,0,0,0,0,0,0,0,0.0211112034316147,0,0,0,0,0,0,0,-0.0558545501658467,0,0,0,0.0486890982102954,0.113818911153376,0.0175268391817099,0,-0.00327781302875696,-0.0178764054861297,0.0370972060086388,0,0,-0.0188304381609307,0,0
X601088.SH,0,0,0,0.0639251615623055,0.0479502859460761,-1.73472347597681e-18,0,0,0,0.105628654044963,0,0,0,0,0.244871735781685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504807120484669,0,0,-0.0634879358711986,0,0,0,0,0,0,0.0387036944499873,0,0.0709236001788932,0,0,0,0,-0.00217686978215113,-0.00124427606197169,0,0,0,0,0,0
X600585.SH,0,0.0235877438251173,0.0354372533797802,0,0,0.149089916029495,0,0,0,0.0839420676386319,0,0,0,0.120688869669033,0,-0.0188213110481801,0,0,0,0,0,0.0376084702340903,0,0,0,0,0,0,0,0,0,-0.00797581484274138,0,0,0.0156111414683454,0,0,0,0,0,0,0.14913897739638,-0.00712590651587668,0,0,0,0,0,0,0,-0.00854719723964528,0,0,0,0,-0.0266555108047446,0,0
X600011.SH,0,0,0,0,0,0.14040344483431,0,0,0,0,0.095095608123538,0,0,0.0435820212162058,0,0.0383975394414035,0.229242463827296,0.0550799538537642,0,-0.0973589976160471,0,0.0240690349657231,0,0,0,0,0,0,0,0,0.154821814375876,-0.0145646820779667,0,0,0,0,0,0,0,0,-0.0795261262720534,0,0,0,0,0,0,0,0,0.169191089588134,0.0150988984329004,-0.0104514404382585,0,0,0,0,0,0
X600019.SH,0,0,0.1530221995539,0,0,0,0.0451269876947987,0,0,0,0,0,0,0,0,0,0,0,0,-0.00552510775109229,0,0,0,0,0.0955949119130427,0.133869624533387,0.223615872370983,0,0,0.0615393984559496,0,-0.110858013071414,0,0,0,0,0,0,0,0,-0.00485925230315143,0,-0.00097029621982741,0.0344248803424824,0.0608651698695673,0.130279184625262,0.155681899524287,0,0,0,-0.00631388245997019,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0485744822618346,0,0,0.204020458933766,0,0.159399166279906,0,0,0,0.0458080205626663,0.0838492210782641,0,0.0435530733745581,0,0.0423495427450735,0,0,0,0,-0.00491060435669654,0,0,0,0.174741002290206,0,0,0.115202524774123,0,0,0,0.0704983278230861,0,0,-0.0277555205882521,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.00607081004636563,-0.00630311919336145,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0150886979617234,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0887677063627292,0,0,0,0.0347160822898403,0.0539242918522749,0,0,0,0,0.101935762224927,0,0.0502383296616023,0,0,0,0,0,0,0.0600751656355516,0,0,0,0,0.182150855040373,0,0,0,0,0,0,0,0,0,0.0180597790794519,-0.0396885496796058,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836462410630334,0.0102230147477354,0,0,0,0,0,0,0.0568531180461555,0,0,0,0.0802845792372695,0.0581534042397662,0,0,0,0,0,0.00512882883354799,0,0.193690547879142,0,0.0564770635857685,0,0,0,0,0,0.147051791857793,0,0,-0.0118339947911565,0.0109025564247319,0,0,0,0.0105852481462007,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.287981080795611,0,0.0399234851573306,0,0,0,0,0,0,0,0,0,0.0398291129482959,0,0.117242943251021,0,0,0,0,0.0346872721418548,0,0,0,0,0,0.0234056521964247,0,0,0,0.0933114891237276,0,0.0397137074088268,0.105074840376028,0,0,0.157383644661184,0,0,-0.00527984928571388,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0967450701757114,0,0,0,0,0,0,0,0,0,0.0346738937772135,0.106294899730986,0,0,-0.0638583576182735,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.259327242118607,0,0.192077924073856,-0.0316050392200118,0.037209894597274,0,0,0,0,0,0,0,0,0,0,0,0.138110667689523,0,0,0,-0.00292422592027789,0.0194674109922968,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00408090689726228,0.0999981354163038,0,0.055778627965102,-0.0269633134347161,0,0.0681937710278864,0,0,0,0.0878140528019394,0,0,0,0,0,-0.0267382182791139,0,0.0577521582297862,0.0936124096016195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087748210744663,0,0.0063850587114662,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.204913628806128,0,0,0,0,0,0,0,0,0.025447656669886,0,0,0,0,0,0.150285891860126,0,0,0,0,0,0.213914089453667,0,0,0,0,0.0156035121004271,0,0,0.106483980302479,0,0.0373477430544973,0,0,0,0,0,0,0.0770623950897183,0,0,0.0110265840006666,-0.0213959115627443,0,0,0,-0.00244847009271866,0,0
X600010.SH,0,0,0,2.71050543121376e-20,0,0,0.106116423470366,0,0,0,-0.133169351837862,0,0,0,0,0,0.355637664340777,0,0,-0.188286142239631,0,0,0,0,1.73472347597681e-18,0,0.0186927031154403,0,0,0,0,0,0.125603649904982,0.0188565985474285,0,0,0,0.0300100982921921,0,0,0,0,0,-0.184543399365282,0,0,0.232789076480197,0,0.128977445248194,0,-0.0153798742088241,-1.73472347597681e-18,0,0,0,0,0,0
X600188.SH,0,0,0.121712968970179,0,0.0239856241424108,0.0474632986950791,0,0,0,0,0.038157358843608,0,0,0,0,0.10432559468601,0.0163658687012951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936713056625964,0,0,0,0,0.216675093089053,0,0,0,0,0,0,0,0,0,0.371802890087086,0.169009371193553,0,0,0,-0.00923539193811684,2.16840434497101e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.222444705369098,0,0,0,0,0,0,0,0,0.0723491909948949,0,0.116894250372487,0,0,0,0,0,0,0,0,0,0.0915717426892067,0,0,0.0152577644702062,0,0.206961217954755,0,0,0,0,0,0,0,0,0,-0.0734747309968561,0.155617744394878,0,0,0,-0.0135443654373148,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.269006392130877,0,0,0.141373575009031,0,0,0,0.0771545547288733,0,0.0572671671719941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115047595599782,0,-0.0145750391996276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750788867256692,0,0,0,-0.0445857123974266,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0353653070902404,0,0,0,-0.0933772731249045,0.0163073930467433,0,0,0,0.0825684453981336,0.00653752850124178,0,0,0,0,0.0902976045118134,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.229262712282011,0,0,0,0,0,0,0,0.0343145635490427,0,-0.105206755901869,0.00860640963725262,0,0,0.00719622253833327,0.0113753306712166,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.101334756359116,0.181096039126931,0,0.06336981826182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281814389032487,0,0,0.0287047502275302,0,0,0.021871697114352,0,0,0,0,0,0,0,0,0,0,0.0348584803622761,0,-0.00564488028135996,-0.0244400515261247,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436980488905886,0,0,0,0,0,0,0.138920443158679,0,0,0,0,0,0,0,0.214560758378211,0,0.0742943853880669,0.708873956676394,0,0,0,0.0439629115551019,0,0,0,0,0,0.28303228975812,-0.0933000480600834,-0.245155229690178,0,0,0,0,0,0.0730145021608036,-0.0868694178212631,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.071840324024574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15559592640846,0,0,0,0,-0.0495638597744395,0,0,0,0,0,0.0407587455994008,0,0,0,0,0,0,0,0.0141883008071408,0,0.10432156947397,0,0.00612407472560199,0,0,0.00894306864273086,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.147890942586922,0,0,0,0,0,0,0.0528588709165549,0,0,0,0,0.0511351912354174,0.0628449557057206,0,0,0,0,0,0.141499148084303,0,0,0,-0.088621302237714,0,-0.0454275575646869,0.114796208299568,0.0237591135262336,0,0,0.0247484895103243,0,0.05141100792223,-0.0877980832400363,0.073834450816959,0,0,0,0.299656066270812,0,0.0251371247840604,0.0103402735308655,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182881092101907,0,0.117727464835516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417857489213137,0,0,0,0,0,0,0.125825907167293,0,0.0678216730668339,0,0.00767461553980943,0,0,0.173610381136626,0,0,0.175443858160946,0,0.0623278854738985,0,0,-0.0511572177790883,0,0,0,0,0,0
