,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X601600.SH,X600176.SH,X600011.SH,X601898.SH,X600886.SH,X000301.SZ,X600426.SH,X002466.SZ,X600188.SH,X600352.SH,X600219.SH,X600801.SH,X000932.SZ,X601991.SH,X600803.SH,X002080.SZ,X600489.SH,X600795.SH,X000027.SZ,X600688.SH,X600299.SH,X600486.SH,X002353.SZ,X000898.SZ,X600516.SH,X601168.SH,X000807.SZ,X600027.SH,X000630.SZ,X600295.SH,X601992.SH,X600157.SH,X000723.SZ,X600315.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0237419279065853,0,0.120375192342379,0,0,0,0,0,0,0,0,0.0450602891626043,0,0,0,0,0,0,0,0.0144546037265339,0.250487826516986,0,0,0,0,0,0,0,0,0,0,0,0.11770211483305,0,0,0,0,0.0458003250382935,0,0,-0.00216508890602558,0,0,0,0,-0.0616111128303102,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.122484200718579,0,0,0,0,4.33680868994202e-19,0,0.0560900950658038,0,0,0.355218478992242,0,0,0,0,0,0,0.156842215141914,0,0,0,0,0,0,0,0,0,0,0.0537835735463062,0,0,0,0.1373707137029,0,0,0.480330848509379,0,0,0,0,0,0.111644174420074,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.160719976712126,0,0,0,0,0.1663952362243,0,0,0,0,0,0.0718237167784448,0,0.173980398386659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892333843565352,0.0972880328380926,0,0,0,0.0716493783950943,0,0,0.00687813556154804,0,0,0,-0.0385406943024698,0,0,0,0,0.0512524985181947,0,0
X600111.SH,0,0,0,0,0,0.246753518624209,0,-3.46944695195361e-18,0.0293697650049163,0,0,0,0.311771050073083,0,0,0,0,0,0,0,0.19871405692658,0,0.103334170543025,0,0,0,0,-6.93889390390723e-18,0,6.93889390390723e-18,0,0,0,0.10409913056445,0,0,0,0,0,0.143806735959287,0,0,0,0,0.282338127818889,0,0,0,-0.0730307181247124,0,0,-0.0336074039166143,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.143756200402756,0,0,0,0,0,0,0,0,0,0,0,0.096513269792524,0,0,0,0,0,0,0,0,0.0590860922577318,0.0545517866932179,0,0,0,0,0,0,0.197629337913125,0,-0.00385109250791061,0,0,0,0,0,0,0,0,0,0,0,0.0253991749000233,-0.0535280543940169,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0281291554084558,0,0.0194820972440457,0,0.0465222971832995,0,0,0,0,0.11015046732492,0,0,0,0.0243660122501346,0.0330231610482772,0,0.0641842839762538,0,0.0704905370296833,0,0,0,0,0,0,0,0,0,0,0,0,0.0823101346359966,0.263136166723016,0,0.222272228168065,0,0,0,0.0114902442127413,0,0,0,-0.0186635823079191,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.175576233571024,0,0,0.099271153572098,0.073065208948462,0.0929564103444438,0,0,0.103963809293831,0,0,0.196218168336632,0,0,0,0,0,-0.147459967156136,0.247685094020477,0,0,0,-0.0533624633934522,0,0,-0.208776970165919,0,0,0,0,0,0,0,0,0.166408012206544,0,0,-0.170771764097912,0,0,0,0.120320044756929,0,0,0,-0.130143516271423,0,0,-0.0038542293989269,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415822931896553,0,0,0,0,0,0,0,0,0.00879372051527218,0.022941322727564,0,0,0,0.0988288794349557,0,0,0,0,0.0997447009965878,0.0620996403661426,0,0,-0.0545931915733251,0,0,0.0548559887246808,0,0.0144221274876402,0,0,0,0,0,0,0,0,0,0.00509334310091617,0,0,0,0,0,0,0
X601898.SH,0,0,0.549939897148633,0,0,0,0,0,0,0,0,0.100956993018999,0,0,0,0,0,0,0,0,-0.0171303557024553,0,0,0.189946324456315,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.126016218075299,0,0,0,0.00536526864911338,0,0,0,0,0,0,0,-0.019796509500694,-0.00507641980019133,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0901431978846226,0.0174847242538851,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.013035158449508,0,0,0,0,0,0,0,0,0,0,0.0104093676133198,0,0.109313565202029,0,-0.0278396848635595,0,0,0,-0.00257962248142657,0,0.0943316407379864,0,0,0.00384747419925859,0,0,0,0,0,0,0.0343224306861114,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.126385992919866,0,0,0,0,0,0.0947167900317138,0.314916922851078,0,0,0,0,0,0,0,-0.159841013746733,0,0,0,0,0,0,0.595824124602605,0,0,0,0,0,0,0,0.125602681887862,0,0,0.117146294692376,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.185089413588774,0,-0.0836648112012296,0.0601029570193393,0,0,0,-0.176598115266059,0,0
X600426.SH,0,0,0,0,0,0,0.0441892992303629,-8.67361737988404e-19,0,0,0,0.216515884881527,0,0.0767197996123228,0,0,0,0,0,0,0.225400832220726,0,0.11251163023909,0,0,0,0,0,0,0,0,0,0,-0.0212216733872257,0,0,0.0978544569437899,0.0638890383516311,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0225937835913972,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.216505461286349,0,0.453544373377727,0,0,0,0,0,0.25494919033351,0,0,0,0,0,0,0,0.173306251778155,0,0,0,0.0516904206590518,0,0,0,0,0.0118361263814727,0,0,0,0,0,0,0,0,0.317807801632339,0,0,0,0,0,0,0,0.0908265899807316,0,0,0.0328514951434278,0.0533504556250423,0,0,0,0,0,0,0
X600188.SH,0,0,0.23220867496957,0,0,0,0.0896928153262931,0,0,0.217724318534562,0,0,0,0.0218320183723315,0,0.352175863619738,0,0,0,0,0,0,-0.03872629778153,0,0,0,0,0.160716782208226,0,0,-0.0679394419892147,0,0,-0.0343146880952189,0,0,-0.163382063127255,0,0,0,0,0,0,0,0,0,0.110348369467032,0,0,0,0,-0.0658670071473488,0.0862798161016113,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0393825410571278,0,0.0360499861803585,0,0.0315862913995868,0.0242188074808004,0,0,0,2.16840434497101e-19,0,0,0,0.0374073984805453,0,0,0,0,0,0,0,0,0,0,0,0,-0.138333357063771,0.247998025773791,0,0,0.0642954958869257,0,0,0.237225024474082,0,0,0,0.0239834093916365,0,0,0,-0.0578026575875346,0.0342867530889856,0,-0.0202775228983107,0.014263488682995,0,0,0,0,0,0
X600219.SH,0,0,0,0.09253070397155,0,0,0,0,0,0,0,0.069401819353592,0,0,0,0.165488209403511,0,0,0,0,0.0552831140427063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402167917860885,0,0,0,0,0,0,0.198320034404342,0.0158430741859296,0,0.0975170618874178,-0.0236283875196372,0,0,0,0.148620117171812,-0.0175591437148713,0,0,-0.0916412363388977,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.293624077533412,0,0,0,-0.0410844726150373,0,0,0,0.061059690450842,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.130712685785546,0,0.161815692838275,0,0,-0.0216300113570408,0.0194949358176101,0,0,0,0,0,-0.0708568090415816,0,-0.00750217775401569,0.0534291041173129,0,0,0,0.0117334703400496,0,0.0766798206009149,0,0,0,0,0,0.00346470805316333,0,0,0,-0.0305556009273791,0,0
X000932.SZ,0,0,0,0,0,0.698472943463025,0,0.035397541068899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043869319559781,0,0,0.0467800769427048,0,0,0,0,-0.0133838203169756,0,0.155755075077219,0,0.0649977163270327,0,0,0,0,0,-0.0251562899615485,0,-0.0820431596269267,0,0,0.0010467377105264,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0294709846396132,0,0,0,0,0,0.0727705111997762,0,0,0,0,0,0,0,0,0.0135264223210484,0,-0.00835838361228672,0,0,0,0,0,0,0,0,0,0,0.229335060623495,0,0,0.00239237719351765,0,0,0.141080309353047,0,0,0,0,0,0,0,-0.122051581100892,0,0.0097471135645214,0,-0.0055657610798922,0,0,0,0,-0.0599448077661884,0,0
X600803.SH,0,0,0,0,0,0,0,0.0271648992358809,0,0,0,0,0,0.221911353587413,0.104538939012913,0,0,0,0,0,0,0,0.225177601046784,-0.125120052556745,0.0498557439996197,0.00056592920580352,0,0.130142148182595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913440048119392,-0.00615033044302736,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0599540021860258,0,0,0,0.139668106230987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188009474111417,0,0.220178660167584,0,0,0.0301980231058073,0,0,0,-0.142837128635868,0.277035196389088,0.010758926077356,0,-0.0505690336291204,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.317278084680639,0,0,0,0,0.112331990320547,0,0,0,0,0,0,0,0,0,0.0735529735003232,0,0,0,0,0.0263443212509569,0,0,0.0472477515477962,0,0,0,0,0,0,0,0.0488203376608205,0,0.0364020546187638,0,0,0,0.0098513455727502,0,0,0,0,-0.000810684135881287,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0181778602354512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130471211329967,0,0,0,0,0,0,0.0399960352075738,0,0,4.33680868994202e-19,0,0,0.110900563920124,0,0,0,0,0,0,-0.108863729669473,0.138017787981535,0,0,0.0747779738014697,0,0,0,0,0,0,0.0154053388900235,0,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0832966827181165,0,0,-0.030425452645494,0,0,-0.113543155282542,0,0,0,0.0177279023202151,0,0,0,0.0549024165460266,0,0,0.0623020055868662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27495558411118,0,0,0,0,0.125858182009035,0,0,0.151889175125814,-0.00865254715409272,0,0,0,0.0110827601662495,0,0,0,-0.0105409221748726,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.00114832413503553,0,0,0,0.140257295056369,0,0.0627895241554893,0,0,0,0,0,0,-0.0440007529712056,0.0714404413801639,0,0,0,0,0,0,0,0.176054903441319,0,0,0,0,-0.125278507596409,0.0402052224605597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145033368667554,0,0,0,0,0.0217459569303969,0,0
X600299.SH,0,0,0,0,0,0,0.0904916810856392,-0.0283798961872912,-0.0509502247995359,0,0,0.0299985408347677,0,0,0,0,0,0,0,0,0,0,0.0627830111067794,0,0,0,0.0434116285792595,0,0,0,0,0,0,0.00323180444080691,0,0,0,0,0,0,0.192749817634695,0,0,0,0,0,-0.077782563604212,0,0,0.177895944304918,0,0.0103816387865885,0,0,0,0,0.0740043932774524,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.0449742666392862,0.243681187523191,0,0,0,0,0,0,0,0,0,0,0,0.364921038456099,0.0766362503054186,0,0,0.0134089169065342,0,0,0,0,-0.0797676216088295,0,0,0,0,0,0,0,0,-0.155776398081604,0.0232920336441449,0,0,0,0,0,0,0,0,0,0,-0.0489991075388832,0.0447639847955879,0,0,0,0,0,0
X002353.SZ,0,0.230361688581317,0,0,0,0,0.0632008114975217,0,0,0,0,-0.159223056004224,0,0.464584229015838,0,0,0.0390662425631856,0,0,0,0.206343013378457,0,0.157730343922823,0,0,0,0,-6.93889390390723e-18,0,0.106505199242202,0,0,0,-0.0213972419655679,0,-0.112438259154565,0,0,0,0,6.93889390390723e-18,0,0,0,-0.050795067703823,0,0,0,0,0,0,0,-0.047267807630716,0,0,0,0.0457229022701869,0,0
X000898.SZ,0,0,0,0,0,0.37587822327692,0.0332789175676843,0,-0.00754724448401409,0,0,0,0,0,0,0,-0.0185767203067338,0,0.165700232850018,0,0,0,0,0,0,0,0,0.0327184656812274,0,0,0,0,0,-0.0502823249313018,0,0,0,0,0,0,0,0.138773190085631,0,0.0207716154557833,0,0,0,0,0,0,0,-0.00437678051678559,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617300037316518,0,0,0,0.112756602671742,0,0,0,0,0.109519792603807,0.197562560732404,0,-0.22520257818879,0,0.132176094555178,0,0,0.448017848326246,0,0,0,0,0,0,0,0,0,0.0204029590478143,0.166684503911094,0,0,0.207683086530965,0,0,0,0,0,0,-0.00589588468299255,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.082974484197502,0,0,0,0.298893986897415,0,-0.0180635887741994,0,0,0,0,0,0,0.253175653873979,0,0,0,0,0,0,0,0,0,-0.0606717824953809,0,0,0,0,0.0550305809237032,0,0,0,0,0,0.224379080863934,0,0,0,0,0,0.12093620612325,0,0.0549068943636085,0,-0.00741985463681824,0,0,0,0,-0.0798891694243896,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587280981038038,0,0,0,0,0,0,0,0,0,0.0226647541012972,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.392772761121607,0,0,0,0,-0.020550394070725,0,0,0,0.0139725553799423,0,0,0,-0.0128890662520861,-0.156780052075601,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0109913639761837,0,0,-0.0350247784503132,0,0.00400644150322277,0,0,0,0,0,0,0,0,0,0,0,0.0432244604672406,0,0,0.0617005615873622,0,0.0542113821867589,0,0,0,0,0.122508595336505,0,0,0,0,0,0.0366895529761898,0,0.0381146587869175,0,0,0,0,0,0,0,0,0.00974853350930863,0,0.0155544248066589,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.058739213771154,0,0,0.308709764973475,0,0,0,0.182087440606071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366822770297019,0,0,0,0,0,0,0,0.136721777705527,0,0,0.113198871197095,0,0,-0.0512545785338883,0,0,0,0,0,0,0,-0.00582688863257594,0,0,0,0.00848441845114121,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.43124429410259,0,0,0.125010901856439,0.220920061361346,0.214077322400568,0,0,0,0,0,0,0,0,-0.0467226391046454,0,0,0,0.115211519092439,3.46944695195361e-18,0,0,0,0,0,0.216508891107732,0,0,0,0,0,0.180709376352803,0.0836594911542121,0,0,0,0,0,0,0,0,-0.181903832101804,-0.0954949170697362,0,0.0552694097346776,0,0,0,0.142441509559531,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.177957486681515,0.0178243414215865,0,0,0,0,0,0,0,0,0.0361617454059409,0,0.0228793967362591,-0.026910566274674,0,0,0,0,0,0,0,0,0,0,-0.128414735459693,0,0,0,0,0,0,0,0.0031329247003434,0,0,0,-0.0582302892860201,0,0,-0.00988776817303184,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,-0.0153486616002149,-0.00548078174861188,0,0,0,0.0794591415322247,0,0,0,0,0,0,0,0,0,0,0,0,0.0792068094889193,0,0,0,0,0,0,0,0.0504343724376381,0,0,0,-0.0400904038820542,0,-8.67361737988404e-19,0.00185611574600072,0,0,0,0,0,0,0,0,0,0,0,0.0290793400945991,0,0,0,-0.156161404733725,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0085394091069238,0,0,0.130668844581428,0,0,0,0,0,0,0,0,0.0320298038167432,0.157969516465238,0,0,0,0,0,-0.0679535653781527,0,0,0,0.272872243055192,0,0,0,0,0,-8.67361737988404e-19,0.167034687153326,0,0,0,0,0,0,0,0,0.20862211595242,0,0.0530771394011386,-0.0921127790829936,0,0,0,0,0,0
X600315.SH,0,0,0,0.0790688187315073,0,0,-0.0938118882587871,0,0,0,0,0.0110375330859294,0,0,0.0417733838936634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573096458184173,0,0.0834062324684122,0,0,0,0,0,0,0.170275013531368,0,0,0.329734241741401,0.0254853545714523,0,0,0,0,-0.223049649792137,0,0
X300037.SZ,0,-0.151978981241399,0,0,-0.130006492668914,0,0,0,0,-0.269839016277174,0,0.0257499466585761,0,0,0,0,0.265379606241531,0,0,-0.171154977562459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249774356420054,-0.0539980375755989,0,0,0.0121906834541134,0,0.0571430809695431,0,0,0,0,0,0,0,0,0,-0.0171887050091453,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0307325148859767,0,0,0,-0.0360334208663783,0,0,0,0,0,0,0,0,-0.0494075721338625,0,0.0263824808643438,0,-0.302884294686599,0,0,0,0,0,0,0,0,0.162425860669102,0,0,0,0,0,0,-0.0694802688642269,0.0701644617481963,0,0,0,0,0,0.070314751861569,0,0,0,0,-0.0111143526142128,0,0,0,-0.085587673525096,0,0
Slope,0,0,0,0,0,0,-0.174903876451646,0,0.0769747925831324,0.157071768980211,0,0,0,0.402397600015444,0,0,0,0,-0.204025301990068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862047101155279,0.0561157483518658,0,0,0,0,0,0.269087756681291,0,0,0,0,1.24598862763159,0,0,0,1.07917132068196,0,0
TED,0,0,0,0,0,0,0.164014985130181,0,0,-0.059815475290285,0,0,0,-0.0633164017237718,0,0,0,0,0.111137090790268,0,0,0,0,0,0,0,0,0,0,-0.120044340098753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102266298358079,-0.0559291300587112,-0.0797135821371453,0,-0.771227804009006,0.787040628982199,0,0,0,0,-0.609009507614057,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135063043189735,0,0,0,-0.0575262466621659,0,0,0,0,0,0.0220013516649867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222515034133221,-0.0694804143298311,0,0,0,0,0,0.00223389542869809,0,0,0,0.0165707273136862,0.172719662100754,0,-0.0100579549975018,0.0107248470524498,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0652063579210656,-0.0220454624968845,-0.0540312910535558,-0.00693615105904542,0,0,0,0.00448608079775299,0,0,0,0,0,0,0,0,0.0366575857648625,0,0,-0.097178995123082,0,0,0,0,0,0,0,-0.0162277649725006,0,0,0,0,0,0,0.00275377442578552,0,0,0,0,0,0,0,0,-0.0210356257167445,-0.0950844740714714,-0.0119721390317805,0,0,0,0,0.0557438446373109,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000232165233177927,0,0,0,0,-0.000256369058450544,-9.02084097519838e-05,0,0,0,0,0,-0.000845302994079452,0,-0.000122138068260342,0,0,0,0,0,0,0,0.000421952545571449,0,0,0,0,0,0,-0.00309472162999809,0,0,0,0.00128434049460431,0,0,0,0,0,0,0,0.000135381694141358,0.00246036224450971,-3.79383814040529e-05,0,0,0,0,-0.00460230900287663,0,0
CarbonVol_Shenzhen,0,0,0,3.46944695195361e-18,0,0,0,-0.0124385719316136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177522730655527,0,0,0,0.0454309346337531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252455188362972,-0.368641807657855,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000538623839325017,0,0,0,0,0,-0.00184911919674744,0,-0.00176313440265915,0,2.16840434497101e-19,0,-0.00129767891431418,-0.00205501420254111,-0.00140631633302443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679360183183133,0,0,0,0,0,0,0,0,0.00898080342995536,0,0,0,0,0,-0.0141319497683905,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168250895491536,0,0,0,0,0,0,0
