,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X600547.SH,X002466.SZ,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X600549.SH,X300072.SZ,X600583.SH,X601158.SH,X002075.SZ,X000883.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000012.SZ,X000983.SZ,X600021.SH,X600098.SH,X000060.SZ,X600176.SH,X000761.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0907382364347105,0,0,0,0.0583962112816694,0,0,0,0,0.0249326975098048,0,0,0,0,-0.00295096513808146,0,0,0,0.135498391896838,0,-0.0218071550628407,0,0.0320961397335895,0,0,0,0,0,0,0,-0.0448468423706277,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0134310383766743,0,0,0,0,0,0
X600028.SH,0.0373665529314271,0,0,0,0,0,0,0.111633315888579,0,0,0,0,0,0,-0.0163303713216345,0.0287659384436607,0.0546600414958374,0,0,0,0,0,0,0,0,0.0739078510869811,0,0,0,0.174132258925704,0,0,0,0,0,0,0,-0.0623919324135285,0,0,0,0,-0.0118651278752048,0,0,0,0,0,0,0,0,0.00756549660493995,8.67361737988404e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.280956886604272,0,0,0,0,0,0.139450927624165,0,0,0,0,0.07794696163893,0,-0.03931742952248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677904697420479,0,0,-0.0631865201720843,0,0,0,3.46944695195361e-18,0,0,0.0594383067350051,0,0,0,0,-0.0161331400757303,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0231745184717179,0.0919595057951505,0,0,0,0.0525282138335261,0,0,0,0,0,0.0343167329677905,0.0984617774378732,0,0,0,0,0,0,0,0,0,-0.0171275899900836,0,0.212969497331254,-0.0552050226762826,0,0,0,0,0,0,0,0,0,0,0.0256635308146534,0,0,0,0,0,0,0,0,0,-0.0326340198865471,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.248088971734779,0,0.363033952644267,0,0,0,0.0711718244941067,0.0401759337967179,0.0138534699024772,0,0.0341092568927874,0,-0.0322535993874955,0,0.0087653486494643,0,0,0,0,0,0,0,0.0081876764589766,0,0,-0.0358349126820758,0,0,0,0,0,0,0,0.0261092334296369,0,0,0,0,0,0,0,0,0,0,0,-0.164917094245089,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0396069792223408,0.0622014989090465,0.104729740237699,0,0,0,0,0,0,0,0.0320272174740968,0,0,0,0,0,0,0,0,0,0.0915675080387875,0,0,0,0,0,0,0,0.172660227340946,0,0,0,0,0,0,0,0,0.0140701065161049,0,0,0,0,0,0,-0.00602475176847435,0,0,0,0,0,0,0
X600585.SH,0,0,0.31919221684074,0,0,0,0,0,0,0,0,0.175141590149104,0,0,0,0,0,0.11077523471605,0,0.0645883883201528,0,0,0.14011861171207,0,0,0,0,0.118783492043295,0,0,0,0,0,0,0,0,0,0,0,0,0.091977422195007,0,0,0,0,0,0,0,-0.0396034367064213,0,0,-0.0120242863081204,0,0.0943912684295832,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0867208105037735,0,0,0,0,0,0.145433182246996,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00639712056745932,0.348450686897284,0,0.195884083562732,0.0437645280978945,0.0110686124533126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633222650184405,0.0517155724274657,0,0.0571560651292549,0,-0.0710230086334208,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0476598545526894,0,0,0,0,0,0,0,0,0,0,0,0,0.00750583044289979,0,0,0,0.10648596503097,0,0,0.0503126262199088,0.0802964592753013,0,0,0,0,0,0,0,0,0.105860103053572,0,0,0.0115051565206947,0,0,0,0.175527956101166,0,0.0187424726562421,0.00654035265078598,0.078020742521275,0.0234896941668251,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.088892574980976,0,0,0,0.160352245171286,0,0,0,0,0,0,0,0.0104992327853378,0,0,0,0,0,0,0,0.0935041781804345,0,0,0,0,0,0,0,0.194950748841789,0,0,0,0,0,0,0,0,0,0,0,0.233921828148105,0,0,0,-0.00404557110905782,0,0,0,0,0,0,0
