,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X600176.SH,X601991.SH,X000807.SZ,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X600219.SH,X000408.SZ,X600985.SH,X000933.SZ,X300037.SZ,X000629.SZ,X600688.SH,X600612.SH,X600096.SH,X000723.SZ,X600801.SH,X600157.SH,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243349867409857,0,0,0,0,0,0.0994627785299652,0,0,0,0,0,0,0,0,0,0.397700477160494,0,0,0.00225210195768954,0,0.0892172234680789,0,0,0.17951859047013,0,0,0.0480325802119795,0,0,0,0.0735314190573617,0,0,0,0.0042530241994328,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0853080032376394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973461899202024,-0.036875113946726,0,0,0,-0.0133807976425566,0,0,0,-0.0203629665747043,0.218150670408225,0,-0.00246490022377092,0,0,0.0456193606946834,0,0,0.0440464403632151,0,0,0,0,0,0,0,0,-0.06172171451981,0,0.0106127810337551,0,0.0432055453994693,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0921663868707359,0,0,0,0,0,0,0,0.0485757591963536,0.364736086151403,0,0,0,0.0774193738207838,0,0,0,0,0,0,0,0.00398166780726552,0,0,0,0,0,0,0,0.0620545524397958,0,0,0,0.047209060407432,0.0104916030638928,0,0,0,0,0,0,0,0,0,0,-0.0738851062985336,-0.0139083722188419,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.164422843215765,0,0,0,0,0,0,0.841425401280282,0,0,0,0.149220380404178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010321788078284,0,0,0,0,0,0,-0.0713792437490635,0.102308050521155,0,0,-0.0150093447797853,0,0,0,0,0,0.12048692473377,0.0353126593178212,-0.060022226778787,-0.17151374592452,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758056044697377,0,0,0,0,0,0,0,0,0,0,0.129149427022121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160452646789719,0,0.0533137820276229,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0.145763036272359,0,0,0,0.0326848271113201,0,0.230821974057557,0,0,0,0,0,-0.10367286617153,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.307031165030807,0.126790725753071,0,0,0,0,0,0,0.00292159134472462,0,0,0,0,0.00237862117470533,0,0,0,0,0,0,0,-0.0489096869125013,0,0,0,0,0.0251877663957642,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.176711743341542,0,0,0,0.137565751994344,0,0,0.0513639118743871,0.143843957785379,0,0,0,0,0,0.0769280071482726,0,0,0,0,0,0.0443639722740495,0,0.116407815250219,0,0,0,0,0,0.0293048814537468,0,0,0,0,0,0,0,0.369897953488164,0,0,0,0,0,0,0,0,-0.0376340818026779,0.0747137208958705,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11240460155031,0,0.323620420855356,0,0,0,0,0,0,0.103588836153309,0,0,0.0470891463284231,0,0,0,0,0,0,0,0.0194730031578095,0,0,0,0,0,0,0,0,0,0,0,0.0234315239127366,0,0,0,0,0.00971039809174104,-0.00418911930551762,0,0,0,0,0,0
X000708.SZ,0.310050170054095,0,0,0,0,0.0702711342897778,0,0.0556221218876549,0,0,0,0,0,0.19912652830055,0,0,0,0,0,0,0.0912762883545322,0,0,0,0.0979812940972503,0,0,0,0,0,0.000487490802732251,0,0,-0.288470277253292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364837270508321,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372491229266124,0.178825109045356,-0.0177321241160343,0.0647770710852177,0,0,0,0,0,0.166206583384379,0,0.135475785090156,0,0,0,0,0,0,0,0,-0.01485629381175,0,0,0,0,0.049321818674814,0,0,0,0,0,0.0906335402962285,0.0320486270975163,0,0.0673056855193912,0,-0.00984748661151186,0.0801487489984519,-0.00575842197723553,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0812224930513656,0,0,0.113750315101839,0,0,0,0,0,0.116281434757229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354474597799802,0,0,0,0,0,0,0,0,0.0711093514030094,0,0,0,0,0,0.0806999112246912,0,0,0,0,0,0.0297402348045201,-0.0740567773453448,0,0,0,0,0
X600426.SH,0,0,0,0.0668475072103701,0.117040703885659,0,0,0,0,0,0,0,0,0.0429581729781603,0,0,0,0,0,0,0.0395739653924574,0,0,0,0.0286412213423103,0,-1.73472347597681e-18,0,0.159661840823752,0,0,0,0,0,0.181458719639566,0,0,0,0,0,0.0673539840378394,0,0,0,0,0,0,0,0,0,0,-0.00797526858702145,0,0,0,0,-0.190172309982414,0,0
X600362.SH,0,0,0,0.13061855299998,0,0,0,-0.0329082888687847,0,0,0.101184711147069,-0.0442591082171401,0,0,0,0,0,0,0,0.0877362540237578,0,0,0,0,0.0121383722064489,0,0.0240413068793329,0,0,0,0,0,0,0.0813471719188962,0,0,0,0,0,0,0,0,0.0856910917152486,0.160679317833822,0.116102110643436,0,0,0,0,0,0,-0.000214497536419512,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.24628720296571,0,0,0,0,0,0,0,0,-0.0581398049245456,0,0,0,0,0,0,0,0,0,0,0,-0.0557885188247168,0,0.153798124147318,0,0,0.00548341204243666,0,0,0,0,0,0,0,0,0,0,0,0,0.0941990437125236,0,0.181232866640938,0,0.158698729310946,-0.0273923396240899,0,-0.0134904453010752,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.141139498596132,0.0424420675627199,0,0,0,0,0,0,0.123352204157873,0,0,0,0.109598731981299,0,-0.389377977208328,0,0,0,0,0,0.00920704265001176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170629213003829,0,0,0,0,0,0.358814723733125,0,0,0.0863272732465606,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.360607318189326,0,0,0,0.0648759940645894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101093985747155,0,0.128630029985186,0,0,0.0256371097042178,0,0,0,0,0,0,0,0.0688196537143478,0,0,0,0,0,0,0,0,-0.205417272747482,0,-0.00868273892117388,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.153486670378884,0,0.0468675030946684,0,0,0,0.162066549656086,0,0,0,0,0,0,0,0,0,0.182069096067342,0,0,0,0.158458111350714,0,0.447764384351013,0,0,0.0315787969571399,0,0,0,0,0,0,0,0,0,-0.037491756817074,0,0,-0.148453011299083,0,0,0.429882315074037,-0.0278588169731966,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.633906871245145,0.0963304787562203,0,0,0,0,0.0139876340523333,0,0,0,0,0,0,0.135505123197472,0,0,0,0,0,0.0889321444048346,0,0,0,0,0,0.0690432332593814,0,0,0,0,0,0,-0.0093400809438231,0,0,0.107547124704522,0,0,0,0,0,0.0346018504451239,-0.00494240926206051,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.310485763900898,0,0.0621054316780874,0,0,0,0.137745345894292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127281915621312,0,0,0,0.0961806948387263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248266627413017,-0.00384501322773577,-0.0221672460067858,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,-0.1267371788645,0,0,0,0,0,0,0,0,0,0,0,0,0.772986270184829,0,0.589400491837045,0,-0.0392130252544388,-0.120023543838894,0,0,0,0,0.114593080827754,-0.0533498595262308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288531529671836,0.00792931743797171,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0362109885770903,0,0,0,0,0,0,0,0.260201620515057,0,0,0,0,0,0,0,-0.12659872652354,0,0.0586069777427968,-0.0257909992921753,0,0,0.196555400250772,0,0.161653344279612,0,0,0,0,-0.178510256745192,0,0,0,0,0,0,0,0,0,0.492247314016824,0,0.0830700277367534,-0.103923054900484,0,-0.091536247243085,0,0.364141587330923,0,0
X601991.SH,0,0,0,0,0,0,0,0.162609098316174,0,0,0,0,0,0.0028687159698072,0.048684880791153,0,0,0,0,0,0,0,0,0,0,0,0.135237979570704,0,0.22340854019987,0,0,0,0,0,0.0296148220980749,0,0,0,0,0,0,0,0,0,0,0,0,0.154221445759743,0,0,0,0.000754148711229738,0,0,0,0,0,0,0
X000807.SZ,0,-0.0875053064129106,0,0,0,0,0,-0.0280091992790738,0,0,0.48327232477202,0,0,-0.0496642819055015,-0.0906090636199084,0,0,0,0,0,0,-0.110445866498434,0,0,0,0,-2.16840434497101e-19,0,-0.161640549079261,-0.00742145722175418,0.105469646815275,0,0,-0.0140452865143797,0,0,0,0,0,0,0.128203330209356,0,0,0,0,0.195047610351398,0,0.0936134896868758,0,0,0,-0.0033481419484717,0,0,0,0,0,0,0
X000786.SZ,0.118122325518487,0,0,0,0.0257131075137394,0.0995308843396741,0.0303212247376781,0,0,0,0,0.20808405795221,0,0,0,0,0,0,0,0,0,0,0,0.0376913837884259,0.0147041767401507,0.0490514271882899,0.00965405006569249,-0.0500359898477366,0,0.227997140175205,0,0,-0.024735254888074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145929640187845,0.0206910300211757,0,0,0,0.341976290580487,0,0
X600160.SH,-0.664525295934608,0,0,0,0,0,0,0,0,0.173048288463494,0,0,0,0,0,0.470813910063012,0,0,0,0,0,0.143831477977166,0,0,0,-0.0981533786158743,-0.146250954111183,0,-0.0160531866782642,0,0,0,-0.0214907333124884,0,0,0,0,0,0,0,0,0,0,-0.194216083453705,0.322878091299449,0,0.721613494799263,-0.0727265145875192,0,0,0,0.0229117129079572,-0.0393111942060707,0,0,0,0.267487255037912,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.271705645107257,0,0,0.0677254114577791,0.0388889922232462,0,0,0,0,0,0,0,0,0,0,0.167193621808743,0.0841719948082902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434958516396946,0,0,0,-0.00639464702753274,0,0,0,0,0,0,0
X000932.SZ,-0.0331619087047293,-0.0519698455120916,0,0,0,0.404233994087441,0,0,0,0,0,0.195924505720897,0,0,0,0,-0.0723627644746414,0,0.0512022642393916,0,0.040245372289155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209750763003012,0,0,0,0,0.155378151240879,0,0,0.222169969125495,0,0,0,0.00969930861326309,0,0,0,0,-0.021267581206525,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.158762473870506,0,0,0.00334219915014085,6.93889390390723e-18,0,0,0,0,0,0,0.126250789322621,0,0,0,0,0.0642495230929332,0,0,0,0,0,0,0,0,0,0,0,0.0942271399122257,0,-0.0283453153796256,4.33680868994202e-19,0,0,0,0,0,0.142211237335666,0,0,-0.0452583603322515,-0.00252429150964521,0,0,0,0,0,0,0
X000408.SZ,0.0711506383598602,0,0,0,0,0.160157572202541,0,0,-8.67361737988404e-19,0,0,0.0870917805291226,0,0.295278670629093,0,0,0,0,0.0131278925629413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130674787207868,-0.0825230719426346,0,0,0.165806266599009,0,0,-0.030390235647571,0,0,0,0,0,0,0,0,0,-0.0315565486441902,0.00667405612979757,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0362315130673068,0,0,0,0.240905997263424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386766980054645,0.0255909330031911,0.0311951636874189,0,0,0,0.17491041958745,0,0,0,0,-0.15278041798924,0,0,0,0,0,0,0,0,0,-0.0468305535038877,0,0.105398983517467,0,0,0,0,0.0174987861380728,0,-0.209899097403111,0,0,-0.121251111607904,0,0
X000933.SZ,0,0,0,0,0.205661860768002,0,0,0,0,0,0,0,0,0,-0.0482279802892969,0,0,0,0,0,0,0.169261151882382,0,0,0,0,-0.0208021052207987,0,0,0.103785342698093,0,0,0.392910233312916,0,-0.0112653332150434,0,0.123617828177951,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464029781103229,0,0.0202906579669097,-0.0268145070694096,0,0,0,-0.0187548198375229,0,0
X300037.SZ,-8.67361737988404e-19,0,-0.191159288344663,0,0,0,0,0.103862761188269,0,0,0,0,0,0.0007684011957825,0,0,0,0,0,0,0,0,0,0,0.304855095514797,0,0,0,0,-0.0545448344063915,0,0,0,0,0.0693644397587648,0,0,-0.190762558872181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101534766559377,0.149895215464567,0,0,0,-0.167486153762114,0,0
X000629.SZ,0.0584976226340358,0,0,0,0,0,0,0,0,0,0.014563486870192,0,0,0,0.315300795189687,0,0.0145952382676373,0,0,0.0899969163339408,0,0,0,0,0.00376627163460609,0,0,0,0,0,0.034408881775133,0,0.0296240361269644,0,0,0,0,0,0,0,0,0,0,0,0.0563755064307911,0,0,0.0229940992884349,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,-3.46944695195361e-18,0,0,0,0.0956493236912333,0,0,0,0,0,0,0,0,0.088769962425307,0,0,0,0,0.0349618308103078,0.0392479562417171,0,0,0.0644786105739093,0,0,0,0,0.114056603520217,0.0407964052822841,0,0,0,0,0,0,0,0,0,0,0,0,0.0386688659858666,0,0,0,0.0752147675739366,0.110792708820129,0,0,0,0.0463056604151056,-0.0639773760620752,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.128023350317702,-0.0632555193939395,0,0.14402393976849,0,0,0,-0.114404109976908,0,0,0,0,0,0,0,0.359536227250036,0,0,0,0,0,0,0,0.037953587574713,0,0,0,0.0327228528312955,0.0586311868057325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489811866623262,0.0108745815482587,-0.0186296612562095,0,0,0,-0.00674553185312704,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.225995351032159,0,0,0.141913649937728,0,0,0.201980627874572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249287883167494,0,0,0.0215050129261253,0.0470533071693971,0,0,0,-0.0241328133298892,0,0.0388627478228519,0.0445247029132111,0,0,0,0,0.118545177517887,0,0,0,-0.0208913721956498,-0.0112229509396727,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.24661256527729,0,0,0,0,-0.184649143892663,0,0,0,0.100668833649025,0,0,0,0,0.0277582295867665,0,0,0,0,0,0,0,0,-0.0197575049473421,0,0,0,0,0,0,0.113081186219386,0,0,0,0,0.088400056196425,0,0.0575729286491532,0.202939643645541,0,0,0.172680499911536,0,0,0.309974645709806,0,0,-0.0220997819502382,0,0,0,0,-0.00327361503865263,0,0
X600801.SH,0,0,0,0,0,0,0.476328880047544,0,0,0,0.0746289029436295,0,0,0,0.021341993176816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164377762563077,0,0,0,0,0.163460601367844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058579044390608,-0.00563759411575187,0.0410946031391776,0,0,0,0,0,0
X600157.SH,0.0110655495912581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166652673866958,0,0,0,0,0,0,0,0,0.0220981337150109,0,0,0,0,0,0.0244541984347157,0,0,0,0,0,0,0.0442777219703681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204914905537612,-0.0119425433646599,-0.00963817403849389,0,0,0,0,0,0
X002080.SZ,-0.185465158050476,0,0,0.171958461324699,0,0,0,0,0,0,0,0,0,-0.495125760903571,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0539376164900368,0.02665167133511,0,0,0,0.737706806921453,0,0.150334044376788,0,0.0145028364109556,0,0,0,0,0,0,0.102928182044875,0,0,0,0,0,0,0,0,0,0.0307497597288225,-0.0433975906326802,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.078464985896051,-0.731238338643999,0,0.0828225028341335,0,0,0,0,-0.00578859077288354,0,0,0,0,0,0,0,0.043433935310205,0,0,0,0,0,0,0,-0.0851685990497304,0,0,0,0,-0.0149833481544801,0,0,0,0,0.197387977667805,0,0,0,0,0,0,-0.00154386733314934,0,0,0,0,0,0,0
Slope,0,0.850716658520542,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.328919604908379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.405501252031199,0,1.10750396987298,0.586868030228402,0,0,0,0,0,0,0.0440887492259784,0,0,0,0,0,0,0,0,0,0,0,1.21311798009781,0.0307747011423791,0,0,-1.19780661815963,0,0
TED,0,0,0,0,-0.0899278329985608,0,0,0,0,0,-0.0567661646853061,0,0,0,0,0,0,0,0,0,0,-0.0112026833852991,0,0,0,0,0,0,0,0,0,0,-0.00901426774836437,0,0,0,0,0,0,0.155384124044761,0,0,0,0,-0.0551548032994689,0,0,0.195114850884534,0,0,-0.0530354593908331,0.554850737836903,0,-0.093155464176267,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0940393208051905,0,0,0,-0.0824478956215926,0,0,0,-0.0657686197263332,0,0,0,0.105974468332979,0,0,0,0,0,0,0,0.0355287693705677,0,0,-0.101659906494362,0,0,-0.241835297016859,-0.0501870327248871,0,0,0,0,0,0,0,0,0,0,-0.00351867565802351,0,-0.0149767842249261,0,0,0,0,-0.00187657855312501,-0.00732607779279506,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0990754213276094,0,0,0,0.170129023935169,0,-0.0357262022143105,0,0,0,0,0,0.0382238251885278,0,0,0,0,0,0,0,0,-0.0347069117814171,0.0169842377740733,0.0499475121103154,-0.029235032162717,0,-0.0293178103729022,0,0,0,0,-0.0883574938139772,0,0,0,0,0,-0.0694232815416981,0,0,0,0,0.0231830833448676,0,-0.00931041095634939,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00149169854606759,0,0,0,0,2.05025785449071e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124984637273666,0.00115993446718965,0,0,0,0,0.000604414194428663,0,0,0,0,0,0.00120798382760046,0,-0.00147899056514036,0.00107402692170318,0,0,0.000412693573241315,0,-0.00123595563320324,0,0,0,-0.00722536297035643,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021582104606979,-0.00889255615619376,0.00579311437264573,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00368416345856435,0,0,0,0,0,0.00957772421984156,0,0,0,0,0.00267374223607052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651526647284856,0,0,0.00026303547969465,0,0,0.00310170154498315,0,0,0.0215228043916185,0,0,-0.000416062224813122,-0.00280507006929008,0.0030209778663617,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00498395956218387,0,0,0,0,0,0,-0.00883041858531262,0,0,0,-0.00509737799648453,0,0,0,0,0,0,0,0,0,0,-0.0139308950073688,0.00923975848865489,0,0,0,0,0,0
