,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X000786.SZ,X000629.SZ,X000883.SZ,X601158.SH,X600219.SH,X002466.SZ,X002353.SZ,X600985.SH,X000630.SZ,X000553.SZ,X600426.SH,X601699.SH,X600612.SH,X600583.SH,X000027.SZ,X000825.SZ,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141522336116578,0.0679075162738898,0,0,0,0,0,0,0,0,0.171810876725777,0,0,0,0,0,0,0,0,0,0,0.215548243176603,0,0.0101466252470178,0,0,0,0,0,0,0,0,-0.0694217272777923,0,0,0,0.0775742908437507,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0625424071000839,0,0,0,0,0.238964015309494,0,0,0,0,0,0,0,0,0.0295105145415015,0,0,0,0,0.0766172639288138,0,0.0102400810347651,0,0,0.092382555194738,0,0,0,0,0,0,0.00355805833295236,0,0,0,0.0600340864831812,0,0,0,0,0,0,0,0.193178290102484,0,-0.0168819816164629,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.027116131181379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272707392766847,0,0,0,0,0,0,0.0859798002512411,0.0330542969760862,0,6.93889390390723e-18,0,0,0,0,0,0,0.0508815201579576,0.0520666074288957,0,0,0.0139741249079457,0.104122228689813,0,0,0,0,0.135482567087089,0,0,0,-0.00991484219716095,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0491763557830519,0,0.72465979865643,0,0,0,0,0,0,0,0,0,0,0,-0.0771054281033676,0,0.023410569896382,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.1093571116909,0,-0.0974857015327944,0.131086521077459,0,0,0,0,0.107688995270763,0,0,0,0.0554560891764127,0,-0.00781423867385566,0.0264087453093497,0,0,0,-0.00990735134031112,0,0
X600176.SH,0,0,0,0,0,0.086345190315893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253583540195656,0.0787941277534815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159636327734307,0,0,0,0.166599520306613,0,0,0,0,0,0,0,0,-0.037117437483526,-0.0218979069588359,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.0834365281243759,0,0,0,0,0,0,0,0,0,0,0,0,0.166580851574522,0.177875891535904,0.109048649724202,0,0,0,0,0,0,0,0,0,0,0,-0.158568654304887,0,0,0,0.639775095099841,0,-0.0561217709766196,0,-0.0239991096361871,0,0,0,0,0,0,0,0,0,-0.0236193533770352,0,0,0,0,0.251530319547451,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427211110177773,0,0,0,0,0,0,0,0,0,0.0386622130395357,0,0.0511731969940142,0,0,0.00939193539080372,0,0,0,0,0,0.0217325281280766,0,0.0277958852675964,0.199241212362961,0,0,0,0,0,0,0,0,-0.00418899828278045,0,0,0,0,0.0562064101225593,0,0
X600299.SH,0,0,0,0,0,0,0,0.0597735650449341,0,0,0,0,0,0,0,0,0,0,-0.000509406036839053,0.0935569646960457,0,0.136609150645295,0,0,0,0,0,0,0.0262221350784568,0,0,0,0,0,0,0,0,0,0.0892807991665671,0.165574324210587,0,0,0,0,0,0,0,0.143798486534247,0.138567332970425,0,0,-0.0255912347510902,0,0,0,0,0.162548421474594,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0229905699582173,0,0,0,0,0,0,0,0,0,0,0,0.00790908600405879,0,0,0,0,0,0,0,0.181673189162147,0,0,0,0,0.0907620314357636,0,0,0,0.573922807003364,0,0,0,0.179949349331276,0,0,0,0,0,0,0,0,0,-4.09045177003154e-05,0,0,0,0,0.0113235156830041,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907372769706757,0.335303844586139,0.180704475414945,0.148619510280247,0.131975250853367,0,0,0,0.00861226706581229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038853354956452,0.129645333467481,0,0.0331625059458699,0,-0.0242080951017424,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173587378755523,0,0,0,0,0,0.0597599032657468,0,0,0,0,0,0,0,0,0,0,0.293623154835842,0,0,0,0,0,0,0.0511598055543701,0.194874770725076,0,0,0,0,0,0,0,0,0,0,0,0.0203121192954816,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153078128336508,0.158778328742407,0,0,0,0,0.0330217008249159,0,0,0,0.145190173981462,0,0,-0.0353924659605306,0,0,0,-0.00790345664044555,0.0338004987721845,0.0559612754413259,0,0,0,0,0,0.0511365897942286,0,0,0,0,0,0.00249850545469837,0.0184373457631641,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0212281626166023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27789573600733,0,0,0,0.0164785273563496,0,0,0,0.00995644647829077,0,0,0,0,0,0,0.0144900098828595,0,0,0,0,0,0,0,0.176104357171258,0,0.0254478713466963,0,0,0,0.00631063072954734,-0.0134876176705726,0,0,0,2.16840434497101e-19,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122574665844833,0,0,0,0.0165497714004275,0.063425546818249,0,0.0298710099407577,0,0,0,0,0,0,0,0,0.238106261168762,0,0,0,0,0,0,0,0.0552775182636932,0,0,0,0.0586170389225156,0,0,0,0,0,0,0,0,-0.0113405670437334,-0.0526294942555326,0,0,0,0.0122104301236473,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914604717233174,0,0.0637014738582996,0,0,0,-0.316028188168178,0,0.0789197882351362,0,0.265085854936843,0,0,0.555772198607739,0,0,0,0,0,0,0.132651093518668,0,0,0,0,0,-0.0316595041160576,0,0,0,0,0,0,-0.00334623858295804,0.100582986498709,0,0,0,0.0379546502486219,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103524026068623,0,0.0146233062923775,0,0,0,0,0,0,0,0,0,0.32047458734462,0,0,0,0,0,0,0.120293526635085,0,0,0,0.261267906668932,2.16840434497101e-19,0,0,0,0,0,0,0,-0.353506555219237,0.0299261001508423,0.03280430864989,0,0,0,0.13183058974729,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0687815935613375,0,0,0.432603734194868,0,0,0,0,0,0,0.0336192891616657,0,0.104381762824414,-0.0121953957628977,0,0,0,0,0,0,0,0,0,0,0.00100229719857551,0.0984734858563485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206880405737698,0,0,0.0229896819166566,0,0.617850450966133,0,0,0.0318253779496329,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414830391608821,0,0,0,0,0,0.024574956456544,0.0594593080445813,0,0,0,0,0,0,0,0,0.0108775422027119,0,0,0,0,0,0,0,0.045080157671049,0,0,0,0.0972237031289528,0,0,0.0922378181647088,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0541021743922556,0,0.0354049044703582,0,0,0,0,0.298496751887381,0,0,0,0,0,0,0,-0.100317892018163,0.127090727045031,0,0,0,0,0,0,0.160884203514702,0,0,0,0.043694182660757,0,0,0,0,0,0.211584297149576,0,0,0,0,0,0.113618510867498,0,0,0,0,0,0,0,-0.112584348779944,0.0824845637910658,0.233964393873752,0,-0.0884088228633318,0,0
X600426.SH,0,0,0,0,0,0,0,-0.044877616110222,0,0,0,0,0,0,0.153121601669307,0,0,0,0,0,0.15011547156038,0.159870965646247,0,0,0,0,0,0.129943091685769,0.0208420838861381,0,0.228575077270402,0,0,0.0324423881992869,0,0,0,0,0.129726213999409,0,0,0.0519332150946236,0,0,0,0,0,0,0,0,0,0.0250243542058577,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874056266558384,0,0.0330710448967042,0,0.0847447420869592,0,0,0,0,0,0,0.312985708140494,0,0,0,0,0,0,0,0.0488092578040088,0,0,0,0,0,0,0.0173984158311058,0,0,0,0,0,-0.0229113672227574,-0.00640171626416134,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.23824972240096,0,0.258028396599559,-0.0444140599861006,0,0,0,0,0,0,0,0,0,0,0,0,0.0278551473971799,0,0,0,0,0.175572740800869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403322014103152,0,0,0,0,0,0.0118912308415272,0,0.0107340181439638,0.0258784133453048,0,0,0,0.0232018112565078,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287587624585855,0,0.140072593107248,0,0,0,0,0.0286728604668274,0,0,0,0,0,0,0,0,0,0.192061612034742,0,0,0,0.200125690138465,0.045474070278646,0,0,0,0,0,0,0,0.00800930638018975,-0.00115012307605904,0,0,0,0.0311250678454808,0,0
X000027.SZ,0,0,0,0,0,0.0270929124641423,0,0,0,0,0,0,0,0,0,0,0,0,0.0370547323998508,0,0,0,0,0,0,0,0.0669189253666971,0,0,0,0.0884710955875707,0,0,0,0,0,0,0.0276531991397586,0,0,0,0.0270270441034749,0.105141402263021,0,0,0,0,0,0,0,0,-0.00914368206069353,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609160307944694,0,0,0,0,0,0,0.0549874885923815,0,0,0.129698673906673,0,0,0,0,0,0,0.169814413796239,0.0996652135039554,0,0,0,0.0347408683641518,0,0,0.152830745608933,0,0,0,0.124466680762715,0,-0.0052915053823955,0,0,0,0,0.00687910681856227,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310675334747982,0.0943225363625407,0.0166331593240893,0,0,0.0822930847649581,0,0,0,0,0,0.428768093894319,0,0,0,0,0,0,0,0.0330689635739414,0,0,0.141051089422154,0,0,0,0,0,0,0,0,0,-0.0428276379952016,0.140521462602457,0,0,0,-0.00690756347798262,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484293180337541,0,0,0,0.194067012667047,0,0,0.297061446985288,0,0,0,0,0,0,0,0.0706612893593647,0,0,0,0,0,0,0.1232992640771,0.0499089197983193,0,-0.0504007975994672,0,0,0,0.256393403822086,0,0.0461334219737083,0,0,0,-0.0351983063443063,-4.33680868994202e-19,0,0,0,0.0537659663719194,0,0
Change_TY3M,0,-0.350864481840012,0,-0.262698400978625,0,-0.0524236997928062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411693654113281,0,0,0.0351286034254364,0,0.103054808203479,0,0.059750635876155,0,0.0862916668572672,0,0,0,0,0,0,0,-0.0809630096947069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420428628471763,-0.132566394308111,0,0,0,-0.170066188480002,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110804416092974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41084639812955,0,0.161612668223499,0,-0.444307195530404,0,0
TED,0,0,0,0,0,0,0,-0.171713148383909,0,0,0,-0.0770966038884827,0,0,0.315640504727444,0,0,0,0,0.11758847005589,0,-0.248319747129665,0,-2.01555530976803,0,0,0,0,-0.758471319884007,0,-0.385042060759623,0,0,0,0.447955976021679,0,0,0.391862632848534,0.137682127752475,0.633931486746311,0,0,0,0,0,0,0,0,0.805208812535558,0,-0.617864788613388,0.184197236631642,0,0,0,0,-0.397134933295452,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.140898231265715,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0199170536608528,0,0,0,0,0,0,0,0,0,-0.0370752851758067,0,0,0,0,0,0,-0.0100042982887637,0,0,0,-0.0245180234457888,0,0,0,-0.0897037563900193,0,0,0,0,-0.00345927134130784,0,0,0.201893007909979,0,0.0735079891929414,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499449720038106,0,-0.0293132669006621,0,0,0,0,0.0175930795144433,0,0,0,0,-0.28527246363248,0,-0.0358161445467989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308655433476153,0,0.309460532076605,0,0,0.0841824493294561,0,0
MKvol,0,0,0,0,0,-0.00258461088248628,0,-0.000757358455727944,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137818166228691,0.00395413955156578,0,0,-0.00458041801272594,0.00683824232234324,0,0,0,-0.00297339747280923,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.843618048006795,0,-0.245351521048972,-0.0494509627333022,0,0,0.148883403553415,0,0,0,-0.0690738925306232,0,0.514805702104274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5252543618462,-0.133051233689724,-0.592854579361785,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111149682445623,0,0,0,0,0,-0.00526024944542717,0,0,0.00623001917769507,0,0,0,0,-0.00751708457636657,0,-0.0153112540424762,0,0.0138181147419588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107574829705568,-0.0111023039261265,0,0,0,-0.0200069188052379,0,0
CarbonVol_Hubei,0,0,0,0,-0.036990906749284,0,-0.00806681907350077,0,0,0,0,0,0,0,0,0,0,0,-0.00893968404839651,0,0,0,0,-0.0293200185086163,0.014442569707803,0,0,0,0,0,0.001589314766785,-0.00751156014794037,0,0,0,0,0,0,0,0,0,-0.0211888820487106,0.0280777934904984,0,0,0,0,0,-5.42101086242752e-20,0,-0.0756431925575859,0.027682403020378,-0.0555565858941985,0,0,0,0.0064045185356199,0,0
